0100000008	Gênesis
32030a007f	Para conhecel-o, e á virtude da sua resurreição, e á communicação de suas afflicções, sendo feito conforme a sua morte;
32030b0047	Para ver se de alguma maneira posso chegar á resurreição dos mortos.
32030c0088	Não que já a tenha alcançado, ou que seja perfeito, mas prosigo para alcançar aquillo para o que fui tambem preso por Christo Jesus.
32030d0038	Irmãos, quanto a mim, não julgo que o haja alcançado;
32030e00c9	Porém uma coisa faço, e é que, esquecendo-me das coisas que atraz ficam, e avançando para as que estão diante de mim, prosigo para o alvo, ao premio da soberana vocação de Deus em Christo Jesus.
32030f0088	Pelo que todos quantos já somos perfeitos, sintamos isto mesmo; e, se sentis alguma coisa d'outra maneira, tambem Deus vol-o revelará.
3203100059	Porém, n'aquillo a que já chegámos, andemos segundo a mesma regra, e sintamos o mesmo.
3203110074	Sêde tambem meus imitadores, irmãos, e tende cuidado, segundo o exemplo que tendes em nós, pelos que assim andam.
320312007b	Porque muitos andam, dos quaes muitas vezes vos disse, e agora tambem digo, chorando, que são inimigos da cruz de Christo.
320313007d	Cujo fim é a perdição; cujo Deus é o ventre; e cuja gloria é para confusão d'elles, que só pensam nas coisas terrenas.
320314005f	Mas a nossa cidade está nos céus, d'onde tambem esperamos o Salvador, o Senhor Jesus Christo.
3203150098	O qual transformará o nosso corpo abatido, para ser conforme o seu corpo glorioso, segundo o seu efficaz poder de sujeitar tambem a si todas as coisas.
320401006b	Portanto, meus amados e mui queridos irmãos, minha alegria e corôa, estae assim firmes no Senhor, amados.
320402003f	Rogo a Evodia, e rogo a Syntyche, que sintam o mesmo no Senhor.
32040300c5	E peço-te tambem a ti, meu verdadeiro companheiro, que ajudes essas mulheres que trabalharam comigo no evangelho, e com Clemente, e com os outros cooperadores, cujos nomes estão no livro da vida.
320404003e	Regozijae-vos sempre no Senhor; outra vez digo, regozijae-vos.
3204050046	Seja a vossa equidade notoria a todos os homens. Perto está o Senhor.
3204060090	De nada estejaes solicitos: antes as vossas petições sejam em tudo conhecidas diante de Deus pela oração e supplicas com acção de graças.
3204070079	E a paz de Deus, que excede todo o entendimento, guardará os vossos corações e os vossos sentimentos em Christo Jesus.
32040800dd	Quanto ao mais, irmãos, tudo o que é verdadeiro, tudo o que é honesto, tudo o que é justo, tudo o que é puro, tudo o que é amavel, tudo o que é de boa fama, se ha alguma virtude, e se ha algum louvor, n'isso pensae
3204090070	O que tambem aprendestes, e recebestes, e ouvistes, e vistes em mim, isso fazei; e o Deus de paz será comvosco.
32040a0096	Ora muito me regozijei no Senhor por finalmente reviver a vossa lembrança de mim; visto que vos tendes lembrado, mas não tinheis tido opportunidade.
32040b0054	Não o digo como por necessidade, porque já aprendi a contentar-me com o que tenho.
32040c00c1	Sei estar abatido, e sei tambem ter abundancia: em toda a maneira, e em todas as coisas estou instruido, assim a ter fartura como a ter fome, assim a ter abundancia, como a padecer necessidade.
32040d0031	Posso todas as coisas n'aquelle que me fortalece.
32040e0039	Todavia fizestes bem em tomar parte na minha afflicção.
32040f00b8	E bem sabeis tambem vós, ó philippenses, que, no principio do evangelho, quando parti da Macedonia, nenhuma egreja communicou comigo em razão de dar e receber, senão vós sómente;
3204100047	Porque tambem uma e outra vez me mandastes o necessario a Thessalonica.
320411004d	Não que procure dadivas, mas procuro o fructo que abunde para a vossa conta.
32041200c3	Mas tudo tenho recebido, e tenho abundancia: estou cheio, depois que recebi de Epaphrodito o que da vossa parte me foi enviado, como cheiro de suavidade e sacrificio agradavel e aprazivel a Deus.
3204130071	Porém o meu Deus, segundo as suas riquezas, supprirá todas as vossas necessidades em gloria, por Christo Jesus.
320414003d	Ora ao nosso Deus e Pae seja gloria para todo o sempre. Amen.
3204150054	Saudae a todos os sanctos em Christo Jesus. Os irmãos que estão comigo vos saudam.
320416004d	Todos os sanctos vos saudam, mas principalmente os que são da casa de Cesar.
3204170041	A graça de nosso Senhor Jesus Christo seja com vós todos. Amen.
330000000b	Colossenses
330101004c	Paulo, apostolo de Jesus Christo, pela vontade de Deus, e o irmão Timotheo:
330102008d	Aos sanctos e irmãos fieis em Christo, que estão em Colossos. Graça a vós, e paz da parte de Deus nosso Pae e da do Senhor Jesus Christo.
3301030052	Graças damos ao Deus e Pae de nosso Senhor Jesus Christo, orando sempre por vós:
3301040064	Porquanto ouvimos da vossa fé em Christo Jesus, e da caridade que tendes para com todos os sanctos;
3301050075	Pela esperança que vos está reservada nos céus, da qual já d'antes ouvistes pela palavra da verdade do evangelho:
33010600b4	O qual já chegou a vós, como tambem está em todo o mundo; e já vae fructificando, como tambem entre vós, desde o dia em que ouvistes e conhecestes a graça de Deus em verdade;
330107006a	Como tambem o aprendestes de Epaphras, nosso amado conservo, que para vós é um fiel ministro de Christo.
3301080038	O qual nos declarou tambem a vossa caridade no Espirito.
33010900bc	Portanto tambem, desde o dia em que o ouvimos, não cessámos de orar por vós, e de pedir que sejaes cheios do conhecimento da sua vontade, em toda a sabedoria e intelligencia espiritual;
33010a0091	Para que possaes andar dignamente diante do Senhor, agradando-lhe em tudo, fructificando em toda a boa obra, e crescendo no conhecimento de Deus;
33010b0070	Corroborados em toda a fortaleza, segundo a força da sua gloria, em toda a paciencia, e longanimidade com gozo;
33010c0056	Dando graças ao Pae que nos fez idoneos de participar da herança dos sanctos na luz.
33010d005e	O qual nos tirou da potestade das trevas, e nos transportou para o reino do Filho do seu amor;
33010e004f	No qual temos a redempção pelo seu sangue, a saber, a remissão dos peccados;
33010f0045	O qual é imagem do Deus invisivel, o primogenito de toda a creatura.
33011000dd	Porque por elle foram creadas todas as coisas que ha nos céus e na terra, visiveis e invisiveis, sejam thronos, sejam dominações, sejam principados, sejam potestades: todas as coisas foram creadas por elle e para elle.
3301110049	E elle é antes de todas as coisas, e todas as coisas subsistem por elle.
3301120084	E elle é a cabeça do corpo da egreja: é o principio e o primogenito d'entre os mortos, para que entre todos tenha a preeminencia.
3301130042	Porque foi do agrado do Pae que toda a plenitude n'elle habitasse;
33011400ae	E que, havendo por elle feito a paz pelo sangue da sua cruz, por elle reconciliasse comsigo mesmo todas as coisas, tanto as que estão na terra, como as que estão nos céus.
3301150075	A vós tambem, que d'antes ereis estranhos, e inimigos no entendimento, em obras más, agora todavia vos reconciliou,
330116006d	No corpo da sua carne, pela morte, para perante si vos apresentar sanctos, e irreprehensiveis, e inculpaveis,
33011700de	Se, todavia, permanecerdes fundados e firmes na fé, e não vos moverdes da esperança do evangelho que tendes ouvido, o qual é prégado a toda a creatura que ha debaixo do céu, e do qual eu, Paulo, estou feito ministro.
3301180088	Regozijo-me agora no que padeço por vós, e cumpro na minha carne o resto das afflicções de Christo, pelo seu corpo, que é a egreja;
3301190084	Da qual eu estou feito ministro segundo a dispensação de Deus, que me foi concedida para comvosco, para cumprir a palavra de Deus;
33011a007b	O mysterio que esteve occulto desde todos os seculos, e em todas as gerações, e que agora foi manifesto aos seus sanctos;
33011b0093	Aos quaes Deus quiz fazer conhecer quaes são as riquezas da gloria d'este mysterio entre os gentios, que é Christo em vós, esperança da gloria:
33011c009e	O qual annunciámos, admoestando a todo o homem, e ensinando a todo o homem em toda a sabedoria; para que apresentemos todo o homem perfeito em Jesus Christo;
33011d005a	No que tambem trabalho, combatendo segundo a sua efficacia, que obra em mim poderosamente.
330201008c	Porque quero que saibaes quão grande combate tenho por vós, e pelos que estão em Laodicea, e por quantos não viram o meu rosto em carne;
33020200bc	Para que os seus corações sejam consolados, e estejam unidos em caridade, e em todas as riquezas da plenitude de intelligencia, para conhecimento do mysterio do Deus e Pae, e do Christo.
3302030048	No qual estão escondidos todos os thesouros da sabedoria e da sciencia.
3302040050	E digo isto, para que ninguem vos engane com palavras persuasivas na apparencia.
33020500a0	Porque ainda que esteja ausente quanto ao corpo, todavia em espirito estou comvosco, regozijando-me, e vendo a vossa ordem, e a firmeza da vossa fé em Christo.
3302060048	Pois, como recebestes o Senhor Jesus Christo, assim tambem andae n'elle,
3302070078	Arraigados e sobreedificados n'elle, e confirmados na fé, assim como fostes ensinados, abundando em acção de graças.
33020800a5	Olhae que ninguem vos sobresalte por meio de philosophias e vãs subtilezas, segundo a tradição dos homens, segundo os rudimentos do mundo, e não segundo Christo:
3302090041	Porque n'elle habita corporalmente toda a plenitude da divindade;
33020a0050	E n'elle estaes perfeitos, o qual é a cabeça de todo o principado e potestade:
33020b0086	No qual tambem estaes circumcidados com uma circumcisão não feita por mão no despojo do corpo da carne, na circumcisão de Christo:
33020c007e	Sepultados com elle no baptismo, no qual tambem resuscitastes com elle pela fé no poder de Deus, que o resuscitou dos mortos.
33020d0094	E, quando vós estaveis mortos nos peccados, e na incircumcisão da vossa carne, vos vivificou juntamente com elle, perdoando-vos todas as offensas,
33020e009c	Havendo riscado a cedula que contra nós havia nas ordenanças, a qual de alguma maneira nos era contraria, e a tirou do meio de nós, encravando-a na cruz.
33020f006b	E, despojando os principados e potestades, os expoz publicamente á vergonha, e triumphou d'elles por ella.
3302100077	Portanto ninguem vos julgue pelo comer, ou pelo beber, ou por causa dos dias de festa, ou da lua nova, ou dos sabbados;
330211003f	Que são sombras das coisas futuras, mas o corpo é de Christo.
33021200a6	Ninguem vos domine a seu bel-prazer com pretexto de humildade e culto dos anjos, mettendo-se em coisas que nunca viu; estando debalde inchado no sentido da sua carne;
3302130089	E não estando ligado á cabeça, da qual todo o corpo, provido e organisado pelas juntas e ligaduras, vae crescendo em augmento de Deus.
330214008c	Portanto, se estaes mortos com Christo quanto aos rudimentos do mundo, porque vos carregam ainda de ordenanças, como se vivesseis no mundo?
3302150033	Taes como: não toques, não proves, não manuseis:
3302160054	As quaes coisas todas perecem pelo uso, segundo os preceitos e doutrinas dos homens;
33021700af	As quaes teem na verdade alguma apparencia de sabedoria, em devoção voluntaria, humildade, e mau tratamento do corpo, mas não são de valor algum para satisfação da carne
330301007e	Portanto, se já resuscitastes com Christo, buscae as coisas que são de cima, onde Christo está assentado á dextra de Deus.
3303020041	Pensae nas coisas que são de cima, e não nas que são da terra;
330303004d	Porque já estaes mortos, e a vossa vida está escondida com Christo em Deus.
330304006c	Quando Christo, que é a nossa vida, se manifestar, então tambem vós vos manifestareis com elle em gloria.
33030500a6	Mortificae pois os vossos membros, que estão sobre a terra: a fornicação, a immundicia, o appetite desordenado, a vil concupiscencia e a avareza, que é idolatria;
3303060046	Pelas quaes coisas vem a ira de Deus sobre os filhos da desobediencia:
330307003a	Nas quaes tambem d'antes andastes, quando vivieis n'ellas.
3303080091	Mas agora despojae-vos tambem de todas estas coisas, a saber, da ira, da colera, da malicia, da maledicencia, das palavras torpes da vossa bocca.
330309005a	Não mintaes uns aos outros, pois que já vos despistes do velho homem com os seus feitos,
33030a0063	E vos vestistes do novo, que se renova para o conhecimento, segundo a imagem d'aquelle que o creou:
33030b007e	Onde não ha grego nem judeo, circumcisão nem incircumcisão, barbaro, scytha, servo, ou livre; mas Christo é tudo em todos.
33030c008d	Revesti-vos pois, como eleitos de Deus, sanctos, e amados, de entranhas de misericordia, da benignidade, humildade, mansidão, longanimidade:
