0100000006	1 Mose
2b09280062	Farisifo a na wogyinagyina hɔ no bisaa no se, “Wopɛ sɛ wokyerɛ sɛ yɛyɛ anifuraefo ana?”
2b092900a2	Yesu buaa wɔn se. “Sɛ mugye to mu sɛ moyɛ anifuraefo a, ɛno de anka munnni nea maka no ho fɔ. Esiane sɛ mugye to mu sɛ muhu ade nti motena afɔbu mu.”
2b0a010085	“Mereka nokware akyerɛ mo Farisifo no se, onipa biara a ɔmfa nguankuw kwan ano na ɔfa ɔkwan foforo so foro kɔ mu no yɛ owifo.
2b0a020034	Onipa a ɔfa ɔkwan ano kɔ mu no ne oguanhwɛfo no.
2b0a030068	Ɔpon no anohwɛfo no bue ɔpon no ma no, na sɛ ɔfrɛ nguan no nso a wɔte ne nne ma ɔde wɔn fi adi.
2b0a04005a	Sɛ ɔde wɔn fi adi a, odi nguan no anim na nguan no nso di nʼakyi, efisɛ wɔte ne nne.
2b0a050059	Wɔrenni onipa foforo biara akyi. Na sɛ ɔfrɛ wɔn a wɔremma, efisɛ wɔnte ne nne.”
2b0a060034	Yesu buu wɔn saa bɛ yi nanso nnipa no ante no ase.
2b0a07005a	Yesu ka kyerɛɛ wɔn bio se, “Mereka nokware akyerɛ mo se mene nguannan no ano pon no.
2b0a080064	Wɔn a wodii mʼanim kan no yɛ awifo ne adwowtwafo; ɛno nti nguan no ante wɔn nne anni wɔn akyi.
2b0a09006a	Mene ɔpon no. Obiara a ɔnam me so bewura mu no benya nkwa; wobewura mu asan afi adi na wobenya adidibea.
2b0a0a006d	Owifo ba a, obewia anaasɛ obedi awu anaasɛ ɔbɛsɛe ade. Me de, maba sɛ ɛbɛyɛ a mubenya nkwa a edi mu.
2b0a0b005a	“Mene oguanhwɛfo pa no. Oguanhwɛfo pa no ne obi a otumi de ne nkwa to hɔ ma ne nguan.
2b0a0c00b1	Obi a wɔabɔ no paa sɛ ɔnhwɛ nguan so no nyɛ nguan no wura; ɛno nti, sɛ ohu sɛ pataku reba a oguan gyaw nguan no hɔ, na pataku no tow hyɛ nguan no so ma wɔbɔ ahwete.
2b0a0d0044	Ɔpaani no guan, efisɛ wɔabɔ no paa na nguan no yiyedi mfa ne ho.
2b0a0e0041	“Mene oguanhwɛfo pa no. Minim me nguan na me nguan nso nim me,
2b0a0f0058	sɛnea Agya no nim me na me nso minim Agya no. Masiesie me ho nso sɛ mewu ama nguan no.
2b0a1000db	Nguan afoforo bi wɔ hɔ a wɔyɛ me de nanso wonnya mmɛkaa saa nguankuw yi ho ɛ. Ɛsɛ sɛ mede wɔn nso bɛka saa nguankuw yi ho. Wobetie me nne na wɔbɛyɛ nguankuw baako a oguanhwɛfo baako pɛ na ɔhwɛ wɔn so.
2b0a11006a	Agya no dɔ me efisɛ masiesie me ho sɛ mede me nkwa bɛto hɔ sɛnea ɛbɛyɛ a daakye me nsa bɛka bio.
2b0a1200b2	Obiara rentumi nnye me nkwa mfi me nsam. Me ara me pɛ mu na mede bɛma. Mewɔ tumi sɛ mede ma na mewɔ tumi nso sɛ mesan gye bio. Eyi ne nea mʼAgya ahyɛ me sɛ menyɛ no.”
2b0a13003a	Asɛm a Yesu kae no nti, ɛmaa mpaapaemu baa Yudafo no mu.
2b0a140057	Wɔn mu pii kae se, “Ɔwɔ honhommɔne! Nʼadwene mu ka no! Adɛn nti na mutie no?”
2b0a150090	Afoforo nso kae se, “Onipa a ɔwɔ honhommɔne rentumi nkasa sɛɛ! Ɛbɛyɛ dɛn na obi a ɔwɔ honhommɔne betumi ama onifuraefo ahu ade?”
2b0a160037	Awɔw bere bi mu a Asɔredandwira duu wɔ Yerusalem no,
2b0a17004c	Yesu kɔpasee wɔ asɔredan no mu baabi a wɔfrɛ hɔ se Salomo Abrannaa so.
2b0a180077	Yudafo no betwaa ne ho hyia kae se, “Wobɛma yɛatwɛn akosi da bɛn? Sɛ wone Kristo no a, pae mu ka kyerɛ yɛn.”
2b0a190082	Yesu ka kyerɛɛ wɔn se, “Maka akyerɛ mo dedaw nanso munnnye me nni. Me nnwuma a menam mʼAgya tumi so yɛ no di me ho adanse,
2b0a1a002a	nanso munnnye nni, efisɛ monyɛ me nguan.
2b0a1b0036	Me nguan te me nne, me nso minim wɔn na wodi mʼakyi.
2b0a1c0051	Mema wɔn nkwa a enni awiei a wɔrenwu da, na obi rentumi nhuam wɔn mfi me nsam.
2b0a1d005c	MʼAgya a ɔde wɔn maa me no wɔ tumi sen obiara, na obiara rentumi nhuam wɔn mfi me nsam.
2b0a1e001b	Me ne Agya no yɛ baako.”
2b0a1f0032	Yudafo no san tasee abo sɛ anka wɔde rebesiw no.
2b0a2000a0	Yesu ka kyerɛɛ wɔn se, “Mayɛ nnwuma pa pii a Agya no de hyɛɛ me nsa sɛ menyɛ no ama moahu, na emu nea ɛwɔ he ho nti na mopɛ sɛ musiw me abo yi?”
2b0a2100b7	Yudafo no buaa no se, “Ɛnyɛ wo nnwuma pa bi a woayɛ no nti na yɛpɛ sɛ yesiw wo abo, na mmom wʼabususɛm a wokae no nti. Woyɛ onipa desani nso woyɛ wo ho sɛ Onyankopɔn!”
2b0a22006b	Yesu buaa wɔn se, “Wɔakyerɛw wɔ mo ara ankasa mo mmara mu se, Onyankopɔn kae se, ‘Moyɛ anyame.’
2b0a23007e	Ɛno nti sɛ Onyankopɔn nam anyamesɛm a ɛyɛ nokware so frɛ wɔn a Onyankopɔn asɛm baa wɔn nkyɛn no se ‘anyame’ a,
2b0a240069	adɛn na sɛ nea Agya no somaa no baa wiase no ka se, ‘mene Onyankopɔn Ba no’ a muse waka abususɛm?
2b0a25004a	Sɛ menyɛ nnwuma a mʼAgya pɛ sɛ meyɛ no de a ɛno de, munnnye me nni.
2b0a2600a0	Nanso sɛ meyɛ mʼAgya no nnwuma na sɛ munnnye me nni mpo a munnye nnwuma no nni sɛnea ɛbɛyɛ a mubegye adi sɛ Agya no wɔ me mu na me nso mewɔ ne mu.”
2b0a270037	Nkurɔfo no pɛɛ sɛ wɔkyere no bio, nanso wɔantumi.
2b0a28004a	Yesu san twa kɔɔ Yordan agya wɔ faako a Yohane bɔ asu no kɔtenaa hɔ.
2b0a290096	Nnipa bebree kɔɔ ne nkyɛn. Wɔn mu dodow no ara kae se, “Yohane anyɛ anwonwade, nanso biribiara a ɔka faa saa ɔbarima yi ho no yɛ nokware.”
2b0a2a002c	Nnipa a wɔwɔ hɔ no mu bebree gyee no dii.
2b0b01008e	Ɔbarima bi tenaa ase wɔ Betania a na wɔfrɛ no Lasaro. Betania yi yɛ kurow a na Maria ne ne nua Marta fi mu. Da bi, saa ɔbarima yi yaree.
2b0b02006c	Saa Maria yi a ne nuabarima ne Lasaro a na ɔyare no na ohwiee ngo guu Awurade nan ase de ne tinwi pepae no.
2b0b030058	Anuanom yi soma kɔɔ Yesu nkyɛn kɔka kyerɛɛ no se, “Awurade, wo dɔfo no yare.”
2b0b0400b5	Yesu tee nkra no ɔkae se, “Ɛnyɛ saa ɔyare yi na ebekum Lasaro. Mmom Onyankopɔn pɛ sɛ ɔfa saa ɔyare yi so hyɛ ne ho anuonyam, na saa anuonyam yi bi nso ka Onipa Ba no.”
2b0b05003a	Na Yesu pɛ Maria ne ne nuabea Marta ne Lasaro asɛm yiye.
2b0b060061	Bere a Yesu tee nkra sɛ Lasaro yare denneennen no wankɔ saa bere no ara mu; ɔtenaa hɔ nnaanu.
2b0b070043	Afei ɔka kyerɛɛ nʼasuafo no se, “Momma yɛnsan nkɔ Yudea.”
2b0b080091	Nanso asuafo no ka kyerɛɛ no se, “Kyerɛkyerɛfo, ɛnkyɛe biara na Yudafo no pɛɛ sɛ wosiw wo abo na afei wuse yɛnsan nkɔ hɔ bio yi?”
2b0b09008a	Yesu kae se, “Nnɔnhwerew dumien na ɛwɔ da koro mu, meboa ana? Ɛno nti sɛ obi nam hann mu a ɔrenhintiw, efisɛ ɔnam wiase hann mu.
2b0b0a0042	Nanso sɛ ɔnam anadwo sum mu a obehintiw, efisɛ ɔnam sum mu.”
2b0b0b0044	Yesu san kae se, “Yɛn adamfo Lasaro ada na merekɔ akonyan no.”
2b0b0c0058	Asuafo no ka kyerɛɛ Yesu se, “Awurade, sɛ wada de a ɛno de, na ne ho bɛtɔ no.”
2b0b0d0051	Na Yesu kyerɛ sɛ Lasaro awu nanso asuafo no de, na wosusuw sɛ nna ara na wada.
2b0b0e0037	Ɛno nti Yesu ka kyerɛɛ wɔn pefee se, “Lasaro awu;
2b0b0f0068	nanso mo nti ɛyɛ me anigye sɛ na minni hɔ sɛnea ɛbɛyɛ a mubegye adi. Momma yɛnkɔ ne nkyɛn.”
2b0b10007f	Toma a wɔfrɛ no Ata no ka kyerɛɛ ne mfɛfo asuafo no se, “Momma yɛne Kyerɛkyerɛfo no nyinaa nkɔ na yɛne no nkowu.”
2b0b110040	Yesu duu Betania no na Lasaro awu ama wɔasie no ma adi nnaanan.
2b0b120032	Efi Betania rekɔ Yerusalem no nnu akwansin abien,
2b0b130068	na saa bere no na Yudafo bebree aba Marta ne Maria nkyɛn sɛ wɔrebegyam wɔn wɔ wɔn nua no wu no ho.
2b0b14004a	Marta tee sɛ Yesu reba no, ofii adi kohyiaa no, na Maria de, ɔtenaa fie.
2b0b15004e	Marta ka kyerɛɛ Yesu se, “Ao, Awurade, sɛ wowɔ ha a anka me nua no anwu!
2b0b16005f	Minim mpo sɛ saa bere yi mu biribiara a wubebisa Onyankopɔn sɛ ɔnyɛ mma wo no ɔbɛyɛ.”
2b0b17003d	Yesu ka kyerɛɛ no se, “Wo nua no bɛsan anya nkwa bio.”
2b0b18004c	Marta buaa no se, “Awurade, minim sɛ owusɔre da no ɔno nso bɛsɔre.”
2b0b190075	Yesu ka kyerɛɛ no se, “Me na minyan awufo ma wɔn nkwa. Obiara a ogye me di no sɛ wawu mpo a ɔbɛsan anya nkwa.
2b0b1a0044	Na obiara a ɔte ase na ogye me di no renwu da. Wugye eyi di ana?”
2b0b1b0074	Marta buae se, “Awurade, migye midi. Migye di sɛ wone Kristo Agyenkwa a ɔne Onyankopɔn Ba a ɔreba wiase no.”
2b0b1c008e	Marta kaa saa asɛm yi wiee no, ɔkɔfrɛɛ ne nua Maria de no kɔɔ kokoa mu ka kyerɛɛ no se, “Kyerɛkyerɛfo no aba na wabisa wo ase.”
2b0b1d0035	Maria tee saa asɛm yi no ɔyɛɛ ntɛm kohyiaa Yesu.
2b0b1e005e	Saa bere no na Yesu mmeduu akuraa no ase hɔ ɛ. Na ɔda so wɔ faako a Marta hyiaa no hɔ no.
2b0b1f0096	Bere a Yudafo a wɔne Maria wɔ fie hɔ regyam no no huu sɛ wasɔre mpofirim refi adi no wodii nʼakyi, efisɛ na wosusuw sɛ ɔrekɔ da no so akosu.
2b0b20006f	Maria duu faako a Yesu wɔ no, ɔkotow ne nan ase kae se, “Ao Awurade, sɛ wowɔ ha a anka me nua no anwu.”
2b0b210057	Yesu huu sɛ Maria ne Yudafo a wɔka ne ho no resu no, ɛhaw no yiye na ne werɛ howee.
2b0b22005e	Obisaa wɔn se, “Ɛhe na musiee no?” Wobuaa no se, “Awurade, bra na yɛnkɔkyerɛ wo.”
2b0b230009	Yesu sui.
2b0b24004c	Yudafo no huu sɛ ɔresu no wɔkae se, “Eyi kyerɛ ɔdɔ a ɔde dɔ no.”
2b0b25006f	Wɔn mu bi kae se, “Onipa a ɔmaa onifuraefo huu ade no munnnye nni sɛ anka obetumi agye Lasaro nkwa ana?”
2b0b260060	Asɛm a nkurɔfo no kaa no maa Yesu werɛ howee. Afei ɔkɔɔ ɔda a wɔde ɔbo ahini ano no so.
2b0b2700b1	Yesu hyɛɛ wɔn se, “Munyi ɔbo a ehini ɔda no ano no.” Marta a ɔyɛ owufo no nuabea no kae se, “Awurade, ɛbɛyɛ nnaanan ni a wosiee no nti saa bere yi de, ɔbɔn.”
2b0b280061	Yesu ka kyerɛɛ Marta se, “Manka ankyerɛ wo se sɛ wugye di a wubehu Onyankopɔn anuonyam?”
2b0b290069	Woyii ɔbo no fii ɔda no ano. Afei Yesu hwɛɛ ɔsoro, bɔɔ mpae se, “Agya, meda wo ase sɛ wutie me.
2b0b2a0085	Minim sɛ wutie me daa nyinaa nanso esiane nnipa a wɔwɔ ha nti na mereka eyi sɛnea ɛbɛyɛ a wobegye adi sɛ wo na wosomaa me.”
2b0b2b0042	Ɔkaa eyi wiee no, ɔteɛɛ mu dennen se, “Lasaro, sɔre bra!”
2b0b2c009d	Lasaro sɔre bae a ntama a wɔde kyekyeree ne nsa ne ne nan ne nʼanim no da so kyekyere no. Yesu ka kyerɛɛ wɔn se, “Monsan ne ho ntama no na ɔnkɔ.”
2b0b2d004a	Yudafo a wɔbɛsraa Maria na wohuu nea Yesu yɛe no mu bebree gyee no dii.
2b0b2e0050	Na wɔn mu bi nso kɔɔ Farisifo no hɔ kɔkaa nea esii no nyinaa kyerɛɛ wɔn.
2b0b2f007b	Enti Farisifo no ne asɔfo mpanyin no hyiaa baguafo no kae se, “Dɛn na yɛreyɛ? Monhwɛ anwonwade a saa onipa yi reyɛ!
2b0b3000b3	Sɛ yɛma ɔkɔ so yɛ nea ɔreyɛ yi a, nnipa nyinaa begye no adi na wɔadi nʼakyi. Sɛ ɛba saa a Roma aban bebisa yɛn asɛm na wasɛe yɛn asɔredan ne ɔman mu yi nyinaa.”
2b0b31004c	Kaiafa a saa bere no na ɔyɛ ɔsɔfopanyin no kae se, “Mo de munnim hwee!
2b0b320067	Munnim sɛ eye ma mo sɛ onipa baako bewu ama nnipa no nyinaa sen sɛ wɔbɛsɛe ɔman mu no nyinaa?”
2b0b3300a2	Emfi ɔno ankasa ne tumi mu na ɔkaa saa asɛm yi, efisɛ esiane sɛ na ɔyɛ ɔsɔfopanyin saa bere no nti na ɔhyɛɛ nkɔm se, “Yesu bewu de agye mo nkwa,”
2b0b34007a	na ɛnyɛ wɔn nko, na mmom ɛnam eyi so bɛma Onyankopɔn mma a wɔabɔ ahwete no nyinaa ano aboa na wɔayɛ ɔman baako.
2b0b35003f	Efi saa bere no, Yudafo mpanyin no faa adwene sɛ wobekum Yesu.
2b0b36007b	Eyi nti Yesu anyi ne ho adi wɔ Yudea, na ofii hɔ kɔɔ sare so kurow bi a wɔfrɛ no Efraim ne nʼasuafo no kɔtenaa hɔ.
2b0b37007d	Na Yudafo Twam Afahyɛ no rebɛn nti nnipa pii fii wɔn nkuraa kɔɔ Yerusalem sɛ wɔrekodwira wɔn ho de atwɛn afahyɛ no.
2b0b3800b2	Na wɔrehwehwɛ Yesu ahu no. Ɛno nti woduu asɔredan mu hɔ no, wobisabisaa wɔn ho wɔn ho se, “Mugye di sɛ Yesu bɛba afahyɛ yi bi ana?” Ebinom kae se, “Yennye nni.”
2b0b390075	Saa bere yi na asɔfo mpanyin ne Farisifo no ahyɛ sɛ, sɛ obi nim faako a Yesu wɔ a, ɔnkyerɛ na wɔnkɔkyere no.
2b0c010078	Aka nnansia na Twam Afahyɛ no adu no, Yesu kɔɔ Betania, kurow a na Lasaro a Yesu nyan no fii awufo mu no te mu no mu.
2b0c020068	Wɔtoo Yesu pon. Marta na ɔsomee wɔ saa aponto yi ase. Lasaro tenaa Yesu nkyɛn pɛɛ wɔ ɔpon no ho.
2b0c03007d	Wɔredidi no, Maria faa ngohuam bi a ne bo yɛ den behwie guu Yesu nan ase de ne tinwi pepae. Ngo no hua gyee fie hɔ nyinaa.
2b0c040069	Yuda Iskariot a ɔyɛ asuafo no mu baako a akyiri no obeyi Yesu ama no ani annye nea ɔbea yi yɛe no ho,
2b0c050059	enti ɔkae se, “Adɛn nti na woantɔn saa ngohuam yi na yɛamfa sika no amma ahiafo?”
2b0c060094	Ɛnyɛ sɛ na odwen ahiafo ho nti na ɔkaa saa asɛm yi, na mmom, na ɔyɛ ɔkorɔmfo, na esiane sɛ na ɔhwɛ asuafo no sika so nti, na owiawia bi.
2b0c070056	Yesu kae se, “Munnyaa ɔbea yi haw! Nea ɔbea yi ayɛ yi, ɔde asiesie me ama me wu.
2b0c08004c	Mo ne ahiafo na ɛwɔ hɔ bere biara, na me de, me ne mo rentena hɔ daa.”
2b0c0900bb	Bere a Yudafo no tee sɛ Yesu wɔ Betania no, wɔn mu pii kɔɔ hɔ. Ɛnyɛ Yesu nko nti na wɔkɔɔ hɔ, na mmom, wɔkɔɔ hɔ sɛ wɔrekɔhwɛ Lasaro a Yesu nyan no fii awufo mu no nso.
2b0c0a003a	Afei, asɔfo mpanyin no bɔɔ pɔw sɛ wobekum Lasaro nso,
2b0c0b006c	efisɛ esiane Lasaro wusɔre no nti, na nnipa bebree retwe wɔn ho afi Yudafo mpanyin no ho abedi Yesu akyi.
2b0c0c004f	Ade kyee no, nnipadɔm a wɔaba Twam Afahyɛ no tee sɛ Yesu reba Yerusalem no,
2b0c0d009d	wobubuu berɛw de kohyiaa no kwan de ahurusi teɛteɛɛ mu se, “Hosiana!” “Nhyira nka nea ɔreba wɔ Awurade din mu no!” “Nhyira nka Israelhene!”
2b0c0e004d	Yesu rekɔ no, na ɔte afurum ba bi so sɛnea Kyerɛwsɛm hyɛɛ ho nkɔm se,
2b0c0f004b	“Nsuro, Ɔbabea Sion! Hwɛ sɛ wo hene te afurum ba so reba wo nkyɛn.”
2b0c1000bc	Mfiase no, asuafo no ante eyinom nyinaa ase kosii sɛ wɔhyɛɛ Yesu anuonyam no ansa na wɔrekae se, Kyerɛwsɛm no aka saa asɛm yi nyinaa afa ne ho dedaw, na ɛno ara ne nea wɔayɛ no.
2b0c110068	Nnipa a na wɔwɔ hɔ a wohuu sɛ Yesu nyan Lasaro fii awufo mu no kaa asɛm a esii no kyerɛɛ afoforo.
2b0c120060	Eyi nti na nnipa bebree kɔɔ se wɔrekohyia Yesu kwan no, efisɛ na wɔate sɛ wayɛ anwonwade.
2b0c13006c	Farisifo no huu nea ɛrekɔ so no, wɔkae se, “Anyɛ yiye! Monhwɛ sɛ nnipa no nyinaa atu adi nʼakyi!”
2b0c140044	Afahyɛbere no mu no, Helafo bi nso kɔɔ Yerusalem sɛ wɔrekɔsom.
2b0c150061	Wɔkɔɔ Filipo a ofi Betsaida no nkyɛn kɔka kyerɛɛ no se, “Owura, yɛpɛ sɛ yehu Yesu.”
2b0c160042	Filipo kɔbɔɔ Andrea amanneɛ ma wɔn baanu kɔka kyerɛɛ Yesu.
2b0c17004d	Yesu ka kyerɛɛ wɔn se, “Bere no aso sɛ wɔbɛhyɛ Onipa Ba no anuonyam.
2b0c1800a1	Mereka nokware akyerɛ mo se, sɛ wɔamfa burofua anhyɛ fam amma amporɔw na amfifi a, ɛda so yɛ burofua no ara, nanso sɛ ɛporɔw na efifi a, ɛsow aba pii.
2b0c19005b	Obiara a ɔdɔ ne kra no bɛhwere ne nkwa, na nea ɔnnɔ ne kra no benya nkwa a enni awiei.
2b0c1a0075	Obiara a ɔpɛ sɛ ɔsom me no, ɛsɛ sɛ odi mʼakyi, na baabiara a mewɔ no, ɛsɛ sɛ mʼasomfo nso wɔ hɔ bi.”
2b0c1b00b6	Yesu kae se, “Afei de, me kra ho yeraw no na asɛm bɛn na menka? Menka se, ‘Agya, gye me fi saa amanehunu yi mu ana?’ Nanso, eyi nti na wosomaa me baa wiase sɛ mimmehu amane.
2b0c1c007f	Agya, hyɛ wo din anuonyam!” Ɔkasa wiee no, nne bi fi ɔsoro kae se, “Mahyɛ no anuonyam dedaw na mɛsan mahyɛ no bio.”
2b0c1d0084	Nnipakuw a na wɔwɔ hɔ no tee nne no, wɔkae se aprannaa na ɛrebobɔ mu. Ebinom nso kae se, ɔsoro ɔbɔfo na ɔkasa kyerɛɛ no.
2b0c1e004f	Nanso Yesu ka kyerɛɛ wɔn se, “Mo nti na saa nne yi kasae na ɛnyɛ me nti.
2b0c1f004a	Afei, bere adu sɛ wobu wiase atɛn na wotu ɔbonsam a odi wiase so no gu.
2b0c200047	Sɛ wonya ma me so fi asase so a, mɛtwe nnipa nyinaa aba me nkyɛn.”
2b0c210028	Ɔkaa eyi de kyerɛɛ owu ko a obewu no.
2b0c2200ab	Nnipa no kae se, “Kyerɛwsɛm no di adanse sɛ, Agyenkwa no renwu da. Adɛn nti na woka kyerɛ yɛn se, ‘Ɛsɛ sɛ wɔma Onipa Ba no so’. Hena ne saa Onipa Ba no?”
2b0c2300c8	Yesu buaa wɔn se, “Me hann no bɛhyerɛn ama mo mmere tiaa bi mu. Ɛno nti, monnantew mu bere a mowɔ saa hann no mu yi nkɔ baabiara a mopɛ sɛ mokɔ, ansa na sum aduru; anyɛ saa a morenhu kwan.
2b0c24007e	Bere a mowɔ hann mu yi, munnye hann no nni na moayɛ hann no mma.” Yesu kaa nsɛm yi wiee no, ofii hɔ de ne ho kohintawee.
2b0c25005c	Ɛwɔ mu sɛ na Yesu ayɛ anwonwade ahorow ama Yudafo no ahu de, nanso na wonnye no nni ara.
2b0c260094	Eyi ne Odiyifo Yesaia asɛm a ɔkae se, “Awurade, hena na wagye yɛn asɛnka adi? Na hena nso na Awurade wʼanwonwadwuma no ada adi akyerɛ no?”
2b0c27003b	Yudafo no annye anni efisɛ, na Odiyifo Yesaia asan aka se,
2b0c28007a	“Onyankopɔn afura wɔn ani, na wapirim wɔn koma, sɛnea ɛbɛyɛ a wɔrentumi nnan mma me nkyɛn na masa wɔn yare.”
2b0c290054	Yesaia kaa eyi faa Yesu anuonyam a daakye obenya a Onyankopɔn yi kyerɛɛ no no ho.
2b0c2a0084	Mpo, na Yudafo mpanyimfo no mu pii gye Yesu di, nanso na wosuro sɛ, sɛ Farisifo no hu wɔn a, wɔremma wɔmma asɔredan no mu bio.
2b0c2b004c	Na wɔpɛ sɛ nnipa bɛkamfo wɔn sen sɛ Onyankopɔn bɛhyɛ wɔn anuonyam.
2b0c2c006c	Yesu teɛɛ mu se, “Obiara a ogye me di no, ɛnyɛ me nko na ogye me di, na ogye nea ɔsomaa me no nso di.
2b0c2d002a	Na nea ohu me no hu nea ɔsomaa me no nso.
2b0c2e0046	Maba wiase sɛ hann, na obiara a ogye me di no ankɔ so antena sum mu.
2b0c2f0089	“Obiara a ɔte mʼasɛm na onni so no, meremmu no atɛn. Efisɛ mamma sɛ merebebu nnipa atɛn, na mmom, mebae sɛ merebegye wɔn nkwa.
2b0c30008d	Obiara a ɔpo me na onnye mʼasɛm nni no, otemmufo bi wɔ hɔ a obebu no atɛn. Me nsɛm a maka akyerɛ mo no na atemmuda no ebebu mo atɛn.
2b0c31008b	Nsɛm a maka no nyinaa, ɛnyɛ mʼankasa mʼadwene na mede ka kyerɛɛ mo, na mmom ɛyɛ nea Agya no ka kyerɛɛ me se menka nkyerɛ mo no.
2b0c32009d	Minim sɛ asɛm biara a Agya no ahyɛ me sɛ menka no de nnipa kɔ nkwa a enni awiei mu; enti asɛm a ɔbɛka akyerɛ me sɛ menka biara no, ɛno na meka!”
2b0d0100aa	Ade rebɛkye ama Twam Afahyɛ no adu no, Yesu huu sɛ afei bere aso sɛ ofi wiase kɔ nʼAgya nkyɛn. Yesu yɛ obi a na ɔdɔ nʼakyidifo, na ɔdɔɔ wɔn kosii sɛ owui.
2b0d020074	Bere a na Yesu ne nʼasuafo te adidii no, ɔbonsam kɔhyɛɛ Yuda Iskariot a ɔyɛ Simon ba no mu sɛ onyi Yesu mma.
2b0d030070	Yesu nim sɛ nʼAgya de tumi nyinaa ahyɛ ne nsa, na ofi Onyankopɔn nkyɛn na ɔbae, na ɔresan akɔ ne nkyɛn.
2b0d040054	Yesu sɔre fii didipon no ho, yii nʼatade nguguso guu hɔ, de mpepaho twaa nʼasen.
2b0d050058	Ohwiee nsu guu guasɛn bi mu na ofii ase hohoroo asuafo no anan ase de mpepaho no pepae.
2b0d060062	Bere a Yesu duu Simon Petro so no, Petro bisaa no se. “Awurade, worebɛhohoro me nan ase ana?”
2b0d07005a	Yesu buaa no se, “Nea mereyɛ yi, worente ase mprempren, nanso akyiri no wobɛte ase.”
2b0d0800a5	Petro ampene asɛm a ɔkae no so kae se, “Ɛnyɛ wo na ɛsɛ sɛ wohohoro mʼanan ase.” Yesu ka kyerɛɛ no se, “Sɛ manhohoro wʼanan ase a na wonka me ho.”
2b0d09006e	Simon Petro kae se, “Awurade, ɛno de na ɛnyɛ mʼanan ase nko, na mmom me nsa ho ne me tirim nso ka ho.”
2b0d0a00be	Yesu ka kyerɛɛ no se, “Obiara a waguare no aguaree ho nhia no bio gye nʼanan ase nko na ɛsɛ sɛ ɔhohoro, ne nipadua no de, efi biara nni ho. Mo nyinaa ho afi, gye mo mu baako pɛ.”
2b0d0b0065	Na Yesu nim onipa ko a ɔrebeyi no ama no, ɛno nti na ɔkae se ɛnyɛ wɔn nyinaa na wɔn ho afi no.
2b0d0c009b	Yesu hohoroo wɔn anan ase wiei no, ɔfaa nʼatade nguguso no hyɛe, san kɔtenaa didipon no ho. Afei obisaa nʼasuafo no se, “Mote nea mayɛ yi ase ana?
2b0d0d0059	Mofrɛ me ‘Kyerɛkyerɛfo’ ne ‘Awurade’ a mudi me frɛ; efisɛ ɛno ne nea meyɛ.
2b0d0e008b	Sɛ me a meyɛ mo Awurade ne Kyerɛkyerɛfo no mpo ahohoro mʼanan ase a ɛno de, na ɛsɛ sɛ mo nso mohohoro hohoro mo ho mo ho anan ase.
2b0d0f0040	Mayɛ eyi de ayɛ nhwɛso ama mo sɛnea mo nso mobɛyɛ saa ara.
2b0d100060	Mereka nokware akyerɛ mo se, akoa nsen ne wura; saa ara na ɔsomafo nso nsen nea ɔsomaa no no.
2b0d110045	Afei a moate nea meyɛe no ase yi, sɛ moyɛ saa bi a mubenya nhyira.
2b0d1200b0	“Ɛnyɛ mo nyinaa na mereka saa asɛm yi akyerɛ mo, minim wɔn a mayi wɔn. Nanso ɛsɛ sɛ Kyerɛwsɛm a ɛka se, ‘Onipa a ɔne me to nsa didi no beyi me ama’ no ba mu.
2b0d130050	“Mereka eyinom nyinaa akyerɛ mo ansa na aba mu sɛnea ɛbɛyɛ a mubegye adi.
2b0d14007f	Mereka nokware akyerɛ mo se, obiara a obegye nea masoma no no gye me nso, na obiara a ogye me nso no gye nea ɔsomaa me no.”
2b0d15007d	Yesu kaa eyinom nyinaa wiei no, ne ho yeraw no ma ɔpaee mu kae se, “Mereka nokware akyerɛ mo, mo mu baako beyi me ama!”
2b0d160054	Asuafo no de ahodwiriw hwehwɛɛ wɔn ho wɔn ho anim pɛɛ sɛ wohu nea ɔde no no.
2b0d170040	Na asuafo no mu baako a Yesu pɛ nʼasɛm no te ne nkyɛn pɛɛ.
2b0d18005a	Simon Petro buu nʼani se, “Bisa no na ɔnkyerɛ wo onipa ko a ɔreka ne ho asɛm no.”
2b0d19004d	Ɛno nti saa osuani no twiw bɛn Yesu bisaa no se, “Awurade, ɛyɛ hena?”
2b0d1a008b	Yesu buae se, “Nea mede brodo bɛbɔ mu ama no no, ɔno na obeyi me ama.” Na ɔde brodo bɔɔ mu maa Yuda Iskariot a ɔyɛ Simon ba no.
2b0d1b007f	Bere a Yuda gyee brodo no pɛ, na ɔbonsam bɛhyɛɛ ne mu. Yesu ka kyerɛɛ no se, “Nea wopɛ sɛ woyɛ no, yɛ no ntɛm!”
2b0d1c004b	Wɔn a na wɔte adidii no mu biara ante asɛm a Yesu ka kyerɛɛ no no ase.
2b0d1d00a1	Esiane sɛ Yuda na ɔhwɛ asuafo no sika so nti, na wosusuw sɛ Yesu reka akyerɛ no se ɔnkɔtɔ biribi a ɛho hia ma afahyɛ no anaasɛ ɔnkɔma ahiafo biribi.
2b0d1e0040	Yuda gyee brodo no pɛ na ofii adi; saa bere no na ɛyɛ anadwo.
