0100000006	1 Mose
370219008a	Er soll mit Sanftmut die Widerspenstigen zurechtweisen, ob ihnen vielleicht Gott den Sinn zur Buße kehre, daß sie die Wahrheit erkennen.
37021a0076	Und wieder zu sich kommen aus der Schlinge des Teufels, in der sie von ihm für seinen Willen gefangengehalten wurden.
370301004f	Das aber sollst du wissen, daß in den letzten Tagen arge Zeiten kommen werden.
3703020084	Denn die Menschen werden sein eigenliebig, habsüchtig, ruhmredig, hoffärtig, Lästerer, den Eltern ungehorsam, undankbar, gottlos,
370303004a	Lieblos, unversöhnlich, Verleumder, unkeusch, unbändig, dem Guten feind,
3703040048	Verräterisch, verwegen, aufgeblasen, Sinnenlust mehr liebend denn Gott;
3703050064	Die sich den Schein der Gottseligkeit geben, aber deren Kraft verleugnen; von solchen wende dich ab.
370306009e	Zu diesen gehören die, so sich in die Häuser schleichen und die Weiblein an sich fesseln, die, mit Sünden beladen, von mancherlei Lüsten getrieben werden,
370307004e	Die immerdar lernen und doch nie zur Erkenntnis der Wahrheit gelangen können.
3703080098	Gleichwie Jannes und Jambres dem Mose widerstanden, also widerstehen auch diese der Wahrheit. Es sind Menschen verkehrten Sinnes, unbewährt im Glauben.
370309007a	Aber sie werden es nicht in die Länge treiben; denn ihre Torheit wird allen offenbar werden, wie auch jener geworden ist.
37030a0089	Du aber bist meiner Lehre, meinem Wandel, meinem Ratschluß, meinem Glauben, meiner Langmut, meiner Liebe, meiner Beständigkeit gefolgt,
37030b00ab	Ja meinen Verfolgungen, meinen Leiden, die mir widerfahren sind zu Antiochia, Ikonium und Lystra, welche Verfolgungen ich ertrug, und aus allen hat mich der Herr errettet.
37030c0056	Und alle, die in Christus Jesus gottselig leben wollen, müssen Verfolgungen erleiden.
37030d006e	Mit den Bösen aber wird es je länger je ärger werden; sie werden irre führen und selbst in der Irre gehen.
37030e008c	Du aber verbleibe bei dem, was du gelernt, und wovon du eine gewisse Überzeugung erlangt hast, da du ja weißt, von wem du es gelernt hast,
37030f008d	Und da du von Kindheit auf die heiligen Schriften kennst, die dich zur Seligkeit mittelst des Glaubens an Jesus Christus unterweisen können.
3703100072	Alle Schrift, von Gott eingegeben, ist nütze zur Lehre, zur Rüge, zur Besserung, zur Zucht in der Gerechtigkeit,
370311004e	Auf daß der Mensch aus Gott vollkommen zu jeglichem guten Werk geschickt sei.
3704010092	Ich beschwöre dich nun vor Gott und Jesus Christus, Der da richten wird die Lebendigen und die Toten bei Seiner Erscheinung und in Seinem Reiche:
3704020078	Predige das Wort, halte damit an zur gelegenen oder ungelegenen Zeit, rüge, warne, ermahne mit aller Langmut und Lehre.
370403009f	Denn es wird eine Zeit kommen, wo sie die gesunde Lehre nicht ertragen, sondern nach eigenen Gelüsten sich mit Lehrern umgeben werden, die ihre Ohren kitzeln,
370404004a	Und werden die Ohren von der Wahrheit abwenden und sich Märchen zuwenden.
370405007b	Du aber bleibe nüchtern in allem, ertrage Beschwerde, verrichte das Werk eines Evangelisten und tue, was deines Amtes ist.
3704060046	Denn schon werde ich geopfert und die Stunde meines Hinscheidens naht.
3704070060	Ich habe einen guten Kampf gekämpft, ich habe den Lauf vollendet, ich habe den Glauben bewahrt.
37040800c3	Schon liegt für mich bereit die Krone der Gerechtigkeit, die mir an jenem Tage der Herr, Der gerechte Richter, geben wird, aber nicht allein mir, sondern allen, die Seine Erscheinung lieb haben.
3704090028	Beeile dich, daß du bald zu mir kommst.
37040a008c	Denn Demas hat mich verlassen und diese Welt lieb gewonnen, und ist gezogen nach Thessalonich, Crescens nach Galatien, Titus nach Dalmatien.
37040b0066	Lukas ist allein bei mir, Markus nimm zu dir, und bringe ihn mit dir, er ist mir nützlich zum Dienst.
37040c0027	Tychikus habe ich nach Ephesus gesandt.
37040d0084	Den Mantel, den ich bei Karpus in Troas gelassen, bringe mit, wenn du kommst, auch die Bücher, sonderlich aber die Pergamentrollen.
37040e005f	Alexander, der Schmied, hat mir viel Böses erwiesen; der Herr vergelte ihm nach seinen Werken!
37040f004d	Auch du hüte dich vor ihm; denn er ist unseren Worten sehr entgegengetreten.
3704100079	In meiner ersten Verantwortung stand mir niemand zur Seite; alle verließen mich möge es ihnen nicht angerechnet werden!
37041100ad	Der Herr aber stand mir bei und schenkte mir Kraft, auf daß durch mich die Predigt bestätigt würde und alle Heiden sie hörten, und ich bin aus des Löwen Rachen erlöst.
3704120081	Und der Herr wird mich erlösen von allem Übel und mich retten in Sein Himmelreich. Ihm sei Ehre von Ewigkeit zu Ewigkeit! Amen.
3704130037	Grüße Prisca und Aquila und das Haus des Onesiphorus.
3704140049	Erastus blieb in Korinth, den Trophimus ließ ich krank in Milet zurück.
370415007f	Beeile dich, daß du noch vor dem Winter kommst. Es grüßt dich Eubulus und Pudens und Linus und Claudia und die Brüder alle.
3704160046	Der Herr Jesus Christus sei mit deinem Geiste! Die Gnade sei mit euch!
3800000005	Titus
3801010095	Paulus, Knecht Gottes, Apostel Jesu Christi, nach dem Glauben der Auserwählten Gottes und der Erkenntnis der Wahrheit, die zur Gottseligkeit führt,
380102005d	Auf Hoffnung des ewigen Lebens, das der Gott, Der nicht trügt, vor ewigen Zeiten verheißen,
3801030088	Aber zu Seiner Zeit Sein Wort geoffenbart hat durch die Predigt, die mir vertraut worden ist nach dem Befehle Gottes, unseres Heilandes:
380104009a	Titus, meinem rechtschaffenen Sohn im gemeinsamen Glauben, Gnade, Barmherzigkeit, Friede von Gott dem Vater und dem Herrn Jesus Christus, unserem Heiland.
3801050094	Ich ließ dich deshalb in Kreta, daß du das noch übrige in Ordnung brächtest und in den Städten Älteste bestelltest, wie ich dir geboten hatte.
3801060091	Wenn einer unbescholten, eines Weibes Mann ist, gläubige Kinder hat, und die nicht im Geruche der Schwelgerei und unordentlichen Wandels stehen.
38010700b0	Denn ein Bischof soll unbescholten sein, als ein Haushalter Gottes, nicht anmaßend, leidenschaftlich, dem Trunk ergeben, streitsüchtig, nicht schändlichem Gewinn nachgehend,
3801080050	Sondern gastfrei, allen Guten befreundet, besonnen, gerecht, heilig, enthaltsam,
38010900a1	Und halte an dem Wort und der zuverlässigen Lehre, auf daß er tüchtig sei, auch in der heilsamen Lehre zu ermahnen und die, so widersprechen, zurechtzuweisen.
38010a00aa	Denn es gibt viele, die sich der Lehre nicht fügen wollen, unnütze Schwätzer und Verführer, besonders solche aus der Beschneidung, die man zum Schweigen bringen muß;
38010b005c	Sie verwirren ganze Häuser, und lehren, was nichts taugt, um schmählichen Gewinnes willen.
38010c0069	So sagte einer von ihnen, ihr eigener Prophet: Die Kreter sind immer Lügner, böse Tiere, faule Bäuche.
38010d005f	Dies Zeugnis ist wahr; deshalb weise sie strenge zurecht, auf daß sie im Glauben gesund seien,
38010e0064	Nicht auf jüdische Irrlehren und Satzungen von Menschen hören, die sich von der Wahrheit abwenden.
38010f0081	Den Reinen ist alles rein, den Befleckten aber und Ungläubigen ist nichts rein, sondern ihr Verstand und Gewissen sind befleckt.
3801100083	Sie sagen, sie kennen Gott, verleugnen Ihn aber mit den Werken, sind greuelhaft und ungehorsam und zu allem guten Werke untüchtig.
3802010036	Du aber sprich, was der gesunden Lehre angemessen ist:
380202007d	Zu den alten Männern, sie sollen nüchtern, würdig, besonnen, gesund im Glauben, in der Liebe, in der Standhaftigkeit sein.
38020300a8	Zu den betagten Frauen desselben gleichen, daß sie sich benehmen sollen, wie es Heiligen geziemt, nicht lästern, nicht vielem Wein sich ergeben, gute Lehren erteilen,
3802040048	So daß sie die jungen Weiber lehren, ihre Männer und Kinder zu lieben,
3802050076	Sittsam, keusch, häuslich, gütig, ihren Männern untertan zu sein, auf daß nicht das Wort Gottes verlästert werde.
380206003d	Die jungen Männer aber ermahne gleichfalls zur Besonnenheit.
3802070072	In allen Dingen stelle dich selbst als Muster guter Werke dar mit unverfälschter Lehre und würdevollem Betragen,
380208007b	Mit gesundem, untadelhaftem Worte, so daß der Widersacher sich schämen müsse, und uns nichts Unrechtes nachreden könne.
3802090078	Zu den Knechten, daß sie ihren Herren untertan und in allen Stücken wohlgefällig sein und nicht widersprechen sollen,
38020a007f	Nichts veruntreuen, sondern alle gute Treue erweisen, auf daß sie die Lehre Gottes unseres Heilandes zieren in allen Stücken.
38020b0041	Denn die heilsame Gnade Gottes ist für alle Menschen erschienen,
38020c0090	Indem sie uns anhält, der Gottlosigkeit und allen weltlichen Gelüsten zu entsagen, und sittsam, gerecht und gottselig zu leben in dieser Welt,
38020d0080	Und zu warten der seligen Hoffnung auf die Erscheinung der Herrlichkeit des großen Gottes und unseres Heilandes Jesus Christus,
38020e00a7	Der Sich Selbst für uns hingegeben hat, auf daß Er uns erlösete von aller Ungerechtigkeit, und Sich weihete zum Eigentum ein Volk, das eifrig wäre zu guten Werken.
38020f0056	Solches rede, ermahne und schärfe ein mit allem Ernst. Niemand müsse dich verachten.
380301007e	Dringe darauf, daß sie den Obrigkeiten und Gewalten untertan sein, Gehorsam leisten, zu allem guten Werke bereit sein sollen;
380302007f	Daß sie niemand verlästern, nicht streitsüchtig, sondern nachgiebig sein, alle Sanftmut beweisen sollen gegen alle Menschen.
38030300b1	Denn auch wir waren vordem unverständig, ungehorsam, irrgläubig, frönten mancherlei Begierden und Wollüsten, lebten in Bosheit und Neid, wurden gehaßt und haßten einander.
3803040050	Als aber die Güte und Menschenfreundlichkeit Gottes unseres Heilandes erschien,
38030500ab	Erlöste Er uns, nicht um der Werke der Gerechtigkeit willen, die wir getan, sondern aus Barmherzigkeit durch das Bad der Wiedergeburt und Erneuerung des Heiligen Geistes.
3803060050	Den Er reichlich über uns ausgegossen hat durch unseren Heiland Jesus Christus,
3803070061	Auf daß wir, durch Seine Gnade gerechtfertigt, nach der Hoffnung Erben werden des ewigen Lebens.
38030800d6	Diese Lehre ist gewißlich wahr, und ich wünsche, daß du darüber eine feste Überzeugung gewinnst, auf daß die, so an Gott glauben, sich befleißigen, gute Werke zu tun. Solches ist gut und nützt den Menschen;
38030900a4	Aber mit den törichten Streitfragen und Geschlechtsregistern, Zänkereien und Streitereien über das Gesetz habe du nichts zu tun; denn sie sind unnütz und eitel.
38030a005d	Einen parteisüchtigen Menschen weise ab, wenn du ihn ein- oder zweimal zurechtgewiesen hast,
38030b005f	Und sei versichert, daß ein solcher verkehrt ist und sündigt, und sich selbst verurteilt hat.
38030c0090	Wenn ich Artemas oder Tychicus zu dir sende, so beeile dich, zu mir nach Nikopolis zu kommen; denn ich gedenke dort über den Winter zu bleiben.
38030d006c	Sorge auf das Beste für das Geleit des Gesetzgelehrten Zenas und des Apollos, auf daß ihnen nichts mangle.
38030e0073	Es mögen aber auch die unseren lernen gute Werke üben, wo man ihrer bedarf, auf daß sie nicht unfruchtbar seien.
38030f0073	Es grüßen dich alle, die bei mir sind. Grüße die, so uns lieben im Glauben. Die Gnade sei mit euch allen! Amen.
3900000008	Philemon
390101006f	Paulus, der Gefangene Jesus Christi, und Timotheus, der Bruder, an den geliebten Philemon, unseren Mitarbeiter,
3901020060	Und an die geliebte Appia und unseren Streitgenossen Archippus und die Gemeinde in deinem Hause.
390103004f	Gnade sei mit euch und Friede von Gott, unserem Vater und Herrn Jesus Christus.
390104004b	Ich danke allezeit meinem Gott, indem ich deiner in meinen Gebeten gedenke,
3901050058	Weil ich höre von deiner Liebe zu allen Heiligen und deinem Glauben an den Herrn Jesus,
3901060086	Daß dein Glaube, den du mit uns teilst, sich wirksam erweise durch die Erkenntnis all des Guten, das in uns ist, für Jesus Christus.
3901070085	Denn wir haben große Freude und viel Trost durch deine Liebe, daß die Herzen der Heiligen durch dich, Bruder, erquickt worden sind.
3901080051	Wiewohl ich mir in Christus getraute, dir zu gebieten, was Pflicht für dich ist,
3901090073	So wende ich mich doch lieber an deine Liebe als der alte Paulus, und der jetzt wegen Jesus Christus in Banden ist.
39010a0050	Ich bitte dich für meinen Sohn Onesimus, den ich in meinen Banden gezeugt habe,
39010b0059	Der dir früher unnütz war, nun aber dir und mir wohl nütze ist; den sende ich zurück.
39010c0035	Du aber nimm ihn, das ist mein eigen Herz, wieder an.
39010d006d	Gern hätte ich ihn bei mir behalten, daß er mir in den Banden statt deiner für das Evangelium Dienste tue.
39010e0081	Aber ohne deine Genehmigung wollte ich nichts tun, auf daß dein Gutes nicht gezwungen, sondern freiwillige Entschließung wäre.
39010f006a	Vielleicht ist er nur darum eine Zeitlang von dir getrennt worden, auf daß du ihn auf ewig wieder habest,
39011000a2	Nun nicht mehr als einen Knecht, sondern mehr denn einen Knecht, als einen lieben Bruder, sonderlich mir, wieviel mehr aber dir, sowohl im Fleische, als im Herrn!
390111004d	So du mich nun für deinen Genossen hältst, so nimm ihn auf wie mich selbst.
3901120050	So er dir aber Schaden getan hat, oder etwas schuldig ist, so rechne das mir zu.
390113007d	Ich Paulus habe es mit eigener Hand geschrieben, ich will es bezahlen; nicht zu sagen, daß du dich selbst mir schuldig bist.
390114005a	Ja, Bruder, gönne mir diesen Gewinn an dir in dem Herrn; erquicke mein Herz in dem Herrn!
390115005e	Ich schreibe dir im Vertrauen auf deinen Gehorsam und weiß, du wirst mehr tun, denn ich sage.
3901160073	Halte mir auch eine Herberge bereit, denn ich hoffe, daß ich durch eure Gebete euch werde wieder geschenkt werden.
390117003f	Es grüßt dich Epaphras, mein Mitgefangener in Christus Jesus,
3901180035	Markus, Aristarchus, Demas, Lukas, meine Mitarbeiter.
3901190042	Die Gnade unseres Herrn Jesus Christus sei mit eurem Geiste! Amen.
3a00000008	Hebraeer
3a01010070	Nachdem vor Zeiten Gott vielfältig und auf verschiedene Weise zu den Vätern durch die Propheten geredet hatte,
3a01020090	So hat Er in den letzten Tagen zu uns geredet durch den Sohn, Den Er zum Erben über alles gesetzt, durch Den Er auch die Welten erschaffen hat,
3a01030090	Welcher, weil Er der Abglanz Seiner Herrlichkeit und das Ebenbild Seines Wesens und durch das Wort Seiner Kraft der Träger aller Dinge ist, und
3a01040063	Und ist um so viel höher geworden denn die Engel, einen je höheren Namen Er von ihnen ererbt hat.
3a0105009a	Denn zu welchem Engel hat Er je gesagt: Du bist Mein Sohn, heute habe Ich dich gezeugt? und abermals: Ich werde Ihm Vater sein, und Er wird Mir Sohn sein?
3a01060082	Und abermals, wann Er den Erstgeborenen eingeführt hat in die Welt, dann spricht Er: Und es sollen Ihn anbeten alle Engel Gottes.
3a01070062	Und von den Engeln sagte Er zwar: Er macht Seine Engel zu Winden und Seine Diener zu Feuerflammen.
3a01080074	Vom Sohn aber: Gott, Dein Thron währt in Zeit und Ewigkeit, das Zepter Deines Reiches ist ein Zepter der Geradheit.
3a01090090	Du hast geliebt Gerechtigkeit und gehaßt Ungerechtigkeit, darum hat Dich Gott, Dein Gott, gesalbt mit dem Öl der Freuden über Deine Genossen.
3a010a0059	Und Du, Herr, hast am Anfang die Erde gegründet und Werke Deiner Hände sind die Himmel.
3a010b0051	Sie werden vergehen, Du aber bleibst, und sie werden alle veralten wie ein Kleid.
3a010c0081	Wie ein Gewand wirst Du sie aufrollen, und sie werden verwandelt werden; Du aber bist Derselbe, und Deine Jahre nehmen kein Ende.
3a010d0079	Zu welchem der Engel hat Er je gesagt: Setze Dich zu Meiner Rechten, bis Ich Deine Feinde zum Schemel Deiner Füße lege?
3a010e007f	Sind sie nicht allzumal dienstbare Geister, und werden ausgesandt zum Dienst um derer willen, die ererben sollen die Seligkeit?
3a0201005a	Darum müssen wir um so mehr achten auf das, was wir hören, damit wir nicht darum kommen.
3a02020096	Denn so das Wort, durch die Engel gesprochen, bestätigt worden ist, und jegliche Übertretung und aller Ungehorsam den verdienten Lohn empfangen hat,
3a020300b4	Wie wollen wir entfliehen, so wir eine so wichtige Heilslehre mißachtet haben, die zuerst durch den Herrn gepredigt und von denen, die sie gehört, für uns bestätigt worden ist?
