0100000009	創世記
1724070150	しかし、あなたがもし「われわれはわれわれの神、主を頼む」とわたしに言うならば、ヒゼキヤがユダとエルサレムに告げて、「あなたがたはこの祭壇の前で礼拝しなければならない」と言って除いたのは、その神の高き所と祭壇ではなかったのか。
17240800a8	さあ、今わたしの主君アッスリヤの王とかけをせよ。もしあなたの方に乗る人があるならば、わたしは馬二千頭を与えよう。
17240900cf	あなたはエジプトを頼み、戦車と騎兵を請い求めているが、わたしの主君の家来のうちの最も小さい一隊長でさえ、どうして撃退することができようか。
17240a00d8	わたしがこの国を滅ぼすために上ってきたのは、主の許しなしでしたことであろうか。主はわたしに、この国へ攻め上って、これを滅ぼせと言われたのだ』」。
17240b0153	その時、エリアキム、セブナおよびヨアはラブシャケに言った、「どうぞ、アラム語でしもべたちに話してください。わたしたちはそれがわかるからです。城壁の上にいる民の聞いているところで、わたしたちにユダヤの言葉で話さないでください」。
17240c016e	しかしラブシャケは言った、「わたしの主君は、あなたの主君とあなたにだけでなく、城壁の上に座している人々にも、この言葉を告げるために、わたしをつかわされたのではないか。彼らをも、あなたがたと共に自分の糞尿を食い飲みするに至らせるためではないか」。
17240d009c	そしてラブシャケは立ちあがり、ユダヤの言葉で大声に呼ばわって言った、「大王、アッスリヤの王の言葉を聞け。
17240e009c	王はこう仰せられる、『あなたがたはヒゼキヤに欺かれてはならない。彼はあなたがたを救い出すことはできない。
17240f00d2	ヒゼキヤが、主は必ずわれわれを救い出される。この町はアッスリヤの王の手に陥ることはない、と言っても、あなたがたは主を頼みとしてはならない』。
172410018c	あなたがたはヒゼキヤの言葉を聞いてはならない。アッスリヤの王はこう仰せられる、『あなたがたは、わたしと和ぼくして、わたしに降服せよ。そうすれば、あなたがたはめいめい自分のぶどうの実を食べ、めいめい自分のいちじくの実を食べ、めいめい自分の井戸の水を飲むことができる。
17241100cc	やがて、わたしが来て、あなたがたを一つの国へ連れて行く。それは、あなたがたの国のように穀物とぶどう酒の多い地、パンとぶどう畑の多い地だ。
17241200f9	ヒゼキヤが、主はわれわれを救われる、と言って、あなたがたを惑わすことのないように気をつけよ。もろもろの国の神々のうち、どの神がその国をアッスリヤの王の手から救ったか。
17241300ae	ハマテやアルパデの神々はどこにいるか。セパルワイムの神々はどこにいるか。彼らはサマリヤをわたしの手から救い出したか。
17241400e4	これらの国々のすべての神々のうちに、だれかその国をわたしの手から救い出した者があるか。主がどうしてエルサレムをわたしの手から救い出すことができよう』」。
1724150096	しかし民は黙ってひと言も答えなかった。王が命じて、「彼に答えてはならない」と言っておいたからである。
17241600de	その時ヒルキヤの子である宮内卿エリアキム、書記官セブナおよびアサフの子である史官ヨアは衣を裂き、ヒゼキヤのもとに来て、ラブシャケの言葉を彼に告げた。
1725010066	ヒゼキヤ王はこれを聞いて、衣を裂き、荒布を身にまとって主の宮に入り、
17250200b4	宮内卿エリアキムと書記官セブナおよび祭司のうちの年長者たちに荒布をまとわせて、アモツの子預言者イザヤのもとへつかわした。
17250300e1	彼らはイザヤに言った、「ヒゼキヤはこう言います、『きょうは悩みと責めと、はずかしめの日です。胎児がまさに生れようとして、これを産み出す力がないのです。
1725040198	あなたの神、主は、あるいはラブシャケのもろもろの言葉を聞かれたかもしれません。彼はその主君アッスリヤの王につかわされて、生ける神をそしりました。あなたの神、主はその言葉を聞いて、あるいは責められるかもしれません。それゆえ、この残っている者のために祈をささげてください』」。
1725050045	ヒゼキヤ王の家来たちがイザヤのもとに来たとき、
17250600ea	イザヤは彼らに言った、「あなたがたの主君にこう言いなさい、『主はこう仰せられる、アッスリヤの王のしもべらが、わたしをそしった言葉を聞いて恐れるには及ばない。
17250700b4	見よ、わたしは一つの霊を彼のうちに送って、一つのうわさを聞かせ、彼を自分の国へ帰らせて、その国でつるぎに倒れさせる』」。
17250800b4	ラブシャケは引き返して、アッスリヤの王がリブナを攻めているところへ行った。彼は王がラキシを去ったことを聞いたからである。
