0100000006	1 Mose
3102120045	Wir beide haben also durch ihn in einem Geiste den Zutritt zum Vater.
310213006a	So seid ihr denn nicht mehr Fremde und Beisassen, sondern Mitbürger der Heiligen und Hausgenossen Gottes,
310214006b	aufgebaut auf dem Fundament der Apostel und Propheten, indessen Christus Jesus selbst der Schlußstein ist.
310215005a	In ihm fügt sich der ganze Bau zusammen und wächst zu einem Tempel aus, heilig im Herrn,
3102160041	auf dem auch ihr zu einer geistigen Gotteswohnung miterbaut seid.
310301005c	Um dessentwillen bin ich, Paulus, der Gefangene Christi Jesu, für euch, ihr Heidenchristen.
310302005f	Ihr habt doch sicherlich gehört, wie die Gnade Gottes waltete, die mir für euch gegeben ward.
3103030060	Durch eine Offenbarung wurde mir aber das Geheimnis kundgetan, wie ich es kurz beschrieben habe.
310304005a	Beim Lesen könnt ihr daraus erkennen, welchen Einblick ich in das Geheimnis Christi habe.
310305009b	Dieses ward zu anderen Zeiten den Menschenkindern nicht so geoffenbart, wie es durch den Geist jetzt seinen heiligen Aposteln und Propheten enthüllt ward.
310306006c	Die Heiden sind in Christus Jesus Miterben, Mitglieder und Mitgenossen der Verheißung durch das Evangelium.
310307005e	Sein Diener wurde ich nach Gottes Gnadengabe, die mir durch seine Machtwirkung verliehen ward.
3103080092	Mir, dem geringsten unter den Heiligen, ist diese große Gnade zugefallen, der Heidenwelt den unergründlich tiefen Reichtum Christi zu verkünden
3103090097	und es bei allen in das Licht zu stellen, wie das Geheimnis verwirklicht ward, das seit den ewigen Zeiten in Gott verborgen war, der das Weltall schuf,
31030a007f	damit den Mächten und den Kräften in den Himmelshöhen jetzt durch die Kirche die mannigfache Weisheit Gottes kundgetan werde
31030b0057	nach jenem ewigen Beschluß, den er in Christus Jesus, unserem Herrn, verwirklicht hat.
31030c0067	Durch ihn sind wir voll Zuversicht und können, da wir an ihn glauben, jetzt voll Vertrauen nahetreten.
31030d0075	So bitte ich euch denn: Verzaget nicht bei meiner Drangsal, die ich für euch leide; denn sie gereicht euch zur Ehre.
31030e0048	Deshalb beuge ich meine Knie vor dem Vater unseres Herrn Jesus Christus,
31030f003e	nach dem sich jede Gemeinschaft im Himmel und auf Erden nennt.
3103100089	Möge er euch nach dem Reichtum seiner Herrlichkeit verleihen, daß ihr durch seinen Geist am innern Menschen mit Kraft gefestigt werdet,
310311006a	damit Christus durch den Glauben in euren Herzen wohne und ihr in Liebe festgewurzelt und gegründet seid.
310312006a	Dann werdet ihr mit allen Heiligen erfassen können die Breite und die Länge und die Höhe und die Tiefe.
310313007e	Dann werdet ihr die Liebe Christi erkennen, die jede Erkenntnis weit überragt, und werdet übervoll von Gottes Fülle werden.
310314008c	Ihm aber, der durch die Kraft, die in uns wirksam ist, mehr, über alle Maßen mehr, zu tun vermag, als was wir bitten und ersinnen können,
310315006d	ihm sei die Verherrlichung in der Kirche und in Christus Jesus für alle Zeit von Ewigkeit zu Ewigkeit! Amen.
3104010066	Als der Gefangene im Herrn ermahne ich euch: Wandelt würdig des Berufs, der euch zuteil geworden ist,
310402003c	in aller Demut, Sanftmut, Geduld. Ertragt einander in Liebe;
310403005c	seid eifrig darauf bedacht, die Einheit des Geistes zu erhalten durch das Band des Friedens.
3104040072	Es ist nur ein Leib und ein Geist, wie ihr ja auch, als ihr berufen wurdet, zu einer Hoffnung berufen worden seid.
3104050031	Es ist auch nur ein Herr, ein Glaube, eine Taufe,
310406004c	ein Gott und Vater aller, der über allen und durch alle und in allen wirkt.
3104070053	Jedem aus uns wurde die Gnade verliehen je nach dem von Christus ausgeteilten Maß.
3104080074	Darum heißt es auch: "Er stieg zur Höhe auf und führte die Gefangenen mit sich und gab den Menschen seine Gaben."
3104090061	Was setzt das Hinaufsteigen anderes voraus, als daß er vorher unter die Erde hinabgestiegen ist?
31040a005b	Der herabkam, ist derselbe, der über alle Himmel aufstieg, um so das Weltall zu erfüllen.
31040b0078	Und er bestimmte die einen zu Aposteln, die anderen zu Propheten, noch andere zu Evangelisten, zu Hirten und zu Lehrern.
31040c0059	Sie sollen so die Heiligen zur Ausübung des Amtes bilden, zum Aufbau des Leibes Christi,
31040d0098	bis wir alle zur Einheit im Glauben kommen und zur vollen Erkenntnis des Sohnes Gottes und zum vollendeten Manne, zum Maß der Reife der Christusfülle.
31040e00cb	Dann sind wir nicht mehr unmündige Kinder, die sich schaukeln und tragen lassen durch jeden Windhauch irgendeiner Lehre, durch der Menschen Trugspiel und durch die Arglist in der Kunst der Irreführung.
31040f0075	Nein, an die Wahrheit wollen wir uns halten, in Liebe ganz und gar in den hineinwachsen, der das Haupt ist, Christus.
3104100106	Von ihm aus fügt und schließt sich der ganze Leib zusammen - und jedes der Gelenke leistet seinen Dienst dabei -, und jedem Teil ist sein ganz bestimmtes Maß der Arbeit zugemessen, und so vollzieht sich das Wachstum des Leibes, bis er sich auferbaut in Liebe.
310411007d	So sage ich denn und beschwöre euch im Herrn: Wandelt nicht mehr gleich den Heiden, die nach ihrem verkehrten Sinne wandeln!
3104120084	Sie sind in ihrem Denken verfinstert, entfremdet einem Leben in Gott; Unwissenheit hält sie umfangen, weil ihr Herz verhärtet ist.
3104130077	Und unempfindlich wurden sie und gaben sich selbst der Ausschweifung hin, um unersättlich jeder Unreinheit zu frönen.
310414003c	Ihr aber habt Christus nicht in solcher Weise kennengelernt,
3104150068	Soweit ihr von ihm gehört habt und über ihn unterrichtet worden seid, so wie es in Jesus Wahrheit ist.
3104160068	Legt ab den alten Menschen nach eurem früheren Wandel, der seiner trügerischen Lüste wegen untergeht.
310417003e	Ihr sollt euch vielmehr durch den Geist in eurem Sinn erneuern
3104180065	und anziehen den neuen Menschen, der nach Gott geschaffen ist in wahrer Gerechtigkeit und Heiligkeit.
3104190070	So leget denn die Lüge ab; ein jeder rede mit seinem Nächsten die Wahrheit. Wir sind ja Glieder untereinander.
31041a0055	"Wenn ihr zürnt, dann sündigt nicht". Die Sonne gehe nicht unter über eurem Groll.
31041b001b	Gebt dem Teufel nicht Raum.
31041c00a0	Der Dieb soll nicht mehr stehlen; vielmehr verschaffe er sich durch seiner Hände Arbeit ehrlichen Verdienst, damit er davon dem Bedürftigen noch geben könne.
31041d008d	Aus eurem Munde komme keine schlechte Rede, sondern nur gute, die, wo nur immer möglich, zur Erbauung dient und so den Hörern Segen bringt.
31041e0060	Betrübt nicht den Heiligen Geist Gottes, mit dem ihr für den Tag der Erlösung besiegelt seid.
31041f007a	Und jede Bitterkeit und jeder Zorn und Groll und alles Lärmen, alles Lästern samt aller Bosheit soll euch ferne bleiben.
310420006f	Seid vielmehr gütig und barmherzig gegeneinander, vergebt einander, so wie Gott in Christus euch vergeben hat!
3105010039	Ihr sollt Nachahmer Gottes sein, als vielgeliebte Kinder.
3105020080	Wandelt in der Liebe, wie auch Christus euch geliebt und sich für uns an Gott als ein köstlich duftendes Opfer hingegeben hat.
3105030077	Unzucht und jede Art von Unreinheit und Habsucht werde unter euch nicht einmal erwähnt. So ziemt es sich für Heilige.
3105040079	Auch nicht Zoten, Possenreißerei, leichtfertiges Geschwätz; all das geziemt sich nicht. Dagegen um so mehr Lobpreisung.
31050500ab	Denn dies müßt ihr wissen und verstehen: Kein Unkeuscher oder Unreiner oder Habgieriger - ein solcher wäre ein Götzendiener - hat Erbteil am Reiche Christi und Gottes.
3105060080	Niemand täusche euch durch eitles Schwätzen. Um solcher Dinge willen kommt ja der Zorn Gottes auf die, die ungehorsam bleiben.
310507001f	Habt nichts mit solchen gemein.
3105080061	Einst wart ihr Finsternis, jetzt aber seid ihr Licht im Herrn. So wandelt als Kinder des Lichtes!
3105090051	Die Frucht des Lichtes zeigt sich in lauter Güte und Gerechtigkeit und Wahrheit.
31050a0024	Prüft, was dem Herrn gefällig ist.
31050b0060	Laßt euch nicht mit den unfruchtbaren Werken der Finsternis ein; stellt sie vielmehr ans Licht.
31050c0056	Was jene im Verborgenen treiben, das ist zu schändlich, um es auch nur auszusprechen.
31050d0075	Doch alles, was man ans Licht stellt, wird vom Licht erhellt; was aber hell erleuchtet wird, das ist ja selbst Licht.
31050e006a	Darum heißt es auch: "Wach auf, du Schläfer; steh auf von den Toten, und Christus wird dir aufleuchten."
31050f005e	So gebt denn peinlich acht, wie ihr wandelt. Nicht als Unverständige. Nein, wie Verständige.
3105100027	Kauft die Zeit aus! Bös sind die Tage.
310511005e	Deswegen werdet nicht unvernünftig, sucht vielmehr zu verstehen, was der Wille des Herrn ist.
310512006b	Berauscht euch nicht im Weine; das führt nur zur Ausschweifung. Werdet vielmehr voll des Heiligen Geistes.
3105130067	In Psalmen, Hymnen und in frommen Liedern redet zueinander, singt und jubelt dem Herrn in eurem Herzen!
3105140051	Dankt allezeit für alles Gott, dem Vater, im Namen unseres Herrn Jesus Christus.
3105150034	Ordnet in der Ehrfurcht Christi euch einander unter.
3105160039	Die Frauen seien ihren Männern untergeben wie dem Herrn.
3105170066	Der Mann ist ja das Haupt der Frau, wie Christus das Haupt der Kirche ist, er als Erlöser des Leibes.
3105180062	Wie die Kirche Christus untergeben ist, so seien auch die Frauen ihren Männern untertan in allem.
310519007c	Ihr Männer, liebt eure Frauen, wie auch Christus die Kirche geliebt und sich für sie dahingegeben hat, um sie zu heiligen.
31051a0040	Er machte sie rein in der Wassertaufe durch das Wort des Lebens,
31051b007f	um sich die Kirche herrlich zu gestalten ohne Flecken, ohne Runzel und dergleichen; denn heilig sollte sie sein und ohne Makel.
31051c0076	So müssen auch die Männer ihre Frauen lieben wie ihren eigenen Leib. Wer seine Frau liebt, liebt sich ja nur selbst.
31051d007c	Es hat noch niemand sein eigenes Fleisch gehaßt; er hegt und pflegt es vielmehr. So machte es auch Christus mit der Kirche,
31051e004b	weil wir Glieder seines Leibes sind von seinem Fleisch und von seinem Bein:
31051f007d	"Darum verläßt der Mann Vater und Mutter, verbindet sich mit seinem Weibe, und diese beiden werden dann zu einem Fleische."
310520005d	Dieses Geheimnis ist groß; ich meine es aber in seiner Beziehung zu Christus und zur Kirche.
310521009e	So geht es denn nicht anders, als daß ein jeder einzelne auch bei euch seine Frau liebe wie sich selbst. Die Frau indessen soll vor dem Mann Ehrfurcht haben.
3106010049	Ihr Kinder, seid euren Eltern untertan im Herrn, denn so gehört es sich.
3106020074	"Du sollst deinen Vater und deine Mutter ehren". Dies ist das erste der Gebote, dem eine Verheißung beigegeben ist:
3106030038	"damit es dir wohlergehe und du lange lebest auf Erden".
3106040064	Ihr Väter aber reizt eure Kinder nicht zum Zorne; erzieht sie in der Zucht und Ermahnung des Herrn.
3106050074	Ihr Sklaven, gehorcht euren Herrn auf Erden mit Furcht und Zittern und in der Lauterkeit eures Herzens, wie Christo.
310606008c	Seid nicht Augendiener, die nur den Menschen zu gefallen suchen. Seid vielmehr Sklaven Christi, die den Willen Gottes aus ganzem Herzen tun.
310607003d	Dient willig, als gälte es dem Herrn und nicht dem Menschen.
3106080073	Ihr wißt ja, daß jeder für das Gute, das er tut, vom Herrn seinen Lohn empfängt, sei er nun Sklave oder Freier.
31060900b7	Doch auch ihr, Herren, handelt ihnen gegenüber ebenso. Lasset das Schelten! Ihr wißt ja: Geradeso wie sie habt ihr im Himmel einen Herrn; bei diesem gibt es kein Ansehen der Person.
31060a003e	Im übrigen: Erstarkt im Herrn und in seiner mächtigen Kraft.
31060b005b	Zieht Gottes volle Waffenrüstung an, damit ihr den Ränken des Teufels widerstehen könnt!
31060c00af	Denn unser Kampf geht nicht gegen Fleisch und Blut, vielmehr gegen die Mächte und die Kräfte, die Weltbeherrscher dieser Finsternis, die bösen Geister in den Himmelshöhen.
31060d0092	So legt denn die volle Waffenrüstung Gottes an, damit ihr am bösen Tage widerstehen könnt und nach erkämpftem vollem Siege das Feld behauptet.
31060e0062	So steht da, umgürtet an den Lenden mit der Wahrheit, bekleidet mit dem Panzer der Gerechtigkeit,
31060f0050	beschuht an euren Füßen mit der Bereitschaft für das Evangelium des Friedens.
310610006e	Zu all dem nehmt noch den Schild des Glaubens, mit dem ihr alle feurigen Geschosse des Bösen löschen könnt.
3106110061	Ergreift sodann den Helm zum Schutz und auch das Schwert des Geistes, das heißt das Wort Gottes.
3106120074	Mit lauter Bitten und mit Flehen betet allezeit im Geiste; wacht noch dazu in anhaltendem Gebete für alle Heiligen,
310613009b	und auch für mich, damit mir das rechte Wort verliehen werde, wenn ich meinen Mund auftun soll, um freimütig das Geheimnis des Evangeliums zu verkünden,
3106140072	dessen Botschafter ich trotz der Fesseln bin, damit ich freimütig darüber rede, wie die Pflicht mir es gebietet.
3106150097	Doch sollt auch ihr erfahren, wie meine Lage ist, wie es mir geht. Dies alles wird euch Tychikus erzählen, der liebe Bruder und treue Diener im Herrn.
3106160070	Gerade deshalb sende ich ihn zu euch, damit ihr erfahret, wie es um uns steht, und damit er eure Herzen tröste.
310617006e	Den Brüdern werde Friede zuteil und Liebe samt dem Glauben von Gott, dem Vater, und dem Herrn Jesus Christus!
310618005e	Die Gnade sei mit allen, die unseren Herrn Jesus Christus in seiner Unvergänglichkeit lieben!
3200000009	Philipper
320101007f	Paulus und Timotheus, Knechte Christi Jesu, an alle Heiligen in Christus Jesus zu Philippi mitsamt den Bischöfen und Diakonen.
320102005d	Gnade werde euch zuteil und Friede von Gott, unserem Vater, und von dem Herrn Jesus Christus.
320103002f	Ich danke meinem Gott, sooft ich an euch denke,
3201040042	und flehe allezeit bei all meinem Beten mit Freude für euch alle.
3201050071	Ich danke ihm wegen eurer regen Anteilnahme, die ihr für das Evangelium vom ersten Tage bis jetzt bewiesen habt.
3201060089	Darum habe ich auch die Überzeugung, daß er, der in euch das gute Werk begonnen hat, es auch vollenden werde bis zum Tage Christi Jesu.
32010700f1	Nur billig ist es, daß ich so von euch allen denke; trage ich euch doch in meinem Herzen eingeschlossen. Ihr nahmt ja alle teil an meiner Gnade, sowohl als ich gefangen lag als auch da, wo ich das Evangelium verteidigt und bekräftigt habe.
3201080052	Gott ist mein Zeuge, wie ich mich nach euch allen sehne in der Liebe Christi Jesu.
320109006f	Und dies erbitte ich, daß eure Liebe immer reicher und reicher werde an Erkenntnis und an jeglicher Erfahrung,
32010a0061	damit ihr das Richtige zu wählen wisset, damit ihr lauter seid und tadellos für den Tag Christi
32010b0066	und reich an Frucht der Gerechtigkeit, die aus Jesus Christus stammt, zu Gottes Herrlichkeit und Ruhm.
32010c0069	Liebe Brüder! Ich möchte euch wissen lassen, daß meine Lage eher zur Förderung des Evangeliums dient.
32010d007c	Es ist ja bei der ganzen Leibwache und sonst noch überall bekannt geworden, daß ich meine Fesseln um Christi willen trage.
32010e008a	Auch ward die Mehrzahl der Brüder im Herrn durch meine Fesseln ermutigt und wagt es um so mehr, ganz furchtlos Gottes Wort zu verkünden.
32010f0067	Es verkündigen zwar einige Christus nur aus Neid und Eifersucht, doch andere auch wieder guten Sinnes:
320110006d	Die einen künden Christus aus Liebe, wohl wissend, daß ich zur Rechtfertigung des Evangeliums bestimmt bin;
3201110071	die anderen aus Streitsucht, nicht in reiner Absicht und sie gedenken, mir in meinen Banden Trübsal zu bereiten.
320112008a	Doch was liegt daran? Wenn nur auf jede Art und Weise, aufrichtig oder hinterhältig, Christus verkündet wird. Dies dient mir zur Freude.
3201130092	Es wird mich auch weiter freuen. Ich weiß ja, daß es mir zum Heile dienen wird durch euer Beten und durch den Beistand des Geistes Jesu Christi.
32011400f8	Und dem entsprechen auch mein Hoffen und mein Harren, daß ich in nichts zuschanden werde, daß vielmehr, wie schon immer, so auch jetzt an meinem Leibe frei und offen Christus verherrlicht werde, sei es durch mein Leben, sei es durch mein Sterben.
320115003a	Denn für mich ist das Leben Christus, das Sterben Gewinn.
320116009e	Ist es nämlich mir bestimmt, noch im Fleische zu leben, so heißt das für mich Arbeit und Erfolg, und also weiß ich wirklich nicht, was ich vorziehen soll.
