0100000009	創世記
28011500b7	彼女は男の子を産むであろう。その名をイエスと名づけなさい。彼は、おのれの民をそのもろもろの罪から救う者となるからである」。
280116008d	すべてこれらのことが起ったのは、主が預言者によって言われたことの成就するためである。すなわち、
28011700d2	「見よ、おとめがみごもって男の子を産むであろう。その名はインマヌエルと呼ばれるであろう」。これは、「神われらと共にいます」という意味である。
280118006c	ヨセフは眠りからさめた後に、主の使が命じたとおりに、マリヤを妻に迎えた。
2801190081	しかし、子が生れるまでは、彼女を知ることはなかった。そして、その子をイエスと名づけた。
28020100ae	イエスがヘロデ王の代に、ユダヤのベツレヘムでお生れになったとき、見よ、東からきた博士たちがエルサレムに着いて言った、
28020200c0	「ユダヤ人の王としてお生れになったかたは、どこにおられますか。わたしたちは東の方でその星を見たので、そのかたを拝みにきました」。
2802030075	ヘロデ王はこのことを聞いて不安を感じた。エルサレムの人々もみな、同様であった。
280204009c	そこで王は祭司長たちと民の律法学者たちとを全部集めて、キリストはどこに生れるのかと、彼らに問いただした。
2802050075	彼らは王に言った、「それはユダヤのベツレヘムです。預言者がこうしるしています、
28020600ed	『ユダの地、ベツレヘムよ、おまえはユダの君たちの中で、決して最も小さいものではない。おまえの中からひとりの君が出て、わが民イスラエルの牧者となるであろう』」。
280207006f	そこで、ヘロデはひそかに博士たちを呼んで、星の現れた時について詳しく聞き、
28020800cc	彼らをベツレヘムにつかわして言った、「行って、その幼な子のことを詳しく調べ、見つかったらわたしに知らせてくれ。わたしも拝みに行くから」。
28020900c3	彼らは王の言うことを聞いて出かけると、見よ、彼らが東方で見た星が、彼らより先に進んで、幼な子のいる所まで行き、その上にとどまった。
28020a003f	彼らはその星を見て、非常な喜びにあふれた。
28020b00c9	そして、家にはいって、母マリヤのそばにいる幼な子に会い、ひれ伏して拝み、また、宝の箱をあけて、黄金・乳香・没薬などの贈り物をささげた。
28020c0093	そして、夢でヘロデのところに帰るなとのみ告げを受けたので、他の道をとおって自分の国へ帰って行った。
28020d0150	彼らが帰って行ったのち、見よ、主の使が夢でヨセフに現れて言った、「立って、幼な子とその母を連れて、エジプトに逃げなさい。そして、あなたに知らせるまで、そこにとどまっていなさい。ヘロデが幼な子を捜し出して、殺そうとしている」。
28020e006c	そこで、ヨセフは立って、夜の間に幼な子とその母とを連れてエジプトへ行き、
28020f00cc	ヘロデが死ぬまでそこにとどまっていた。それは、主が預言者によって「エジプトからわが子を呼び出した」と言われたことが、成就するためである。
2802100117	さて、ヘロデは博士たちにだまされたと知って、非常に立腹した。そして人々をつかわし、博士たちから確かめた時に基いて、ベツレヘムとその附近の地方とにいる二歳以下の男の子を、ことごとく殺した。
2802110063	こうして、預言者エレミヤによって言われたことが、成就したのである。
28021200cc	「叫び泣く大いなる悲しみの声がラマで聞えた。ラケルはその子らのためになげいた。子らがもはやいないので、慰められることさえ願わなかった」。
2802130078	さて、ヘロデが死んだのち、見よ、主の使がエジプトにいるヨセフに夢で現れて言った、
280214009f	「立って、幼な子とその母を連れて、イスラエルの地に行け。幼な子の命をねらっていた人々は、死んでしまった」。
280215006c	そこでヨセフは立って、幼な子とその母とを連れて、イスラエルの地に帰った。
28021600db	しかし、アケラオがその父ヘロデに代ってユダヤを治めていると聞いたので、そこへ行くことを恐れた。そして夢でみ告げを受けたので、ガリラヤの地方に退き、
