0100000007	Genèse
1b041e00b1	le roi prit la parole et dit: «N’est-ce pas là Babylone la grande, que j’ai bâtie comme résidence royale par la puissance de ma force et pour la gloire de ma majesté.»
1b041f009e	La parole était encore dans la bouche du roi, qu’une voix descendit du ciel: «On te fait savoir, roi Nabuchodonosor, que ta royauté a passé loin de toi.
1b0420012a	On te chassera du milieu des hommes, et ta demeure sera avec les animaux des champs; on te donnera, comme aux bœufs, de l’herbe a manger, et sept temps passeront sur toi, jusqu’à ce que tu saches que le Très-Haut domine sur la royauté des hommes, et qu’il la donne à qui il lui plaît.»
1b04210123	Au même moment, la parole s’accomplit sur Nabuchodonosor; il fut chassé du milieu des hommes; il mangea de l’herbe comme les bœufs, et son corps fut trempé de la rosée du ciel, jusqu’à ce que ses cheveux crussent comme les plumes des aigles, et ses ongles comme ceux des oiseaux.
1b04220125	Mais, à la fin des jours, moi, Nabuchodonosor, je levai les yeux vers le ciel, et ma raison me revint. Je bénis le Très-Haut, et je louai et glorifiai Celui qui vit éternellement, dont la domination est une domination éternelle, et dont le règne subsiste de génération en génération.
1b042300ef	Tous les habitants de la terre ne comptent pour rien devant lui; il agit comme il lui plaît avec l’armée des cieux et avec les habitants de la terre, et il n’y a personne pour lui frapper sur la main et lui dire: «Que faites-vous?»
1b042400e9	Dans le même temps, ma raison me revint et, pour la gloire de ma royauté, ma majesté et ma splendeur me revinrent; mes conseillers et mes grands me rappelèrent, je fus rétabli dans ma royauté, et ma puissance s’accrut encore.
1b042500c3	Maintenant, moi, Nabuchodonosor, je loue, j’exalte et je glorifie le roi du ciel, dont toutes les œuvres sont vraies et les voies justes, et qui peut humilier ceux qui marchent avec orgueil.»
1b05010068	Le roi Baltasar fit un grand festin à mille de ses princes, et en présence de ces mille il but du vin.
1b050200f3	Excité par le vin, Baltasar fit apporter les vases d’or et d’argent que Nabuchodonosor, son père, avait enlevés du temple qui est à Jérusalem, afin que le roi et ses princes, ses femmes et ses concubines, s’en servissent pour boire.
1b050300c6	Alors on apporta les vases d’or qui avaient été enlevés du temple de la maison de Dieu qui est à Jérusalem, et le roi et ses princes, ses femmes et ses concubines s’en servirent pour boire.
1b0504006d	Ils burent du vin, et ils louèrent les dieux d’or et d’argent, d’airain, de fer, de bois et de pierre.
1b050500b8	À ce moment apparurent des doigts de main humaine qui écrivaient, en face du candélabre, sur la chaux de la muraille du palais royal; et le roi vit le bout de la main qui écrivait.
1b050600a3	Alors le roi changea de couleur, et ses pensées le troublèrent; les jointures de ses reins se relâchèrent et ses genoux se heurtèrent l’un contre l’autre.
1b0507014e	Le roi cria avec force qu’on fit venir les magiciens, les Chaldéens et les astrologues; et le roi prit la parole et dit aux sages de Babylone: «Quiconque lira cette écriture et m’en fera connaître la signification, sera revêtu de pourpre et portera au cou une chaîne d’or, et il commandera en troisième dans le royaume.»
1b05080081	Alors tous les sages du roi entrèrent, mais ils ne purent lire ce qui était écrit, ni en faire savoir la signification au roi.
1b05090063	Alors le roi Baltasar fut très effrayé; il changea de couleur, et ses princes furent consternés.
1b050a00e3	La reine, apprenant les paroles du roi et de ses princes, entra dans la salle du festin; la reine prit la parole et dit: «Ô roi, vis éternellement! Que tes pensées ne te troublent pas, et que tes couleurs ne changent point!
1b050b017c	Il y a un homme de ton royaume en qui réside l’esprit des dieux saints; dans les jours de ton père, on trouva en lui une lumière, une intelligence et une sagesse pareilles à la sagesse des dieux. Aussi le roi Nabuchodonosor ton père, — le roi, ton père, — l’établit chef des lettrés, des magiciens, des Chaldéens, des astrologues, parce qu’un esprit supérieur,
1b050c0127	de la science et de l’intelligence pour interpréter les songes, pour faire connaître les énigmes et résoudre les questions difficiles furent trouvés en lui, en Daniel, à qui le roi avait donné le nom de Baltassar. Qu’on appelle donc Daniel et il te fera connaître la signification!»
1b050d00ac	Alors Daniel fut introduit devant le roi. Le roi prit la parole et dit à Daniel: «Es-tu ce Daniel, l’un des captifs de Juda, que le roi, mon père, a amenés de Judée?
1b050e009c	J’ai entendu dire à ton sujet que l’esprit des dieux est en toi, qu’une lumière, une intelligence et une sagesse extraordinaires se trouvent en toi.
1b050f00c6	On vient d’introduire devant moi les sages et les magiciens pour lire cette écriture et m’en faire savoir la signification; mais ils n’ont pu me faire connaître la signification de ces mots.
1b05100136	Et moi, j’ai entendu dire de toi que tu peux donner les significations et résoudre les questions difficiles. Si donc tu peux lire ce qui est écrit et m’en faire savoir la signification, tu seras revêtu de pourpre, tu porteras au cou une chaîne d’or, et tu commanderas en troisième dans le royaume.»
1b051100cb	Alors Daniel prit la parole et dit devant le roi: «Que tes dons soient à toi, et donne à un autre tes présents! Toutefois je lirai au roi ce qui est écrit et je lui en ferai savoir la signification.
1b0512007b	Ô roi, le Dieu Très-Haut avait donné à Nabuchodonosor, ton père, la royauté et la grandeur, la gloire et la majesté;
1b05130114	et à cause de la grandeur qu’il lui avait donnée, tous les peuples, nations et langues étaient dans la crainte et tremblaient devant lui; il faisait mourir qui il voulait, et il donnait la vie à qui il voulait; il élevait qui il voulait, et il abaissait qui il voulait.
1b051400a8	Mais son cœur s’étant élevé et son esprit s’étant endurci jusqu’à l’arrogance, on le fit descendre du trône de sa royauté et la grandeur lui fut ôtée.
1b05150165	Il fut chassé du milieu des enfants des hommes, son cœur devint semblable à celui des bêtes et sa demeure fut avec les ânes sauvages; on le nourrit d’herbe comme les bœufs, et son corps fut trempé de la rosée du ciel, jusqu’à ce qu’il reconnût que le Dieu Très-haut domine sur la royauté des hommes, et qu’il y élève qui il lui plaît.
1b05160062	Et toi, son fils, Baltasar, tu n’as pas humilié ton cœur, quoique tu susses toutes ces choses.
1b051701a8	Mais tu t’es élevé contre le Seigneur du ciel; on a apporté devant toi les vases de sa maison, et toi, tes princes, tes femmes et tes concubines, vous y avez bu du vin; tu as loué les dieux d’argent et d’or, d’airain, de fer, de bois et de pierre, qui ne voient, ni n’entendent, ni ne connaissent rien; et le Dieu qui a dans sa main ton souffle et de qui relèvent toutes tes voies, tu ne l’as pas glorifié.
1b0518006b	C’est alors qu’a été envoyé de sa part ce bout de main et qu’a été tracé ce qui est écrit là.
1b05190048	Voici l’écriture qui a été tracée: Mené mené. Theqel. Oupharsin.
1b051a0061	Et voici la signification de ces mots: Mené (compté): Dieu a compté ton règne et y a mis fin.
1b051b0046	Theqel (pesé): tu as été pesé dans les balances et trouvé léger.
1b051c0050	Perès (divisé): ton royaume sera divisé et donné aux Mèdes et aux Perses.»
1b051d00b4	Alors, sur l’ordre de Baltasar, on revêtit Daniel de pourpre, on lui mit au cou une chaîne d’or, et on publia à son sujet qu’il commanderait en troisième dans le royaume.
1b051e003b	Dans la nuit même, Baltasar, roi des Chaldéens, fut tué.
1b051f0052	Et Darius le Mède reçut la royauté, étant âgé d’environ soixante-deux ans.
1b0601006d	Il plut à Darius d’établir sur le royaume cent vingt satrapes, pour être répartis dans tout le royaume.
1b06020098	Et il mit au-dessus d’eux trois ministres, dont Daniel était l’un, et ces satrapes devaient leur rendre compte, afin que le roi ne fût pas lésé.
1b0603009d	Or Daniel surpassait les ministres et les satrapes, parce qu’il y avait en lui un esprit supérieur, et le roi pensait à l’établir sur tout le royaume.
1b0604011b	Alors les ministres et les satrapes cherchèrent à trouver un sujet d’accusation contre Daniel touchant les affaires du royaume; mais ils ne purent trouver aucun sujet, ni rien à reprendre; car il était fidèle, et il ne se trouvait en lui rien de fautif, ni de répréhensible.
1b06050092	Ces hommes dirent donc: «Nous ne trouverons aucun sujet contre ce Daniel, à moins de trouver quelque chose contre lui dans la loi de son Dieu.»
1b06060086	Alors ces ministres et ces satrapes se rendirent à grand bruit chez le roi et lui parlèrent ainsi: «Roi Darius, vis éternellement!
1b0607014e	Tous les ministres du royaume, les intendants, les satrapes, les conseillers et les gouverneurs se sont entendus pour rendre un édit royal et publier une défense portant que quiconque, dans l’espace de trente jours, adressera des prières à quelque dieu ou homme, si ce n’est à toi, ô roi, sera jeté dans la fosse aux lions.
1b060800a4	Maintenant, ô roi, porte la défense et écris le décret, afin qu’il n’y puisse être dérogé, selon la loi des Mèdes et des Perses, qui est irrévocable.»
1b06090042	En conséquence, le roi Darius écrivit le décret et la défense.
1b060a0109	Lorsque Daniel eut appris que le décret était écrit, il entra dans sa maison, qui avait, dans la chambre haute, des fenêtres ouvertes du côté de Jérusalem. Trois fois par jour il se mettait à genoux, il priait et louait Dieu, comme il le faisait auparavant.
1b060b005b	Alors ces hommes vinrent à grand bruit et trouvèrent Daniel priant et invoquant son Dieu.
1b060c017e	Alors ils s’approchèrent du roi et lui parlèrent au sujet de la défense royale: «N’as-tu pas écrit une défense portant que quiconque, pendant trente jours, prierait quelque dieu ou homme, si ce n’est toi, ô roi, serait jeté dans la fosse aux lions?» Le roi répondit et dit: «La chose est certaine, d’après la loi des Mèdes et des Perses, qui est irrévocable.»
1b060d00c9	Alors ils reprirent et dirent devant le roi: «Daniel, l’un des captifs de Juda, n’a pas eu égard à toi, ô roi, ni à la défense que tu as écrite; mais trois fois le jour il fait sa prière.»
1b060e00a5	Le roi, entendant ces paroles, en eut un grand déplaisir; quant à Daniel, il prit à cœur de le délivrer, et jusqu’au coucher du soleil il essaya de le sauver.
1b060f00d6	Alors ces hommes vinrent à grand bruit vers le roi, et ils dirent au roi: «Sache, ô roi, que c’est la loi des Mèdes et des Perses qu’on ne peut déroger à toute défense et tout décret rendu par le roi.»
1b061000cf	Alors le roi donna l’ordre qu’on amenât Daniel et qu’on le jetât dans la fosse aux lions. Le roi prit la parole et dit à Daniel: «Puisse ton Dieu, que tu sers constamment, te délivrer lui-même!»
1b061100b5	On apporta une pierre et on la mit sur l’ouverture de la fosse; le roi la scella de son anneau et de l’anneau des princes, afin que rien ne fût changé à l’égard de Daniel.
1b06120097	Le roi s’en alla ensuite dans son palais; il passa la nuit à jeun et ne fit pas venir de femmes auprès de lui et le sommeil s’enfuit loin de lui.
1b0613006a	Puis le roi se leva à l’aurore, au point du jour, et il se rendit en toute hâte à la fosse aux lions.
1b061400d9	Quand il fut près de la fosse, il cria vers Daniel d’une voix triste; le roi prit la parole et dit à Daniel: «Daniel, serviteur du Dieu vivant, ton Dieu que tu sers constamment a-t-il pu te délivrer des lions?»
1b0615003d	Alors Daniel parla avec le roi: «Ô roi, vis éternellement!
1b061600d0	Mon Dieu a envoyé son ange et fermé la gueule des lions, qui ne m’ont fait aucun mal, parce que j’ai été trouvé innocent devant mon Dieu; et devant toi non plus, ô roi, je n’ai commis aucun mal!»
