2800000005	Mateo
3c0202007f	Desira eçaçue, haour heuraguiric eztuela sorthuen ançora, adimenduzco eta enganio gabeco eznea, harçaz haz çaiteztençát.
3c02030030	Baldin dastatu baduçue ecen benigno dela Iauna.
3c0204007d	Harengana hurbiltzen çaretelaric cein baita harri vicia, guiçonéz arbuyatua, baina Iaincoa baithan elegitua eta preciosoa.
3c0205009e	Çuec-ere harri vici anço edifica çaitezte, etche spiritual, Sacrificadoregoa saindu, Iesus Christez Iaincoaren gogaraco sacrificio spiritual offrendatzeco.
3c020600a4	Halacotz contenitzen-ere da Scripturán, Huná, eçarten dut Sionen, har cantoin principala, elegitua eta preciosoa: eta hartan sinhesten duena ezta confus içanen.
3c020700d3	Hurá da bada ohore çuen sinhesten duçuenón: baina sinhesten eztutenen, harri edificaçaléc arbuyatu vkan dutena cantoineco principal eguin içan da, eta behaztopamendutaco harri, eta trebucamendutaco harri.
3c02080060	Cein trebucatzen baitirade hitzaren contra desobedient diradelaric: hartaco ordenatu-ere dirade.
3c020900c8	Baina çuec çarete generatione elegitua, Sacrificadoregoa reala, gende saindua, populu acquisitua: ilhumbetic bere miragarrizco arguira deithu vkan çaituztenaren verthuteac denuntia ditzaçuençát.
3c020a0092	Noizpait cinetenac ez populu, orain çarete Iaincoaren populu: çuec misericordia obtenitu etzendutenóc, orain misericordia obtenitu vkan duçue.
3c020b00a6	Maiteác, othoitz eguiten drauçuet, estrangeren eta bideazcoén ançora, beguira çaitezten haraguiaren guthicietaric, ceinéc guerla eguiten baitute arimén contra:
3c020c00ca	Çuen conuersationea duçuelaric honest Gentillén artean çueçaz gaizquiguilez beçala minço diraden gaucetan, ikussi dituqueizten obra onetaric glorifica deçatençát Iaincoa visitationeco egunean.
3c020d0060	Çareten bada suiet gobernamendu humano guciaren Iaunagatic: edo regueren, superioraren beçala:
3c020e0075	Edo gobernadorén, harçaz igorri içan diradenén beçala, gaizquiguilén mendequiotan eta vnguiguilén laudoriotan.
3c020f0069	Ecen hunela da Iaincoaren vorondatea, vngui eguitez, guiçon erhoén ignorantiari ahoa boça dieçoçuen:
3c02100088	Libertatetan çaretenéc beçala, eta ez libertatea malitiaren estalquitan bacendute beçala, aitzitic Iaincoaren cerbitzariéc beçala.
3c02110065	Guciac ohoraitzaçue: anayetassunari on eritzoçue. Çareten Iaincoaren beldur. Regue ohora eçaçue.
3c0212006f	Cerbitzariác, çareten beldur gucirequin nabussién suiet, ez solament onén eta humanoén, baina dorpén-ere.
3c02130084	Ecen haur da gogaraco, baldin norbeitec Iaincoaganaco conscientiagatic fascheriaric suffritzen badu, iniustoqui suffritzen duelaric:
3c021400cb	Ecen cer laudorio da, baldin falta eguinic buffetatzen çaretenean pairatzen baduçue? baina baldin vngui eguiten duçuelaric eta affligitzen çaretelaric pairatzen baduçue, haur da Iaincoaren gogaraco.
3c021500a0	Ecen hunetacotzát deithu içan çarete: ecen Christec-ere suffritu vkan du guregatic, guri exemplu vtziten draucula, haren oin hatzey iarreiqui çaquiztençat:
3c0216005b	Ceinec ezpaitu bekaturic eguin vkan, eta eceinere enganioric ezta eriden içan haren ahoan.
3c021700a5	Ceinec iniuriatzen cenean, ezpaitzuen iniuriatzen: gaizqui eguiten ceraucatenean, ezpaitzuen mehatchuric eguiten: baina remettitzen cen iustoqui iugeatzen duenagana.
3c021800a3	Ceinec gure bekatuac ekarri vkan baititu bere gorputzean çur gainean: bekatuey hilic, iustitiari vici guiaizquionçat: ceinen vkalduráz sendatu içan baitzarete.
3c0219007a	Ecen ardi errebelatuac beçala cineten, baina orain conuertitu içan çarete çuen arimén Artzainagana eta Ipizpicuagana.
3c03010096	Halaber emazteac suiet diraden bere senharrén, baldineta batzu hitzaren desobedient badirade, emaztén conuersationeaz hitza gabe irabaz ditecençat,
3c03020040	Ikussi duqueitenean çuen conuersatione caste beldurrequin dena:
3c03030070	Ceinén ornamendua eztén lekoreco bilo içurduratan, edo vrrhezco paramendutan, edo abillamenduetaco habitutan:
3c0304008d	Baina bihotzeco guiçon gordea, spiritu eme eta sossegu batetaco incorruptionean consistitzen dena, cein baita Iaincoaren aitzinean precioso.
3c0305007f	Ecen hunela lehenago emazte sainda Iaincoa baithan sperança çutenac-ere appaincen ciraden, suiet ciradelaric bere senharrén:
3c030600a7	Sarac Abraham obeditzen çuen beçala, hura iaun deitzen çuela, ceinen alaba eguin içan baitzarete, vngui eguiten duçuela, eta eceinere iciapenen beldur etzaretela.
3c030700ed	Senharrác, halaber conuersa eçaçue hequin discretqui emaztezco vnci fragilagoarequin beçala, ohore emaiten draucaçuela, elkarrequin vicitzeco gratiaren heredero quide-ere çaretenoc beçala, çuen orationeac empatcha eztitecençát.
3c0308008a	Eta finalqui guciac çareten consentimendu batetaco eta compassione batetaco, fraternalqui onhetsle çaretelaric misericordioso, gratioso:
3c030900ce	Gaitza gaitzagatic rendatzen eztuçuela edo iniuria iniuriagatic, baina contrariora, benedicatzen duçuela: daquiçuelaric ecen hartara deithuac çaretela, benedictionezco heretagea possedi deçaçuençát.
3c030a0089	Ecen nahi duenac onhetsi vicia, eta ikussi egun onac, beguira beça bere mihia gaitzetaric, eta bere ezpainac enganioren pronuntiatzetic:
3c030b0057	Itzul bedi gaizquitic, eta begui vngui: bilha beça baquea, eta iarreiqui bequió hari.
3c030c009f	Ecen Iaunaren beguiac iustoén gainera beha daude, eta haren beharriac hayén othoitzetara, eta Iaunaren beguithartea da gaizquiac eguiten dituztenén gainean.
3c030d004d	Eta nor da çuey calteric eguinen drauçuena, baldin vnguiari baçarreitzate?
3c030e0084	Baina baldin cerbait suffritzen baduçue vngui eguinagatic, dohatsu çarete. Baina hayén beldurrez icit etzaiteztela, ezeta trubla:
3c030f00c1	Aitzitic Iainco Iauna sanctifica eçaçue çuen bihotzetan: eta çareten bethi prest ihardestera çuetan den sperançáz raçoin galde eguiten duen guciari, emetassunequin eta reuerentiarequin,
3c031000ac	Conscientia ona duçuelaric: çuen contra gaizquiguiléz beçala minço diraden gauçán, confus diradençat, çuen conuersatione Christ baithango ona calumniatzen dutenac.
3c03110087	Ecen hobe da vngui eguiten duçuela affligi çaitezten, baldin Iaincoaren vorondateac hala nahi badu, ecen ez gaizqui eguiten duçuela.
3c031200ab	Ecen Christec-ere behin bekatuagatic suffritu vkan du, iustoac iniustoacgatic: gu Iaincoagana eraman guençançát, haraguiz mortificaturic, baina viuificaturic Spirituaz.
3c03130049	Cein Spirituz carceleco spirituey-ere partituric predicatu vkan baitraue,
3c031400b8	Lehenago desobedient ciradeney, behin beha cegoenean Iaincoaren patientiá Noeren egunetan, appaincen cenean arká: ceinetan gutiac, da iaquiteco, çortzi arima salua baitzitecen vrez:
3c031500d9	Ceini orain ihardesten draucan baptismoaren figurác gu-ere saluatzen gaitu: ez haraguico satsutassunac chahutzen dituenac, baina conscientiá onaren attestationeac Iaincoaren aitzinean Iesus Christen resurrectioneaz:
3c0316007b	Cein baita Iaincoaren escuinean, cerurát ioanic, ceini suiet eguin baitzaitza Aingueruäc, eta puissançac eta verthuteac.
3c040100a5	Bada Christec guregatic suffritu vkan duenaz gueroz haraguian, çuec-ere pensatze hunez beraz harma çaitezte, nola haraguian suffritu duena bekatutaric cessatu den,
3c04020080	Guehiagoric ez guiçonén guthicién araura, baina Iaincoaren vorondatearen araura goitico haraguian den demborán vici dençat.
3c040300e3	Ecen asco içateco çaicu ceren gure vicico dembora iraganean Gentilén vorondatea complitu dugun, conuersatzen guenduenean insolentiétan, guthiciétan, hordiqueriétan, gormandicétan, edatétan, eta idolatria abominablétan.
3c04040099	Halacotz bere buruäc estranger iruditzen çaizté dissolutionezco insolentia berera hequin laster eguiten eztuçuenean, çuec gaitzerraiten çaituztela.
3c04050053	Ceinéc contu rendaturen baitraucate vicién eta hilén iugeatzeco prest dagoenari.
3c04060092	Ecen hunetacotz hiley-ere euangelizatu içan çaye: condemna litecençat guiçonén arauez, haraguiz: eta vici liraden Iaincoaren arauez spirituz.
3c0407005c	Bada gauça gucién fina hurbiltzen da. Çareten beraz sobre eta iratzarri othoitz eguitera:
3c04080085	Eta gauça gucién gainetic çuen artean charitate affectionezcoa duçuelaric: ecen charitateac estaliren du bekatuén anhitztassuna.
3c0409003c	Çareten elkarren ostatuz recebiçale, murmurationeric gabe.
3c040a0086	Batbederac dohaina recebitu duenaren arauez bercey administra biecé, Iaincoaren anhitz aldezco gratiaren dispensaçale onéc beçala.
3c040b011b	Baldin norbeit minço bada, minça bedi Iaincoaren hitzéz beçala: baldin norbeit administratzen ari bada, administra beça Iaincoac administratzen duen puissançaren araura: gauça gucietan glorifica dadinçat Iaincoa Iesus Christez, ceini gloria eta indar secula seculacotz. Amen.
3c040c009e	Gucizco maiteác, ezteçaçuela estranio eriden, labean beçala çaretenean çuen phorogatzeagatic, cerbait gauça vste gaberic ethorten balitzeiçue beçala:
3c040d00ae	Aitzitic Christen afflictionetan communicatzen duçuen becembatean, aleguera çaitezte: haren gloriaren reuelationean-ere, atseguin hartzen duçuela aleguera çaiteztençát.
3c040f0076	Bada çuetaric nehor eztadila affligi guicerhaile, edo ohoin, edo gaizquiguile, edo berceren onén guthicioso beçala:
3c0410006e	Baina baldin Christino beçala affligitzen bada etzayola laido, aitzitic glorifica beça Iaincoa alde harçaz.
3c041100a2	Ecen ordu da has dadin iugemendua Iaincoaren etchetic: eta baldin lehenic gureganic hatsen bada, ceric içanen da Iaincoaren Euangelioa obeditzen eztutenén fina?
3c04120054	Eta baldin iustoa nequez saluatzen bada, infidela eta bekatorea non comparituren da?
3c04130085	Halacotz bada Iaincoaren vorondatez affligitzen diradenéc, creaçale fidelari beçala bere arimác gommenda bietzote vngui eguinéz.
3c050100ab	Çuen artean diraden Ancianoey othoitz eguiten drauet nic, bainaiz hayén Ancianoquide: eta Christen afflictionén testimonio, eta manifestatzeco den glorián participant:
3c050200ae	Bazca eçaçue Iaincoaren arthalde cargutan eman çaiçuena, harçaz artha duçuelaric, ez gogoz garaitic, baina gogotic: ez irabazte deshonestagatic, baina gogo prest batez.
3c05030073	Eta ez Iaunaren heretagén gainean seignoriatzen bacendute beçala, baina arthaldearen exemplu çaratezten beçala.
3c0504005a	Eta aguer dadinean Pastor principala recebituren duqueçue gloriazco coroa incorruptiblea.
3c050500c9	Halaber gazteác, çareten çaharrén suiet, eta guciac çareten bata bercearen suiet: çareten humilitatez barnetic appainduac: ecen Iaincoac vrgulutsuey resistitzen draue, eta humiley gratia eguiten.
3c05060061	Humilia çaitezte bada Iaincoaren escu botheretsuaren azpian, ordu datenean goiti çaitzatençat:
3c0507004f	Çuen artha gucia haren gainera egoizten duçuela: ecen harc artha du çueçaz.
3c0508008f	Çareten sobre, eta veilla eçaçue, ecen çuen etsay deabrua, lehoin marrumalaribat beçala, çuen inguru dabila, cein irets deçaqueen bilha:
3c05090088	Resisti ieçoçue fedez fermu çaretelaric: daquiçuelaric ecen afflictione berac çuen anayén compainia munducoan complitzen diradela.
3c050a00b2	Baina gratia guciaren Iaincoac, ceinec deithu baiquaitu bere gloria eternalera Iesus Christ Iaunean, appurbat suffritu dugunean, compli confirma, fortifica eta finca çaitzatela.
3c050b002e	Hari gloria eta indar secula seculacotz. Amen.
3c050c00ce	Syluano gure anaye, vste dudan becembatean, fidelarequin, laburqui scribatu drauçuet: exhortatzen çaituztedalaric, eta testificatzen dudalaric haur dela Iaincoaren gratia eguiazcoa, çeineten baitzaudete.
3c050d0057	Salutatzen çaituzte Babyloneco Eliça çuequin batean elegituac, eta ene seme Marc-ec.
3c050e0070	Saluta eçaçue elkar charitatezco potez. Baquea dela çuequin gucioquin, cein baitzarete Iesus Christean, Amen.
3d00000007	2 Pedro
3d010100a2	SIMEON Pierrisec Iesus Christen cerbitzari eta Apostoluac, precio bereco fedea gure Iaincoaren eta Iesus Christ Saluadorearen iustitiaz gurequin obtenitu duteney:
3d01020057	Gratia eta baque multiplica daquiçuela Iaincoaren eta Iesus gure Iaunaren eçagutzeaz:
3d010300a1	Nola haren puissança diuinoac eman baitrauzquigu vicitzeco eta pietatezco diraden gauça guciac, gu bere gloriara eta verthutera deithu gaituenaren eçagutzeaz:
3d010400a4	Ceinéz promes handiac eta preciosoac eman içan baitzaizquigu, heçaz natura diuinoan participant eguin çaiteztençát, munduan guthiciamenduz den corruptionetic.
3d01050093	Çuec-ere bada hunetara berera diligentia gucia ekárten duçuelaric eratchequi ieçoçue gainera çuen fedeari verthute, eta verthuteari scientia:
3d01060052	Eta scientiari temperantia, eta temperantiari patientia, eta patientiari pietatea:
3d01070057	Eta pietateari anayetassunezco onheriztea, eta anayetassunezco onherizteari charitatea.
3d01080091	Ecen baldin gauça hauc çuetan badirade, eta abundatzen badirade etzaituzte lacho ez fructu gabe vtziren Iesus Christ gure Iaunaren eçagutzean.
3d0109007f	Baina gauça hauc eztituena itsu da, deus vrrundanic eztacussalaric, ahanciric bere bekatu çaharretaric purificatu içan dela.
3d010a00ad	Halacotz, anayeác, emplega çaitezte affectionatuqui çuen vocationearen eta electionearen fermu eguiten, ecen gauça hauc eguiten dituçuela, etzarete nehoiz-ere eroriren.
3d010b007a	Ecen hunela Iesus Christ gure Iaunaren eta Saluadorearen resuma eternaleratco sartzea abundosqui administraturen çaiçue.
3d010d005f	Ecen gauça iustoa estimatzen dut, tabernacle hunetan naiceno, aduertimenduz çuen iratzartzea:
3d010e007a	Daquidalaric ecen ene tabernacle hunen vtzitea sarri içanen dela, Iesus Christ gure Iaunac declaratu-ere drautan beçala.
3d010f0063	Baina pena-ere eçarriren dut çuec ene parti ondoan gauça hauçaz mentione eguin ahal deçaçuen.
3d011000ba	Ecen eztrauçuegu eçagutzera eman Iesus Christ gure Iaunaren botherea eta aduenimendua, fable artez desguisatuey iarreiquiz: baina gure beguiéz haren maiestatea ikussi dugunoc beçala:
3d011100b9	Ecen recebitu vkan çuen Iainco Aitaganic ohore eta gloria, hunelaco vozbat hari igorri içanic gloria magnificotic, Haur da ene Seme maitea, ceinetan neure atseguin ona hartzen baitut:
3d0112005b	Eta guc voz cerutic igorri haur ençun vkan dugu, harequin batean guinadela mendi sainduan.
3d011300d6	Eta badugu Prophetén hitz gucizco fermua, ceini behatzeaz vngui eguiten baituçue, leku ilhunetan arguitzen duen candela bati beçala, egunac arguitzen has deçaqueno, eta artiçarra ilki daiteno çuen bihotzetan.
3d01140071	Baldin lehenic aditzen baduçue haur, ecen Scripturaco prophetiaric batre eztela declaratione particularetacoric.
3d01150099	Ecen prophetiá ezta guiçonén vorondatez ekarria içan lehenago: baina Spiritu sainduaz inspiraturic minçatu içan dirade Iaincoaren guiçon sainduac.
3d02010129	Baina propheta falsuac-ere içan dirade populuaren artean, çuen artean-ere doctor falsuac içanen diraden beçala, ceinéc secretuqui sar eraciren baitituzte perditionetaco sectác: eta hec redemitu dituen Iauna vkaturen baituté, bere buruén gainera perditione lasterra erekarten duqueitelaric.
3d02020061	Eta anhitz iarreiquiren çaye hayén insolentiey: ceineçaz eguiazco bidea blasphematurén baita.
3d020300c2	Halaco maneraz non auaritiaz enganiotaco hitzez merkatalgoa çueçaz eguinen baituqueite: ceinén gainera condemnationeac ia aspaldidanic ezpaitu berancen, eta ceinén perditionea ezpaitatza lo.
3d020400a2	Ecen baldin Iaincoac Aingueru bekatu eguin vkan dutenac guppida vkan ezpaditu: baina ilhundurataco cadenéz abysmaturic liuratu vkan ditu, iudicioco reseruaturic.
3d02050097	Eta lehenagoco mundua eztu guppida vkan, baina Noe, iustitia trompettaria bera çortzigarren beguiratu vkan du, dilubioa gaichtoen mundura erekarriric.
3d02060096	Eta Sodomaco eta Gomorrhaco ciuitateac ilhaunduric subuersionetara condemnatu vkan ditu, eta eguin vkan du exemplu liraden gaichtoqui vici liradenén.
3d02070058	Eta Lot iustoa abominablén conuersatione dissolutionezcoaz fatigatua deliuratu vkan du.
3d0208009d	(Ecen iusto hunec hayén artean habitatzen celaric ikustez eta ençutez egunetic egunera tormentatzen çuen bere bihotz iustoa, hayen obra gaichtoén causaz)
3d0209007a	Badaqui Iaunac fidelén tentationetaric deliuratzen: eta iniustoén iudicioco eguneco tormentatu diradençát reseruatzen:
3d020a00d9	Eta principalqui haraguiari darreitzala, guthicia satsutara erorten diradenén eta guehientassuna menospreciatzen dutenén: hec audacioso eta bere buruéz pagu içanez, eztirade beldur dignitatéz gaizqui minçatzera.
3d020b008a	Aingueruéc, indarrez eta puissançaz handiago badirade-ere, eztute hayén contra Iaunaren aitzinean gaitzerraitezco sententiaric emaiten.
3d020c00cf	Baina hauc, animal brutal bere sensualitateari darreitzanac beçala, hatzamaiteco eta deseguiteco eguinac dirade, aditzen eztituzten gauçác vituperatzen dituztela, bere corruptione beraz deseguinen dirade:
3d020d00b1	Recebitzen dutela iniustitiazco saria, voluptatetan estimatzen dituztela egun orozco delicioac, thatchác eta maculác, dostatzen diradela bere enganioetan çuequin banquetatuz.
3d020e00c3	Beguiac adulterioz betheac dituztela, eta bekatu eguitetic guelditzen eztaquitela, arima inconstantac bazcatzen dituztela, bihotza auaritiatara exercitatua dutela, maledictionezco haour diradela:
