2800000005	Matyu
281a1a00dc	Kamata ñata kɨyɨhuhu, Jisas mavatɨmba munda mɨŋata Gotɨŋ kuyu avivi ŋguta mɨŋasɨhɨraramata, nuŋandɨ sɨmbɨrasara haŋɨnɨŋ ŋgumi. Kamata ambami, Mɨŋata ñamara. Nɨŋandɨhin yandɨ kwɨrandɨ, vami.
281a1b009d	Kamata kuku kuvɨrahuvɨra vuŋgɨ wain naŋga munda mɨŋata Gotɨŋ kuyu avivi ŋgumi. Kamata nurɨŋ ŋguta ambami, Narɨ sɨhanaŋga nɨñɨ kuvɨramara.
281a1c00f0	Nɨŋandɨhin yandɨ ñaŋgwɨ. Got naŋga krunavundi nuŋandɨŋ sɨhanaŋga vata mɨŋavɨsɨhuramata sirɨtɨmbin. Yi ñaŋgwɨ kanɨŋandɨhin, krunavundi sɨhanaŋga ñamba vana andɨndu haŋɨnɨŋ kuŋgɨ kuyɨvɨrɨm taŋgusiŋgɨn.
281a1d0099	Yi narɨŋ ambin, yi narɨ naŋga wain sɨhinda maŋguvɨrɨman. Kamata ututa muyɨvɨ wain kɨhi Yavandakɨndu tɨwɨyɨ narɨ naŋga kuvɨrɨman, vami.
281a1e004a	Kamata, sɨhɨpuri muvana tundu pɨhu aru ha mitata, Apu Oliv tamayɨ umu.
281a1f017f	Kamata Jisas nuŋandɨ sɨmbɨrasara haŋɨnɨŋ ambami, Musi kɨvɨyɨ yaŋ muhɨmɨmuhɨm vana yɨvurahɨmandɨ. Kamati ŋgɨtɨra sɨhanaŋga narɨŋandɨ indarɨmaŋgaramaŋgara vana ha mɨŋgata yɨvɨrɨmandɨ. Gotɨndu aŋgwɨmɨkɨyɨ, Got nɨmavamba ambami, Yi sipsip karatamatama hamaŋ yɨvutatamɨtɨn sipsip haŋɨnɨŋ siŋgunziŋgu tɨvaramɨrɨmandɨyu, vamba ambami.
281a200059	Hara yi aŋga yahamɨrɨman. Kamata yi wɨsa kasiramata pɨrɨvɨsa Galili urɨman, vami.
281a2100d8	Kamavahi Pita kɨmbɨ ambami, Muhɨmɨmuhɨm vana naŋ yɨvurahɨmandɨ ha muvɨra ŋgɨtu nurɨŋandɨ indarɨmaŋgaramaŋgara vana ha mɨŋgata yɨvɨti naŋ mitɨrɨmandɨyu, hara yi naŋ mamitahandɨrɨman, vami.
281a2200c1	Kamavahi Jisas nuŋ ambami, Yi naŋ kandɨ ambin, musi kɨvɨyɨ, akakara kwɨsɨ pɨwɨtiti, na arɨkikwɨrɨ ñɨmbɨrɨ nɨmavamba ambɨrɨmana, Yi nuŋ maŋgandin, vamba ambɨrɨmana, vami.
281a2300bb	Kamavahi Pita ambami, Yi nanaŋga kwɨmɨrɨm ndahara kwɨmɨrɨman. Yi nuŋ maŋgandin vamba maŋambɨrɨman, vami. Kamavahi Jisasɨndu sɨmbɨrasara sɨhanaŋga kuyu sɨwɨmaña ambamu.
281a2400b0	Jisas nuŋandɨ sɨmbɨrasara haŋɨnɨŋ naŋga kɨva Getsemani umu. Kamata nurɨŋ ambami, Narɨ nɨñɨ mɨnzɨta kɨyɨmara. Yi ndambu uta Got naŋga kuyundavarɨman, vami.
281a250099	Kamata, Pitaŋ naŋga Sebedindu ñɨŋi arɨkimbatɨŋ ndaya tɨmbuta kɨhɨrɨ umu. Kamatɨhi nuŋandɨ mavɨ hambu pɨmɨtɨhi, kañɨnda aru mɨŋami.
281a2600a9	Kamatɨhi nurɨŋ ambami, Yandɨ mavɨnɨmbu pɨmɨtɨmaŋgarahi kwɨmɨrɨm andɨn. Harɨm narɨ nɨñɨ yaŋ karatamata narɨndahara tamɨŋga naŋga kɨyɨmara, vami.
281a270140	Kamavata sukɨsɨmbɨrɨ uhandata, mɨŋgata taraŋgɨruta nuŋandɨ kɨpumɨka ha pɨrɨyɨ tamami. Kamata Got naŋga nɨmavamba kuyundavarami, Yava, kuku kuvɨrahuvɨra vuŋgɨ nɨ yandɨ kumayɨnɨ mɨŋavɨkɨra vata pirɨkɨn, harɨm nambira. Hara yi pirɨkɨnɨ maña maŋandɨ, nambi pirɨkɨna maña andɨ, vami.
281a2800d3	Kamata, Jisas sɨmbɨrasara arɨkikwɨrɨvat kɨyɨmu hañɨ pata ŋgahi akwarɨhata kɨyɨmu. Kamatɨhu Pitaŋ nɨmavamba kitɨhumi, Narɨ yi naŋga mɨŋgɨya awa nda kɨta tamɨŋga naŋga maŋgɨyɨmandɨra.
281a290104	Narɨŋ mɨŋagaha vananda yɨvurahɨti mɨŋgata yɨvɨtɨrama. Kamataharɨm tamɨŋga naŋga kɨñɨŋgɨñɨ Got naŋga kuyundavaramara. Kandɨ, muhɨm vana andɨtɨrɨm pirɨkɨra. Hara narɨŋandɨ kwɨrandɨ haŋandɨhinɨndu tɨkatɨka maŋgɨyɨ, vami.
281a2a00c4	Kamavata, Jisas sɨhinda aŋga uta Got naŋga nɨmavamba kuyundavarami, Yava, kuku kuvɨrahuvɨra vuŋgɨ nɨñɨ yaŋɨrɨm kuvɨrɨmandɨ sɨkwɨ vataŋgata, nambi pirɨkɨna maña, andɨ, vami.
281a2b005f	Kamata sɨhinda pata ŋgahi sɨmbɨrasara haŋɨnɨŋɨndu tamɨŋga ha pɨmɨtɨhi, karɨhamu.
281a2c0087	Kamata sɨhinda nurɨŋ mitatuta kwɨrɨñɨmbɨrɨ, Got naŋga kuyundavarami. Atɨyɨ kuyundavarami kuyu sɨwɨ handaya kuyundavarami.
281a2d00ef	Kamata pata ŋgahi nuŋandɨ sɨmbɨrasara haŋɨnɨŋ karɨhahu ambami, Narɨ karɨhata avɨrɨkɨmuraŋgwɨsa. Indarɨmara. Krundu Ñɨŋi hamaŋ kru ñamba vana andɨndu haŋɨnɨŋɨndu kumaŋgɨmbañɨ tamatama hɨrɨvɨ ha yɨvurahi.
281a2e0090	Kamataharɨm yahamɨrɨtɨra narɨ naŋga umɨ. Nɨŋgamara, kru yaŋ nurɨŋandɨ kumaŋgɨmbañɨ ŋguhu hama arɨñɨ nɨ yɨvurahi ha, vami.
281a2f0120	Jisas kuyundavarata kɨyɨhihi, Judas, nuŋandɨ sɨmbɨrasara hañɨndu muvat hama payɨmi. Kamatɨhi kru sambɨ tuki naŋga ahutɨmɨ mɨŋata nu naŋga payɨmu. Gotɨŋ kɨrañɨŋguhu haŋɨnɨŋɨndu aru miku haŋɨnɨŋ, naŋga Israel hatindu aru miku haŋɨnɨŋ sɨmbɨhu payɨmu.
281a3000c3	Kru Jisasɨŋ nurɨŋandɨ kumaŋgɨmbañɨ tamatama hama nurɨŋ ambami, Kru mɨŋahandɨmɨndaŋ vata andɨra hamaŋ mɨkwɨmɨkwɨ sɨrɨman, kru kandɨhama Jisas. Nuŋ mɨŋahanadamara, vami.
281a310082	Kamavata, Judas sarɨwayɨŋandi Jisas kɨyɨmiyɨ pata ambami, Avi kɨvɨ Ahusɨki, vami. Kamavata Jisasɨŋ mɨkwɨmɨkwɨ sami.
281a320098	Kandɨhamatɨhi Jisas ambami, Yambɨha, pana vana haŋandɨhin andɨrɨmɨŋgata andɨhavu, vami. Kamavahi kru haŋɨnɨŋ pata Jisasɨŋ mɨŋahandamu.
281a33010d	Kamatɨhu kru Jisas naŋga kɨyɨmi mɨŋga nuŋandɨ tuki kuta ha mɨŋasɨharami. Kamata Gotɨŋ kɨrañɨŋguhu haŋɨnɨŋɨndu aru miku haŋɨnɨŋɨndu aru miku hamandu sɨmbɨrasara hamandu kɨnzɨhimɨkɨ haŋandɨhin, yɨvutɨvɨhi pɨrɨyɨ mɨŋgata yɨvumi.
281a3400d4	Kandɨhamatɨhira Jisas nuŋ nɨmavami, Nandɨ tuki kuta ha nuŋandɨ upɨyɨ kɨŋgɨraramɨna mɨŋgum. Kru sɨhanaŋga tuki kuta naŋga kurɨhɨrɨmandɨyu haŋɨnɨŋ, tuki kuta ha nurɨŋ pɨsiŋgarɨmandɨ.
281a35007d	Na mambaha ŋgandana. Yi yandɨ yavandakɨŋ kitɨwɨtɨn, nuŋandɨ kutɨkara sambɨ sɨkwɨ sɨmbɨti pata yaŋ ŋguramahu.
281a3600d1	Hara yi kanɨmatɨnɨŋgata, kuyu Gotɨndu aŋgwɨmɨkɨyɨ kɨndi haŋɨnɨŋ kandɨsɨkwɨsɨkwɨ mayɨvurahɨrɨmandɨ. Gotɨndu aŋgwɨmɨkɨ ambami, harɨm kandɨ vana nɨŋɨnɨŋ yɨvurahɨmandɨ, vami.
281a370161	Kandɨhɨrɨvɨ hañɨndaya Jisas krunzivi kandɨhaŋɨnɨŋ nɨmavami, Narɨ tuki kuta naŋga ahutɨmɨ mɨŋata yaŋ saŋga kurɨhahurɨha naŋga kipa naŋga mɨŋgaŋ mɨŋahandɨrɨm payɨmañandɨra. Yi imutamut Gotɨŋ kɨrañɨŋguhu tavɨ hañɨndu upɨyɨ mɨnzɨta krunavundiŋ kuyu ŋgundin. Hara yaŋ kandɨtɨwɨmi haŋu mamɨŋahandandara.
281a3800f1	Muhɨmɨmuhɨm vana yɨvurahami kanɨŋɨnɨŋɨrɨm, kru Gotɨndu kuyu mɨŋata ambavaravara haŋɨnɨŋ yɨhimbɨvɨramu maña yɨvurahami, vami. Kandɨhamata vana andɨhu nuŋandɨ sɨmbɨrasara haŋɨnɨŋ Jisasɨŋ mitamita tɨvaramamu.
281a39011a	Kru Jisasɨŋ mɨŋahandamu haŋɨnɨŋ, nuŋ tɨmbuta kru Gotɨŋ kɨrañɨŋguhu haŋɨnɨŋɨndu aru miku haŋɨnɨŋɨndu aru miku Kaiafasɨndu tavɨyɨ umu. Kamatɨhu tɨkatɨka kuyundu mirɨmba naŋga haŋɨnɨŋ naŋga Israel hatindu aru miku haŋɨnɨŋ tɨhɨruta kɨyɨmu.
281a3a014c	Kamatɨhu Pita Jisasɨŋ ŋgavɨramata sɨhɨndɨ umi, hara kutañɨmarɨ kɨyɨmi. Kamata Gotɨŋ kɨrañɨŋguhu haŋɨnɨŋɨndu aru miku haŋɨnɨŋɨndu aru miku hamandu tavɨ tapa tapɨra hañɨ indɨhuta, kru tavɨ karatamatama haŋɨnɨŋ naŋga mɨnzɨmi. Jisasɨŋ mumɨbaham vana ha yɨvurahɨti ŋgɨtɨn vata, kɨyɨmi.
281a3b0121	Gotɨŋ kɨrañɨŋguhu haŋɨnɨŋɨndu aru miku haŋɨnɨŋ, naŋga kru Juda hatindu kuyu mɨŋasɨrɨvandu haŋɨnɨŋ, kru muvɨra pata Jisas andɨndi vana kuyusɨhɨranzɨhɨra ambavaramu vata uraramahu payɨmu. Nuŋandɨ ñamba vana mu ŋgata, nuŋ yɨvutatamɨmɨndaŋ vata andɨmu.
281a3c00a6	Kamatɨhu kru sambɨ pata nuŋ kuyusɨhɨrɨŋguyu yɨhɨvaramu. Hara kuyu sapa Jisasɨŋ yɨvutatamatama ŋandi maŋgamu. Hara kɨyɨhandata, kru arɨkimbat payɨmu.
281a3d00ac	Pata ambamu, Kru nɨma nɨmavamba ambavarandi, Yi Gotɨŋ kɨrañɨŋguhu tavɨ ha yɨvukuvɨmbɨrata arɨkikwɨrɨ hɨvɨyɨ taya tararamɨrɨman, vamba ambavarandi, vamu.
281a3e00e5	Kamavahu Gotɨŋ kɨrañɨŋguhu haŋɨnɨŋɨndu aru miku haŋɨnɨŋɨndu aru miku hama taŋguramata, Jisasɨŋ nɨmavamba kitɨhumi, Na kuyu kɨmbɨ maŋambɨrɨmana. Naŋ kuyu yɨhɨvarayu nɨŋandɨhinɨrɨm mumɨbana, vami.
281a3f0155	Kamavahira, Jisas kuyu mu maŋambami. Kamatɨhi Gotɨŋ kɨrañɨŋguhundu aru miku haŋɨnɨŋɨndu aru miku hama ambami, Naŋ Got sɨhaŋgɨyɨhɨyɨ hamandu ñɨmbiyɨ kitɨwin. Harɨm tɨhu kandɨsɨkwɨsɨkwɨ amba. Got krunavundi nuŋandɨŋ aŋga mɨŋɨmandɨ vata yɨhɨramami hamanda na. Na Gotɨndu Ñɨŋi, mana, manɨŋga, vami.
281a400100	Kamavahi Jisas nuŋ nɨmavami, Nambi ambanaŋa. Hara yi narɨŋ ambin, muyɨvɨ Krundu Ñɨŋi mɨŋgaŋ ŋgɨtɨra, Got tɨkatɨka naŋga hamandu kuma kandɨ sambavu mɨnzɨrɨmandɨ. Kamata ihumbɨsa nɨmbu kɨta ihumukɨrɨ hɨmbañɨ payɨmandɨ, vami.
281a41015b	Jisas kamavahi, Gotɨŋ kɨrañɨŋguhundu aru miku haŋɨnɨŋɨndu aru miku hama kandɨhuyu ha indarɨta, aka yahamɨrata nuŋandɨ mɨkwɨrɨ haŋɨnɨŋ mɨŋasɨhɨrata ambami, Gotɨŋ ambasuvi. Harɨm narɨ naŋga sɨhinda kru kanɨmandu vanarɨm ambavaravararɨm kru muvɨraŋ ambɨtɨrɨŋ mambayɨmu. Tɨhura Gotɨŋ ambasuvahi indarɨra.
281a420072	Kamataharɨm kru kanɨmaŋ pamatɨmɨndaŋ, vami. Kamavahi kɨmbɨ ambamu, Nu ñamba mɨŋga. Harɨm kɨmum, vamu.
281a430078	Kamata Jisasɨndu kɨpumɨka hañɨ sɨmɨruhavɨta nuŋ yɨvumu. Kamata nuŋ muvɨra ñuŋgimbarapara tamandama ambamu,
281a4400c0	Na Kru Got krunavundi nuŋandɨŋ aŋga mɨŋɨmana vata yɨhɨramami mɨŋga. Harɨm kru Gotɨndu kuyu mɨŋata ambavarandu haŋɨnɨŋ ambavarandu maña amba. Naŋ kru yɨvi nɨma nin, vamu.
281a4500b6	Pita tapa humba hambu, tavɨ tapɨra hañɨ mɨnzɨta kɨyɨhihi, sɨmbɨrasara muhaŋambɨ nu kɨyɨmi arɨhañɨ pata, ambami. Nandahara Jisas Galilindu hama naŋga kɨndana, vami.
281a460061	Kamavahi, kru sɨhanaŋgandu tamɨŋganzimbɨyɨ Pita ambami. Yi ambana kuyu ha maŋgandin, vami.
281a4700cc	Kamavata kɨyɨhandata, tapa kɨndɨŋari naŋga hañɨ uhi, sɨhinda sɨmbɨrasara muŋambɨ ŋgata krunavundi arɨñɨ kɨyɨmu haŋɨnɨŋ ambami, Kru nɨma Jisas Nasaretɨndu hama naŋga kɨndi, vami.
281a480063	Kamavahi Pita sɨhinda ambami, Yi kandɨsɨkwɨsɨkwɨ ambin, yi kru kandɨhamaŋ maŋgandin, vami.
281a4900e4	Kamata sɨhinda kɨyɨhandata, kru muvɨra arɨñɨ taŋguramata kɨyɨmu haŋɨnɨŋ pata Pitaŋ ambamu, Kandɨsɨkwɨsɨkwɨ, na nurɨŋandɨ ñiŋgiñɨndu mɨŋga. Nandɨ pɨŋgwɨsamur hambu naŋ mɨŋamamañɨ ndami, vamu.
281a4a00c6	Kamavahura Pita yahata patɨ ambami, Yi kandɨsɨkwɨsɨkwɨ ambin, yi kru kamaŋ maŋgandin. Yi kuyu kandɨ maŋambɨtɨn ŋgatara yaŋ Got pɨsiŋgaram, vami. Kamavahi sɨkwɨtaya akakara pɨhumi.
281a4b00de	Kamatɨhi Pita, Jisas akakara kwɨsɨ pɨwɨtiti arɨkikwɨrɨ ñɨmbɨrɨ yambirɨm ambata, Nuŋ maŋgandin vɨrɨmana vamba ambami kuyu haŋandɨhinɨrɨm indarɨmitami. Kamata tapɨrañɨ indɨhuta patɨŋandi irɨhami.
281b0100ac	Kamata pɨhɨrɨhi, Gotɨŋ kɨrañɨŋguhundu aru miku haŋɨnɨŋ naŋga Israel hatindu aru miku haŋɨnɨŋ sɨhanaŋga, Jisasɨŋ yɨvutatamɨndaŋ vata kuyu kahañamu.
281b020083	Kamata mɨtuta, Jisasɨŋ wɨrɨmbɨnzikiyɨ sɨmahata tɨmbuta uta, Pailat Rom gavamandu aru miku hamandu kumaŋgɨmbañɨ tamamu.
281b030161	Kru Jisasɨŋ nuŋandɨ miku ŋɨnɨŋɨndu kumañɨ tamami hama Judas, ŋgahi Jisasɨŋ ŋgatɨŋgɨruta pɨmɨ ŋgumu. Kamatɨhu nuŋandɨ indarɨmit hambu tɨvɨrami. Kamatɨhi 30 tɨmbahɨrɨs silva nuŋ Gotɨŋ kɨrañɨŋguhundu aru miku haŋɨnɨŋ naŋga Israel hatindu miku haŋɨnɨŋ ŋgumu haŋandɨhin, nurɨ kɨyɨmuyɨ aŋga mɨŋata umi.
281b0400e7	Kamata ambami, Yi ñamba vana andɨn. Kru narɨŋandɨ kumaŋgɨmbañɨ tamin hama ñamba vana maŋandɨndi, hara nuŋ yɨvutatamɨrɨmandɨra, vami. Kamavahira nuŋ ambamu, Kaŋandɨhin arɨŋandɨ vana ma. Pɨmɨ ha nandɨ, vamu.
281b05009c	Kamavahu Judas tɨmbahɨrɨs haŋɨnɨŋ Gotɨŋ kɨrañɨŋguhu tavɨhumba hambu kahuvarahi indɨhumi. Kamata uta nuŋambi sikiyɨ taŋgɨraramata kɨmumi.
281b060127	Kamatɨhi Gotɨŋ kɨrañɨŋguhundu aru miku haŋɨnɨŋ tɨmbahɨrɨs kandɨha mɨŋata nɨmavamu, Tɨmbahɨrɨs nɨŋandɨhin kru yɨvutatamatamandu tɨkwɨ ŋandi. Harɨm tɨmbahɨrɨs kanɨŋandɨhin Gotɨŋ kɨrañɨŋguhu tavɨ nɨñɨndu tɨmbahɨrɨs naŋga mɨnzayɨ mandamɨmɨ, vamu.
281b07010b	Kamata tɨmbahɨrɨs kandɨharɨm mɨŋgɨya kuyu taya kahañamu. Kamata tɨmbahɨrɨs kandɨhañɨ kru pɨrɨ sɨŋgɨ musa mɨŋandu haŋɨnɨŋɨndu pɨrɨvɨsa mu mut mɨŋamu. Pɨrɨvɨsa kandɨha kru kutañɨ ŋgati kwɨmɨtutu tamɨmandɨyu vata, mut mɨŋamu.
281b0800cc	Kamataharɨm pɨrɨvɨsa kandɨhaŋu, Pɨrɨvɨsa Kru Ñaŋgwɨ Mɨŋgumɨŋgu vava ñɨmbi ŋgumu. Kuha ñɨmbi kandɨhañɨ ndaya yɨhɨrasɨmu, patavata tɨhu ndahara ñɨmbi kanɨñɨ ndaya yɨhɨndu.
281b0901bc	Kamataharɨm kuyu mu, kuha Got ambahi kru Gotɨndu kuyu mɨŋata ambavaravara, Jeremaia ambami, 30 tɨmbahɨrɨs silva haŋandɨhin mɨŋamu. Tɨmbahɨrɨs kandɨha Israel hati kru kandɨhamaŋ mut mɨŋamɨŋarɨm yɨhɨramamu. Aru nɨma yaŋ ambami maña tɨmbahɨrɨs kandɨhañɨ, kru pɨrɨ sɨŋgɨ musa mɨŋandi hamarɨm pɨrɨvɨsa mut mɨŋamu, vami. Kamataharɨm kandɨ vana ha Jeremaia ambami maña kandɨsɨkwɨsɨkwɨ yɨvurahami.
281b0b00c9	Jisas Rom gavamandu aru miku Pailatɨndu tamɨŋgañɨ taŋguramata kɨyɨmi. Kamatɨhi Pailat nuŋ nɨmavamba kitɨhumi, Na Juda hatindu aru miku vaha, vami. Kamavahi Jisas ambami, Nambi ambana, vami.
281b0c00c7	Kamavahi, Gotɨŋ kɨrañɨŋguhu haŋɨnɨŋɨndu aru miku haŋɨnɨŋ naŋga Israel hatindu aru miku haŋɨnɨŋ, Jisasɨŋ ihɨvarɨŋguyu sambɨ ŋgumu. Kamatɨhura Jisas kuyu kɨmbɨ maŋambami.
281b0d0076	Kamatɨhi nuŋ sɨhinda Pailat kitɨhuta nɨmavami. Naŋ sɨhanaŋga kuyu yɨhɨvarayu nɨmbu mambaha indarɨna, vami.
281b0e0076	Kamavahira, Jisas Pailatɨndu kuyu haŋandɨhinɨrɨm kɨmbɨ kuyu maŋambami. Kamatɨhi Pailat indarɨhɨtɨhɨtɨmi.
281b0f01d5	Mɨŋgɨya simbi mɨŋgɨya simbindu mɨnza hɨvɨyɨ taya, Got Israel Hatiŋ Mitahi Aviŋgɨyɨmu Aru Hɨvɨ haŋandɨhinɨrɨm indarɨramarasɨmu. Kandɨhamatɨrasɨmu hɨvɨyɨ gavamandu aru miku hama kru ñamba vana andɨhu tamandu upɨyɨndu mɨnzavat mɨŋgaŋ ndaya tɨhɨmitarasɨmi. Krunavundi nurɨŋambi, kru ñamba vana andɨhu tamandu upɨ hañɨndu mɨnzavat hamandu ñɨmbi yɨhɨrasɨmu. Kamatɨhu kru kandɨhamaŋ tɨhɨmitahi nurɨ kɨnduyɨ urasɨmi.
281b1000b8	Kandɨtɨwɨmi hañɨ, kru mumɨŋga kru ñamba vana andɨhu tamandu upɨyɨ kɨyɨmi. Nuŋandɨ ñɨmbi, Jisas Barabas, krunavundi nuŋ ŋgamaŋgarandu. Nu kru ñamba sɨkwɨ mɨŋga.
281b110133	Kamata krunavundi pata tɨhɨruhu, nurɨŋ Pailat nɨmavamba kitɨhumi, Narɨŋɨrɨm kru ninɨŋ ndɨmbanzɨkwɨ tɨhɨmitɨnɨ urɨmandɨ. Jisas Barabasɨŋ tɨhɨmitɨnɨ urɨmandɨ, mana, Jisas krunavundiŋ aŋga mɨŋɨmandɨ vata Got yɨhɨramami vamba ambandu nɨmaŋ tɨhɨmitɨnɨ urɨmandɨ, vami.
281b120079	Pailat nurɨŋ ŋgami. Nurɨ sɨŋgɨrata Jisasɨŋ saŋɨnaŋga tɨmbuta ŋgatɨŋgurɨm payɨmu. Harɨm kandɨhamavami.
281b13012d	Pailat ŋgatɨŋgɨrutɨŋgɨru hamandu mɨnzɨmɨnzɨ maka hañɨ mɨnzɨta kɨyɨhihi nɨmburi nɨmavamba, kuyu tamahi payɨmi. Kru tɨtɨtaya kɨyɨhɨyɨ hamaŋ muhɨm vana maŋandɨ. Kɨvɨyɨ nuŋ akwɨsɨhuyɨ ŋgin. Kamata indarɨhin pɨmɨsaŋɨnzaŋɨndɨ. Kanɨmavamba, kuyu tamahi payɨmi.
281b1400eb	Gotɨŋ kɨrañɨŋguhundu aru miku haŋɨnɨŋ naŋga Israel hatindu aru miku haŋɨnɨŋ, sɨhanaŋga krunavundiŋ mɨŋawɨnɨkwɨnɨtɨndɨ, ambamu, Ambɨtɨra Pailat Barabasɨŋ mitɨti payɨm. Kamata Jisasɨŋ yɨvutatamam, vamu.
281b1500d4	Kamata, sɨhinda gavamandu aru miku hama nurɨŋ kitɨhuta ambami, Narɨ kru arɨkimbat nɨñɨndu ninɨŋ ndaya yambirɨm tɨhɨmitam vata pirɨkɨra, vami. Kamavahi krunavundi sɨhanaŋga ambamu, Barabas, vamu.
281b1600f1	Kamavahu Pailat nurɨŋ nɨmavamba kitɨhumi, Ara Jisas, Got krunavundiŋ aŋga mɨŋɨmandɨ vata yɨhɨramami vamba ambandu nɨmaŋ yaŋɨrɨm pamatɨtɨrɨm pirɨkɨra, vami. Kamavahi sɨhanaŋga ambamu, Ahuandɨñɨ yɨvuwɨrɨmbu, vamu.
281b1700b2	Kamavahu Pailat nurɨŋ kitɨhumi, Mumɨrɨm, nu ñamba vana pamatavu andɨndi, vami. Hara krunavundi patɨvat pɨhuravɨmbɨhurav ambamu, Nuŋ ahuandɨñɨ yɨvuwɨrɨmbu, vamu.
281b180135	Kamatɨhu Pailat ŋgata, yandɨ kuyu maŋindarɨmandɨyu, naŋga saŋga aru yɨvurahɨmandɨ, vamba indarɨmi. Harɨm kuku nɨkɨrɨ mɨŋata krunavundindu tamɨŋgañɨ nuŋandɨ kuma ha ñɨmburɨmi. Kamata ambami, Kru nɨma kwɨmɨti ndahara yi pɨmɨ maŋgavɨrɨman. Kaŋandɨhin narɨŋandɨ vana, vami.
281b190080	Kamavahi krunavundi sɨhanaŋga kɨmbɨ nɨmavamu, Pɨmɨ kandɨnɨ arɨŋ naŋga arɨŋandɨ ñɨŋisɨmɨŋɨra kɨyɨm, vamu.
281b1a00e1	Kamavahu Pailat Barabasɨŋ tɨhɨmitahi nurɨŋɨrɨm umi. Kamata saŋganzara haŋɨnɨŋ ambahi Jisasɨŋ pɨŋgɨrawɨsɨmu. Kamata kɨta Jisasɨŋ ahuandɨñɨ yɨvuwɨrɨmbɨmandɨyu vata, saŋganzarandu kumañɨ tamami.
281b1b00c8	Kamata gavamandu aru miku hama nuŋandɨ saŋganzara haŋɨnɨŋ ambahi, Jisasɨŋ tɨmbuta Rom gavamandu tavɨyɨ indɨhumu. Kamatɨhu saŋganzara sɨhanaŋga pata nuŋandɨ kɨpumɨkayɨ tɨhɨrumu.
281b1c007d	Kamata nuŋandɨ mɨkwɨrɨ haŋandɨhin sɨharamu. Sɨharata nuŋ mɨkwɨrɨ ñaŋgwɨ aru miku ndu maña ŋandi tamaramamu.
281b1d0140	Kamata siki punzɨmbunzɨ naŋga haŋandɨhin mɨŋata, aru miku ndu mɨraŋgupihupi maña musa mɨŋata nuŋandɨ miku hañɨ tamamu. Kamata nuŋandɨ kuma kandɨ samba hambu kuki tɨmɨ mu mɨŋandɨhuramamu. Kamata nuŋɨrɨm tanda mɨkwɨmɨkwɨtɨndɨ nɨmavamba ambasuvamu, Aviŋgɨvɨ Juda hatindu aru miku, vamu.
281b1e0073	Kamatɨndɨ nuŋ sɨmɨruhavɨmu. Kamata kuki tɨmɨ mɨŋandɨhuramamu ha mɨŋata, nuŋandɨ miku hañɨ yɨvumu.
281b1f00bd	Nuŋ ambasuvasuva vana andɨta mɨtuta, mɨkwɨrɨ tamaramamu haŋandɨhin sɨharata nuŋandɨ mɨkwɨrɨ haŋandɨhin tamaramamu. Kamata nuŋ ahuandɨñɨ yɨvuwɨrɨmbɨrɨm tɨmbuta umu.
281b20007e	Kamata uta, saŋganzara haŋɨnɨŋ pɨhu aru Sairinindu, kru Saimonɨŋ ŋgamu. Kamata andɨhu Jisasɨndu ahuandɨ ha kavumi.
281b210072	Kamata uta upɨ Golgota yɨvurahamu. Ñɨmbi Golgotandu kuyu sapa ha, miku muŋgɨyɨndu punzɨndu upɨ varasɨmu.
281b2200cd	Kamata upɨ kandɨhañɨ, Jisasɨŋ kañɨnda mɨŋguramam vata, wain kuku haŋandɨhin akɨŋgɨm naŋga tarayɨwarata kuvɨrɨmandɨ vata, ŋgumu. Kamatɨhu kuvɨrɨrɨmɨndɨhi akɨndɨhi maŋguvɨrami.
281b2300ab	Jisasɨŋ ahuandɨñɨ yɨvuwɨrɨmbuta mɨtuta, saŋganzara haŋɨnɨŋ nuŋandɨ mɨkwɨrɨ haŋɨnɨŋ nurɨŋambi tamarahata mɨŋɨmɨŋɨndaŋ vata, atava imbɨramu.
281b240033	Kamata kandɨ upɨ haŋu mɨnzɨta nuŋ karatamamu.
281b2500d3	Kamata ahu parapara sɨŋga kɨrɨvɨ ŋandi pɨtɨta, nuŋ kuyu ŋgatɨŋgɨrumu ha yɨhimbɨvɨrata nuŋandɨ miku tarayawɨ hambu tamamu. Nɨmata kuyu yɨhimbɨvɨramu. Kru nɨma Jisas, Juda hatindu aru miku.
281b2600dd	Jisas kɨyɨmi tɨvɨ hañɨ, kru arɨkimbat saŋga kurɨhahurɨha naŋga kipa naŋga haŋɨnɨŋ ndahara ahuandɨñɨ yɨvuwɨrɨmbuta tararamamu. Muhamaŋ, kandɨ sambavu tararamata, muhamaŋ kakayɨ sambavu tararamamu.
281b270135	Kamatɨhu, krunavundi uhuvañɨndɨndɨ ambasuvanzuva, miku tɨwahandɨwaha nɨmavamu. Na Gotɨŋ kɨrañɨŋguhu tavɨ haŋandɨhin yɨvukuvɨmbɨrata, arɨkikwɨrɨ hɨvɨyɨ taya tararamarama mɨŋga. Harɨm nambi ŋgurama. Kandɨsɨkwɨsɨkwɨ na Gotɨndu Ñɨŋitiŋgata ahuandɨ ha mitata mɨŋga, vamu.
