2800000009	ማቶሳ
3e021c00c6	ጎርታ ይሶ! የሱሳ እስኑን ካኮሙተ ጎራታ ሀአብሳኖን ጃቡይ ኡሱ ጎጎደኖና ታኮኤሜታሮ አሪ ኡሱ ሆረ ኖ ጎጎሙልኖንኮ ኡሱ ግራ፤
3e021d0073	ኡሱ ቁሉክ ላኖ ጎአዴሴን ቁሉማ ካፈላራ ዱባ ዋኮ ካኡሙላመሮ ላኖ አዴሳ።
3e030100cb	ይስ ካዋ አማም ጎጎኡማምኖን ኦዶ ምስት ጌላንጀ ኖን ስሰሮ ዲያ! ኦግራን ይስ ካዋና፤ አላም ዋ ካሳና ማንኮዋቴ ኖና አደ ላኮካሶ።
3e03020127	አን ኦጌላታሮኦቴ! ግዳ ይስ ካዋና፤ ሆረንባቱን ኖ ምስ ልናኖ ጋና ላኮአዴሳመሮ፤ አየሱን ጎአመን ክርስቶሳ ካኮኤሜተ ጎራታ ታሩም ምዲተሳ ማንኮድናኖ ማራን ኡሱ ኣን ካልናኖ ኖ ካንሶዋ።
3e0303009f	ሂክ ካልናሮ ክርስቶሳ አብድ ካየላታራ ዱባ ክርስቶሳ ሙጭ ካአመ ጎጎሌሮ ኡሱና እስኦቴሳ ሙጭሳታራ።
3e03040075	ጩቦ አማኖ ሴራ ካዋ ባሳኖ ማንኮሌ ማራን ጩቦ ካፈላራ ዱባ ሴራ ካዋ ባሳራ።
3e0305006c	ክርስቶሳ ጩቦ ካእባዶ ባስን ኤሜታኖና ኡሱ ጩቦ ካሊክ ላኖ ካሳንዋ።
3e030600b7	ሃንሱን ክርስቶሳይ ካግራ እባዶ ዱባ ጩቦ ፈላ ላኮግራሮ። ጩቦ ካፈላራ እባዶ ዱባ ኡሱ ላኮዴሮ ጎርቱን ላኮማላበሮ።
3e03070080	ይሶ! ማዮና እስን አሮሶቦ፤ ክርስቶሳ ቁሉክ ጎጎሌሮ ቁሉማ ካፈላራ ዱባ ቁሉክያ።
3e030800ac	ጩቦ ካፈላራ ዱርሳኮያ። ኣላንቲና ዱርሳ ባርዋ ጩቦ ካፈላሮየ። ኤረ ካዋ ካኮኤመተራና ፈሎ ኦዱርሳ ባስንያ።
3e030900d1	ዋኮ ካኡሙላመራ ዱባ ጩቦ ፈላ ላኮግራሮ፤ ያዳሊቴሳ ኡሱ ኦሮ ማንኮግቶ ማራና ዋኮ ካኡሙላመሮ ማንኮሌ ማራን ጩቦ ፈልን ላኮዳንዳሮ።
3e030a00b4	ይስ ካዋና ይስ ካዱርሳ ካለ ቤን ካኮአዴሳማራን ሂካንያ፤ ቁሉማ ካፈሎን፥ አቢኬሳ ካጌላኖን ዱባ ኤረ ካዋ ላኮዮ።
3e030b0072	እስን ሆራርጀ ካማልቴታን ሀንዳ፥ “እስኦሮ እስእስጌላና” ካአማሮያ።
3e030c011b	ታጻላየ ኡና ካሌረና አቢኬሳ ካላጋዳተሮ ቃየል ኣን ላኖ ላኮዶትሳሮ፤ ኡሱ አቢኬሳ ሙን ላጋደ? ፈሎኦቴሳ ኦሜላን ማንኮሌረና አቢኬሳኒዕ ፈሎ ጎአመን ልክኒዕ ማንኮሌሬን ማራንየ።
3e030d0041	አቢላልቴ! አላም እስን ጎዲደ አሮሳዴን።
3e030e00aa	ኖ አቢላልታን ማንኮጌላታኖ ማራን ጎይኮ ግር ቶስ ካናቅነኖ ካንሶዋ። ጌላንጀ ካላይክ እባዶ ጎይ ኦሮ ግራ።
3e030f0093	አቢኬሳ ካዲዳራ ዱባ ኔፎ ካላጋደያ፤ ኔፎ ካላጋዳራና ጅሩ ጅሮማክ ግር ካላይክ ላኖ ካሳንዋ።
3e031000df	ጌላንጀ ሜቶ ካኮአዴሳና የሱሳ ክርስቶሳ ግርኬሳ ኖን ሮርሳተ ማንኮስሳተ ማራንያ፤ ኖና ግርካን አቢላልታን ማራን ሮርሳይ ስሳይን ዶትሳራ።
3e0311009f	እባዶ ሂካ አላም ዱሩማ አባ ግራን ካራካተሮ ዲጉረ ጎነኔኤይሳኖን አን ዋ ጌላታራ አምን ምሲ ዳንዳራ?
3e03120073	ይሶ! ጌላንጀታን ሩምና ፈሎይ ታሙታቶ ኳሬ ሃፉራና አየስ ካላሊ አሮሌኖ።
3e0313008a	ሂካኒና ኖ ኦሩሚ ላኖና ዋይ ሆረ አብስ ካላይ አብዳም ጋባላሚን ካዳንዳኖ ላኖ ካንሶዋ።
3e03140083	ሂካ ጋራነ ዎዳናታን ኖ ጎዎቃስተና ዋ ዎዳናታንኮ ካሮረያ፤ ኡሱና ካመን ዱባ ካሳ።
3e03150083	ኦጌላታሮ ኦተ፥ ዎዳናታን ኖ ካዎቃስኖን ጎሌተ ዋይ ሆረ አብዳማኖ ዱባ ኖን ግሮዋ።
3e03160091	አጃጃ ካዋ ካኦራታኖና ኡሱ ካገጌላይስሮ ማንኮፈላኖ ማራን ካኤባታኖ ዱባ ኡሱኮ ሄላይናና።
3e031700b9	አጃጃ ካዋ ኤረኬሳክ ካየሱሳ ክርስቶሳ መገ ኖ ጎአማኖና ክርስቶሳ ኖ ካአጃጄሮክ ማለ እስኦሮ እስእስ ጎጎጌላኖንያ።
3e031800b0	አጃጃ ካዋ ካኦራታራ ዱባ ዋይ ግራራ፤ ዋና እሶ ግራራ። ዋ ኖ ኦሮ ግራኖ ካኮአዴሳና ኡሱ ኖን ካስሰሮ አያናይያ።
3e040100e4	አን ኦጌላታሮኦቴ! አያና ዱባ አሮአማንቴን፤ አየሱን ጎአመን አያናጆል ዋኮ ላኖ ቆቆራ፤ ኣላንቲና ካሞጋን ካጣራ ካሄገሮል አላም ቶስ ኤመተራ።
3e04020099	አያና ካዋ ሂካኒ ማላብናታን፥ የሱሳ ክርስቶሳ እባዶ ል ኤሜታኖኬሳ ካአታታራ አያና ዱባ ዋኮያ።
3e040300d1	የሱሳ ካአታኖን አያና አደ ዋኮ ላኮዮ፤ ኤመይናራ አማማ እስን ካማልተቴን ክርስቶሳ ካኔባታራ አያና ሂካያ። ግዳና አላም ኦሮ ግራ።
3e0404009d	ይሶ! እስን ዋኮታን፥ ካጣራ ሄገሮልና አዎዴታን፤ ኣላንትና እስን ኦሮ ካግራ አላም ካግሮኮ ሮራራ።
3e04050075	እሶ አላምኮያን፤ ሃንሱን እሶ አላም ኣን አዬሳራን፤ አላምና እሶ ማላራ።
3e040600b2	ኖ ዋኮና፥ ዋ ካማላባራ ኖ ማላራ፥ ዋኮ ካሌኖን አደ ኖ ላኮማላሮ፥ ሂካኒና ካሩም አያናና ካጣራ አያና ማላብናና።
3e040700c1	ኦጌላታሮ ኦቴ! ጌላንጀ ዋኮ ማንኮሌተ ማራን እስእስኦሮ ኖ እስእሲ ጌላኖ፥ ካጌላታራ ዱባ ዋኮ ካኡሙላመሮያ፤ ዋና ካሶዋ።
3e04080058	እባዶ ካጌላኖን አደ ዋ ላካሶ፥ ኣላንቲና ዋ ጌላንጀያ።
3e040900a3	ዋ ጌላንጀ ኖ ኦሮ ካቱሰራ ሂካማሌያ፥ ኖ ጋራኬሳነ ኔፎነ ጎጎግርኖን ዋ ኤረኬሳ ኮ ሂካ አላም ቶስ ፋረ።
3e040a00a0	ጌላንጀ ህታታ፤ ኖ ዋ ጌላነኔ አንሌኖን ግራን ኡሱ ኖ ጎጎጌላተሮና ጩቦካን ጎጎባስሮን ኤረኬሳ ፋረ።
3e040b0077	ኦጌላንተታን! ዋ ሃ ኖ ጎጌላተ፥ ኖና እስ እስኦሮ እስእስ ጌላይን ዶትሳራ።
3e040c00bc	ዋ ካዴራ ማዮና ዱዶ ላግሮ፤ እስ እስኦሮ እስእስ ጎጌላነ አድ ዋ ኖ ኦሮ ግራራ፤ ጌላንጀቴሳና ኖዬን ታአማጋንተ ልናታ።
3e040d0084	ዋ አያናኬሳ ኖን ማንኮስሰ ማራን፥ ኖና ኡሱ ግራኖ ኡሱና ኖዬን ካግሮ ላኖ ካንሶዋ።
3e040e006b	ኦዶ ኤረኬሳ አላም ካፋይሳሮ ጎጎሌሮ ካፋረሮ ኖ ዴነና፤ አቶትናና።
3e040f0081	የሱሳ ኤረ ካዋ ላኖ አማኔረ ካአቶታሮ ዱባ፥ ዋና ኡሱይ ግራራ፤ ኡሱና ዋይ ግራራ።
3e041000c5	ሃንሱን ዋ ኖን ታአቦ ጌላንጀ ካንሶዋ፤ ጌላንጀቴሳና ኖ አማናና። ዋ ጌላንጀያ፤ ጌላንጀ ካግራ ዋይ ግራራ፤ ዋና ኡሱ ግራራ።
3e041100a1	ሂካ አላምና ክርስቶሳ ኣን ላና። ታፍርዳ አሪ ጃቡ ኖን ጎጎግርቶ፥ ጌላንጀ ኖ ኦሮ ታአማጋንተ ሌተታ።
3e04120100	ጌላንጄ አብስ ላግቶ፤ ታአማጋንተ ጌላንጀ አደ አብስ ባሳታ፤ አብስ ሙሮነ ዎታ ኢንሰ ታአባተቶ ማንኮሌተ ማራን ካአብሳታሮ እባዶኮት ጌላንጀ ታአማጋንተ ላኮቶ።
3e0413003c	ዋ ጣየ ኖ ጌላተራ፤ ኖና ኡሱ ጌላታና።
3e041400c7	ማዮና፥ “አን ዋ ጌላታራ” አማ አቢኬሳ ጎዲደ፥ ኡሱ ካጣራያ፤ ካደያሮ አቢኬሳ ካጌላኖን ካዴኖን ግሮ ዋ ጌላይን ላኮዳንዳሮ።
3e04150086	ኡሱና፥ “ዋ ካጌላታራ ዱባ አቢኬሳ ጌላይን ዶትሳራ” ካአማሮ ሂካ አጃጃ ኖን ስሰራ።
3e050100a9	የሱሳ ኡሱ ክርስቶሳ ላኖ ካአማናራ ዱባ ዋኮ ኡሙላመራ፤ ኦዶና ካጌላታራ ዱባ ኤረኬሳና ኡሱማሌዋ ጌላታራ።
3e0502006f	ዋ ጎጌላነና አጃጃኬሳ ጎኦራነ ይስ ካዋ ካጌላታኖ ላኖ ሂካኒ አዴሳና።
3e05030077	ዋ ጌላታኖ አጃጃኬሳ ኦራታኖ ማንኮሌ ማራንያ፤ አጃጃኬሳና ካእስል ላኮዮ።
3e05040087	ኣላንትና ዋኮ ካኡሙላመራ ዱባ አላም አዎዳራ። ኖ አላም ካኮአዎድናናና አማኖካንያ።
3e0505005a	የሱሳ ኤረ ካዋ ላኖ ካአማናሮ ኳሬ አላም ካአዎድራ አዮያ?
3e050600cd	በከና ኢግ ካኤመተራ ሂክ፥ የሱሳ ክርስቶሳያ። ኡሱ በከና ኢግ ኳሬ በከ ኦላል ላኮኤሜተሮ። ካአቶታራና አያናያ፤ አያናና ሩምያ።
3e05070024	ሃንሱን አቶ ሴዶ ግራ።
3e0508005d	እሶና አያናኬሳ፥ በከና ኢግናያን፤ እሶ ሴዶ እስአታራን።
3e0509009e	አቶ ካእባዶ ጎአታነ፥ አቶ ላኖ ካዋ አደ ሂካኮና ሮራራ፤ ሂክ ኤረኬሳ ማራን ካስሰሮ አቶናት ካዋያ።
3e050a00e4	ኤረ ካዋይ ካአማናራ ዱባ ዎዳናቴሳይ አቶ አባ፤ ዋ ካአማኖን ዱባ ዋ ኤረኬሳ ማራን ካስሰሮ አቶናት ማንኮአማኖን ግሮ ማራን ዋ ኡሱ ካጣራ የለራ።
3e050b0083	አቶናትኬሳና ሂካያ፤ ዋ ጅሩ ጅሮማክ ግር ኖን ስሰ፤ ሂክ ግርና ካኮግራ ኤረኬሳያ።
3e050c0061	ኤረ ካዋ ካአባ ግር አባ፤ ኤረ ካዋ ካላይክ አደ ግር ላኮአቦ።
3e050d00ad	ኤረ ካዋኮክ መገ ኦአማናታን እስን፥ ጅሩ ጅሮማክ ግር ካአብታን ላኖ ጎጎማላብታኑን ሂካ አን እስኑን ጻፋራ፤
3e050e008e	ዋ ቶስ ጋባላሚን ኖ ታአብና ጃቡ ህታታ፤ ማምስክ አዬንሳ ፈኢቴሳ ማለ ጎኤባነ ኡሱ ማሎዋ፤
3e050f007f	ኖ ካኤባታኖ ዱባ ኡሱ ማላኖ ጎአዴንሰ፥ ካኤባነኖ አየስ ካአታነኖ ላኖ አዴሳና።
3e05100114	ማዮና አቢኬሳ ጎይን ካጌግሶን ጩቦ ፈላ ግራን ጎዴ ሀኤባቶ፤ ዋና ጎይን ካጌግሶን ጩቦ ካፈለሮን ግር ስሳራ። ጎይን ካጌግሳራ ጩቦ ግራ፤ ሂካኮክ ጋራ አደ ሀኤባቶ ላኮአምናሮ።
3e05110048	ሜላነ ዱባ ጩቦታ፤ ጎይን ካጌግሶን ጩቦ ግራ።
3e051200ba	ዋኮ ካኡሙላመራ ዱባ ጩቦ ካፈሎን፥ አየሱን ጎአመን ኤረ ካዋ ማንኮኦራታሮ ማራን፥ ካሜላና ኡሱ ካድኖን ላኖ ካንሶዋ።
3e0513005f	ኖ ኦዋ ጎጎሌነኖ፥ አላም ዱባና ሜላነ ሄገሊ ካግሮ ካንሶዋ።
3e05140111	ኤረ ካዋ ኤሜታኖና፥ ካሩም ካሌሮ ኡሱ ጎጎአዴንሶን ሻዳኖ ኖን ካስሰሮ ላኖ ካንሶዋ፤ ኖና ካሩም ካሌሮ ኤረኬሳ የሱሳ ክርስቶሳ አብና። ኡሱ ካሩም ሄዶና ጅሩ ጅሮማክ ግርያ።
3e0515003c	ይሶ፤ ቶልቻልኮ እስኦትስን ኦራዬን።
3f0000000b	2 ያንሳ
3f010100b4	ጃርሳት፥ ሩምና ኦጌላታሮ አን ካላል አንሌኖን ሩም ኦካሳን ዱባ ኦጌላታራን ታአሳባንተቶ አምኔቱና ይስክሴዉን፥
3f01020070	ህት ሩም ኖ ኦሮ ታግቶና ሆረንባን ጅሩ ጅሮማን ታግርናቶ ሩምኮ ካከይ፥
3f0103008a	ዋ ኦዶኮና ኤረ የሱሳ ክርስቶሳኮ ስኖና ሻጋ፥ ኖጎዳና ሩምና ጌላንጄይ ኖኔ ዎታ ሀሌቶ።
3f0104009d	ይስካኮ ኮኮ ኦዶኮ ኖን ካስሳመሮ አጃጃክ ማለ ሩሚ አታቴን ኦሴታራን ማንኮዴ ማራን ኣሎ ገጌላየራ።
3f010500b2	ግዳና አምኔ፥ ባርዋ ካግረ አጃጃ ኳሬ ካኡሱብ አጃጃ ኩን ላኮጻፍናሮ፤ ህክና እስእስኦሮ እስእሲ ጎጎጌላኖንያ።
3f010600a7	ህት ጌላንጀ፥ አጃጃክ ማለ ጎጎሰሴኖንያ። አጃጃና ባርዋ እስን ጎጎማልቴታን “ጌላንጄ ግራ” ካአማሮያ።
3f010700d0	የሱሳ ክርስቶሳ እባዶ ሌ ኤመታኖ ካአማኖን ካሶባራ ካሞጋን አላም ቶስ ታበራ። ሂካ ኣንክክ እባዶ ካሶባሮና ክርስቶሳ ካኔባታሮያ።
3f01080083	እስን ጎአመን ካዳፉርቴታኑን ላኦ ጎጎዋኖንኮ ካአማጋመ ባርኣራ አታይን አታዬን።
3f010900cc	አጋልስስ ካክርስቶሳይ ካግኖና አጋልስስኬሳኮ ሳር ካበያራ ዱባ ዋ ላኮአቦ፤ አጋልስስ ካክርስቶሳ ካግራ አደ ኦዶና ኤረና አባ።
3f010a009b	ማዮና እስን ቶስ ኤመታ፥ ሂካ አጋልስስ አት ጎኤመኖን ምንክስኒ አሮቆባቴን፤ ኖጎዳና አሮአቴን።
3f010b0066	ኖጎዳ ካአታራ እባዶ ጎግረ አደ፥ ፈሎ ኦሜላን ዎታ ካፈላሮ ላራ።
3f010c013d	አን እስኑን ካጻፍናረ ካሞጋን አየስ ግረ፤ ሀሌዎ ኳሬ ዎራቃታና ቃላምዪ ጎጎሌሮ ላኮዶታሮ፤ አየሱን ጎአመን ገጌሎኦታን ኦአዴሳሜን ጎጎሌራኑን እስን ቶስ ኤመይረ እስእስደያ አዬስን አብድ የላታራ።
3f010d0050	ታአሳባንተቶ አባታታክ ይስ ኖጎዳ ኩን ፋራማራን።
400000000b	3 ያንሳ
4001010074	ሩምና አን ካጌላታሮ ካጌላመሮ ጋዮሲን። እን ጃርሳትኮ ካፍራመራ ሀንዳ፥
40010200bb	አን ካጌላታሮኬ! ኔፎታ ታኢዳነት ጎጎግርቶክ ማለ ታኢዳን ፋያ ኩ ጎጎግርቶና አየስ ዱባ ኩን ጎጎኤካሮን አን ኤባታራ።
40010300c1	ሩምዉን ካአብዳማቶ ላኖካና አት ካሰሳታ ራ ካሩም ላኖ አማኒል ኮኮ ኤመተዴ ጋራካካ ካኮአቶታተ ጎራታ አን ኣሎ ገጌላየራ።
4001040068	ይስካክ ሩሚ ካሰሰታሮ ላኖ ማላኖኮ ኦሮራራን ገጌሎ ኢን ላግራን።
4001050080	ካጌላታሮኬ! ኩን ማርት ጎሌና አደ አማኒሉን ካፈላቶ ኮኮ ዱባ አት ካአብዳንተታ።
40010600cd	እሶና አት እሶን ታአብቶ ጌላንጀ ዋ ካአማናሮ እባዶ ሆረ አቶቴራን፥ ራክሶይና ዋ ካኮገገላይሶ ጋራይ ጎጋርጋርተ ታኢዳን ፈላታ።
400107005d	መገ ካክርስቶሳ ማራን ኦቤራን አይዛብኮ ኮና ሀአታኖኒያ።
400108006b	ጎርታ ራቶ ሩሚን ጎጎፈልኖን ሂካ ኣንክክ እባዶ ጋርጋራኖ ዶትሳራ።
40010900cd	ሂታኮ ሆረነ ምን ካዋቱን ዳብዳቤ አን ጻፈራ፤ አየሱን ጎአመን ምን ካዋይ ሆረሃይ ፈልን ካዶታታራ ድዮትረፊሳ ቆፋቴ ላኮአታተሮ።
40010a0119	ሃንሱን አን ጎኤሜየ ኡሱ ካሜላን አየስ መገካን ባስን ካፈላሮ ዱባ ዲዳ ቤስናራ፤ ህክና ላኮሌሮ አመረ አማኒል ላኮቆጳታሮ፤ ቆጳይን ኦዶታታራና ትራራ፤ ምን ካዋኮና እሶ ቤሳራ።
40010b00cf	ካጌላታሮኬ! ካእዳን ካእዳንክ ሌን ኳሬ ካሜላን ኣን አሮሌተ። ካእዳን ካሌሮ ካፈላራ ዱባ ዋኮያ፤ ካሜላን ካፈላራ አደ ዋ ላኮዴሮ።
40010c00dd	ድመጢሮሳን፥ እባዶ ዱባ ጋራኬሳ አቶታራ፤ ሩም መተክሴዉን ኡሱን አቶታታ፤ ኖና አንዴ ኡሱን አቶታና፤ እስና አቶናትካን ሩም ላኖ ካሳንዋ።
40010d0089	አን ኩን ካጻፍናረ ካሞጋን አየስ ግረ፥ ሀሌዎ ኳሬ ቃላምይና ቢርይ ጎጎሌሮ ላኮዶታሮ፤
40010e00f7	አን ኤነ ኩ ድን አብድ የላታራ፤ እስደያ አዬስናና። ኖጎዳ ኩን ሀሌቶ፤ ኩ ኦጌላታራን ዱባ ኖጎዳ ፋራማራን፤ አትና ኖ ኦጌላታራዉን መተ መተ ኖጎዳ ፋራምና።
4100000009	ይሁዳ
41010100c7	የሱሳ ክርስቶሳን ካሀንዳሮና ካያይቆባ አቢ ይሁዳ፥ ዋ ኦዶይ ኦጌላንቴታና የሱሳ ክርስቶሳ ኡማንቴዴን ኦኦራንቴታን ዱባን፥
4101020040	ሻጋ፥ ኖጎዳና ጌላንጀ እስኑን ሀጂናቶ።
410103012e	ኦጌላታሮ ኦቴ፤ ራቶክ ፋይናካንዉን እስኑን ጻፊን ኣሎ ዶታ ግረ፤ ግዳ ጎአመን ካአባባኖን ራድ ዋ ጎሳን ኮክ ካስሰሮ አማኖ አታይ ሞ ጎጎአባታኑን ጎርሲን አን እስኑን ጎጎጻፊሮን ካሄሶን ሌ።
4101040181	ጎራታ ካሞጋንኮ ሆረነ ህታ ሙርቲን ካጻፋመራ ኮኮ እባዶ ሉቄ እስን ቶስ ታበራ፤ እሶና አብስ ታዋ ካላይኒዕ፥ ዋ ሄዶካንት ስኖ ባቲክ አያናይ ኦኢግልሳራና ኡሱ ካላል ዱባንኮ ካንጂንክ፥ ሞትካንና ጎታካን ካሌሮ የሱሳ ክርስቶሳ ኦካካታራንያን።
41010500ff	ሂካ ዱባ ጣይቴነ ኮይክ ካአዴሰታን ጎሌና፥ ጎታ ጎሳኬሳ ካግብጽ ኡልኮ ቤሰረ ጎጎሃሰሮና ኦአማኖን ግራን ሃር አባባተረ አደ ጎጎባሰሮ አን እስን ሻድሲን ዶታራ።
41010600dd	ኡሱማለና ጂንናትሶ ኦራታናዋቲ ካሄሰሮ ኤርግቻል ሻዳ፤ ዋ እሶ ታፍርዳ አሪ ታጌቶ ጅሩ ጅሮማክ ሻኖይና፥ ጢልንጋክ ሙጉዲ ኦሮ አዳላይሰራ።
410107012b	ሂካማሌ ሶዶሚና ጋሞራይ፥ አደ ጎቦብክሶይ ካግራ ካታማል ሻርሙጡማን ካጃራሮ ሌ፤ ሴራኮ ሳር ቤረን እስእስኦሮ ሻርሙጡማ ፈለን፤ ሃንሱን እሶ ጅሩ ጅሮማት ኤለኒ ኦሙርሳማራኑን ማሱሳ ሌን።
41010800de	ኡሱማለና ሂክ እባዶ ህስሎኦትሶ ካሰጋራን ራድ ሰሴታ እስኦትሶ ባቶይሳታራን፤ ኦዶናት ኦአባና ኔባታራን፤ ዳሩሪ ካባጃ ኦአባና ሀባራራን።
41010900c0	ኤርግቻሉን ዎይቻ ካሌራ ምካኤል አደ ሬስ ካሙሴ ማራን ዱርሳነ ዎታ ዶጋማግራን፥ “ጎታ ሀሃድሶ” አመራ ኳሬ ላኮሀባረሮ።
41010a00b1	ሂክ እባዶ አደ እሶን ካአዴሳሞን አየስ ዱባ ሀባራራን፤ ሳሙ ካላይክ ግድ ኣን ጎጎመጣመኒ ካካሳን አየስ ባራን።
41010b009d	ኣኔ እሶን! ራ ካቃዬል ሰተራን፤ ማራጋዴን ጋጲጋጳ ሽሬና ታባላሚ እዬራን፤ ሜላነ ታቆረይ ባየራን።
41010c01c0	ሂኒዕ እባዶጃ ካጌላንጄ አሞክስን ጉት ሙላ ኮና ካላይ እስኔ ዎታ ጋባላሜረን ኦአማራን ሳልናጆልያን፤ አደ እስኦትሶ ኦላሉን ኦአማራንያን፤ እሶና አምባሊ ካዎዳማሮ ኢዳሞ ካላይክ ዱማንቻልያን፤ ዉጣ ታኮኩኩአማሮ ድግኒ ኢል ካኮሄላሞን ህዲድኮ ታጋመረ ላማ ጋለ ካአንጋገ ጋ አንያ።
41010d00f2	ኦሙልሳራን ፈሎኦትሶይ ሳንባ ኦጉዳራን፥ ጎሜላን ካከያሮ ጋሽማሎ አንያን፤ ጢልንጋክ ሙጉድ ጅሩ ጅሮማን እሶ ካኦራታሮና፥ አዳ. ካካፋፋሮ ባራጃልያን።
41010e00e4	አዳመኮ ሀጋአበረ አላታን ታቶዶብ ካሌራ ሄኖክ አዬሳ “ሂክማ ዋ ቶታም ካሄሌላሞን ቁሉክ ኤርግቻልኬሳነ ዎታ ሌረ ዱባ ጉት ሙርቴስን ኤመይናራ፤
41010f0114	ሀሱ ዋ ካሄዶይሳኖን እባዶ ካፈለሮ ካሜላን አዬስኮት ኣላንቲ ሙርስናራ፥ ዋና ሩምና ሂናኣ ኡሱ ኦሄዶይሳኖን ጩባልዬል ካአዬሰራን ካሜላን አየስ ዱባ እሶ ፍርድናራ” አመራ።
4101100117	ሂክ እባዶ አርጌቶ ኦጉንጉማራና ማምስክ አዬሲና ኦገገላኖንያን፤ ካሜላን ራክሶይ ሀልቻ ኦሰሴታራንያን፤ ህኢትሶ ካኮራ አዬሲ ታአማጋንተታ፥ ላኦትሶ ዶታታ እባዶ ሶሶባራን።
