0100000009	創世記
1b090c0102	即ち神は大なる災害を我らに蒙らせたまひてその前に我らと我らを鞫ける士師とにむかひて宣ひし言を行ひとげたまへりかのエルサレムに臨みたる事の如きは普天の下に未だ曾て有ざりしなり
1b090d00d2	モーセの律法に記したる如くにこの災害すべて我らに臨みしかども我らはその神ヱホバの面を和めんとも爲ずその惡を離れて汝の眞理を暁らんとも爲ざりき
1b090e00c3	是をもてヱホバ心にかけて災害を我らに降したまへり我らの神ヱホバは何事をなしたまふも凡て公義いますなり然るに我らはその言に遵はざりき
1b090f00b7	主たる我らの神よ汝は強き手をもて汝の民をエジプトの地より導き出して今日のごとく汝の名を揚たまふ我らは罪を犯し惡き事を行へり
1b09100123	主よ願くは汝が是まで公義き御行爲を爲たまひし如く汝の邑ヱルサレム汝の聖山より汝の忿怒と憤恨を取離し給へ其は我らの罪と我らの先祖の惡のためにヱルサレムと汝の民は我らの周圍の者の笑柄となりたればなり
1b09110087	然ば我らの神よ僕の祷と願を聽たまへ汝は主にいませばかの荒をる汝の聖所に汝の面を耀かせたまへ
1b09120102	我神よ耳を傾けて聽たまへ目を啓きて我らの荒蕪たる状を觀汝の名をもて稱へらるる邑を觀たまへ我らが汝の前に祈祷をたてまつるは自己の公義によるに非ず唯なんぢの大なる憐憫によるなり
1b091300f9	主よ聽いれたまへ主よ赦したまへ主よ聽いれて行ひたまへこの事を遅くしたまふなかれわが神よ汝みづからのために之をなしたまへ其は汝の邑と汝の民は汝の名をもて稱へらるればなり
1b091400ae	我かく言て祈りかつわが罪とわが民イスラエルの罪を懺悔し我神の聖山の事につきてわが神ヱホバのまへに願をたてまつりをる時
1b0915009c	即ち我祈祷の言をのべをる時我が初に異象の中に見たるかの人ガブリエル迅速に飛て晩の祭物を献ぐる頃我許に達し
1b0916007e	我に告げ我に語りて言けるはダニエルよ今我なんぢを敎へて了解を得せしめんとて出きたれり
1b091700b4	汝が祈祷を始むるに方りて我言を受たれば之を汝に示さんとて來れり汝は大に愛せらるる者なり此言を了りその現れたる事の義を暁れ
1b091800ba	汝の民と汝の聖邑のために七十週を定めおかる而して惡を抑へ罪を封じ愆を贖ひ永遠の義を携へ入り異象と預言を封じ至聖者に膏を灌がん
1b091900cc	汝暁り知べしヱルサレムを建なほせといふ命令の出づるよりメッシヤたる君の起るまでに七週と六十二週ありその街と石垣とは擾亂の間に建なほされん
1b091a00f9	その六十二週の後にメッシャ絶れん但し是は自己のために非ざるなりまた一人の君の民きたりて邑と聖所とを毀たんその終は洪水に由れる如くなるべし戰爭の終るまでに荒蕪すでに極る
1b091b00ed	彼一週の間衆多の者と固く契約を結ばん而して彼その週の半に犠牲と供物を廢せんまた殘暴可惡者羽翼の上に立たん斯てつひにその定まれる災害殘暴るる者の上に斟ぎくだらん
1b0a0100d8	ペルシヤの王クロスの三年にベルテシヤザルといふダニエル一の事の默旨を得たるがその事は眞實にしてその戰爭は大なり彼その事を暁りその示現の義を暁れり
1b0a02002d	當時我ダニエル三七日の間哀めり
1b0a030078	即ち三七日の全く滿るまでは旨き物を食ず肉と酒とを口にいれずまた身に膏油を抹ざりき
1b0a040045	正月の二十四日に我ヒデケルといふ大河の邊に在り
1b0a050066	目を擧て望觀しに一箇の人ありて布の衣を衣ウバズの金の帶を腰にしめをり
1b0a0600c0	その體は黄金色の玉のごとくその面は電光の如くその目は火の熖のごとくその手とその足の色は磨ける銅のごとくその言ふ聲は群衆の聲の如し
1b0a0700a5	この示現は唯我ダニエル一人これを觀たり我と偕なる人々はこの示現を見ざりしが何となくその身大に慄きて逃かくれたり
1b0a08008d	故に我ひとり遺りたるがこの大なる示現を觀るにおよびて力ぬけさり顔色まつたく變りて毫も力なかりき
1b0a090084	我その語ふ聲を聞けるがその語ふ聲を聞る時我は氣を喪へる状にて俯伏し面を土につけゐたりしに
1b0a0a005a	一の手ありて我に捫りければ我戰ひながら跪づきて手をつきたるに
1b0a0b00d5	彼われに言けるは愛せらるる人ダニエルよ我が汝に告る言を暁れよ汝まづ起あがれ我は今汝の許に遣されたるなりと彼がこの言を我に告る時に我は戰ひて立り
1b0a0c00ea	彼すなはち我に言けるはダニエルよ懼るる勿れ汝が心をこめて悟らんとし汝の神の前に身をなやませるその初の日よりして汝の言はすでに聽れたれば我汝の言によりて來れり
1b0a0d00c9	然るにペルシヤの國の君二十一日の間わが前に立塞がりけるが長たる君の一なるミカエル來りて我を助けたれば我勝留りてペルシヤの王等の傍にをる
1b0a0e0093	我は末の日に汝の民に臨まんとするところの事を汝に暁らせんとて來れりまた後の日に關はる所の異象ありと
1b0a0f0069	かれ是等の言を我に宣たる時に我は面を土につけて居り辭を措ところ無りしが
1b0a1000c0	人の子のごとき者わが唇に捫りければ我すなはち口を開きわが前に立る者に陳て言り我主よこの示現によりて我は畏怖にたへず全く力を失へり
1b0a110096	此わが主の僕いかでか此わが主と語ふことを得んとその時は我まつたく力を失ひて氣息も止らんばかりなりしが
1b0a120045	人の形のごとき者ふたたび我に捫り我に力をつけて
1b0a1300c3	言けるは愛せらるる人よ懼るる勿れ安んぜよ心強かれ心強かれと斯われに言ければ我力づきて曰り我主よ語りたまへ汝われに力をつけたまへりと
1b0a1400c3	彼われに言けるは汝は我が何のために汝に臨めるかを知るや我今また歸りゆきてペルシヤの君と戰はんとす我が出行ん後にギリシヤの君きたらん
1b0a150087	但し我まづ眞實の書に記されたる所を汝に示すべし我を助けて彼らに敵る者は汝らの君ミカエルのみ
1b0b010069	我はまたメデア人ダリヨスの元年にかれを助け彼に力をそへたる事ありしなり
1b0b0200db	我いま眞實を汝に示さん視よ此後ペルシヤに三人の王興らんその第四の者は富ること一切の者に勝りその富強の大なるを恃みて一切を激發してギリシヤの國を攻ん
1b0b030069	また一箇の強き王おこり大なる威權を振ふて世を治めその意のままに事を爲ん
1b0b0400e4	但し彼の正に旺盛なる時にその國は破裂して天の四方に分れん其は彼の兒孫に歸せず又かれの振ひしほどの威權あらず即ち彼の國は抜とられて是等の外なる者等に歸せん
1b0b05008a	南の王は強からん然どその大臣の一人これに逾て強くなり威權を振はんその威權は大なる威權なるべし
1b0b060135	年を經て後彼等相結ばん即ち南の王の女子北の王に適て和好を圖らん然どその腕には力なしまたその王およびその腕は立ことを得じこの女とこれを導ける者とこれを生せたる者とこれに力をつけたる者はみな時におよびて付されん
1b0b070096	斯て後この女の根より出たる芽興りて之に代り北の王の軍勢にむかひて來りこれが城に打いりて之を攻て勝を得
1b0b08007e	之が神々鑄像および金銀の貴き器具をエジプトに携へさらん彼は北の王の上に立て年を重ねん
1b0b09004b	彼南の王の國に打入ことあらん然ど自己の國に退くべし
1b0b0a0072	その子等また憤激して許多の大軍を聚め進みきたり溢れて往來しその城まで攻寄せん
1b0b0b00a8	是において南の王大に怒り出きたりて北の王と戰ふべし彼大軍を興してこれに當らん然れどもその軍兵はこれが手に付されん
