0100000007	Genèse
280c27009f	Mais il leur répliqua: «Une génération méchante et adultère réclame un signe, et il ne lui sera donné d'autre signe que le signe de Jonas le prophète.
280c2800aa	Car de même que Jonas fut dans le ventre de la baleine trois jours et trois nuits, de même le fils de l'homme sera dans le cœur de la terre trois jours et trois nuits.
280c2900be	Les hommes de Ninive ressusciteront lors du jugement avec cette génération, et ils la condamneront, car ils se repentirent à la prédication de Jonas; et voici, il y a ici plus que Jonas.
280c2a00d5	La reine du Midi ressuscitera lors du jugement avec cette génération, et elle la condamnera, car elle vint des extrémités de la terre pour entendre la sagesse de Salomon; et voici, il y a ici plus que Salomon.
280c2b007b	Mais, quand l'esprit impur est sorti de l'homme, il parcourt les lieux arides, cherchant du repos, et il n'en trouve point.
280c2c007d	Alors il dit: «Je retournerai dans ma maison d'où je suis sorti.» Et y revenant, il la trouve en paix, balayée et ornée.
280c2d00fd	Alors il va et prend avec lui sept autres esprits plus méchants que lui-même, et, après être entrés, ils y habitent; et la nouvelle condition de cet homme devient pire que la première. Il en sera aussi de même pour cette méchante génération.»
280c2e0075	Pendant qu'il parlait encore à la foule, voici, sa mère et ses frères se tenaient dehors, cherchant à lui parler.
280c2f0063	[Or, quelqu'un lui dit: voici, ta mère et tes frères sont là dehors qui cherchent à te parler.]
280c300060	Mais Jésus répliqua à celui qui le lui disait: «Qui est ma mère, et qui sont mes frères?»
280c310056	Et ayant étendu la main vers ses disciples, il dit: «Voilà ma mère et mes frères!
280c320082	Car quiconque aura fait la volonté de mon Père qui est dans les cieux, c'est lui qui est mon frère, et ma sœur, et ma mère.»
280d010055	Ce jour-là Jésus, après être sorti de la maison, se tenait assis près de la mer,
280d02009c	et une foule nombreuse se rassembla auprès de lui, en sorte qu'étant monté sur une barque il s'y assit, et toute la foule se tenait debout sur le rivage.
280d03004a	Et il leur parla de beaucoup de choses sous forme de paraboles, en disant:
280d040093	«Voici, le semeur sortit pour semer, et pendant qu'il semait, une partie tomba le long du chemin, et les oiseaux étant venus la mangèrent toute.
280d0500a0	Mais une autre partie tomba sur les endroits rocailleux où elle n'avait pas beaucoup de terre, et aussitôt elle leva parce qu'elle n'avait pas un sol profond;
280d060065	mais, le soleil s'étant levé, elle fut brûlée, et, comme elle n'avait pas de racine, elle sécha.
280d07005a	Mais une autre partie tomba sur les épines, et les épines montèrent et l'étouffèrent.
280d080081	Mais une autre partie tomba sur la bonne terre, et elle donnait du fruit à raison de cent, et de soixante, et de trente pour un.
280d090027	Que celui qui a des oreilles entende!»
280d0a005a	Et les disciples s'étant approchés lui dirent: «Pourquoi leur parles-tu en paraboles?»
280d0b009d	Mais il leur répliqua: «C'est qu'il vous a été donné de connaître les mystères du royaume des cieux, tandis qu'à eux cela ne leur a pas été donné.
280d0c006f	Car quiconque a, il lui sera donné et il regorgera; mais quiconque n'a pas, même ce qu'il a lui sera enlevé.
280d0d0086	Voici pourquoi je leur parle en paraboles; c'est qu'en voyant ils ne voient pas, et qu'en entendant ils n'entendent ni ne comprennent;
280d0e00be	et c'est pour eux que s'accomplit la prophétie d'Ésaïe, qui dit: Oyez par l'ouïe, et vous ne comprendrez certainement pas; et en voyant vous verrez et vous n'apercevrez certainement pas:
280d0f0125	car le cœur de ce peuple s'est épaissi, et ils ont difficilement ouï avec les oreilles, et ils ont fermé leurs yeux, de peur qu'ils ne voient avec les yeux, et qu'ils n'entendent avec les oreilles, et qu'ils ne comprennent avec le cœur, et qu'ils ne se convertissent; et Je les guérirai.
280d100065	Mais pour vous, vos yeux sont heureux parce qu'ils voient, et vos oreilles, parce qu'elles entendent.
280d1100ba	Car en vérité je vous déclare que beaucoup de prophètes et de justes ont désiré voir ce que vous voyez et ne l'ont pas vu, et entendre ce que vous entendez et ne l'ont pas entendu.
280d12002f	Pour vous donc, écoutez la parabole du semeur:
280d1300af	Quiconque entend la parole du royaume et ne la comprend pas, le malin survient et enlève ce qui a été semé dans son cœur; c'est celui qui a été semé le long du chemin.
280d140081	Quant à celui qui a été semé sur les endroits rocailleux, c'est celui qui entend la parole et la reçoit aussitôt avec joie;
280d1500b1	mais il n'a pas de racine en lui-même, au contraire il est sans persistance, et s'il survient une tribulation ou une persécution à cause de la parole, il trébuche aussitôt.
280d1600d1	Quant à celui qui a été semé dans les épines, c'est celui qui entend la parole, et les soucis du siècle et le faux attrait de la richesse se réunissent pour étouffer la parole et elle devient stérile.
280d1700c6	Mais celui qui a été semé sur la bonne terre, c'est celui qui entend et comprend la parole; qui, par conséquent, donne du fruit et rapporte à raison de cent, de soixante et de trente pour un.»
280d180088	Il leur proposa une autre parabole en disant: «Le royaume des cieux ressemble à un homme qui a semé une bonne semence dans son champ;
280d190080	mais, pendant que les gens dormaient, son ennemi est venu, et il a encore semé de l'ivraie parmi le blé, et il s'en est allé.
280d1a004a	Or, quand l'herbe eut poussé et fructifié, alors apparut aussi l'ivraie.
280d1b00b1	Mais les esclaves du chef de famille étant venus lui dirent: «Seigneur, n'est-ce pas une bonne semence que tu as semée dans ton champ? D'où vient donc qu'il a de l'ivraie?»
280d1c007e	Mais il leur dit: «C'est un ennemi qui a fait cela.» Sur quoi ils lui disent: «Veux-tu donc que nous allions la cueillir?»
280d1d0058	Mais il dit: «Non, de peur qu'en cueillant l'ivraie vous n'arrachiez le blé avec elle;
280d1e00f7	laissez-les l'un et l'autre croître ensemble jusqu'à la moisson; et au moment de la moisson je dirai aux moissonneurs: Cueillez premièrement l'ivraie et la liez en gerbes pour la brûler toute, mais, quant au blé, serrez-le dans mon grenier.»
280d1f0097	Il leur proposa une autre parabole en disant: «Le royaume des cieux est semblable à un grain de moutarde, qu'un homme a pris et semé dans son champ;
280d2000ed	cette semence est, il est vrai, plus petite que toutes les autres, mais quand elle a crû, elle est plus grande que les plantes potagères et elle devient un arbre, en sorte que les oiseaux du ciel viennent s'abriter dans ses branches.»
280d2100b5	Il leur dit une autre parabole: «Le royaume des cieux est semblable à du levain qu'une femme a pris et pétri dans trois mesures de farine, jusques à ce que le tout fût levé.»
280d220063	Jésus dit toutes ces choses en paraboles à la foule, et il ne leur disait rien sans parabole; —
280d2300be	afin que fût accompli ce dont il a été parlé par l'entremise du prophète lorsqu'il dit: «J'ouvrirai ma bouche par des paraboles, je proférerai des choses cachées dès la création.»
280d2400a2	Alors ayant congédié la foule, il entra dans la maison, et ses disciples s'approchèrent de lui en disant: «Éclaircis-nous la parabole de l'ivraie du champ.»
280d25004e	Or il répliqua: «Celui qui sème la bonne semence, c'est le fils de l'homme;
280d26006d	le champ, c'est le monde; la bonne semence, ce sont les fils du royaume; l'ivraie, ce sont les fils du malin;
280d27007d	l'ennemi, c'est le diable qui l'a semée; la moisson, c'est la consommation du temps, et les moissonneurs, ce sont les anges.
280d280085	De même donc que l'on cueille l'ivraie et qu'on la brûle toute dans le feu, de même en sera-t-il lors de la consommation du temps;
280d290091	le fils de l'homme enverra ses anges, et ils recueilleront, pour les ôter de son royaume, tous les scandales et ceux qui commettent l'iniquité,
280d2a0066	et ils les jetteront dans la fournaise du feu; c'est là que sera le pleur et le grincement des dents.
280d2b0073	Alors les justes resplendiront comme le soleil dans le royaume de leur Père. Que celui qui a des oreilles entende!
280d2c00cb	«Le royaume des cieux est semblable à un trésor caché dans le champ, qu'un homme, après l'avoir trouvé, a caché, et dans sa joie il s'en va, et vend tout ce qu'il possède et achète ce champ-là.
280d2d0056	Le royaume des cieux est encore semblable à un marchand qui cherche de belles perles;
280d2e006c	or, ayant trouvé une perle de grand prix, il est allé vendre tout ce qu'il possédait, et il l'a achetée.
280d2f0078	Le royaume des cieux est encore semblable à un filet jeté dans la mer, et qui a ramené des poissons de toute espèce;
280d300099	lorsqu'il a été rempli, après l'avoir tiré sur le rivage, et s'être assis, on a recueilli les bons dans des vases, et on a jeté dehors les pourris.
280d31007c	Il en sera de même lors de la consommation du temps; les anges sortiront et sépareront les méchants du milieu des justes,
280d320066	et ils les jetteront dans la fournaise du feu; c'est là que sera le pleur et le grincement des dents.
280d33003f	Avez-vous compris toutes ces choses?» Ils lui dirent: «Oui.»
280d3400b5	Et lui leur dit: «C'est pour cela que tout scribe qui a été instruit pour le royaume des cieux est semblable à un chef de famille, qui tire de son trésor du neuf et du vieux.»
280d350051	Et il advint, lorsque Jésus eut terminé ces paraboles, qu'il s'éloigna de là,
280d3600be	et s'étant rendu dans sa patrie, il les enseignait dans leur synagogue, en sorte qu'ils étaient stupéfaits, et qu'ils disaient: «D'où viennent à celui-ci cette sagesse et ces miracles?
280d37008e	Celui-ci n'est-il pas le fils du charpentier? Est-ce que sa mère ne s'appelle pas Marie, et ses frères, Jacques et Joseph et Simon et Judas?
280d380061	Et ses sœurs ne vivent-elles pas toutes parmi nous? D'où lui viennent donc toutes ces choses?»
280d390098	Et il était pour eux une pierre d'achoppement. Mais Jésus leur dit: «Ce n'est que dans sa patrie et dans sa famille, qu'un prophète est méprisé.»
280d3a004a	Et il ne fit pas là beaucoup de miracles, à cause de leur incrédulité.
280e01004d	En ce temps-là Hérode le tétrarque ouït parler de la renommée de Jésus,
280e020091	et il dit à ses serviteurs: «Cet homme est Jean le baptiste; il est ressuscité des morts, et c'est pourquoi les miracles s'opèrent par lui.»
280e0300a2	Hérode, en effet, après avoir fait dans le temps arrêter Jean, l'avait fait enchaîner et mettre en prison, à cause d'Hérodias, femme de Philippe son frère;
280e040040	car Jean lui disait: «Il ne t'est pas permis de la posséder.»
280e05006d	Et quoiqu'il eût désiré le faire mourir, il avait craint la foule, car on le regardait comme un prophète.
280e060087	Mais lors de la fête anniversaire de la naissance d'Hérode, la fille d'Hérodias dansa devant tout le monde, et elle plut à Hérode,
280e070058	en sorte qu'il s'engagea par serment à lui donner quoi que ce fût qu'elle demanderait.
280e080077	Or, ayant été endoctrinée par sa mère: «Donne-moi,» dit-elle, «ici, sur un plat, la tête de Jean le baptiste.»
280e090057	Et le roi attristé ordonna, à cause de son serment et des convives, qu'on la donnât,
280e0a002c	et il envoya décapiter Jean dans la prison.
280e0b0062	Et sa tête fut apportée sur un plat, et donnée à la jeune fille, et elle la porta à sa mère.
280e0c0068	Et ses disciples vinrent enlever le cadavre, et ils l'enterrèrent, et ils allèrent en informer Jésus.
280e0d00ac	Or, Jésus l'ayant appris, partit de là sur une barque, pour se retirer à l'écart dans un lieu désert, et la foule l'ayant su le suivit à pied des différentes villes.
280e0e0073	Et étant sorti, il vit une foule nombreuse, et il fut ému de compassion envers elle, et il guérit leurs malades.
280e0f00da	Mais, le soir étant venu, les disciples s'approchèrent de lui en disant: «Ce lieu est désert, et l'heure est déjà avancée, renvoie la foule, afin qu'elle se rende dans les villages pour s'y acheter des vivres,»
280e10005e	Or Jésus leur dit: «Ils n'ont pas besoin de s'en aller, donnez-leur vous-mêmes à manger.»
280e11004a	Mais ils lui disent: «Nous n'avons ici que cinq pains et deux poissons.»
280e120022	Et il dit: «Apportez-les-moi ici,
280e13010a	et ordonnez à la foule de s'asseoir sur l'herbe.» Après avoir pris les cinq pains et les deux poissons, il prononça, en levant les yeux vers le ciel, une bénédiction; et après les avoir rompus, il donna les pains à ses disciples et les disciples à la foule.
280e14006d	Et tous mangèrent et furent rassasiés; et on emporta le surplus des morceaux dans douze corbeilles pleines.
280e15006a	Or, ceux qui mangèrent étaient environ cinq mille hommes, sans compter les femmes et les petits enfants.
280e160098	Et aussitôt il contraignit ses disciples à monter dans une barque et à passer avant lui sur l'autre rive, jusques à ce qu'il eût renvoyé la foule.
