0100000006	1 Mose
3704160045	Der Herr Jesus Christus sei mit deinem Geist; die Gnade sei mit euch!
3800000005	Titus
380101009e	Paulus, Knecht Gottes, aber [auch] Apostel Jesu Christi, nach dem Glauben der Auserwählten Gottes und der Erkenntnis der Wahrheit, gemäß der Gottseligkeit,
380102005b	auf Hoffnung ewigen Lebens, welches der untrügliche Gott vor ewigen Zeiten verheißen hat;
380103008b	zu seiner Zeit aber hat er sein Wort geoffenbart in der Predigt, mit welcher ich betraut worden bin nach dem Befehl Gottes, unsres Retters;
3801040096	an Titus, den echten Sohn nach dem gemeinsamen Glauben: Gnade, Barmherzigkeit, Friede von Gott, dem Vater und dem Herrn Jesus Christus, unsrem Retter.
3801050097	Deswegen ließ ich dich in Kreta zurück, damit du das Versäumte nachholen und in jeder Stadt Älteste einsetzen möchtest, wie ich dir befohlen habe:
3801060087	wenn einer untadelig ist, eines Weibes Mann, gläubige Kinder hat, über die keine Klage wegen Liederlichkeit oder Ungehorsam vorliegt.
380107008e	Denn ein Aufseher muß unbescholten sein als Gottes Haushalter, nicht anmaßend, nicht zornmütig, kein Trinker, kein Raufbold, kein Wucherer,
380108004d	sondern gastfrei, ein Freund des Guten, besonnen, gerecht, fromm, enthaltsam;
38010900ab	der sich der Lehre entsprechend an das gewisse Wort hält, damit er imstande sei, sowohl mit der gesunden Lehre zu ermahnen, als auch die Widersprechenden zu überführen.
38010a007c	Denn es gibt viele widerspenstige, eitle Schwätzer, die den Leuten den Kopf verwirren, allermeist die aus der Beschneidung.
38010b008d	Denen muß man das Maul stopfen; denn sie bringen ganze Häuser durcheinander mit ihrem ungehörigen Lehren um schändlichen Gewinnes willen.
38010c0072	Es hat einer von ihnen gesagt, ihr eigener Prophet: «Die Kreter sind immer Lügner, böse Tiere, faule Bäuche!»
38010d0066	Dieses Zeugnis ist wahr; aus diesem Grunde weise sie scharf zurecht, damit sie gesund seien im Glauben
38010e0067	und nicht auf jüdische Legenden und Gebote von Menschen achten, welche sich von der Wahrheit abwenden.
38010f0080	Den Reinen ist alles rein; den Befleckten aber und Ungläubigen ist nichts rein, sondern befleckt ist ihr Sinn und ihr Gewissen.
3801100099	Sie geben vor, Gott zu kennen; aber mit den Werken verleugnen sie ihn. Sie sind verabscheuungswürdig und ungehorsam und zu jedem guten Werke untüchtig.
3802010030	Du aber rede, was der gesunden Lehre entspricht:
3802020067	daß alte Männer nüchtern seien, ehrbar, verständig, gesund im Glauben, in der Liebe, in der Geduld;
38020300ad	daß alte Frauen ebenfalls sich benehmen, wie es Heiligen geziemt, daß sie nicht verleumderisch seien, nicht vielem Weingenuß frönen, sondern Lehrerinnen des Guten seien,
3802040052	damit sie die jungen Frauen dazu anleiten, ihre Männer und ihre Kinder zu lieben,
380205007d	verständig, keusch, haushälterisch, gütig, ihren Männern untertan zu sein, damit nicht das Wort Gottes verlästert werde.
3802060045	Gleicherweise ermahne die jungen Männer, daß sie verständig seien,
3802070043	wobei du dich selbst in allem zum Vorbild guter Werke machen mußt;
38020800a3	im Unterrichten zeige Unverfälschtheit, Würde, gesunde, untadelige Rede, damit der Widersacher beschämt werde, weil er nichts Schlechtes von uns zu sagen weiß.
3802090072	Die Knechte [ermahne], daß sie ihren eigenen Herren untertan seien, in allem gern gefällig, nicht widersprechen,
38020a0074	nichts entwenden, sondern gute Treue beweisen, damit sie die Lehre Gottes, unsres Retters, in allen Stücken zieren.
38020b0040	Denn es ist erschienen die Gnade Gottes, heilsam allen Menschen;
38020c00ac	sie nimmt uns in Zucht, damit wir unter Verleugnung des ungöttlichen Wesens und der weltlichen Lüste vernünftig und gerecht und gottselig leben in der jetzigen Weltzeit,
38020d0078	in Erwartung der seligen Hoffnung und Erscheinung der Herrlichkeit des großen Gottes und unsres Retters Jesus Christus,
38020e00b0	der sich selbst für uns dahingegeben hat, um uns von aller Ungerechtigkeit zu erlösen und für ihn selbst ein Volk zu reinigen zum Eigentum, das fleißig sei zu guten Werken.
38020f0045	Solches rede und schärfe ein mit allem Ernst. Niemand verachte dich!
3803010069	Erinnere sie, daß sie den Regierungen und Gewalten untertan seien, gehorsam, zu jedem guten Werk bereit;
380302005a	niemand lästern, nicht hadern, gelinde seien, alle Sanftmut beweisen gegen alle Menschen.
38030300aa	Denn auch wir waren einst unverständig, ungehorsam, gingen irre, dienten den Lüsten und mancherlei Begierden, lebten in Bosheit und Neid, verhaßt und einander hassend.
380304004f	Als aber die Freundlichkeit und Menschenliebe Gottes, unsres Retters, erschien,
38030500c0	hat er (nicht um der Werke der Gerechtigkeit willen, die wir getan hätten, sondern nach seiner Barmherzigkeit) uns gerettet durch das Bad der Wiedergeburt und Erneuerung des heiligen Geistes,
3803060053	welchen er reichlich über uns ausgegossen hat durch Jesus Christus, unsren Retter,
3803070062	damit wir, durch seine Gnade gerechtfertigt, der Hoffnung gemäß Erben des ewigen Lebens würden.
38030800f3	Glaubwürdig ist das Wort, und ich will, daß du dich darüber mit allem Nachdruck äußerst, damit die, welche an Gott gläubig geworden sind, darauf bedacht seien, sich guter Werke zu befleißigen. Solches ist gut und den Menschen nützlich.
3803090092	Törichte Streitfragen aber und Geschlechtsregister, sowie Zänkereien und Streitigkeiten über das Gesetz meide; denn sie sind unnütz und eitel.
38030a0051	Einen sektiererischen Menschen weise ab, nach ein und zweimaliger Zurechtweisung,
38030b006a	da du überzeugt sein kannst, daß ein solcher verkehrt ist und sündigt, indem er sich selbst verurteilt.
38030c0095	Wenn ich Artemas zu dir senden werde, oder Tychikus, so beeile dich, zu mir nach Nikopolis zu kommen; denn dort habe ich zu überwintern beschlossen.
38030d0063	Zenas, den Schriftgelehrten, und Apollos schicke eilends voraus und laß es ihnen an nichts fehlen!
38030e0097	Es sollen aber auch die Unsrigen lernen, sich guter Werke zu befleißigen zur Befriedigung notwendiger Bedürfnisse, damit sie nicht unfruchtbar seien!
38030f006f	Es grüßen dich alle, die bei mir sind! Grüße alle, die uns lieben im Glauben! Die Gnade sei mit euch allen!
3900000008	Philemon
3901010072	Paulus, ein Gebundener Christi Jesu, und Timotheus, der Bruder, an Philemon, den geliebten und unsren Mitarbeiter;
3901020064	und an Apphia, die geliebte, und Archippus, unsren Mitstreiter, und an die Gemeinde in deinem Hause.
3901030052	Gnade sei mit euch und Friede von Gott, unsrem Vater und dem Herrn Jesus Christus!
390104004a	Ich danke meinem Gott allezeit, wenn ich in meinen Gebeten deiner gedenke,
3901050070	weil ich von deiner Liebe und von dem Glauben höre, welchen du an den Herrn Jesus und gegen alle Heiligen hast,
390106007c	damit die Gemeinschaft deines Glaubens wirksam werde durch Erkenntnis all des Guten, das unter uns ist, für Christus Jesus.
390107007c	Denn wir haben viel Freude und Trost ob deiner Liebe; denn die Herzen der Heiligen sind durch dich, Bruder, erquickt worden.
3901080058	Darum, wiewohl ich in Christus volle Freiheit hätte, dir zu gebieten, was sich geziemt,
390109009b	so will ich doch, um der Liebe willen, eher ermahnen, als ein solcher, wie ich bin, nämlich ein alter Paulus, jetzt aber auch ein Gebundener Jesu Christi.
39010a0059	Ich ermahne dich betreffs meines Sohnes, den ich in meinen Banden gezeugt habe, Onesimus,
39010b0042	der dir ehemals unnütz war, jetzt aber dir und mir nützlich ist.
39010c004c	Ich sende ihn dir hiermit zurück; du aber nimm ihn auf wie mein eigen Herz.
39010d0062	Ich wollte ihn bei mir behalten, damit er mir an deiner Statt in den Banden des Evangeliums diene;
39010e007a	aber ohne deine Zustimmung wollte ich nichts tun, damit deine Wohltat nicht gleichsam erzwungen, sondern freiwillig wäre.
39010f006a	Denn vielleicht ist er darum auf eine kurze Zeit von dir getrennt worden, damit du ihn auf ewig besitzest,
39011000b6	nicht mehr als einen Sklaven, sondern, was besser ist als ein Sklave, als einen geliebten Bruder, allermeist für mich, wie viel mehr aber für dich, sowohl im Fleische als im Herrn.
390111004d	Wenn du mich nun für einen Freund hältst, so nimm ihn auf, wie mich selbst.
3901120055	Wenn er dir aber Schaden zugefügt hat oder etwas schuldig ist, so rechne das mir an.
3901130079	Ich, Paulus, schreibe es eigenhändig: Ich will bezahlen; zu schweigen davon, daß du auch dich selbst mir schuldig bist.
3901140051	Ja, Bruder, laß mich von dir Nutzen haben im Herrn! Erquicke mein Herz im Herrn!
3901150071	Im Vertrauen auf deinen Gehorsam schreibe ich dir, weil ich weiß, daß du noch mehr tun wirst, als ich dir sage.
3901160068	Zugleich aber bereite mir auch eine Herberge, denn ich hoffe, durch euer Gebet euch geschenkt zu werden.
3901170040	Es grüßen dich Epaphras, mein Mitgefangener in Christus Jesus,
3901180035	Markus, Aristarchus, Demas, Lukas, meine Mitarbeiter.
3901190041	Die Gnade unsres Herrn Jesus Christus sei mit eurem Geiste! Amen.
3a00000008	Hebraeer
3a010100a7	Nachdem Gott vor Zeiten manchmal und auf mancherlei Weise zu den Vätern geredet hat durch die Propheten, hat er zuletzt in diesen Tagen zu uns geredet durch den Sohn,
3a0102005c	welchen er zum Erben von allem eingesetzt, durch welchen er auch die Weltzeiten gemacht hat;
3a0103010a	welcher, da er die Ausstrahlung seiner Herrlichkeit und der Ausdruck seines Wesens ist und alle Dinge trägt mit dem Wort seiner Kraft, und nachdem er die Reinigung unserer Sünden durch sich selbst vollbracht, sich zur Rechten der Majestät in der Höhe gesetzt hat
3a01040071	und um so viel mächtiger geworden ist als die Engel, als der Name, den er ererbt hat, ihn vor ihnen auszeichnet.
3a010500b1	Denn zu welchem von den Engeln hat er jemals gesagt: «Du bist mein Sohn; heute habe ich dich gezeugt»? Und wiederum: «Ich werde sein Vater sein, und er wird mein Sohn sein»?
3a01060079	Und wie er den Erstgeborenen wiederum in die Welt einführt, spricht er: «Und es sollen ihn alle Engel Gottes anbeten!»
3a01070063	Von den Engeln zwar heißt es: «Er macht seine Engel zu Winden und seine Diener zu Feuerflammen»;
3a0108007b	aber von dem Sohn: «Dein Thron, o Gott, währt von Ewigkeit zu Ewigkeit. Das Zepter deines Reiches ist ein gerades Zepter;
3a0109008d	du hast Gerechtigkeit geliebt und Ungerechtigkeit gehaßt, darum hat dich, Gott, dein Gott mit Freudenöl gesalbt, mehr als deine Genossen!»
3a010a005c	Und: «Du, Herr, hast im Anfang die Erde gegründet, und die Himmel sind deiner Hände Werk.
3a010b004d	Sie werden vergehen, du aber bleibst; sie werden alle veralten wie ein Kleid,
3a010c0095	und wie einen Mantel wirst du sie zusammenrollen, und sie sollen verwandelt werden. Du aber bleibst, der du bist, und deine Jahre nehmen kein Ende.»
3a010d008e	Zu welchem von den Engeln aber hat er jemals gesagt: «Setze dich zu meiner Rechten, bis ich deine Feinde hinlege als Schemel deiner Füße»?
3a010e0073	Sind sie nicht allzumal dienstbare Geister, ausgesandt zum Dienste um derer willen, welche das Heil ererben sollen?
3a0201006c	Darum sollen wir desto mehr auf das achten, was wir gehört haben, damit wir nicht etwa daran vorbeigleiten.
3a02020082	Denn wenn das durch Engel gesprochene Wort zuverlässig war und jede Übertretung und jeder Ungehorsam den gerechten Lohn empfing,
3a020300b9	wie wollen wir entfliehen, wenn wir ein so großes Heil versäumen, welches zuerst durch den Herrn gepredigt wurde und dann von denen, die ihn gehört hatten, uns bestätigt worden ist?
3a0204008e	Und Gott gab sein Zeugnis dazu mit Zeichen und Wundern und mancherlei Kraftwirkungen und Austeilungen des heiligen Geistes nach seinem Willen.
3a0205004e	Denn nicht Engeln hat er die zukünftige Welt, von der wir reden, unterstellt.
3a02060089	Es bezeugt aber einer irgendwo und spricht: «Was ist der Mensch, daß du seiner gedenkst, oder des Menschen Sohn, daß du zu ihm siehst?
3a02070090	Du hast ihn ein wenig niedriger gemacht als die Engel, mit Herrlichkeit und Ehre hast du ihn gekrönt; alles hast du unter seine Füße getan.»
3a02080086	Indem er ihm aber alles unterwarf, ließ er ihm nichts ununterworfen; jetzt aber sehen wir, daß ihm noch nicht alles unterworfen ist;
3a020900c8	den aber, der ein wenig unter die Engel erniedrigt worden ist, Jesus, sehen wir wegen des Todesleidens mit Herrlichkeit und Ehre gekrönt, damit er durch Gottes Gnade für jedermann den Tod schmeckte.
3a020a00a6	Denn es ziemte dem, um dessentwillen alles und durch den alles ist, als er viele Kinder zur Herrlichkeit führte, den Anführer ihres Heils durch Leiden zu vollenden.
3a020b0063	Denn sowohl der, welcher heiligt, als auch die, welche geheiligt werden, stammen alle von einem ab.
3a020c00bb	Aus diesem Grunde schämt er sich auch nicht, sie Brüder zu nennen, sondern spricht: «Ich will deinen Namen meinen Brüdern verkündigen; inmitten der Gemeinde will ich dir lobsingen!»
3a020d0080	Und wiederum: «Ich will mein Vertrauen auf ihn setzen»; und wiederum: «Siehe, ich und die Kinder, die mir Gott gegeben hat.»
3a020e00cf	Da nun die Kinder Fleisch und Blut gemeinsam haben, ist er in ähnlicher Weise dessen teilhaftig geworden, damit er durch den Tod den außer Wirksamkeit setzte, der des Todes Gewalt hat, nämlich den Teufel,
3a020f0071	und alle diejenigen befreite, welche durch Todesfurcht ihr ganzes Leben hindurch in Knechtschaft gehalten wurden.
3a02100057	Denn er nimmt sich ja nicht der Engel an, sondern des Samens Abrahams nimmt er sich an.
3a0211009e	Daher mußte er in allem den Brüdern ähnlich werden, damit er barmherzig würde und ein treuer Hoherpriester vor Gott, um die Sünden des Volkes zu sühnen;
3a02120064	denn worin er selbst gelitten hat, als er versucht wurde, kann er denen helfen, die versucht werden.
3a03010087	Daher, ihr heiligen Brüder, Genossen einer himmlischen Berufung, betrachtet den Apostel und Hohenpriester unsres Bekenntnisses, Jesus,
3a03020051	welcher treu ist dem, der ihn gemacht hat, wie auch Mose, in seinem ganzen Hause.
3a03030095	Denn dieser ist größerer Ehre wertgeachtet worden als Mose, wie ja doch der, welcher ein Haus bereitet hat, mehr Ehre verdient als das Haus selbst.
3a03040050	Denn jedes Haus wird von jemand bereitet; der aber alles bereitet hat, ist Gott.
3a03050070	Auch Mose zwar ist treu gewesen in seinem ganzen Hause als Diener, zum Zeugnis dessen, was gesagt werden sollte,
3a03060095	Christus aber als Sohn über sein eigenes Haus; sein Haus sind wir, wenn wir die Freimütigkeit und den Ruhm der Hoffnung bis zum Ende fest behalten.
3a03070074	Darum, wie der heilige Geist spricht: «Heute, wenn ihr seine Stimme hören werdet, so verstocket eure Herzen nicht,
3a0308005d	wie in der Verbitterung am Tage der Versuchung in der Wüste, da mich eure Väter versuchten;
3a0309003b	sie prüften mich und sahen meine Werke vierzig Jahre lang.
3a030a0062	Darum ward ich entrüstet über dieses Geschlecht und sprach: Immerdar irren sie mit ihrem Herzen!
3a030b0072	Sie aber erkannten meine Wege nicht, so daß ich schwur in meinem Zorn: Sie sollen nicht eingehen in meine Ruhe!»
3a030c0082	Sehet zu, ihr Brüder, daß nicht jemand von euch ein böses, ungläubiges Herz habe, im Abfall begriffen von dem lebendigen Gott;
3a030d0088	sondern ermahnet einander jeden Tag, solange es «heute» heißt, damit nicht jemand unter euch verstockt werde durch Betrug der Sünde!
3a030e0068	Denn wir sind Christi Genossen geworden, wenn wir die anfängliche Zuversicht bis ans Ende festbehalten,
3a030f007e	solange gesagt wird: «Heute, wenn ihr seine Stimme hören werdet, so verstocket eure Herzen nicht, wie in der Verbitterung.»
3a0310007a	Welche wurden denn verbittert, als sie es hörten? Waren es denn nicht alle, die unter Mose aus Ägypten ausgezogen waren?
3a0311007c	Welchen zürnte er aber vierzig Jahre lang? Waren es nicht die, welche gesündigt hatten, deren Leiber in der Wüste fielen?
