2a00000006	Lukasi
2a17320115	Nio aso mia neeno i Yusupu, umbu ai inie langkai Arimatea ai wute Yudea. Umono meꞌaroa moiko ka pinelangkai ka umono meteteꞌema tempono Ue Ala momparenta gagi datu. Maupono umono miano Mpupobitara Agama, kanggo lano tumarimaꞌo mbio henu umari pinotuhi ka henu romewowauo.
2a17340040	Gagi umono lumeko ndi Gubenuru Pilatu ka umemango bakeno i Yesu.
2a17350097	Kanoꞌamba nopotiingo bakeno i Yesu kano tongoho ako bana mopute ka nopoleroo ai laro aso kaburu ai torukuno mewasu. Kaburu laꞌa ambono huru pinake.
2a1736003b	Lowono laꞌa tegagi umbeda ai olo penao-naoꞌa to Yahudi.
2a173700a4	Baꞌopioꞌiro irowai henu mehawe meronga i Yesu umbu ai Galilea, tumondaꞌo i Yusupu. Romengkiteo kaburu laꞌa ka ba helinde nopinolero bakeno i Yesu ai larono.
2a173800c9	Umari laꞌa umboro mpekule ai Yerusale. Umboro umaturuꞌo rampa-rampa ka boka mana moꞌahi tiano bokaino bakeno i Yesu. Ka ai olo penao-naoꞌa to Yahudi, umboro mpenao-nao montonda songkaro i Musa.
2a18010071	Da eri-erio ngako ai olo Minggu, baꞌopioꞌiro irowai meleko ai kaburu mpowawo rampa-rampa henuto ropatokaꞌo.
2a18020036	Romehaweꞌo wasu pupuno kaburu laꞌa oto tebanggule.
2a18030037	Toworo mpendamo, andoro mehaweꞌo bakeno i Yesu lehea.
2a18040077	Tekonairo mpenggoti kaa mengkokondoro ako kegagia laꞌa, bingkosako oruo mia mekalambi mongkikilo mpenggoti ai horiro.
2a1805008d	Umboro memomee ngako karo mpenggolutu. Kanggo oruo mia laꞌira mepau ndi umboro, “Akombio kai mewusuꞌo Mia henu tuwu ai oloro mia maate?
2a1806007f	Umono lalau endea, kanggo Umono oto muule. Pewowoloꞌo mbio henu huru Nopauꞌakomiu tempono Umono da merongakomiu ai Galilea,
2a18070079	motae, ‘Ana Manusia olo pineweangako ndi mia ntehala, kanoꞌamba pinotamba, ka koꞌotoluno olo Umono olo muule.’”
2a18080029	Gagi rompewowoloꞌo pauno i Yesu laꞌa.
2a18090086	Ka toworo mpekule umbu ai kaburu, ropauꞌakero lowono kegagia laꞌa ndi hopulo ka aso anaguruNo ka mia mesue henu mpetonda ndi Yesu.
2a180a0084	Irowai-irowai henu mompauꞌakero kegagia laꞌa ooto i Maria Madalena, ai Yohana, ai Maria ineno i Yakobu ka irowai-irowai mesueno.
2a180b006e	Kanggo anaguruno i Yesu laro mpeꞌale-aleꞌiro akono romengkoꞌaraꞌara irowai laꞌira butu mpesambureki.
2a180c00da	Kanggo ai Peturu menggoti kano pelulu lumeko ai kaburu. Kano penggou-nggou mesisimi ka nosueꞌo bututokaa bana mopute henu nio lehea. Kanoꞌamba i Peturu mekule ka kosike-sikeno ai laro aroano mbio henu umari tegagi.
2a180d009f	Ai olo laꞌa mboꞌu oruo mia henu metonda ndi Yesu tekonai koleko-leko lumeko ai inie henu ninee Emau, baraꞌura hopulo ka aso kilo olaino umbu ai Yerusale.
2a180e0049	Tekonairo koleko-leko, umboro mepau-pau kumonoo lowono henu umari tegagi.
2a180f0064	Temporo mpebita-bitara ka moluarako pohawero, bingkosako i Yesu hawe ka koleko-leko merongaꞌakero.
2a18100049	Kanggo nio henu lumingoꞌo mataro, oto karo tai bisa tumoꞌorio i Yesu.
2a18110095	Kanoꞌamba i Yesu sumikenoiro, “Mbioto henu ai mebitaraꞌo ai laro koleko-lekoamiu nie?” Gagi umboro mpenao-nao ka raꞌiro mehanga mokokolaro.
2a181200c3	Kanggo aso mia umbu ai oloro, henu meneengako Keleopa, mesikeno, “Butu Ikomiukee mia umbu olai henu hawe ai Yerusale henu tai tumoꞌorio mongkono lowono kegagia henu umari tegagi sarai nie?”
2a181300e3	Kanoꞌamba i Yesu mesikeno mboꞌu, “Kegagia mbiokee?” RosangkiꞌO, “Kegagia mongkono i Yesu mia Nasare. Umono nabi henu buke ako pabawa ai laro lowono pauNo ka winowauNo ai aroRo Ue Ala maupo ai aroro lowono tongkundo.
2a18140071	Kanggo umboro Kapala Petewawo Pesomba ka petewawo agamando meweangakeo kano dinosa, umari laꞌa Umono pinotamba.
2a1815009d	Kaisaꞌa ikami pomperorohi motae Umonoto henu minggi mokolipaho tongku Isaraeli umbu ai to Roma uweliro. Ka olo nie koꞌotoluno olo umarino kegagia laꞌa.
2a1816006e	Kanggo nio baꞌopioꞌiro irowai umbu ai miamami mokotekangga kami. Da eri-erio ngako iroto meleko ai kaburu,
2a181700a1	kanggo laro mehaweꞌo bakeno i Yesu lehea. Karoꞌamba mpekule ka mompauꞌakami motae umboro mposue malaꞌeka. Malaꞌeka laꞌira motaeꞌakero i Yesu muule.
2a1818008d	Gagi baꞌopioꞌiro walimami lumeko mboꞌu ai kaburu ka romehaweꞌo menggena henu pinauro irowai laꞌira kanggo laro mesueꞌo i Yesu.”
2a1819007a	Kanoꞌamba i Yesu motae ndi umboro, “Ikomiukaa suꞌu mebenge! Mapari ngako meꞌale-aleo mbio henu umari pinauro nabi!
2a181a0076	Lanoꞌokee seꞌeluno Datu Pongkadudui olo humoringo lowono marasai laꞌa kanoꞌamba tumarimaꞌo marambaꞌaNo?”
2a181b00a0	Kanoꞌamba i Yesu nopauꞌakero lowono pengkonoano mbio henu teꞌuki ai laro Sura Tutulu mongkono koroiNo umbu ai surano nabi Musa hawe ai lowono suraro nabi.
2a181c0057	Temporo umbeda ai inie tinungkairo, i Yesu helau minggi motilaloꞌakeo koleko-lekoaNo.
2a181d0097	Kanggo rodadasiO ka motae, “Poꞌiato meronga ikami, akono oto minggi wongi ka oto minggi soo olo.” Gagi i Yesu mendamo ka moꞌia merongaꞌakero.
2a181e008d	Tempono rompentoro minggi mponggaa, i Yesu umaleo roti, mekakai moꞌunde ndi Ue Ala kanoꞌamba Nosebu-sebungo roti laꞌa ka Noweeꞌakero.
2a181f008c	Tempo laꞌa masa lalau mboꞌu mbio henu lumingoꞌo mataro, gagi rotoꞌorio motae Umonoto i Yesu. Ka Umono oto molio umbu ai penggitoaro.
2a182000b2	Karoꞌamba mpepau aso mia ka aso mia, “Okaa tekono aroando laloako mangaꞌu tekonai Nopepau ndi ikito ai tonga sala ka tempono Nopauꞌakito pengkonoano ihino Sura Tutulu.”
2a182100ae	Ai tempo laꞌa mboꞌu, umboro mpenggoti ka mpekule ai Yerusale. Lehea romehaweꞌo kohopulo ka aso anaguruno i Yesu tekonai menterombu saru mia mesue henu metonda ndi Yesu.
2a1822007c	Kanoꞌamba umboro henu ai Yerusale pauꞌakero oruo mia laꞌa, “Menteeꞌano i Yesu oto muule ka mesabahako ndi Simo.”
2a1823008c	Kaa oruo iro laꞌa pauꞌakero mboꞌu mongkono mbio henu tegagi ai tonga sala ka helinde romentoꞌorio i Yesu tekonaiNo mosebu-sebu roti.
2a1824007a	Tekonairo da mpepau-pau mongkono kegagia laꞌa, bingkosako i Yesu menggoti ai oloro ka mepauꞌakero, “Roodo tiamiu!”
2a18250048	Umboro tekangga ka memomee akoro mengkoꞌaraꞌara umboro mposue onisu.
2a1826005a	Kanggo i Yesu mepauꞌakero, “Mombio kai memomee? Mombio kai mendoondoo ai laro aroamiu?
2a18270086	Kiteo kaeNggu ka kareNggu. Iakuto unie! Iniꞌo ka kiteoto, akono onisu lalau bauno ka wukuno, menggena henu ai mengkiteo ndi Iaku.”
2a18280037	Tekonaino mepau, i Yesu tumisoꞌakero kaeNo ka kareNo.
2a1829009e	Kanggo amboro mpeꞌale-aleo suꞌu akono umboro mangaꞌu ka da mengkohali-hali kumiteo i Yesu. Ooto kano i Yesu motaeꞌakero, “Niokee kaangamiu endea?”
2a182a0020	Ka roweeakeO asontia bou sinunu.
2a182b001f	Noꞌaleo kano kaango ai aroro.
2a182c00dd	Kanoꞌamba Nopotaeꞌakero, “Unieto pauNggu henu Kupauꞌakomiu i tempo kaKu da merongakomiu motae lowono henu inuki mongkono Iaku ai laro songkano i Musa, suraro nabi ka sura Mpenani ka Mpoꞌunde olo pinokosangka.”
2a182d004e	Kanoꞌamba i Yesu wunggeho pompewowoloro karo mentoꞌorio ihino Sura Tutulu.
2a182e007c	Nopotae ndi umboro, “Nio teꞌuki ai laro Sura Tutulu motae, Datu Pongkadudui olo marasai ka koꞌotoluno olo Umono muule.
2a182f007b	Ka mboꞌu mongkono tesisiꞌa ka pontolosia hala olo pinalele ai laro neeNo ndi lowono tongku, mompamula umbu ai Yerusale.
2a1830003c	Ikomiuto sabiNggu henu minggi paleleꞌo lowono kegagia nie.
2a18310089	Ka Iaku olo mompokasu mbio henu oto ginantiRo UmaNggu. Aimpoꞌiato ai inie langkai nie hawe ikomiu pinokonoako pabawa umbu ai suruga.”
2a1832007f	Kanoꞌamba i Yesu wawoꞌiro meluarako umbu ai Yerusale hawe umbeda ai inie Betania. Lehea Noꞌengkaho kaeNo kaa Norosongiro.
2a18330050	Tekonai Norosongiro, Umono teposuangako umbu ndi umboro ka teꞌengka ai suruga.
2a18340053	Umboro mpenggolutu mesombaiO kanoꞌamba rompekule ai Yerusale buke ako mangaꞌua.
2a1835004d	Pokoꞌariano sombo olo romehawe ai Raha Mempori ka umunde-undeꞌiRo Ue Ala.
