2800000005	Mateo
420e0b00c7	Zvino utsi hwekurwadziwa kwavo hunokwira kusvikira rinhi narinhi; uye havana zororo masikati neusiku ivo vanonamata chikara nemufananidzo wacho, uye kana pane anogamuchira mucherechedzo wezita racho.
420e0c0057	Hekuno kutsungirira kwevatsvene, hevano vanochengeta mirairo yaMwari nerutendo rwaJesu.
420e0d00d9	Zvino ndakanzwa inzwi richibva kudenga richiti kwandiri: Nyora, uti: Vakaropafadzwa vakafa vanofira muna Ishe kubva ikozvino. Hongu, anoreva Mweya, kuti vazorore pakushingaira kwavo; nemabasa avo anotevera pamwe navo.
420e0e00a4	Zvino ndakaona, uye tarira, gore jena, nepamusoro pegore pakagara wakaita seMwanakomana wemunhu, ane korona yegoridhe pamusoro wake, neparuoko rwake jeko rinopinza.
420e0f00cf	Zvino umwe mutumwa wakabuda mutembere, achidanidzira nenzwi guru kuna iye wakange agere pamusoro pegore, achiti: Pinza jeko rako ugokohwa; nokuti nguva yekukohwa yakusvikira, nokuti kukohwa kwenyika kwaibva.
420e100055	Zvino wakange agere pamusoro pegore akakandira jeko rake panyika, nyika ndokukohwewa.
420e11004c	Zvino umwe mutumwa wakabuda mutembere iri kudenga, iyewo ane jeko rinopinza.
420e1200eb	Neumwe mutumwa akabuda muaritari, ane simba pamusoro pemoto, akadanidzira nekudana kukuru kuna iye wakange ane jeko rinopinza, achiti: Tuma jeko rako rinopinza, ugounganidza masumbu emuzambiringa wenyika, nokuti mazambiringa awo aibva.
420e13008f	Zvino mutumwa wakakandira jeko rake panyika, ndokuunganidza mazambiringa enyika, akakandira muchisviniro chewaini chikuru chekutsamwa kwaMwari.
420e1400a4	Uye chisviniro chewaini chakatsikwa-tsikwa kunze kweguta, ropa rikabuda muchisviniro chewaini kusvikira pamatomu amabhiza, kubva kumastadhia churu mazana matanhatu.
420f0100ae	Zvino ndakaona chimwe chiratidzo kudenga chikuru uye chinoshamisa, vatumwa vanomwe vane matambudziko manomwe ekupedzisira, nokuti mune awa kutsamwa kwaMwari kwakapedzeredzwa.
420f0200bd	Ndikaona segungwa regirazi rakavhenganiswa nemoto, neavo vakakunda chikara nemufananidzo wacho nemucherechedzo wacho, nenhamba yezita racho, vamire pagungwa regirazi, vane udimbwa hwaMwari.
420f0300c0	Vakaimba rwiyo rwaMozisi muranda waMwari nerwiyo rweGwayana, vachiti: Makuru uye anoshamisa mabasa enyu, Ishe Mwari Wemasimbaose; dzakarurama uye ndedzechokwadi nzira dzenyu, Mambo wevatsvene.
420f0400c0	Ndiani angatongorega kukutyai, Ishe, nekukudza zita renyu? Nokuti ndimwi mega mutsvene; nokuti marudzi ese achauya uye achanamata pamberi penyu; nokuti zviito zvenyu zvakarurama zvakaratidzwa.
420f050066	Zvino shure kweizvozvo ndakaona, zvino tarira, yakazarurwa tembere yetabhenakeri yeuchapupu mukudenga;
420f06009b	zvino kwakabuda vatumwa vanomwe vane matambudziko manomwe mutembere, vakapfeka mucheka wakachena unopenya, uye vakamonerwa pazvifuva nemabhanhire egoridhe.
420f070091	Uye chimwe chezvisikwa zvipenyu zvina chakapa vatumwa vanomwe ndiro nomwe dzegoridhe dzizere nehasha dzaMwari, anorarama kusvikira rinhi narinhi.
420f0800a4	Tembere ndokuzadzwa neutsi hunobva pakubwinya kwaMwari nepasimba rake; kukasava newakagona kupinda mutembere, kusvikira matambudziko manomwe evatumwa vanomwe apera.
4210010078	Zvino ndakanzwa inzwi guru kubva mutembere richiti kuvatumwa vanomwe: Endai, munodurura ndiro dzehasha dzaMwari panyika.
42100200a7	Zvino wekutanga wakaenda, akadurura ndiro yake panyika; ndokuuya ronda rakaipa rinorwadza pavanhu vakange vane mucherechedzo wechikara, nevakanamata mufananidzo wacho.
421003007b	Zvino mutumwa wechipiri akadurura ndiro yake mugungwa; ndokuva ropa serewakafa; uye mweya mupenyu wega-wega ukafa mugungwa.
4210040058	Zvino mutumwa wechitatu akadurura ndiro yake munzizi nemuzvitubu zvemvura; ndokuva ropa.
4210050076	Zvino ndakanzwa mutumwa wemvura achiti: Makarurama, Ishe, aripo, newakange aripo, neachazovapo, nokuti makatonga izvi.
4210060060	Nokuti vakadurura ropa revatsvene nevaporofita, uye ropa makavapa kuti vanwe; nokuti vakafanira.
421007007b	Zvino ndakanzwa umwe kubva muaritari achiti: Hongu, Ishe Mwari Wemasimbaose, kutonga kwenyu ndekwechokwadi uye kwakarurama.
4210080061	Zvino mutumwa wechina akadurura ndiro yake pamusoro pezuva; kukapiwa kwariri kupisa vanhu nemoto.
4210090087	Vanhu ndokupiswa nekupisa kukuru, ndokunyomba zita raMwari ane simba pamusoro pematambudziko awa, vakasatendeukawo kuti vamupe rukudzo.
42100a0093	Zvino mutumwa wechishanu wakadurura ndiro yake pamusoro pechigaro cheushe chechikara; ushe hwacho ndokuva rima, ndokutsenga marimi avo nekurwadzwa.
42100b0076	Zvino vakanyomba Mwari wekudenga nekuda kwemarwadzo avo uye nekuda kwemaronda avo; asi havana kutendeuka pamabasa avo.
42100c009f	Zvino mutumwa wechitanhatu akadurura ndiro yake pamusoro perwizi rukuru Yufuratesi; mvura yarwo ndokupwa, kuti nzira yemadzimambo anobva kumabvazuva igadzirwe.
42100d008e	Zvino ndakaona kubva mumuromo wezibukanana, nekubva mumuromo wechikara, nekubva mumuromo wemuporofita wenhema, mweya yetsvina mitatu sematafi;
42100e009b	nokuti ndiyo mweya yemadhimoni inoita zviratidzo, inobudira pamadzimambo epasi neenyika yese, kuvaunganidzira kuhondo yezuva iro guru raMwari Wemasimbaose.
42100f007e	Tarira, ndinouya sembavha. Wakaropafadzwa anorinda, nekuchengeta nguvo dzake, kuti arege kufamba akashama, vaone nyadzi dzake.
4210100043	Zvino wakavaunganidzira kunzvimbo inonzi nechiHebheru Arimagedhoni.
4210110091	Zvino mutumwa wechinomwe akadurura ndiro yake mudenga; kukabuda inzwi guru kubva mutembere yekudenga, kubva pachigaro cheushe, richiti: Zvaitika!
42101200cd	Zvino kwakava nemanzwi nemitinhiro nemheni, ndokuva nekudengenyeka kwenyika kukuru, kwakadaro kusina kumbovapo kubva pakuvapo kwevanhu panyika, kudengenyeka kwenyika kune simba rakadai, kwakakura zvakadai.
42101300a7	Zvino guta guru rakava zvikamu zvitatu, maguta emarudzi ndokuwa; Bhabhironi guru ndokurangarirwa pamberi paMwari, kuti aripe mukombe wewaini yekutsamwa kwehasha dzake.
4210140039	Zvino chiwi chega-chega chikatiza, nemakomo akasawanikwa.
42101500c2	Zvino chimvuramabwe chikuru chinorema setarenda chikawira pamusoro pevanhu kubva kudenga; vanhu vakanyomba Mwari nekuda kwedambudziko rechimvuramambwe, nokuti dambudziko racho raiva guru kwazvo.
42110100b6	Zvino kwakauya umwe wevatumwa vanomwe vakange vane ndiro nomwe, ndokutaura neni, achiti kwandiri: Uya pano, ndicharatidza kwauri mutongo wemhombwe huru igere pamusoro pemvura zhinji;
4211020060	madzimambo enyika aakaita upombwe nayo, nevagari vepanyika vakadhakiswa newaini yeupombwe hwayo.
4211030096	Zvino wakandisengera kurenje mumweya, uye ndakaona mukadzi akatasva chikara chitsvuku, chizere nemazita ekunyomba, chine misoro minomwe nenyanga gumi.
42110400c6	Zvino mukadzi wakange akamonera zvine ruvara rwehute nezvitsvuku, uye akashonga goridhe nemabwe anokosha nemaparera, ane mukombe wegoridhe muruoko rwake uzere nezvinosemesa netsvina yeupombwe hwake.
4211050072	Nepahuma yake pakange pakanyorwa zita rekuti: CHAKAVANZIKA, BHABHIRONI GURU, MAI VEMHOMBWE NEZVINOSEMESA ZVENYIKA.
421106008e	Zvino ndakaona mukadzi akararadza neropa revatsvene, uye neropa rezvapupu zvaJesu. Zvino ndakati ndamuona ndikashamisika nekushamisika kukuru.
4211070098	Zvino mutumwa akati kwandiri: Washamisika nei? Ini ndichakuudza chakavanzika chemukadzi, nechechikara chinomutakura, chine misoro minomwe nenyanga gumi.
421108011d	Chikara chawakaona, chaivapo, uye chisipo; uye choda kukwira chichibva mugomba risina chigadziko, chichienda mukuparadzwa; uye vanogara panyika vasina kunyorwa mazita avo mubhuku reupenyu kubva pakuvambwa kwenyika vachashamisika vachiona chikara chaivapo uye chisipo, kunyange chiripo.
4211090060	Zvino heino fungwa ine njere. Misoro minomwe ndiwo makomo manomwe mukadzi paagere pamusoro pawo,
42110a0081	uye ndiwo madzimambo manomwe; vashanu vawa, uye umwe aripo, umwe haasati asvika; uye kana achisvika, anofanira kugara chinguvana.
42110b0064	Uye chikara chaivapo, uye chisipo, ndiyewo werusere, uye anobva pavanomwe, uye anoenda mukuparadzwa.
42110c0085	Nenyanga gumi dzawaona, ndiwo madzimambo gumi, asati agamuchira ushe, asi achagamuchira simba semadzimambo pamwe nechikara awa rimwe.
42110d0040	Ava vane fungwa imwe, uye vanopa simba neutongi hwavo kuchikara.
42110e0095	Ava vacharwa neGwayana, uye Gwayana richavakunda, nokuti ndiIshe wemadzishe naMambo wemadzimambo; nevanaro ndevakadanwa nevakasarudzwa nevakatendeka.
42110f005d	Zvino akati kwandiri: Mvura yawaona, pagere mhombwe, ndivo vanhu nezvaunga nemarudzi nendimi.
421110008e	Uye nyanga gumi dzawaona pamusoro pechikara, avo vachavenga mhombwe, uye vachaiparadza nekuifukura, uye vachadya nyama yayo, nekuipisa nemoto.
421111008d	Nokuti Mwari wakaisa mumoyo yavo kuti vaite fungwa yake, vaite fungwa imwe, nekupa chikara ushe hwavo, kusvikira mashoko aMwari apedzeredzwa.
4211120050	Zvino mukadzi wawaona ndiro guta guru, rine umambo pamusoro pemadzimambo enyika.
4212010082	Zvino shure kwezvinhu izvi ndakaona umwe mutumwa achiburuka kubva kudenga, ane simba guru, nyika ndokuvhenekerwa nokubwinya kwake.
42120200af	Akadanidzira nesimba nenzwi guru, achiti: Rawa, rawa Bhabhironi guru, uye rava ugaro hwemadhimoni, nejere remweya yese yetsvina, nedendere reshiri dzese dzetsvina dzinovengwa.
421203009d	Nokuti marudzi ese akanwa zvewaini yehasha dzeupombwe hwaro, nemadzimambo enyika akaita upombwe naro, nevashambadzi venyika vakafuma nesimba reumbozha hwaro.
42120400ac	Zvino ndakanzwa rimwe inzwi kubva kudenga richiti: Budai kubva mariri vanhu vangu, kuti murege kuva vagovani vezvivi zvaro, uye kuti murege kugamuchira zvematambudziko aro;
4212050057	nokuti zvivi zvaro zvasungana kusvika kudenga, naMwari warangarira zvisakarurama zvaro.
42120600a3	Muritsive sezvarakakutsivaiwo imwi, muchiripamhidzira kupamhidzira kunoenderana nemabasa aro; mumukombe iwoyo marakasanganisa iro, murisanganisire kakapamhidzirwa.
42120700c8	Separakazvikudza kudai napo nekurarama muumbozha, murirwadzise nekurishungurudza saizvozvo; nokuti rinoti mumoyo maro: Ndinogara ndiri mambokadzi, uye handisi chirikadzi, uye handingatongooni kuchema.
4212080090	Naizvozvo achasvika nezuva rimwe matambudziko aro, rufu nekuchema nenzara; uye richapiswa kwazvo nemoto; nokuti ane simba Ishe Mwari anoritonga.
421209008e	Nemadzimambo enyika akaita upombwe nekurarama paumbozha naro acharira pamusoro paro nekuchema pamusoro paro, pavachaona utsi hwekupiswa kwaro;
42120a008e	vamire kure nekutya kurwadziwa kwaro, vachiti: Nhamo, nhamo, guta guru Bhabhironi, guta rakasimba, nokuti kutongwa kwako kwasvika neawa rimwe.
42120b0071	Uye vashambadzi venyika vacharira nekuchema pamusoro paro, nokuti hakuchina munhu achatenga zvitengeswa zvavozve;
42120c013f	zvitengeswa zvegoridhe, nezvesirivheri, nezveibwe rinokosha, nezvemaparera nezvemucheka wakaisvonaka, nezvine ruvara rwehute, nezvesiriki, nezvezvitsvuku, nemuti umwe neumwe unonhuhwira, nemarudzi ese emidziyo yenyanga dzenzou, nemarudzi ese emidziyo yematanda anokoshesesa, nezvendarira, nezvedare, nezvemabwe machena;
42120d00c4	nekinamoni, nezvinonhuhwira, namafuta ekuzora, nezvipfungaidzo zvinonhuhwira, newaini, nemafuta, neupfu hwakatsetseka, nezviyo, nemombe, nemakwai, nezvemabhiza, nengoro, nenhapwa, nemweya yevanhu.
42120e0082	Zvino michero yaichiviwa nemoyo wako yakabva kwauri, nezvinhu zvese zvinobwinya nezvinopenya zvabva kwauri, haungatongozviwanizve.
42120f006a	Vashambadzi vezvinhu izvi, vakafumiswa naro, vachamira kure nekutya kurwadziwa kwaro, vachichema nekurira,
42121000a9	uye vachiti: Nhamo, nhamo, guta guru, rakange rakapfeka mucheka wakaisvonaka nezvine ruvara rwehute nezvitsvuku, uye rakashongedzwa negoridhe nebwe rinokosha nemaparera!
42121100b6	Nokuti neawa rimwe fuma huru yakadai yaparadzwa. Uye mufambisi wezvikepe umwe neumwe, nevese vanofamba pamwe muzvikepe, nevafambi vemuchikepe, nevabati vese vepagungwa vakamira kure,
4212120059	ndokudanidzira vachiona utsi hwekutsva kwaro, vachiti: Nderipi rakafanana naro guta guru?
42121300c8	Zvino vakadira guruva pamisoro yavo, ndokudanidzira vachirira nekuchema, vachiti: Nhamo, nhamo, guta guru, maifumiswa nezvinokosha zvaro vese vaiva nezvikepe pagungwa; nokuti rakaparadzwa neawa rimwe.
4212140076	Fara pamusoro paro, iwe denga, nemwi vaapositori vatsvene, nevaporofita, nokuti Mwari wakatonga mutongo wenyu kwariri.
42121500b5	Zvino mutumwa umwe ane simba wakasimudza ibwe rakaita seguyo guru, akaposhera mugungwa, achiti: Saizvozvo nechisimba Bhabhironi guta guru richaposherwa uye harichazotongowanikwizve.
42121600d7	Nenzwi revaridzi veudimbwa nerevaimbi nerevaridzi venyere nerevaridzi vehwamanda, harichatongonzwikwizve mauri, nemhizha yeumhizha hupi nehupi haichatongowanikwizve mauri, nenzwi reguyo harichatongonzwikwizve mauri;
42121700ca	uye chiedza chemwenje hachichatongovhenekerizve mauri, nenzwi remuwani neremwenga harichatongonzwikwizve mauri; nokuti vashambadzi vako vaiva vakuru venyika; nokuti neuroyi hwako marudzi ese akatsauswa.
4212180055	Zvino mariri makawanikwa ropa revaporofita nerevatsvene, nerevese vakauraiwa panyika.
4213010092	Zvino shure kweizvi ndakanzwa inzwi guru rechaunga chikuru kudenga, richiti: Hareruya! Ruponeso nekubwinya nerukudzo nesimba kuna Ishe Mwari wedu;
42130200a0	nokuti mitongo yake ndeyechokwadi uye yakarurama; nokuti wakatonga mhombwe huru yakaodza nyika neupombwe hwayo, uye wakatsiva ropa revaranda vake paruoko rwayo.
4213030052	Zvino vakati rwechipiri: Hareruya! Neutsi hwaro hunokwira kusvikira rinhi narinhi.
421304008e	Zvino vakuru makumi maviri nevana nezvisikwa zvipenyu zvina vakawa vakanamata Mwari wakange agere pachigaro cheushe, vachiti: Ameni, Hareruya!
421305007d	Inzwi ndokubuda pachigaro cheushe, richiti: Rumbidzai Mwari wedu, imwi mese varanda vake, nevanomutya, zvese vadiki nevakuru.
42130600a2	Zvino ndakanzwa senzwi rechaunga chikuru, uye senzwi remvura zhinji, uye senzwi rekutinhira kune simba richiti: Hareruya! Nokuti anotonga Ishe Mwari Wemasimbaose.
421307006f	Ngatifare, tipembere, nekupa rukudzo kwaari; nokuti muchato weGwayana wasvika, uye mukadzi waro wazvigadzirira.
4213080082	Kwaari kwakapiwa kuti amonere mucheka wakaisvonaka wakachena uye unopenya; nokuti mucheka wakaisvonaka ndiwo kururama kwevatsvene.
421309008c	Zvino wakati kwandiri: Nyora, uti: Vakaropafadzwa vakakokwa kuchirairo chemuchato weGwayana. Ndokuti kwandiri: Awa mashoko echokwadi aMwari.
42130a00d6	Zvino ndakawira pamberi petsoka dzake kuti ndimunamate; ndokuti kwandiri: Rega kudaro; ndiri muranda pamwe newe nehama dzako dzine uchapupu hwaJesu; namata Mwari, nokuti ndihwo uchapupu hwaJesu mweya wechiporofita.
42130b009b	Zvino ndakaona denga rakazarurwa, zvino tarira, bhiza jena, newakange agere pamusoro paro anonzi Wakatendeka neWechokwadi, uye pakururama anotonga nekurwa.
42130c0084	Zvino meso ake akaita semurazvo wemoto; nepamusoro wake pane korona zhinji, ane zita rakanyorwa risina munhu wakariziva kunze kwake.
42130d004e	Zvino wakamonera nguvo yakanyikwa muropa; uye zita rake rinonzi shoko raMwari.
42130e007c	Uye hondo dzaiva kudenga dzakamutevera dzakatasva mabhizha machena, dzakapfeka mucheka wakaisvonaka muchena wakashambidzika.
42130f00c1	Zvino mumuromo make makabuda munondo unopinza, kuti nawo arove marudzi; uye iye achaatonga netsvimbo yedare; uye iye anotsika chisviniro chewaini chehasha uye chekutsamwa kwaMwari Wemasimbaose.
4213100063	Uye panguvo nepachidzva chake pakange pakanyorwa zita rinoti: MAMBO WEMADZIMAMBO NAISHE WEMADZISHE.
42131100a7	Zvino ndakaona mutumwa umwe amire muzuva; akadanidzira nenzwi guru, achiti kushiri dzese dzinobhururuka pakati pedenga: Uyai muungane pamwe pachirairo chaMwari mukuru,
42131200d4	kuti mudye nyama yemadzimambo, nenyama yevakuru vezvuru zvemazana, nenyama yevanhu vane simba, nenyama yemabhiza neyevatasvi vawo, nenyama yezvese, zvese yevakasununguka neyevakasungwa, zvese yevadiki neyevakuru.
4213130087	Zvino ndakaona chikara, nemadzimambo enyika nehondo dzavo vakaungana pamwe kuti vaite hondo newakange akatasva bhiza, uye nehondo yake.
4213140103	Zvino chikara chakabatwa, uye pamwe nacho muporofita wenhema wakaita zviratidzo pamberi pacho, zvaakanyengera nazvo vaya vakagamuchira mucherechedzo wechikara, nevakanamata mufananidzo wacho. Ava vese vakakandirwa vari vapenyu mudziva remoto unotsva nesarufa.
421315007c	Uye vakasara vakaurawa nemunondo wewakange akatasva bhizha, wakabuda mumuromo make; neshiri dzese dzikagutiswa nenyama yavo.
4214010071	Zvino ndakaona mutumwa achiburuka kubva kudenga, ane kiyi yegomba risina chigadziko, neketani huru muruoko rwake.
421402005c	Zvino akabata zibukanana, nyoka yakare, ndiye Dhiabhorosi naSatani, akamusunga makore churu,
42140300e0	ndokumukandira mugomba risina chigadziko, ndokumupfigira, ndokuisa mucherechedzo pamusoro pake kuti arege kuzonyengerazve marudzi, kusvikira makore churu apera; zvino shure kweizvozvo anofanira kusunungurwa chinguva chidiki.
4214040165	Zvino ndakaona zvigaro zveushe, uye vakagara pamusoro pazvo, kutonga ndokupiwa kwavari; ndikaona nemweya yevakange vagurwa misoro nekuda kweuchapupu hwaJesu, uye nekuda kweshoko raMwari, nevasina kunamata chikara kana mufananidzo wacho, kana kugamuchira mucherechedzo pahuma yavo, neparuoko rwavo; zvino vakararama vakabata ushe pamwe naKristu makore churu.
421405005d	Asi vakasara vevakafa havana kuraramazve kusvikira makore churu apera. Uku kumuka kwekutanga.
42140600b8	Wakaropafadzwa uye mutsvene ane mugove pakumuka kwekutanga; pane ava rufu rwechipiri harwuna simba; asi vachava vapristi vaMwari nevaKristu, uye vachabata ushe pamwe naye makore churu.
4214070048	Zvino panopera makore churu, Satani achasunungurwa kubva mutirongo rake,
421408008a	zvino uchabuda kutsausa marudzi ari kumativi mana enyika, ivo Gogi naMagogi, avaunganidzire hondo; uwandu hwavo hwakaita sejecha regungwa.
421409008c	Vakakwira pakufara kwenyika, vakakomba musasa wevatsvene neguta rinodikanwa; moto ndokuburuka kubva kuna Mwari uchibva kudenga ndokuvamedza.
42140a00a0	Zvino dhiabhorosi wakavatsausa akakandwa mudziva remoto nesarufa, pane chikara nemuporofita wenhema, uye vacharwadziwa masikati neusiku kusvikira rinhi narinhi.
42140b0093	Zvino ndakaona chigaro cheushe chikuru chichena, newakange agere pamusoro pacho, iye nyika nedenga zvakatiza pachiso chake, zvikasawanirwa nzvimbo.
42140c00d9	Uye ndakaona vakafa, vadiki nevakuru, vamire pamberi paMwari, mabhuku ndokuzarurwa, nerimwe bhuku rikazarurwa, rinova reupenyu; vakafa vakatongwa kubva pane zvakange zvakanyorwa mumabhuku, zvichienderana nemabasa avo.
42140d0097	Zvino gungwa rakapa vakafa vakange vari mariri; nerufu negehena zvikapa vakafa vakange vari mazviri; umwe neumwe akatongwa zvichienderana nemabasa avo.
42140e0047	Zvino rufu negehena zvakakandirwa mudziva remoto; urwu rufu rwechipiri.
42140f0059	Zvino kana aripo asina kuwanikwa akanyorwa mubhuku reupenyu, wakakandirwa mudziva remoto.
4215010083	Zvino ndakaona denga idzva nenyika itsva, nokuti denga rekutanga nenyika yekutanga zvakange zvapfuura, uye gungwa rakange risisipo.
421502009b	Zvino ini Johwani ndakaona guta dzvene, Jerusarema idzva, richiburuka kubva kuna Mwari kubva kudenga, rakagadzirirwa semwenga wakashongedzerwa murume wake.
42150300b5	Zvino ndakanzwa inzwi guru kubva kudenga, richiti: Tarira, tabhenakeri yaMwari iri pavanhu, iye achagara navo, uye ivo vachava vanhu vake; naMwari amene achava navo, ari Mwari wavo.
42150400b2	Zvino Mwari achapusika misodzi yese kubva pameso avo, nerufu haruchazovipo, kana kushungurudzika, kana kurira, kana kurwadziwa hakungachavipo; nokuti zvinhu zvekutanga zvapfuura.
421505009b	Zvino agere pachigaro cheushe wakati: Tarira, ndinoita zvinhu zvese zvive zvitsva. Ndokuti kwandiri: Nyora; nokuti mashoko awa ndeechokwadi uye akatendeka.
4215060099	Zvino akati kwandiri: Zvaitika. Ndini Arifa naOmega, Kutanga neKupedzisira. Ini ndichapa kuna iye ane nyota zvinobva pachitubu chemvura yeupenyu pachena.
4215070060	Anokunda achagara nhaka yezvinhu zvese; uye ndichava Mwari wake, naiye achava mwanakomana wangu.
