2a00000006	Lukasi
2a16250113	Iaku mepau liraꞌa ndi ikomiu akono pio henu teꞌuki la Wunta Mempori mongkono Iaku, asolekono inihii. Henu inuki la Wunta Mempori raaꞌa lenie, ‘Iwono nggale pinokomenggena saru mia henu mosaꞌa pinogauro.’ Akono pio henu inuki mongkono Iaku kontongaanoto inihii.”
2a16260054	Iworo mpongee, “Ue, kiteo endea hina oruo ponai.” Sumangki Iesu, “Sombooto.”
2a16270075	Umari raaꞌa Iesu mobintao inie langkai ka lumeko heleo biasano i tamungku Saitu, ka ana guruNo mboꞌu mentondario.
2a1628007a	Mensero mehawe la mpoꞌianga raaꞌa, Iesu mepau la ana guruNo, “Impekakai kaindono itedontai la mpoꞌara-arahakoa.”
2a16290089	Kanoamba Iesu lumeko olai teꞌesi teꞌembu ndi iworo heleo olaino tolo metumpaiꞌako wasu, karoꞌamba menggoluntu mekakai, No pongee,
2a162a0094	“O UmaNggu, taꞌalu Ikomiu umehe, aleoto masusaa neea teꞌembu ndi Iaku, kanggo kano poꞌeheNggu henu gagi kanggo poꞌeheMiuto henu gagi.” [
2a162b0048	Umari raaꞌa aso mia malaꞌeka teꞌembu i suruga hawe mokomorosoꞌo.
2a162c0079	Iesu takau masusa aroaNo ranta Iwono komoro-morosono No pekakai. MokoꞌisoRo heleo iꞌitino rea henu teꞌiti la wute.]
2a162d0059	Umarino mekakai, Iesu mekule la ana guruNo, No haweꞌiro tekonai mpoturi akoro memasusa.
2a162e0071	Iesu mongeeꞌakero, “Tembio kai mpoturi? Impewanguto ka mpekakai, kaindono itedontai la mpoꞌara-arahakoa.”
2a162f009c	Tempono Iesu da mepau mehaweiroto mia aso bawaa. Iworo no waweiro Iudasi, aso mia teꞌembu la ana gururo Iesu. Kanoamba Iudasi lumeko ndi Iesu ka wowoongo.
2a1630005e	Kanggo Iesu mepau ndi iwono, “Iudasi, nggo pewoo-woomu seeake kau pewengakeo Ana Manusia?”
2a1631008d	Tempono ana gururo Iesu henu hina rahea mengkiteo pio henu nggale gagi, mpongeeꞌiroto, “Ue, ehende taꞌalu ikami umewaꞌakero ponai?”
2a16320071	Ka aso mia teꞌembu ndi iworo umimpahio atano petewawo pesomba langkai ranta kano teꞌopui birino henu i koana.
2a1633005d	Kanggo Iesu mepau, “Hopoto!” Karoꞌamba umanggaꞌo birino mia raaꞌa ka mokotompaꞌo.
2a1634010b	Umari raaꞌa Iesu mepau la kapala petewawo pesomba raꞌiroa, puꞌu petetawo henu mpogagai Doharo Ue Ala ka mia mosuꞌoro to Iahudi mesueno henu mehawe merakoꞌIro lenie, “Pongeemiu Iaku neea mia mosaꞌa, ranta kai mehawe merako Aku tangki ponai ka pontunduhi?
2a163500b6	Sombo oleo Iaku kongko i tonga-tongamiu laro Doharo Ue Ala, ka ikomiu kai merako Aku. Kanggo iwonoto neea tempomiu mewowauꞌo ka tempono pobawano Mokole Onisu mowowau poꞌeheno.”
2a1636007c	Umari raaꞌa iworo merakoꞌo Iesu ka ro mewaweo la dohano Petewawo Pesomba Langkai. I Peturu tumondaꞌiro teꞌembu olai.
2a16370087	I tonga-tongano tompa doha raaꞌa mia mompotuwu apui ka iworo mpetunda meboliliꞌo apui raaꞌa. I Peturu mboꞌu metunda merongairo.
2a16380099	Aso mia ata erowai kumiteo i Peturu orambi la apui raaꞌa, ata erowai raaꞌa no poporoꞌo i Peturu ka mepau, “Mia neea mboꞌu meronga saru Iesu!”
2a1639004d	Kanggo i Peturu mehapu ka mongee, “Aio! Iaku kaku toꞌorio mia raaꞌa!”
2a163a00a5	Kano epie olono, aso mia mesue kumiteo i Peturu ka mepau, “Iiko mboꞌu neea aso mia ana guruno Iesu!” Kanggo i Peturu sumangki, “Aio, iaku kano ana guruNo!”
2a163b0082	Samana aso langku umari raaꞌa aso mia mesue mepau mokora, “Mentee mia neea ana guruno Iesu, akono iwono mboꞌu to Galilea.”
2a163c0099	Kanggo i Peturu mepau, “Aio, iaku kaku toꞌorio pio henu pinaumu!” Tempo raaꞌa mboꞌu kontongaano i Peturu da mepau raaꞌa kumekereaꞌoto manu.
2a163d00b0	Iesu mewalili ka mekokanio i Peturu. No pokompewowoloꞌo i Peturu taꞌalu i Ue umari mepau ndi iwono lenie, “Ambono kumekereaꞌo manu oleo neea, menggotoluto uhapu Aku.”
2a163e0043	Umari raaꞌa meluarakoꞌoto i Peturu baꞌie tedoa masusa aroano.
2a163f004a	Mia henu tekonai megagaiꞌo Iesu, ro mpepalindoꞌakeo ka ro mentunduhio.
2a16400063	Iworo mempupusio mataNo ka mpesikeno ndi Iwono, “Pauꞌoto ndi ikami araisia henu tumunduhiKo?”
2a16410039	Da adio pau-pau pontetewehi henu ro mempauꞌo ndi Iwono.
2a164200da	Ka menseno mowanda, pepumpuiroto Puꞌu Pobitara Agama to Iahudi. Iworo raaꞌa iwonoto mia mosuꞌoro to Iahudi, kapala petewawo pesomba raꞌiroa ka mia mpande atora Taura. Iworo montena mia kano Iesu winawo i aroro.
2a164300b1	Tempono Iesu i aroro, iworo mepau ndi Iwono, “Taꞌalu mentee Iiko Mokole Pongkadudui, pauꞌakamito!” Sumangki Iesu, “Maupo Kupauꞌakomiu, laano kailo mpeꞌalo-alo Aku,
2a1644003c	ka taꞌalu Iaku mesikeno ndi ikomiu, laano kailo mesangkio.
2a16450059	Kanggo mompamula lenie, Ana Manusia nggale metunda i koanaro Ue Ala Henu Pobawa Takau.”
2a1646009e	Umari raaꞌa loworo mpesikeno, “Taꞌalu lesie, Iikoke anaro Ue Ala?” Sumangki Iesu, “Ikomiuto isaꞌa henu mempauꞌo taꞌalu Iakuto anaro Ue Ala.”
2a1647007a	Iworo mpongee, “Taꞌalu lesie kato pomparalu sakosii mboꞌu! Ikito neea to mehoringoto teꞌembu la wiwiNo iwonono.”
2a17010058	Lowono mia henu mpepumpu raaꞌa mpentada karoꞌamba mewaweo Iesu i arono akele Pilatu.
2a170200d5	Ndepano iworo mompamula mentulurio Iesu. Iworo mpongee, “Mia neea kimehaweꞌo mompoposaelo palili ka pasuuꞌiro mia kaindoro mpobara sima la Mokole Langkai Roma ka No pongee iwonoto Kirisitu aso mia Mokole.”
2a17030063	Pilatu mesikeno ndi Iesu, “Iikoke Mokolero to Iahudi?” Sumangki Iesu, “Iiko liomu pauꞌo.”
2a1704007c	Kanoamba i Pilatu mepau la kapala petewawo pesomba ka mia adio rahea, “Iaku kaku pohawe teꞌaso tokoa salaNo mia neea.”
2a170500ae	Kanggo iworo sani mokora medadaꞌo, ro mpongee, “Saru pompaguruNo Iwono neea mompasuu palili la lowono waawute Iudea, mompamula teꞌembu i Galilea ka lenie hawe endea.”
2a17060042	Humoringo raaꞌa, i Pilatu mesikeno, “To Galileake mia neea?”
2a1707009f	Tempono Pilatu tumoꞌorio, mongee Iesu teꞌembu la poparentano i Herode, no tenaꞌo mia mewaweo Iesu meꞌaro ndi Herode henu tempo raaꞌa hina i Ierusale.
2a170800af	Sanaa takau Herode kumiteiro Iesu. Epieꞌoto no ineheno kumiteo, akono iwono nohoringoto kareba mongkono Iesu. Iwono momperorohi bisa kumiteo Iesu mowowau henu kombaaꞌakoa.
2a1709005e	Adio pesikeno henu no pauꞌo Herode ndi Iesu. Kanggo kano hina teꞌaso henu sinangkiro Iesu.
2a170a005c	Kapala petewawo pesomba ka mia mpande atora Taura mpentada ka tumuluriiro Iesu takau mokora.
2a170b00c9	Herode ka sorodaduno mepalindoꞌakeo ka tumetewehio Iesu. Iworo mompakeꞌakeo parewa henu meꞌambo heleo parewano mokole. Umari raaꞌa Herode tumenaꞌiro sorodaduno mewaweo mekule Iesu ndi Pilatu.
2a170c006c	Oleo koa raaꞌa mboꞌu i Herode ka i Pilatu henu leꞌe-leꞌeruno meꞌuweli, iworo tepomeꞌambo mekule.
2a170d004c	Pilatu pumpuiro kapala petewawo pesomba, mia mosuꞌoro to Iahudi ka palili.
2a170e00e4	Kanoamba i Pilatu mepau ndi iworo, “Ikomiu mewaweo Mia neea ndi iaku ka ikomiu mentulurio momposaelo palili karo meꞌewaꞌo poparenta Roma. Kuparesaꞌoto i aromiu, kanggo kano hina salaNo kupohawe heleo henu imentuluriakeo.
2a170f00bd	Liraꞌa mboꞌu i Herode, kano hina salaNo Mia neea henu no haweꞌo. Hoꞌioto puꞌuno no pokuleo mekule ndi ikami. Kano hina salaNo henu winowauno Mia neea henu pototono No hinuku mate.
2a17100044	Hoꞌioto raaꞌa, iaku nggale sumepiꞌo kakuꞌamba motolaho.” [
2a17110073	Pilatu mepau liraꞌa, akono sombo oleo langkai Paskaa, iwono asolekono mompotola aso mia tinarungku tiaro palili.]
2a1712006d	Kanggo lowono mia henu tepumpu rahea koꞌora-ora ro mpongee, “Pepateo Mia neea ka potolaha kami Baraba!”
2a17130071	(Baraba raaꞌa mia henu tinarungku akono porisui henu gagi i laro inie langkai Ierusale ka iwono mompepate mia.)
2a1714005d	Pilatu minggi motolaho Iesu, hoꞌioto raaꞌa pihepo mboꞌu no pepau la mia adio raꞌiroa.
2a17150075	Kanggo mia adio raꞌiroa koꞌora-ora mpihe ka mpepau, “PasoIro la ngkau pinotamba! PasoIro la ngkau pinotamba!”
2a171600f1	Umari raaꞌa i Pilatu mepau mboꞌu ndi iworo komenggotoluno no pongee, “Pio henu mosaꞌa winowauno Mia neea? Kano hina salaNo henu kuhaweꞌo la Mia neea henu pototono No hinuku mate. Gagi iaku nggale sumepiꞌo kakuꞌamba motolaho.”
2a1717008f	Kanggo sani mokora ro mengkoꞌora-ora ka mpedada kano Iesu raaꞌa pinaso la ngkau pinotamba. Pokoumariano iworo mponangi la ngkoꞌora-oraro.
2a17180054	Gagi, Pilatu mokonoakeo hukuma mate ndi Iesu montonda poꞌehero mia adio raꞌiroa.
2a171900d0	Iwono motolaho i Baraba henu tinarungku akono porisui henu gagi i laro inie langkai Ierusale ka mompepate, akono hoꞌio raaꞌa henu inehero. Ka Iesu no pewengakeo ndi iworo kano winowau montonda poꞌehero.
2a171a00f2	Umari raaꞌa sorodadu Roma mewaweo Iesu. I tonga ansala, iworo mentahaꞌo aso mia teꞌembu i Kirene henu mengeengako i Simo, henu nggale mendamo la inie langkai Ierusale. Iworo medadaꞌo poꞌahao kau pinotamba raaꞌa tumondaꞌiro Iesu.
2a171b005f	Adio takau mia henu tumondaꞌiro Iesu, i olono erowai henu baꞌieꞌakeo ka morambe-rambeako.
2a171c0090	Kanggo Iesu mewalili la erowai raꞌiroa ka mepau, “O erowai-erowai Ierusale, hooto imebaꞌie Akune. Baꞌieꞌakeoto koroimiu ka ana-anamiu.
2a171d008c	Akono nggale hawe tempono ungga mia nggale mpepau, ‘Meꞌuraoto erowai henu bita, henu tai hori meꞌana ka kano hori mompoꞌuo anano!’
2a171e0073	Tempo raaꞌa ungga, mia nggale mepau la toruku, ‘Tewingketo dumunsi kami!’ Ka la tamungku, ‘Howui kamito!’
2a171f0077	Iaku mepau liraꞌa, akono Iaku henu tai hina salaNggu, iworo mowowau heleo neea, laluaꞌopo ikomiu henu adio sala.”
2a17200053	Hina mboꞌu oruo mia henu mosaꞌa winowauro winawo meronga Iesu kano hinuku mate.
2a172100c6	Temporo mehawe laꞌaso mpoꞌianga henu mengeengako “Tamungku Takuꞌulu”, iworo mempasoꞌo Iesu la ngkau pinotamba meronga oruo mia mosaꞌa gauno. Henu aaso i koanaNo ka henu mesue i koseNo.
2a172200c5	Umari raaꞌa Iesu mekakai, “Uma, ampuniꞌiro, akono karo mentoꞌorio pio henu winowauro.” Kanoamba sorodadu raꞌiroa melotreiꞌo karo patantuꞌo isia henu nggale humaweꞌo parewaro Iesu.
2a17230103	Adio mia mpentada rahea ka sumakosiiꞌo pio henu gagi raaꞌa. Mia mosuꞌoro to Iahudi mepalindoꞌakeRo ro mpongee, “Mia mesue No kaduduiꞌo, poꞌinengoto lenie No kaduduiꞌo koroiNo, taꞌalu mentee Iwono Mokole Pongkadudui henu tinimakiro Ue Ala.”
2a17240052	Sorodadu raꞌiroa tumetewehiiRo. Iworo mehawe ka popoꞌenuakeo anggoro moꞌolo,
2a1725004b	ka ro mpongee, “Taꞌalu Iiko mokolero to Iahudi, kaduduiꞌo koroiMu!”
2a17260045	I wawo uluNo hina inuki lenie, “Iwonoto Neea Mokolero to Iahudi.”
2a1727009a	Aso mia henu mosaꞌa gauno henu pinaso meronga Iesu tumetewehio no pongee, “Taꞌalu Iiko mentee Mokole Pongkadudui, kaduduiꞌo koroiMu saru ikami!”
2a1728008a	Kanggo henu asono meꞌetahakeo pokowalino raaꞌa, no pongee, “Kau doitoke ndi Iworo Ue Ala? Iiko meronga-ronga hinuku mate saru Iwono.
2a1729006b	Ikito neea laano pototono hinuku, montonda winowaundo henu mosaꞌa. Kanggo Iwono neea kano hina salaNo.”
2a172a0058	Kanoamba iwono mepau ndi Iesu, “Iesu, pewowolo aku, tempono Iiko hawe heleo Mokole!”
2a172b0075	Iesu mepau, “Menteeꞌano Kupauꞌakomu, oleo neea koamboꞌu iiko nggale meronga-ronga saru Iaku i laro suruga.”
2a172c006f	Tinasere langku hopulo ka oruo tonga oleo, lowono waawute raaꞌa gagi rokoma ntakau hawe langku otolu kiniwie,
2a172d0059	akono mataꞌoleo kano pewanta. Ka bana porerei i laro Doharo Ue Ala, tebire tepeꞌoruo.
2a172e0070	Kanoamba Iesu umoraꞌako mokora, “Uma, la ngkaeMiu Kupewengakeo penaoNggu!” Umari mepau liraꞌa Iesu mate.
2a172f0083	Tempono petewawo sorodadu kumiteo henu gagi, iwono umunde-undeꞌiro Ue Ala ka mepau, “Mentee takau Mia neea kano hina salaNo.”
2a17300080	Mia adio henu mpepumpu rahea temporo mengkiteo lowono henu gagi, mpekuleiroto ka mempede-pedehio radaro akono iworo mpeꞌo-ole.
2a17310091	Lowono mia henu tumoꞌori iro Iesu tewunso erowai-erowai henu tumondaꞌIro teꞌembu i Galilea, mentada ola-olai ka kumiteo lowoakoano raaꞌa.
2a17320088	Tempo raaꞌa hina aso mia henu mengeengako Iusu. Iwono mia henu meꞌambo ka mentee. Iusu raaꞌa aaso Puꞌu Pobitara Agama to Iahudi,
2a173300f0	kanggo kano peꞌaroaꞌo saru poꞌehero ka pinogau henu winowauro Puꞌu Pobitara Agama to Iahudi henu mesueno. Iwono teꞌembu i inie langkai Arimatea waawute Iudea ka iwono monsikori tempono Ue Ala momparenta i wawontolino heleo Mokole.
2a1734005b	Iusu lumeko meꞌaro ndi Pilatu ka momonio nggale kumaburuꞌo koroiro Iesu henu mateiroto.
2a173500c9	No potiiꞌo koroiro Iesu teꞌembu la ngkau pinotamba kanoamba tumongohakeo bana mompute ka moleroIro i laro kaburu henu kineke la tamungku wasu. Kaburu raaꞌa ambono hori pinake mongkaburu mia mate.
2a17360067	Oleo raaꞌa iwonoto oleo pepatindaꞌa montotowo oleo penao-naoꞌa to Iahudi henu minggioto pinamula.
2a173700b8	Erowai-erowai henu hawe meronga saru Iesu teꞌembu i Galilea, tumondaꞌo Iusu lumeko la ngkaburu. Iworo mengkiteo kaburu raaꞌa ka araꞌehende koroiro Iesu no pinolero la ngkaburu.
2a173800f1	Umari raaꞌa mpekuleiroto pompasadia rampa-rampa ka boka mana meꞌambo henu nggale pinakero humahiꞌakeo koroiro Iesu. Tempono oleo penao-naoꞌa to Iahudi pinamulaoto, iworo penao-nao mpoꞌangga montonda atora henu inuki la atora Taura.
2a18010096	Kotewotano oleo minggu, melekoiroto erowai raꞌiroa la ngkabururo Iesu. Iworo mpowawo rampa-rampa henu mana meꞌambo henu ro mempasadiaꞌoto laano.
2a18020056	Temporo mehawe ndepano, ro mehaweꞌo wasu langkai pupusino kabururo Iesu tewalelooto.
2a18030042	Mensero pewunso la kaburu raaꞌa, koroiro Iesu andoro mehaweꞌo.
2a18040096	Kontongaaro mpentada rahea ka medungku pewowoloꞌo arapio henu kinitoro raaꞌa, bingkosako hina oruo mia meparewa mangkilo mentada orambi ndi iworo.
2a18050099	Mengkiteo raaꞌa iworo takau medoito ka mpetutu hawe la wute. Oruo mia raaꞌa mepau ndi iworo, “Tembio kai mewusuꞌo mia henu tuwu i oloro mia mate?
2a18060078	Iwono kano endeaꞌo. Iwono tuwuoto mekule. Pewowoloꞌoto pio henu umari pinauNo ndi ikomiu tempono Iwono da i Galilea,
2a18070094	taꞌalu Ana Manusia asolekono pinewengako la mia tehala ka ro mempasoꞌo la ngkau pinotamba. Kanggo koꞌotoluno oleo Iwono nggale tuwu mekule.”
2a18080043	Umari raaꞌa ro mpokopewowoloꞌoto opio henu umari ngineero Iesu.
2a180900a0	Mensero mpekule teꞌembu i kaburu, iworo mentutuluꞌo lowono henu gagi raaꞌa la hopulo kaꞌaso ana guruno Iesu ka lowono mia mesue henu tumondaꞌiro Iesu.
2a180a00af	Erowai raꞌiroa henu tumutuluꞌo kareba raaꞌa la mia henu tumondaꞌiro Iesu iwonoto: Maria Magdalena, Iohana, Maria ineno Iakobu ka erowai-erowai mesueno henu merongairo.
2a180b0074	Kanggo pio henu pinauro erowai raꞌiroa hele nggo kano mendamo la akala, hoꞌioto puꞌuno karo tai peꞌale-aleo.
2a180c00fe	Maupono liraꞌa, i Peturu mentada ka mompari-pari lumeko i kaburu. Menseno hawe ndepano, iwono metutu menggito laro ngkaburu. Butu tokoa bana mompute henu no kiteo. Iwono takau kombaa kanoamba mekule ka mesikeno i laro aroano pio menteeꞌano henu gagi.
2a180d00ab	La oleo koamboꞌu raaꞌa oruo mia henu tumondaꞌiro Iesu koleko-leko lumeko laꞌaso inie henu mengeengako Emau, tinasere hopulo ka aaso kilo olaino teꞌembu Ierusale.
2a180e0043	Kontongaaro koleko-leko, iworo popauꞌo mongkono lowono henu gagi.
2a180f004e	Temporo tekonai mempopauꞌo, Iesu hawe orambiakero ka koleko-leko merongairo.
2a18100053	Iworo mengkiteo, kanggo hina aso rupa henu wowauꞌiro ranta karo tai mentoꞌorio.
2a1811009e	Iesu mesikeno ndi iworo, “Pio henu imempopauꞌo tekonai koleko-leko?” Humoringo pesikenono Iesu raaꞌa, iworo mpenao-nao koleko-leko saru masusa aroaro.
2a181200ce	Aso mia teꞌembu ndi iworo henu mengeengako i Keleopa, mepau ndi Iesu, “Teꞌembu la lowono mia hawe i Ierusale, samana butu Ikomiu henu tai tumoꞌorio lowono henu gagi ndepano popio oleo henu teliu.”
2a181300bf	Iesu mepau, “Pioke henu gagi?” Iworo mesangki, “Lowono henu gagi ndi Iesu to Nasare raaꞌa. Iwono raaꞌa aso nabi. Henu pinauNo ka winowauNo pobawa takau i aroro Ue Ala ka lowono mia.
2a1814007c	Kanggo kapala petewawo pesomba ka mia mosuꞌo mami, mewengakeo nggale mehuku mateꞌo ka ro mempasoꞌo la ngkau pinotamba.
2a18150081	Kaisaꞌa ikami momperorohi mongee Iwonoto henu motolahiro Isaraeli. Ka oleo neea, koꞌotolu oleono tempono lowono raaꞌa gagi.
2a1816006a	Kanggo popio erowai henu peronga mami wowau kami tekokoni takau akono da kotewotano iworo lumeko i kaburu,
2a1817009e	iworo karo mehaweꞌo koroiro Iesu. Iworo hawe pauꞌakami mongee iworo mengkiteo malaꞌeka-malaꞌeka henu pauꞌakero taꞌalu Iesu raaꞌa tuwuoto mekule.
2a181800ad	Umari raaꞌa popioꞌiro pokowali mami lumeko la ngkaburu. Iworo mehaweꞌo ndepano, laano mentee arapio henu pinauro erowai raꞌiroa, kanggo iworo karo mengkiteo Iesu.”
2a18190093	Umari raaꞌa Iesu mepau ndi iworo, “Ikomiu laano bebe. Mongguu lahi ipompewowolo ranta kai tai pompeꞌalo-alo la lowono henu pinauro nabi-nabi.
2a181a006a	Mokole Pongkadudui asolekono tumanggumio lowono masusaa raaꞌa, umari raaꞌa kanoamba pinokomarambaa.”
2a181b00a1	Umari raaꞌa Iesu mokomantiiꞌakero pio henu teꞌuki la lowono Wunta Mempori mongkono koroiNo, mompuꞌu la Wunta inukino i Musa ranta henu inukiro nabi-nabi.
2a181c0065	Tekonaino raaꞌa iworo orambiiroto i inie lekoꞌaro. Iesu heleo nggale lumiuakeo koleko-lekoꞌaNo.
2a181d00c0	Kanggo ro medadaꞌo kano poli koa teliu saru iworo, ro mpongee, “Ipoꞌiato ari saru ikami wongi neea, akono lenie nggoto nggale wongi.” Pokoꞌumariano moꞌiato Iesu meronga saru iworo.
2a181e008c	Tekonai metunda merongairo, Iwono moꞌalo roti ka umunde-undeꞌiro Ue Ala. Umari raaꞌa No siba-sibaho roti raaꞌa kanoamba weiꞌakero.
2a181f0079	Tempo raaꞌa bingkosako ro mentoꞌorioto mongee Iesuto raaꞌa. Kanggo Iwono tampuꞌu moliu teꞌembu i tonga-tongaro.
2a1820009f	Iworo mpepau pada iworo, “Tekono koa ikito langkai aroa tempono No pepau ndi ikito i tonga ansala ka tempono mokomantiiꞌo ihino Wunta Mempori ndi ikito.”
2a182100a0	Tempo raaꞌa mboꞌu iworo mekule Ierusale. Ndepano iworo tepotowoakero hopulo ka aaso ana guruno Iesu henu mpepumpu meronga saru popio mia henu tumondaꞌIro.
2a18220085	Mia henu mpepumpu raꞌiroa mepau la mia oruo raaꞌa, “Laano mentee. Ue ndo tuwuoto mekule ka nopopokiteoto koroiNo ndi i Simo!”
2a1823009c	Umarino raaꞌa, mia oruo raaꞌa tumutuluꞌakero pio henu gagi tekonairo i tonga ansala ka araꞌehende ro toꞌorio Iesu tempono Iesu sumiba-sibaho roti.
2a1824008e	Tekonairo da tumutuluꞌo mongkono lowono henu gagi, bingkosako mentadairoto Iesu i tonga-tongaro ka mepau, “Sintuwu karodoa gagi tiamiu!”
2a1825004f	Iworo lowo tekokoni ka medoito, akono pongeero iworo ponggito onisuno mia mate.
2a18260049	Kanggo Iesu mepau ndi iworo, “Tembio kai medoito? Tembio kai bata-bata?
2a182700a5	Kiteo kaeNggu ka kareNggu. Iakuto neea! Angga Akuto ka pekanio temeꞌambo. Akono sumangano mia mate kano peꞌihi ka mewuku, kanggo Iaku neea meꞌihi ka mewuku.”
2a18280040	Tekonai mepau liraꞌa, Iwono mopokiteo kae ka kareNo ndi iworo.
2a1829009a	Kanggo amboro pompeꞌalo-alo takau ndi Iesu, akono iworo takau sanaa ka kombaa. Hoꞌioto puꞌuno Iesu mesikeno ndi iworo, “Hinake kaangamiu endea?”
2a182a0028	Iworo moweiꞌakeo aso mpole bou sinunu.
2a182b0029	No aleo bou raaꞌa ka No kaango i aroro.
2a182c00f2	Umari raaꞌa Iwono mepau ndi iworo, “Iwonoto neea henu umarioto Kupauꞌakomiu tempoNggu da meronga-ronga saru ikomiu, iwonoto henu inuki mongkono Iaku la atora Taura henu inukino i Musa, Wuntaro nabi-nabi ka Wunta Masmur nggale inihii.”
2a182d0052	Kanoamba Iesu umungkahio pinewowoloro ranta karo mentoꞌorio ihino Wunta Mempori.
2a182e00da	Iwono mepau ndi iworo, “Hina teꞌuki la Wunta Mempori taꞌalu Mokole Pongkadudui Henu Dinandiro Ue Ala asolekono tumanggumio masusaa ranta kano mate ka asolekono mewangu mekule teꞌembu la matea koꞌotoluno oleo.
2a182f00cf	Ka i laro ngeeRo asolekono pinalele la lowono tongku mongkono kareba mongee mia asolekono mosea teꞌembu la halano ka Ue Ala umampunio halaro. Kareba raaꞌa asolekono pinalele mompuꞌu teꞌembu Ierusale.
2a18300031	Ikomiuto sakosii teꞌembu la lowoakoano raaꞌa.
2a183100cf	Pehoringakeo neea, Iaku nggale mompotiiꞌakomiu Penao Mempori henu dinandiro UmaNggu. Kanggo ikomiu asolekono mpoꞌia i inie langkai neea, ranta pobawa teꞌembu ndi Iworo Ue Ala metii mokomoroso komiu.”
2a1832008c	Umari raaꞌa Iesu waweiro ana guruNo meluarako teꞌembu Ierusale ranta orambi i inie i Betania. Rahea No tandengo kaeNo ka barakatiꞌiro.
2a18330054	Tekonai No barakatiꞌiro, Iwono tensia teꞌembu ndi iworo ka tewueꞌako i suruga.
2a1834005e	Iworo menggoluntu mesombaiꞌiro, umari raaꞌa mpekuleiroto Ierusale saru aroaro takau sanaa.
