0100000007	Genèse
2904220062	Sans parabole, il ne leur parlait pas, mais il expliquait tout en privé à ses propres disciples.
2904230045	Ce jour-là, le soir venu, il leur dit: «Passons à l' autre rive.»
2904240077	Laissant la foule, ils le prirent avec eux, tel qu'il était, dans la barque. D'autres barques étaient aussi avec lui.
2904250071	Une grande tempête de vent se leva, et les vagues frappèrent la barque, au point qu'elle était déjà remplie.
29042600ab	Lui-même était à l'arrière, endormi sur le coussin; ils le réveillèrent et lui demandèrent: «Maître, cela ne te fait-il rien que nous soyons en train de mourir?»
2904270078	Il se réveilla, menaça le vent, et dit à la mer: «Paix! Sois tranquille!» Le vent cessa et il y eut un grand calme.
290428005b	Il leur dit: «Pourquoi avez-vous si peur? Comment se fait-il que vous n'ayez pas la foi?»
2904290093	Ils furent saisis d'une grande crainte et se dirent les uns aux autres: «Qui donc est celui-ci, pour que même le vent et la mer lui obéissent?»
290501004b	Ils arrivèrent de l'autre côté de la mer, dans le pays des Gadaréniens.
2905020071	Dès qu'il fut sorti de la barque, un homme possédé d'un esprit impur vint à sa rencontre hors des sépulcres.
290503005f	Il habitait dans les sépulcres. Personne ne pouvait plus le lier, pas même avec des chaînes,
29050400bb	car il avait été souvent lié avec des fers et des chaînes, et les chaînes avaient été déchirées par lui, et les fers brisés en morceaux. Personne n'avait la force de le dompter.
2905050078	Toujours, nuit et jour, dans les tombeaux et dans les montagnes, il poussait des cris et se tailladait avec des pierres.
290506003a	Voyant Jésus de loin, il courut se prosterner devant lui,
290507008d	et s'écria d'une voix forte: «Qu'ai-je à faire avec toi, Jésus, Fils du Dieu très haut? Je t'en conjure par Dieu, ne me tourmente pas.»
2905080034	Car il lui dit: «Sors de cet homme, esprit impur!»
2905090065	Il lui demanda: «Quel est ton nom?» Il lui dit: «Je m'appelle Légion, car nous sommes nombreux.»
29050a003b	Il le supplia beaucoup de ne pas les renvoyer hors du pays.
29050b0054	Or, sur le flanc de la montagne, il y avait un grand troupeau de porcs qui paissait.
29050c0068	Tous les démons le supplièrent, disant: «Envoie-nous vers les porcs, afin que nous entrions en eux.»
29050d00eb	Aussitôt, Jésus leur donna la permission. Les esprits impurs sortirent et entrèrent dans les porcs. Le troupeau d'environ deux mille personnes se précipita du haut de la rive escarpée dans la mer, et ils furent noyés dans la mer.
29050e0092	Ceux qui avaient nourri les porcs s'enfuirent et le racontèrent à la ville et à la campagne. Les gens vinrent pour voir ce qui s'était passé.
29050f008c	Ils s'approchèrent de Jésus, et virent le démoniaque assis, vêtu et sain d'esprit, même celui qui avait la légion; et ils eurent peur.
2905100087	Ceux qui l'avaient vu leur racontèrent ce qui était arrivé à celui qui était possédé de démons, et ce qui concernait les porcs.
290511003c	Ils se mirent à le supplier de s'éloigner de leur région.
2905120076	Comme il entrait dans la barque, celui qui avait été possédé par des démons le supplia de pouvoir être avec lui.
29051300b3	Il ne le lui permit pas, mais lui dit: «Va dans ta maison, chez tes amis, et raconte-leur les grandes choses que le Seigneur a faites pour toi et comment il a eu pitié de toi.»
290514008d	Il s'en alla, et se mit à proclamer dans la Décapole comment Jésus avait fait de grandes choses pour lui, et tout le monde s'en étonnait.
2905150093	Lorsque Jésus eut retraversé la barque pour passer de l'autre côté, une grande foule s'assembla auprès de lui, et il était au bord de la mer.
2905160063	Et voici qu'arrive un des chefs de la synagogue, nommé Jaïrus. Le voyant, il se jeta à ses pieds
29051700ad	et le supplia beaucoup, en disant: «Ma petite fille est à l'article de la mort. Viens, je te prie, imposer tes mains sur elle, afin qu'elle soit guérie et qu'elle vive.»
290518005b	Il partit avec lui. Une grande foule le suivait, et se pressait de tous côtés contre lui.
2905190038	Une femme qui avait des pertes de sang depuis douze ans,
29051a00b2	qui avait beaucoup souffert de la part de beaucoup de médecins, qui avait dépensé tout ce qu'elle possédait, et qui n'était pas guérie, mais qui allait plutôt en empirant,
29051b005a	ayant entendu parler de Jésus, vint derrière lui dans la foule et toucha ses vêtements.
29051c004d	Car elle disait: «Si je touche seulement ses vêtements, je serai guérie.»
29051d0073	Aussitôt, l'écoulement de son sang se tarit, et elle sentit dans son corps qu'elle était guérie de son malheur.
29051e0098	Aussitôt, Jésus, percevant en lui-même que la puissance était sortie de lui, se retourna dans la foule et demanda: «Qui a touché mes vêtements?»
29051f0068	Ses disciples lui dirent: «Tu vois la foule qui se presse contre toi, et tu dis: «Qui m'a touché?»".
290520003d	Il regarda autour de lui pour voir celle qui avait fait cela.
2905210089	Mais la femme, effrayée et tremblante, sachant ce qu'on lui avait fait, vint se jeter à terre devant lui, et lui dit toute la vérité.
2905220058	Il lui dit: «Ma fille, ta foi t'a guérie. Va en paix, et sois guérie de ta maladie.»
2905230095	Comme il parlait encore, des gens vinrent de la maison du chef de la synagogue, disant: «Ta fille est morte. Pourquoi déranger encore le maître?»
290524007c	Mais Jésus, ayant entendu le message prononcé, dit aussitôt au chef de la synagogue: «N'aie pas peur, crois seulement.»
2905250067	Il ne permit à personne de le suivre, si ce n'est à Pierre, à Jacques et à Jean, frère de Jacques.
290526006c	Il arriva à la maison du chef de la synagogue, et il vit un tumulte, des pleurs et de grandes lamentations.
2905270075	Étant entré, il leur dit: «Pourquoi faites-vous du bruit et pleurez-vous? L'enfant n'est pas mort, mais il dort.»
29052800af	Ils se moquaient de lui. Mais lui, les ayant tous mis dehors, prit le père de l'enfant, sa mère, et ceux qui étaient avec lui, et il entra là où l'enfant était couchée.
290529008d	Prenant l'enfant par la main, il lui dit: «Talitha cumi!», ce qui signifie, selon l'interprétation, «Fillette, je te le dis, lève-toi!»
29052a0070	Aussitôt, la jeune fille se leva et marcha, car elle avait douze ans. Ils furent saisis d'un grand étonnement.
29052b0069	Il leur ordonna strictement que personne ne le sache, et ordonna qu'on lui donne quelque chose à manger.
2906010047	Il partit de là. Il vint dans son pays, et ses disciples le suivirent.
2906020124	Le sabbat étant venu, il se mit à enseigner dans la synagogue. Beaucoup de gens qui l'entendaient étaient étonnés et disaient: «Où cet homme a-t-il pris ces choses?» et «Quelle est la sagesse qui a été donnée à cet homme, pour que de telles œuvres s'accomplissent par ses mains?
29060300b0	N'est-ce pas le charpentier, fils de Marie et frère de Jacques, de Joses, de Juda et de Simon? Ses sœurs ne sont-elles pas ici avec nous?» Ils furent donc offensés par lui.
2906040079	Jésus leur dit: «Un prophète n'est pas sans honneur, si ce n'est dans son pays, parmi ses proches et dans sa maison.»
2906050074	Là, il ne put faire aucune œuvre puissante, si ce n'est qu'il imposa les mains à quelques malades et les guérit.
290606004f	Il s'étonnait de leur incrédulité. Il parcourait les villages en enseignant.
2906070079	Il appela à lui les douze, et commença à les envoyer deux par deux; et il leur donna autorité sur les esprits impurs.
290608008c	Il leur ordonna de ne rien emporter pour leur voyage, si ce n'est un bâton seulement: ni pain, ni portefeuille, ni argent dans leur bourse,
2906090041	mais de porter des sandales, et de ne pas revêtir deux tuniques.
29060a005d	Il leur dit: «Là où vous entrez dans une maison, restez-y jusqu'à ce que vous en sortiez.
29060b00f5	Si quelqu'un ne vous reçoit pas et ne vous écoute pas, secouez la poussière qui est sous vos pieds, en témoignage contre lui. En vérité, je vous le dis, au jour du jugement, Sodome et Gomorrhe seront plus tolérables que cette ville-là!»
29060c0036	Ils allaient et prêchaient que les gens se repentent.
29060d0066	Ils chassaient beaucoup de démons, et ils oignaient d'huile beaucoup de malades et les guérissaient.
29060e00a0	Le roi Hérode entendit cela, car son nom était connu, et il dit: «Jean le Baptiste est ressuscité des morts, et c'est pourquoi ces forces agissent en lui.»
29060f006f	Mais d'autres disaient: «C'est Élie.» D'autres disaient: «C'est un prophète, ou comme un des prophètes.»
2906100064	Hérode, ayant entendu cela, dit: «C'est Jean, que j'ai décapité. Il est ressuscité des morts.»
29061100a3	Car Hérode lui-même avait envoyé arrêter Jean et l'avait fait lier en prison à cause d'Hérodiade, la femme de Philippe, son frère, car il l'avait épousée.
2906120059	Car Jean avait dit à Hérode: «Il ne t'est pas permis d'avoir la femme de ton frère.»
290613004a	Hérodias se dressa contre lui et voulut le tuer, mais elle ne le put pas,
29061400ae	car Hérode craignait Jean, sachant que c'était un homme juste et saint, et il le protégeait. Lorsqu'il l'entendit, il fit beaucoup de choses, et il l'écouta avec plaisir.
2906150096	Un jour opportun arriva où Hérode, le jour de son anniversaire, donna un souper à ses nobles, aux hauts fonctionnaires et aux chefs de la Galilée.
29061600be	Lorsque la fille d'Hérodiade entra et dansa, elle plut à Hérode et à ceux qui étaient assis avec lui. Le roi dit à la jeune fille: «Demande-moi ce que tu veux, et je te le donnerai.»
2906170065	Il lui jura: «Tout ce que tu me demanderas, je te le donnerai, jusqu'à la moitié de mon royaume.»
2906180067	Elle sortit et dit à sa mère: «Que dois-je demander?» Elle a dit: «La tête de Jean le Baptiste.»
290619009d	Elle se rendit aussitôt en toute hâte auprès du roi et lui demanda: «Je veux que tu me donnes sur-le-champ la tête de Jean le Baptiste sur un plateau.»
29061a007a	Le roi était extrêmement désolé, mais par égard pour ses serments et pour ses convives, il ne voulait pas la refuser.
29061b007c	Aussitôt, le roi envoya un soldat de sa garde et ordonna d'apporter la tête de Jean; il alla le décapiter dans la prison,
29061c0065	ramena sa tête sur un plateau et la donna à la jeune femme; et la jeune femme la donna à sa mère.
29061d006b	Lorsque ses disciples entendirent cela, ils vinrent prendre son cadavre et le déposèrent dans un tombeau.
29061e0088	Les apôtres s'assemblèrent auprès de Jésus, et ils lui racontèrent tout ce qu'ils avaient fait et tout ce qu'ils avaient enseigné.
29061f00a8	Il leur dit: «Allez dans un lieu désert, et reposez-vous quelque temps.» Car il y avait beaucoup d'allées et venues, et ils n'avaient même pas le loisir de manger.
2906200050	Ils partirent donc dans la barque, et s'en allèrent seuls dans un lieu désert.
290621009c	Ils les virent aller, et beaucoup le reconnurent et y coururent à pied de toutes les villes. Ils arrivèrent avant eux et se rassemblèrent auprès de lui.
29062200a2	Jésus sortit, vit une grande foule, et il eut pitié d'eux parce qu'ils étaient comme des brebis sans berger; et il se mit à leur enseigner beaucoup de choses.
290623008e	Comme il était tard dans la journée, ses disciples s'approchèrent de lui et dirent: «Ce lieu est désert, et il est tard dans la journée.
2906240081	Renvoie-les, afin qu'ils aillent dans les campagnes et les villages d'alentour s'acheter du pain, car ils n'ont rien à manger.»
290625009f	Mais il leur répondit: «Vous leur donnez à manger.» Ils lui demandèrent: «Allons-nous acheter pour deux cents deniers de pain et leur donner à manger?»
2906260074	Il leur dit: «Combien de pains avez-vous? Allez voir.» Quand ils l'ont su, ils ont dit: «Cinq et deux poissons.»
290627003b	Il leur ordonna de s'asseoir par groupes sur l'herbe verte.
290628003c	Ils s'assirent en rangs, par centaines et par cinquantaines.
29062900ce	Il prit les cinq pains et les deux poissons; et, levant les yeux au ciel, il bénit et rompit les pains, qu'il donna à ses disciples pour les mettre devant eux, et il partagea les deux poissons entre tous.
29062a0029	Ils mangèrent tous et furent rassasiés.
29062b0050	Ils emportèrent douze paniers pleins des morceaux rompus et aussi des poissons.
29062c003d	Ceux qui avaient mangé les pains étaient cinq mille hommes.
29062d0090	Aussitôt, il fit monter ses disciples dans la barque et les fit passer à l'autre rive, à Bethsaïda, tandis que lui-même renvoyait la foule.
29062e0044	Après avoir pris congé d'eux, il monta sur la montagne pour prier.
29062f0050	Le soir venu, la barque était au milieu de la mer, et lui était seul à terre.
29063000b6	Les voyant dans l'angoisse de ramer, car le vent leur était contraire, vers la quatrième veille de la nuit, il vint à eux, marchant sur la mer; il aurait voulu passer près d'eux,
2906310061	mais eux, le voyant marcher sur la mer, crurent que c'était un fantôme et poussèrent des cris;
290632007e	car tous le voyaient et étaient troublés. Mais aussitôt il leur parla et leur dit: «Courage! C'est moi! N'ayez pas peur.»
2906330072	Il monta dans la barque avec eux; et le vent cessa, et ils furent très étonnés entre eux, et s'en étonnèrent;
290634004d	car ils n'avaient pas compris pour les pains, mais leur cœur était endurci.
2906350053	Après avoir traversé, ils abordèrent à Génésareth et s'amarrèrent au rivage.
2906360043	Dès qu'ils furent descendus de la barque, les gens le reconnurent,
2906370081	et coururent dans toute la région. Ils se mirent à amener les malades sur leurs nattes là où ils avaient appris qu'il était.
29063800ff	Partout où il entrait, dans les villages, dans les villes ou dans les campagnes, ils déposaient les malades sur les places publiques et le priaient de leur permettre de toucher la frange de son vêtement; et tous ceux qui le touchaient étaient guéris.
