2800000005	Matai
310314008f	Pu lino kumwene uvi vwesya ukuvoneya kila mbombo, kugooni ugo tudoova ano ugotusaga, ugendela mumaka ga mwene ugogivomba imbombo igati ndwifwe.
3103150068	Kumwene kuve nuvudwadwa mugati mu mpelile na mwa Kilisiti Uyesu na Kufivumbuka fyoni uchila lusiku. Amen
3104010068	Ningave ndukhungwa kwa nkhuludeva, nikhuvadova mgendage vule vule nu nienyilango iyo Nguluve avilangile.
310402004f	Mutamage nulwiyiesyo uluvaha nikhisa nukwiyumilincha Muvumbelanilage mundugano.
3104030049	Muvombage mtiigage ukhulolela ulundamano lwa Mepo pwu paninie nu luhungu.
3104040057	Khulimbiele gumo nu Umepo yumo, nduvumukhale mwilangiwe mumbulweli munduhuvilo lwienyo.
310405003c	Hange kivale unkuludeva yumo, ulwidikho lumo, ulwoncho lumo.
3104060059	Nu Nguluve yumo nu Daada va voni. Umwene alipakyanya pa fyoni, ni fyoni mugaali mu fyoni.
310407005a	Khila munu agaviliwe ikhikungilwa ukhuhongana nei khipimilo kya khikungiliwa kya Kilisiti.
3104080077	Ndu uvusimbe vuwinchova: “Watogile khukya leno, avalongwinche avkungwa mumbu sukwa. Akhahumya afikhungilwa kuvanu.”
310409005e	Khukhuta khikhi ukhuta “Atogile” ulwakhuva pope aleikhile kuluvafu ulunge pasi pakhilunga?
31040a0090	Umwene uviaikhilkhile vie munu yuninie uviatogile kuvutali khukyanya ukhilatilila ikyanya nchoni. Avombile eewo ukhuva avonekhage mu finu fyoni.
31040b0057	Ukilisite ahuminche ifikungilwa ndifii avasukwa, avanyamalago, avalumbili, navamanyisi.
31040c0052	Avombile eiwo pakhuvatanga ukhuvombela imbombo, pakunchenga umbilie ugwa Kilisite.
31040d00a8	Ivomba iewo pwu ufwe twivoni tufikhe mululandamano ulwa lwediko ulwaluhala lwa mwana va Nguluve. Ivomba eiwo ukhuta tudulukhe avala avalinulwediko ululuti mwa Kilisite.
31040e00b6	Khuilei tulekhe ukhuva ndavana, tulekhe ukhutagiwa ukwaa nu kwaa. Ulwakuva tulekhe ukhutoliwa khila mepu inchavumanyisi khunumbula imbivi inchavanu munduhala ulwakusyova nukhuyancha.
31040f006b	Pivu tulanchova lweli mundugano nukhuhola ukhulutilia munjila nchoni inchagaati mumwene uviintwe, Kilisiti.
31041000ad	Ukilisiti atulunganyiche pupaninie mumbili gwoni ugwavankhilisisti gulungine pupaninie ni ifilungillo ifya mbili ukuta umbili gwoni ghukulage nukhunchengeka gwene mundugano.
310411007e	Pivu, ninchova, nita, nikhuva simeelincha Muntwa mlageedaga nda vanu avanyapanji avigeenda mbuvivi mbunangi wa nyala nchavene.
3104120090	Vadeindeliwa ni hisi mumassage gaavavene. Vasweemiwe ukhuma mu wumi wa Nguluve khuvukonyofu uvuvulimugaati muvene kwu vukhafu wa numbula nchavo.
310413005e	Savikhivona soni veheliki vene khuvuvivi kumbombo nchavene imbivi, munongwa nchavo inchikyoyo.
3104140038	Ulwakhuva, vusamumanyile eiwo eindageilo incha Kilisiti.
3104150068	Nivona ukhuta mpulikhe inchamwene. Nivona ukuta mkamanyilaga mumwene, nduvu eilweli yilegaati mwa Yeesu.
310416007a	Mfule imbombo nchoni inchikhongana niemigeendelo khyienyo iegyakhatale, uvumunu uwakhatale uwihola khunongwa inchavusyovi.
3104170059	Mfule uvumunu weinyo uwakatale pumuvombelilwe uvupya munumbula inchaluhala lwenyo mumepo.
3104180073	Muvombage eiwo muwesye ukufwala uvumunu uvupya, uvukongana nu Nguluve. Uvumbiwe muwanyilweli nuvuvalanche uwalweli.
3104190089	Ulwakuva, uviekhe khuvutali uvusyovi “Mnchovage uvulweli, khilamunu nuvaleipawipi pamwene,” Ulwakuva tuliepapaninie kilamunu nuninie.
31041a0079	Muvinchaga neilyoyo, khange mlekhage ukhuvomba imbivi.” Ukhuma ilinchuva vulihuma ukufika kuvusemo vumunchige nielyoyo.
31041b001f	Mlekhe ukumpa usetano unsenkhi.
31041c00c1	Uviihincha alekhage ukhuhicha khange. Pinogiwa eitangage ukuvomba imbombo. Avombage eimbombo ieyinyalusayo khumavoka gaa mwene, piva wesyage ukhuvomba ukhutangila umunu uvilonda ukhutangililwa.
31041d009d	Einjovele imbivi yilahumag mumilomo gyienyo. pakhuva, amamenyu geinyo gahumaghe mumilomo gyeinyo aghilondiwa mumbunogwe ukhuvapa ifilutilile avipulikheencha.
31041e0073	Pivu mulambipi nchaga Umepo umbalanche uva Nguluve. Ulwakuva khumwene mveikhiwe eikhimanyielo kulinchwa ilyavupoki.
31041f0081	Muveke pavutali uluvano lyoni, elyoyo, uluvipo, ukhulwa namaduusi, nakhilakheinu eikyavuvivi, mvinchage niekhisa yumwe kwa yumwe.
310420006d	Muvichage neikhisa. Musiekhilanilage yumwe khwa yumwe, nduvuu Nguluve mugaati mwa Kilisiti vuavasyikile umwe.
3105010030	Muve vanu vakhukonga Unguluve, nda vana avagane.
3105020095	Mugendage ndugano, nduvu Uyeesu uvia tuganinee ufwe, akhihumya umwene aihominche nekhelo neinekhelo lukhava lunisi ulunonu hwa khung'ovosya Unguluve.
310503005f	Uvuligu nuvunchavu nuvunogwe uvuvivi vusite ukhunchoviwa khuli umwe nduvu-linogiwa khuvechekhi.
3105040080	naluhi vipeicho lusite ukhuchoviwa. Ni njovele lya khikonyofu, ulubedo lwa khubedana lu hwa sio lunonu, apo luve pulule ulusano.
3105050099	Muwesya ukhuva nu vayehueli ukhuta kuule imbivi nuvuligu, hata uvinogwa uywa ikweisaya mufi hwani inchila vuhale wuwoni mundudeva la Kilisiti nu Nguluve.
310506007c	Umunu vivoni asite ukhukhusiova amamenyu gene pakhuva imbombo ndichi uluvipo lwa Nguluve huiva paki anya pavanu avasapuwkha.
310507002c	Pakhuva sayinogiwa ukhu hanga paninwe navyo.
3105080074	Pakhuva umwe khuvutengulilo mwale va hisi pakhuva lino mlivana va lumuli mwa Daada. Lino mgendage ndavana va lumuli.
3105090040	Pakhuva isekhe ncha lumuli nchi hanjanwa nuvunonu woni ne lweli.
31050a0028	Landaga khila ekhikhihovosya khwa Daada.
31050b0061	Lusite ukhuvombekha ululandamano pa mbombo yahisi pavunchia nisekhe pakhuva n'chi va pavu valafu.
31050c003f	Pakhuva imbombo n'chi vombekha navene cha sonilel ukhuchichova.
31050d003c	Imbombo n'choni in'chi dendulwa nulumuli n'chiva pavuvalafu.
31050e00b4	Pakhuva khila khinu, khedendulumwe nulumuli. Khava ndumuli hata ukhuchova ewo “Sisi mkha uve yuve ugonelile eima ukhuhuma khuvanu avafyile nu Kilisiti ung'ala pakianya paiove.”
31050f0050	Pu yinogiwa ukhuva miho vumugenda vanu avan'chila luhala mve ndava valinuluhala.
310510002a	Mugupokhe usikhe pakhuva misikhe gyambivi.
310511003a	Msite ukhuva va pehoa, mulumanye vulikhu uwegane wa Daada.
3105120059	Msite ukhugala nuvugeimbe uvu vukhuva helikha khumbivi lino nchen'chiwe Umepo Umbalanche.
310513004e	Mchovage na khila munu nukhwisaya ni nyimbo nukhuginwa ni nyimbo ncha numbula.
310514002f	Mweimbage nukhu g'einywa ne numbula khwa Daada.
3105150054	Emisikhe gioni msanage pambombo khulitawalya Yeesu Kilisiti Daada vito khwa Nguluve.
310516006a	Mwei humyage yumwe khwa yumwe kuusima lya Kilisiti. Mwei vadada mwei humye khuvugosi venyo nda khwa Daada.
3105170061	Pakhuva ugosi intwe gwa dala va mwene, nduvu u Yeesu Kilisiti intwe gwa tembile vupokhi wa mbili.
3105180072	Nduvu elikanisa vulili pasi pa Kilisiti, vivule na yumwe muivadala muvombage ewo khu vagosi vinyo khukhila mbombo.
3105190067	Mwei vagosi muvagane avadala vinyo nduvu UYeesu aleiganile elikanisa akhuhumya yuywa khunongwaya mwene.
31051a004b	Avombile ewo live vunonu. Akaha linoncha nukhulesukha na magasi ga limenyu.
31051b0097	Avombile ewo phakuva inogwa ekhweihlikhila upelela Umbalanche, un'chila khinu ikhivivi hwanine nichila ulwakhuva, liva nuvu valan'che uvinchila vuvivi.
31051c0081	Khunjila yilayila mweivagosi munogiwa ukhuvagana avadala vinyo ndei mi viligweinyo. Ula uviaganile udala va mwene eiganile yuywa.
31051d007b	Asipali nuvali umo uviikhugu kalalila umbili gwa mwene. Ukhugu gwimekha nukhugu no n'cha, nduvu Uyeesu aliganile elikanisa.
31051e002c	Pakhuva ufye tulipaninie nu mbeli gwa mwene.
31051f0067	“Khululagilo ulu ugosi ukhulekha udadaye nu vanina vikhwibatana nu dala va mwene viva umbili gumo.”
310520002d	ugugwa fihikhe lino nichova Uyesu nelikanisa.
310521005d	Pu apa nita kila munu agane udala va mwene ndu mbili gwa mwene, nayu nayu dala aganage ugosi.
3106010044	Mwivana mwiyisyage khuvavakha vinyo du Daada, ulwakuva uwuwayelweli.
3106020050	“Mdwadage udadayo nuvanyoko vako” (ululwulagilo ulwa kwanda ulunya ndagilo),
3106030039	“muve nuvudekhekhe mtamaa manchuva amingi mkhelunga.”
3106040070	Nayumwe vababa, mlekhe ukhuvanyanchi likhania avana nukhuvapelela uluvipo, mvalelage avana ndivungu lya Nguluve.
31060500bb	Nayumwe vasukhiwa, muve videkhinchi kuvavakha vinyo avapakhilunga nuvudwadi uvuvawa nukhutelemanikha, nuvudunchi uwikhuma munumbula ncheyo. Mwiyesyage kuvene nduwu mukiyisya uwa Kilisiti.
31060600c1	Ukwiyisa kweyo kulekhe ukuva kuvavaha viyoo wuvikuvalola nukuhavosya. Vambogelage ninumbula nehiyo nchoni, ulwakuva muombombela unguluva ukuhuma munumbula nchiyo, vavombelage ni numbula nchiyo.
310607001f	Ulwakuhava Unguluve siyo avanu,
310608007f	munogile ukulumanya ukhuta uhila imbombo inonu umunu enchoivomba alakava amahombo ukuhuma kwa Daada, nayumwe vasuhiwa nu dekhe.
31060900ae	Nayumwe mwivaha mughahage vulevule kuvasuhiwa vinyo. Mlekhe uvadwadwancha mulumanyage ukhuta Unguluve va kukyanye vavanuvoni. Mulumanye ukuta kusikuli ukugava kugati kumwene.
31060a003a	Valume muve na kha umwa Daada, na makha auluma khwa Daada.
31060b0055	Mufwalage efilwilo fyoni afya Nguluve, mwese ukwima fivi nuvutulaganogwa wa ntavango.
31060c007c	Ulwakhuva embancha yetu sio ya nkisa numbeli, eligoha lyakulwa na vatwa na valogonchi va imepo imbivi na vavaha va nkilunga.
31060d008a	Lino mufwalage ivifilwelo fyoni ifya Nguluve, ulwakuva mnogiwa ukwima vunono mukavalilo akha akhavivi. Apya mumalie vyoni, mukwema vunonu.
31060e0053	Pwulino mwimage vunonu, mugahage ewo mwipinyage utivo ugwa vyayelweli pauipambanga.
31060f0053	Muvombage ewo wumufwalile uwayelweli mumalunde genyo wumulila kulumbelila uluhungu.
3106100057	Pivu yinogwa mutole dlwesigo ulwa lwidikho, lulwa luwesya ukhunchinya umwoto gwa ndugu.
310611004b	Mufwale ekitili kyavupoki nemundu ya Mepo umbalanche, nelumuyu lya Nguruve.
3106120098	Panine nukhudova uluhunga, mudovage Umepo khila neluseuhi. Mumilole mivineliga miocho emiseuhi kyoni, Kwakwiyumilincha kwuni ni nyisayo avampelela voni.
3106130065	Mudovela une wuninogwa ukhunchova mudovage nivuliwe uvunchimu wayelweli iyefinchi iyonchova elimenyu.
3106140075	Kulimenyu une nilimwemelinchi nukungiwe nemilegehe ikyakyuma mgali mvene nienchove khumakha nduwunidayiwa ukhonchova.
310615007b	Nayumwe mulumaye embombo yangu umwunivombela, Tikiko nngane vango vimbombi vinyakhisa khwa kuludeva, ikhuvavula khilakhinu.
310616005e	Nisukhile khulyumwe kuvafumbwe uwu pwu mulumaye imbombo ncheho, avanunanchage inumbula ncheyo.
3106170075	Uluhungu luve khuvalukholo nalugano paninye nulwidiko ulwihuma khwa Nguluve u Daada nu nnnnnnnnswambe Yeesu kilisiti.
3106180054	Uluhungu luve panine na voni avikhugana utwa Yeesu kilisite kulugano lulwa salwifwa.
3200000006	Filipi
32010100cf	UPavuli nu Timoti, avavombi va Yeisu Keileisite, khuvala avahalwa mwa Keileisite, khuvala avahalwa mwa Keileisite vavo vitaama khuvunchenge uwa khu Filipi, paninie nava loleli navavo vkhunghuvombela upelela.
3201020074	Uluhungu luve khulyume nulunonchechencho ulwihuma khwa Nguluve uDaada yeitu nakhwa Nkuludeva veito uYeisu Keilesite.
3201030058	Nikhundeimya Unguluve vango eimiseikhi nghyoni pala upunikhuva nkumbukha umwe mweivooni.
320104005c	Eimiseikhi nghyooni munyisayo nchango savuli yeinyo mweivooni, nianihovokha vunikhuvadovela.
320105008a	Neileinulumwaleisyo lwingi ukhukongana nukhulya paninie khwienyo mundivangeili ukhuhuma eikhigono khyavulenguleilo ukhufikha eilelo eiyei.
32010600b8	Neilei nulweideikho ukhula umwene uveiatenghulinche eimbombo einonu munghati ndyumwe vei uyu ukhuyeivombelelangha nukhuyeimala ukhufikha pakhinghono eikhya Nkuludeva uYeisu Keileisite.
32010700de	Lunonu khulyune ukhwipuleikha ewo palyumwe mweivoni ulwakhuva neivaveikhile munumbula yango. Ulwakhuva umwe muvile vayango munduhungu na mbunkungwa vwa minyololo mumbutangeili vwa leimenyu nukhunchova khwango eilivangeili.
320108007a	Unguluve itangeili vango, ukhunkongana numunivelile nuvunonghwe palyumwe umwe mweimuvile nune munduhunghu ulwa livangeili.
3201090090	Pu ulu lwulweisayo lwango ukhuta: ulunghano lweinyo luvenchanghe lwingi fincho ukhuluteileila luvenchanghe ukhuluteila uvumanyi nuluhala lwooni.
32010a0089	Pu muve vanu vakhweideikha amanonu ukhuta pumuve ni numbula inonu, muve vanu avasavatulile nongwa vangholofa pakhingho eikhya Keielisite.
32010b0060	Pu mudeinchiwe isekhe incha yeilweli, mwa Yeisu Keileisite, mumbudwadwa nulunghinio lwa Nguluve.
32010c0087	Pu lieno valukolo lwango ninonghwa mulumanye ukhuta nghooni anghahumile khulyune nghapelile ukhuta eilimenyu puleinchovivwaghwe fincho.
32010d006b	Punavuvunkungwa vwango uvwa minyololo puvumanyeikhikhe mwa Keileisite khuvasikhali avaloleli navange vooni.
32010e009e	Navalukolo lwango vango vingi mwa Keileisite savuli yavunkungwa vwa minyololo wango, vanonghilwe nukhuva vanu vakhuleilumbeileila Eilimenyu khivula vudwanchi.
32010f0057	Avange vikhuleilumbeileila eilimenyo ni ngofyo neikhivinipu avange khuvufumbwe uvunonu.
320110007a	Vala avavikhundumbeileila uYeisu nulunghano valumanyile ukhuta neiveikhiwe ukhuta neitangeile eilimenyu nukhuleitengelela.
320111009b	Pu avange veikhundumbeilila uKeileisite nu vwimi hange nu vufumbwe uvuvivi. Puvisangha ukhuta vipela uvunkuvilwa khulyune mumbunkungw vwa minyololo vwango.
320112009d	Pu leino? Sani, sangha khinu pu eingave savuli ya ngofyo nda puyeingave mumbwa yeilweli, uKeileisite ilumbeileiliwa pu lieno nihovokha lweli une punihovokha.
320113008e	Ulwakhuva neilumanyile ukhuta angha yanghivenchangha vupokhi vwango. Puyayiva ewo savuli ya nyeisayo ncheinyo nuvulangeili vw Mepo Umbalanche.
32011400f8	Ukhukongana nuluhuvilo lwango ulwa yeilweli, khukuta sangavone soni. Pu lieno khu vukifa vwoni, nduvu isikhu nchooni na leileino nihuveil ukhuta uKeileisite ikhweimeikhivwagwa mumbeile nghwango ndupuyeingave mbwumi yeive mbufwe ikweimeikhivwanghwa.
320115003e	Ulwakhuva khulyune une, uvutamo vei Keileisite ukhufwa vukavi.
320116007c	Pu lieno eingave ukhulama kheimbeilei khwihola isekhe mumbombo yango, pu lieno saneilumanyile uvunonghwe vwango vyuvuleikhu.
320117009f	Pakhuva nikwenghiwa fincho na masanghe angha ngaveilei neileinuvunonghwe vwa khunghuleikha umbeile puneive paninie nu Keileisite, ikhinu khikhyo khyuma fincho.
320118004a	Nu puyeingave ukhusinghala mumbeilei unghu khinu khinonu fiincho palyumwe.
320119007e	. Ulwakhuva neilumanyile pa eilei yani singhala nukhuva paninie numwe mweivoni, pavutamo uvwa luhekhelo nu lweideikho lweinyo.
32011a0070	Pu eiyei yeinghegangha uluhekhelo lweinyo uluvaha mwa Yeisu uKeileisite, savuli yakhuvepo khwango paninie numwe.
32011b0130	Mnonghiwa ukhutama emita meile nghyinyo ulunonu ulunonghelanile nei limenyu lya Keileisite. Muvombanghe evwo ukhuta neinginche nukhuvavona umwe ndapuniengasita ukhwincha, neipuleikhanghe eiyakhuta mweimile khikangafu munumbula yeimo, nuvufumbwe vumo, pakhuyeivo mbelela imbombo ya lweideikho lwa limenyu.
32011c0093	hange mulekhe ukhuvadwada avalunghu veinyo. Pu eiyei khuvene khihwani khya vunangi. Pu leino khulyumwe khihwani khya vupokhi ukhuhuma khwa Nguluve.
32011d0074	ulwakhuva mupevilwe savuli ya Keileisite sayeileipakhumweideikha vuvule pu yeilei nakhukhunkuveilwa savuli ya Mwene.
32011e006b	pu mungave mukilana ulukila no lulalula nduvumwaluvwene kulyune nukhupuleikha ukhuta naleileino nipikilana.
32020100d5	Eingave khuleikhukanyanchiwa nukhuhekhela mwa Keileisite. Eingave khuleilunchesyo ukhuhuma ndunghano lwa mwene. Eingave khuleikhule ila luninie khukhwa khupeliwa nu Mepo Umbalanche. Eingave khuleiluhungu neikhisa.
320202008c	Pu mudeinchanghe uluhekhelo lwango pakhwisanghila uvufumbwe vumo, vumuleinulunghano lumo, mungave paninie mwa mepo, nukhuva nuvufumbwe vumo.
3202030088	Ndavombanga pakhukilana nukhwiyeimeikha. Pu panonghile ukhuvomba nuvudekhedekhe nukhuvavona avange ukhuta vanonghile ukhuvaluteila umwe.
320204007f	Umunu uveiavenchangha alekhe ukhulola uvononghwe vwa mwene vuvule, pu aveanchanghe vakhusanghila nuvunonghwe uvw vanine avange.
3202050038	Muve nuvufumbwe ndavula uvwa leinavyo uYeisu Keileisite.
320206006c	Nda puyeingave umwene aleihine nu Nguluve. Pasavonangha ukhuleihana nu Nguluve khinu khya khwibatama nakhyo.
320207005c	Pu lieno akhiyeisya yu mwene. Pu akhafwala uvumunu vwa vuvombi pu akhava khihwani khya munu.
3202080043	Pu umwene akhiyeisya akheideikhila nakhukhufwa, pa khidamileihanie.
320209007e	Pu leino Unguluve akhamweimeikha fincho pwakhapa nulusayo ulwa litawa eileihuteilile amatawa nghooni eilitawa eilivaha fincho.
32020a009f	Pu anghahile ewo ukhuta munditawa lya Yeisu eilifunghameilo eilya venchangha leifunghamanghe. Amafunghameilo ngha vala avalei khunyanya navaleipasi pakhilunga.
32020b0071	Pu ululimi ulwavenchangha lweideikhanghe ukhuta uYeisu uKeileisite veiNkuludeva, mu mbudwadwa vwa Nguluve uDaada.
32020c00c5	Leino vanghane vango nduvu mukhunyiedeikha isikhu nchooni, samukhunyi edeikha pene vupyuneile, pamukhunyiedeikha napa seikhi unghuneisipali, mutateilanghe uvupokhi vweinyo paludwado nukhuyeyevukha.
32020d0090	Pakhuva vei Nguluve uvei ivomba eimbombo munghati mundyumwe pakhuvatanga ukhusanghila uvufumbwe vumo nukhuvomba nghooni nghala anghikela umwene.
32020e003c	Muvombanghe imbombo nchoni pakhusita khukuta nukhuveinghana.
32020f00b5	Muvombanghe ewo muve vanu va Nguluveavasavinchovivwa yeive vwuvusyovi muve vanu avanchila khavini pa khivumbukhu ikhinyamatingo nuvungalufu, muavo pamuvonekhanghe lumuli mukhilunga.
32021000b5	Mwibate fincho eilimenyu lya vwumi ukhuta ninche nienghineihenche pa khinghono eikhya Keileisite. Itange puya nikhulumanya ukhuta sanga tatangha pavuvule nukhwingha tancha pavuvule.
320211007f	Nupu nidudeileiliwa ukhuta sadakha ya panekhelo nulwisayo lwa lweideikho lweinyo, punihekhela khanghe neihekhela paninie numwe.
320212002d	Vuvuvwa nayumwe hange muhekhela paninie nune.
32021300af	Pu lieno nihuveila mwa Nkuludeva uYeisu ukhusuha u Timoti khulyumwe khasinghile akhavalelo khadebe ukhuta punei kanga nchiwe einumbula yakhiva nikhunchimanya imbombo ncheinyo.
320214005b	Pakhuva neileinchila umunu uyunge unyavumbwe vumo nune, unyavumbwe uvwa yeilweli ndu mwene.
3202150064	Avange voni vavo nikhuvasuha khulyumwe, vilonda ifyavo vene savilunda ifyakhuva five fya Keileisite.
3202160094	Pu ulunonu mulumanyile uvunonu vwa mwene ukhuta avumbile vwa mwene ukhuta avumbile paninie nune savuli ya limenyu ndu mwana uvyalinudadaye pambombo.
3202170068	Pu lieno nihuveila ukhusuha mbeiveimbeivei yakhiva neilumanyile khinukheikhi eikhiyakhihumeila khulyune.
3202180040	Leino neiumanyile mwa Nkuludeva pakhaseikhi akhadebe akhasigile.
32021900e0	Pu lieno ni sangha ukhuta lunonu ukhumbuncha khulyumwe Epafradito. Umwene lukolo lwango hange imbomba mbombo nchango, ilwa indweila linghoha paninie nune, hange veisuhivwa veinyo veitangeile va fyavunonywe ifyu nikhufilonda.
32021a0074	Ulwakhuva ale nuvusukwa uvwakhuva paninie numwe mweivoni, puakhasusuvala fincho, nduvumupulikhe ukhuta akhale itamu.
32021b011a	Ulwakhuva akhale itamu fincho sakhale na makha lweli aleikhulemwa ukhwitanga akhale ndumunu uvipasinghalile padebe ukhufwa. Pu Unguluve akhandolela ikhisa, pu Unguluve sakolile ikhisa uywa mwene sakolile akhale neikhisa na palyune, ukhuta neilekhe ukhuva nulususuvalo pa lususuvalo.
32021c0095	Pu leino neitatile finchu ukhunkilivula khulyumwe khyahanila ukhuta yakhiva mukhumbona hange muve nuluhekhelo pu na yune uvudwanchi vwiva vuhenghile.
32021d008a	Mumwupilile u Epafradito munditavwa lwa Nkuludeva munduhekhelo lyoni. Muvadwadanghe avanu avalei ndavule ukhuta vanu vakhudwadiwa vuvuvwa.
32021e00d3	Ulwakhuva akhale pa mbombo ya Keileisite akhale nyakhufwa savuli ya Keileisite. Pusaleikhwisanghila pavwumi vwa mwene pakhumanga une pala upumukhamilwe umwe pakhasinghalile ukhunanga pakhuva mukhale kutali nune.
32030100b2	Pu lieno valukololwango muhekhelanghe mwa Nkuludeva. Sanikhuvuvona uvunghatale nu khunghatanchiva pakhuva simbila amamenyu nghalanghala. Pakhuva angha anghanonghelanile palyumwe.
320302008a	Mweilolelanghe nukhwivandeikha nimbwa hange navavombi avavivi. Mweilolelanghe navala avikheiveyanga nukhwikengheta vavo eimiveilei ghyavo.
32030300a9	Ulwakhuva ufwe fwefwe tukunghitwe. Tweitukhisaya khwa Nguluve mbulangeili vwa Mepo. Tweitukheinghi neiheincha mwa Keileisite uYeisu, hange twaisatuleivakifu kheimbeilei.
320304006b	Na pope, khungale khuve nu munu unyakhunghuhuveila umbeilei unghu une puniale nikhunghuhuveila ukhuluteila.
32030500ee	Pakhuva niakenghetiwe eikhi nghono eikhya nnana. Pu une neileing'olwa vakhikolo eikhya vana va Vaislaeili. Ne iliva nkivumbukhu eikhya Benyamini. Neilei Ng'ebulinei mwana va hebuli. Mukhunchivombela indangheilo ncha Mose niale, Ifalisayo.
