0100000008	Gênesis
2818250045	Como foram os dias de Noé, assim será a vinda do Filho do Homem”.
281826009c	Pois como naqueles dias que foram antes da enchente eles estavam comendo e bebendo, casando-se e dando em casamento, até o dia em que Noé entrou no navio,
2818270068	e eles não sabiam até que a enchente chegou e os levou a todos, assim será a vinda do Filho do Homem.
281828004e	Então dois homens estarão no campo: um será levado e o outro será deixado.
2818290052	Duas mulheres estarão moendo no moinho: uma será levada e a outra será deixada.
28182a0044	Observe portanto, pois você não sabe em que hora seu Senhor virá.
28182b009c	Mas saiba que, se o dono da casa soubesse em que vigília da noite vinha o ladrão, ele teria observado e não teria permitido que sua casa fosse arrombada.
28182c0060	Portanto, esteja também pronto, pois em uma hora que você não espera, o Filho do Homem virá.
28182d007e	“Quem é então o servo fiel e sábio, que seu senhor colocou sobre sua casa, para dar-lhes seus alimentos na época devida?
28182e0050	Bem-aventurado aquele servo que seu senhor encontra fazendo isso quando ele vem.
28182f0045	Certamente eu lhes digo que ele o colocará sobre tudo o que ele tem.
2818300056	Mas se esse servo mau disser em seu coração: 'Meu senhor está atrasando sua vinda',
2818310050	e começar a bater em seus companheiros servos, e comer e beber com os bêbados,
2818320063	o senhor desse servo virá em um dia em que ele não o espera e em uma hora em que ele não o sabe,
2818330077	e o cortará em pedaços e nomeará sua porção com os hipócritas. É aí que estará o pranto e o ranger dos dentes.
2819010076	“Então o Reino dos Céus será como dez virgens que pegaram suas lâmpadas e saíram para se encontrar com o noivo.
2819020034	Cinco delas foram insensatas, e cinco foram sábias.
2819030054	As que foram insensatas, quando levaram suas lâmpadas, não levaram óleo com elas,
2819040046	mas as sábias levaram óleo em suas embarcações com suas lâmpadas.
2819050045	Agora, enquanto o noivo se atrasava, todos eles adormeciam e dormiam.
2819060059	Mas à meia-noite houve um grito: 'Vejam! O noivo está chegando! Saiam para conhecê-lo!
2819070046	Então todas aquelas virgens se levantaram, e apararam suas lâmpadas.
2819080062	A tola disse ao sábio: 'Dê-nos um pouco do seu óleo, pois nossas lâmpadas estão se apagando'.
281909009f	Mas os sábios responderam, dizendo: 'E se não houver o suficiente para nós e para você? Você vai antes para aqueles que vendem, e compra para si mesmo”.
28190a008d	Enquanto eles foram comprar, o noivo chegou, e aqueles que estavam prontos entraram com ele para a festa de casamento, e a porta foi fechada.
28190b0056	Depois vieram também as outras virgens, dizendo: 'Senhor, Senhor, abre-te para nós'.
28190c0040	Mas ele respondeu: 'Certamente eu te digo, eu não te conheço'.
28190d0062	Observem portanto, pois vocês não sabem o dia nem a hora em que o Filho do Homem está chegando.
28190e006f	“Pois é como um homem indo para outro país, que chamou seus próprios servos e confiou seus bens a eles”.
28190f008c	A um ele deu cinco talentos, a outros dois, a outro, a cada um de acordo com sua própria capacidade. Em seguida, ele prosseguiu sua viagem.
2819100068	Imediatamente aquele que recebeu os cinco talentos foi e negociou com eles, e fez outros cinco talentos.
2819110046	Da mesma forma, aquele que recebeu os dois também ganhou outros dois.
2819120068	Mas aquele que recebeu o único talento foi embora e cavou na terra e escondeu o dinheiro de seu senhor.
2819130058	“Agora, depois de muito tempo, o senhor desses criados veio e acertou contas com eles.
28191400b7	Aquele que recebeu os cinco talentos veio e trouxe outros cinco talentos, dizendo: 'Senhor, Vós me entregastes cinco talentos. Eis que eu ganhei outros cinco talentos além deles”.
28191500ab	“Seu senhor lhe disse: 'Muito bem, servo bom e fiel'. Você tem sido fiel em algumas coisas, eu o colocarei sobre muitas coisas”. Entrai na alegria de vosso senhor”.
281916009d	“Aquele que recebeu os dois talentos também veio e disse: 'Senhor, tu me entregaste dois talentos'. Eis que eu ganhei outros dois talentos além deles”.
28191700ab	“Seu senhor lhe disse: 'Muito bem, servo bom e fiel'. Você tem sido fiel em algumas coisas. Eu o colocarei sobre muitas coisas”. Entrai na alegria de vosso senhor”.
28191800a5	“Aquele que tinha recebido o único talento veio e disse: 'Senhor, eu sabia que você é um homem duro, colhendo onde não semeou e recolhendo onde não espalhou'.
281919005a	Eu tive medo e fui embora e escondi seu talento na terra. Eis que tu tens o que é teu”.
28191a008a	“Mas seu senhor lhe respondeu: 'Seu servo perverso e preguiçoso'. Sabia que eu colho onde não semeei, e recolho onde não espalhei”.
28191b0089	Portanto, o senhor deveria ter depositado meu dinheiro nos banqueiros, e na minha vinda eu deveria ter recebido de volta o meu com juros.
28191c0041	Tire-lhe, portanto, o talento e dê-o a quem tem os dez talentos.
28191d0080	Pois a todo aquele que tem será dado, e ele terá abundância, mas daquele que não tem, até mesmo o que ele tem será tirado.
28191e0061	Lance o servo não lucrativo para a escuridão exterior, onde haverá pranto e ranger de dentes'.
28191f0087	“Mas quando o Filho do Homem vier em sua glória, e todos os santos anjos com ele, então ele se sentará no trono de sua glória”.
2819200081	Diante dele todas as nações serão reunidas, e ele as separará umas das outras, como um pastor separa as ovelhas dos cabritos.
2819210042	Ele colocará as ovelhas à sua direita, mas os bodes à esquerda.
2819220091	Então o Rei dirá aos que estiverem à sua direita: 'Vinde, benditos de meu Pai, herdai o Reino preparado para vós desde a fundação do mundo;
2819230071	pois tive fome e me destes de comer. Tive sede e me destes de beber”. Eu era um estranho e vocês me acolheram.
2819240072	eu estava nua e você me vestiu. Eu estava doente e você me visitou. Eu estava na prisão e você veio até mim'.
2819250083	“Então o justo lhe responderá, dizendo: 'Senhor, quando te vimos com fome e te demos de comer, ou com sede e te demos de beber?
2819260051	Quando te vimos como um estranho e te acolhemos, ou te vestimos nu e te vestimos?
2819270038	Quando o vimos doente ou na prisão e viemos até você?
281928008b	“O Rei lhes responderá: 'Certamente eu lhes digo, porque vocês o fizeram a um dos menores destes meus irmãos, vocês o fizeram a mim'.
281929008f	Então ele dirá também aos que estão à esquerda: 'Parti de mim, malditos, para o fogo eterno que está preparado para o diabo e seus anjos;
28192a0050	pois tive fome, e não me destes de comer; tive sede, e não me destes de beber;
28192b006c	era um estranho, e não me acolhestes; nu, e não me vestistes; doente, e na prisão, e não me visitastes'.
28192c00a6	“Então eles também responderão, dizendo: 'Senhor, quando te vimos com fome, ou com sede, ou com um estranho, ou nu, ou doente, ou na prisão, e não te ajudamos?
28192d0084	“Então ele lhes responderá, dizendo: 'Certamente eu lhe digo, porque você não o fez a um dos menores, você não o fez a mim'.
28192e0047	Estes irão para o castigo eterno, mas os justos para a vida eterna”.
281a010045	Quando Jesus terminou todas estas palavras, disse a seus discípulos,
281a020076	“Sabeis que depois de dois dias a Páscoa está chegando, e o Filho do Homem será entregue para ser crucificado”.
281a03008a	Em seguida, os principais sacerdotes, os escribas e os anciãos do povo foram reunidos na corte do sumo sacerdote, que se chamava Caifás.
281a040050	Eles se aconselharam juntos para que pudessem pegar Jesus por engano e matá-lo.
281a05005a	Mas eles disseram: “Não durante a festa, para que não ocorra um motim entre o povo”.
281a060044	Agora quando Jesus estava em Betânia, na casa de Simão, o leproso,
281a070089	uma mulher veio até ele com um frasco de alabastro de pomada muito cara, e derramou-o sobre sua cabeça enquanto ele se sentava à mesa.
281a080062	Mas quando seus discípulos viram isto, ficaram indignados, dizendo: “Por que este desperdício?
281a09004c	Pois este ungüento poderia ter sido vendido por muito e dado aos pobres”.
281a0a007c	Entretanto, sabendo disso, Jesus disse a eles: “Por que vocês incomodam a mulher? Ela tem feito um bom trabalho para mim.
281a0b0047	Pois você sempre tem os pobres com você, mas nem sempre me tem a mim.
281a0c0058	Pois ao derramar esta pomada sobre meu corpo, ela o fez para me preparar para o enterro.
281a0d0094	Certamente vos digo, onde quer que esta Boa Nova seja pregada no mundo inteiro, o que esta mulher fez também será falado como um memorial dela”.
281a0e004e	Então um dos doze, que se chamava Judas Iscariotes, foi até os padres chefes
281a0f0083	e disse: “O que você está disposto a me dar se eu o entregar a você?”. Então, eles pesaram para ele trinta moedas de prata.
281a100042	A partir daquele momento, ele procurou a oportunidade de traí-lo.
281a110096	Agora no primeiro dia de pão ázimo, os discípulos vieram a Jesus, dizendo-lhe: “Onde você quer que nos preparemos para que você coma a Páscoa?
281a1200af	Ele disse: “Vá até a cidade para uma certa pessoa e diga-lhe: 'O Professor diz: “Meu tempo está próximo. Eu guardarei a Páscoa em sua casa com meus discípulos””.
281a130047	Os discípulos fizeram como Jesus lhes ordenou, e prepararam a Páscoa.
281a140053	Agora, quando chegou a noite, ele estava reclinado à mesa com os doze discípulos.
281a150056	Enquanto comiam, ele disse: “Certamente eu lhes digo que um de vocês me trairá”.
281a16006b	Eles estavam extremamente tristes, e cada um começou a perguntar-lhe: “Não sou eu, não é, Senhor?”.
281a170050	Ele respondeu: “Aquele que mergulhou sua mão comigo no prato vai me trair”.
281a1800ac	O Filho do Homem vai como está escrito sobre ele, mas ai daquele homem por quem o Filho do Homem é traído! Seria melhor para aquele homem se ele não tivesse nascido”.
281a190067	Judas, que o traiu, respondeu: “Não sou eu, não é, rabino?”. Ele lhe disse: “Você o disse”.
281a1a008e	Enquanto comiam, Jesus pegou o pão, deu graças por ele e o partiu. Ele deu aos discípulos e disse: “Tomai, comei; este é o meu corpo”.
281a1b0050	Ele tomou o cálice, deu graças e deu a eles, dizendo: “Todos vocês o bebem,
281a1c0062	pois este é o meu sangue do novo pacto, que é derramado por muitos para a remissão dos pecados.
281a1d009a	Mas eu vos digo que não beberei deste fruto da videira de agora em diante, até aquele dia em que eu o beberei novamente convosco no Reino de meu Pai”.
281a1e0040	Quando tinham cantado um hino, foram para o Monte das Oliveiras.
281a1f00a3	Então Jesus lhes disse: “Todos vós tropeçareis por minha causa esta noite, pois está escrito: 'Golpearei o pastor, e as ovelhas do rebanho serão dispersas'.
281a200048	Mas depois de ter sido criado, irei antes de vocês para a Galiléia”.
281a21007b	Mas Peter lhe respondeu: “Mesmo que tudo seja feito para tropeçar por sua causa, eu nunca serei feito para tropeçar”.
281a220073	Jesus lhe disse: “Certamente eu lhe digo que esta noite, antes que o galo corra, você me negará três vezes”.
281a23007f	Peter disse a ele: “Mesmo que eu tenha de morrer com você, não o negarei”. Todos os discípulos também disseram o mesmo.
281a240086	Então Jesus veio com eles a um lugar chamado Getsêmani, e disse a seus discípulos: “Sentem-se aqui, enquanto eu vou lá e oro”.
281a250067	Levou consigo Pedro e os dois filhos de Zebedeu, e começou a se entristecer e a se afligir gravemente.
281a260072	Então ele disse a eles: “Minha alma está extremamente triste, até a morte”. Fique aqui e assista comigo”.
281a2700b0	Ele avançou um pouco, caiu de cara, e rezou, dizendo: “Meu Pai, se for possível, deixe este cálice passar de mim; contudo, não o que eu desejo, mas o que você deseja”.
281a280082	Ele veio até os discípulos e os encontrou dormindo, e disse a Pedro: “O quê, você não poderia assistir comigo por uma hora?
281a29006b	Observe e ore, para não entrar em tentação. O espírito de fato está disposto, mas a carne é fraca”.
281a2a009f	Novamente, uma segunda vez ele foi embora e orou, dizendo: “Meu Pai, se este cálice não pode passar de mim a menos que eu o beba, seu desejo seja feito”.
281a2b004c	Ele veio novamente e os encontrou dormindo, pois seus olhos estavam pesados.
281a2c0059	Ele os deixou novamente, foi embora e rezou uma terceira vez, dizendo as mesmas palavras.
281a2d00aa	Depois veio a seus discípulos e lhes disse: “Ainda estão dormindo e descansando? Eis que a hora está próxima, e o Filho do Homem é traído nas mãos dos pecadores.
281a2e0048	Levantem-se, vamos embora. Eis que aquele que me trai está próximo”.
281a2f00a4	Enquanto ele ainda estava falando, eis que veio Judas, um dos doze, e com ele uma grande multidão com espadas e paus, dos chefes dos sacerdotes e anciãos do povo.
