2800000005	Matye
42030300f3	Taala mɛlyo mɛ wɔ nazebela ɛ, nɛ tyee wɔ nazegwak ɛ. Dia sosoob nɛ yɛ, da wɔ ɛ́ swoola mɛfulu mɔ. Tin, wɔ di ààdi ndjem ɔɔ, wɔ aasɛka mɛ pɛ daa lɔ ɛ́ zaka dáa mot djii, wɔ àànakwaagu ɛwala ee mɛ aatuula ɛ.
42030400e7	É di'enek, ye ɛ́ nɛ bɛdhiiti bɔn ɛ nyoog pɛ ghaada Saad di náá, bɛ ààpasa náá, ekaad bɔɔ ni mendi. É di'enek, bɛ ɛ́ bot ɛ di egoka nɛ ɛbɔt ekaad na puu, étɛp bɛ neekɛ ngoŋ lɔɔg sama nɛ nam.
42030500ba	«Tin, mot aakwak ɔ, nyɛ waabɔt ekaad na puu. Tin, mɛ aanàkwaadis din ɛ lɛ tɔ mɛkana mɛ tsik, mɛ waamyam é mis mɛ Saag'am, nɛ é mis mɛ efofop náá, nyɛ ɛ́ ngbam.
4203060060	«Beta náá, mot di nɛ mɛlɔ ɔ, nyɛ gwak, sa Sisim di elɛɛ nɛ ezɛɛga mendjaala ɛ!»
4203070101	«Kwyala fofop ndjaa mendjaala ghaada Filadhɛlfi mɛkana náá: «Mot eDɛɛ, mot etsɛɛtsɛ lɛɛ ɛ, nyɛ ɛ́ mot di nɛ sap ɛ mɛkoozi Dhavid ɔ, é ghɛŋ nyɛ di edi ɛ, ye tok nɛ mot aadiyal, é ghɛŋ nyɛ di ediyal ɛ, ye tok nɛ mot aadii:
42030800cf	Mɛ nɛ gu mɛsa mɔ, sok bhwoob'ɔ mɛ eedii ɛbɛ ɛ ndjaa di náá, dhiiti mot tok nɛ ghwyil ɛdiyal ɛ. Etɛɛ náá, wɔ tok nɛ ghwyil ɛbuɛpe, wɔ eelooba nɛ mɛkpa mam, wɔ ààpaswonal mɛ.
42030900ff	Beeka sa mɛ aasa nɛ bot ɛ zɛɛga Satan ɛ, bot ɛ di ekɔɔ bot náá, bɛ ɛ́ bot ɛ mbyak eYuda ghuna bɛ tok bot ɛ mbyak eYuda ɔ: mɛ waapus bɛ nɛ bhel náá, bɛ zɛkwyit mɛboŋ si mɛko mɔ étɛp bɛ neegu náá, mɛ nɛ kwyɛl wɔ.
42030a00a3	Dáa ye di náá, wɔ eelooba nɛ ɛtiŋ ɛ ɛwa zii ɛ, mam pe ɛ́ mɛ waabaal wɔ é ghɛŋ mezuk aazyɛ kɔ ɛko ɛ bɔs étɛp ɛwa bot tɔ mɛbhowal ɛ.
42030b006b	Mɛ moo aazyɛ. Baala ɛnyɔɛpe sa wɔ di nɛ yɛ ɛ, etɛɛ náá, mot needi ààdɛk kɔtɔ duu yɔ.
42030c0122	«Mot aakwak ɔ, mɛ waasa náá, nyɛ di ɛgwyiŋ tɔ ndjaa Zɛɛb'am, nyɛ aanàbaawyis pɛ kel. Mɛ waakwyal din ɛ Zɛɛb'am kɔ lɛ, dɔɔ nɛ din ɛ ghaada Zɛɛb'am, Yeluzalɛm na bes di edus pɛ tɔ gwoo pɛ daa Zɛɛb'am ɛ. Mɛ waakwyal dɔɔ nɛ din ɛ lam na bes pɛ kɔ lɛ.
42030d0060	«Beta náá, mot di nɛ mɛlɔ ɔ, nyɛ gwak, sa Sisim di elɛɛ nɛ ezɛɛga mendjaala ɛ!»
42030e00bf	«Kwyala fofop ndjaa mendjaala ghaada Filadhɛlfi mɛkana náá: «Mot di edjóoaa Amɛn ɔ, sosoob tsaa-sɛs ɔ, etsɛɛtsɛ ɔ, mot mɛkɛn kɔ esa ee Zɛɛb nakus kɔ bhwak ɔ lɛɛ ɛ:
42030f0090	Mɛ nɛ gu mɛsa mɔ, mɛ nɛ gu náá: Wɔ ààgoo, wɔ ààtela pe. Ye ɛ́ pe di ɛ́ di náá, wɔ ɛpegoo nɛghu wɔ ɛpetela ɔɔ!
4203100074	Tin, dáa ye di náá, wɔ ɛ́ pak mɛgoo nɛ mɛtela ɛ, wɔ ààgoo, wɔ ààtela, mɛ waago wɔ daa dhoo.
42031100cc	Wɔ ke ɛ́ náá: “Mɛ ɛ́ mot ekum, mɛ moo ɛ́ nɛ bɛtɛ nɛ mɛvu, mɛ tok esaa dhiiti sonok.” É di'enek, wɔ ààgu mbi mot mezuk, mot mɛbɔs, djel mot, mot edhim, mot eduuba wɔ di ɛ.
420312016b	Dum nɛ tɛp tak ɛ mɛ di edjɛ wɔ mɛlyo náá, wɔ bɔm tɛtɛ lɔɔd di náá, yɛ eezedisaa mendi nɛ du ɛ pɛ daa lam. Deenek ɛ́ wɔ aadi tɛtɛ mot ekum. Da wɔ ɛbaabɔm ekaad e na puu, étɛp ɛsel ben toto yɔ, étɛp wɔ needi ààbɛ nɛ syen ɛdi ɛ ben toto. Wɔ ɛ́ bɔm dɔɔ nɛ met mɛ ɛgwom ɛ mis mɔ étɛp, wɔ neebaanyaa sok.
4203130077	Mɛ nɛ biyo nɛ bot ɛ mɛ di ekwyɛl ɔ, mɛ nɛ wa bɛ é feŋ. Tin, wa lyem tɔ mɛsa, da wɔ ɛ́ swoola mɛfulu.
42031400c7	Gwaka, mɛ eetyaa é ɛbɛ ɛ ndjaa, mɛ ɛpediig. Mot ɛ gwak gwood'am da nyɛ ɛ́ dii ɛbɛ ɛ ndjaŋ'ɛ ɔɔ, mɛ waani tɔ ndjaŋ'ɛ. Tin, mɛ waadɛ edee é di wat bis nɛ nɛ, nyɛy nɛ nam.
42031500c0	«É di'enek, mot aakwak ɔɔ, mɛ waasa náá, nyɛ di sama nɛ nam kɔ bóó mɛkoozi mam. Ye ɛ́ dáa mam, mɛ eekwak bhii tak, mɛ eebe di sama nɛ Saag'am kɔ bóó mɛkoozi mɛ.
4203160060	«Beta náá, mot di nɛ mɛlɔ ɔ, nyɛ gwak, sa Sisim di elɛɛ nɛ ezɛɛga mendjaala ɛ!»
4204010108	Bhii tak, dhiiti sonok naazɛtelaa mɛ, wɔ gwak mɛ zɛbee dhiiti ɛbɛ ndjaa zokazɛbɛŋel pɛ tɔ gwoo. Tin, gwood mɛ nagwak elii nɛ nam sok ɛ, gwood nadi egek dáa tɔŋ ɛ, eezɛke nɛ nam náá: «Byeta pɛ kak, mɛ lyaal wɔ sa aatuula bhii tak ɛ.»
4204020081	Kasɛka ɛ, Sisim eezɛmɛt mɛ. Ye nabɛ ɛ́ nɛ bóó mɛkoozi pɛ tɔ gwoo, kɔ bóó tak ye nabɛ ɛ́ nɛ mot ndiindil.
4204030113	Mot nadi ndiindil kɔ bóó mɛkoozi tak ɔ, bhwoob'ɛ nadi ɛ́ ɛkasɛpe dáa mɛkok mɛ mɛtaŋ di edjóoaa yaspɛ nɛ saaldwan ɛ. É di'enek, kɔ ɛko ɛ lɛ nadi ɛ́ nɛ dhiya na kas-kas dáa ɛkok ɛ di edjóoaa emelood ɛ naatyɛ kɔ bóó mɛkoozi mɛ tak.
4204040123	É mengwoob mɛ bóó mɛkoozi tak, ye nabɛ ɛ́ nɛ bɛdhiiti mɛbhóó mɛkam-mɛmbá nɛ ená. Tin, kɔ mɛbhóó menek, bɛpaa mɛkam-mɛmbá nɛ ená nadi ɛ́ mendiindel kɔ tak. Bɛ nadi ɛ́ nɛ ekaad na puu é mɛnyel, nɛ ekɔtɔ bɛghɛŋ nasaa nɛ lɔɔd ɛ é elo.
42040500e5	Mengwyes, bhyeed nɛ bɛghɛl ɛko nadi ewyis kɔ bóó mɛkoozi menek. Sok bhwoob bóó mɛkoozi, ye nabɛ ɛ́ nɛ elama etɛn nɛ ebá nadi egoo ɛlyelɛpe ɛ, mengel mɛ elama binek ɛ́ eSisim etɛn nɛ ebá ɛ Zɛɛb.
4204060165	Sok bhwoob bóó mɛkoozi menek, ye nabɛ ɛ́ nɛ dhiiti sonok ɛkɛɛ boo dii mɛsɔn é djhaazal dáa ɛkok ɛ mɛtaadak, dáa ɛkok na dhyaaz-dhyaaz. Tin, kuku bóó mɛkoozi nɛ é mengwoob mɛ tak, ye nabɛ ɛ́ nɛ dhiiti membi mɛ edjema ená di nɛ tsik ɔ. É mɛnyel mɔɔ, ye nadi ɛ́ nɛ ebhum emis pɛ mɛbhwoob nɛ pɛ ekoŋ bɔɔ.
42040700dd	Djema di nɛ tsik ɔ, yii mɛkɛn pak'ɔɔ nadi enɔŋel ɛ nɛ boo ghee, yii bhɔɔba nadi enɔŋel ɛ nɛ mɔn ngɔmbɛ, yii elɛl, bhwoob'ɛ nadi ɛ́ dáa yii mot, yii ená, nakadi enɔŋel ɛ́ nɛ bhyel é pilal.
4204080143	Pak edjema ená di nɛ tsik binɔk ɔ, ngɔt-ngɔt nadi ɛ́ nɛ mɛbhap etɛn nɛ wat, mɛ nyel mɔɔ nɛ si mɛbhap mɔɔ nadi ɛ́ «kpeeŋ» nɛ mis e tak. Tin, mwos nɛ pum bɛ nadi edjeeb ààwala náá: «Dɛɛ, Dɛɛ, Dɛɛ, Ghɛŋ Zɛɛb, Zɛɛb Mɛkake, nyɛy ɛ́ nadi, nyɛy ɛ́ di, nyɛy ɛ́ di ezyɛ!»
42040900bc	É mɛwala djas, edjema di nɛ tsik ɔ binɔk nadi edjeeb étɛp ɛdjɛ duma, nɛ duu, nɛ ɛghaapɛɛ mot di ndiindil kɔ bóó mɛkoozi ɔ, mot di nɛ tsik kɔm-kɔm sii nɛ kɔm ɔ,
42040a011d	bɛpaa mɛkam-mɛmbá nɛ ená naazɛghaaga si, sok bhwoob mot di pɛ kɔ bóó mɛkoozi ɔ, bhii tak bɛ eezɛkwyit mɛboŋ mɔɔ si, sok bhwoob mot di nɛ tsik kɔm-kɔm sii nɛ kɔm ɔ. Bɛ naadis ekɔtɔ bɛghɛŋ bɔɔ lóo yɛ sok bhwoob bóó mɛkoozi, bɔɔ eke náá:
42040b00b5	«Ghɛŋ, Zɛɛb'es, wɔy ɛ́ di egoka, nɛ ɛdjɛaa duma, nɛ duu zɛnɔɔ mɛbwala, etɛɛ náá, wɔy ɛ́ nakus esonok djas, esonok binek nakusaa ɛ́, é ɛkwosak ɛ lɔ!»
42050100ec	Bhii tak mɛ eebee mɛkana wola dáa bum tɔ mbɔ mot nadi ndiindel kɔ bóó mɛkoozi ɔ. Mɛkana mɛ tak nabɛ ɛ́ nɛ ekwyala tɔ tak nɛ e ekoŋ tak. Ye nabɛ ɛ́ tiŋela, nɛ mɛtuŋa etɛn nɛ ebá bɛ nabɛk luk kɔ tak ɛ.
420502009f	Bhii tak, mɛ eebaazɛbee dhiiti fofop na mɛbwala etuud ɛlyelɛpe náá: «Ɛzɛ di egoka nɛ ɛko mɛtuŋa nabɛkaa luk kɔ tak ɛ, da nyɛ dii mɛkana?»
420503007d	Tin, ye nabɛ ɛ́ ààbɛ nɛ mot pɛ tɔ gwoo, nɛ pɛ kɔ bɔs, zɛnɔɔ si bɔs di nɛ ghwyil ɛdii mɛkana da laa yɛ.
4205040085	É di'enek, mɛ moo tin edje ɛbuɛpe etɛɛ náá, ye tok nɛ dhiiti mot nadi egoka nɛ ɛdii mɛkana menek da nyɛ ɛ́ laa yɛ.
42050500ea	Tin, wɔ gwak paa ngɔt zɛke nɛ nam náá: «Sa wɔ ààdje. Beea: Boo ghee bot ɛ mbyak eYuda, ngo nyɛɛg mɛkoozi Dhavid, nyɛ eekwak, nyɛ ɛ́ di egoka nɛ ɛdii mɛkana mɛ tsik nɛ ɛko mɛtuŋa mɛtɛn nɛ ebá binek.»
4205060182	Bhii tak, mɛ eezɛbee mɔn bhata ngɔt titel kuku ɛbwak pak bóó mɛkoozi nɛ edjema ená di nɛ tsik ɔ, zɛnɔɔ bɛpaa nakaal bɛ ɔ. Mɔn Bhata tak nadi ɛ́ tyee tit nagóaa étɛp buwa ɔ. Mɔn bhata tak nadi ɛ́ nɛ melak mɛtɛn nɛ ebá, nɛ mis mɛtɛn nɛ ebá. Mis mɛtɛn nɛ ebá binek lyaal ɛ, esisim etɛn nɛ ebá Zɛɛb nazedhis kɔ ɛko ɛ bɔs djas ɛ.
420507007b	Wɔ gwak Mɔn Bhata zɛtiila étɛp ɛzɛnɔɔ mɛkana nadi tɔ mbɔ e ghɛŋ e mot nadi ndiindil kɔ bóó mɛkoozi ɔ.
420508014e	É ghɛŋ nyɛ nanɔɔ mɛkana ɛ, wɔ gwak edjema ená di nɛ tsik ɔ, nɛ bɛpaa mɛkam-mɛmbá nɛ ená zokazɛghaaga si sok bhwoob ɛ Mɔn Bhata. Mot nɛ mot nabɛ ɛ́ nɛ sandjo é mbɔ nɛ ebɛɛlɛ nasaa nɛ lɔɔd ɛ «tɔɔɔ» nɛ bɛmananas di edjóoaa ɔɔsɔ ɛ. Bɛmɛnanas menek ɛ́ mendjaala mɛ bot ɛ edɛɛ.
420509012d	Tin, bɛ nadi etii djeeb na bes náá: «Wɔ goka ɛ́ nɛ ɛnɔɔ mɛkana, da wɔ ɛ́ kɔ mɛtuŋa nabɛkaa luk kɔ tak ɛ, etɛɛ náá, wɔ naagóaa tyee buwa, nɛ ghiya yɔ, wɔ eepɛk bot étɛp Zɛɛb, bot ɛ kyee mɛl djas, bot ɛ membyak djas, bot ɛ elii djas, nɛ bot ɛ mɛdhik djas.
42050a0074	Wɔ eesa náá, bɛ di ɛyoŋ, bɛ di bɛghaa ɛ Zɛɛb étɛp Zɛɛb'enaka, bɛ waakɔk kɔ ɛko ɛ bɔs djas.»
42050b00e0	Mɛ nabaadi ɛ́ mɛ dinaa edjoak, wɔ gwak mɛ zɛgwak gwood mɛdhuu mɛ efofop: Ye nabɛ ɛ́ efofop mɛdhuu-mɛdhuu ààbɛ nɛ dáa laa. Bɛ nadi ɛ́ é mengwoob mɛ edjema ená di nɛ tsik ɔ, nɛ bɛpaa kii boma.
42050c00b6	Bɛ nadi ekim ɛlyelɛpe náá: «Mɔn Bhata nagóaa étɛp buwa ɔ, nyɛ ɛ́ di goka nɛ ɛbela, mɛbwala, nɛ mɛvu, nɛ etsoŋ, nɛ ghwyil, duu, nɛ duma nɛ esɛaa mɛtel!»
42050d0139	Mɛ naabaagwak esa djas di pɛ tɔ gwoo ɛ́, nɛ esa ee di kɔ bɔs ɛ́, nɛ esa di si bɔs ɛ́, nɛ yii di tɔ eboo dii mɛsɔn ɛ, esa e bhwak djas nadi edjeeb náá: «Nɛ mot di ndiindil kɔ bóó mɛkoozi ɔ, dɔɔ nɛ mɔn bhata, esɛaa mɛtel, nɛ duu, duma, nɛ eghɛŋ di kɔm-kɔm sii nɛ kɔm!»
42050e0095	Tin, wɔ gwak edjema ená di nɛ tsik ɔ, zɛbɔɔza: «Amɛn». É di'enek, bɛpaa eezɛghaaga, da kwyit mɛboŋ si étɛp ɛduwal ɛ Mɔn Bhata.
42060100df	Bhii tak, mɛ eezɛbee mɔn bhata e kɔ ɛtuŋa mɛkɛn tɔ mɛtuŋa etɛn nɛ ebá bɛ nabɛk luk kɔ tak ɛ. Mɛ eezɛgwak djema ngɔt tɔ edjema ená di nɛ tsik ɔ é bam ɛlyelɛpe dáa ghɛl ɛko náá: «Dha!»
42060200c2	Mɛ eezɛbee dhiiti yaaga na puu. Mot nadi kɔ tak ɔ, nyɛ nadi ɛ́ nɛ bhan é mbɔ, bɛ naadjɛ nyɛ kɔtɔ bɛghɛŋ. Tin, nyɛ eezɛtɔ́ dáa ghɛŋ mot, étɛp ɛbaakɛkwak kwaka sis.
42060300a2	É ghɛŋ mɔn bhata nakɔ ɛtuŋa yii bhɔɔba nabɛkaa luk é tak ɛ, mɛ eezɛgwak djema e bhɔɔba pak edjema ená di nɛ tsik ɔ, é ke náá: «Dha!»
42060400da	Tin, dhiiti yaaga eezɛwyis, nyɛ nadi ɛ́ tɔɔbelaa dáa du. Mot nadi kɔ tak ɔ, nyɛ naadjɛaa eghɛŋ ɛsaab egwyem nadi kɔ ɛko ɛ bɔs étɛp bot neegónel pak'ɔɔ ɛ. É di'enek, boo pɛl naadjɛaa nyɛ.
4206050117	É ghɛŋ mɔn bhata nakɔ ɛtuŋa yii elɛl nabɛkaa luk é tak ɛ, mɛ eezɛgwak djema yii elɛl pak edjema di nɛ tsik ɔ eezɛke: «Dha!» Bhii tak, mɛ eezɛbee dhiiti yaaga na dhɔɔ é zyɛ. Mot nadi kɔ tak ɔ nabɛ ɛ́ nɛ sa bɛ di etsel esonok nɛ yɛ ɛ é mbɔ.
420606012f	Bhii tak, mɛ naagwak tyee dhiiti gwood é gek pak edjema ená di nɛ tsik ɔ. Gwood tak nadi eke ɛ́: «Kilo wat ebhum e ble ɛ́ nɛ efute e mɛsa mɛ dwoo wat. Tin, ekilo elɛl ebhum bɛ di edjóo ɔɔg ɛ́ nɛ efute e mɛsa mɛ dwoo wat. É di'enek, sa wɔ ààpul mul nɛ mɛnyok mɛ vin.»
420607008a	É ghɛŋ mɔn bhata nakɔ ɛtuŋa yii ená nabɛkaa luk e tak ɛ, mɛ eezɛgwak djema yii ená di nɛ tsik ɔ é ke náá: «Dha!»
4206080182	Bhii tak, mɛ eezɛbee dhiiti yaaga na dhɔɔ ɛkɛɛ eka e kɔkɔ zesɔs ɛ. Mot nadi kɔ yaaga tak ɔ, din ɛ lɛ nabɛ ɛ́ «ɛsyee», deenek, zula bot ɛ zegwyɛ ɔ nadi edu nyɛ pɛ bhis. Tin, ghwyil ɛgó ɛ bot naadjɛaa bɛ kɔ ba mɔn kyee bɔs étɛp bɛ neegó bot nɛ pɛl. Bɛ neegó bot nɛ pwom edee, nɛ egum zɛnɔɔ bɛtit bɛ na nyan-nyan di kɔ ɛko ɛ bɔs ɛ.
42060900d5	É ghɛŋ mɔn bhata nakɔ ɛtuŋa yii etɛn nabɛkaa luk kɔ tak ɛ, mɛ eezɛbee si mesa ebuwa, esisim e bot ɛ nagóaa e buwa etɛɛ bɛ nadi ɛ́ sosoob tɔ mɛkpa mɛ Zɛɛb nɛ ɛbaadi etsaa-sɛs e Zɛɛb.
42060a00a2	Bɛ naazɛtsim ɛlyelɛpe: «Ghɛŋ mot eDɛɛ, mot eTsɛɛtsɛ, wɔ aaboopɛ́ɛ bot ɛ bɔs'ak den, étɛp ɛwa bɛ é feŋ etɛɛ náá, bɛ naagó bis?»
42060b0106	É di'enek, bɛ naadjɛ mot nɛ mot pak'ɔɔ lɔbɔ na puu. Wɔ gwak nyɛ zɛke nɛ nɔɔ náá, bɛ pokogwaal ba mɔɔ ɛwala batsa, étɛp ɛbwood náá bɛ bil mɛtaŋ mɛ bɔn nyɛɛg nɛ bot ɛ bɛ nɛ bɛ nɔɔ nadi esa mɛsa ɔ aagóaa dáa bɔɔ.
42060c00f1	Bhii tak, mɛ eezɛbee mɔn bhata zɛkɔ ɛtuŋa etɛn nɛ wat bɛ nabɛk luk kɔ tak ɛ. Tin, wɔ gwak bɔs zɛdeegel ɛlyelɛpe. É di'enek, gwyes moo ɛ́ «suut» dáa kaad mot di nɛ pil ɛ. Tin, ngɔn moo ɛ́ tɔɔbelaa dáa ghiya.
42060d008d	Wɔ gwak ekwyikwyen di pɛ tɔ gwoo ɔ, zɛkwyit pɛ kɔ bɔs ɛkɛɛ ebhum le fiigh di ekwyit e bɔs nɛ ghuu ye di náá ààwoozal ɛ.
42060e006d	Tin, gwoo naazɛwol nyel dáa bɛ dyeebawol bum ɛ. Mɛtsok djas nɛ eghola djas naadisaa é edi nadidi ɔ.
42060f00cd	Bɛmɛkoozi, eboo ekukuma, ekukuma esodja, bɛkum ɛ bot, bot ɛ di nɛ mɛbwala ɔ, nɛ ekwom e bot zɛnɔɔ esɛŋɛlɛ e bot, bɔɔ djas naakɛsɔwa tɔ eboo ghu mɛkok pak mɛtsok nɛ si ebat e mɛkok.
42061000be	Tin, bɛ nadi eke nɛ mɛtsok nɛ ebat mɛkok náá: «Bilaka kɔ les, syelka bis étɛp bis needi ɛtsetaɛpe nɛ mot di pɛ kɔ bóó mɛkoozi ɔ, ɛtsetaɛpe nɛ ɛbuk ɛ mɔn bhata.
4206110047	Etɛɛ náá, boo dwoo ɛbuk ɛ lɔɔ eezekum. Tin, ɛzɛ aakopyet?»
42070100e5	Bhii tak, mɛ naazɛbee efofop ená metetel é etuma ená yii bɔs. Deenek, bɛ nadi esa náá, epup nadi edus pɛ edum e bɔs ɛ di ààpupal kɔ ɛko ɛ bɔs, ààpupal kɔ boo dii mɛsɔn nɛghu, ɛdeeg-deegak le wat.
420702011a	Bhii tak, mɛ naabee dhiiti fofop é dus pɛ kyee ɛdjem ɛ dwoo. É mbɔ'ɛ, nyɛ nadi emɛt geka Zɛɛb mot di nɛ tsik ɔ. Wɔ gwak, nyɛ zɛbam ɛlyelɛpe nɛ efofop ená binɔk, bot ɛ Zɛɛb nadjɛ bɛ ghwyil étɛp ɛsa ɛbiyo kɔ bɔs nɛ tɔ boo dii mɛsɔn ɔ náá:
42070300a8	«Sa bi ààleesa sa ɛbiyo kɔ ɛko ɛ bɔs, nɛ tɔ boo dii mɛsɔn, nɛghu é le wat ɛsok nɛ mena nɛ waka geka kɔ bhata bhwoob bot ɛ mɛsa ɛ Zɛɛb'enaka.»
42070400bc	Bhii tak mɛ naazɛgwak mɛtaŋ mɛ bot ɛ nabela geka Zɛɛb é bhata bhwoob'ɔ. Ye nabɛ ɛ́ bot bɛmil dhet nɛ bɛmil mɛkam-mɛná nɛ ɛná, tɔ bot ɛ mbyak bɔn Yisalaɛl djas.
42070500cf	Tin, geka yenek nasaa ɛ́: tɔ bot bɛmil kam nɛ bɛmil ɛbá tɔ bil dɛl ɛ Yuda, tɔ bot bɛmil kam nɛ bɛmil ɛbá tɔ bil dɛl ɛ Lubɛn, tɔ bot bɛmil kam nɛ bɛmil ɛbá tɔ bil dɛl ɛ Ghaad,
42070600b3	tɔ bot bɛmil kam nɛ bɛmil ɛbá tɔ bidɛl ɛ Asɛɛd, tɔ bot bɛmil kam nɛ bɛmil ɛbá tɔ bidɛl ɛ Nɛftali, tɔ bot bɛmil kam nɛ bɛmil ɛbá tɔ bidɛl ɛ Manase,
42070700b2	tɔ bot bɛmil kam nɛ bɛmil ɛbá tɔ bidɛl ɛ Simeyɔŋ, tɔ bot bɛmil kam nɛ bɛmil ɛbá tɔ bidɛl ɛ Levi, tɔ bot bɛmil kam nɛ bɛmil ɛbá tɔ bidɛl ɛ Isakaad,
42070800b6	tɔ bot bɛmil kam nɛ bɛmil ɛbá tɔ bidɛl ɛ Zabulɔn, tɔ bot bɛmil kam nɛ bɛmil ɛbá tɔ bidɛl ɛ Zozɛf, tɔ bot bɛmil kam nɛ bɛmil ɛbá tɔ bidɛl ɛ Bɛɛzamɛ.
420709015c	Bhii tak, mɛ naazɛbee zukamwaa nɛ mot mɛtaŋ mɛ wat di náá, mot tok nɛ ghwyil ɛlaŋ ɛ. Ye nabɛ ɛ́, bot ɛ mɛdhik djas, bot ɛ membyak djas, bot ɛ bhwak djas, zɛnɔɔ bot ɛ elii djas. Deenek, bɛ nadi ɛ́ metetel sok bóó mɛkoozi, sok bhwoob ɛ Mɔn bhata. Bɔɔ djas nabɔt ɛ elɔbɔ e na puu nɛ elɛɛ mɛbhi é mɛmbɔ.
42070a007a	Bɛ nadi etsim ɛlyelɛpe náá: «Tsik dus ɛ́ pɛ daa Zɛɛb'enaka, mot di kɔ bóó mɛkoozi ɔ, nɛ mɔn bhata.»
42070b00cc	E mengwoob mɛ bóó mɛkoozi ye nadi ɛ́ nɛ edjema ená di nɛ tsik ɔ, bhii tak bɛpaa zɛnɔɔ efofop djas. Bɔɔ djas naazɛkwyit mɛboŋ bhwoob si sok bóó mɛkoozi étɛp ɛduwal ɛ Zɛɛb.
42070c00af	Bɔɔ eke: «Amɛn! Beta náá, ɛduwal, nɛ duma, nɛ etsoŋ, nɛ ɛbulal ɛ bhɔɔ, nɛ duu, nɛ mɛbwala, nɛ ghwyil, di nɛ Zɛɛb'enaka kɔm-kɔm sii nɛ kɔm! Amɛn!»
42070d0060	Ngɔt tɔ bɛpaa eezɛdji mɛ: «Bot ɛ zebɔt elɔbɔ na puu binɔk ɛ́ bɛzɛ? Bɛ dus paa?»
42070e00d4	Mɛ eezɛbɔɔza: «Ye ɛ́ wɔy ɛ́ di egu, Ghɛŋ'am!» Wɔ gwak, nyɛ eezɛke nɛ nam: «Ye ɛ́ bot ɛ naboma nɛ eboo mɛtiiga ɔ. Bɛ naagwyii elɔbɔ bɔɔ nɛ ɛsa náá, ye pum nɛ ghiya mɔn bhata.»
42070f00d4	Dum nɛ tɛp tak ɛ, bɛ di metetel sok bóó mɛkoozi ɛ Zɛɛb, tɔ ɛduwal nyɛ mwos nɛ pum tɔ ndjaa Zɛɛb. Tin, mot di ndiindel kɔ bóó mɛkoozi ɔ, nyɛy nyɛ ɛmet waabaal bɛ tɔ ndjaa Zɛɛb tak.
420710006b	Deenek, bɛ aanàbaagwak za nɛ gwyes mɛdii. Bɛ aanàbaagwak mɛkas mɛ gwyes, ààgwak-gwakak belaa.
42071100dc	Etɛɛ náá, mɔn bhata di kuku bóó mɛkoozi ɔ, nyɛ waabaal bɛ dáa mot di ebaal ebhata ɛ. Tin, nyɛ waadjɛɛd bɛ tɔ esɔɔgɔ di edjɛ tsik ɛ. É di'enek, Zɛɛb nyɛ ɛmet waasuŋal bɛ meŋal é mis.
4208010090	É ghɛŋ Mɔn bhata nakɔ ɛtuŋa yii etɛn nɛ ebá nabɛkaa luk kɔ tak ɛ, wɔ gwak bhwak zɛdi «kup» tɔ gwoo tyee di mɔɔ pes ɛwala.
4208020071	Tin, mɛ eezɛbee efofop etɛn nɛ ebá metetel sok bhwoob ɛ Zɛɛb. Bɛ naazɛdjɛ bɛ etɔŋ etɛn nɛ ebá.
4208030142	Dhiiti fofop eezɛtyaa engwoob mesa ebuwa, nyɛ nadi ɛ́ nɛ mɔɔ buku nasaa nɛ lɔɔd étɛp ɛdik ɔɔsɔ di ewyisal mbɛɛ mɛnuub ɛ. Bɛ eezɛdjɛ nyɛ bɛtɛ nɛ ɔɔsɔ étɛp nyɛ neeka yɛ lɔɔg wat nɛ mendjaala mɛ bot ɛ Zɛɛb e Zɛɛb, kɔ mesa ebuwa nasaa nɛ lɔɔd di sok bhwoob bóó mɛkoozi ɛ.
420804008c	É di'enek, eguluk ndika ɔɔsɔ fofop dik ɛ, nadi edus tɔ mbɔ'ɛ byet sok bhwood Zɛɛb dɔɔ nɛ mendjaala mɛ bot ɛ Zɛɛb e Zɛɛb.
42080500f6	Tin, wɔ gwak fofop zɛnɔɔ mɔɔ loŋo bɛ di edik bɛ mɛnanas nɛ yɛ ɛ. Nyɛ eezɛlwoodal yɛ nɛ du nyɛ nanɔɔ kɔ mesa ebuwa ɛ, nyɛ eezɛmwas yɛ kɔ ɛko ɛ bɔs. Wɔ gwak, ghɛl ɛko zɛbam, bhyeed gek, mengwyes gwyes, bɔs dheegel.
4208060063	Tin, efofop etɛn nɛ ebá nadi nɛ etɔŋ etɛn nɛ ebá ɔ, nadi ekomsa étɛp ɛlɔɔ etɔŋ.
42080700c7	Tin, fofop mɛkɛn eezɛlɔɔ tɔŋ. Wɔ gwak, bhi bɛtɛ nɛ mɛtaadak nɛ du puuza nɛ ghiya zɛnɔ kɔ ɛko ɛ bɔs. Kyee wat mɛkɛɛ mɛlɛl bɔs nɛ bim ele, zɛnɔɔ eka e bes djas naazɛdyak.
42080800c6	Bhii tak, fofop yii ebá eezɛlɔɔ tɔŋ. Dhiiti sonok tyee boo ɛtsok nɛ ngel é tak naazɛghaaga tɔ boo dii mɛsɔn. Wɔ gwak kyee wat mɛkɛɛ mɛlɛl mɛ boo dii mɛsɔn zokazɛliiza ghiya.
