0100000008	Gênesis
3d020b00c8	todavia os anjos no céu, que permanecem na própria presença do Senhor, e são muito maiores em poder e em força do que estes falsos mestres, nunca falam de maneira insultuosa contra aqueles seres.
3d020c0103	Mas os falsos mestres são insensatos — são criaturas irracionais. Eles fazem tudo o que lhes dá vontade; nascidos somente para ser apanhados e destruídos, riem-se daquilo que não entendem. Por isso eles serão destruídos pela sua própria corrupção.
3d020d0136	Essa é a retribuição que estes mestres terão pela sua própria injustiça. Pois eles vivem dia a dia em prazeres pecaminosos. São uma vergonha e uma mancha no meio de vocês, e os enganam, vivendo em pecado repugnante, enquanto juntam-se a vocês em suas festas fraternais, como se fossem homens sinceros.
3d020e0078	Eles têm os olhos cheios de adultério e são insaciáveis no pecado. Exercitam-se em ser gananciosos. Filhos malditos!
3d020f008e	Desviaram-se do caminho e perderam-se como Balaão, filho de Beor, que se deixou levar pelo amor ao dinheiro que poderia ganhar fazendo o mal.
3d021000a5	Porém Balaão foi impedido em seu procedimento louco quando a sua jumenta, um animal mudo, lhe falou com voz humana, recriminou e repreendeu as loucuras do profeta.
3d021100d9	Esses homens são tão inúteis quanto fontes d’água que secaram, prometendo muito e não dando nada; são inconstantes como nuvens levadas por ventos tempestuosos. Estão condenados aos abismos eternos das trevas.
3d021200c2	Eles se gabam orgulhosamente dos seus pecados e das suas conquistas e se utilizam da imoralidade como isca para atrair de volta ao pecado aqueles que acabaram de livrar-se dessa vida pecaminosa.
3d02130082	Prometem liberdade a essas pessoas, mas eles mesmos são escravos da corrupção, porque a pessoa é escrava daquilo que a domina.
3d021400eb	Pois, quando uma pessoa se livra dos caminhos pecaminosos do mundo ao aprender acerca do nosso Senhor e Salvador Jesus Cristo, e depois se deixa emaranhar pelo pecado e se torna novamente escrava dele, fica em pior estado do que antes.
3d021500a9	Seria melhor nunca ter sabido nada acerca do caminho da justiça do que aprender a respeito dele e depois disso dar as costas aos mandamentos santos que lhe foram dados.
3d02160105	Há um velho ditado que diz o seguinte: “O cachorro volta a comer a comida que vomitou” e ainda: “A porca é lavada apenas para voltar e revolver-se de novo na lama”. Isto é o que acontece com aqueles que se voltam novamente para o seu próprio pecado.
3d03010083	Esta é minha segunda carta a vocês, queridos irmãos, e em ambas eu tenho procurado relembrar-lhes fatos que vocês já conhecem,
3d0302007b	fatos que aprenderam dos santos profetas e de nós, os apóstolos, que lhes levamos as palavras do nosso Senhor e Salvador.
3d030300a3	Em primeiro lugar, desejo lembrar-lhes que nos últimos dias haverá escarnecedores que farão todo o mal que eles mesmos puderem imaginar, e se rirão da verdade.
3d030400f4	Esta será a sua maneira de argumentar: “Jesus prometeu voltar, não foi? Então, onde está ele? Ele não virá nunca! Ora, até onde qualquer um pode lembrar-se, tudo tem permanecido exatamente como era desde o primeiro dia da criação”.
3d03050098	Eles esquecem deliberadamente este fato: Deus, há muito tempo, fez os céus pela palavra da sua ordem e usou as águas para formar a terra e cercá-la.
3d0306003c	E pela água Deus destruiu o mundo com um poderoso dilúvio.
3d0307008f	E Deus ordenou que a terra e os céus fossem reservados para o fogo, guardados para o dia do juízo, quando todos os homens ímpios perecerão.
3d03080071	Mas não se esqueçam disto, queridos amigos: Para o Senhor um dia é como mil anos, e mil anos são como um dia.
3d030900e3	Ele não está sendo vagaroso com a sua volta prometida, embora por vezes pareça assim. Mas ele está esperando com paciência, porque não quer que ninguém pereça, e está dando mais tempo para os pecadores se arrependerem.
3d030a00ef	O dia do Senhor virá com toda a certeza, tão inesperadamente como um ladrão. Então os céus desaparecerão com um terrível estrondo, e os corpos celestes serão consumidos pelo fogo e a terra e tudo quanto está nela serão queimados.
3d030b0063	E assim, já que tudo ao nosso redor se derreterá, que vidas santas e piedosas nós devemos viver!
3d030c00ac	Vocês devem aguardar ansiosamente aquele dia e apressá-lo — o dia em que os céus serão destruídos pelo fogo e os elementos se derreterão e desaparecerão em chamas.
3d030d0086	Nós, porém, estamos aguardando ansiosamente a promessa divina de novos céus e nova terra depois disso tudo, onde habita a justiça.
3d030e00d1	Queridos amigos, enquanto vocês estão esperando que essas coisas aconteçam, esforcem-se para viver sem pecar; e andem em paz com todo mundo, inculpáveis, a fim de que ele se agrade de vocês quando voltar.
3d030f00eb	E lembrem-se por que ele está esperando. Ele nos está dando tempo para anunciar a sua mensagem de salvação aos outros. O nosso amado irmão Paulo já falou com grande sabedoria acerca dessas mesmas coisas em muitas das suas cartas.
3d03100175	Algumas explicações dele não são fáceis de entender, e há pessoas instáveis e ignorantes que sempre estão buscando alguma interpretação fora do comum; elas torceram as cartas dele de todos os lados, dando um significado completamente diferente daquilo que ele queria dizer, tal como fazem com as outras partes das Escrituras. Mas o resultado será a ruína deles.
3d031100c6	Eu estou advertindo vocês de antemão, queridos irmãos, para que possam vigiar e não ser levados pelos erros desses homens maus, a fim de que vocês mesmos não sejam confundidos também e caiam.
3d03120097	Mas cresçam em força espiritual e conheçam melhor o nosso Senhor e Salvador Jesus Cristo. A ele seja a glória, tanto agora como eternamente! Amém.
3e00000007	1 João
3e010100e2	Cristo já existia quando o mundo começou, entretanto eu mesmo o vi com os meus próprios olhos e o ouvi falar. Eu toquei nele com as minhas próprias mãos — e isso proclamo a respeito da Palavra da vida, enviada por Deus.
3e010200af	Este que é a vida que vem de Deus foi revelado a nós, e nós asseguramos que o vimos e proclamamos a vocês a vida eterna, que estava com o Pai e depois foi revelada a nós.
3e010300d5	Eu repito que lhes estamos falando a respeito do que realmente nós mesmos vimos e ouvimos, a fim de que vocês possam participar da comunhão e das alegrias que nós temos com o Pai e com Jesus Cristo, seu Filho.
3e01040041	Escrevemos estas coisas para que vocês fiquem cheios de alegria.
3e0105006f	Esta é a mensagem que Deus nos deu para transmiti-la a vocês: Deus é luz e nele não há escuridão nenhuma.
3e01060094	Portanto, se dissermos que temos comunhão com ele e continuarmos a viver na escuridão espiritual, estamos mentindo e a verdade não está em nós.
3e010700af	Mas, se estivermos vivendo na luz como ele está na luz, então temos uma comunhão maravilhosa uns com os outros, e o sangue de Jesus, seu Filho, nos purifica de todo pecado.
3e0108006a	Se dissermos que não temos pecado, só estamos nos enganando a nós mesmos e recusando aceitar a verdade.
3e01090078	Mas, se confessarmos os nossos pecados, ele é fiel e justo para perdoar os nossos pecados e nos limpar de toda maldade.
3e010a0071	Se alegarmos que não pecamos, estamos mentindo e chamando Deus de mentiroso, e a sua palavra não está em nós.
3e02010104	Meus filhinhos, estou lhes dizendo isso a fim de que vocês fiquem longe do pecado. Mas se vocês pecarem, existe alguém para interceder por vocês diante do Pai. O nome dele é Jesus Cristo, aquele que é tudo quanto é bom e que agrada completamente a Deus.
3e020200e3	Foi ele quem levou sobre si a ira de Deus contra os nossos pecados e nos levou à comunhão com Deus; e ele tornou possível o perdão para os nossos pecados, e não somente para os nossos, mas também para os do mundo inteiro.
3e02030055	E como podemos ter certeza de que pertencemos a ele? Obedecendo aos seus mandamentos.
3e0204007f	Alguém poderá dizer: “Eu o conheço”, mas se não fizer o que Cristo manda, é um mentiroso, e a verdade não está nele.
3e02050094	Mas aqueles que fazem o que Cristo manda aprenderão a amar a Deus cada vez mais. Essa é a maneira de saber se você é ou não seguidor de Cristo.
3e02060049	Qualquer um que diga que é servo de Cristo deve viver como Cristo viveu.
3e020700c1	Queridos irmãos, eu não estou escrevendo um novo preceito para vocês obedecerem, pois é coisa antiga, que vocês sempre tiveram, desde o princípio: a mensagem que vocês já ouviram antes.
3e020800f4	Ainda assim o que escrevo a vocês é um mandamento novo, e é verdadeiro para vocês tal como é para Cristo; e, à medida que obedecemos a este mandamento de amarmos uns aos outros, desaparece a escuridão em nossas vidas e brilha a nova luz.
3e02090069	Qualquer um que diz que está andando na luz de Cristo mas odeia o seu irmão, ainda está na escuridão.
3e020a008c	Mas todo aquele que ama o seu irmão permanece na luz e pode ver o caminho sem andar tropeçando de lá para cá, na escuridão e no pecado.
3e020b00b3	Porém aquele que odeia o seu irmão anda errante em escuridão espiritual, e não sabe para onde vai, pois a escuridão o deixou cego, de maneira que ele não pode ver o caminho.
3e020c0079	Estou escrevendo estas coisas para todos vocês, meus filhinhos, porque os seus pecados foram perdoados em nome de Jesus.
3e020d00d0	Estou escrevendo estas coisas a vocês, pais, porque vocês conhecem realmente aquele que está vivo desde o princípio. E estou escrevendo a vocês, jovens, porque vocês venceram a batalha contra o Maligno.
3e020e012b	E estou escrevendo a vocês, filhinhos, porque vocês também aprenderam a conhecer o Pai. Eu escrevo a vocês, pais, porque conhecem aquele que é desde o princípio. Eu escrevo a vocês, jovens, porque vocês são fortes, e têm a palavra de Deus em seus corações, e triunfaram contra o Maligno.
3e020f0088	Deixem de amar este mundo mau e tudo o que ele lhes oferece, pois quando vocês amam estas coisas mostram que realmente não amam o Pai;
3e021000c7	porque todas estas coisas mundanas — os maus desejos da natureza humana, os maus desejos dos olhos, a ambição pelas coisas desta vida — não provêm de Deus, e sim do próprio mundo pecaminoso.
3e021100a0	E este mundo está perecendo, e essas coisas más e proibidas perecerão com ele, mas todo aquele que perseverar em fazer a vontade de Deus viverá para sempre.
3e021200c5	Filhinhos, chegou a hora final deste mundo. Vocês já ouviram falar do anticristo que vem, e já apareceram muitas pessoas assim. Isso nos deixa ainda mais convencidos de que o fim está próximo.
3e021300d2	Essas pessoas costumavam ser membros das nossas igrejas, mas na realidade nunca foram dos nossos, senão teriam permanecido conosco. Quando nos deixaram, isso provou que elas não eram absolutamente dos nossos.
3e02140063	Mas vocês não são assim, porque o Espírito Santo veio sobre vocês e vocês conhecem a verdade.
3e021500b5	Portanto, eu não estou escrevendo a vocês como aqueles que precisam conhecer a verdade, mas eu os advirto como aqueles que podem perceber a diferença entre a verdade e a mentira.
3e0216008a	E quem é o maior mentiroso? É aquele que afirma que Jesus não é o Cristo. Tal pessoa é o anticristo, porque nega o Pai e o seu Filho.
3e02170072	Porque uma pessoa que nega o Filho também não pode ter o Pai. Mas aquele que confessa o Filho tem também o Pai.
3e021800af	Portanto, continuem crendo no que lhes foi ensinado desde o começo. Se vocês fizerem assim, então estarão sempre em comunhão íntima tanto com o Pai como com o seu Filho.
3e02190034	E esta é a promessa que ele nos fez: a vida eterna.
3e021a004f	Estas minhas observações são a respeito daqueles que desejam enganar vocês.
3e021b0135	Mas vocês receberam o Espírito Santo, que vive em vocês, dentro dos seus corações, a fim de que não precisem de ninguém para ensinar-lhes a verdade. Porque ele lhes ensina todas as coisas, e ele é a verdade, e não um mentiroso; portanto, tal como ele disse, vocês devem viver e permanecer em Cristo.
3e021c00bc	E agora, meus filhinhos, permaneçam em comunhão com Cristo, a fim de que, quando ele vier, vocês tenham a certeza de que tudo vai bem, e não tenham de que se envergonhar na vinda dele.
3e021d008a	Visto que sabemos que Deus é sempre justo e só faz o bem, podemos corretamente supor que todos aqueles que fazem o bem são seus filhos.
3e030100d4	Vejam como é grande o amor do nosso Pai: pois ele permite sermos chamados filhos de Deus, o que realmente nós somos. Entretanto, visto que tanta gente não conhece a Deus, não compreende que somos seus filhos.
