2800000005	Matei
41010a00a8	Ikabheje bhene bhandunjibha bhanakwiloshanga indu ibhakakwimanyanga, na indu ibhakwiganishiyanga nng'aniyo yabhonji ni ikwaobhiyanga malinga bhanyama bhangalinji lunda.
41010b00ad	Ole gwabhonji! Pabha bhashikagulanga mpanda gwa a Kaini. Bhashibhutushilanga kupata mbwaiko muilebho malinga ya a Bhalaamu na gubhatitimilenje malinga shibhatitimile a Kola.
41010c0142	Bhene bhandunjibha, mapyotopyoto ga jogoya, bhunkulyanabhonji shalya malanga gunkuimananga kwaakumbushila a Nnungu. Bhalyanganga pamo na mmanganya, gwangali lipamba. Paalinginji mbuti maunde ganokolwa na mbungo gwangali kunya ula. Numbe malinga mikongo jipakatishe maamba na wala jikaogoya iepo na jiwile na jitutumbwilwe.
41010d00e5	Bhene bhandunjibho pubhalinginji malinga mabhimbili gamakulungwa ga bhaali, gakaibhilika na itendi yabhonji ya tokomaya ilitutuma liulo mbuti ndondwa ijimajima, a Nnungu bhaabhishilenje shibhiko nnubhindu lwa totolo lwa pitipiti.
41010e00c2	Na a Eneko bhandu bha lubheleko lwa shabha kuumila a Adamu, bhashinkulondola ga bhene bhandunjibho bhalinkuti, “Mpilikananje! Bhakulungwa bhanakwiya na bha ukonjelo bhabho maelupu kwa maelupu,
41010f0100	kupinga bhaaukumulanje bhandunji bhowe na kwaapotekanga bhandu bhowe bhakakwaakundanga a Nnungu, ligongo lya itendi yabhonji ya ilebho ibhatendilenje, na ligongo lya malobhe gabhonji gowe ga nyata gubhabheleketenje bhandunji bha ilebhobha, kwa a Nnungu.”
41011000a9	Bhene bhandunjibha bhanainginikanga na kwigutanjila, bhalikagulilanga ilokoli yabhonji ya nyata, bhalikwiiniyanga na kwaalumbililanga bhananji kwa unami nkupinga pwaika.
4101110091	Ikabheje mmanganyanji bhakilishitu ajangu, nkumbushilanje malobhe gummalanjilwenje bhukala na ashimitume bha Bhakulungwa bhetu a Yeshu Kilishitu.
4101120080	Bhammalanjilenje kuti, “Mobha ga kumpelo shibhakoposhelanje bhandunji bha mbenji bhaakagulilanga ilokoli yabhonji ya nyata.”
4101130099	Bhene bhandunjibho bhaakumbuyanga malekano na mipwilingano, bhandunji bha ilokoli ya nshiilu na lunda lwa shibhelekwe, bhangalinginji Mbumu jwa a Nnungu.
4101140089	Ikabheje mmanganyanji bhakilishitu ajangunji ntamangane ukoto nngulupai yenunji ya mmbone nnilongoywanga naka Mbumu jwa Ukonjelo nkujuga.
410115008e	Ntamangane malinga shibhapinga a Nnungu, akuno nnilindililanga shiya sha Bhakulungwa bhetu a Yeshu Kilishitu mpaka mpatanje gumi gwa pitipiti.
4101160033	Mwaabhonelanje shiya bhandunji bhakwetenje lipamba,
410117007f	Bhananji mwaatapulanje pa moto gwa ukumu. Mwaabhonelanje shiya nnikwiiteiganga na nnishimwanga na yambi inyatiya iilu yabhonji.
410118008d	Kwa Bhene bhaakombola kumpanganga ulinda nnaikubhalanje nigwa na bhakummikanga muukonjelo gwabho gwangali ilebho na kwa nng'angalo gwa punda,
41011900bb	Bhenebho ni a Nnungu bha jikape, Bhaatapula bhetu kupitila a Yeshu Kilishitu Bhakulungwa bhetu, ukonjelo ku bhenebho na ukulungwa na mashili kuumila bhukala, na nnaino na pitipiti. Amina.
420000000a	Nng'ibhulo
42010100e7	Gweguno ni nng'ibhulo gwa a Yeshu Kilishitu gubhapegwilwe na a Nnungu, nkupinga bhaalanguyanje bhatumishi bhabho indu ipinga koposhela shangupe. Bhashinkulangula yene indui kwa kuntuma malaika jwabho kwa a Yowana bhatumishi bhabho,
4201020076	bhenebho bhakong'ondele ga kila shindu shibhashibhwene, ga lilobhe lya a Nnungu na ukong'ondelo gwa a Yeshu Kilishitu.
42010300d1	Apegwe mboka jwene akwaashomelanga nnikanisha malobhe ga gweguno ukulondola guno, nneila peila bhapegwanje mboka bhene bhaapilikananga na kugabhika muntima gajandikwe mwemuno gano, pabha malanga gabhandishile.
42010400f1	Nne a Yowana ngunakugajandishila makanisha shabha gali kunkoa gwa Ashia. Ngunakumpinjilanga nema na ulele kukopoka kwa a Nnungu bhapali, bhaapali na bhaapinga kwiya kukoposhela kwa ashi Mbumu shabha bhalinginji mmujo ja shitengu sha upalume,
42010500d1	na kwa a Yeshu Kilishitu bhaakong'ondela bhaakulupalika, bhali bha lyelo ku bhawilenje, na bhakulungwa bha bhapalume bha pa shilambolyo. Bhenebho bhanakutupinga na bhashikututakaya yambi yetu kwa minyai jabho,
42010600a4	ni gubhatutendile uwe kubha upalume gwa bhaabhishila nkupinga twaatendele liengo a Nnungu, bhali aina bhabho. Ukonjelo na mashili ibhe na bhenebho piti piti, amina.
42010700c6	Nnole bhenebho bhanakwiya na maunde na kila mundu shaabhabhone nkali bhene bhaaomilenje lipanga bhala, na ilambo yowe ya pashilambolyo shiigutanjile kwa ligongo lyabho. Elo nneyo ni shiipinga kubha.
4201080072	Bhakulungwa a Nnungu Bhakwete Mashili bhakuti, “Nne ni jwa ntai na jwa mpelo, mbali, naapali na mbinga kwiya.”
420109010d	Nne a Yowana nankukulupalila nnjenunji, nili mmboteko pamo na mmanganyanji muupalme gwa a Nnungu na nkupunda kwiipililila, nashinkubhikwa jikape ku shilambo shitimbililwe na mashi shiishemwa Patimo kwa ligongo lya lunguya lilobhe lya a Nnugnu na kong'ondela ga a Yeshu.
42010a007d	Bhai, lyubha limo lya Bhakulungwa, nili ng'umbelwe naka Mbumu, gumbilikene lilobhe likulungwa mbuti lya lipenga kunyuma jangu
42010b00ca	lilinkuti, “Nnjandishe nshitabhu gowe gunkugabhonaga, npeleshe ku makanisha shabha, yani ku Epesho, na ku Shimilina, na ku Peligamo, na ku Tiatila, na ku Shalidi, na ku Piladelipia, na ku Laodikia.”
42010c007f	Penepo nigundendebhwishe nole, ni gani abheleketaga na nne. Ngatendebhusheje niguniibhwene itengu shabha ya kandili ya shaabhu.
42010d0094	Pakati pakati yene itengu ya kandili ila, nigunaabhwene bhandu bhamo malinga Mwana jwa Mundu, awete likoti lya lileu na nshipi gwa shaabhu pa ntima.
42010e008e	Ntwe gwakwe na umbo yakwe puyaaliji yanawe malinga mabhetya ga ngondolo, eu malinga ndambwe, na meyo gakwe pugaaliji malinga lilamba lya moto.
42010f00a7	Makotwa gakwe pugaaliji malinga shitale shiukengwe kaje, eu mbuti shijoshilwe pa moto gwa shipala, na lilobhe lyakwe pulyaaliji malinga mabhimbili ga mashi gamagwinji.
42011000bd	Munkono gwakwe gwa nnilo ashinkukamulila ndondwa shabha, na nkangw'a jakwe ushinkukopoka upanga gwa tema akuno na kukuno. Lubhombo lwakwe luliimelemeta kwa kaje, mbuti lyubha lya nakalanga.
42011100a2	Ngaabhoneje ngugwaga pa makongono gabho mbuti mundu awile. Penepo nigubhamishile nkono gwabho gwa nnilo bhalinkuti, “Nnajogope, Nne ni na jwa ntai na jwa mpelo.
420112007a	Nne ni jwene akwete gumi, na awile na nnole nnaino, na jwa nkoto piti piti, na ni ngwete mashili ga kundamo ja bhawilenje.
4201130051	“Bhai nnaino nnjandishe indu imuibhwene, ipali na yene ipinga koposhela kungai.
42011400e3	Ga shinjubhi sha yene ndondwa shabha imuibhwene munkono gwangu gwa nnilo ila, na itengu shabha ya kandili ya shaabhu ni nnei, ndondwa shabha ila ni ashimalaika bha Makanisha shabha, na itengu shabha ila, ni Makanisha shabha.”
42020100c8	Kuka malaika jwa likanisha lya ku Epesho nnjandishe. “Genego ni malobhe ga bhene bhaakamula ndondwa shabha munkono nnilo gwabho, na bhapita jimajima pakatipakati itengu ya kandili shabha ya shaabhu.
4202020105	Nishimanyi shinkutenda, nimumanyi kutumbilila kwenu nniengo na shinkuti kwiipililila. Nimumanyi kuti nkaakombola kumpililila mundu jwangali jwa mmbone, na kuti nshikwaalinganga bhene bhakwiishemanga kuti ashimitume, mbena nngabha, na mwaabhweninji kuti bhanami.
4202030047	Mmwe nnakwiipililila nipotekwa kwa ligongo lyangu nne, na mwangalepela.
4202040059	Ikabheje gegano ni gungwete kwenu mmwe, nnaino nkaambinga malinga shimwambingaga bhukala.
4202050081	Nkumbushile punnepele. Ntendebhushe ntende shimwatendaga bhukala. Monaga nkaipete, shinyie shoya kandili jenu pa shitengu shakwe.
420206006d	Ikabheje ngunakunnumbilila ga shindu shimo, inakunshima yaakutendanga Bhanikolai, malinga shiikunjima nne.”
42020700a7	“Akwete makutu, bhai apilikane yaabheleketa Mbumu ku makanisha.” Shibhakombolanjebho shinaalekanje bhalyanganje iepo ya nkongo gwa gumi, uli mungunda gwa a Nnungu.
4202080090	Kuka malaika jwa likanisha lya ku Shimilina nnjandishe. “Gegano ni malobhe ga bhene bhali bha ntai na bha kumpelo, bhaawile nnaino ni bhakoto.
42020900db	Nigamanyi ga shilaje shenu, nimumanyi kuti mmwe mmaalaga. Ikabheje mmwe ni tajili, nimumanyi shibhashite kuntokomayanga bhene bhakwiitembanga kuti Bhayaudi ikabheje nngabha, bhene bhanganyabho ni likundi lika Lishetani.
42020a013a	Nnajogope shindu shoshowe shipinga kumpoteka. Mpilikane, Lishetani shanninganje kwa kuntendanga mmananji munkumbi gwenunji ntabhwanje nnigelesha, na shimmnganje mmboteko kwa mobha likumi limo. Mwiishimilikanje nngulupai na nkali mpinjikwangaga kuwa, numbe nne shinimpanganje gumi, ibhe upo kwa kombola kwenunji.”
42020b0074	Akwete makutujo, bhai apilikane gaabheleketa Mbumu ku makanisha. Jwene shaakombolejo, akapotekwa na shiwo sha bhili.
42020c0094	Kuka malaika jwa ku likanisha lya ku Peligamo nnjandishe. “Gegano ni malobhe gubhaabheleketa bhene bhakwete upanga gwa tema akuno na kukuno bhala.
42020d0103	Nikumanyi kunkutama, mmwe kunkutama ni kushitengu sha upalume shika Lishetani. Ikabheje mwangangana, na wala mwangaleka kungulupalila, nkali mobha ga a Antipashi, bhaakong'ondela bhangu bhaakulupalika, pubhabhulegwe munkumbi gwenunji kwene kulitama Lishetani.
42020e010a	Ikabheje ipali ishoko ingwete kungwenu mmwe, bhapalinji munkumbi gwenunji bhaakagulilanga majiganyo ga a Bhalaamu, bhaajigenye a Bhalaki bhaalongoyanje Ishilaeli bhatendanje yambi kwa kwaatendanga bhalyanganje yalya ishoshiwe mbepei kuyanamu na itendi ya labhalabha.
42020f005d	Na nneyo peyo bhapalinji bhandunji munkumbi gwenunji bhaakagulilanga majiganyo ga Bhanikolai.
420210009b	Bhai nnaino nnekanje yambi yenunji, nkalekanje shining'ishilanje shangupe kuukomana na bhene bhandunjibho na upanga gwankulungwa ukopoka nkang'wa jangu.”
42021100fb	Monaga nkwetenje makutu, bhai, mpilikananje gaabheleketwa naka Mbumu ku makanisha. Jwene shaakombole jula shinimpe shalya shiishiywe shila. Shinimpe na liganga lyanawe lijandikwe lina lya ambi likamanyika na mundu jojowe ikabheje jwene apegwilwe jula.
42021200c8	Kuka malaika jwa ku likanisha lya ku Tiatila, nnjandishe. “Gwenego ni ntenga ukopoka kuka Mwana jwa a Nnungu, meyo gakwe mbuti lilamba lya moto, makotwa gakwe ganamelemeta mbuti liabha lyalikubhule.
42021300b3	Niimanyi yowe inkutenda. Nikumanyi kupinga kwenu, kukulupalika kwenu, liengo lyenu na kuipililila kwenu. Nimumanyi kuti nnaino nnatenda indu yaigwinji kupunda imwatendaga bhukala.
4202140102	Ikabheje ngwete lilobhe lya kummalanjila, mmwe nnakwaaleshelela bhakongwe a Jeshebheli, bhakwiishema bhayene ankulondola. Kwa majiganyo gabho bhanakwaapuganyanga bhatumishi bhangu, nkupinga bhatendanje ya labhalabha na kulya yalya ishoshiwe mbepei ku yanamu.
420215005d	Nne naapele malanga ga kwiipeta yambi yabho, ikabheje bhakaapinga kuleka ya labhalabha yabho.
42021600f4	Kwa nneyo shinaagwishiye pa shinanda sha mboteko bhene bhakongwebho na bhowe bhagonilenje na bhenebho na bhalabhonji shibhapotekwanje kwa kaje. Shindende yenei nnainope ibhaga bhakaipetanje na indu ya nyata ibhatendilenje na bhene bhakongwebho.
42021700ca	Numbe shinaabhulaganje bhene bhakwaakagulanga bhene bhakongwebho, na makanisha gowe shibhamumanyanje kuti nne ngunatonela ya mmitima na ng'aniyo ya kila mundu. Shinimpe kila mundu malinga shatendile.”
42021800ac	Ikabheje mmananji nninginji ku Tiatila mwangakagulanga gene majiganyogo, na mwangaijiganyanga yene ishemwa injubhi ika Lishetani. Nguti mmanganya, ngantwikanga nshigo guna.
4202190045	Ikabheje nkamulilanje ukoto shoshowe shimpatilenje mpaka pushimujepo.
42021a0066	Shaakombole, na shaatende ingupinga nne mpaka kumpelo, shinimpe ukulungwa ku bhandunji bha ilambo ina.
42021b0087	Shaabhalongoyanje na imbo ja shitale, na shaabhakaanyanje mbuti ikelelo ya lilongo, malinga nne shimboshele ukulungwa kopoka kwa Atati.
42021c0034	Jwene shaakombolejo, shinimpe lutondwa lwa nng'andu.
42021d0041	Akwete makutujo, bhai, apilikane yaabheleketa Mbumu ku makanisha.
42030100d5	Kuka malaika jwa Likanisha lya ku Shalidi nnjandishe nnei. “Gegano ni malobhe ga bhene bhakwete mbumu shabha ya a Nnungu, na ndondwa shabha ila. Niimanyi itendi yako, nkali ushuma kuti ukwete gumiyo, ugwe uwile.
4203020076	Jumuka na ubhishe ukoto yowe ili tome nawa, pabha niibhweni itendi yako kuti yangakamilika pa meyo ga a Nnungu bhangu.
42030300c1	Bhai kumbushila majiganyo guupegwilwe na guupilikene gala, ugakamulile nikwiipeta yambi yako. Ukasheye, shinikujiile shiimushila malinga shakwiya nngwii, wala ukagamanya malanga gushinikujiile.
42030400b5	Ikabheje ukwete bhandu bhashoko ku Shalidi bhakanabhe nyatiyanga nngubho yabhonji. Bhene bhanganyabho ni shibhalongane na nne bhawetenje nngubho yanawe, pabha ni bhaapinjikwanga.”
42030500cc	Jwene shaakombolejo shawashwe nngubho yanawe malinga bhanganyabho, na nne ngalishoya lina lyakwe nshitabhu sha gumi, ikabheje shingong'ondele lina lyakwe pa meyo ga Atati na pa meyo ga ashimalaika bhabho.
4203060044	Jwene akwete makutujo apilikane, gene gabhelenje Mbumu ku makanisha.
42030700f3	Kuka malaika jwa Likanisha lya ku Piladelipia nnjandishe nnei. “Gegano ni malobhe gubhaabheleketa bhene bha ukonjelo na bha kweli, bhakwete upunguo gwa a Daudi. Bhaugulaga jwakwa shaakombole kuugala, na bhaugalaga jwakwa shaakombole kuugula.
42030800cd	Niimanyi itendi yako. Lola mmujo jako njibhika nnango gwanng'ugulwe na jwakwapi shaakombole kuugala. Nimumanyi kuti ukwete mashili gashoko, ikabheje ushikamulila lilobhe lyangu na gwangalikana lina lyangu.
42030900d0	Lola, shinikupe bhene bha nyumba jika Lishetani bhakwiishemanga Bhayaudi bhalinginji nngabha Bhayaudi, mbena bhanami. Shinaatendanje bhakutindibhalilanje pa makongono gako, bhamumanyanje kuti nne nikupinjile.
42030a00c1	Pabha ushikamulila lilobhe lyangu lya kwiipililila, numbe nne shinikubhishile ulinda ushoshe mmalanga ga shilaje gakwiya pa shilambolyo powe, nkupinga kwaalinganga bhaatamangana pa shilambolyo.
42030b005e	Ngunakwiya shangu. Ukamulile ukoto shiukwete, nkupinga mundu anakupokonyole shilemba shako.”
42030c017f	Jwene shaakombole kutenda ukoto kupunda bhananjijo, shinintende kubha lipoto lya liekalu lya a Nnungu bhangu, na akashoka mwenemo kabhili. Na kabhili pa ntundu jakwe shinyandishe lina lya a Nnungu bhangu, na lina lya shilambo sha a Nnungu bhangu, yani Yelushalemu ja ambi, jituluka kopoka kunnungu, kwa a Nnungu bhangu. Nneila peila pa ntundu jakwe shinyandishe lina lyangu lya ambi.
42030d003d	Akwete makutujo apilikane gene gabhelenje Mbumu ku makanisha.
42030e00d6	Kuka malaika jwa Likanisha lya ku Laodikia nnjandishe nnei. Gegano ni malobhe ga bhene bhali Amina yani, Nneyo Peyo, bhaakong'ondela bhaakulupalika na bha kweli, bhali nantando jwa indu yowe ipengenywe na a Nnungu.
42030f0062	Niimanyi itendi yako kuti ugwe ukaima na wala ukaabhabhula, mbaya ukaliji jwa ima eu jwa bhabhula.
4203100065	Bhai, pabha ugwe ushibha jwa ntukuta, ukaima na wala ukaabhabhula shinikuune ukoposhe nkang'wa jangu.
42031100a8	Pabha ukuti, nne tajili ngwete indu yaigwinji na ngatubhilwa na shindu, ukakwiimanya kuti gwangali mashili, na unalaga, na gwangali shindu na nangalole na uli makonope.
42031200d0	Kwa nneyo, ngunakuupa lunda, kuume kwangu nne shaabhu jijitwilwe pa moto ubhe tajili, na kuume nngubho yanawe uwale pabha uli makonope gwiijambate. Na kabhili kuume ntela gwa taga mmeyo gakogo nkupinga ulole.
4203130069	Nne ngunakwaakalipilanga na kwaakomanga bhowe bhungwaapinganga, kwa nneyo utumbilile kwiipeta yambi yako.
420314007b	Lola, ngunajima pa nnango niolishiya, mundu apilikanaga lilobhe lyangu niugula, shinyinjile munngwakwemo, na shutulye pamo.
42031500c2	Jwene shaakombole kutenda ukoto kupunda bhananjijo, shinimmishe tome na shitengu shangu sha upalume, malinga nne shingombwele kutenda ukoto, gundemi tome na Atati pa shitengu shabho sha upalume.
420316003f	Akwete makutujo, apilikane gene gabheleketa Mbumu ku Makanisha.
42040100e0	Gakapiteje genego nashinkulola gunigubhweni nnango uugwilwe kunnungu. Na lyene lilobhe linatandwibhe kupilikana mbuti lilobhe lya lipenga lila gulishite, “Nnjiye kunani kuno, nne shininnanguye gaapinga koposhela kungai.”
420402006a	Shangupe, Mbumu gwandolile, gunishibhweni shitengu sha upalume kunnungu, na panani jakwe bhapali bhaatemi.
42040300c2	Bhene bhaatemi panani jakwe bhala pubhaaliji mbuti alimashi na liganga lya nashe lya konja. Lipinda lya a Nnungu lya melemeta mbuti shumalidi lyatendaga kushitimbilila shitengu showe sha upalume
4204040106	Lyashinkupagwa likungo lya itengu makumi gabhili na nsheshe kushitimbilila shitengu sha upalume shila, na panani ja yene itenguyo, bhashinkutamangana bhanangulungwa makumi gabhili na nsheshe, bhali bhawetenje nngubho ya nawe na ilemba ya shaabhu mmitwe jabhonji.
42040500da	Kumeta na lindimila na kubhalula kwa nnjai, yatendaga koposhela pene pa shitengu sha upalume pala. Mmujo mwa shitengu sha upalume yashinkupagwa kandili shabha ilikolela, yene kandiliyo ni ashimbumu shabha bha a Nnungu.
4204060120	Numbe mmujo mwa shene shitengu sha ukulungwasho shashinkupagwa shindu mbuti bhaali ja shioo sha melemeta mbuti liganga lya melemeta kaje. Kila mmbali ja shene shitengu sha ukulungwa na nnyenje jakwe, yashinkupagwa iumbe nsheshe ikwete gumi. Yene iumbeyo yashinkukola meyo mmujo na nnyuma.
4204070090	Shiumbe jwa ntai paaliji mbuti imba, jwa bhili mbuti ng'ombe, jwa tatu ashinkukola na lubhombo lwa mundu, na jwa nsheshe paaliji mbuti litumbui.
4204080120	Iumbe yowe yashinkukola mapapiko nng'ano na limo kila jumo, na bhashinkukolanga meyo kila mmbali, nkati jabhonji na palanga. Shilo na mui bhatendaga jimbanga bhalinkutinji, “Mmaukonjelo, mmaukonjelo, mmaukonjelo, Mmakulungwa a Nnungu Nkwete mashili, bhaapali, bhapali na bhakwiyabho.”
4204090096	Na kila yene iumbeyo puyaainiyangaga na kwaishimiya na kwaatendela eja, bhene bhatemi panani shitengu sha ukulungwa bhakwete gumi gwa piti piti bhala,
42040a0116	bhanangulungwa makumi gabhili na nsheshe bhala, bhatendaga kotimanga mmujo ja bhene bhatemi pa shitengu sha ukulungwa na kwaatindibhalila bhene bhakwete gumi gwa piti piti bhala, na bhalibhikanga ilemba yabhonji ya ukulungwa, mmujo ja shitengu sha ukulungwa shila bhalinkutinji,
42040b00af	“Mmwe ni Mmakulungwa na a Nnungu bhetu, nkupinjikwa kuposhela ukonjelo na ishima na mashili. Pabha mmwe nshipanganya indu yowe, na ishipanganywa na ipali kwa pinga kwenu.”
42050100b3	Bhai gunishibhweni shitabhu munkono gwa nnilo gwa bhene bhatemi pa shitengu sha ukulungwa, na shene shitabhusho shashinkujandikwa nkati na palanga na shashinkutabhwa iundo shabha.
4205020093	Kabhili gunimmweni malaika akwete mashili aliutiya lilobhe alinkuti. “Gani apinjikwa kugopola yene iundoi nikushiunukula shene shitabhu shino?”
4205030088	Ikabheje jwakwa mundu jojowe kunnungu, wala pa shilambolyo wala pai kubhawilenje, akombwele kuunukula shene shitabhusho eu kulola nkati.
420504006a	Bhai, nne gung'utile kaje pabha jwangabhoneka mundu apinjikwa kuunukula shene shitabhusho eu kulola nkati.
42050500e6	Ikabheje bhamo munkumbi gwa bhanangulungwa bhala, gubhanugulile, “Unagute, lola, Imba jwa shipinga sha a Yuda, jwa lubheleko lwa a Daudi, akombwele. Jwenejo shaakombole kuigopola iundo shabhayo na kuunukula shene shitabhusho.”
420506014e	Na gunimweni Mwana Ngondolo ajimi pakati shitengu sha upalume, shitimbililwe kila mmbali na yene iumbe nsheshe ikwete gumi ila, na bhanangulungwa bhala. Jwene Mwana Ngondolo jula pabhonekaga mbuti ashiingwa. Ashinkukola mbembe shabha na meyo shabha na yeneyo ni ashi Mbumu shabha bha a Nnungu bhapelekwenje kila mmbali pa shilambolyo.
420507006c	Mwana Ngondolo nigwapite tola shene shitabhu shila, munkono nnilo gwa bhatemi pa shitengu sha upalume bhala.
4205080147	Shangupe akatoleje shene shitabhu shila, yene iumbe ikwete gumi ila, na bhene bhanangulungwa makumi gabhili na nsheshe bhala, gubhagwilenje namanguku mmujo jika Mwana Ngondolo jula. Kila shiumbe ashinkukamula shingushingushi na nkungu gwa shaabhu ugumbeywe lubhani, yani malobhe ga bhandunji bha ukonjelo nkwaajuganga a Nnungu.
4205090126	Na gubhajimbilenje lwimbo lwa ambi bhalinkutinji. “Mmwe ni nkupinjikwa kutola shene shitabhusho, na gopola iundo yakwe. Pabha mmwe nshiingwa, na kwa minyai jenu nshikwaumila a Nnungu bhetu bhandunji koposhela kila likabhila, na bha kila shibheleketi, na bha kila ulongo, na bha kila shilambo.
42050a0087	Nshikwaatendanga bhabhe upalume gwa bhakulungwanji bha bhishila bhaatumishilanje a Nnungu bhetu, na shibhatagwalanje pa shilambolyo.”
42050b00c4	Gunolile kabhili, gumbilikene malobhe ga a shimalaika bhabhagwinji kaje, maelupu na mamilioni, bhatimbililenje shitengu sha upalume, na yene iumbe nsheshe ikwete gumi ila, na bhanangulungwa bhala,
42050c00a5	kwa lilobhe lya utiya nigubhashitenje, “Mwana Ngondolo ainjilwe, jwenejo ni apinjikwa kuposhela mashili ga kombola, utajili, lunda, mashili, ukonjelo na iniywa.”
