0100000008	Gênesis
2f080a008c	E nisto dou o meu parecer; pois que isto vos convém a vós, que desde o ano passado começastes não só o praticar, mas também o desejar.
2f080b0097	Agora, porém, completai também o já começado, para que, assim como houve a prontidão de vontade, haja também o cumprimento, segundo o que tendes.
2f080c0078	Porque, se primeiro houver prontidão de vontade, será aceite segundo o que qualquer tem, e não segundo o que não tem
2f080d004b	Porém, não digo isto para que os outros tenham alívio, e vós opressão,
2f080e00a8	Mas para igualdade; neste tempo presente, a vossa abundância supra a falta dos outros, para que também a sua abundância supra a vossa falta, para que haja igualdade;
2f080f005b	Como está escrito: O que muito colheu não teve de mais; e o que pouco não teve de menos.
2f08100051	Porém, graças a Deus, que pôs a mesma solicitude por vós no coração de Tito
2f0811004f	Pois aceitou a exortação, e muito diligente partiu voluntariamente para vós.
2f08120051	E com ele enviamos aquele irmão que tem louvor no evangelho em todas as igrejas.
2f081300be	E não só isto, mas foi também escolhido pelas igrejas para companheiro da nossa viagem, nesta graça, que por nós é ministrada para glória do mesmo Senhor, e prontidão do vosso ânimo
2f08140055	Evitando isto, que alguém nos vitupere nesta abundância, que por nós e ministrada:
2f0815005d	Como quem procura o que é honesto, não só diante do Senhor, mas também diante dos homens.
2f081600c4	Com eles enviamos também outro nosso irmão, o qual muitas vezes, e em muitas coisas já experimentamos que é diligente, e agora muito mais diligente ainda pela muita confiança que em vós tem.
2f0817008a	Quanto a Tito, é meu companheiro, e cooperador para convosco: quanto a nossos irmãos, são embaixadores das igrejas e glória de Cristo.
2f08180079	Portanto mostrai para com eles, perante a face das igrejas, a prova da vossa caridade, e da nossa glória acerca de vós.
2f09010055	Quanto à administração que se faz a favor dos santos, não necessito escrever-vos;
2f090200b3	Porque bem sei a prontidão do vosso ânimo da qual me glorio de vós para com os macedônios; que a Acáia está pronta desde o ano passado, e o vosso zelo tem estimulado muitos.
2f09030092	Porém enviei estes irmãos, para que a nossa glória, acerca de vós, não seja vã nesta parte; para que (como já disse) possais estar prontos:
2f090400a7	Para que, se acaso os macedônios vierem comigo, e vos acharem desapercebidos, não nos envergonhemos nós (para não dizermos vós) deste firme fundamento de glória.
2f090500de	Portanto, tive por coisa necessária exortar estes irmãos, para que primeiro fossem ter convosco, e preparassem primeiro a vossa benção, já de antes anunciada, para que esteja pronta como benção, e não como avareza.
2f0906007c	E digo isto: Que o que semeia pouco, pouco também ceifará; e o que semeia em abundância, em abundância também ceifará.
2f09070082	Cada um contribua segundo propôs no seu coração; não com tristeza, ou por necessidade; porque Deus ama ao que dá com alegria.
2f0908008e	E Deus é poderoso para fazer abundar em vós toda a graça, para que tendo sempre, em tudo, toda a suficiência, abundeis em toda a boa obra;
2f09090057	Conforme está escrito: Espalhou, deu aos pobres: a sua justiça permanece para sempre.
2f090a0099	Ora, aquele que dá a semente ao que semeia, também dará pão para comer, e multiplicará a vossa sementeira, e aumentará os frutos da vossa justiça;
2f090b0068	Para que em tudo enriqueçais para toda a beneficência, a qual faz que por nós se deem graças a Deus.
2f090c008d	Porque a administração deste serviço, não só supre as necessidades dos santos, mas também abunda em muitas graças, que se dão a Deus.
2f090d00ba	Portanto, na prova desta administração, glorificam a Deus pela submissão que confessais quanto ao evangelho de Cristo, e pela bondade da comunicação para com eles, e para com todos;
2f090e0064	E pela sua oração por vós, tendo de vós saudades, por causa da excelente graça de Deus em vós.
2f090f002b	Graças a Deus pois pelo seu dom inefável.
2f0a0100ad	Além disto, eu, Paulo, vos rogo, pela mansidão e benignidade de Cristo, eu que, na verdade, quando presente entre vós, sou humilde, porém, ausente, ousado para convosco;
2f0a0200b9	Rogo-vos pois que, quando estiver presente, não me veja obrigado a usar com confiança da ousadia que se me atribui ter com alguns, que nos julgam, como se andássemos segundo a carne.
2f0a030039	Porque, andando na carne, não militamos segundo a carne.
2f0a040071	Porque as armas da nossa milícia não são carnais, mas sim poderosas em Deus, para destruição das fortalezas;
2f0a050096	Destruindo os conselhos, e toda a altivez que se levanta contra o conhecimento de Deus, e levando cativo todo o entendimento à obediência de Cristo.
2f0a06005d	E estando prontos para vingar toda a desobediência, quando for cumprida a vossa obediência.
2f0a0700b9	Olhais para as coisas segundo a aparência? Se alguém confia de si mesmo que é de Cristo, pense outra vez isto consigo, que, assim como ele é de Cristo, também nós somos de Cristo.
2f0a0800a2	Porque, ainda que eu me glorie mais alguma coisa do nosso poder, o qual o Senhor nos deu para edificação, e não para vossa destruição, não me envergonharei,
2f0a09003f	Para que não pareça como se quizera intimidar-vos por cartas.
2f0a0a006b	Porque as cartas, dizem, são graves e fortes, mas a presença do corpo é fraca, e a palavra desprezível.
2f0a0b007d	Pense o tal isto, que, quais somos na palavra por cartas, estando ausentes, tais seremos também por obra, estando presentes.
2f0a0c00c2	Porque não ousamos juntar-nos, ou comparar-nos com alguns, que se louvam a si mesmos; porém estes que por si mesmos se medem a si mesmos, e se comparam consigo mesmos, estão sem entendimento.
2f0a0d007e	Porém não nos glóriaremos fora de medida, mas conforme a medida da regra, medida que Deus nos deu, para chegarmos até vós
2f0a0e009b	Porque não nos estendemos além do que convém, como se não houvéssemos de chegar até vós, pois já chegamos também até vós no evangelho de Cristo:
2f0a0f00b8	Não nos glóriando fora de medida nos trabalhos alheios; antes tendo esperança de que, crescendo a vossa fé, seremos abundantemente engrandecidos entre vós, conforme a nossa regra;
2f0a100091	Para anunciar o evangelho nos lugares que estão além de vós, e não em campo de outrem, para nos não glóriarmos no que estava já preparado.
2f0a110032	Porém aquele que se gloría, glorie-se no Senhor.
2f0a120057	Porque não é aprovado quem a si mesmo se louva, mas sim aquele a quem o Senhor louva.
2f0b01004d	Oxalá me suportasseis um pouco na minha loucura! suportai-me, porém, ainda.
2f0b020091	Porque estou zeloso de vós com zelo de Deus: porque vos tenho preparado para vos apresentar como uma virgem pura a um marido, a saber, a Cristo.
2f0b0300b7	Mas temo que, assim como a serpente enganou Eva com a sua astúcia, assim também sejam de alguma sorte corrompidos os vossos sentidos, e se apartem da simplicidade que há em Cristo.
2f0b0400c3	Porque, se alguém viesse pregar-vos outro Jesus que nós não temos pregado, ou recebesseis outro espírito que não recebestes, ou outro evangelho que não abraçastes, com razão o sofrerieis.
2f0b050045	Porque penso que em nada fui inferior aos mais excelentes apóstolos.
2f0b060082	E, se também sou rude na palavra, não o sou contudo na ciência; mas já em tudo nos temos feito conhecer totalmente entre vós.
2f0b070081	Pequei porventura, humilhando-me a mim mesmo, para que vós fosseis exaltados, porque de graça vos anunciei o evangelho de Deus?
2f0b080094	Outras igrejas despojei eu para vos servir, recebendo delas salário; e quando estava presente convosco, e tinha necessidade, a ninguém fui pesado.
2f0b090086	Porque os irmãos que vieram da Macedônia supriram a minha necessidade; e em tudo me guardei de vos ser pesado, e ainda me guardarei.
2f0b0a0061	A verdade de Cristo está em mim; que esta glória não me será impedida nas regiões da Acáia.
2f0b0b0029	Porque? Porque vos não amo? Deus o sabe.
2f0b0c008d	Mas eu o faço, e o farei, para cortar ocasião aos que buscam ocasião, para que, naquilo em que se glóriam, sejam achados assim como nós.
2f0b0d0064	Porque tais falsos apóstolos são obreiros fraudulentos, transfigurando-se em apóstolos de Cristo.
2f0b0e004e	E não é maravilha, porque o próprio Satanás se transfigura em anjo de luz.
2f0b0f0080	Não é muito pois que os seus ministros se transfigurem em ministros da justiça, o fim dos quais será conforme as suas obras.
2f0b100077	Outra vez digo: ninguém me julgue insensato, ou então recebei-me como insensato, para que também me glorie um pouco.
2f0b11005b	O que digo, não o digo segundo o Senhor, mas como por loucura nesta confiança de glória.
2f0b120046	Pois que muitos se glóriam segundo a carne, eu também me glóriarei.
2f0b13003b	Porque, sendo sensatos, de boamente tolerais os insensatos.
2f0b140094	Pois o tolerais, se alguém vos põe em servidão, se alguém vos devora, se alguém vos apanha, se alguém se exalta, se alguém vos fere no rosto.
2f0b150082	Para afronta o digo, como se nós fossemos fracos, mas no que qualquer tem ousadia (com insensatez falo) também eu tenho ousadia.
2f0b160061	São hebreus? também eu; são israelitas? também eu; são descendência de Abraão? também eu;
2f0b1700b3	São ministros de Cristo? (falo como fora de mim) eu ainda mais; em trabalhos, muito mais; em açoites, mais do que eles; em prisões, muito mais, em perigo de morte muitas vezes.
2f0b180039	Recebi dos judeus cinco quarentenas de açoites menos um.
2f0b19007f	Três vezes fui açoitado com varas, uma vez fui apedrejado, três vezes sofri naufrágio, uma noite e um dia passei no abismo.
2f0b1a00e4	Em viagens muitas vezes, em perigos de rios, em perigos de salteadores, em perigos dos da minha nação, em perigos dos gentios, em perigos na cidade, em perigos no deserto, em perigos no mar, em perigos entre os falsos irmãos.
2f0b1b0069	Em trabalhos e fadiga, em vigílias muitas vezes, em fome e sede, em jejum muitas vezes, em frio e nudez.
2f0b1c0050	Além das coisas exteriores, me sobrevem cada dia o cuidado de todas as igrejas.
2f0b1d005d	Quem enfraquece, que eu também não enfraqueça? Quem se escandaliza, que eu me não abraze?
2f0b1e0044	Se convém glóriar-me, glóriar-me-ei das coisas da minha fraqueza.
2f0b1f005b	O Deus e Pai de Nosso Senhor Jesus Cristo, que é eternamente bendito, sabe que não minto.
2f0b20006e	Em Damasco, o governador sob o rei Aretas pôs guardas às portas da cidade dos damascenos, para me prenderem.
2f0b210052	E fui descido num cesto por uma janela da muralha; e assim escapei das suas mãos.
2f0c01005b	Em verdade que não convém glóriar-me; mas passarei às visões e revelações do Senhor.
2f0c020096	Conheço um homem em Cristo que há quatorze anos (se no corpo não sei, se fora do corpo não sei: Deus o sabe) foi arrebatado até ao terceiro céu.
2f0c03004c	E sei que o tal homem (se no corpo, se fora do corpo, não sei; Deus o sabe)
2f0c04005f	Foi arrebatado ao paraíso; e ouviu palavras inefáveis, de que ao homem não é lícito falar.
2f0c05005d	De um tal me glóriarei eu, mas de mim mesmo não me glóriarei, senão nas minhas fraquezas.
2f0c0600a3	Porque, se quizer glóriar-me, não serei néscio, porque direi a verdade; porém deixo isto, para que ninguém cuide de mim mais do que em mim vê ou de mim ouve.
2f0c0700b2	E para que me não exaltasse pelas excelências das revelações, foi-me dado um espinho na carne, a saber, um mensageiro de Satanás para me esbofetear, para que me não exalte.
2f0c080049	Á cerca do qual três vezes orei ao Senhor para que se desviasse de mim.
2f0c0900b5	E disse-me: A minha graça te basta, porque o meu poder se aperfeiçoa na fraqueza. De boa vontade pois me glóriarei nas minhas fraquezas, para que em mim habite o poder de Cristo.
2f0c0a00a8	Pelo que sinto prazer nas fraquezas, nas injúrias, nas necessidades, nas perseguições, nas angústias por amor de Cristo. Porque quando estou fraco então sou forte.
2f0c0b00ac	Fui néscio em glóriar-me; vós me constrangestes, porque eu devia ser louvado por vós, visto que em nada fui inferior aos mais excelentes apóstolos; ainda que nada sou.
2f0c0c0072	Os sinais do meu apostolado foram efetuados entre vós com toda a paciência, por sinais, prodígios e maravilhas.
2f0c0d0083	Porque, em que tendes vós sido inferiores às outras igrejas, a não ser que eu mesmo vos não fui pesado? perdoai-me este agravo.
2f0c0e00d8	Eis aqui estou pronto para terceira vez ir ter convosco, e não vos serei pesado, pois que não busco o que é vosso, mas sim a vós; porque não devem os filhos entesourar para seus pais, mas os pais para os filhos.
2f0c0f0080	E eu de muito boamente gastarei, e me deixarei gastar pelas vossas almas, ainda que, amando-vos cada vez mais, seja menos amado.
