0100000006	1 Mose
2a1513001e	Fasset eure Seelen mit Geduld.
2a15140072	Wenn ihr aber sehen werdet Jerusalem belagert mit einem Heer, so merket daß herbeigekommen ist seine Verwüstung.
2a15150092	Alsdann, wer in Judäa ist, der fliehe auf das Gebirge, und wer drinnen ist, der weiche heraus, und wer auf dem Lande ist, der komme nicht hinein.
2a15160052	Denn das sind die Tage der Rache, daß erfüllet werde alles, was geschrieben ist.
2a1517007d	Weh aber den Schwangern und Säugerinnen in jenen Tagen! Denn es wird große Not auf Erden sein und ein Zorn über dies Volk,
2a151800bf	und sie werden fallen durch des Schwertes Schärfe und gefangen geführt werden unter alle Völker; und Jerusalem wird zertreten werden von den Heiden, bis daß der Heiden Zeit erfüllt wird.
2a151900b0	Und es werden Zeichen geschehen an Sonne und Mond und Sternen; und auf Erden wird den Leuten bange sein, und sie werden zagen, und das Meer und die Wassermengen werden brausen,
2a151a0095	und Menschen werden verschmachten vor Furcht und vor Warten der Dinge, die kommen sollen auf Erden; denn auch der Himmel Kräfte werden sich bewegen.
2a151b0066	Und alsdann werden sie sehen des Menschen Sohn kommen in der Wolke mit großer Kraft und Herrlichkeit.
2a151c0074	Wenn aber dieses anfängt zu geschehen, so sehet auf und erhebet eure Häupter, darum daß sich eure Erlösung naht.
2a151d004a	Und er sagte ihnen ein Gleichnis: Sehet an den Feigenbaum und alle Bäume:
2a151e005f	wenn sie jetzt ausschlagen, so sehet ihr's an ihnen und merket, daß jetzt der Sommer nahe ist.
2a151f005c	Also auch ihr: wenn ihr dies alles sehet angehen, so wisset, daß das Reich Gottes nahe ist.
2a15200058	Wahrlich ich sage euch: Dies Geschlecht wird nicht vergehen, bis daß es alles geschehe.
2a15210041	Himmel und Erde werden vergehen; aber meine Worte vergehen nicht.
2a15220094	Hütet euch aber, daß eure Herzen nicht beschwert werden mit Fressen und Saufen und mit Sorgen der Nahrung und komme dieser Tag schnell über euch;
2a15230048	denn wie ein Fallstrick wird er kommen über alle, die auf Erden wohnen.
2a15240099	So seid nun wach allezeit und betet, daß ihr würdig werden möget, zu entfliehen diesem allem, das geschehen soll, und zu stehen vor des Menschen Sohn.
2a15250064	Und er lehrte des Tages im Tempel; des Nachts aber ging er hinaus und blieb über Nacht am Ölberge.
2a15260045	Und alles Volk machte sich früh auf zu ihm, im Tempel ihn zu hören.
2a16010042	Es war aber nahe das Fest der süßen Brote, das da Ostern heißt.
2a1602006f	Und die Hohenpriester und Schriftgelehrten trachteten, wie sie ihn töteten; und fürchteten sich vor dem Volk.
2a16030065	Es war aber der Satanas gefahren in den Judas, genannt Ischariot, der da war aus der Zahl der Zwölf.
2a1604006a	Und er ging hin und redete mit den Hohenpriestern und Hauptleuten, wie er ihn wollte ihnen überantworten.
2a16050033	Und sie wurden froh und gelobten ihm Geld zu geben.
2a16060055	Und er versprach es und suchte Gelegenheit, daß er ihn überantwortete ohne Lärmen.
2a16070051	Es kam nun der Tag der süßen Brote, an welchem man mußte opfern das Osterlamm.
2a1608006a	Und er sandte Petrus und Johannes und sprach: Gehet hin, bereitet uns das Osterlamm, auf daß wir's essen.
2a1609003c	Sie aber sprachen zu ihm: Wo willst du, daß wir's bereiten?
2a160a00a8	Er sprach zu ihnen: Siehe, wenn ihr hineinkommt in die Stadt, wird euch ein Mensch begegnen, der trägt einen Wasserkrug; folget ihm nach in das Haus, da er hineingeht,
2a160b0087	und saget zu dem Hausherrn: Der Meister läßt dir sagen: Wo ist die Herberge, darin ich das Osterlamm essen möge mit meinen Jüngern?
2a160c0060	Und er wird euch einen großen Saal zeigen, der mit Polstern versehen ist; daselbst bereitet es.
2a160d0053	Sie gingen hin und fanden, wie er ihnen gesagt hatte, und bereiteten das Osterlamm.
2a160e004c	Und da die Stunde kam, setzte er sich nieder und die zwölf Apostel mit ihm.
2a160f0069	Und er sprach zu ihnen: Mich hat herzlich verlangt, dies Osterlamm mit euch zu essen, ehe denn ich leide.
2a1610006f	Denn ich sage euch, daß ich hinfort nicht mehr davon essen werde, bis daß es erfüllet werde im Reich Gottes.
2a1611004f	Und er nahm den Kelch, dankte und sprach: Nehmet ihn und teilet ihn unter euch;
2a16120068	denn ich sage euch: Ich werde nicht trinken von dem Gewächs des Weinstocks, bis das Reich Gottes komme.
2a16130092	Und er nahm das Brot, dankte und brach's und gab's ihnen und sprach: Das ist mein Leib, der für euch gegeben wird; das tut zu meinem Gedächtnis.
2a1614008f	Desgleichen auch den Kelch, nach dem Abendmahl, und sprach: Das ist der Kelch, das neue Testament in meinem Blut, das für euch vergossen wird.
2a16150040	Doch siehe, die Hand meines Verräters ist mit mir über Tische.
2a16160074	Denn des Menschen Sohn geht zwar hin, wie es beschlossen ist; doch weh dem Menschen, durch welchen er verraten wird!
2a16170066	Und sie fingen an, zu fragen unter sich selbst, welcher es doch wäre unter ihnen, der das tun würde.
2a16180067	Es erhob sich auch ein Zank unter ihnen, welcher unter ihnen sollte für den Größten gehalten werden.
2a16190069	Er aber sprach zu ihnen: Die weltlichen Könige herrschen, und die Gewaltigen heißt man gnädige Herren.
2a161a0073	Ihr aber nicht also! Sondern der Größte unter euch soll sein wie der Jüngste, und der Vornehmste wie ein Diener.
2a161b0095	Denn welcher ist größer: Der zu Tische sitzt oder der da dient? Ist's nicht also, daß der zu Tische sitzt! Ich aber bin unter euch wie ein Diener.
2a161c0045	Ihr aber seid's, die ihr beharrt habt bei mir in meinen Anfechtungen.
2a161d004c	Und ich will euch das Reich bescheiden, wie mir's mein Vater beschieden hat,
2a161e0086	daß ihr essen und trinken sollt an meinem Tische in meinem Reich und sitzen auf Stühlen und richten die zwölf Geschlechter Israels.
2a161f0075	Der HERR aber sprach: Simon, Simon, siehe, der Satanas hat euer begehrt, daß er euch möchte sichten wie den Weizen;
2a16200082	ich aber habe für dich gebeten, daß dein Glaube nicht aufhöre. Und wenn du dermaleinst dich bekehrst, so stärke deine Brüder.
2a1621005c	Er sprach aber zu ihm: HERR, ich bin bereit, mit dir ins Gefängnis und in den Tod zu gehen.
2a16220083	Er aber sprach: Petrus, ich sage dir: Der Hahn wird heute nicht krähen, ehe denn du dreimal verleugnet hast, daß du mich kennest.
2a16230098	Und er sprach zu ihnen: So oft ich euch ausgesandt habe ohne Beutel, ohne Tasche und ohne Schuhe, habt ihr auch je Mangel gehabt? Sie sprachen: Niemals.
2a162400a2	Da sprach er zu ihnen: Aber nun, wer einen Beutel hat, der nehme ihn, desgleichen auch die Tasche; wer aber nichts hat, verkaufe sein Kleid und kaufe ein Schwert.
2a162500bb	Denn ich sage euch: Es muß noch das auch vollendet werden an mir, was geschrieben steht: “Er ist unter die Übeltäter gerechnet.” Denn was von mir geschrieben ist, das hat ein Ende.
2a16260060	Sie sprachen aber: HERR, siehe, hier sind zwei Schwerter. Er aber sprach zu ihnen: Es ist genug.
2a1627006c	Und er ging hinaus nach seiner Gewohnheit an den Ölberg. Es folgten ihm aber seine Jünger nach an den Ort.
2a16280059	Und als er dahin kam, sprach er zu ihnen: Betet, auf daß ihr nicht in Anfechtung fallet!
2a16290049	Und er riß sich von ihnen einen Steinwurf weit und kniete nieder, betete
2a162a006a	und sprach: Vater, willst du, so nehme diesen Kelch von mir, doch nicht mein, sondern dein Wille geschehe!
2a162b003b	Es erschien ihm aber ein Engel vom Himmel und stärkte ihn.
2a162c0080	Und es kam, daß er mit dem Tode rang und betete heftiger. Es ward aber sein Schweiß wie Blutstropfen, die fielen auf die Erde.
2a162d005f	Und er stand auf von dem Gebet und kam zu seinen Jüngern und fand sie schlafen vor Traurigkeit
2a162e0064	und sprach zu ihnen: Was schlafet ihr? Stehet auf und betet, auf das ihr nicht in Anfechtung fallet!
2a162f0096	Da er aber noch redete, siehe, da kam die Schar; und einer von den Zwölfen, genannt Judas, ging vor ihnen her und nahte sich zu Jesu, ihn zu küssen.
2a1630004f	Jesus aber sprach zu ihm: Judas, verrätst du des Menschen Sohn mit einem Kuß?
2a1631007c	Da aber sahen, die um ihn waren, was da werden wollte, sprachen sie zu ihm: HERR, sollen wir mit dem Schwert drein schlagen?
2a16320056	Und einer aus ihnen schlug des Hohenpriesters Knecht und hieb ihm sein rechtes Ohr ab.
2a16330067	Jesus aber antwortete und sprach: Lasset sie doch so machen! Und er rührte sein Ohr an und heilte ihn.
2a163400c0	Jesus aber sprach zu den Hohenpriestern und Hauptleuten des Tempels und den Ältesten, die über ihn gekommen waren: Ihr seid, wie zu einem Mörder, mit Schwertern und mit Stangen ausgegangen.
2a1635008c	Ich bin täglich bei euch im Tempel gewesen, und ihr habt keine Hand an mich gelegt; aber dies ist eure Stunde und die Macht der Finsternis.
2a16360074	Sie griffen ihn aber und führten ihn hin und brachten ihn in des Hohenpriesters Haus. Petrus aber folgte von ferne.
2a16370068	Da zündeten sie ein Feuer an mitten im Hof und setzten sich zusammen; und Petrus setzte sich unter sie.
2a16380064	Da sah ihn eine Magd sitzen bei dem Licht und sah genau auf ihn und sprach: Dieser war auch mit ihm.
2a1639003e	Er aber verleugnete ihn und sprach: Weib, ich kenne ihn nicht.
2a163a0081	Und über eine kleine Weile sah ihn ein anderer und sprach: Du bist auch deren einer. Petrus aber sprach: Mensch ich bin's nicht.
2a163b008c	Und über eine Weile, bei einer Stunde, bekräftigte es ein anderer und sprach: Wahrlich dieser war auch mit ihm; denn er ist ein Galiläer.
2a163c006d	Petrus aber sprach: Mensch, ich weiß nicht, was du sagst. Und alsbald, als er noch redete, krähte der Hahn.
2a163d00ad	Und der HERR wandte sich um und sah Petrus an. Und Petrus gedachte an des HERRN Wort, wie er zu ihm gesagt hatte: Ehe denn der Hahn kräht, wirst du mich dreimal verleugnen.
2a163e002d	Und Petrus ging hinaus und weinte bitterlich.
2a163f0047	Die Männer aber, die Jesum hielten, verspotteten ihn und schlugen ihn,
2a16400071	verdeckten ihn und schlugen ihn ins Angesicht und fragten ihn und sprachen: Weissage, wer ist's, der dich schlug?
2a16410033	Und viele andere Lästerungen sagten sie wider ihn.
2a16420089	Und als es Tag ward, sammelten sich die Ältesten des Volks, die Hohenpriester und Schriftgelehrten und führten ihn hinauf vor ihren Rat
2a1643006d	und sprachen: Bist du Christus, sage es uns! Er aber sprach zu ihnen: Sage ich's euch, so glaubt ihr's nicht;
2a16440045	frage ich aber, so antwortet ihr nicht und laßt mich doch nicht los.
2a16450051	Darum von nun an wird des Menschen Sohn sitzen zur rechten Hand der Kraft Gottes.
2a16460065	Da sprachen sie alle: Bist du denn Gottes Sohn? Er aber sprach zu ihnen: Ihr sagt es, denn ich bin's.
2a16470063	Sie aber sprachen: Was bedürfen wir weiteres Zeugnis? Wir haben's selbst gehört aus seinem Munde.
2a1701003f	Und der ganze Haufe stand auf, und sie führten ihn vor Pilatus
2a170200aa	und fingen an, ihn zu verklagen, und sprachen: Diesen finden wir, daß er das Volk abwendet und verbietet, den Schoß dem Kaiser zu geben, und spricht, er sei ein König.
2a17030064	Pilatus aber fragte ihn und sprach: Bist du der Juden König? Er antwortete und sprach: Du sagst es.
2a1704005e	Pilatus sprach zu den Hohenpriestern und zum Volk: Ich finde keine Ursache an diesem Menschen.
2a170500a6	Sie aber hielten an und sprachen: Er hat das Volk erregt damit, daß er gelehrt hat hin und her im ganzen jüdischen Lande und hat in Galiläa angefangen bis hierher.
2a17060045	Da aber Pilatus Galiläa hörte, fragte er, ob er aus Galiläa wäre.
2a1707008c	Und als er vernahm, daß er unter des Herodes Obrigkeit gehörte, übersandte er ihn zu Herodes, welcher in den Tagen auch zu Jerusalem war.
2a170800ab	Da aber Herodes Jesum sah, ward er sehr froh; denn er hätte ihn längst gern gesehen, denn er hatte viel von ihm gehört, und hoffte, er würde ein Zeichen von ihm sehen.
2a1709003c	Und er fragte ihn mancherlei; er antwortete ihm aber nichts.
2a170a004c	Die Hohenpriester aber und Schriftgelehrten standen und verklagten ihn hart.
2a170b0083	Aber Herodes mit seinem Hofgesinde verachtete und verspottete ihn, legte ihm ein weißes Kleid an und sandte ihn wieder zu Pilatus.
2a170c0060	Auf den Tag wurden Pilatus und Herodes Freunde miteinander; denn zuvor waren sie einander feind.
2a170d004a	Pilatus aber rief die Hohenpriester und die Obersten und das Volk zusammen
2a170e00c9	und sprach zu ihnen: Ihr habt diesen Menschen zu mir gebracht, als der das Volk abwende, und siehe, ich habe ihn vor euch verhört und finde an dem Menschen der Sache keine, deren ihr ihn beschuldiget;
2a170f007a	Herodes auch nicht, denn ich habe euch zu ihm gesandt, und siehe, man hat nichts auf ihn gebracht, das des Todes wert sei.
2a1710002c	Darum will ich ihn züchtigen und loslassen.
2a17110045	(Denn er mußte ihnen einen nach der Gewohnheit des Festes losgeben.)
2a17120051	Da schrie der ganze Haufe und sprach: Hinweg mit diesem und gib uns Barabbas los!
2a17130073	(welcher war um eines Aufruhrs, so in der Stadt geschehen war, und um eines Mordes willen ins Gefängnis geworfen.)
2a1714003d	Da rief Pilatus abermals ihnen zu und wollte Jesum loslassen.
2a17150035	Sie riefen aber und sprachen: Kreuzige, kreuzige ihn!
2a171600a0	Er aber sprach zum drittenmal zu ihnen: Was hat denn dieser Übles getan? Ich finde keine Ursache des Todes an ihm; darum will ich ihn züchtigen und loslassen.
2a1717008b	Aber sie lagen ihm an mit großem Geschrei und forderten, daß er gekreuzigt würde. Und ihr und der Hohenpriester Geschrei nahm überhand.
2a17180030	Pilatus aber urteilte, daß ihr Bitte geschähe,
2a1719008c	und ließ den los, der um Aufruhrs und Mordes willen war ins Gefängnis geworfen, um welchen sie baten; aber Jesum übergab er ihrem Willen.
2a171a008f	Und als sie ihn hinführten, ergriffen sie einen, Simon von Kyrene, der kam vom Felde, und legten das Kreuz auf ihn, daß er's Jesu nachtrüge.
2a171b005c	Es folgte ihm aber nach ein großer Haufe Volks und Weiber, die beklagten und beweinten ihn.
2a171c009b	Jesus aber wandte sich um zu ihnen und sprach: Ihr Töchter von Jerusalem, weinet nicht über mich, sondern weinet über euch selbst und über eure Kinder.
2a171d00b0	Denn siehe, es wird die Zeit kommen, in welcher man sagen wird: Selig sind die Unfruchtbaren und die Leiber, die nicht geboren haben, und die Brüste, die nicht gesäugt haben!
2a171e0063	Dann werden sie anfangen, zu sagen zu den Bergen: Fallet über uns! und zu den Hügeln: Decket uns!
2a171f0040	Denn so man das tut am grünen Holz, was will am dürren werden?
2a1720005b	Es wurden aber auch hingeführt zwei andere, Übeltäter, daß sie mit ihm abgetan würden.
2a172100a1	Und als sie kamen an die Stätte, die da heißt Schädelstätte, kreuzigten sie ihn daselbst und die Übeltäter mit ihm, einen zur Rechten und einen zur Linken.
2a1722007d	Jesus aber sprach: Vater, vergib ihnen sie wissen nicht, was sie tun! Und sie teilten seine Kleider und warfen das Los darum.
2a172300b0	Und das Volk stand und sah zu. Und die Obersten samt ihnen spotteten sein und sprachen: Er hat anderen geholfen; er helfe sich selber, ist er Christus, der Auserwählte Gottes.
2a17240050	Es verspotteten ihn auch die Kriegsknechte, traten zu ihm und brachten ihm Essig
2a1725003b	und sprachen: Bist du der Juden König, so helf dir selber!
2a17260095	Es war aber auch oben über ihm geschrieben die Überschrift mit griechischen und lateinische und hebräischen Buchstaben: Dies ist der Juden König.
2a17270079	Aber der Übeltäter einer, die da gehenkt waren, lästerte ihn und sprach: Bist du Christus, so hilf dir selber und uns!
2a17280086	Da antwortete der andere, strafte ihn und sprach: Und du fürchtest dich auch nicht vor Gott, der du doch in gleicher Verdammnis bist?
2a1729007b	Und wir zwar sind billig darin, denn wir empfangen, was unsere Taten wert sind; dieser aber hat nichts Ungeschicktes getan.
2a172a004b	Und er sprach zu Jesu: HERR, gedenke an mich, wenn du in dein Reich kommst!
2a172b0059	Und Jesus sprach zu ihm: Wahrlich ich sage dir: Heute wirst du mit mir im Paradiese sein.
2a172c006c	Und es war um die sechste Stunde, und es ward eine Finsternis über das ganze Land bis an die neunte Stunde,
2a172d0056	und die Sonne verlor ihren Schein, und der Vorhang des Tempels zerriß mitten entzwei.
2a172e0075	Und Jesus rief laut und sprach: Vater, ich befehle meinen Geist in deine Hände! Und als er das gesagt, verschied er.
