2800000005	Matyu
2a0c090099	Me ôpatu be henang ethak avîlanô nena hêndô ya, me tem ya nang emba Wapômbêng mandaluk be aŋêla endaŋô nena, ‘Ya hathông ôpêng paling.’
2a0c0a011b	Me anô te henang ambô kambom hethak Anô Ya Nakandung atu, me tem Wapômbêng êŋgêv ôpêng ya kambom vê. Metom anô te hêyê Lovak Matheng ya ku be henang ambôma hethak nena, ‘Diti me Sakdang ya ku,’ êng me Wapômbêng tem mî nêŋgêv ôpêng ya kambom êng vê amî.
2a0c0b0106	“Avîlanô evalong môlô hêk be iwa ê êyô melak yeng mena ethaŋang môlô heva ŋa bêŋbêng maleŋing mena ŋa lêk athêng bêng maleŋing, êng me dô môlô kô be lemim êŋgêv nena, ‘Tem yoô nang bisête?’ mena ‘anang viyang bisê?’ Mî.
2a0c0c0058	Hêndêng wakma êng yom me Lovak Matheng tem nêŋgêv auk êndêng môlô be onang.”
2a0c0d00e6	Anô te heva avîlanô nômbêng atu lîvông me henang ethak Yisu nena, “Kîdôŋga, wakamik bôk ema yôv be ditu nonang ethak aiyang bêng vo nîmbî wakamik ya nômkama tham ni ondong yi be nêŋgêv yînîng êndêng ya.”
2a0c0e0063	Metom Yisu henang hethak ôpêng nena, “Aiyang, opalête hîtôk ya vo yambutak mamu ning jas?”
2a0c0f00eb	Me Yisu henang ethak avîlanô nena, “Môlô yaŋging am katô vo dô malemim daŋtang ethak nômkama lomaloma andô. Anô te hiwa nômkama bêng anông metom yêni da mî hîtôm nimbua lêkmala ethak ya nômkama takêng te amî.”
2a0c100083	Yôv me henang ambô dôhô te hêndêng loho nena, “Anô lêk valuseleng bêng te ya nôm ik anông bêng anông heveng kukapô.
2a0c11006d	Êng me yêni henang ethak yêni da nena, ‘Tem yambong ômbête? Ya long ya tak yînîng nôm îmô mî.’
2a0c1200b9	Me yêni henang nena, ‘Bêng be dô me yambong bêŋiti. Yandining yînîng melak sapêng be yandav melak lêkmuk bêŋbêng vo yandô yînîng nôm lêk nômkama sapêng îmô kapô.
2a0c1300cd	Me tem ya nang ethak ya da nena, “Lêk yôv! Yînîng nômkama bêng anông hîmô be tem yaŋgang be ya num me ya mô mavî yom îtôm sondakbêng nômbêng iti. Me mî hîtôm yambong ku te amî.”’
2a0c1400ba	“Metom Wapômbêng henang ethak ôpêng nena, ‘Ong anô molo! Bîlîvông iti me tem yambua yong lêkmala vê be nôma. Me opalê tem nimbua nômkama takatu be hopesang vo ong da?’
2a0c1500ad	“Bêng yom be malêing iti tem nimbutak avîlanô takatu be ithining nômkama bêng anông vo loho da hêk pîk metom loho da me nômkama mî hêk Wapômbêng mandaluk.”
2a0c1600fe	Me Yisu henang ethak ya ŋa hîndông bêng nena, “Lêkmala me bêng vo nôm eyang. Me leŋving kôpik me bêng vo kwêv lo thôp. Be diti ya hanang ethak môlô nena, dô lemim êŋgêv nômkama pîk lomaloma bêng anông îtôm nôm lêk thôp andô.
2a0c180120	Môlô lemim êŋgêv menak nômbêng iti. Loho thak mî evatho nôm be iwa ya anông amî. Lêk loho ning melak lêk balê etak nôm îmô mî. Metom Wapômbêng thak hevakông loho. Be ditu Wapômbêng la hiving môlô bêng anông hîvô hethak vo menak be tem neyaŋging môlô mavî.
2a0c19008b	Be ditu lemim ik am ethak nômate me nôm êng mî hîtôm netak wakma te oyang êyômô môlô ning lêkmala long imbing amî. Mî anông.
2a0c1a0080	Môlô mî hîtôm ombong nôma yaôna te bêŋiti amî. Me hevong bisête be môlô lemim ik am ethak nômkama bêng vi hiving?
2a0c1b00fe	“Lemim êŋgêv thiling vuak. Loho ivutak bisête? Loho thak mî evong ku lêk epesang ining thôp amî. Metom ya hanang ethak môlô nena thiling vuak mavî takêng ining wamba leleyang hîvô hethak vo King Solomon ya wamba leleyang lomaloma sapêng.
2a0c1c013b	Bêng be Wapômbêng hêv wamba mavî mavî hêndêng kamung lomaloma takatu be lêk aô yê, metom yamông me tem îmbôk ethak amela. Me môlô me bêng îvô hethak vo kamung takêng, be ditu Wapômbêng tem nêŋgêv wamba bêng anông êndêng môlô imbing. Alitaknena, môlô ning ôêv iving mî bêng amî.
2a0c1d0053	Be dô kapôlômim iŋgik am be othalo nena oŋgwang ômbê mena unum ômbê andô.
2a0c1e0081	Vômbê nena ŋa pîk thak leŋiŋhiki be ethalo nôm takêng, metom môlô ning Kamik heyala nôm takatu be môlô êvyak ethak.
2a0c1f0088	Be ditu môlô lemim iŋgik am vo othalo Wapômbêng ya lêkliŋyak bêng, me tem nêŋgêv nôm takêng sapêng êndêng môlô imbing.
2a0c200086	“Môlô boksipsip ondong yaôna, dô môlô kô andô. Môlô ning Kamik la mavî vo nêŋgêv ya lêkliŋyak bêng êndêng môlô.
2a0c21015c	Be ditu uwa valuseleng hethak môlô ning nômkama me ôŋgêv êndêng ŋa siv. Ovong bêng me tem umbua vak valuseleng atu be hîmô wak nômbêng iti. Vak valuseleng êng me nômkama kêkêlô lomaloma atu be hîmô melak leng be ya dang mî. Melak leng me anô te mî hîtôm nimbua nômate vanî mena sepbidi mî hîtôm imbuling nômate amî.
2a0c220082	Vômbê nena long alê atu be môlô ning nômkama kêkêlô mavî hîmô, long êng yom ditu tem môlô kapôlômim îmô imbing.
2a0c230066	“Môlô pesang am be ombong ku me upuk môlô ning kwak be ôtôm môlô ning lam be oyaŋging îmô
2a0c24011e	hîtôm avîlanô ku takatu be eyaŋging ining anômbêng îmô. Loho ning anômbêng êng bôk hê vo heyang nôm iwa avî yôvêm me tem nîmbôlêm ethak loŋbô. Wakma hîvô lêm ya long be hipindinding melak ambôlêk me tem iŋgik melak ambôlêk kê ketheng be imbua yêni thô.
2a0c250123	Me Mavî vo ŋa ku takatu be ining anômbêng êng hêyô be hêyê nena loho îmô lêlê be eyaŋging yêni hîmô. Ya hanang avanông ethak môlô nena anômbêng êng tem nipuk ya kwak ku me nenang vo loho îndôk îmô elawê balê me tem nêŋgêv nôm êndêng loho îtôm anô ku te.
2a0c2600a7	Anômbêng hele hêlêm hêndêng bîlîvông bing mena lêkbôk momaŋaning ma be hêyê ya ŋa ku mî êkthôm amî me eyaŋging yêni hîmô, êng me Mavî vo loho.
2a0c2700bc	“Môlô lemim êŋgêv ambô ti katô. Melak te ya alang helaŋô ambô nena ŋa vanî tem ende ya melak kê, êng me yêni hêk lêlê vo ŋa vanî mî hîtôm ende melak êng kê amî.
2a0c2800a1	Bêng be ditu môlô mô lêlê imbing, vômbê nena Anô Ya Nakandung atu tem nendelêm êndêng wakma atu be môlô thông paling be môlô pîndîk kambom.”
2a0c29007f	Me Pita henang nena, “Anômbêng, hôêv ambô dôhô ti hêndêng yoô yom mesa hôêv êndêng avîlanô sapêng hiving?”
2a0c2a0104	Êng me Anômbêng henang nena, “Ya hanang vo ôpatu be hevong ya anômbêng ya ku mavî hîtôm anô lêkauk bêng atu be heyaŋging nômkama mavî. Melak alang hetak yêni vo neyaŋging ya ŋa ku be nêŋgêv nôm êndêng loho îtôm wakma atu be hîtôk.
2a0c2b007c	Me Mavî vo anô ku êng hêndêng wakma atu be melak alang hîvô lêm hethak loŋbô be hêyê nena hevong ku êng hîmô.
2a0c2c006a	Ya hanang avanông ethak môlô nena melak alang êng tem netak ôpêng vo neyaŋging ya nômkama sapêng.
2a0c2d00d0	Metom anô ku êng la hêv hêk kapô nena, ‘Lêk bôô anông me mî yînîng anômbêng îmbôlêm ketheng amî.’ Êng me hik avîlanô ku me heyang nôm lêk hinum waing bêng anông hele be helo molo.
2a0c2e00cd	Hevong bêng îmô be hîthông paling me melak alang êyô be ôpêng îpîndîk kambom. Êng me melak alang tem nêŋgêv vovang bêng êndêng ôpêng me nêndô inda îmô imbing ŋa liŋdong kôtông.
2a0c2f0091	“Anô ku atu be heyala ya anômbêng ya la hiving metom mî hevong nômkama hîtôm ya anômbêng ya la hiving amî me tem nimbua vovang bêng.
2a0c30018a	Metom anô ku atu be mî heyala ya anômbêng ya la hiving amî be hevong nômkama kambom me tem nimbua vovang yaô. “Me avîlanô takatu be iwa nômkama bêng anông, êng me Wapômbêng la hiving lohombong ku bêng anông ethak. Me avîlanô be iwa nômkama bêng anông be eyaŋging, êng me Wapômbêng la hiving loho tak bêng anông êyô long imbing be embong ku bêng anông ethak.”
2a0c31008b	Yisu henang ambô dôhô te nena, “Ya halêm vo yambî amela îndôk pîk. Me ya leng hiving anông nena amela êng ethang ketheng oyang.
2a0c3200bc	Metom tem ya thik ŋanam te atu be lêk mî ya thik amî denang. Ŋanam êng me vovang lêk malêing bêng anông be tem ya kapôlông malêing bêng anông embeng endebe nîndôk yandang.
2a0c33009b	Me môlô song nena ya halêm pîk vo yambong avîlanô kapôlôŋing îndôk bing e? Mî anông! Ya hanang ethak môlô nena ya halêm vo yambak loho kê.
2a0c3400cc	Yaô be nembeng yam me avîlanô bahevi nang melak te tem embak i kê ni ondong yi be lokwaŋlô tem ende dômîng lîlîng êndêng lokwaŋyi, me lokwaŋyi tem ende dômîng lîlîng êndêng lokwaŋlô.
2a0c350167	Me tem embak i kê be lambô tem nende dôm lîlîng êndêng namalô, me namalô tem nende dôm lîlîng êndêng lambô, me talêmbô tem nende dôm lîlîng êndêng nalavî, me nalavî tem nende dôm lîlîng êndêng talêmbô, me yaŋavî tem nende dôm lîlîng êndêng namalô yanavî, me namalô yanavî tem nende dôm lîlîng êndêng yaŋavî.”
2a0c3600d4	Me Yisu henang ethak avîlanô nômbêng atu bêŋiti, “Thak môlô yê mavông loŋgavu hîmô long wak hê hîlôk, êng me môlô nang nena, ‘Ôthîng tem niŋgik êyô.’ Yôv me ôthîng thak hik êyô.
2a0c370068	Me lovak hêlêm nang vi anông me thak môlô nang nena, ‘Tem tak vovang.’ Yôv me thak tak vovang.
2a0c3800a4	Môlô avîlanô ambô yôhîng. Môlô yê leng lo pîk be ôêv ya ondong lelalîlîng be oyala katôyang, metom wakma lêk iti me môlô thông ya ondong paling.
2a0c390062	“Me bisête be môlô mî ôêv am lelalîlîng be oyala katô nena ômbête me mavî vo ombong?
2a0c3a0194	Ondaŋô! Yong ŋakyo te hevong vo nembong ambô vo ong be hiwa ong be hê melak embong ambô. Be mamu veng loŋdaŋlê hê denang, êng me nopesang ambô imbing yêni ketheng. Me mî hovong bêng amî, êng me ôpêng tem nendandi ong lêklokwang kambom bini êndêng jas. Me jas êng tem nêŋgêv ong ni êndêng kwak bidong. Me kwak bidong êng tem nêmbôv ong kisi bini vo netak îndôk kalaondong.
2a0c3b0076	Ya hanang ethak ong nena tem nômô kalaondong endebe nôŋgêv yong vuli mena tôp viyang atu be etak sapêng êm.”
2a0d0100bb	Yisu henang ambô yôv me anô doho enang ethak inda nena Pailat enang be ya ŋa vovak ik anô Galili doho vônô hêndêng wakma atu be loho îmbôk ining da hêndêng Wapômbêng îmô.
2a0d0200a2	Me Yisu henang viyang nena, “Môlô song nena anô Galili takêng ining kombom kambom hîvô hethak vo avîlanô Galili vi be ditu malêing êng hêpôm loho e?
2a0d030095	Ya hanang ethak môlô nena mî anông. Môlô mî ole kapôlômim lîlîng amî, êng me malêing bêng tem nêpôm môlô sapêng bêng yom be oma.
2a0d0400b3	Me anô hîtôm 18 takatu be melak dêim nang Siloam hîŋgôlî be hik loho vônô, êng me môlô song nena loho ning kambom hîvô hethak vo avîlanô Jelusalem ining kambom e?
2a0d050090	Ya ethak môlô nena mî anông. Môlô mî ole kapôlômim lîlîng amî, êng me tem malêing bêng êpôm môlô sapêng bêng yom be oma.”
2a0d0600c2	Me Yisu henang ambô dôhô te bêŋiti, “Anô te hevatho alokwang pik te heva ya kukapô. Me ôpêng thak hê kukapô êng lômbôlông vo ninjê nena hik anông mesa mî. Metom mî hik amî.
2a0d0700fe	Êng me yêni henang ethak ya anô ku atu be heyaŋging kukapô êng nena, ‘Nondaŋô. Hîtôm sondakbêng lokwaŋlô me thak ya halêm ayê alokwang iti ya va metom mî hik amî. Alokwang iti hivuling yînîng pîk iti ya thing. Be dô me nonde li.’
2a0d080091	“Metom anô ku êng henang viyang nena, ‘Anômbêng, notak emba sondakbêng te imbing vo ya tak pîk lêk bokmaŋkao la ethak ondong yôvêm.
2a0d090065	Be hik anông êndêng sondakbêng yang dake ma, êng me mavî. Me mî, yôv me mîng nonde li.’”
2a0d0a003b	Sabat te me Yisu hîndông avîlanô hîlôk melak yeng te.
2a0d0b00c1	Me avî te hîmô be gôk kambom bôk hêv kômbôk hêndêng yêni be hîmô hîtôm sondakbêng 18. Avî êng dômlokwang lêkgwak kambom be mî hîtôm nemba tololak doke amî me mî anông.
2a0d0c00f2	Me Yisu hêyê yêni be helam nena, “Nôlêm.” Êng me hêlêm me Yisu hetak bang hêyô hêk yêni be henang nena, “Avî, ya hêv yong kômbôk vê.” Me ketheng oyang me heva tololak ethak loŋbô be hêv Wapômbêng ya athêng ling.
2a0d0e012e	Metom anô atu be heyaŋging melak yeng la maning ethak Yisu hevong avî êng mavî hêndêng Sabat. Êng me anô atu henang ethak avîlanô nena, “Wak bahevi be lahavôtom me wak embong ku. Be ditu môlôlêm êndêng wak takêng vo embong môlô umbutak mavî me dô ôlêm êndêng Sabat andô.”
2a0d0f00ca	Me Anômbêng henang ôpêng ya ambô viyang nena, “Môlô ŋa ambô yôhîng. Môlô sapêng thak opole môlô ning bokmaŋkao lêk bokdoŋki ining yak vê be ê inum ŋanam hêndêng Sabat mesa mî?
2a0d100093	Avî ti me Ablaham lim te. Sakdang hekak yêni long hethak kômbôk hîtôm sondakbêng 18. Me kambom vo ya pole ya yak vê êndêng Sabat mesa?”
2a0d1100b0	Yisu henang ambô êng me ŋa takatu be îpôlîk ethak yêni elaŋô be loho moma kambom, metom avîlanô sapêng leŋing mavî hethak nôm mavî nômbêng atu be Yisu hevong.
2a0d12006b	Yôv me Yisu henang nena, “Wapômbêng ya lêkliŋyak bêng me bisête be hîtôm ya nang ethak ômbête?
2a0d1300c8	Nôm êng me hîtôm alokwang va yaôna te. Be anô te hiwa be hevatho hîlôk ya kukapô. Yôvêm me alokwang va êng hilumbak bêng hîtôm alokwang be menak elav ining melak hîlôk ya thaŋang.”
2a0d14006d	Me Yisu henang ethak loŋbô nena, “Tem ya nang ambô dôhô alête ethak Wapômbêng ya lêkliŋyak bêng?
2a0d15008b	Nôm êng me hîtôm avî te hiwa yis doke be hetak îlôk thiling bêng anông kapô me hisiŋgi hele be thiling sapêng hithing bêng.”
2a0d160082	Yisu hê vini Jelusalem me hê hîmô melak lông bêŋbêng lêk melak ondong nenanena me hîndông avîlanô heveng loŋdaŋlê.
2a0d1700a1	Me anô te henang ik yêni ling nena, “Anômbêng, Wapômbêng tem nêŋgêv anô tomtom yom vê injêk kambom ya vuli mesa?” Me Yisu henang ethak loho nena,
2a0d1800bc	“Môlô manjeng anông vo umbutak ôyô melak ambôlêk yaôna. Ya hanang avanông bing ethak môlô nena anô bêng anông tem leŋing imbing imbutak êyô, metom loho mî hîtôm amî.
2a0d190122	Yôv me melak alang tem nimbiyô be niŋgik melak ambôlêk thing me môlô tem omba vi yêing be upindinding melak ambôlêk be ondam nena, ‘Anômbêng, nuŋgik melak ambôlêk kê vo yoô.’ “Metom yêni tem nenang viyang nena, ‘Ya hathông môlô paling. Môlôlêm nang êsê?’
2a0d1a007f	“Me tem môlô nang ethak yêni nena, ‘Sêmbôk yoô ang be anum iving ong me hôndông yoô heva yoô ning loŋdaŋlê.’
2a0d1b007e	Metom yêni tem nenang nena, ‘Ya hathông môlô paling. Môlôlêm nang êsête? Môlô ŋa kambom be ombeng dang vo ya!’
2a0d1c0148	“Me avîlanô long bôyang tem etak pîk luvuluvu sapêng me ini vo injang nôm bêng îmô Wapômbêng ya lêkliŋyak bêng. Êng me tem môlôŋgô Ablaham lo Aisak me Jekop lêk plopet sapêng tem îmô long êng. Metom Wapômbêng tem nêŋgêv môlô vê be môlô tem ondeng athêng malêng be othang viemim ondong long.
2a0d1e007b	Ondaŋô. Ŋa eveng yam doho tem imbutak îtôm ŋa imung. Me ŋa imung doho tem endeni be imbutak îtôm ŋa eveng yam.”
2a0d1f00b2	Hêndêng wakma Yisu henang ambô takêng yôv me Palisi doho êlêm me enang ethak Yisu nena, “Notak long iti be nu bôyang, vômbê nena Helot evong vo niŋgik ong vônô.”
2a0d2000f2	Me Yisu henang viyang nena, “Môlô nu nang ethak avung yatap êng nena, ‘Nondaŋô. Yaô be yamông me tem yaŋgêv gôk kambom vê be yambong avîlanô lêk kômbôk mavî. Be hîtôm wak lô me tem yaŋgik yînîng ku ya dang thing.’
2a0d2100c4	Bêng be yaô be yamông be neyang, me tem yambeng yom be yana Jelusalem, vômbê nena Jelusalem me long thak ik plopet sapêng vônô hêk, be ditu kambom vo plopet ema injêk bôyang ining long!
2a0d22010e	“Aê Jelusalem, Jelusalem! Môlô thak uik plopet vônô. Me ŋa takatu be Wapômbêng hêv hêlêm me môlô uik loho hethak valu. Alitaknena! Ya havong lômbôlông vo ya thup nalumi ethak tom îtôm tale talêmbô hithup nali be îmô banik kapô. Metom môlôndô!
2a0d230113	Ondaŋô! Wapômbêng tem netak môlô ning melak lông be nîmô thiliv! Ya hanang avanông ethak môlô nena môlô tem mî ôŋgô ya ethak loŋbô amî endebe môlô nang nena, ‘Wapômbêng embong mavî êndêng ôpatu be hêlêm ethak Anômbêng ya athêng!’ êm.”
2a0e01006c	Sabat te me Yisu hê heyang nôm îmô Palisi ning anômbêng te ya melak me loho elav long manjeng vo inda.
2a0e020044	Me anô te liŋkôpik hithing kambom be hîmô bidong oyang vo Yisu.
2a0e030093	Me Yisu henang ik Palisi lêk ŋa lêk auk ethak ambô balambung ling nena, “Hîtôm aômbong ŋa lêk kômbôk mavî êndêng Sabat mesa dô?”
2a0e040066	Metom loho bonong yom. Êng me hiwa anô kômbôk êng be hepesang inda hivutak mavî me hetak be hê.
2a0e0500b3	Me Yisu henang ethak loho nena, “Môlô ning sêik te mena bokmaŋkao te ma hêv yak îlôk lovang êndêng Sabat me tem môlô nu ketheng vo ondandi imbutak yêing mesa mî?”
2a0e060034	Metom loho mî hîtôm enang ambô êng viyang amî.
2a0e0700a7	Yisu hêyê avîlanô êlêm vo injang nôm me loho ê îlôk îmô ŋa bêŋbêng ining long thak îmô yom. Êng me yêni henang ambô dôhô te hêndêng loho nena,
2a0e0800c4	“Anô te heŋgambôm nôm hiwa avî be helam ong me dô nundôk ômô ŋa bêŋbêng ining long andô. Endekeme loho bôk îtôk long êng yôv vo anô lêk athêng bêng te hîvô ethak vo ong.
2a0e0900b2	Me wakma nôm ya alang hêyô me tem nenang ethak ong nena, ‘Ong vê vo ôpiti tem nimbua yong long.’ Êng me tem ong moma kambom be nundôk ômô ŋa athêng mî ining long.
2a0e0a0129	Bêng be anô te helam ong be hô vo noŋgwang nôm, êng me nômô vindôm anông. Hovong bêng me nôm alang tem nêlêm enang nena, ‘Aiyang, nôlêm ômô imbing ŋa bêŋbêng.’ Yêni da hevong bêng me tem numbua athêng bêng injêk ŋa nômbêng atu be êlêm eyang nôm êng maleŋing.
2a0e0b009a	Anô te hêv ya athêng ling me Wapômbêng tem netaving ôpêng. Metom anô te hetaving i hele be yaôna me Wapômbêng tem nêŋgêv ya athêng ling.”
