0100000008	Gênesis
42060e0078	O céu foi recolhido como um pergaminho que estava sendo enrolado, e todos os montes e ilhas foram movidos do seu lugar.
42060f0092	Então os reis da terra, os grandes, os generais, os ricos, os poderosos, todo escravo e livre esconderam-se nas cavernas e nas pedras dos montes.
4206100081	E dizem aos montes e às pedras: "Caí sobre nós! Escondei-nos da face Daquele que está sentado no trono, e da ira do Cordeiro.
420611004d	Pois o grande dia da ira Deles é chegado, e quem poderá permanecer de pé?"
42070100bc	Depois disso, vi quatro anjos em pé nos quatro cantos da terra, retendo os quatro ventos da terra para que o vento não soprasse sobre a terra, nem sobre o mar, nem contra árvore alguma.
42070200bd	E vi outro anjo subindo do lado do nascente do sol, tendo o selo do Deus vivo. E clamou com alta voz aos quatro anjos que tinham recebido autoridade para danificar a terra e o mar, dizendo:
4207030068	"Não danifiqueis a terra, nem o mar, nem as árvores até selarmos as testas dos servos do nosso Deus".
4207040080	Eu escutei o número daqueles que foram selados, que era cento e quarenta e quatro mil, de todas as tribos dos filhos de Israel:
4207050063	da tribo de Judá doze mil foram selados; da tribo de Rúben, doze mil; da tribo de Gade, doze mil;
420706005b	da tribo de Aser, doze mil; da tribo de Naftali, doze mil; da tribo de Manassés, doze mil;
4207070059	da tribo de Simeão, doze mil; da tribo de Levi, doze mil; da tribo de Issacar, doze mil;
4207080068	da tribo de Zebulom, doze mil; da tribo de José, doze mil; da tribo de Benjamim doze mil foram selados.
42070900ec	Depois dessas coisas, eis que vi uma grande multidão que ninguém podia contar de todas as nações, tribos, povos e línguas, de pé, diante do trono e diante do Cordeiro, usando vestes brancas, com folhas de palmeiras nas suas mãos,
42070a0072	e clamavam em alta voz, dizendo: "A salvação pertence ao nosso Deus, que está sentado no trono, e ao Cordeiro!"
42070b00a0	Todos os anjos estavam de pé, em volta do trono, dos anciãos e dos quatro seres viventes, e se prostraram sobre seus rostos diante do trono, e adoraram a Deus
42070c00a1	dizendo: "Amém! O louvor, a glória, a sabedoria, a ação de graças, a honra, o poder e a força pertencem ao nosso Deus, pelos séculos dos séculos! Amém"!
42070d006a	E um dos anciãos tomou a palavra, dizendo-me: "Estes, usando vestes brancas, quem são e de onde vieram?"
42070e00ac	E eu lhe disse: "Meu senhor, tu sabes". E ele me disse: "Estes são os que vieram da grande tribulação e lavaram suas vestes e as tornaram brancas no sangue do Cordeiro".
42070f008b	Por isso estão diante do trono de Deus e O servem dia e noite no Seu templo. O que está sentado no trono estenderá Sua tenda sobre eles.
4207100061	Não terão mais fome, nem terão mais sede, nem jamais cairá sobre eles o sol, nem calor algum.
4207110098	Pois o Cordeiro no meio do trono será o pastor deles, e Ele irá guiá-los às fontes de águas da vida, e Deus enxugará toda lágrima de seus olhos."
420801005e	E, quando o Cordeiro abriu o sétimo selo, houve um silêncio no céu, por cerca de meia hora.
420802005c	Então vi os sete anjos que estão em pé diante de Deus, e lhes foram dadas sete trombetas.
42080300cc	E outro anjo veio segurando um incensário de ouro e ficou em pé junto ao altar. Muito incenso foi-lhe dado para que oferecesse com as orações de todos os santos, sobre o altar dourado diante do trono.
4208040065	E da mão do anjo subiu, diante de Deus, a fumaça do incenso juntamente com as orações dos santos.
420805008a	O anjo tomou depois o incensário e o encheu com fogo do altar e o jogou na terra; e houve trovões, clamores, relâmpagos e um terremoto.
420806004a	E os sete anjos que tinham as sete trombetas prepararam-se para tocá-las.
42080700ce	O primeiro anjo tocou a sua trombeta, e houve na terra granizo e fogo misturados com sangue: uma terça parte da terra foi queimada, a terça parte das árvores foi queimada, e toda erva verde foi queimada.
4208080091	O segundo anjo tocou a trombeta, e algo como uma grande montanha ardendo em chamas foi lançado ao mar. E a terça parte do mar se tornou sangue,
4208090062	e a terça parte dos seres vivos no mar morreu, e a terça parte das embarcações foi destruída.
42080a0097	E o terceiro anjo tocou a trombeta, e uma grande estrela caiu do céu, queimando como uma tocha, sobre uma terça parte dos rios e das fontes de água.
42080b0095	O nome da estrela é Absinto. A terça parte das águas se tornou em absinto, e muitas pessoas morreram por causa das águas que se tornaram amargas.
42080c00ee	O quarto anjo tocou a sua trombeta, e a terça parte do sol foi ferida, bem como a terça parte da lua e a terça parte das estrelas. Assim a terça parte deles se tornou escura; a terça parte, tanto do dia como da noite, não brilharam.
42080d00cf	E vi e ouvi uma águia voando no meio do céu, clamando em alta voz: "Ai, ai, ai daqueles que habitam na terra, por causa dos toques restantes de trombeta que ainda estão para ser soados pelos três anjos".
4209010085	Então o quinto anjo tocou a trombeta, e vi uma estrela do céu que havia caído na terra. E foi-lhe dada a chave do poço do abismo.
420902008f	E abriu o poço do abismo, e subiu fumaça do poço como a fumaça de uma grande fornalha e, com a fumaça do poço, escureceu-se o sol e o ar.
420903006c	E da fumaça saíram gafanhotos para a terra, e foi-lhes dado poder como o que têm os escorpiões da terra.
4209040099	A eles foi ordenado que não danificassem a erva, nem qualquer coisa verde ou árvore, mas somente as pessoas que não tivessem na testa o sinal de Deus.
42090500a1	E não lhes foi permitido matar essas pessoas, mas atormentá-las durante cinco meses. Seu tormento seria como o de uma picada de escorpião quando fere alguém.
4209060072	Naqueles dias, as pessoas buscarão a morte e não a encontrarão e desejarão a morte, mas a morte fugirá delas.
42090700be	O aspecto dos gafanhotos era semelhante ao de cavalos preparados para a guerra. Em cima de suas cabeças, havia algo como que coroas de ouro, e os seus rostos pareciam com rostos de pessoas.
4209080059	E eles tinham cabelos como cabelos de mulheres, e seus dentes eram como dentes de leões;
420909007d	tinham couraças como armaduras de ferro, e o som de suas asas era como o som de muitas carruagens que correm para a batalha.
42090a0078	Tinham caudas com ferrões como de escorpiões. Em suas caudas havia poder para causar dano às pessoas por cinco meses.
42090b0069	E tinham como rei sobre eles o anjo do abismo, cujo nome em hebraico era Abadom e, em grego, era Apoliom.
42090c0041	O primeiro ai passou; e eis que depois disso vêm ainda dois ais.
42090d0076	O sexto anjo tocou a trombeta, e ouvi uma voz vinda das quatro pontas do altar de ouro que se encontra diante de Deus.
42090e007c	A voz disse ao sexto anjo que segurava a trombeta: "Liberte os quatro anjos que estão atados junto ao grande rio Eufrates".
42090f007f	Os quatro anjos que estavam preparados para a hora, o dia, o mês e o ano, foram soltos para matar um terço dos seres humanos.
4209100053	O número de cavaleiros do exército era de duzentos milhões. Eu ouvi seu número.
42091100e5	Assim, nessa visão, os cavalos e os cavaleiros tinham couraças vermelhas como fogo, azuis como jacinto e amarelas como enxofre. As cabeças dos cavalos eram como cabeças de leão e, de suas bocas saía fogo, fumaça e enxofre.
4209120078	A terça parte da população foi morta por estas três pragas: o fogo, a fumaça e o enxofre que saíram da boca deles,
42091300a8	pois o poder dos cavalos estava nas suas bocas e nas suas caudas, porquanto as suas caudas eram como de serpentes; e tinham cabeças com as quais causavam dano ao povo.
4209140107	Os demais seres humanos, aqueles que não foram mortos por essas pragas, não se arrependeram das obras de suas mãos, nem deixaram de adorar os demônios e os ídolos de ouro, de prata, de bronze, de pedra e de madeira, que não podem ver, nem ouvir e nem andar.
4209150073	E não se arrependeram de seus homicidios, nem de suas feitiçarias, nem de suas imoralidades e nem de seus furtos.
420a0100b8	Então eu vi outro anjo poderoso descendo do céu. Ele estava envolto em uma nuvem, e tinha um arco-íris sobre a sua cabeça. Sua face era como o sol e seus pés como pilares de fogo.
420a02007d	Ele tinha em sua mão um pequeno rolo que estava aberto, e pôs seu pé direito sobre o mar e seu pé esquerdo sobre a terra,
420a03005d	E bradou em alta voz como um rugido de leão. E, quando ele bradou, os sete trovões falaram.
420a0400b3	Logo que falaram os sete trovões, eu estava prestes a escrever, mas ouvi uma voz do céu, dizendo: "Guarda em segredo as coisas que os sete trovões falaram, e não as escrevas".
420a050057	Depois disso, o anjo que vi sobre o mar e sobre a terra ergueu sua mão direita ao céu
420a0600b6	e jurou por Aquele que vive para todo o sempre, o qual criou o céu e tudo o que nele há, a terra e tudo o que nela há, o mar e tudo que nele existe: "Já não haverá mais demora,
420a07009f	mas, no dia em que o sétimo anjo estiver prestes a tocar sua trombeta, então o mistério de Deus será cumprido, como anunciou aos seus servos, os profetas".
420a08009e	E a voz que ouvi do céu falou novamente comigo, dizendo: "Vai, toma o livro que se acha aberto na mão do anjo que está em pé sobre o mar e sobre a terra".
420a0900ad	Então fui até o anjo, dizendo-lhe para dar-me o livrinho. Ele me disse: "Toma-o e come-o; e ele será amargo ao teu estômago, mas em tua boca será tão doce quanto mel".
420a0a0089	Tomei o livrinho da mão do anjo e o comi. Era tão doce quanto o mel em minha boca; mas, depois de comê-lo, meu estômago ficou amargo.
420a0b0068	Então me disseram: "É necessário que profetizes novamente a muitos povos, nações, línguas e reis".
420b010085	Deram-me um caniço para usar como uma vara de medir. Disseram-me: "Levanta-te e mede o templo de Deus, o altar e os que nele adoram.
420b020089	Entretanto não meças o pátio externo do templo, pois ele foi dado aos gentios. Eles pisarão a cidade santa por quarenta e dois meses.
420b030075	Eu darei às minhas duas testemunhas autoridade para profetizar, vestidas de saco, por mil duzentos e sessenta dias".
420b040062	Essas testemunhas são as duas oliveiras e os dois candeiros que estão diante do Senhor da terra.
420b0500a3	Se alguém tenta lhes causar dano, fogo sairá de suas bocas, devorando os seus inimigos. Qualquer um que desejar lhes causar dano deverá ser morto dessa maneira.
420b0600f9	Essas testemunhas têm autoridade para fechar o céu, para que não chova durante o tempo em que elas profetizarem. Elas têm poder para transformar as águas em sangue, e também para ferir a terra com toda sorte de pragas, quantas vezes desejarem.
420b07008e	Quando elas concluírem seu testemunho, a besta que sobe do abismo e das profundezas guerreará contra elas. Ela as conquistará e as matará.
420b080094	Seus corpos ficarão estendidos nas ruas da grande cidade (a qual é chamada simbolicamente de Sodoma e Egito), onde o Senhor delas foi crucificado.
420b090089	Por três dias e meio, pessoas de cada povo, tribo, língua e nação olharão para seus corpos, e não permitirão que sejam sepultados.
420b0a00af	Os que vivem sobre a terra se alegram por causa delas, e celebram e também enviarão presentes uns aos outros, porque esses dois profetas atormentavam os habitantes da terra.
420b0b009f	Após três dias e meio, um fôlego de vida vindo da parte de Deus entrou neles, e eles ficaram de pé. Grande temor caiu sobre todos os que presenciavam isso.
420b0c00a1	Então ouviram uma forte voz, vinda do céu, e disse-lhes: "Vinde para cá!" Então, eles subiram para o céu numa nuvem, enquanto seus inimigos os contemplavam.
420b0d00cf	Naquele momento, ocorreu um grande terremoto, e a décima parte da cidade foi destruída. Sete mil pessoas morreram no terremoto, e os que sobreviveram ficaram aterrorizados e deram glórias ao Deus do céu.
420b0e0039	O segundo ai passou. Veja! O terceiro ai vem rapidamente.
420b0f00b4	O sétimo anjo soou sua trombeta e altas vozes falaram no céu, dizendo: "O reino deste mundo tornou-se o Reino do nosso Senhor e do Seu Cristo. Ele reinará para sempre e sempre".
420b10009f	Então os vinte e quatro anciãos que estão sentados em seus tronos, na presença de Deus, prostaram-se no chão, com suas faces abaixadas, e adoraram a Deus,
420b110087	dizendo: "Graças Te damos, Senhor Deus, Todo Poderoso, Aquele que era e que é, porque tomaste Teu grande poder e começaste a reinar.
420b120133	As nações se enfureceram, mas veio Tua ira. O tempo chegou para que os mortos sejam julgados e para que Tu recompenses Teus servos, os profetas, os santos e todos aqueles que temem o Teu nome, tanto os menores quanto os poderosos. O tempo chegou para que Tu destruas todos os que têm destruído a terra".
420b1300bf	Então o templo de Deus, que está no céu, foi aberto e a arca de Sua aliança foi vista dentro do templo. Houve relâmpagos, estrondos, trovões, um terremoto e uma grande chuva de granizo.
420c01008e	Um grande sinal foi visto no céu: uma mulher vestida com o sol e com a lua debaixo dos seus pés e uma coroa de doze estrelas na sua cabeça.
420c020052	Ela estava grávida e gritava com as dores do parto, na angústia para dar à luz.
420c030097	E outro sinal foi visto no céu: Eis que havia um grande dragão vermelho que tinha sete cabeças e dez chifres, e havia sete coroas nas suas cabeças.
420c0400c8	Sua cauda arrastava um terço das estrelas no céu, lançando-as sobre a terra. O dragão ficou diante da mulher que estava para dar à luz, para que, quando ela desse à luz, ele devorasse seu filho.
