0100000007	Genèse
2c042200ac	Car il n'y avait aucun indigent parmi eux; parce que tous ceux qui possédaient des terres ou des maisons, les vendaient, et apportaient le prix de ce qu'ils avaient vendu.
2c04230064	Ils le mettaient aux pieds des apôtres; et on le distribuait à chacun selon qu'il en avait besoin.
2c04240075	Ainsi Joses, surnommé par les apôtres Barnabas, c'est-à-dire, fils de consolation, Lévite et originaire de Cypre,
2c04250053	Ayant un champ, le vendit, et en apporta le prix, et le mit aux pieds des apôtres.
2c0501004b	Or, un homme, nommé Ananias, avec Saphira sa femme, vendit une possession;
2c05020075	Et il retint une part du prix, de concert avec sa femme, et il en apporta le reste, et le mit aux pieds des apôtres.
2c05030099	Mais Pierre lui dit: Ananias, pourquoi Satan s'est-il emparé de ton cour, que tu aies menti au Saint-Esprit, et détourné une part du prix de la terre?
2c050400d6	Si tu l'eusses gardée, ne te demeurait-elle pas? et l'ayant vendue, son prix n'était-il pas en ton pouvoir? Comment as-tu résolu cette action dans ton cour? Ce n'est pas aux hommes que tu as menti, mais à Dieu.
2c05050089	Ananias, à l'entendue de ces paroles, tomba, et rendit l'esprit; ce qui causa une grande crainte à tous ceux qui en entendirent parler.
2c05060052	Et les jeunes gens s'étant levés, le prirent, l'emportèrent, et l'ensevelirent.
2c05070057	Environ trois heures après, sa femme, ne sachant rien de ce qui était arrivé, entra.
2c05080070	Et Pierre prenant la parole, lui dit: Dis-moi, avez-vous vendu tant le fonds de terre? Et elle dit: Oui, autant.
2c050900a9	Alors Pierre lui dit: Pourquoi vous êtes-vous accordés pour tenter l'Esprit du Seigneur? Voilà, ceux qui ont enseveli ton mari sont à la porte, et ils t'emporteront.
2c050a00ac	Au même instant elle tomba à ses pieds, et expira. Et les jeunes gens, étant entrés, la trouvèrent morte, et l'ayant emportée, ils l'ensevelirent auprès de son mari.
2c050b005c	Cela donna une grande crainte à toute l'Église, et à tous ceux qui en entendirent parler.
2c050c00a0	Or il se faisait beaucoup de miracles et de prodiges parmi le peuple, par le moyen des apôtres; et ils étaient tous d'un commun accord au portique de Salomon.
2c050d005f	Et aucun des autres n'osait se joindre à eux, mais le peuple leur donnait de grandes louanges.
2c050e0072	De plus, des multitudes d'hommes et de femmes, de ceux qui croyaient au Seigneur, étaient ajoutées à l'Église;
2c050f00bd	En sorte qu'on apportait les malades dans les rues, et on les mettait sur des lits et sur des grabats, afin que quand Pierre viendrait, son ombre du moins couvrît quelques-uns d'entre eux.
2c051000a7	Le peuple des villes voisines venait aussi en foule à Jérusalem; apportant des malades, et des hommes tourmentés par des esprits immondes, et tous étaient guéris.
2c0511009f	Alors, le souverain sacrificateur et tous ceux qui étaient avec lui, lesquels formaient la secte des sadducéens, se levèrent, et furent remplis de jalousie.
2c05120046	Et se saisissant des apôtres, ils les mirent dans la prison publique.
2c0513006e	Mais un ange du Seigneur ouvrit, pendant la nuit, les portes de la prison, et les ayant fait sortir, leur dit:
2c05140059	Allez, et vous tenant dans le temple, annoncez au peuple toutes les paroles de cette vie.
2c05150143	Ayant entendu cela, ils entrèrent, dès le point du jour, dans le temple, et ils y enseignaient. Cependant, le souverain sacrificateur et ceux qui étaient avec lui étant arrivés, ils assemblèrent le Sanhédrin et tout le Conseil des anciens des enfants d'Israël; et ils envoyèrent chercher les apôtres à la prison.
2c05160068	Mais quand les sergents y furent allés, ils ne les trouvèrent point dans la prison; et étant revenus,
2c051700c6	Ils l'annoncèrent en disant: Nous avons trouvé la prison fermée en toute sûreté et les gardes en sentinelle dehors devant les portes; mais l'ayant ouverte, nous n'avons trouvé personne dedans.
2c051800af	Le souverain sacrificateur, le capitaine du temple et les principaux sacrificateurs, ayant entendu cela, ne savaient que penser au sujet des apôtres, de ce qui en arriverait.
2c0519008d	Mais quelqu'un survint, qui leur fit ce rapport: Voici, les hommes que vous avez mis en prison, sont dans le temple, et enseignent le peuple.
2c051a0080	Alors le capitaine s'en alla avec les huissiers, et les amena sans violence; car ils craignaient d'être lapidés par le peuple.
2c051b0074	Et les ayant amenés, ils les présentèrent au Sanhédrin. Et le souverain sacrificateur les interrogea, en disant:
2c051c00b7	Ne vous avons-nous pas défendu expressément d'enseigner en ce nom-là? Et vous avez rempli Jérusalem de votre doctrine, et vous voulez faire retomber sur nous le sang de cet homme.
2c051d0057	Mais Pierre et les apôtres répondirent: Il faut obéir à Dieu plutôt qu'aux hommes.
2c051e005d	Le Dieu de nos pères a ressuscité Jésus, que vous avez fait mourir, en le pendant au bois.
2c051f0081	Dieu l'a élevé à sa droite, comme le Prince et Sauveur, afin de donner à Israël la repentance et la rémission des péchés.
2c05200078	Et nous lui sommes témoins de ces choses, aussi bien que le Saint-Esprit, que Dieu a donné à ceux qui lui obéissent.
2c05210055	Eux entendant cela, grinçaient des dents, et ils délibéraient de les faire mourir.
2c052200ae	Mais un Pharisien, nommé Gamaliel, docteur de la loi, honoré de tout le peuple, se levant dans le Sanhédrin, commanda qu'on fît retirer les apôtres pour un peu de temps.
2c05230066	Et il leur dit: Hommes Israélites, prenez garde à ce que vous avez à faire à l'égard de ces gens.
2c052400e1	Car, il y a quelque temps que Theudas s'éleva, se disant être quelque chose; auquel un nombre d'environ quatre cents hommes se joignit; mais il fut tué, et tous ceux qui l'avaient cru furent dispersés et réduits à rien.
2c052500ab	Après lui, au temps du dénombrement, s'éleva Judas le Galiléen, qui attira à lui un grand peuple; mais il périt aussi, et tous ceux qui le crurent furent dispersés.
2c052600a2	Je vous dis donc maintenant: Ne poursuivez point ces gens-là, et laissez-les aller; car si cette entreprise ou cette ouvre vient des hommes, elle sera détruite;
2c05270081	Mais si elle vient de Dieu, vous ne pouvez la détruire; et prenez garde qu'il ne se trouve que vous ayez fait la guerre à Dieu.
2c052800b3	Et ils furent de son avis, et après avoir appelé les apôtres, et après les avoir fait fouetter, ils leur défendirent de parler au nom de Jésus; et ils les laissèrent aller.
2c0529008d	Eux donc se retirèrent de devant le Sanhédrin, remplis de joie d'avoir été jugés dignes de souffrir des opprobres pour le nom de Jésus.
2c052a0072	Et ils ne cessaient tous les jours d'enseigner et d'annoncer Jésus-Christ, dans le temple et de maison en maison.
2c060100d0	En ce temps-là, comme les disciples se multipliaient, il s'éleva un murmure des Hellénistes contre les Hébreux, parce que leurs veuves étaient négligées dans la distribution qui se faisait chaque jour.
2c060200a9	C'est pourquoi les douze, ayant convoqué la multitude des disciples, leur dirent: Il ne convient pas que nous négligions la parole de Dieu, pour le service des tables.
2c0603009b	Choisissez donc, frères, sept hommes d'entre vous, dont on rende bon témoignage, pleins d'Esprit-Saint et de sagesse, à qui nous commettions cet emploi.
2c0604004a	Quant à nous, nous vaquerons à la prière et au ministère de la parole.
2c060500cd	Cette proposition plut à toute l'assemblée; et ils élurent Étienne, homme plein de foi et du Saint-Esprit, et Philippe, et Procore, et Nicanor, et Timon, et Parménas et Nicolas, prosélyte d'Antioche;
2c06060053	Et ils les présentèrent aux apôtres, qui, en priant, leur imposèrent les mains.
2c060700a2	Et la parole de Dieu se répandait, et le nombre des disciples se multipliait beaucoup à Jérusalem. Et un grand nombre de sacrificateurs obéissaient à la foi.
2c0608006d	Or, Étienne, plein de foi et de puissance, faisait de grands prodiges et de grands miracles parmi le peuple.
2c060900cd	Mais quelques personnes de la synagogue, dite des affranchis, et de celles des Cyrénéens, des Alexandrins, et des hommes originaires de Cilicie et d'Asie, se présentèrent pour disputer contre Étienne.
2c060a0051	Et ils ne pouvaient résister à la sagesse et à l'Esprit par lequel il parlait.
2c060b0088	Alors ils subornèrent des hommes pour dire: Nous lui avons entendu proférer des paroles blasphématoires contre Moïse et contre Dieu.
2c060c0081	Et ils émurent le peuple, et les Anciens, et les Scribes; et se jetant sur lui, ils le saisirent et l'emmenèrent au Sanhédrin;
2c060d009a	Et ils produisirent de faux témoins, qui disaient: Cet homme-ci ne cesse de proférer des paroles blasphématoires contre ce saint lieu et contre la loi.
2c060e0083	Car nous lui avons entendu dire que Jésus, ce Nazarien, détruira ce lieu, et changera les ordonnances que Moïse nous a données.
2c060f0089	Et comme tous ceux qui étaient assis dans le Sanhédrin avaient les yeux arrêtés sur lui, son visage leur parut comme celui d'un ange.
2c0701004f	Alors, le souverain sacrificateur dit à Étienne: Ces choses sont-elles ainsi?
2c070200a9	Et il répondit: Hommes frères et pères, écoutez. Le Dieu de gloire apparut à notre père Abraham, lorsqu'il était en Mésopotamie, avant qu'il demeurât à Carran;
2c0703005d	Et il lui dit: Sors de ton pays et de ta parenté, et viens dans le pays que je te montrerai.
2c070400aa	Alors, étant sorti du pays des Caldéens, il vint demeurer à Carran. De là, après que son père fut mort, Dieu le fit passer dans ce pays que vous habitez maintenant,
2c070500b9	Où il ne lui donna aucun héritage, non pas même un pied de terre; mais il lui promit de lui en donner la possession, et à sa postérité après lui, quoiqu'il n'eût point d'enfant.
2c07060098	Et Dieu parla ainsi: Ta postérité habitera dans une terre étrangère, pendant quatre cents ans; et on la réduira en servitude, et on la maltraitera.
2c0707008e	Mais je jugerai la nation à laquelle ils auront été asservis, dit le Seigneur, et après cela, ils sortiront, et me serviront dans ce lieu.
2c070800a8	Puis il lui donna l'alliance de la circoncision; et ainsi Abraham engendra Isaac, qu'il circoncit le huitième jour, et Isaac eut Jacob, et Jacob les douze patriarches.
2c07090066	Et les patriarches, ayant porté envie à Joseph, le vendirent pour l'Égypte; mais Dieu fut avec lui.
2c070a00a2	Il le délivra de toutes ses afflictions, et lui donna sagesse et grâce devant Pharaon, roi d'Égypte, qui l'établit gouverneur d'Égypte et de toute sa maison.
2c070b0093	Alors il arriva une famine dans tout le pays d'Égypte, et en Canaan, et une grande misère, en sorte que nos pères ne trouvaient point de vivres.
2c070c0063	Mais Jacob, ayant appris qu'il y avait du blé en Égypte, y envoya nos pères, une première fois.
2c070d005f	Et la seconde fois, Joseph fut reconnu par ses frères, et Pharaon connut la famille de Joseph.
2c070e0072	Alors Joseph envoya chercher Jacob son père, et toute sa famille, qui consistait en soixante et quinze personnes.
2c070f003e	Et Jacob descendit en Égypte, et y mourut, lui et nos pères,
2c0710008a	Qui furent transportés en Sichem, et mis dans le sépulcre qu'Abraham avait acheté, à prix d'argent, des fils d'Hémor père de Sichem.
2c0711008c	Mais, comme le temps de la promesse que Dieu avait faite avec serment à Abraham, approchait, le peuple s'accrut et se multiplia en Égypte,
2c07120044	Jusqu'à ce qu'il vint un autre roi, qui n'avait point connu Joseph.
2c071300a2	Ce roi, usant d'artifice contre notre nation, traita durement nos pères, jusqu'à leur faire exposer leurs enfants, afin qu'ils ne fussent pas conservés en vie.
2c07140075	En ce temps-là, naquit Moïse, qui était beau devant Dieu et qui fut nourri trois mois dans la maison de son père.
2c07150062	Ensuite, ayant été exposé, la fille de Pharaon le recueillit, et le fit élever comme son fils.
2c0716006e	Et Moïse fut instruit dans toutes les sciences des Égyptiens; et il était puissant en paroles et en ouvres.
2c07170076	Mais, quand il eut atteint l'âge de quarante ans, il lui vint au cœur de visiter ses frères, les enfants d'Israël.
2c0718007d	Et voyant qu'on en maltraitait un sans sujet, il prit sa défense, et vengea celui qui était outragé, en tuant l'Égyptien.
2c0719007c	Or, il croyait que ses frères comprendraient que Dieu leur apportait le salut par sa main; mais ils ne le comprirent point.
2c071a00af	Le lendemain, il se montra à eux pendant qu'ils se battaient, et il les exhorta à la paix, en disant: Hommes, vous êtes frères; pourquoi vous maltraitez-vous l'un l'autre?
2c071b0067	Mais celui qui maltraitait son prochain, le repoussa, en disant: Qui t'a établi chef et juge sur nous?
2c071c0030	Veux-tu me tuer, comme tu tuas hier l'Égyptien?
2c071d0067	A cette parole, Moïse s'enfuit, et il demeura comme étranger au pays de Madian, où il eut deux fils.
2c071e007a	Quarante ans après, l'ange du Seigneur lui apparut au désert de la montagne de Sina, dans la flamme d'un buisson en feu.
2c071f0083	Et quand Moïse le vit, il fut étonné de l'apparition; et comme il s'approchait pour la considérer, la voix du Seigneur lui dit:
2c07200084	Je suis le Dieu de tes pères, le Dieu d'Abraham, le Dieu d'Isaac, et le Dieu de Jacob. Et Moïse, tout tremblant, n'osait regarder.
2c07210065	Alors le Seigneur lui dit: Ote les souliers de tes pieds; car le lieu où tu es est une terre sainte.
2c072200c4	J'ai vu et considéré l'affliction de mon peuple qui est en Égypte, et j'ai entendu leur gémissement, et je suis descendu pour les délivrer. Viens donc maintenant, et je t'enverrai en Égypte.
2c072300c9	Ce Moïse qu'ils avaient rejeté, en disant: Qui t'a établi chef et juge? c'est celui que Dieu envoya pour prince et pour libérateur, sous la conduite de l'ange qui lui était apparu dans le buisson.
2c07240092	C'est celui qui les fit sortir, en faisant des prodiges et des miracles au pays d'Égypte, dans la mer Rouge, et au désert, pendant quarante ans.
2c0725008e	C'est ce Moïse qui dit aux enfants d'Israël: Le Seigneur votre Dieu vous suscitera un prophète comme moi, d'entre vos frères; écoutez-le.
