2800000007	Mathayo
3102080061	Kwa neema mupangilwe akochopoli kwa ndela ya imani. Na yee iboka kwaa kwitu. Ni zawadi ya Nnongo.
3102090049	Itokana kwaa ni makowe. Matokeo gake, abile kwaa mundu yumo ywa kujisifu.
31020a00ba	Kwa sababu twenga twabile kazi ya Nnongo. tuumbilwe mu'Kristo Yesu upanga makowe yanoite. Ni makowe aga ambayo Nnongo agapangite tangu zamani za kale kwaajili yitu, ili tutyange mu'agoo.
31020b00b3	Kwa nyo mukumbukye kuwa kunchogo mwabile bandu ba mataifa kwa namna ya yega. Mkemelwa”mbile kwaa ni tohara” kwa chelo chakemelwa tohara ya yega yapangilwe kwa maboko ga bandu.
31020c00bf	Kwa muda woo mwabile mwati tengwa na Kristo. Mwabile ageni kwa bandu ba Israeli. Mwabile ageni kwa liagano lya ahadi. Mwabile kwaa ni uhakika wa muda uisile. Mwabile bila Nnongo mu'ulimwengu.
31020d007d	Lakini nambeambe mu'Kristo Yesu mwenga ambao kunchogo mwabile kutalu ni Nnongo mpangilwe papipi ni Nnongo kwa mwai ya Kristo.
31020e0087	Kwa mana ywembe nga amani yitu. Apangite abele kuwa yumo. Kwa yega yake atikuuharibu ukuta wa utengano wabile utitenganisha, huo uadui.
31020f0068	Kwamba atikuikomesha saliya ya amri na kanuni ili aumbile mundu yumo wayambe nkati yake. Apangite amani.
3102100090	Apangite nyoo ili kubakwembanisha makundi abele ya bandu kuwa yega yimo kwa Nnongo petya msalaba. Kwa ndela ya msalaba aupangite uadui kuwa kiwo
310211005b	Yesu aisile ni kutangaza amani kwinu mwenga mwabile kutalu ni amani kwa balo babile papipi.
310212005e	Kwa mana kwa ndela ya Yesu twenga abele tubile na nafasi kwa yolo Roho yumo kuyingya kwa Tate.
310213009b	Nyoo bai, mwenga bandu ba mataifa mwasafiri kwaa ni ageni kae. Ila mwa wenyeji pamope ni balo batengwile kwa ajili ya Nnongo ni ajumbe mu'nyumba ya Nnongo.
3102140061	Mchengwilwe nnani ya msingi wa mitume ni manabii. Kristo Yesu mwene abile liwe kolo lya mbembeni.
3102150053	Mu'ywembe lyengo lyoti latikuunganisha pamope ni kukua kati hekalu nkati ya Ngwana.
310216004f	Ni nkati yake mwenga mchengwilwe pamope kati mahali pa tamya pa Nnongo mu'Roho.
3103010051	Kwa sababu ya lee nenga, Paulo, ni mfungwa wa Yesu Kristo kwa ajili yinu mataifa.
3103020055	Naaminiya kwamba muyowine nnani ya kazi ya neema ya Nnongo ywanipeile kwa ajili yinu.
310303008d	Natikwaandikiya bokana na namna ya ufunuo wabile funuliwa kwango. Awoo nga ukweli wayowanika kwaa ambao natiuandika kwa mwipi mu'barua yenge.
3103040060	Pausomile kuhusu aga, waweza kuitanga busara yango mu'ukweli wolo wayowanika kwaa kuhusu Kristo.
3103050086	Kwa ibeleko yenge ukweli wolo upangwa kwaa kwa bana ba bandu. Ila kwa mbeambe ubekilwe wazi kwa Roho kwa Mitume batengwile ni manabii.
310306009d	Ukweli woo wauyowanike kwaa ni kuwa bandu ba mataifa ni ashiriki wenzetu ni ajumbe wenzetu wa yega. Ni bashiriki pamope ni ahadi ya Kristo Yesu petya Injili.
310307006c	Na kwa lee nipangilwe mmanda kwa zawadi ya neema ya Nnongo yaibekilwe kwango petya panga kwa likakala lyake.
31030800d6	Nnongo aiboite zawadi yee kwango, japo kuwa nenga na mundu nchunu wa bote mu'balo batengwile kwaajili ya Nnongo. Zawadi yee ni kuwa nipalikwa kuatangazia mataifa injili yabile ni utajiri uchunguzike kwaa wa Kristo.
31030900b2	Nipalikwa kuatangazia bandu bote nnani ya namani ni mpango wa Nnongo wa siri. Awoo nga mpango wabile uyowanike kwaa kwa miaka yanyansima ipitike, ni Nnongo ywaiumbile ilebe yoti.
31030a0085	Ayee yabile kuwa, petya likanisa, atawala na mamlaka mu'sehemu ya kumaunde bapate yowa pande zanyansima za asili ya hekima ya Nnongo.
31030b0064	Aga mana yapangilwe petya mpango wangeyomoka nwabile utikamilishwa nkati ya Kristo Yesu Ngwana witu.
31030c0064	Kwa mana mu'Kristo twabile ni ujasiri ni uwezo wa jingya kwa ujasiri kwa sababu ya imani yitu kwake.
31030d004b	Kwa nyo nialoba kana mukate tamaa kwa sababu ya mateso gango kwaajili yinu.
31030e0027	Kwasababu yee nakombwa magoti kwa Tate.
31030f004b	Ywabile kwa ywembe kila familiya kumaunde ni kunani ya nnema ikemelwa lina.
310310008b	Nenda kualoba kwamba apate kuaneemesha, bokana na utajiri wa utukufu wake, abapange imara kwa likakala petya Roho wake, ywabile nkati yinu.
3103110042	Nenda kualoba kwamba Kristo atami nkati ya mioyo yinu petya imani.
31031200b5	Nialoba kwamba mube ni shina na msingi wa upendo wake. Mube mu'lipendo lyake ili muweze kutanga, pamope ni bote baaminio, jinsi upana, na urefu ni kimo na kina cha upendo ba Kristo.
3103130085	Nenda kualoba kwamba muutange ukolo wa upendo wa Kristo, wabile uyongekeya ufahamu. Mpange aga ili mjaze ni ukamilifu wote wa Nnongo.
310314008c	Nambeambe kwake ywembe ywaweza kupanga kila likowe, zaidi ya goti tuyalobite au tuyawezayo, petya likakala lyake lyatipanga kazi nkati yitu.
310315006a	kwake ywembe kube ni utukufu nkati ya likanisa na mu'Kristo Yesu kwa ibeleko yoti milele ni milele. Amina.
3104010068	Kwa nyoo, kati afungwa kwa ajili ya Ngwana, natikuasihi mtyange sawasawa ni wito ambao Nnongo abakemile.
310402004b	Mtame kwa unyenyekevu nkolo ni upole ni uvumilivu. Mkichukuliana mu'upendo.
3104030039	Muipange bidii kuutuza umoja wa Roho mu'kipungo sa amani.
310404006b	Kwabile yega yimo ni Roho yimo, kati ambayo kae mwabile mwakemelwa mu'uhakika wa faraja yimo lya wito winu.
3104050030	Kwabile ni Ngwana yumo, imani yimo, ubatizo umo,
3104060058	ni Nnongo yumo na Tate wa bote. Ywembe abile nnani ya yoti, na mu'yoti na nkati ya yoti.
3104070048	Kwa kila yumo witu apeilwe kipawa lingana na kipimo sa kipawa sa Kristo.
310408006c	Ni kati maandiko gabaya, “yaabokite kunani muno, atikuakengama mateka mu'utumwa. Kabapeya vipawa bandu.”
3104090061	Nga namani maana ya, “Atipaa,” ibele kwaa kwamba aulukite pia pandu pa pae ya nnema wa dunia?
31040a007f	Ywembe ambae atiuluka ni mundu yoyolo ywabile pia atipaa kutalu ya maunde yoti. Apangite nyoo ili uwepo wake ube mu'ilebe yoti.
31040b0053	Kristo abapeile bandu ipawa kati: atume, anabii, ainjilisti, achungaji, na baalimu.
31040c009e	Apangite nyoo kubawezesha aumini kwa ajili ya kuuchenga yega wa Kristo. Apanga nyoo mpaka twenga twabote tufikie umoja wa imani ni maarifa ga mwana wa Nnongo.
31040d004f	Apanga nyoo hadi tuweze kuwa akomavu kati balo baifikie kimo kamili cha Kristo.
31040e00b9	Ayee nga ili kwamba tubile kwaa kae kati bana, kana turushwerushwe kolo ni kolyo. Ili kana tutolilwe na kila aina ya mbepo wa lipundisho, kwa hila ga bandu mu'ujanja wa ubocho wapotoka.
31040f0069	Badala yake, twalongela ukweli mu'upendo ni kukua zaidi mu'ndela zote nkati yake ambaye nga ntwe, Kristo.
3104100091	Kristo atiunganisha, kwa pamope, yega yoti ya baumini, Utiunganishwa mpamo ni kila iungo ili kwamba yega wote ukue ni kuichenga wamwene u'upendo.
310411007c	Kwa eyo, nibaya lee, nati kuwasihi mu'Ngwana: Kana mutyange kae kati bandu ba mataifa kabatyanga mu'ubatili wa malango gabe.
3104120086	Babekilwe libendo mu'malango yabe. Batifukuzwa kuoma mu'uzima wa Nnongo kwa ulalo wabile nkati yabe kwa sababu ya ugumu wa mioyo yabe.
3104130063	Bayowine kwaa aibu. Watikuikabidhi bembe kwa ufisadi mu'makowe yabe masapu, mu'kila aina ya uchoyo.
310414002d	Lakini, ayee nga muifunza kwaa kuhusu Kristo.
310415007e	Nadhani kua muyowine kuhusu ywembe. Nadhani kuwa mwabile mwapundishilwe kuhusu ywembe, kati kae ukweli wa ubile nkati ya Yesu.
3104160085	Lazima mugaleke makowe yoti kabakengamana ni mwenendo winu wa kinchogo. Ni utu wa kunchogo wauharibika kwa sababu ya tamaa za ubocho.
3104170057	Muuleke utu winu wa kunchogo ili kwamba mpangike kuwa waayambe mu'roho ya malango yinu.
310418006a	Mupange nyoo ili muweze kuuwala utu wambeambe, ulandine na Nnongo. Utiumbwa mu'haki ni utakatifu wa kweli.
3104190085	Kwa nyoo, uibeke kutalu ni ubocho. “Muulongele ukweli, kila yumo ni jirani yake,” kwa sababu ni ashirika kwa kila yumo kwa benge.
31041a0056	Mube ni hasira, lakini kana mupange sambi.”Liumu kana lisame mwabile ni hasira yinu.
31041b001d	Kana mummpeye ibilisi nafasi.
31041c00a6	Yeyote ywa jiba kana ajibe kae. Badala yake ni lazima apange kazi. Apange kazi yabile ni manufaa kwa maboko gake, ili kwamba aweze kumhudumia mundu ywabile ni hitaji.
31041d006b	Kauli inoite kwaa kana iboke mu'mikano yino yapalikwa kwa mahitaji, kuwapeya faida yake balo babayowanikia.
31041e006d	Kana mumuhuzunishe Roho mpeletau wa Nnongo. Ni pitya ywembe twabekelwa mihuri kwa ajili ya siku ya lopolelwa.
31041f0081	Lazima muubeke kutalu uchungu wote, ghadhabu, hasira, kombwana, ni matusi, pamope ni kila aina ya ubou. Iweni wema bene kwa bene.
310420005f	Mube ni huruma. Musamiyane mwenga kwa mwenga, kati yaa Nnongo pitya Kristo atikuwasamiya nenga.
3105010047	Kwa nyo, mube bandu ba kunkengama Nnongo, kati mwa bana bake aapendile.
31050200a8	Mutyange mu'lipendo. nyonyonyo kati yaatupendile Kristo twenga, aijitoa mwene kwa ajili yItu. Ywembe abile sadaka ni dhabihu, kuwa harufu inoyite ya kumpuraisha Nnongo.
310503006e	Umalaya ni uchafu wowoti ni tamaa inoyite kwaa lazima ibalangwe kwaa nkati yinu, kati ipalikwe kwaa baaminiyo,
310504008b	wala machukizo gabalangwe kwaa, malongelo ga kipumbavu, au mizaha ya udhalilishaji, ambayo yabile sawa kwaa, badala yake muipange shukrani.
31050500a1	Mwaweza kuba ni uhakika ya kuwa kwabile ni umalaya, uchapu, wala ywatamaniya, aywoo aabudu lisanamu. abile kwaa ni urithi wowoti mu'upwalume wa Kristo ni Nnongo.
310506008a	Mundu ywoywote kana akubakiye ubocho kwa maneno matupu, kwa sababu ya makowe aga hasira ya Nnongo yaisa nnani ya bana babile kwaa ni utii.
3105070024	Nga nyoo kana ushiriki pamope nakwe.
3105080077	Kwa kuwa mwenga mwanzo mwabile libendo, lakini nambeambe mwabile bweya mu'Ngwana. Nga nyoo mutyange kati bana ba mweya.
3105090042	Kwa kuwa matunda ga mbeya gatijumuisha uzuri woti, haki ni ukweli.
31050a0024	Muipale chelo chakimpuraisha Ngwana.
31050b0059	Kana ube ni ushiriki mu'kazi ya libendo zabile kwaa ni matunda, badala yake zibekwe wazi.
31050c0048	Kwa mana makowe yapangilwe ni bembe mu'siri nga aibu muno hata kugabaya.
31050d0032	Makowe goti, yayowanike pitya bweya, hubekwa wazi,
31050e00ad	kwa kuwa kila kilebe chayowanike kwaa chapangilwa kuwa mu mbeya. Nga nyo ubaya nyoo, “Uluka, wenga waugonjike, na uluka kuoma mu'kiwo na Kristo alowa ng'ara nnani yako.”
31050f0054	Nga nyoo mube makini pamutyanga, kati kwaa bandu babile kwaa werevu ila kati werevu.
310510002a	Muukomboe muda kwa kuwa masoba ni ga ubou.
310511003f	Kana Mube ajinga, badala yake, mutange namani apenzi ba Ngwana.
3105120056	Kana mulewe kwa wembe, uyongeyekeya mu uharibifu, badala yake mjazwe ni roho Mpeletau.
310513006b	Mulongele ni kila yumo winu kwa zaburi, ni sifa, na nyimbo za rohoni. Muimbe ni musifu kwa mwoyo wa Ngwana.
310514005b	Daima muiboye shukrani kwa makowe yote mu'lina lya Kristo Yesu Ngwana witu kwa Nnongo Tate.
3105150038	Mwileke wene kila yumo kwa ywenge kwa heshima ya Kristo.
3105160032	Anwawa, mwileke kwa alalome wine, kati kwa Ngwana.
3105170060	Kwa sababu nsengo nga ntwe wa nnyumbo, kati Kristo abile ntwe wa kanisa. Nga mkochopoli wa yega.
310518009c	Lakini kati likanisa. Nga mkochopoli wa yega. Lakini kati likanisa lyabile pae ya Kristo, nyonyonyo wake lazima apange nyoo kwa analome bako mu'kila likowe.
3105190063	Analome, mwapende anyumbo binu kati yelo Kristo alipendile likanisa na kuitoa mwene kwa ajili yake.
31051a004a	Apangite nyoo ili libe takatifu. Alilitakasa kwa kuliosha mu mase mu'neno.
31051b00a6	Apangite nyoo ili aweze kujiwasilishia mwene likanisa tukufu, bila kuwa ni lidoa wala waa au kilebe chakipangilwa ni aga, badala yake ni takatifu libile kwaa ni kosa.
31051c0076	Kwa ndela yeyelo, analome bapalikwa kuwapenda anyumbo wabe kato yega yabe. Yolo ywampenda nnyumbo wake ayipenda mwene.
31051d0025	Ntopo hata yumo ywauchukya yega yake.
31051e0071	Badala yake, huurutubisha na kuupenda, kati Kristo alipendile likanisa. Kwa kuwa twenga twaashiriki ba yega yake.
31051f007c	“Kwasababu yee nnalome alowa kunleka tate bake ni mao bake ni kwembana na nyumbo wake, ni bembe abele babile yega yimo.”
3105200045	Awoo wabile ubonekana kwaa. Lakini niabaya kuhusu Kristo ni likanisa.
3105210064	Lakini, kila yumo winu lazima ampende nnyumbo wake kati mwene, ni nyumbo lazima amweshimu nsengo we.
3106010039	Bana muatii azazi winu mu'Ngwana, kwa mana ayee nga haki.
310602004e	“Muheshimu tate bako ni mao bako” (Maana ayee nga amri ya kwanza ya ahadi)
3106030045	“Ili ibe heri kwinu na muweze tama maisha marefu nnani ya nnema.”
3106040074	Ni mwenga mwa tate, kana muakwaze bana na kuwasababishia hasira, badala yake, mualee mu'maonyo ni maagizo ga Ngwana.
310605009e	Enyi amanda, mube atiifu kwa mabwana winu wa pano pa'nnema kwa heshima ngolo ni kulrndema kwa yogopa mu'mioyo yinu, mube atiifu kwabe kati mwatikumtii Kristo.
310606009a	Utii winu ubile tu mabwana winu kabalola ili kubapuraisha. Badala yake, mube atiifu kati amanda ba Kristo. Mugapange mapenzi ga Nnongo kuoma mumioyo yinu.
3106070050	mubatumikie kwa mioyo yinu yoti, kwa kuwa mwamtumikya Ngwana na wala bandu kwaa,
310608008f	mpalikwa kutanga kuwa mu'kila likowe linoyite mundu alipangile, alowa pokya zawadi boka kwa Ngwana, mana itei ywa mmanda au mundu ywabile huru.
31060900b7	Mwenga mwa'mabwana mupange nyonyonyo kwa amanda binu. Kana muwayogopeye mukitanga kuwa ywembe ywabile Ngwana wa woti nga yolo abile kumaunde. Mtangite kuwa ntopo upendeleo nkati yake.
31060a0040	Hatimaye, mube ni likakala mu'Ngwana mu'uwezo wa likakala lyake.
31060b0049	Muiwale silaha yoti ya Nnongo, ili mpate yema kunchogo ni hila ya nchela.
31060c00ad	Kwa kuwa vita yitu ya mwai kwaa ya mwai ni nyama. ila ni dhidi ya falme ni mamlaka ya roho ni atawala ba ulimwengu ba ubou ni libendo, dhidi ya nchela mu'sehemu ya kumaunde.
31060d0094	Kwa eyo, muiwale silaha yoti ya Nnongo, ili mpate yema imara zaidi ya ubou mu'kipindi cheno kibou. Baada ya kuyomwa kila kilebe, mwalowa yema imara.
31060e005e	Hatimaye muyeme imara. Muipange nyoo baada ya kuwa muutabike nkanda mu'kweli ni haki pa'kifua.
31060f004b	Mupange nyoo pamuwalike utayari mumagolo yinu wa kutangaza injili ya amani.
3106100055	Mu'kila hali mwamutola ngao ya imani, yabile ikuwezesha kuiyima mishale ya yolo mwou.
3106110045	Muiwale kofia ya wokovu ni upanga wa Roho, ambao nga neno lya Nnongo.
3106120095	pamope ni maombi ni dua. Mulobe kwa Roho kila muda. kwa mtazamo woo mube baangalifu kila muda kwa uvumilivu woti ni maombi kwa ajili ya baamini boti.
3106130092	Mulobe kwaajili yango, ili nipeilwe ujumbe pakanipundisha mu'nkano wango. Mulobe kwamba niyowanike kwa ujasiri kweli wabokanie kwaa kuhusu injili.
3106140074	Ni kwaajili nenga na balozi ywanitabilwe minyororo, ili kuwa nkati yabo nibaye kwa ujasiri kati yanipangilwe kubaya.
3106150097	Lakini mwenga pia mugatange makowe yango na jinsi yaniyendelya. Tikito nnono bango kipenzi na mmanda mwaminifu mu'Ngwana, alowa kuwabakiya kila kilebe.
310616006b	Nimtumite kwinu kwa kusudi lee maalumu, ili kwama muyowe makowe kuhusu twenga, aweze kubafariji mioyo yinu.
310617005e	Amani na ibe kwa alongo, ni upendo mpamo ni imani kuoma kwa Nnongo tate ba Ngwana Yesu Kristo.
310618005a	Neema na ibe pamope ni bote bampendile Ngwana Yesu Kristo kwa lipendo lyabile kwaa na'waa.
3200000008	Wafilipi
3201010081	Paulo na Timotheo atumwa ba yesu kristo, kwabalo babatengwile katika kristo baba tana filipi, pamope na babaangalia na mashemasi.
3201020056	Neema naibile kwinu na amani ya ibaka kwa nnongo tatebitu na nngwana witu yesu kristo.
3201030035	nimshukuru nnongo kila panin kombokya mwenga mwabote.
320104005c	Mara yote katika kila loba kwanga kwaajili yinu mwenga mwabote. Nenda pulaikaga panimobyaga.
320105005f	Ninashukrani yambone kwa sababu ya ushirika winu katika injili tango masobagakwanza mpaka leno.
3201060077	Nina hakika kwamba hwembe hwatumbulisha kazi njema nkatiyinu ayendelwa kwikamilisha mpaka lisoba la nngana yesu kristo.
32010700c9	Ni sawa kwango kwisikiavyo juu yinu mwanga mwa bote kwasababu nimekie pamoja wango. mana mwenga mubile mwaashirika ayango latika neema katika kwitaba kwango na utetezi na uthibitishaji wango wa injili.
320108006a	Nn”ungo nishahidi wango, jinsi mwamibile nashauku juu yinu mwabote katika undani wapendo la kristo yesu.
320109004b	Naniloba kwamba; upendo winu uyongekeye zaidi katika marifa na ufaham wote.
32010a0098	Niloba kaajili ya neno ilimabe nawezo walengana saw, namambo gagabile bora sana. kae nenda kanobya ili besafi pasipo bantia yoyote katika lisoba kristo.
32010b0065	Nakae ili mutweleewe nalitunda lahaki lipatikanelo. katika yesu kristo, kwautukufu na sifa ya nnongo.
32010c005e	Sasa mwalongo bango, mbala ntange kuwa mamo gagapitike kwango gaipangite injili iyendeli sana.
32010d0060	Ndio maana kwitabu kwinu katika kristo, itanganikwe kwa alizi baikulu yote na kwakila mundu kae.
32010e0072	Naa longo bababile kaika nngwana, kwasbabu ya kwitaba kwango, batishawishika nathubutu kulihubiri neno pasipo hofu
32010f0050	baadhi kweli hala kumtanga kristo kwa fitina naugovi, na kae benge kwania njema.
3201100058	Balo babalangaza kristo kwa upendo batangite mbekilwe pano kwaajili ya utetezi wainjili.
3201110076	Bali bonge matangaza kristo kwa ubinafsi na kwa nia mbaya. pagani kwasababisha matatizo kwango katika minyororo yango.
320112008b	Kwanyo? mjalili, aidha nijalili ndela hibile kwa hila au kakweli, kristo ondatangazwa na katika leno nanda palaikya! ndiyo nenenda palaika.
3201130079	Kwa kwaa ndikite leno laleba yugolekwa kwango. Jambo lino huapita kwasababu ya malobo binu na msaada wa roho hua krsisto.
32011400e3	Lengana na matarajilo gango gawakika nagakweli ni kwamba nibonali oni. Badala yake kwaujqsiri wote kati ambavyo mosabagoli na sasa ndarajila kuwa kristo apala kakatuliwa katika yoga yango, manaibile katika ukoto au katika kiwo.
3201150034	Kwa maana kwango, nenga lamanikistro na waa nifaida.
3201160068	Lakini maa natana katika yoga mboleke litnda katika kazi ya mnongo, kwanyo ndititelii lyako lyakulisawa.
3201170054	Maana nenda yaleka yega napanga panope na kristo, kilebe ambaso chathamani munomuno.
320118003f	Ingawa igala kwayega yono nijambo la muhimu muna kwaajili yinu.
320119008c	Kwa kuwa nible nauakika juu yaleno, nitengite naigala nanayendelya baapamipe namwenga mwbote, kwaajili yamaendeleo na furaha ya imani yhinu.
32011a005c	Nal ino lipaleta furaha yhinu ngolo katika kristo yesu, kwasababu bakwango panope na mwenga.
32011b00d2	Mpalikwa mahishi maisha ginu katika mwenendo. Mzuri wamipasa injili ya kristo. mpangenyo ilipanaisa kwinu la au mana ninaisali, niyowe nyemeliko imara katika roho jlmo, mwendashinia, imani ya injili kwa panope.
32011c008b	nakamantishike nakilebe sosote sakipangilwe na madai ginu. yheno kwabe mishara ya ualibifu. bali kwinu nilishara ya wokovu bokya kwanaongo.
32011d005f	kwamana mwenga mutipeyeliwa kwaajil ya kristo, nimwanilelibai bali nateseka kai katika yhwembe.
32011e0066	kwamaa mwina mgogoro wolywolya katika wamubenwikwango namwanda yowa kwamba nibilenao hata mbiya mbeno.
320201008e	Maana ibile yeyelusa moyo katika kristo. mana ibile falaja katika pendo lyake maana ibile kwina ushiika wa roho. mana ibile rehema na lusongo.
3202020070	Mwikamilisho furha yango kwa panga mamope mubeupondo gumo, mubile mwabano katika riho na mubile nalikusudi limo.
3202030063	kwa monge kwa ubinafsi na majivuno isipokuwa kwa linyenyekevu mwana mwabweni benge bora zaidi yinu.
3202040052	Kila yumo winu kanaalinge baimahitaji gake binafsi, kae kwaajili mahitaji gabenge.
320205002a	mubee nania kati ya bilenayo yesu kriisto.
