2800000005	Mateu
36050f002d	Kakuli bamwi chivava sanduki kuya kwa Satani.
36051000a4	Haiva kuvamwi vanakazi vazumine kwina wina vava shaminini, mumusiye ava tuse, iri kuli ikereke kanji i lemezwa ahulu, iri kuli ikereke i tuse vana vasena vava tusa.
360511006f	Uzuminine va kulwana va vusa hande kuti vahewe ikute kovere, sihulu hulu avo vasebeza mu linzwi ni mukuli ruta.
3605120082	Kakuti iñolo liti, “kanji uviki muhala kukaholo ke mpulu chiyi kwete kusinza vuheke,” mi “Yoseveza uswanera itifo yakwe.”
3605130060	Kanji utambuli muzeko u yama muntu mukulwana kwanda yokuti kwina impanki zo vere kamba zo tatwe.
360514004a	U kalimere vapanga chivi havusu bwa vonse iri kuli vamwi valitute kiuvali.
3605150069	Ime ni kulayera havusu bwa Ireeza ni havusu bwa Keresite Jesu mane vulyo nihavusu bwa mañiroyi aketetwe,
36051600a4	kuti u kwate inzi tayero nikusena kulikumusa mi kanji upangi chihi ne chihi cheva ni chiyaluluti. Kanji uli yaviri muchivi cho zumwi miuntu. Uvone kuti uli chenisa.
3605170076	Kanji uzwiri havusu kunwa menzi vulyo. linu, u swanera kunwa ni waine inini kupangira ivumo lyako ni kulwalanga kwako.
3605180077	Zivi zabamwi vantu ziziveka niku boneka hanze, mi vayenda muzili kuya mwikantulo. Kono zimwi zivi zichilira inako zana.
3605190058	Chokuswana, Imwi misevezi milotu iyalukite ivoneka hekanza, mi yimwi kaioloi ku ungulwa.
36060100a0	Musiye bahikana vonse vena kwi jokwe kukuteka vayendisi vavo che kute lyulonse. Vaswanera kuchita ichi iri kuti izina lya Ireeza ni tuto yakwe kanji zi nyaziwa.
36060200e4	Vahikana vena vayendisi vavo vachi vava zumini kavaswaneli kuva vuza ikute kakuli mizwale. linu, vaswanera kuva severeza monse ahulu. Kuva yendisi va tusiwa che misevezi yavo kuva zumine ni vasakiwa. Urute ni kutalusa izi zintu.
36060300b2	Mwendi zumwi uruta zi chichana mi katambuli itayero zetu zi sepahala, nji kuti, manzwi a Simwine wetu Jesu Keresite. Mwendi mane kava tambuli i tuto zitwala kuvu halo bwa Ireeza.
36060400c8	Uzo muntu uli kumusa mi kakwina chezi. nihakwina bulyo, u lwala cho kulyangana ni kukanana kuama ziyambo zi sena tuso. Azi ziyambo kazina ituso, ni muuna, ni mukutukana, ni mukuhupulera bantu vuvi, ni
3606050084	hape pahazwa ifapano i mbilala za vantu va maano a volete. Va sanduka kuzwa kwi niti. Vahupula kuti vulaperi nje nzira ifumiza mutu.
3606060034	Linu vulaperi ni kusepa che nkulo chifumu chi kando.
360607004c	Kakuli kakwina chituva leti mwi Nkanda. Hape kakwina chituola kuhinda muili.
3606080031	Linu, tuli tumere che zilyo ni zizwato zitukwete.
36060900af	Hanu avo vasaka kuva vafumite vawiranga mumiiko, mukla swa. Vawiranga muma lava ovu hafu ni muzintu zi holofaza ni muzintu zonse zipanga vantu kuwira mu kusinyeha ni kufokola.
36060a00a7	Kakuti i rato lya mashereñi njo muhisi we zivilala zonse. Vamwi vantu vazi lakamina ahulu chivavazwi mwi tumero mi chivavali hwezi avo vene ni masikuluko mangi ahulu.
36060b0078	Kono inwe, vakwame va Ireeza, muzwe kwezi zintu. Mungane kuluka, vulaperi, kusepahala, irato, kuwonderela, ni kulikwata.
36060c00b0	Mulwe inkondo i ndotu inkondo ye tumero. Mukwatirire kwi sepiso iya kuireisa mani iyo imuva supwa. I vaka lyechi kuti muvahi vupaki havusu bwe pankinzingi kwecho chili chiloto.
36060d008f	Ni miha iyi itayero havusu Ireeza, yo leta kuti zintu zonse zihale, ni havusu bwa Keresite Jesu, yava wambi chivali che niti kwa Potisi Pilato:
36060e0060	muvike hande itayero, nikusena kunyazahala, kusikira ha kuvoneka kwa Simwine wetu Jesu Kiresite.
36060f0083	Ireeza kezivahaze kuvoneka kwakwe he nako i swanera - Ireeza, yo Fuyaulitwe, inzo ziho zonke, Simwine yo vunsa, Simwine yo yendisa.
3606100089	Njiyena yenke yasa fwi mi uhala mwi seri lisa loliwa. Kakwina muntu yo mulola kamba kumuvona. Kwali kuve ni kute ni ziho zisa mani. Amen.
36061100c5	Uwambire vafumi mweyinu inkanda kanji valikumusi, ni kusa vika i sepo yavo muchifumu, iri zintu zise kalilire. kono, vaswanera ku sepa mwe Ireeza. Utu newira vonse vuniti bwe chifumu kuti tulikole.
3606120063	Uva wambire kuti banpange hande, kufuma mukupanga zintu zilotu, kuli yumbula, ni kusaka kuliyavira.
3606130062	Mweyo, inzira, muvali vikire musumo mulotu wezo zikezite, iri kuli niva kwatirire kuvuhalo sakata.
360614007d	Timoteya, uvavalere icho chiva hewa kwako. Uzwe kwi ngambolo zo buholo ni kani zisa tusi chimwi checo chiva supa kuti ingana.
3606150051	Vamwi vantu vawamba inzi zintu mi chivava zwi mwi tumero. Mi chishemo chive nawe.
3700000009	2 Timotea
370101006d	Paulusi, muapositola wa Jesu Keresite chetato ye Ireeza, chakuya chesepiso ya vuhalo bwina mwa Keresite Jesu,
3701020073	kwa Timotea, mwanangu yo sakahala: Chisemo, inse, ni inkozo izwilila kwa Ireeza Tayo ni Keresite Jesu Simwene wetu.
37010300b7	Ni litumera kwe Ireeza, uzo u ni vasebelezi kuzwililila ku basukulu wa vesukulu wetu, chakuya chezwalo lijolola, sina ha ni zwilile habusu kukuzeza mwitapelo zangu musihali ni masiku.
3701040052	Sina mu ni zezera zinsozi zako, ni shukelwe ku kubona, chakuti ni zule chakusanga.
370105009a	Ni vakumbuluswa chetumelo yako ikolete isa yangayi, iva hali chetanzi kubanyokokolo va Loisi ni vanyoko va Eunisi. Mi ni zumina kuti ihala ni kwako bulyo.
3701060061	Ili nji vaka ha ni ku ku kumbulusa utimbe impo ya Ireeza ina kwako chakubikwa heulu mayanza angu.
3701070054	Chakuti Ireeza kana a vatuhi luhuho lwa lyowa, kono lwa ziho nilwe rato ni lwe kute.
37010800a2	Chobulyo kanji u swabeli vupaki bwa Nfumwetu, kapa ime, Paulusi, ni musuminwa wakwe. Nihakuva bulyo, u liyavele mu manyando a evangeli chakuya cha maata a Ireeza.
37010900d8	Nji yena Ireeza ya va tuhazi mi ni chatusumpa cha musumpiro u jolola. A vachiti ichi, isinyi cha misebezi yetu, kono chakuya chamihupulo yakwe ikolete. A vatuhi izi zintu cha Keresite Jesu pili inako neiseni kutanga.
37010a00b8	Kono hanu intukuluho ya Ireeza iva zibahazwa chakuboneka chamupulusi wetu Kelesite Jesu. I vali nji Keresite, ya vamanisi ifu ni kuleta buhalo busena ma maninizo che seli lya evangeli.
37010b003a	Hakwinabulyo ni vaketelwa bukutazi, buapositola ni buluti.
37010c00a8	Chevakelyo name ni banyandi che zo zintu. Kono kaniswabite, chakuti ni zi uzo ye nizumine kwali. Mi ni bazumini kuti u wola kubika izo ze ni bamuhi kusikila izuba ilyo.
37010d0053	Uvike mutala wa mañusa o vazuwi kwangu, chetumelo ni ilato lina kwa Keresite Jesu.
37010e005c	Zintu zilotu izo Ireeza aba viki kwako, zivavalele cha Luhuho Lujolola, luhala mukati kanko.
37010f006b	Wizi zintu izi, chakuti vonse vahala mwa Isia ba va ni futatili. Muchikwata echo kwina Figelo, ni Hemogene.
3701100077	Mi Simwine ahe chisemo ku venzubo ya Onesiforo, chakuti hangi a vanikatulusi mi kana a vaniswabeli ha ni vena mumahaka.
3701110053	Chevaka linabulyo, ha vena mwa Roma, a ba tukufalelwe kunisaka, mane na cha niwana.
3701120077	Simwine a muhe kuwana chisemo chizwilila kwali mwelyo izuva. Ni mwinzila zonse za va nitusi mwa Efese, iwe uzizi hande.
370201003f	Cwale iwe, banangu, mukozwe mu chishemo cha na mwa Kreste Jesu.
3702020077	Mi ni zintu zimwa zuwa kwangu hakatu ke mpaki zingi, muzi tambike ku vantu va sepahala vete va wole ku luta vamwi hape.
370203004e	Munyande muvukavo - vukukutu neme, sina ili isole lyi shiyeme lya Kreste Jesu.
3702040060	Kakwina i sole lyi seveza nili suminwe muzintu zovunu vuhalo, kuti a tavise wina he wulu lyakwe.
370205006c	Mi hape, haiva zumwi wi zuziliza kuva yo tiya, kazwatikiwa i kuwani yo mushukwe haisi ha yenderera ni milao.
370206005b	Mi itukero yo mulimi yo seveza ahulu kuti atambule inkavelo yakwe ye zimelantu kumatangilo.
3702070041	Hupule chini wamba, kaho Ireeza kamihe inkutwisiso muzintu zonse.
3702080076	Muhupule Kreste Jesu, kuzwa kwi mbuto ya Davida, yava vuswa kuvamwi va fwire. Ichi chiya che ñusa lye ivangeli yangu.
3702090067	Kecho ni nyanda mane kusika he nako yo kusuminwa sina ni chisinyi. Kono linzwi lya Ireeza kali suminwe.
37020a0088	Yahaho niva nyandi muzintu zonse kwavo vava ku ketetwe, kuti niva wole kuwana impuluso ina mwa Kreste Jesu, ni nkanya iya ku mamanimani.
37020b0049	Ichi chiwambo chi sepahala: “haiva tuva fwi naye, ka twikale naye hape.
37020c0052	Haiva tu wonderela, katu vuse naye hape. Haiva ni tu musampula, katu sampule naye.
37020d004f	Haiva katu sepahali, ushala na sepahala, kakuli ka woli ku lisampula iye mwine.
37020e00cb	Uwondelele kuva hupulisa ke zi zintu. Uva kalimele havusu bwe ireeza kuti kanji va lilwisi ku amana ni ziyambo. Kelyi vaka kakwina chintu chimwi cho vutokwa. Kelyi vaka kwina kusinya sinya kwavo va teka.
37020f0077	Pange chi woleka kuti uve zumwi wa zuminwa kwa Ireeza, muveleki u sena cho kuswava, yo luta inako yonse inzwi lye niti.
370210005a	Uzwe kwi ndava zo kuwamba wamba, zimi twala kuku nyazeleza ku mizwisa mwi nzila ina hande.
3702110042	Ku wamba kwavo kaku yende. Mukati kavo va Hymenaeus nima Philetus.
370212007c	Ava nji vakwame va sena vava zuwa vuniti. Va wamba kuti ku vuka kuvafwire ckiva pangahali kale. Va chinca i ntumelo i vamwi.
37021300b6	Ni hakuva bulyo, mutomo u kolete wa Ireeza uzimana. Ina nili swayo: “Simwine wizi avo vali vakwe” mi “yense u sumpa izina lya Simwine uswanela kuzwa ku zintu zi sena hande.”'
37021400b3	Mwi nzuvo i fumite, kakwina fela imponto ze gauda ni silivera. Kwina hape impoto zo kuveza hazi kuni nizo kuvumba he rongo. Zimwi zina musevezi u sepahala, ni zimwi zisa sepahali.
370215008d	Haiva kwina zumwi yoli joloza kuzi sa sepahali, muntu yo sepahala. Uvikitwe ku mbali, wina musevezi kwa Simwine, mi uvikilwe musevezi mulotu.
370216007a	Uzwe kwi takazo zovu jaha. Tundamine zi chena, intumelo, irato, ni nkozo navo va sumpa kwa Simwine kuzwa kwi nkulo ichena.
3702170044	Kono mukane vuhole ni mpuzo zi sena hande. Wizi kuti zi zala inkani.
370218007d	Muhikana wa Simwine ka swaneli ku panga inkani. Kono uswanela kuva yo lukite ku vonse, yo wola ku ruta, ni kuwola ku lindila.
3702190072	Uswanela kuva wa chisemo ku luta vana vasa zumini va mulwisa. Mwendi Ireeza kawole kuvaha kuvaka ke ntuto ye niti.
37021a005e	Kavave vena hande hape niku zwa mutuswa twa dyavulusu, kasamulaho okuva kwata che ntato yakwe.
3703010041	Mi mwizibe izi: muma zuba ama mani mani mukube ni nako inkunkutu.
3703020094	Linu bantu mu baba kulisaka abo bene, basuni masheeleni, kuli tundumuna, kuli kumusa, bakanani, kusaba nikuti kubashemi, kusalitumela, ni kusachena.
370303005d	Kababe nibasena ilato kubamwi, basayendereli, basohi, basaliwondi, benkondo, basasaki zilotu,
370304005c	Kavave baveteki, vazuminine mitwi, vafosahere, vasaka ahulu minyaka isiñi irato lya Ireeza.
3703050050	Kaba be ni mazimo e chi lumeri, kono kavakane maata acho. Uzwe kuvali abo vantu.
3703060089	Mi bamwi kubali bakwame benjila mumazubo ni kuhapa banakazi vazihole. Ava nji vanakazi vezwire chivi mi vayendiswa itakazo zavo zivilala.
3703070054	Aba vanakazi valitutirile inako yonse, kono kavakafwe kwiza kusika he niti ya maano.
37030800bc	Mwinzila iswana iyo Janesi ni Jambres yaba zimi kulwisa Mushe. Linu mwinzila iswana baruti ba mapa, bazimana niku lwisa i niti. Bakwame ba bolete mumi nahano yabo mi bazobete kuze ntumelo.
370309005a	Linu kese bazwile habusu kuya kule. Kabuholo bwabo mubu boneke kubonse, sina wabana bantu.
37030a0068	Kono inwe, mube chilili i ntuto zangu, munipangila, munihupulela, tumelo, inkulo inde, ilato, kuli koza.
37030b00a6	kunyandiswa ni manyando, nezo ziba pangahali kwangu kwa Antioch, kwa Iconium, hape ni Lystra. Nibali kolisi mumanyando. Kuzwa muzintu izi zose, mi Simwine aba nihazi.
37030c004c	Bonse abo basaka kuhala mwinzila ye Ireeza mwa Chrisite Jesu kaba nyandiswe.
37030d0060	Bantu babi ni maapa kaba yende kububi luli. Muba chenge bantu bamwi kono nabo nabo nibachengiwa.
37030e005b	Kono iwe, wikale muzintu izo zobali tuti ni kuzozumina muzili. Wizi kozo kobali tuti kwali.
37030f008a	Wizi kuti kuzwililila kubunhyile ubezibi mañolo alipatite. Linu izi ziola kuku talifisa mwi ntukuluho kuya che ntumelo mwa Chrisite Jesu.
370310006d	Mañolo ose aba kenzi cha Ireeza. Mi lina ituso kuku luta, kuku sikuluha, ku kusikiulula, niku luta mwi niti.
3703110050	Iyi ina bulyo kuti mutu wa Ireeza a shiyame, nikuli tukiseza misebezi ina hande.
3704010082	Nikuha itaela ikolete havunsu bwa Ireeza ni Kreste Jesu, yente na atule vahala ni vafwile, bakeni chaku livonahaza kwakwe mwipuso:
370402006d	Ukutaze Inzwii. Ulitukiseze mukuwoleka niha kusawoleki. Unyanse, Ukalimele, Ususuweze, nikulonde ni mukuruta.
3704030071	Linu inako ikezite iyo vantu muvakangwe intuto yeniti. kono. kavali kunganyize maruti vayenderera ni takazo zavo.
3704040063	kavasike mantwi abo kuti kanjivazuwi vuniti. Kavazwe mukuzuwa initi, imi muvayembulukele kumatangu.
370405006a	kono iwe, ulikwate muzintu zonse. Ulikoze muvukavo, upange musevezi wavu buleli. wizuzilize isevezo yanko.
370406003f	Kakuli nive tiliwa kale hanze, Inako yangu yakuyenda chiyasika.
3704070040	nivalwi ikondo indotu; nivasiki kuma manizo; niva viki intumelo.
3704080094	Ikuwani yakuluka ivikilwe ime, Ni Simwine yo iye muatuli, yente naka nihe mwelina izuva, kono isinyi ime neke, kono navo bavasaki kuvonahala kwakwe.
370409002f	Upange mo wolela kwiza kwangu cho kulitahanera.
37040a0089	Demasi avanisiyi. Kakuli usaka zekanda yahanu imi avayendi kwa Tesalonika. Kresensi avayendi kwa Magatia; imi Tite avayendi kwa Dalmatia.
37040b0060	Mbwiteli Luka njowina name. muhinde Mareka mwize naye wina intuso kwangu kuwamana mowu musevezi.
37040c001a	Nivatumi Titiko kwa Efese,
37040d0068	Uniletele ijasi linibasiyi kwa Troasi kwa Karpo. wize nalyo, ni mbuka, sihulu izo za hamandalo anoletwe.
37040e0079	Alexandere mufuli we zintale zekopa avapangi zintu zifosahele kwangu. Ireeza mwa muvozekeze kuyenderela ni mitendo yokwe.
37040f0035	Nawe uzwe kwali umutokomere, Mukuti ulwisa mazwi etu.
3704100051	mwinako iniva litavilili, vonse vavanisiyi. mi kanji nizi valirwa kuvali mulandu.
37041100aa	Kono Simwine avazimani name niku nikoza ili kuti, mukati kangu, ilikuti ku kutaza kwangu kuwole kwizuzilizwa. ilikuti vechinsi vawole kuzuwa. niva hazwa mumilomo ivandavu
3704120072	Simwine mwani lukulule muvuvi vonse mi imi chebaka lyemupuso yewulu. kwali kuve ni kanya kuya uko kusamani. Ameni.
3704130037	Ulumelise Pulisila, ni Akwila, nivezuvo ya Onesiforosi.
3704140050	Erasitusi avashali kwa Makorite. kono nivakasiyiyi Trifimosi kwa Mileta nalwala.
3704150076	Ulike mo wolera kukeza maliha ni aseni kusika. Eubulo uku lumelisa, Ni Pendenisi, Linasi, kalaundia, ni mizwale yonse.
3704160037	Imi Simwine ave ni luhuho lwako, Nichisemo chive nanwe.
3800000004	Tite
3801010085	Paulusi, mutanga we Ereenza ni mutumwa wa Jesu Kereste, ke tumelo ye ereenza ni Vatu Vaketetwe ni zivo ye niti izumizana ni vurumeri.
380102006f	Iva Vena i sepo yo vuhalo vusamani vwe Ereenza, iye a sa chengi, ava sepisi pili izinako niziseni kuva kwateni.
380103007f	Ke nako iswanera, cha patulula lizwi lyakwe lyava nihi kuti ni lilete. Ni va tendi vuti kuya ke tayero ye Ereenza Muhazi wentu.
380104006e	Kwa Tite, mwana mwitumelo ye niti yetu. Chisemo ni nkozo izwa kwe Ereenza Eshetu ni Christe Jesu Muhanzi wetu.
3801050079	Keli evaka niva kusiyi mwa Kerete, kuti uva kanye zintu zisa manite ni keta vayetereri kayedisi mwi tolopo muni va kucho.
380106008d	Muyetereri u swanela kusa nyazahala, mukwame wa mwanakazi umina, ni vana bakwe vaswanela kusepahala basiye kunyaswa cho vuvi ni kuvula ikute.
38010700cc	Inswanelo ku muyendisi, muyendise we zubo ye Reenza, kusanyazahala. Uswanela kusa zuweka kapa kulinyemuna. U swanela kusabenga benga, kasaneli kutwaela kunywa iwaine, isinyi wenkondo, ni kusha lya hahulu.
3801080086	Nihakwina vulyo, uswanela kuwola kutambula vene, mulikani wa zilontu. Uswanela kuba utalifite ulukite, vu ireeza, ni yo wolakulikwata.
3801090092	Mi uswanela ku kwata ahuulu kulinzwi lisepehala liva rutwa, cho kuta kuti a wole ku susuwenza vamwi ni intuto ilotu ni kusikulula vose va mulwisa.
38010a0081	Kwina vantu vava sandukiri vangi, sihulu avo vo mupato. Mazwi avo kaena ituso. Valichenga ni kuhitisa vatu mwi nzila isali njoyo.
38010b006b	Mi vaswanela ku zimikwa. Varuta ziva sa swaneli kuruta kutenda bufumu vufosahele ni kuhauhanya masika onse.
38010c0072	Umwina kuvali, utalilifite wavo, chati, “Makerete kuvasiyi kuchenga, vuvi ni ziñolozi zitiza, mavumu makata.”
38010d0048	Iyi ndava ye niti, cwale muvasikulule luli kuti va ve ni tumelo izuweka.
38010e0046	Musiye kuteeka matangu a ma Juda kapa milayo ya vantu vasandula initi.
38010f0089	Kwavo va jolola, zintu zonse jolola. Kwavo va va sachenete ni va sazumini, ka kwina colola. Mi mihupulo yavo ni maikuto avo e zwile vuvi.
3801100076	Vata kuti venzi Ireeza, linu vamusapula muzitendantu zavo. Vena mitendo mivi nikusa zuwa. Ni musevezi milotu ivakanga.
380201002d	Kono iwe, wambe chi swanela itaelo ye tumelo.
380202007f	Vakwame va kulwana va swanela kuli kwata, ni ku kutekeha, vena i nkutwisiso, vena tumelo izuweka, mwi lato, ni mukukola inkulo.
3802030087	Vanakazi vakulite navo lukera kuli likwata, isinyi kusooha. Sanzi valihi ahulu kukunwya i waine ingi. Vaswanera kuruta zintu zishiyeme.
380204005a	kuchitira kuti vawole kuruta vaana kazana muvaswanela kusakira vakwame vavo ni vaana vavo.
38020500ba	Vaswanela kuva ruta inkutwisiso, kujolola, kwiziva kuvavalela mazuvo, nikuti valivike kunsi lya vakwame vavo, vaswanela kutenda izo zintu kuchitira kuti linwi lye Ireza sanzi li nyanswa.
3802060033	Mwinzila iswana, susuweze valomwana kuti va talife.
3802070064	Mwinzila zonse mulivonise kuva vo mutala wa misevesi milotu. Mi horuta, vonise vuntu ni ku kutekeha.
380208007d	Wambe linwi li jolola mi lisanyazahali, kucitira kuti valwisanisa vaswave, kakuti kakwinazintu zivi ziva wola kuwamba kahetu.
380209005d	Vahikana vakuteka va simwine vavo muzintu zonse. Vaswanela kuva sangisa isinyi kukanana navo.
38020a007e	Sanzi vevi, kono va swanela ku tondeza intumelo indotu. Kuchitirira kuti mwinzila zonse vakutekise ituto lye Reza muhazi wetu.
38020b002f	Mi chisemo che Reza chiva voneki kuvantu vonse.
38020c0093	Chituruta kukana vuvi vonse ni mihaliro ya minyaka ya hansi. Ituruta kuhala cha kuzuwisisa, chaku shiyama, ni cha kulikanyisa ireza mwe zinu inako.
38020d007a	Heti tu lolete kuvusu kuti to tambule insepo i fuyaulitwe, kuvoneka kwe kanya ye Ireza wetu mukando ni Jesu Kreste muhazi.
38020e00a9	Jesu iye mwine avali tambiki kwetu kuchitira kuti atuliulule ku vuvi bwetu ni kutu tenda va jolola, kwali mwine, vantu vavu tokwa vena inyotwa yaku chita mitendo milotu.
38020f005b	Wambe mi ususuweze izo zintu. Sikulule cha ziho sonse. Zanzi kuvi ni muntu yoku nyansiliza.
380301005d	Vahupilise kuli nera kuva yendisi ni mivuso, kuva zuwa, kuli tukiseza kupanga mitendo milotu.
3803020079	Uva hupilise kusa nyefula zumwi, vasiye i nkani, kuzuminina vamwi kuva ni zira zavo, ni kuvonisa chishemo ku vonse vantu.
38030300ce	Kakuti hamwi naswe kena tuvali ku nahana zilotu ni kusechilira. Tuvali kuchengetwe ni kuva muzitamo ze minyaka isiyana ni ntakazo. Tuvali kuhala muvuvi ni muna. Tuvali ve zitoyo ni kuli toya zumwi ku zumwi.
380304004d	Kono cwale kushiyama kwe Ireza muhazi wetu ni lato lyakwe kuvantu livavoneki,
38030500b0	kena ivali che mitendo ya kushiyama itu va pangi, kono kechishemo chakwe kuti ava tu hazi. A vatuhazi che kushajiwa ko kuzalwa chincha ni kusandulwa vuhya cho Luhuho lu Jolola.
380306004c	Ireza cho vufumu ava chunki Luhuho lu Jolola hentu cha Muhazi Jesu Keresite.
380307006b	Ava pangi inchi ili kuti, kuwana kunyemunwa ke chishemo, katu wole kuva vayoli ve sepo yo vuhalo vusa mani.
38030800d3	Iri ñusa lisepahala luli. Nisaka kuti u wambe cha vundume kuamana nezi zintu, iri kuti avo va sepete Ireza vave ne sepo hami tendo mirotu yava viki havusu bwavo. Inzi zintu zi lotu ni kuvozekeza ku vonse vantu.
3803090080	Kono usiye inkani zo vuholo ni masika ni kukanana ni kuzeka kuamana ni mulao. Izo zintu kazina intuso mi kakwina chizi vozekeza.
38030a0055	Ukanine yense yo leta i kauhano mukati kenu, kuzwa ha yonke kamba zo vere inkalimero,
38030b0064	mi wizive kuti uzo yenke chava sanduki kwi nzira i shiyeme mi u panga chivi ni kuli atula iye mwine.
38030c0078	Hani tuma Atemasi kamba Tayichisi kwenu, uhwere ni kwiza kwangu kwa Nikopolisi, uko kuni vali keteri kuke kala hamaliha.
