2800000005	Matei
2f090400c3	Nhwalo bhando bha ku Makedoniya pubhapala kuhika pamonga na nenga na kunkolela mangota mukilenganikii jhe, natukola hone nhwalo tukalokite hake kwa nhwalo gwino, na mangota helahela nankola hone.
2f090500d6	Yene mwe mbaha kwajhopa akalongo bhamba bhalongolele kuhika kwino, akalaghii hupo hino ngolongwa ghinnongela nampiya, peniya nailangiya kubhehe hupo jhene ipihitwe kwa kupala kwino mabhene na chi kwa kuchokolekewa.
2f0906006f	Nkomboka malobhe ghala, “Jwamicha mbejho pandina nahuna pandina, jwamicha mbejho yamahele nahuna yamahele.”
2f09070085	Kila mundo apiya chikinkanga kumwojho gwake, chi kwa uchongo amu kuchokolekewa nhwalo Chapanga impala mundo jhola jwapiya kwa umbone.
2f0908008f	Chapanga ahotola kumpela ilebhe yamahele imipala, machiko ghoha mmi nagho ghala ghumipala, nchoche kupata kwa kila lihengo lya mbone limuhenga.
2f09090082	Ngita Majhandiko gha Chapanga chighalongela, “Jwenio ampela twe kwa akahocho, na umbone gwake utama machiko ghoha ghangapeta.”
2f090a00b4	Chapanga umpela mbejho jhola jwaimicha na jwampela chakulyegha, helahela nampelangana mangota mbejho imipala na itenda imele na ikole na ipambike mahuno ghamahele gha umbone gwino.
2f090b0089	Jwenio Chapanga champela ilebhe yamahele, mme na bhaumbone machiko ghoha bhanchenguu Chapanga nhwalo gwa hupo hito ibhapokile kwa twenga.
2f090c008d	Nhwalo lihengo lende limuhenga lyatangatii jhe bhando bha Chapanga tugha, nambo helahela lyatenda bhando bhamahele bhanchenguu hake Chapanga.
2f090d00f7	Kwa kulangii umbone gwa lihengo lino mabhene, bhando bhannombe Chapanga kwa kujhokanikiya kwino na kujheketela Lilobhe lya Mbone lya Kilichitu. Helahala na miojho jhino jhaumbone kwa kupiya ilebhe hino kwa nhwalo gwabhe na kwa bhando bhange bhoha.
2f090e0069	Yene bhanyope kwa mwojho gwabhe kwa nhwalo gwino mangota, nhwalo gwa umbone nkolongwa gwampekii Chapanga.
2f090f003c	Tunchenguu Chapanga kwa nhwalo gwa hupo yake yangachimulika!
2f0a010093	Nenga ndi Pauli jwenio jhumonekana ndokomile punibhehe kutale na mangota, nambo nibhehe na lilaka, puninnobholela kwa kiya na umbone gwa Kilichitu.
2f0a0200aa	Punimpembekeya punihika kwino ungoto kuntenda mme na lilaka, nhwalo chakaka nihoto kubhehe na lilaka kwa bhando bhibhalongela twenga tutama ngita bhando bha nnema ghongo.
2f0a030052	Chakaka tutama pannema, tukomana jhe ngondo ngita bhando bha pannema chibhakomana.
2f0a04008d	Nhwalo chilaa jhitukomanila chi chilaa jha pannema, nambo likakala lya Chapanga lihangabhana liboma lyoha. Tuhangabhana mambu ghoha ghuwange,
2f0a05009c	nu kutilulana kihibhilikilo chochoha chikiloka chikibhekitwe kwa kulihibhilikiya umanyo gwa Chapanga, na kughatabha malango ghoha, ghinyokanikiye Kilichitu.
2f0a060071	Anda nkomii mukunyokanikiya kila kilebhe, twenga tukilenganikiye kunhadabula kila mundo jwangapala kujhokanikiya.
2f0a0700db	Mangota nnola ilebhe kwa panja tugha. Bho, abhii mundo jhojhoha jwawacha kubhehe jwenio ndi mundo jwa Kilichitu? Chakaka! Bhahe, helahela atubhone twenga ndi bhando bha Kilichitu anda jwenio chabhii mundo jwa Kilichitu.
2f0a080089	Pamonga na kuloka hake kwa ukindendeke gwatupekii Bhambo gwa kwakangamalicha bhando mu kihobholelo na chi kwaleghelecha, nikola jhe hone.
2f0a090036	Mbaijhe mwonekane ndenda kunnyoghowa mu baluwa jhango.
2f0a0a00af	Mundo ahoto kulonge, “Baluwa jha Pauli ndi ngale na ibhii na malobhe matopao, nambo jwenio pabhehe pamonga na twenga abhehe leghele na chikilongela kibhehe kilebhe nacho.”
2f0a0b0087	Mundo jwalongela gheniya amanye kubhehe ghala ghitujhandike tubhehe kutale ghihwanana na ghala ghituhenga putubhehe pamonga na mangota.
2f0a0c00b2	Twenga tupala jhe kukibheka amu kuhwanana na bhando bhala bhubhakikweya bhene, bhando bhubha kipema bhene kwa bhene na bhubhakihwananicha bhene kwa bhene, bhene ndi mandindilima.
2f0a0d008e	Nambo twenga tupetelecha jhe kukiloka, kukiloka kwito nakuighalika mulihengo lyatupekii Chapanga, helahela lihengo lyenio ndi lituhenga kwino.
2f0a0e0083	Twenga tupetelecha jhe kuhomba ngita hela tukahikite jhe kwino. Chakaka tukahikite kwino kunnetela Malobhe gha Mbone gha Kilichitu.
2f0a0f00c5	Yene twenga tulokite hake jhe kwa lihengo lilihengitwe na bhando bhange, nambo tunhobholela kwino Chapanga na kujhendelela kwa lihengo lito kwino, nalibha likolongwa kwa kukengama ghapala Chapanga.
2f0a1000a8	Peniya tuhoto kwatangachii bhando Malobhe gha Mbone mu ilambo ibhii kutale na mangota, nhwalo tupahi jhe kukilokela lihengo lilihengitwa na mundo jwa ku kilambo chenge.
2f0a110068	Nambo ngita chighalongila Majhandiko gha Chapanga, “Jwapala kukiloka na alokele lihengo lya Bhambo.”
2f0a120056	Nhwalo jwajheketelwa chi jhola jwakikweya jwenio, nambo jhola jwalumbililwa na Bhambo.
2f0b010053	Nipala nhimbalile kandina, pamonga nibhonekana nalindindilima. Nhwimbalile kachoko!
2f0b0200ac	Nimone wiho, ngita Chapanga pamonela wiho, nhwalo mangota mmii ngita nchikana jwangakongana na munalome jwalepwe inyaghabhule kwa munalome jhumo tugha jwenio ndi Kilichitu.
2f0b0300a1	Nambo nijhoghopa kubhehe malango ghino ghahotola kughalambulwa na mangota chimuleka kuhobholelwa kwino kwa Kilichitu ngita Hawa chakolwiwa na uwange gwa lijhoka.
2f0b040160	Nhwalo mundo jhojhoha anda ahika kwino na kuntangacha Yecho jwangalandana na jhola tuntangacha twenga, mangota mupokela kwa mabhoko mabhele. Na mangota anda mkapokii Uhuke jhonge jwangalandana na hela jha Uhuke gwa Chapanga, na anda mukalipokile Lilobhe lya Chapanga lyangalandana na lela lituntangachila twenga mughahimbilile mambu agha kwa ujhojhoho!
2f0b050059	Nihambuka jhe kubhehe nenga ndi jwandina kuliku bhene bhubhakikema, akatenga akakolongwa.
2f0b0600a1	Pange nibhonekana nilonge jhe mbone, nambo ngwete uhotolo gwa kumanya ilebhe ya mahele, lijhambu lende litendike limanyikana kwino kila chehemo na kipinde choha.
2f0b070077	Bho, ndehi uhakaho kwa kukihuluwa namwene na kunhobhowa mangota kwa kwatangachii jhajhe Lilobhe lya Mbone lya Chapanga?
2f0b0800ad	Punikibha ninhengela mangota, ilebhe yoha ibhokite kwa lilongo lya bhando bhange bhubhanyeketii Kilichitu. Ndehila ngita kupoka bhange ilebhe yabhe mbate kunhengela mangota.
2f0b0900de	Punikibha na mangota nikantotwii jhe mundo jhojhoha pumbata kilebhe, nhwalo akalongo bhubhabhokite ku Makedoniya bhakambekii kila ilebhe imbalita. Nikapahi jhe kumponja kilebhe chochoha chela na nijhendelila kuhenga yenio.
2f0b0a008f	Kwa uchakaka Kilichitu abhii nkate jhango, abhii jhe mundo jhojhoha jwabhii ku kilambo cha ku Akaya jwahoto kunhibhilila nenga kukiloka kwango.
2f0b0b0051	Bho, punilonge naha mihambuka nimpala jhe? Chapanga amanya kubhehe nenga nimpala!
2f0b0c00cc	Nijhendelela kuhenga chela chinihenga ngohe, kupala kwahibhilila ndela bhala bhubhakikema akatenga akakolongwa, bhala bhubhapala kukiloka, ngita bhala bhubhakiloka bhahenga lihengo ngita lituhenga twenga.
2f0b0d0078	Nhwalo bhando bheniya ndi akatenga bhuwange, bhahenga lihengo lyabhe kwa uwange bhubhakikopokeya akatenga bha Kilichitu.
2f0b0e0072	Nkoto kukangacha, nhwalo Limbembela lihotola kukikopokeya kubhonekana ntumiche jwa kunane kwa Chapanga jwa lumule!
2f0b0f009a	Yene tukangacha jhe anda akahenga lihengo bha Limbembela bhakikopokeya bhabhonekane akatumiche bhaumbone, nambo kujhomolela kwabhe nabhapokela chikipalwa.
2f0b1000a6	Nenga nilonge kabhele, mundo jhojhoha akoto kummona nenga nalindindilima. Anda umwene nenga nalindindima, umbokela yenio anda nenga nalindindima mbate kuloka pandina.
2f0b110081	Chinikilongela ngohe chi chela chalaghalikiye Bhambo nongele, nambo nhwalo gwa kukiloka, nenga nilongii ngita mundo nalindindima.
2f0b12005e	Nhwalo bhando bhamahele bhakiloka anda bhando bha pannema chibhaloka, nenga helahela nikiloka.
2f0b13005a	Mangota mabhene bhumii na malango hake, ndi nhwalo mahimbilila mandindilima kwa kuhangana!
2f0b1400bd	Mangota munhimbalila mundo jwantenda makabhanda, mwahimbilila bhando bhubhapala ilebhe twe kuliku chibhapalwa kupata, jwakikweya na bhubhanimbilikiya na kumpucha, bhamata mbalamande kumiho.
2f0b1500be	Nikola hone kujheketela gheniya kwa twenga tukahotwiijhe kujheketela. Nambo nilonge anda mundo nalindindima, anda abhii mundo jhojhoha jwapala kukilokela kilebhe, na nenga nijhigha kukiloka.
2f0b1600d0	Bho, bheniya ndi Akaebulaniya? Nenga helahela ndi Mwebulaniya. Bho, bheniya Akaichilahele? Nenga helahela Mwichilahele. Bho bheniya bhahumii mulukolo lwa Ulahimo? Nenga helahela nihumii mu lukolo lwa Ulahimo.
2f0b170143	Bho, bheniya ndi akatumiche bha Kilichitu? Nilonge ngita nde kupombwa, nenga ndi natumiche jwa Kilichitu kupeta bheniya! Nenga hengite lihengo lyamahele kupeta bheniya, mbungitwe mukipungo kupeta bheniya, nikatyalitwe kwa limbendela lya ndomondo kupeta bheniya, nikibha mukuhandahanda jha ngondo jha kuwegha kupeta bheniya.
2f0b18005d	Nikatyalitwe mala nhwano na limbendela lya ndomondo yato makome matato na ticha na Akayahude.
2f0b1900c7	Nikatyalitwe na limbendela lya ndomondo patato na Akaloma, nikakong'winde na maghanga mala jhimo, nikatenywikilwe na mele mulilabha mala patato, na mala jhimo nikapipiki totolo mumbwane muhe na kilo.
2f0b1a0194	Mumwanja gwango nikibha mukuhandahanda jha ngondo jha kukokolwa na mache, nikibha mukuhandahanda jha ngondo jha kubulwa na akawiye, nikibha mukuhandahanda jha ngondo jha Akayahude ajhango na bhangabhehe Akayahude, nikibha mukuhandahanda jha ngondo pa bomane, nikibha mukuhandahanda jha ngondo kumanyahe, nikibha mukuhandahanda jha ngondo mumbwane, nikibha mukuhandahanda jha ngondo kwa akalongo bhuwange.
2f0b1b009d	Nikahengite lihengo linonoho na kulagha, nikagholwike jhe, nikibha na njala na nyota, nikibha jhe na chukulyegha, nikapemite malile na nikibha jhe na ngobho.
2f0b1c006a	Pamonga na gheniya ghoha, kila lichiko natangatila kwahengela makunde gha bhando bhubhanyeketii Kilichitu.
2f0b1d0095	Anda abhii mundo jwaleghelike, na nenga helahela nibhehe leghele. Anda mundo jhonge antenda agweghe mu uhakaho, nenga helahela nibhona lipyanda hake.
2f0b1e0045	Anda imbala kukiloka, nikilokela ghala ghighalangiya nenga neghelike.
2f0b1f0081	Chapanga, Tate jwa Bhambo Yecho, ndi alumbalilwe machiko ghoha ghangapeta, jwenio amanya kubhehe chinilongela nilonge jhe uwange.
2f0b200084	Punikibha ku Damasiko, nkolo jwa bomane, jwalongochwa na munahota nkolongwa Aleta, akabhekite akalonda pa bomane bhapata bhangamule.
2f0b21006a	Nambo nikabhekitwe mu kitandabhala, nyakuhuwa pa lidilicha lya lipamanda, nyakupokonyoka mu mabhoko ghake.
2f0c010064	Nipala kukiloka, nambo kilebhe cha mahajhe. Nanongela ghala gha uloto na uyekulo kuhumii kwa Bhambo.
2f0c0200b8	Nimmanya mundo jhumo jwajheketile Kilichitu, yaka kome na ncheche akatolitwe ade kunane kwa Chapanga. Nambo nimanya ndeka atamita kwenio kwa yegha amu kwa uhuke, nambo Chapanga amanya.
2f0c0300a8	Nilonge kabhele, nimanya mundo jwenio akatolitwe ade paladicho ndi kunane kwa Chapanga. Nambo nimanya jhe atamita kwenio kwa yegha amu kwa uhuke, nambo Chapanga amanya.
2f0c040061	Kwenio ku pepo jwenio ngajhoha mambu ghangachimulika, mambu gheniya mundo ipalwa jhe kuchimulila.
2f0c050075	Chanikilokela mundo ngita jwenio, nambo nikiloka jhe namwete nambo chanikilokela ilebhe yela ilangii uleghele gwango.
2f0c0600d6	Anda ngambala kuloka, ngamii jhe nalindindilima, nhwalo nganongi uchakaka tugha. Nambo nenga nikiloka jhe, kupala bhando bhangoto kumona nenga ndi nkolongwa kuliku ghala ghubhaghabhona na kujhoha kuhumii kwa nenga.
2f0c0700d4	Nambo indenda nenga ngoto kuloka hake kwa nhwalo gwa ilebhe yamahele yayekulilwe Bhambo, nikajhohine lipyanda payegha jhango ngita nihomwa na mibha, ntumiche jwa Limbembela ang'ahiche nenga kupala ngoto kukiloka.
2f0c08003e	Nikampembelikii Bhambo pa tato kupala amokeye lipyanda lyenio.
2f0c0900d1	Nambo Bhambo akanobholile, “Umbone gwango kwino ukwelite, nhwalo likakala lyango libhehe likolongwa pumibhehe legheleghe.” Yene nikilokela uleghele gwango kupala likakala lya Kilichitu litame nkate jhango.
2f0c0a00ac	Yene kwa nhwalo gwa Kilichitu, nijheketela punibhehe leghele, puniligwa, punilagha na puning'ahika, na mang'ahiko ghange nhwalo punibhehe leghele, peniya ndi punikangamala.
2f0c0b00db	Mmii ngita nalindindilima, nambo mangota munjokolekeya kubhehe yenio, nhwalo mangota mpalitwa kungweya. Nhwalo anda nenga kilebhe nacho, nambo nenga natumiche jwandina jhe kuliku bhala bhubhakikema akatenga akakolongwa.
2f0c0c0063	Ikangacho na nginyililo ilangii chakaka nenga ndi natenga, ghakapitile pakate jhino kwa uhimbililo.
2f0c0d00c8	Bho, kilebhe ghane chipongokilwe kuliku malongo ghange gha bhando ghighanyeketii Kilichitu, nambo nenga nikantotwii jhe kwa kumpala mangota utangatile mbijha? Chonde ninyopa unekeke kwa kunnemu yenio!
2f0c0e00ca	Dolekeya ngohe patato nenga kuntyangila, nanimponje jhe nhwalo nipala jhe ilebhe hino nambo nimpala mangota. Nhwalo yana bhabheke jhe kihukilo akatate bhabhe, nambo akatate bhabheke yana yabhe kihukilo.
2f0c0f00bf	Ngohe chahangana hake kutumila ilebhe yoha iminayo kwa nhwalo gwango, helahela kukibhowa namwete kwa nhwalo gwa kuntangatila mangota. Bho, chaumbala pandina nhwalo nenga nimpala hake mangota?
2f0c100082	Yene channyeketela kubhehe nikampunjite jhe. Nambo mundo jhonge chalonge, “Nhwalo Pauli akalamwike, akampatite kwa kunkolowa.”
2f0c11005b	Bho, nikapatite ilebhe yamahele kuliku chimbalitwa kupata punintumita mundo jhojhoha kwino?
2f0c1200d9	Nenga nikampembelekiye Titu, ahike kwino pamonga na nnongo jhonge. Bho, Titu akampokite ilebhe hino? Bho, nenga na jwenio tuhengita jhe lihengo kwa Uhuke gwa Chapanga gholaghola amu tukengama jhe ndela jhejhela jhela?
2f0c1300e9	Pange mihoto kulonge twenga tukikengelela palonge jhino! Nambo twenga tulongela mambu ghanga palonge jha Chapanga, kongo tulombine na Kilichitu. Akakoche bhango, chochoha chituhenga, tuhenga kwa kukangamalicha mangota mu kihobholelo.
2f0c14011a	Nijhoghopa kuhika kwino, nihoto kukolela jhe ngita chinihobholela kunkolela, na mangota chaumone jhe ngita chimihobholela kumona. Nijhoghopa ngoto kwakolela bhando akakomana na bhikolelana wiho na bhinalilka na bhikikweya na bhina lung'enyo na kukopokehana na kukiloka, na kijhonga.
2f0c1500e5	Nijhoghopa pange punihika mala jhu ubhele kwino, Chapanga chandenda ndokomale palonge jhino, chinalelela bhala bhubhahengita uhakaho makacho, nambo bhakajheketii jhe kuuleka uhakaho gwabhe, kupala ngongola na ngongola ibhatehila.
2f0d0100b2	Jhenje ndi mala jhu utato kutyangii mangota. Ngita Majhandiko gha Chapanga chighalonge, “Kila litakalilo lihadabhulwe kongo bhabhaa bhando bhatato amu bhabhele bhubhalolite.”
2f0d0200aa	Nikapwatalile pabhele punityangila mangota. Ngohe nilonge kabhele punibhehe kutale, pumbala kuhika nanabhonela jhe kiya bhala bhubhahengita uhakaho na bhala bhange bhoha.
2f0d0300b9	Chahenga yenio nhwalo mabhene mipala kulola kubhehe Kilichitu alonge kupete nenga. Kwino Kilichitu aleghelike jhe mukuntendela ipalwa, nambo likakala lyake lihenga lihengo pakate jhino.
2f0d0400d7	Nhwalo akabhambitwe panchalaba kongo aleghelike, nambo ngohe abhii ghome kwa likakala lya Chapanga. Helahela twenga tuleghelike kwa kulombana nako, nambo tutama nako kwa likakala lya Chapanga kwa kunnangiya mangota.
2f0d0500a5	Mukilolekeye mabhene anda chakaka nkwete kihobholelo. Bho, umanya jhe kubhehe Kilichitu Yecho abhii nkate jhino? Anda Kilichitu abhii jhe nkate jhino nnepelile njwe.
2f0d060040	Nambo nihobholela mangota umanya kubhehe twenga tukalepelii jhe.
2f0d0700b5	Ngohe tunnyopa Chapanga nkoto kuhenga lyanganandela lyolyoha. Chi ngita tupala bhando bhalole tulepelii jhe, nambo mangota uhenga ghaumbone pamonga na twenga kubhonekana tulepelile.
2f0d080047	Nhwalo twenga tuhoto jhe kukana uchakaka, nambo tujhendelecha uchakaka.
2f0d090078	Tuhangana kubhehe twenga tuleghelike, nambo mangota nkangamile, tunyopa Chapanga mangota mme bhaumbone kwa kila kilebhe.
2f0d0a00ad	Yene nijhandika ghanga ghoha punibhehe kutale, nhwalo punihika kwino ngoto kupwata kwa ukindendeke ghumbatite na Bhambo, uhotolo gwa kwa kangamalicha changahegheleka mwojho.
2f0d0b00b6	Ngohe makalongo bhango nintabhuka, mme bhaumbone kwa kila kilebhe, nhwachila kilebhe chimo, ntamangane kwa uteeke, na jwenio Chapanga jwa upalo na uteeke chabhaha pamonga na mangota.
2f0d0c002f	Nnyambuchane kwa kulangiya upalo gwa Kilichitu.
2f0d0d0035	Bhando bhoha bha Bhambo Yecho Kilichitu bhinyambucha.
2f0d0e0080	Umbone gwa Bhambo Yecho Kilichitu na upalo gwa Chapanga na mu kulombana na Uhuke gwa Chapanga, utama pamonga na mangota mabhoha.
300000000b	Akagalatiya
30010100bc	Nenga Napauli, ngemitwe jhe hilu ndumitwe jhe na mundo kubhehe natenga, nambo ngemitwe na kutumwa na Yecho Kilichitu na Chapanga Tate gwito jwakayokiche Yecho Kilichitu kuhumii mu kuwegha,
3001020086	nenga na akalongo bhoha bhibhabhii pamonga na nenga tunyandikila mangota makunde gha bhando ghighannyeketii Kilichitu gha ku Galatiya.
3001030053	Ninyope umbone na uteeke kuhumii kwa Chapanga Tate gwito na Bhambo Yecho Kilichitu.
30010400ad	Yecho Kilichitu akajheketile kuwe jwenio kwa nhwalo jha uhakaho gwito twenga ngita chapalita Chapanga Tate gwito, atukombole kuhumii mu nnema ghongo gwanganandela gwa ngohe.
300105003d	Chapanga abhii na ung'alicho machiko ghoha ghangapeta! Amina.
300106009d	Nikangacha munneka Chapanga kajhombekajhombe, jwahaghuline mangota kwa umbone gwa Kilichitu, na nkengime lilobhe lenge lilibhonekana ngita Lilobhe lya Mbone.
300107009b	Chakaka libhii jhe Lilobhe lenge lya Mbone. Nongi yenio, nhwalo bhabhii bhando bhibhamubhoghana, na bhapala kulighalambula Lilobhe lya Mbone lya Kilichitu.
30010800a9	Nambo anda mundo pakate jhito amu ntumiche jwa kunane kwa Chapanga, natangachila lilobhe lenge lya mbone chi ngita lituntangachii twenga, bhahe, jwenio abhaha na likoto!
30010900b2	Ngita chinongolile kulonge, na ngohe nibhujhii kabhele kulonge, anda mundo jhojhoha anobholile Lilobhe lya Mbone lenge na chi lela lipokile, jwenio abhaha na likoto lya Chapanga!
30010a009a	Bho, nipala kunhalalicha ghane? Bho, nipala kunhalalicha mundo amu Chapanga? Anda ngandenda yenio, ngangundike ng'o nenga kubhehe natumiche jwa Kilichitu.
30010b0061	Makalongo bhango, mbala umanye kubhehe Lilobhe lya Mbone lindangicha lela lihumii jhe kwa bhando.
30010c0085	Hilu nenga mbokii jhe kuhumii kwa mundo jhojhoha amu nikabholitwe jhe na mundo. Nambo Yecho Kilichitu jwenio ndi jwayekulile gheniya.
30010d00a3	Mangota mukajhohine punikibha makacho pungamwila dine jhango jha Kiyahude, na chinang'ahita makunde gha bhando bhibhanyeketii Kilichitu nambata kwakomelekeya njwe.
30010e00a2	Chakaka, nenga nikachochite hake mu dine jha Kiyahude kuliku Akayahude twe bhitulenganii yaka nhwalo ng'aghita hake kughakamula mabholo ghala gha akanahota bhito.
30010f005a	Nambo Chapanga, kwa umbone gwake akahagwii nakubhelukwa jhe, angemite niunhengele mahengo.
3001100092	Pala tugha payekulila Mwana mundo nkate jhango, ndangache Lilobhe lya Mbone kwa bhando bha ilambo henge, nikabhutwiki jhe kunkonya mundo jhojhoha.
30011100a2	Helahela nikajhawii ndeka ku Yeluchalemo kwa bhala bhibhakalongalile kubhehe akatenga, nikatumbwii kujhenda ku Alabiya, peniya nyakukelebhuka kabhele ku Damasiko.
3001120070	Puipetita yaka itato nyakuhobhoka ku Yeluchalemo kukongana na Petile, nyakutama nako kwa machiko kome na nhwano.
300113005b	Nambo nikakonganike jhe na ntenga jhonge jhojhoha nga Yakobu, unung'una mundo Bhambo Yecho.
3001140046	Chenje chinijhandika ndi chakaka, Chapanga amanye, nilonge uwange jhe.
3001150050	Bhahe, machiko gha palongolo nyakujhenda ku kilambo chuku Siliya na ku Kilikiya.
3001160074	Machiko gheniya, namwete bhanamona jhe makunde gha bhando ghighanyeketii Kilichitu gha ku kilambo chuku Yudeya kola.
30011700cb	Chibhakimanyite bheniya ndi chela chikilongelwa na bhando: “Mundo jhola jwatung'ahita makacho, ngohe atangachii bhando Lilobhe lya Mbone lelela lela lya kuhobholela Kilichitu lyapata kulikomelekeya!”
3001180033	Yene, bhajhakunnomba Chapanga kwa nhwalo jha nenga.
3002010090	Peniya, puipetita yaka kome na ncheche, nyakuhobhoka kabhele kujhenda ku Yeluchalemo pamonga na Banaba, helahela nyakulongohana pamonga na Titu.
