2800000009	ማቶሳ
3b051000be	ይኒ ግሾ፥ ይን ፋጾደ ጋር ይን ናጋርቶ ፈታይ ፈተስ ፋጾተን ፈተ ፈተስ ዎሶተ። ጽሎ አስ ዎስታ ዳማን ዎልቃማ ኦቻ ኦቻነ።
3b051100aa	ኤልያሳ ኑ ፋና አስ። እራ ሳአላ ቡካመ ጋር ምንꬂ ጾዝ ዎስን Ꮉይꬕ በረን እዝፑን አግና ሳአላ እራ ቡክካያ።
3b0512005d	ማህ ኤ ጾዝ ዎስን ሳሎፓ እራ ቡክዳ፤ ሳእታን ካꬃ እንግዳ።
3b0513007a	ታ እሹንꬆ፥ ይንታፓ ኦደን ቱሪ ኦገፓ ባልንትኮ፥ መለ አስ ኤዛ ቱርጎ ማህኮ፥
3b051400b1	ናጋራንችዛ ኤ ኢታ ኦግትፓ ማህዘ ኦደን፥ ኤ ሸምፕቶ Ꮉይቆፓ አሽዛያን ኤ ጋማ ናጋርትስ ማሮትꬅ እንግዛኖ ኤሮ።
3c0000000e	1 ጴጥሮሳ
3c010100f4	ታኒ፥ የሱስ ክርስቶሳ ሐዋረ ጴጥሮሳ፤ ጳንጦሰ፥ ጋላትያ፥ ቃጳዶቅያ፥ እስያን ብቲንያ ጋደ ላልንቲ በተ የዘ ጾዚ ዶርደ፥ አሱንꬅስ Ꮉይ ዳብዳቢዛ ጻፍዳ።
3c010200f9	ጾዚ አደ ቲኒ ቆፕደ ባጋራ ዶርንትዱንꬅስ የሱስ ክርስቶሳስ ኪትንቶደስን ኤ ሱꬅተ ዉጹርክንትዱንꬃና ጌሽ አያናራ ጌዥዱንꬅስ፥ አꬎ ኬሃትꬅን ሳሮትꬅ ማቀ።
3c010300dc	የሱስ ክርስቶሳ Ꮉይቆፓ ደንꬅደ ባጋራ ፋ ዳማ ማሮትꬅ ክለ የልንተራ ꬋቦሰ ኡፋይስ እንግደ ኑ ላꬄ የሱስ ክርስቶሳ አዳይ፥ ጾዘ ጋላትንቶ።
3c0104005f	ማህ ጾዚ ይንትስ ꬋቦሰ፥ ኢቶሰን ቡቆሰ አንጆ ሳሎ ጊግዝዳ።
3c01050099	ይና አንጅታ ዎደ ዉርሱꬅተ ቆንጮደስ የዘ አቶትꬅትስ ጾዘ ዎልቃራ አማኖራ ይንትስ ናግንቲ የነ።
3c01060066	Ꮉተ ኤራꬅ ዎደ ይን ዱማ ዱማ ፋታና ኡንእንትኮን ይነ ኡፋይቶተ።
3c01070131	ይና ፋታንታ ይንታና የልዳና፥ ታማ ኦልን ꬋብዘ ዎርቃፓ ይን አማንታ አꬎን ቱሮ ማቅዛኖ ቤሳደስ። ይና ፋታንትደ አማንተ የሱስ ክርስቶሳ ላምእንꬃ ቆንጭዘ ዎደ ጋላታ፥ ቦንቾን ናሾ ይን ኤኮዳ።
3c010800f8	ይን የሱሳ ብእካያ፥ የዝን ኤዛ ካꬋነ። ይን Ꮉተ ኤዛ ብእካይዘ ባዝ ማቅኮን፥ ኤዛ አማናነ። ማህ ኦሄራ ቆንጭሳደስ ዳንዳእንቶሰ ኡፋይሳራን ቦንቾራ ኩምዳ።
3c0109004e	ይን አማኖራ ናግዘ ይን ሸምፕት አቶትꬅ ደንጎዳ።
3c010a00aa	ጾዛፓ ማቅደ አꬎ ኬሃትꬅ ባጋራ ይንትስ ማቅደ Ꮉና አቶትꬅትባዝ ናቡንꬅ ኤሮደስ ጋማ ቁርቸራ ምንꬂ ኮይዳ።
3c010b00d7	ኡን ግዳ የዘ ክርስቶሳ አያና ኤ ዋይት ባዝን ይንፓ ሱባ ዮኦደ ቦንችትባዝ ቲኒ ማርክꬍተራ፥ አይደ ዎይ ዋይዝ Ꮉኖደ የዛኮ ቆፒ ቁርችዳ።
3c010c0143	ናቡንꬅ ኦህደ ትንቢታ ፋ ኦማስ ባይዝን ይንትስ ማቅዳኖ ጾዚ ይንትስ ቆንጭዝዳ። Ꮉተ አሱንꬅ ይንትስ ኦህደ ዎንገለ ሳሎፓ ኪትንትደ ጌሽ አያና ዎልቃራ ይንትስ ኦህዳ። ኪታንቹንꬅን ይኖ በአደስ አሙꬍዳ።
3c010d00e6	ይኒ ግሾ፥ ኦቻስ ይንታና ጊግዞተ፤ ይንታና አሆተ። የሱስ ክርስቶሳ ማህ ቆንጭዘ ዎደ ይን ኤኮደ ዳማ አቶትꬅ አꬎ ኬሃትꬅ አንጆ ኡፋይሳራ ካፎተ።
3c010e007d	ጾዘ ናኡንꬅ ፋና ኤስ ኪትንቶተ፤ ይን ቲኖ ኤርካይዛራ ኦችደ ኢታ አሞ ካልፐተ።
3c010f007b	የዝን ይንታና ጼግደ ጾዘ ጌሽ ማቅዳን ፋና ይንትን ይን የስተ ኡባ ጌሽ ማቆተ።
3c01100077	ጌሽ ማጻፍተ፥ «ታኒ ጌሽ ማቅደ ግሾ ይንትን ጌሽ ማቆተ» ጋእንት ጻፍንትዳ።
3c011100c4	አስስ ስኖ ብእካይዛራ ኤ ኦችት ፋና ፍርድዘ ጾዛ፥ «ኑ አዳዮ» ጋእ ጼግዘባዝ ማቅኮ፥ Ꮉነ ሳአ ዛቆትꬅ የስተ ዣሽሞራ የዞተ።
3c01120093	ይን፥ ይን አዱንꬃፓ ላትደ ፋꬆሰ የሳፓ ዎዝንትደ፥ ꬋብዘ ብራራ ዎይ ዎርቃራ ባይዛኖ ኤራነ።
3c01130092	የዝን ይን ዎዝንትዳና ቦረ ዎይ ሳንከ ባይዘ ጌሽ ዱሮ ሱꬅ ፋና አልኦ ማቅደ ክርስቶሳ ሱꬅተ።
3c011400a0	ጾዚ አላመ መꬍንቶዳንፓ ቲኖ ክርስቶሳ ዶርዳ፥ የዝን ይና ዉርሱꬅ ዎድተ ክርስቶሳ ይን ግሾ ቆንጭዳ።
3c011500ae	ይን አማንታን ይን ኡፋይስታ ጾዛራ ማቃደ ፋና ኤዛ Ꮉይቆፓ ደንꬂ፥ ቦንችደ ክርስቶሳ ባጋራ ጾዘ ግዳ አማናነ።
3c01160098	ይን ቱርስ ኪትንትተራ ጩቦ ባይዘ እሽቱሞ ካ ይን ሸምፕተ ምንꬂ ፈታይ ፈታያ ዎዝናፓ ዎል ካꬎተ።
3c01170090	ይን ላምእንꬃ የልንትዳና ꬋብዘ ኮቻፓ ባይዝን መዽና የዘ ጾዘ ቃላ ꬋቦሰ ኮቻፓ የልንትዳ።
3c01180085	ጾዘ ቃላ፥ «አስ ኡባ ማታ ፋና፤ ኤ ቦንችታ ኡባ ፉ ፋና። ማታ መላነ፥ ፉꬍታን ጉፋነ።
3c01190078	የዝን ላꬄ ቃላ መዽና የነ» ያጋይዳ። ይንትስ ኦህንትደ ዎንገለ ቃልታ Ꮉኖ።
3c02010079	ይኬ፥ ኢታትꬅ ኡባ፥ ጭሞ ኡባ፥ ጩቦትꬅ ቅናተን ዝግርስ ኡባ ይንታፓ Ꮉሶተ።
3c020200e6	ላꬂ ዳልጋ ማቅዳኖ ይን ኤርዛን ፋና Ꮉተ የልንትደ ዦጋ ናኡንꬅ ፋና ይን አቶትꬅተ ኤ ግዳ ድጭተራ Ꮉንጎደስ ጾዘ ጌሽ ቃላ ማꬅቶ ኡባ ዎደ አሙꬎተ።
3c02040076	አሳራ ቦርንቲ ጾዛራ ዶርንትደ ቦንቾ ማቅደ ደኦ ሹች፥ ላꬄ የሱሳጎ ሺቆተ።
3c020500c1	ይን አያና ኬꬅ ኬጽንትዘ ደኦ ሹቹንꬃና። ይን የሱስ ክርስቶሳ ባጋራ ጾዚ ኡፋይስዘ አያና ዣርሾ ዣርሽዘ ጌሽ ካህኑንꬃና።
3c020600be	ጌሽ ማጻፍተ፥ «Ꮉይቼ፥ ታኒ ጽዮነ ካታማ፥ ዶርንትደ፥ ቦንቾ ማይዘነ ሹች ጋድዳ፤ ኤዛ አማንዘ ሞሎን ዬልꬎስ» ያጋይዳ።
3c020700d1	Ꮉይ ሹችዘ ይንትስ አማንዙንꬅስ ቦንቾ፥ የዝን አማኖሱንꬅስ፥ «ኬጽዙንꬅ ቦሪ አሽደ ሹችዘ ኡባፓ አꬍዘ ማይዘነስ ኦማ ሹች ማቅዳ።»
3c020800dd	ማህን፥ ጌሽ ማጻፍተ፥ «Ꮉይ ሹችዘ አስ ꬉቢዘ ሹችን አስ ጎልእዘ ላላ» ያጋይዳ። ኡን ይንስ ጋእንትደ ግሾ ጾዘ ቃላስ ኪትንታንጽ ꬉቡንታነ።
3c020900ee	የዝን ጾዚ ꬉማፓ ጋማ ቆፍዘ ፋ ፎኦጎ ይንታና ጼግደ፥ ይን ኤ ሎኦትꬅቶ መሉንꬅስ ኦሆደስ ዶርንትደ ኮች፥ ካት ካህነን፥ ጌሽ ዎርዣን ጾዝስ ዱማ ዎርዣ።
3c020a00ad	ይን ዛጋ ጾዘ ዎርዣ ባያ፥ የዝን Ꮉተ ይን ኤ ዎርዣ። ይን ዛጋ ማሮትꬅ ደንግካያ፥ የዝን Ꮉተ ማሮትꬅ ደንግዳ።
3c020b00b8	ታ እሹንꬆ፥ ይን Ꮉነ ሳእተ ዛቆን በተ ማቅዳን ፋና ይን አያና ደእቶ ኦልዘ አሾ አሞፓ Ꮉኮደ ፋና ታኒ ይንታና ዎሳነ።
3c020c00ee	አማኖሰ አሱንꬅ ይንታና ኢታ ኦችዘ አስ ፋና ዝግርዘ ዎደ ጾዚ ኑና በአደስ የእዘ ቃማ፥ ኡን ይን ሎኦ ኦችቶ ብእ ጾዝ ጋላቶደ ፋና ይንትስ ሎኦ የስ የዞ።
3c020d007a	ላꬄ ግሾ ጋእ አህዘ አሱንꬅስ አቆተ፤ ኡባፓ ካታራ ማቅደ ግሾ ካትስን አቆተ።
3c020e00a8	ኡን ኢታ ኦችዙንꬃና ሴሮደስን ሎኦ ኦችዙንꬃና ናሾደስ ካትዘፓ ኪትንትደ ግሾ ዎርዥቶ አህዙንꬅስ አቆተ።
3c020f0064	ይን ሎኦ ኦችተራ ኤሮሰ ቦዛ አሱንꬅ ኦህቶ ስእ ዪዝዘ ጾዘ ቆፋ።
3c02100081	ጾዘ አሮ ፋና ማቂ ዋሎትꬃ የዞተፕ አትን ይን ዋሎትꬅታ ኢታ ኦቻስ ኣችቸ ማህፐተ።
3c02110078	አስ ኡባ ቦንቾተ፤ አማንዘ አሱንꬃና ካꬎተ፤ ጾዝስ ዣሽቶተ፤ ካት ቦንቾተ።
3c02120087	አሩንꬆ፥ ሎኦ ላꬁንስስን ዳልጋ ላꬁንꬅስ ጻላላ ባይዝን ኢቱንꬅስን ቦንቾራ አቆተ።
3c02130061	አስ ጾዝ ግሾ ጋእ ገነር ማꬋ ኤኪ ዳንዳእኮ ጾዚ ኤዛ አንጆዳ።
3c021400e3	የዝን ይን ናጋራ ኦችን ይንታና ሴርዘ ዎደ ይን ዳንዳእኮ ይንትስ አኮ ጋላታ የዘ? የዝን ሎኦ ባዝ ኦቺ ማꬋ ዳንዳእኮ ጾዚ ይንታና ይንስ አንጆዳ።
3c021500a7	ጾዚ ይንታና ጼግደ ይኒ ግሾስ፤ ክርስቶሳ ይንትስ ዋይንትዳ፤ ይን ኤዛ ካሎደ ፋና፥ ይንትስ አዝዘ ማቅዳ።
3c02160045	ኤ ናጋራ ኦችካያ፤ ኤ ዶንተ ጭሞ በንትካያ።
3c0217009e	ኡን ኤዛ ጫዣደር ማህ ጫዥካያ። የዝን ማꬋ ኤክተራ ጽሎ ፍርድዘ ጾዘስ ፍርዳ አሽዳ ፋትን ማንድካያ።
3c021800d3	ኑኒ ናጋራስ Ꮉይቂ ጽሎትꬅስ የሳደ ፋና ክርስቶሳ ፋ አሽተ ኑ ናጋርቶ ማስቃላላ አፋ ቶክዳ፤ ይን ኤዛ ጋራፍን Ꮉርግደ በስትራ ፋጽዳ።
3c02190085	ዛጋ ይን ኦገ ባል ꬋብደ ዱሮ ፋና፥ የዝን Ꮉተ ይን ሸምፖ የንግዘጎን ናግዘጎ ማቅዳ።
3c030100ff	ይኒ ፋና፥ ማቹንꬆ፥ ይን አዝኑንꬃፓ ጾዘ ቃላስ ኪትንቶሱንꬅ የዝኮ ዣሽሞራ የዘ ይን ጌሽ የስቶ ብእ ጾዘ ቃላ ባይꬅ ፋ ማቹንꬅ የስተ አማኖደ ፋና ኡንትስ ሎኦተ።
3c03030065	ይን፥ ይን ኦማ ዳደራን ዎርቃ አ ራ ዎይ ሎኦ አፉላ ማኤራ ማቅፈ።
3c030400a9	የዝን ይን ዎዝንተ የዘ ሎኦትꬅታ ጾዘ ቲኖ ይንትስ ጋማ አልኦ ማቅደ ꬋቦሰ፥ ዳልጋን ዎፑ ጋይደ አያና ማቀ።
3c030500a5	ጾዚ እንጎዳ ጋይዳኖ አማንደ ጌሽ ማቹንꬅ ዛጋ ዎደ ፋ አዝኑንꬅስ ኪትንት፥ ፋና ይኒ ጋር ጋማ ቦንችዝዳ።
3c030600bf	ይኒ ጋራን ሳራ አብራሃማጎ፥ «ላꬆ» ጋእ ጼጊ፥ ኤስ ኪትንትዳ፤ ይንትን አኮን ዣሽትካይዛራ ሎኦ ባዝ ኦችኮ እ ናኡንꬃና።
3c0307011d	ይንትን አዝኑንꬆ፥ ይን ማቹንꬅ ይንታፓ ዎልቃ ባይዘ መꬎ ማቅዳኖ ኤሪ፥ ኡንታና ቦንቾተ፤ ይን ዎስትስ ꬉበ ማቃመ ፋና ጾዚ እንግደ ደኦ ኡን ይንታራ ዎላ ላትዘ ግሾ ኡንታና ቦንቾተ.
3c030800b2	ዉርሱꬅተ፥ ኡቡንꬅ ፈቲ ቆፋራ የዞተ። ዎል ካꬎተ፥ እሸ ፋና ዎል ካꬎተ፤ ማህ ፈታይ ፈታይስ ዳልጋን አዳ ማቆተ።
3c030900ad	ኢታ ግሾ ኢታ ዎይ ጫሽ ግሾ ጫዥ ማህፐተ፤ ይኖ አሺ፥ ጾዚ ይንትስ አንጆ እንጎደስ ይንታና ጼግደ ግሾ አንጆተ።
3c030a00e7	አኮስ ጋይኮ፥ ጌሽ ማጻፍተ፥ «ደኦ ካꬍዘን ሎኦ ቃማ በአደስ ኮይዘ ኦና የዝኮን ፋ እልአንꬅተ ኢታ ባዝ ኦህዛኖ አሾ፥ ዶንታን ገነ ኦሃመ ፋና ተቆ።
3c030b005a	ኢታ ባዝ ኦችዛኖ አሺ ሎኦ ባዝ ኦቾ፤ ሳሮትꬅ ኮዮን ካሎ።
3c030c00c7	ላꬄ ኣፈ ጽሉንꬃና በእነ፤ ማህ ኤ ኡባ ዎደ ኡን ዎስቶ Ꮉይዛነ። የዝን ላꬂ ኢታ ባዝ ኦችዙንꬃና ፋ ካች ስንቶ ቤዛነ» ያጋይዳ።
3c030d004d	ይን ሎኦ ባዝ ኦቾደስ አሙꬍኮ ይንታና ካዮደ ኦደ?
3c030e0091	መለ አቶ የዝን፥ ጽሎትꬅ ግሾ ይን ማꬍꬍኮ አንጅንትዱንꬃና። አስስ ዣሽትፐተን ይርግፐተ።
3c030f0117	ክርስቶሳ ይን ዎዝንተ ቦንቾተ፤ ይን ደእተ ላꬅ ማሆተ። ጾዚ ይንትስ እንግደ ኡፋይስቶ ኦጭዘ ኦደስን ማሄ እንጎደስ ኡባ ዎደ ጊጊ የዞተ፥ የዝን ይናን አዳትꬃራን ዣሽሞራ ማቀ።
3c031000c1	ማህ ክርስቶሳ ግዳ የዘ ሎኦ የስቶ ጫዥዘ አሱንꬅ ኢታ ባዝ ኦችደ ፋና፥ ይንታና ዝግርዛነ ኡን ዬልꬋደ ፋና ሎኦ ዎዝና የሰ።
3c03110076	ጾዘ ቆፋ ማቅኮ ኢታ ባዝ ኦቺ ማꬋ ኤክዛንፓ ሎኦ ባዝ ኦቺ ማꬋ ኤክዛና ሎኦ።
3c031200f1	ክርስቶሳ ኑና ጾዛጎ ሺሾደስ ፋስ ጽሎ ማቂ የዝተራ፥ ናጋራንቹንꬅ ግሾ ፈቲ ቶሄ ናጋራ ኡባስ Ꮉይቂዳ፤ ኤ አሾራ Ꮉይቂዳ፥ የዝን ጌሽ አያናራ ደኦ ማቅዳ።
3c03130064	ማህ የ አያንዘራ ኤ Ꮉንግ አች ኬꬃ የዘ ሸምፑንꬅስ ቃላ ኦህዳ።
3c031400eb	ኖሄ ማርካበ ኬጽዘ ዎደ የንꬅ ሸምፑንꬅ ጾዝስ ኪትንታንጽዳ፥ የዝን ጾዚ ኡንታና ዳንዳእዳ። ኦስፉን አስ ጻላላ ማርካበ ገሊ፥ ꬋብሰ Ꮉꬅትፓ አትዳ።
3c0315011d	የ ꬋብሰ Ꮉꬅዘ Ꮉተ ይንታና አሽዘ ጽንቃተ አዝዘ ማቅዳ። ይና ጽንቃታ ጋላ ꬎሃ ሜጨ ባይዝን ሎኦ ቆፋ ጾዛፓ ኤኮደስ ኡፋይስ ገልዘ ኦገ ማቂ፥ ክርስቶሳ ደንድት ባጋራ ይንታና አሻነ።
3c0316007c	ኤ ሳሎ ኡዲ ጾዘ ምዛቅተ በትን፥ ኪታንቹንꬅን፥ ዎልቃ አዱንꬅ ኤስ Ꮉርንትዳ።
3c040100fb	ይኒ ግሾ፥ ክርስቶሳ ፋ አሽተ ኑስ ማꬋ ኤክደ ግሾ ይንትን ይና ቆፍተ ሚንግ ጊግንቶተ። ክርስቶሳ ግሾ ጋእ ፋ አሽተ ማꬋ ኤክዘ አꬄ ናጋራ ኦቾስ ጋእ ጋቺ አሽዳ።
3c04020075	ይኬፓ አትደ ዎድተ ጾዘ ቆፋ ኦቾደስ ኮዮ ፋትን ኢታ አሾ አሞ ፎሎደስ ባያ።
3c040300f0	ቲኖ ይን አማኖሰ አሱንꬅ የዛን ፋና የዝዳ። ይን ኢታ አሞራ፥ ቃይጸራ፥ ማꬄራ፥ ቱናትꬅ ደንꬅꬅዘ የꬃራ፥ ቦርስዘ ኤቃ ጎይነራ ዛጋ የዝደ የስታ ማቃዳ።
3c0404007a	አማኖሰ አሱንꬃራ ይን ጌሻትꬅ ባይዘ ኦቻ ኦቾሰ ግሾ ጋማ ቆፒ ይንታና ጫዣነ።
3c0405007f	የዝን ኡን ፋጹንꬃላን Ꮉይቂደ አሱንꬃላ አፋ ፍርዶደስ የዘ ጾዘስ ማሄ እንጎዳ።
3c040600c3	Ꮉይቂደ አሱንꬅስ ዎንገለ ሳባክንትደ Ꮉኒ ግሾስ። ኡን አስ ፋና ፋ አሽተ ፍርድንቶዳ ማህ ፋና አያናራ ጾዘ ፋና ደኦ የሳዳ።
3c040700b8	ይኬ፥ ኡባ ባዝስ ዉርሱꬅታ ኡክዳ። ይኒ ግሾ፥ ሚንግ ዎሶደስ ዳንዳእንቶደ ፋና ዎፑ ጋይደ ዎዝና የሰ፤ ዎጋራ የዞተ።
3c04080070	ሲቆ ጋማ ናጋራ ጌንꬅዘ ግሾ ኡባፓ አꬂ ፈታይ ፈታያ ዎዝናፓ ሲቅንቶተ።
3c04090049	ዙዝንግካይዛራ ፈታይ ፈታያ ዛቆትꬃራ ሞኮተ።
3c040a00b2	ይን ጾዛፓ ዱማ ዱማ አꬎ ኬሃትꬅ እሞ ኤክዳን ፋና ይን ፈታይ ፈታያ ይና እሞቶ ቤዛን ፋና አይኪ ፈታይ ፈታያ ማዶ።
3c040b0148	የሱስ ክርስቶሳ ባጋራ ኡባ ባዛ ጾዚ ጋላትንቶደ ፋና ኦንን ኦህዘ ጾዛፓ ቃላ ኤክዳን ፋና ኦሆ። ማህ ኦደን ማድዘ ጾዚ ኤስ እንግደ ዎልቂት ፋና ማዶ። ቦንቾን ዎልቃን መꬍናፓ መዽና የሎደስ ኤስ ማቀ። አምንኤ።
3c040c0093	ታ ባጉንꬆ፥ ይንታና ታማ ፋና ፋታንዘ ማꬋ ግዳራ አꬍዘ ዎደ ክሌ ባዝ Ꮉንደ ፋና አꬂ ቆፕፐተ።
3c040d00a5	የዝን ኤ ቦንችታ ማህ ቆንጭዘ ዎደ ይን ኡፋይስታ ዳማ ማቃደ ፋና ክርስቶሳ ማꬍቶ ይን ኤክዛነ ኡፋይቶተ።
3c040e00b1	ክርስቶሳ ሱንꬅት ግሾ አስ ይንታና ጫዥዘ ዎደ ጾዘ ቦንቾ አያና ይንታላ አፋ ሸምፕዘ ግሾ ይን አንጅንትዱንꬃና።
3c040f00ca	ይንታፓ ኦንን ማꬋ ኤክዘ ሸምፖ ዎꬍዘ ፋና ዎይ ካይስትደ ፋና ዎይ ኢታ ኦችደ ፋና ዎይ ቤዞሰ ባዛ ገልዘ አስ ፋና ዪእ ማꬋ ኤክፐ።
3c04100086	ማቆ የዝን፥ ክርስታነ ማቂ ማꬍꬍኮ ክርስቶሳ ሱንꬅት ግሾ ጾዛ ጋላቶ ፋትን ዬልꬍፐ።
3c041100e5	ፍርዳ ጾዘ አሳላ ደንድዘ ዎደ የልዳ። ይኬ፥ ይና ፍርድታ ቲኒ ኑላ አፋ ደንድዘ ባዝ ማቅኮ፥ ጾዘ ዎንገለስ ኪትንቶሰ አሱንꬅ ዉርሱꬅታ አኮ ማቃደ?
3c0412006e	ጽሎ ኡንእንት አትዘባዝ ማቅኮ፥ ገኑንꬅን ናጋራንቹንꬅ ዬዝን ዋያደ?
3c041300a7	ይኒ ግሾ፥ ጾዘ ቆፋ ፋና ማꬋ ኤክዙንꬅ ፋ ሸምፖ Ꮉዳርቶ ፋና መꬍደ፥ አማንꬅዘ ጾዘስ እንግ ሎኦ ባዝ ኦቾ።
3c050100dc	ይኬ፥ ዎሳ ኬꬃ ጭሙንꬃራ ጭማ ማቅደ፥ ክርስቶሳ ማꬍቶ ማርክꬍዘ ቆንጮደስ የዘ ቦንቾ ሻክንቶደስ የዘ ታኒ፥ ይን ግዳ የዘ ጭሙንꬃና ዞራነ።
3c050200f9	ይንትስ አደትꬃራ እንግንትደ ጾዘ ዉድቶ የንጎተ። ጾዚ ኮይዛን ፋና ካ ራ ፋትን ኡንእ ራ የንግፐተ። ማህ ሚሸ ኮይ ባይዝን ካꬊ ማዶዳ ጋእ ሎኦ ቆፋራ የንጎተ።
3c0503006c	ይን አደትꬃፓ ኦሞራ የዘ ዉዱንꬅስ አዝዘ ማቆተ ፋትን ላꬂ ማቅፈተ።
3c0504006c	የንግዙንꬅ አዳይ ቆንጭዘ ዎደ ꬋቦሰ ቦንቾ ዎርቃ ዛዉደ ይን ኤኮዳ።
3c0505010b	ይኒ ፋናን፥ ናአትꬁንꬆ፥ ጭሙንꬅስ አቆተ። ይን ፈታይ ፈታይስ አዳ ማቆተ። ጌሽ ማጻፍተ፥ «ጾዚ ኡቱርትዙንꬃና እጻነ፥ የዝን አዱንꬅስ አꬎ ኬሃትꬅ እንጋነ» ያጋይዳ።
3c05060075	ጾዚ ፋ ዎደ ይንታና ቦንቾደ ፋና ዳማ ጾዘ ኩሸፋ ኦሞራ ይንታና ዝቂ ዪዞተ።
3c05070063	ኤ ይንትስ ቆፕዘ ግሾ ይንታና ይርግዘባዝ ኡባ ኤላ አፋ ኦሎተ።
3c050800a1	ይን ሞርክዘ ጻላሄ፥ ቆꬍዘባዝ ኮይ፥ ጋሞ ፋና ꬋዝተራ ይን ካለራ ዉትዘ ግሾ ይንታና ናጎተን ባርኮተ።
3c05090081	አላመ የዘ ይን እሹንꬅ ይኒ ጋር ማꬋ ኤክዛኖ ኤሪ፥ አማኖራ ሚንግ፥ ጻላሄ እጾተ።
3c050a0116	ፋ መዽና ቦንቾስ ክርስቶሳ የሱሳ ባጋራ ይንታና ጼግደ አꬎ ኬሃትꬅ ኡባ ጾዘ፥ ኤራꬅ ዎደስ ይን ማꬋ ኤክደፓ ሱባ፥ ኤ ፋ ኦምተ ይንታና አሾዳ፥ ካትሳዳ፥ ምንꬂ ኤሶዳ፥ ጻልሳዳ።
3c050b0047	መꬍናፓ መዽና የሎደስ ጾዚ ካእቶ። አምንኤ።
3c050c0139	አማንንትደ እሸ ጋእ ታ ኤክዘ ስላሰ ባጋራ Ꮉይ ኪትዛ ይንትስ Ꮉታራ ጻፍዳ። ታ ይኖ ይንትስ ጻፍዳና፥ ይንታና ዞሮደስን ጾዘ አꬎ ከሃትꬅታ ቱሮ ማቅዛኖ ማርክꬋደስ። ይና አꬎ ኬሃትꬅተ ሚንግ ኤቆተ።
3c050d009f	ይንታራ ዎላ ዶርንትደ ባብሎነ የዘ ዎሳ ኬꬃ አሱንꬅን ታ ናአይ ማርቆሳ ይንታና፥ «ሳሮ ሳሮ» ያጋነ።
3c050e00a3	ሲቆ ዬርንተ ዬርንትተራ፥ ፈታይ ፈታያ ሳርꬆተ። ክርስቶሳ ግዳ የዘ ይን ኡቡንꬅስ ሳሮ ማቀ። አምንኤ።
3d0000000e	2 ጴጥሮሳ
3d010100fb	የሱስ ክርስቶሳ ሐዋረን ኤ አሮ፥ ታኒ፥ ስሞን ጴጥሮሳ፥ ኑ ጾዘን ኑና አሽዘ የሱስ ክርስቶሳ ጽሎትꬅት ባጋራ ኑ ጋር አልኦ አማኖ ኤክዱንꬅስ Ꮉይ ኪትዛ ጻፍዳ።
3d0102005d	ጾዛን ኑ ላꬃ የሱሳ ኤረራ አꬎ ኬሃትꬅን ሳሮ ይንትስ ኩሞ።
3d010300c7	ፋ ቦንችተን ሎኦትꬅተ ኑኒ ሻክንቶደ ፋና ጼግደ ኤዛ ኤርዳነ ጾዘትꬅ ዎልቃ ኑኒ ጾዛ አዚ የሳደስ ኮሽዘ ባዝ ኡባ ኑስ እንግዳ።
3d01040102	ይን ኢታ አሞ ባጋራ መꬍንትዘ Ꮉና አላምተ የዘ ꬋብሰፓ ኬሲ ኤኮደ ፋናን ጾዘ ጾዘትꬅቶ ሻክንቶደ ፋና፥ Ꮉና እሞትꬅት ባጋራ ጋማ አልኦን ዳማ ኡፋይስ ኑስ እንግዳ።
3d01050072	ይኒ ግሾ፥ ሚንግ፥ ይን አማንትላ አፋ ሎኦትꬅ፥ ሎኦትꬃላ አፋ ኤራትꬅ፥
3d01060085	ኤራትꬃላ አፋ ፋና ናገ፥ ፋና ናገላ አፋ ገንጨ፥ ገንጨላ አፋ ጾዛ ኡፋይስ የስ የዘ፥
3d0107007a	ጾዛ ኡፋይስ የዘሳላ አፋ እሽትሞ ካ ፥ እሽትሞ ካ ላ አፋ አስ ኡባ ሲቀ ጉጆተ።
3d01080092	Ꮉን ስ ይንትስ ጋንግ የዝኮ፥ ላꬂ የሱስ ክርስቶሳ ኤረራ ማድዘ አስን ኣፈራ የዘ አስ ማቆዳ።
3d01090094	የዝን Ꮉን ስ ባይዘ ኦንን ኡከ የዘ ባዝ ጻላላ በእዘ ቆቀ። ኤ ፋ ቲኖ ናጋርትፓ ጌዥዳኖ ቦትዳ።
3d010a00c8	ይኒ ግሾ፥ ታ እሹንꬆ፥ ይን ጼግንቶን ይን ዶርንቶ ምንꬆደስ ካሰንፓ አꬂ ምንጎተ። ይን Ꮉን ሳና ኦችዘባዝ ማቅኮ፥ ꬉቡንታማ።
3d010b0097	ይነ ኑ ላꬃን ኑና አሽደ የሱስ ክርስቶሳ መዽና ካእቱሞ ገልዘ ኩሙꬅ ዎልቃ ይንትስ እንግንቶዳ።
3d010c00c3	ይኒ ግሾ፥ ይን Ꮉን ሳና ኤርዘ ባዝን ይና አይክደ ቱርተ ሚንግ የዘ ባዝ ማቅኮ፥ ታኒ Ꮉን ሳና ኡባ ዎደ ይንታና ቆፍዘ አሾስ።
3d010d0067	ታኒ ሸምፖራ የዘ ዎደ ኡባ ይንታና ቆፍዛና ኮሽዘ ባዝ ጋእ ቆፓነ።
3d010e0092	ኑ ላꬄ የሱስ ክርስቶሳ ታስ ቆንጭዝዳን ፋና ታኒ Ꮉና Ꮉይቅዘ ጋልቶ ጋሪ ኦሊ ቅቶዳኖ ኤራነ።
