2800000007	Mathayo
39010a0042	Ehulabha hunongwa ya mwana waive u Onesmo, yempepe muufungwe wane.
39010b003f	Ulwahande sigakhuundiye lelo eshi skhuundiye sewumwe nane wayo.
39010c002f	Etumile huliwe uyo we mwoyo gwane awele huliwe.
39010d004f	Nazilishe huje ayendelele akhale nane aje ambombelaje badala ye izula Ngulubhi.
39010e00b2	Lelo simbajiye abhombe lyalyonti bila luhusayaho. Nilifanya hivi ili kwamba jambo lolote zuri lisifanyike kwa sababu nilikulazimisha, bali kwa sababu ulipenda mwenyewe kulitenda.
39010f0048	Ulwenje pepo alehene nawe hashe zyaliesho, aje nkuhakhale nawo wilawila.
390110004f	Nantele huje siga abheboyi aje abhe holo huline na huliwe hubilena na hwa Yesu.
3901110031	Eshi elabha umwejelele neshi huje unejelela nene.
390112004a	Lelo nkashele hahweli hatulile hahonti ulwenje ohudai eho ane embahusombe.
3901130046	Ane ne Paulo ensimbile hukhono gwane nene embahusombe see huje ehudai.
3901140040	Amba epate uluseshe huliwe ugwizye umwoyo gwane hwa Yesu Kristi.
390115005a	Endi nulwitishilo nu lweteshelo lwaho huje ubhabhombe zyesimbiye na zila zyasiga esimbiye.
3901160041	Elabha undinganyizye apagone ane hwanza aje na hinze hujendelele.
3901170024	U Epafra, ufungwe wamwetu ahulamuha,
390118004c	neshi shabhomba uMarko, Aristarko, Dema, Luka, abhomba mbombo pandwimo nane.
3901190031	Eneema ya Yesu Kristi ebhe nu mwoyo gwaho. Amina.
3a0000000a	Bhaebrania
3a01010057	Mwaha Ongolobhe ayanjile na maama bhetu ashilile akuwaa mara hamanji na humadala minji.
3a0102008c	Ensiku ezi zyatilinazyo, Ongolobhe ayanjile nate ashilile hwa mwana wabheshele abhe wa gale we vintu vyonti, ashilile omwene abhombele insi.
3a010300ca	Omwana wakwe lukhozyo lwe ntumu wakwe, tabia nyene ya mwahale wahwendelezya evintu vyonti hwi izulye nguvu zyakwe. Baada ya kamilisye uwozyo we mbibhi, akheye pansi ye khono gwe ndelo enzi ohwo amwanya.
3a0104006e	Agalushe mwinza ashile abhamalaika, nashi shila itawa shaligalile shalilishinza ashizanye ashile itawa lyabho.
3a01050095	Yo malaika walihu wawaile ayanje, “Awe oli mwana wane, sanyono endiise waho?” Nantele, “Nante naile baba hwa mwene, wope aibha mwana huline?”
3a0106006e	Nantele owakati waNgolobhe naletile wapapwe owahwande munsi, “Amalika bhonti bha Ngolobhe lazima bhapute.”
3a0107008a	Nantele alengane no mwana aiga, “Omwene wa bhomba aje amalaika wakwe bhabhanje si roho, na womba mbombo bhakwe bhabhe mele zye mwoto.”
3a0108006c	Ila ahusu Omwana aiga, “Itengo lyaho lye enzi, O Ngolobhe, wewo miwomi. Osanzo mwene waho sanzo lwe lyoli.
3a01090076	Oisungwelwe elyoli na vitwe abhombe embibhi, eshi Ongolobhe, Ongolobhe waho, apiye amafuta ngulusho ashile amwenyu.”
3a010a0031	Hula ahwande Ongolobhe abheshele osingi gwe nsii.
3a010b005f	Emwanya mbombo ye makhono gaho. Zyai sogola lakiwe wayendelelela zyonti zaipauha nanshi amenda.
3a010c006c	Waizi pinta pinta nanshi ikoti, zyope zyaigaluhananashi amenda. Ila yayola ola, na maha gaho segaimaliha.”
3a010d009c	Eshi yomalaika walihu Ongolobhe ayanje nabho muda gwonti, “Khala okhono gwane gwendelo mpaka nanaibhabhomba bhabhahuvifwa abhe litengo lye magaga gaho”?
3a010e005a	Aje amalaika wonti siyo Mpepo zya zitumwilwe abhalele na wasonje wala whabhaigala owoziwa?
3a02010051	Ishi hwahuje tibheshehwitazi zaidi hugala gatomvezye ili tisahakhale hutali nago.
3a02020067	Nkashe enongwa zyayangwilwe na malaika zye halali, na kila likosa na nansi waiposhela waipata alipizwe,
3a02030093	taiwezya wole apone nkashe setiulenganya uwoziwa ou Ogosi? Owoziwa ambao ahwande watangaziwe no Gosi gwa hakikisiwe hulite na bhala bhabhahomvezye.
3a0204009b	Ongolobhe pia ahakikisizye huishara, na maajabu na humbombo engosi nyinjinyinji, na humpesya zya Mpepo ofinje zyazigabhenye alengane na songwe hwakwe yoyo.
3a02050057	Ongolobhe saga abhashele insi yehwenza, ambayo tiyanga habari zyakwe, pansi ye malaika.
3a0206007c	Baada yesho umuntu omomo ashuhudiye humohumo aje, “Omuntu wenu, hata awenzye ahukomboshe? Au omwana wa muntu, hata osonje?
3a020700bf	Obhimbile omuntu aje dodo ashile amalaika; ukwatizizye etaji ye womi ne nshishi. (Khatililaga enongwa na obheshe pamwanya ye mbombo yaho na pamakhono gaho. “Na gamo mumbuto zyaho zye hale.)
3a020800cb	Obheshele kila hantu pansi pamagaga gaho.” Ongolobhe abheshele kila hantu pansi ya muntu. Sagaahaleshile ahantu hahonti ambaho na hamo pansi yakwe. Ila esalezi eshi setilola bado kila hantu hali yakwe.
3a020900e6	Ata sheshi, tilola wahabhombeshe huu muda, pansi shile amalaika oYesu, ambaye nantele mateso gakwe nefwa yakwe akwatiziweetaji ye womi ne nshishi. Esho esalazelezi hu neema ya Ngolobhe, O Yesu abhonjile enfwa sababu ye kila muntu.
3a020a00bb	Yali sawa aje Ongolobhe, kila hantu hali sababu yakwe omwene, akhondeye abhalete awana awinji huwomi, naute ahanziwaga ahumbe alongozi hu woziwa wa aje ukamilishe ashilile amayemba gakwe.
3a020b007e	Afuatanaje wonti bhabhele ola wabheha ha pashiputo na bhala bhabhabhehwa pashiputo hwa Ngolobhe salola ensoni abhakwizye holo.
3a020c004f	Aiga ambayanje itawa lyaho waholo bhane, embatele mhati yikusanyiki ahu awe.”
3a020d0076	Nantele ayiga, “Embahweteshele ashilile hwa mwene.” Na ntele, “Onyenye, epa endi na bhana Ongolobhe bhampiye.”
3a020e00bd	Eshi eshi abhana bha Ngolobhe bhonti washiriki obele ni danda, wope oYesu ashilikile evintu vyavila ili ashilile efwa apate anyong'onyezye ola wali na mamlaka ahusu enfwa, ambayo yo setano.
3a020f0076	Ene yali esho ili abhabheshe sawa bhala bhonti bhabhashiliye ehofu ye yenfwa bhakhalaga olwizo lwabho lyonti huutumwa.
3a02100049	Yoli se malaika wabhavwa. Baadala yakwe, awavwa bheshikholo sha Iblahimu.
3a021100a5	Eshi yali lazima abhe nanshi okholo wakwe humadala gonti, ili awezye abhe dimi ogosi owe huluma no mwaminifu hu vintu vya Ngolobhe, na aje abhe hu mbibhi zya bhantu.
3a0212004f	Afuatanaje OYesu yoyo ayembele, napimwe ouwezo wa abhabhavwe bhala bhabhapimwa.
3a03010070	Amwe bhaholo ougolosu abhantu bhabhakwiziwe bhahumwanya, sebhaji uYesu, Utumwa nu punti ogosi uwahuposhele wetu.
3a03020065	Aligolosi hwa Ngolobhe wasalulilwe, nashiomisa aligolosu nantele na mwibhanza na mnyumba ya Ngolobhe.
3a0303008a	Kwahuye uYesu abhaziwe huje heshima Gosi ashile oha uMusa, hwahuje ola wazenga enyumba ahwaziwa ahweneheshima ingonsi ashile enyumba eyoo.
3a03040042	Kila nyumba ezengwa numntu fulani olawaizenga kilahatu yuNgolobhe.
3a03050073	Lyoli uMusa aligolosu nashiutumwa mnyumba yoti iyaNgolobhe afumiya ulusemeshezyo ahusu gaiyanga ensiku zyezi hweza.
3a0306007f	Oyo uKristi mwana wawenye enyumba ya Ngolobhe ante tilinyumba yakwe. Kashile tibhahatilile katibhadigane na daajeshiza adaajee.
3a03070046	Hwahuje nashi Ompepo Ofinjile sayanga sanyunu nkamubhahovye izulyakwe,
3a03080064	Ugajeubheshe omwoyo gwaho abhebhome nashi Izilaeli sabhawombile embibhi nashipawajalibiwaga hwipoli.
3a03090075	Ogugwali mda gwa aisebhenyu pabhabhombile imbibhi sababu yandenje numda gwensiku zila alobaini wagalole amadala gane.
3a030a0060	Nane senasogwelwe ipapo eelaa. Naynjile, 'Watega wilawila mmoyo gabho nasabhamenye amadala gane.
3a030b0049	Nashishila sanalapile hwikuni lyane sagawaihwinjila mlusobhezyo lwane.”
3a030c007c	Mwenyaje bhaholo usijeugabha numwoyo uhwinu kutoposhele umowenyu, umwoyo gwegwa ibhala hutali nane ne Ngolobhe wali nubhomi.
3a030d0094	Embalabha mkombposanye wilawila kila mntu muwamwabho ilikilalisiku lwamkwizi wa lelo mzilihaje huje uwemwetu omo ashibhe bhome hwilenga elye mbimbi.
3a030e005c	Hwahuje ate tilibhana vakristi katibhakhatane tenti nenguvu afumile huwadilo hadi hu mwisho.
3a030f0078	Hweli enjajile sanyunu nkamtejezwe izulyane mganje bhesheamoyo genyu mabhome, nashi abha Izilaeli sabhabhombile embibhi.
3a0310005e	Bhananu bhamwovyeze Ongolobhe nahulesha sagabhali bhabhala uMusa abhalogozyaga afume hu Misri?
3a03110096	Na bhananu Ongolobhe abhavitililwe humaha arobaini? Sewali pandwemo nabhala bhabhabhombile embibhi bhala amabele gabho gafwiye nagone hula hujangwani?
3a03120064	Bhananu abhalapie Ongolobhe hujesaga bheze hunjile muwiza wakwe nkashile sebhabhala wasagawaposheye?
3a0313003c	Tilola hye zagabhazizye awinjile muwiza wakwe sagawaposheye.
3a0401007b	Tihwaziwa abhemaso hujetenti asibhe hata umuntu omo wabhabhoneshe huje amenwa afishile esieyawilawila eyatoye hwa Ngolobhe.
3a040200c1	Bhaya tilinenongwa inyiza ezya tuye hwa Ngolobhe nashi salwayagwilwe huliti nashi abhaizilaeli pewalinawo amazu ego sagagabhavyizye bhala bhabhahovyezye bila akhale pandwemo muluposhelelo ulwo.
3a040300a5	Huliti telitayali mluposhelelo hatatete tali pandwemo tatiwawinjile pala apatoye ayanga aiga hata embombo zyonti zyazibhombile zyalizimalishe awande huwandilo wensi.
3a04040061	Kwani omwene ayanjile ahusuisiku lihailya saba, Ngolobhe atoyele isiku elya saba goti gabhobhile.
3a04050037	Nantele ayanjile, “Sagabhaihwinjila apatoye pakwe.”
3a040600a7	Hwahuje awandeatuyewakwe Ongolobhe bado bhatu wala wawahinjie awande Israeli abhinji bhahovyezye entumi enyiza eyantuye hwakwe sagabhahinjiye sababu sagabhahwiyisizye,
3a040700e9	Ongolobhe abheshele isiku wagaga sanyunu, umwene ahojezyenzye isiku payanjile ashilile uDaudi, umwene ayanjile humasaa minji hwagala gaga ya gwilwe humwanzo, sanyunu nkashile mubhahwovwe izulwakwe, mgajebheshe amoyo genyu makhome.”
3a0408004f	Nashi oyoshua abhapie atoye, Ongolobhe angasagayanjile ahusu isiku elwa mwabho.
3a04090056	Hwahuje lihweli isiku ilya Sabato ilyatuye lyabhehwelwe kwajili yabhantu bha Ngolobhe.
3a040a007c	Kwani wahinjie atonye isiku lwa Ngolobhe yuyomwene afwatane namadala gakwe, nashi Ongolobhe sabheshele ashilile umwene yuyo.
3a040b0067	Kwahiyo tibhetayali ahwinjile insikuelwa toye, iliagajebhe omntu owagwe ashilile namambo gabhabhombile.
3a040c00d3	Hwahuje izu ilwa Ngolobhe linowomi natele linenguvu natele linamahali ashile ipanga lwolwoti linamahali hubhele. Nantele lilasa na gabhanye omwoyo no pepo viungo nuubola. Naliwezya humanye amawazo numoyo gwakwe.
3a040d007a	Nahamo hahafisilwe humaso ga Ngolobhe. Hwahuje kila hantu halipazi natele hali wene humaso agomo lwomezyo huje taibhaziwa.
3a040e006c	Pamande taibha nuputi ogosi wahijie humwanya uYesu mwana wa Ngolobhe, tibheimala tikhatilile ulogozwo gwetu.
3a040f009a	Hwa huje sagatihinawo uputi ugosi wasaga wezizye atisajile amapungufu getu, lakini umwene humadala goti ali alegwe nashi tete, japoumwene sagali nembibhi.
3a0410006e	Tibhale ahwinjimbizye mwitengo lwa gosi liliwene, huje tiposhele uhwinji nugwewene gutavye esiku ezya mashida.
3a050100c6	Eshi kila kuhani Ogosi yasalyulwe afume miongoni mwa bhantu, asalulwe ahwemelele badala bhahale huvintu vya viwa vwa nwano Ngolobhe ili awezwe afumie pandwemo ezawadi na edhabuhu kwajili eye mbibhi.
3a05020072	Awezizwe ahwishugulisye no upole na lema na adohidali afanaje umwahale yoyomwenyewe antele azwongulewe no udhaifu.
3a05030065	Antele eli alinowajubu uwafumye esadaka kwajili eye mbibhi zwakwe neshe sabhomba embibhi ezwa bhantu.
3a0504007f	Nomo umntu yahwega eheshima ene kwajili yamwahale goyo, eshi badala yakwe, lazima akwiziwe no Ngolobhe, neshe shahali u Haruni.
3a050500a7	Hata Kristi sagawipie eheshima yoyo, eshahwibhishe yoyo abhakuhani Ogosi. Ebadala yakwe, Ongolobhe ayajile hwamwahale, “Awe ulimwana wane, sanyono endi yise waho.”
3a05060060	Neshe shayanga nantele esehemu zimo, “Awe ulikuhani wilawila baada eyafumo wa umelkizedeki.”
3a050700b3	Wakati uweshipindi shakwa katika ubele, alabhile na bhalabhile alabhile hwa Ngolobhe humasozi hwa mwahale yawezizwe humwalile afume hufwa kwa sababu eyahwishe hwakwe hwa Ngolobhe.
3a0508003f	Ijapokuwa alikua mwana asambileye ahwishe humambo gagalavyezwe.
3a05090063	Atimiziwe na hwidala eli abhombeshe kwa kila muntu amwetesheleje abhe sababu ye waule uwa wilawila,
3a050a004c	awitenje no Ngolobhe neshe ukohani Ogosi baada ya tandilane eyi Melkizedeki.
3a050b0061	Tuli na miji agayanje ahusu uYesu. Lelo shikhome eshabha bhole afanaje amwe mlibholo abhatejezwe.
3a050c00c3	Antele esiku ezi mwabhaji abhe bhamanyizi, usele abha huhweli umhimu wa muntu uwabhasambilezwe amafundisho agahwande ege utalatibu ezi izu elya Ngolobhe mhwanziwa izibha nu sio eshalye ishikhome.
3a050d004f	Yeyonti ya mwela amazibha gene sazobhele enongwa ezwelyoli afwanaje asele dodo.
3a050e0091	Upande uwamwao eshalye eshikhome shabhantu agosi bhala ambao nouzoefu abahale. shasalulanye elyoli nobhibhi bhamanyiziwe asalule ilinza ni bhibhi
3a060100c5	Antele katileshe gatisambelee aga hwandee ahusu izu elya Kristi, tihwanziwa abha nesuhudi tiganje abhesha nantele amisingi agamwao ege toba afume humbombo zwasezili nowomi na lweteho ulya Ngolobhe,
3a06020080	antele amasingi agasambelele agasambelele aga hwoziwe na abhabheshele amakhono, wala azwozwe bhabhafwiye na ulonzi uwe hanihani.
3a06030035	Na tibhabhombe eshe nkashile Ungolobhe abhatishilere.
3a0604008f	Afwanaje sebhawezahane hwabhala ambao bhapatile okhozwo hwisalo ambao bhabhonjile eshipawa esha mwanya na bhombwe abha pandwemo no Roho ufinje,
3a06050052	na bhala bhabhabhonjile uwinza uwizu elya Ngolobhe na humaha age wakati wawayinza,
3a060600b1	nantele bhagwa - sewenzehene abhawazwe nantele katika toba ene ni kwa sababu bhatesile umwana wa Ngolobhe ulya bhele humoyo gao bhabhombile abha shelelo esho azalaushe pawelele.
3a060700a3	Antele ensi yahejeleye evula yetonya wilawila pamwanya yakwa na efumwa eviyao mhimu hwa bhala bhabhabhombile embombo mnsi, bhahwejelela ebalaka afume hwa Ngolobhe.
3a06080079	Lelo nkashile hupape amivwa na magugu na umo antele uwinza ehweli ehatari eyabha na makhosi amalishile hwakwe hutegetele.
3a06090071	Abhe antele tiyanga eshi, bhamwelu mbhinza tibhalabhila na amambo aminza gagahusu amwe na mambo gagahusu owokovu.
3a060a00af	Afwanaje Ongolobhe sakhopela hata aje ayelwe embombo yenyu na hulugano wamwaonesyezwa kwa ajili yitawa lyakwe, katika eli mwabhavwizwe abhoziwa na msele nantele mlisamubhavwa.
3a060b0077	Titamanile tee aje shila muntu hwilimwe awezwe abhonesye ebiidi yela yela hadi humalishilo mhakikizwaje nujasiri wonti.
3a060c0061	Setiwanza mubhe bhoto, lelo mubhe bhabhenjezi hwabhala bhabhagala endagano ezwe lyeteho na ujivi.
3a060d0086	Antele Ongolobhe apiye U Ibrahimu endagano alapile humwoyo gwakwe afwanaje sahe mzagalape hwawamwao yoyonti yali gosi ashile umwahale.
3a060e0050	Ayanjile, “Lyoli embahusaizwe embahusaizwe embahumwonjezwe empapo yaho tee.”
3a060f0051	Hwidala eli u Ibrahimu ahejeleye shila shabhalagene baada ya golezwe na jimbizwe.
3a0610007d	Antele abhantu bhalapa hwamwahale yaligosi ashile abhahale na hwabhahale humalishe ashinda na hwonti ne ndapo ezwa hakikizwe.
3a0611008f	Antele Ungolobhe nahamuye abhoneshe pahwelele zaidi hwabhala bhabhagala endagano ezwe sebho zwakwe eyinza zwasezigaluhana ahakikizizwe hundapo.
3a061200e2	Abhombo esho ili evintu vibhele vyaseviwezwe agaluhane antele katika evyo oNgolobhe sawezwe ayanje ilenka hwiliti tetishembelee ahwifise tipate apelye omwoyo ugwa hwavwanywe humaha, itumayini lyalibhehwelye hwitagalila lyeteo.
3a06130089	Tilinao udandamazu neshe enanga imala eyasobhelehe eye roho zwetu, no udandamazu nantele uhwinjila husehemu eya mhati hwisalo eyi paziya.
3a06140088	U Yesu ahinjie esehemu ele neshe utagalizi uwahulite ha wamaliha abhombe ukuhani ugosi hata wilawila baada eye utaratibu wa Melkizedeki.
3a0701007f	Ehaliesho o Melkizedeki, omwana wa Salemu, Odimi wa Ngolobhe yali mwanya, yakhomene no Abrahamu afumile abhahude amwene wasaya.
3a070200b6	Abrahamu apiye umo esehemu yakumi kila hantu hali afyolele itawa lyakwe “O Melkizedeki” emaana yakwe” omwene owelyoli” nantele “mwene owa Salemu” yalimwene owatenganu.”
3a0703009b	Sagali no Baba, sagalinamaye, sagalinapafi, saliwahwande owisiku wala owamalezye okhalo gwakwe. Badala yakwe asagala dimi wewila, nashi omwana wa Ngolobhe.
3a07040067	Eshi sebhelele omntu ono sahali gosi. Opafi wetu o Abrahamu apie evintu vyakumi evinza vya ejile wibho.
3a070500d8	Lyoli, eshikholo sha Bhalawi bhabhaposheye, ehofesiezya dimi bhaline ndajizyo afume hushelia abhonganye emohukumi afume whabhantu abhawa Izraeli amwabho, pamoja aje abhene nantele. Nantele shikholo afumewha Abrahamu.
3a0706008d	Lelo Omelkizedeki, yashele sgali shikholo shabho, afume wa Bhalawi, aposheye emoeyakumi afume wha Abrahamu nawasaya omwene yali no lusobhezo.
3a0707002f	Hepo sepakhanwa aje omntu ododo asaywa no gosi.
3a0708008b	Whijambeli omntu aposhela emo hukumi abhafwe isikulimo, lelo wijambo elya mwabho omo yaposheye emo eya kumi, wha Abrahamu yayangwa sekhala.
3a07090056	Eshamana ayanje, oLawi yaposheye emoeya kumi nantele asombile, emoyakumi wha Abrahamu,
3a070a005e	afwatanaje oLawi alimsana wa baba wakwe, oAbrahamu wakhatiowa Melkizedeki nakhomene no Abramu.
3a070b00ca	Eshi nkashe whawezehene ashilile wakuhani wa Lawi, (pansiyakwe abhantu bhaposhela endajizyo), whali awhanzeshi sana whakuhani owenje abhoshe yali mfano wa Melkizedeki, sio akwiziwe apanjilile wa Haruni?
3a070c0048	Eshi owudimi kashele ugaluhane, sepalini lazima esheliya yape agaluhane.
3a070d0060	Gamogaga mambo ega gayangwilwe gagali makabela aganje, afume mwamwene nomoyalongwilwe pashiputo.
3a070e0051	Eshi pigule aje Ogosi wetu afumile Yuda elyaje oMusa saga aliyanjile ahusu adimi.
3a070f0057	Ega gatiyanga mazi hasa nkashele odimi uwenje abhabhoneshe yalengene nashi Melkizedeki.
3a07100097	Odimi ono opya sagali omoyali dimi widala elyendajizyo zyazihusiana ne shikholo shamntu, lelo humsingi owe nguvu yekhalo gashelesegawezizye ananchishe.
3a0711005b	Esho ensimbo zilombelela ayanje omwene: “Awe ulidimi wila nashi ofwano wa Melkizedeki.”
3a07120055	Whahuje indajizyo yehatangulie ehabhewhelwe panshenje afwatanaje alibhinu sawhanziwa.
3a07130074	Esho endajizyo sagaehabhombile lya lyonti eshi kamilifu. Pesho whali odandamazu owinza eshi tihuzubhilila Ongolobhe.
3a0714006e	Naodandamu obhu ogwinza segwabhoneshe bila guyanje, endapo wheli adimi abhinji sagabhalapile endapo shashonti.
3a07150074	Lelo Ongolobhe ahejile endapo nayangaga ahusu oYesu, “Ogosi alapile sagaabhadilisye ensebho zyakwe.' awe dimi hani
3a07160033	Nantele oYesu ayenzele ajeabhe zamana yeagano bora.
3a07170071	Lyoli efwa eziga adimi aje bhagaje dime wila. Ilifwatanaje bhali hale adimi abhinji awhandeomo nantele owamwabho.
3a07180030	Lelo oYesu akhala wila, adimi wakwe seugaluhana.
3a07190080	Nantele omwene awezya ogolosu amalezezye abhaule bhabhahumweteha Ongolobhe ashilile afwatane omwene akalahani nalapute whabhene.
3a071a007c	Esho odimi ogosi oweshi ahwanziwa huliti yasagali nembibhi sagali nenongwa zelu ayepilehwa bhibhi, alimwanya ashile emwanya.
3a071b0068	Omwene yali nagahwanze nashi adimi ogosi, afumie ilumbuko ensiku zyonti kwanza humbibhi zyakwe mwenyewe.
3a071c00ac	Hundajizyo bhabhewha abhante bhabhali abha bhinu abhebhadimi agosi lakini izuelye shilapo, lyalyahenzele sesele endajizo abheshele oMwana, yabhewelwe abhemtakatifu owawila.
3a0801006b	Eshi nongwa zyatiyanga zya zyezi: tilinawo odimi ogosi yakheyepansi huuchoolelo owa itengo elyeenzi mwanya.
3a0802005a	Emwene dimo wadimiatakatifu, emputilo eyeloli ambaogosi abheshele siumnte wawonti ya mfwa.
3a08030059	Shila dimi ogosi abhewha afumie ezawadi ne dhabihu; kwa hiyo shinza abhenahantu ahafumie.
3a0804008c	Eshi nkashele oKristi alipa mwanya pansi amwene nanda sagali dimi lwesho. Afwataneje bhalitayalibhwala fumizye, evipawa alengane nendapizyo.
3a080500ca	Bhabhombile ahantu hahalu hasageye vintu evyamwanya swa nashi oMusa nakhajilwaga no Ngolobhe. “Lula,” Ongolobhe ayanjile, “shila hantu alengane neshilenga nyizyo shohalangwile pamwanya pigamba.”
3a08060085	Lelo eshi oKristi aposheye embombo enyinza tee afatanaje umwene nantele yalenganya wegano enyiza, lyalilenganyiziwe elenguvu enyinza.
3a08070069	Heshi nkashele olagano olwa whande handa selwali namakosa handa setali ne haja ahwanze ilagano elyabhele.
3a080800bc	Afwatanaje Ongolobhe nagahama manya amakosa agabhantu ayanjile, “Enya, ensiku zihwenza ayanga oGosi, 'owakati embalenganye ilagano ipya pandwemo ne nyumba ya Israeli, ne nyumba iya Yuda.
3a080900d0	Sagalibhabhe nashi ilagano lyalyabhombeshe pandemo na bababhabho isikunehabhejile humakhono abhalongozye afume hunsi ya Misri. Afataneje sebhahendeleye hwilagano lyane, nanesenabhasajile nantele ayanga oGosi.
