010000000c	בראשית
1a17080120	וְאֶת־תַּזְנוּתֶיהָ מִמִּצְרַיִם לֹא עָזָבָה כִּי אוֹתָהּ שָׁכְבוּ בִנְעוּרֶיהָ וְהֵמָּה עִשּׂוּ דַּדֵּי בְתוּלֶיהָ וַיִּשְׁפְּכוּ תַזְנוּתָם עָלֶֽיהָ׃
1a170900a0	לָכֵן נְתַתִּיהָ בְּיַד־מְאַהֲבֶיהָ בְּיַד בְּנֵי אַשּׁוּר אֲשֶׁר עָגְבָה עֲלֵיהֶֽם׃
1a170a00ff	הֵמָּה גִּלּוּ עֶרְוָתָהּ בָּנֶיהָ וּבְנוֹתֶיהָ לָקָחוּ וְאוֹתָהּ בַּחֶרֶב הָרָגוּ וַתְּהִי־שֵׁם לַנָּשִׁים וּשְׁפוּטִים עָשׂוּ בָֽהּ׃
1a170b00cc	וַתֵּרֶא אֲחוֹתָהּ אׇהֳלִיבָה וַתַּשְׁחֵת עַגְבָתָהּ מִמֶּנָּה וְאֶת־תַּזְנוּתֶיהָ מִזְּנוּנֵי אֲחוֹתָֽהּ׃
1a170c00ef	אֶל־בְּנֵי אַשּׁוּר עָגָבָה פַּחוֹת וּסְגָנִים קְרֹבִים לְבֻשֵׁי מִכְלוֹל פָּרָשִׁים רֹכְבֵי סוּסִים בַּחוּרֵי חֶמֶד כֻּלָּֽם׃
1a170d0061	וָאֵרֶא כִּי נִטְמָאָה דֶּרֶךְ אֶחָד לִשְׁתֵּיהֶֽן׃
1a170e00e0	וַתּוֹסֶף אֶל־תַּזְנוּתֶיהָ וַתֵּרֶא אַנְשֵׁי מְחֻקֶּה עַל־הַקִּיר צַלְמֵי (כשדיים) [כַשְׂדִּים] חֲקֻקִים בַּשָּׁשַֽׁר׃
1a170f0113	חֲגוֹרֵי אֵזוֹר בְּמׇתְנֵיהֶם סְרוּחֵי טְבוּלִים בְּרָאשֵׁיהֶם מַרְאֵה שָֽׁלִשִׁים כֻּלָּם דְּמוּת בְּנֵֽי־בָבֶל כַּשְׂדִּים אֶרֶץ מוֹלַדְתָּֽם׃
1a171000ba	(ותעגב) [וַתַּעְגְּבָה] עֲלֵיהֶם לְמַרְאֵה עֵינֶיהָ וַתִּשְׁלַח מַלְאָכִים אֲלֵיהֶם כַּשְׂדִּֽימָה׃
1a171100f5	וַיָּבֹאוּ אֵלֶיהָ בְנֵֽי־בָבֶל לְמִשְׁכַּב דֹּדִים וַיְטַמְּאוּ אוֹתָהּ בְּתַזְנוּתָם וַתִּטְמָא־בָם וַתֵּקַע נַפְשָׁהּ מֵהֶֽם׃
1a171200e3	וַתְּגַל תַּזְנוּתֶיהָ וַתְּגַל אֶת־עֶרְוָתָהּ וַתֵּקַע נַפְשִׁי מֵעָלֶיהָ כַּאֲשֶׁר נָקְעָה נַפְשִׁי מֵעַל אֲחוֹתָֽהּ׃
1a171300b6	וַתַּרְבֶּה אֶת־תַּזְנוּתֶיהָ לִזְכֹּר אֶת־יְמֵי נְעוּרֶיהָ אֲשֶׁר זָנְתָה בְּאֶרֶץ מִצְרָֽיִם׃
1a171400be	וַֽתַּעְגְּבָה עַל פִּֽלַגְשֵׁיהֶם אֲשֶׁר בְּשַׂר־חֲמוֹרִים בְּשָׂרָם וְזִרְמַת סוּסִים זִרְמָתָֽם׃
1a171500bf	וַֽתִּפְקְדִי אֵת זִמַּת נְעוּרָיִךְ בַּעְשׂוֹת מִמִּצְרַיִם דַּדַּיִךְ לְמַעַן שְׁדֵי נְעוּרָֽיִךְ׃
1a17160121	לָכֵן אׇהֳלִיבָה כֹּה־אָמַר אֲדֹנָי יֱהֹוִה הִנְנִי מֵעִיר אֶת־מְאַהֲבַיִךְ עָלַיִךְ אֵת אֲשֶׁר־נָקְעָה נַפְשֵׁךְ מֵהֶם וַהֲבֵאתִים עָלַיִךְ מִסָּבִֽיב׃
1a1717014e	בְּנֵי בָבֶל וְכׇל־כַּשְׂדִּים פְּקוֹד וְשׁוֹעַ וְקוֹעַ כׇּל־בְּנֵי אַשּׁוּר אוֹתָם בַּחוּרֵי חֶמֶד פַּחוֹת וּסְגָנִים כֻּלָּם שָֽׁלִשִׁים וּקְרוּאִים רֹכְבֵי סוּסִים כֻּלָּֽם׃
1a17180147	וּבָאוּ עָלַיִךְ הֹצֶן רֶכֶב וְגַלְגַּל וּבִקְהַל עַמִּים צִנָּה וּמָגֵן וְקוֹבַע יָשִׂימוּ עָלַיִךְ סָבִיב וְנָתַתִּי לִפְנֵיהֶם מִשְׁפָּט וּשְׁפָטוּךְ בְּמִשְׁפְּטֵיהֶֽם׃
1a17190164	וְנָתַתִּי קִנְאָתִי בָּךְ וְעָשׂוּ אוֹתָךְ בְּחֵמָה אַפֵּךְ וְאׇזְנַיִךְ יָסִירוּ וְאַחֲרִיתֵךְ בַּחֶרֶב תִּפּוֹל הֵמָּה בָּנַיִךְ וּבְנוֹתַיִךְ יִקָּחוּ וְאַחֲרִיתֵךְ תֵּאָכֵל בָּאֵֽשׁ׃
1a171a007c	וְהִפְשִׁיטוּךְ אֶת־בְּגָדָיִךְ וְלָקְחוּ כְּלֵי תִפְאַרְתֵּֽךְ׃
1a171b0103	וְהִשְׁבַּתִּי זִמָּתֵךְ מִמֵּךְ וְאֶת־זְנוּתֵךְ מֵאֶרֶץ מִצְרָיִם וְלֹֽא־תִשְׂאִי עֵינַיִךְ אֲלֵיהֶם וּמִצְרַיִם לֹא תִזְכְּרִי־עֽוֹד׃
1a171c00cf	כִּי כֹה אָמַר אֲדֹנָי יֱהֹוִה הִנְנִי נֹֽתְנָךְ בְּיַד אֲשֶׁר שָׂנֵאת בְּיַד אֲשֶׁר־נָקְעָה נַפְשֵׁךְ מֵהֶֽם׃
1a171d0112	וְעָשׂוּ אוֹתָךְ בְּשִׂנְאָה וְלָֽקְחוּ כׇּל־יְגִיעֵךְ וַעֲזָבוּךְ עֵירֹם וְעֶרְיָה וְנִגְלָה עֶרְוַת זְנוּנַיִךְ וְזִמָּתֵךְ וְתַזְנוּתָֽיִךְ׃
1a171e00a0	עָשֹׂה אֵלֶּה לָךְ בִּזְנוֹתֵךְ אַחֲרֵי גוֹיִם עַל אֲשֶׁר־נִטְמֵאת בְּגִלּוּלֵיהֶֽם׃
1a171f0073	בְּדֶרֶךְ אֲחוֹתֵךְ הָלָכְתְּ וְנָתַתִּי כוֹסָהּ בְּיָדֵֽךְ׃
1a172000e9	כֹּה אָמַר אֲדֹנָי יֱהֹוִה כּוֹס אֲחוֹתֵךְ תִּשְׁתִּי הָעֲמֻקָּה וְהָרְחָבָה תִּהְיֶה לִצְחֹק וּלְלַעַג מִרְבָּה לְהָכִֽיל׃
1a172100a0	שִׁכָּרוֹן וְיָגוֹן תִּמָּלֵאִי כּוֹס שַׁמָּה וּשְׁמָמָה כּוֹס אֲחוֹתֵךְ שֹׁמְרֽוֹן׃
1a172200ee	וְשָׁתִית אוֹתָהּ וּמָצִית וְאֶת־חֲרָשֶׂיהָ תְּגָרֵמִי וְשָׁדַיִךְ תְּנַתֵּקִי כִּי אֲנִי דִבַּרְתִּי נְאֻם אֲדֹנָי יֱהֹוִֽה׃
1a17230115	לָכֵן כֹּה אָמַר אֲדֹנָי יֱהֹוִה יַעַן שָׁכַחַתְּ אוֹתִי וַתַּשְׁלִיכִי אוֹתִי אַחֲרֵי גַוֵּךְ וְגַם־אַתְּ שְׂאִי זִמָּתֵךְ וְאֶת־תַּזְנוּתָֽיִךְ׃
1a172400da	וַיֹּאמֶר יְהֹוָה אֵלַי בֶּן־אָדָם הֲתִשְׁפּוֹט אֶֽת־אׇהֳלָה וְאֶת־אׇהֳלִיבָה וְהַגֵּד לָהֶן אֵת תּוֹעֲבוֹתֵיהֶֽן׃
1a172500f2	כִּי נִאֵפוּ וְדָם בִּֽידֵיהֶן וְאֶת־גִּלּוּלֵיהֶן נִאֵפוּ וְגַם אֶת־בְּנֵיהֶן אֲשֶׁר יָֽלְדוּ־לִי הֶעֱבִירוּ לָהֶם לְאׇכְלָֽה׃
1a172600ad	עוֹד זֹאת עָשׂוּ לִי טִמְּאוּ אֶת־מִקְדָּשִׁי בַּיּוֹם הַהוּא וְאֶת־שַׁבְּתוֹתַי חִלֵּֽלוּ׃
1a17270103	וּֽבְשַׁחֲטָם אֶת־בְּנֵיהֶם לְגִלּוּלֵיהֶם וַיָּבֹאוּ אֶל־מִקְדָּשִׁי בַּיּוֹם הַהוּא לְחַלְּלוֹ וְהִנֵּה־כֹה עָשׂוּ בְּתוֹךְ בֵּיתִֽי׃
1a17280130	וְאַף כִּי תִשְׁלַחְנָה לַאֲנָשִׁים בָּאִים מִמֶּרְחָק אֲשֶׁר מַלְאָךְ שָׁלוּחַ אֲלֵיהֶם וְהִנֵּה־בָאוּ לַאֲשֶׁר רָחַצְתְּ כָּחַלְתְּ עֵינַיִךְ וְעָדִית עֶֽדִי׃
1a172900c9	וְיָשַׁבְתְּ עַל־מִטָּה כְבוּדָּה וְשֻׁלְחָן עָרוּךְ לְפָנֶיהָ וּקְטׇרְתִּי וְשַׁמְנִי שַׂמְתְּ עָלֶֽיהָ׃
1a172a0140	וְקוֹל הָמוֹן שָׁלֵו בָֿהּ וְאֶל־אֲנָשִׁים מֵרֹב אָדָם מוּבָאִים (סובאים) [סׇבָאִים] מִמִּדְבָּר וַֽיִּתְּנוּ צְמִידִים אֶל־יְדֵיהֶן וַעֲטֶרֶת תִּפְאֶרֶת עַל־רָאשֵׁיהֶֽן׃
1a172b008e	וָאֹמַר לַבָּלָה נִֽאוּפִים (עת) [עַתָּה] (יזנה) [יִזְנוּ] תַזְנוּתֶהָ וָהִֽיא׃
1a172c00ca	וַיָּבוֹא אֵלֶיהָ כְּבוֹא אֶל־אִשָּׁה זוֹנָה כֵּן בָּאוּ אֶֽל־אׇהֳלָה וְאֶל־אׇהֳלִיבָה אִשֹּׁת הַזִּמָּֽה׃
1a172d0104	וַאֲנָשִׁים צַדִּיקִם הֵמָּה יִשְׁפְּטוּ אֽוֹתְהֶם מִשְׁפַּט נֹֽאֲפוֹת וּמִשְׁפַּט שֹׁפְכוֹת דָּם כִּי נֹֽאֲפֹת הֵנָּה וְדָם בִּידֵיהֶֽן׃
1a172e00a9	כִּי כֹּה אָמַר אֲדֹנָי יֱהֹוִה הַעֲלֵה עֲלֵיהֶם קָהָל וְנָתֹן אֶתְהֶן לְזַעֲוָה וְלָבַֽז׃
1a172f00f6	וְרָגְמוּ עֲלֵיהֶן אֶבֶן קָהָל וּבָרֵא אוֹתְהֶן בְּחַרְבוֹתָם בְּנֵיהֶם וּבְנֽוֹתֵיהֶם יַהֲרֹגוּ וּבָתֵּיהֶן בָּאֵשׁ יִשְׂרֹֽפוּ׃
1a173000bf	וְהִשְׁבַּתִּי זִמָּה מִן־הָאָרֶץ וְנִוַּסְּרוּ כׇּל־הַנָּשִׁים וְלֹא תַעֲשֶׂינָה כְּזִמַּתְכֶֽנָה׃
1a173100d0	וְנָתְנוּ זִמַּתְכֶנָה עֲלֵיכֶן וַחֲטָאֵי גִלּֽוּלֵיכֶן תִּשֶּׂאינָה וִידַעְתֶּם כִּי אֲנִי אֲדֹנָי יֱהֹוִֽה׃
1a180100c5	וַיְהִי דְבַר־יְהֹוָה אֵלַי בַּשָּׁנָה הַתְּשִׁיעִית בַּחֹדֶשׁ הָעֲשִׂירִי בֶּעָשׂוֹר לַחֹדֶשׁ לֵאמֹֽר׃
1a18020105	בֶּן־אָדָם (כתוב) [כְּתׇב־]לְךָ אֶת־שֵׁם הַיּוֹם אֶת־עֶצֶם הַיּוֹם הַזֶּה סָמַךְ מֶֽלֶךְ־בָּבֶל אֶל־יְרוּשָׁלַ͏ִם בְּעֶצֶם הַיּוֹם הַזֶּֽה׃
1a180300f4	וּמְשֹׁל אֶל־בֵּית־הַמֶּרִי מָשָׁל וְאָמַרְתָּ אֲלֵיהֶם כֹּה אָמַר אֲדֹנָי יֱהֹוִה שְׁפֹת הַסִּיר שְׁפֹת וְגַם־יְצֹק בּוֹ מָֽיִם׃
1a18040097	אֱסֹף נְתָחֶיהָ אֵלֶיהָ כׇּל־נֵתַח טוֹב יָרֵךְ וְכָתֵף מִבְחַר עֲצָמִים מַלֵּֽא׃
1a180500d7	מִבְחַר הַצֹּאן לָקוֹחַ וְגַם דּוּר הָעֲצָמִים תַּחְתֶּיהָ רַתַּח רְתָחֶיהָ גַּם־בָּשְׁלוּ עֲצָמֶיהָ בְּתוֹכָֽהּ׃
1a18060155	לָכֵן כֹּה־אָמַר ׀ אֲדֹנָי יֱהֹוִה אוֹי עִיר הַדָּמִים סִיר אֲשֶׁר חֶלְאָתָהֿ בָהּ וְחֶלְאָתָהּ לֹא יָצְאָה מִמֶּנָּה לִנְתָחֶיהָ לִנְתָחֶיהָ הֽוֹצִיאָהּ לֹא־נָפַל עָלֶיהָ גּוֹרָֽל׃
1a180700d2	כִּי דָמָהּ בְּתוֹכָהּ הָיָה עַל־צְחִיחַ סֶלַע שָׂמָתְהוּ לֹא שְׁפָכַתְהוּ עַל־הָאָרֶץ לְכַסּוֹת עָלָיו עָפָֽר׃
1a180800af	לְהַעֲלוֹת חֵמָה לִנְקֹם נָקָם נָתַתִּי אֶת־דָּמָהּ עַל־צְחִיחַ סָלַע לְבִלְתִּי הִכָּסֽוֹת׃
1a180900a4	לָכֵן כֹּה אָמַר אֲדֹנָי יֱהֹוִה אוֹי עִיר הַדָּמִים גַּם־אֲנִי אַגְדִּיל הַמְּדוּרָֽה׃
1a180a00b3	הַרְבֵּה הָעֵצִים הַדְלֵק הָאֵשׁ הָתֵם הַבָּשָׂר וְהַרְקַח הַמֶּרְקָחָה וְהָעֲצָמוֹת יֵחָֽרוּ׃
1a180b00eb	וְהַעֲמִידֶהָ עַל־גֶּחָלֶיהָ רֵקָה לְמַעַן תֵּחַם וְחָרָה נְחֻשְׁתָּהּ וְנִתְּכָה בְתוֹכָהּ טֻמְאָתָהּ תִּתֻּם חֶלְאָתָֽהּ׃
1a180c0097	תְּאֻנִים הֶלְאָת וְלֹֽא־תֵצֵא מִמֶּנָּה רַבַּת חֶלְאָתָהּ בְּאֵשׁ חֶלְאָתָֽהּ׃
1a180d00e9	בְּטֻמְאָתֵךְ זִמָּה יַעַן טִֽהַרְתִּיךְ וְלֹא טָהַרְתְּ מִטֻּמְאָתֵךְ לֹא תִטְהֲרִי־עוֹד עַד־הֲנִיחִי אֶת־חֲמָתִי בָּֽךְ׃
1a180e0124	אֲנִי יְהֹוָה דִּבַּרְתִּי בָּאָה וְעָשִׂיתִי לֹא־אֶפְרַע וְלֹא־אָחוּס וְלֹא אֶנָּחֵם כִּדְרָכַיִךְ וְכַעֲלִילוֹתַיִךְ שְׁפָטוּךְ נְאֻם אֲדֹנָי יֱהֹוִֽה׃
1a180f0045	וַיְהִי דְבַר־יְהֹוָה אֵלַי לֵאמֹֽר׃
1a181000eb	בֶּן־אָדָם הִנְנִי לֹקֵחַ מִמְּךָ אֶת־מַחְמַד עֵינֶיךָ בְּמַגֵּפָה וְלֹא תִסְפֹּד וְלֹא תִבְכֶּה וְלוֹא תָבוֹא דִּמְעָתֶֽךָ׃
1a1811012a	הֵאָנֵק ׀ דֹּם מֵתִים אֵבֶל לֹא־תַֽעֲשֶׂה פְּאֵֽרְךָ חֲבוֹשׁ עָלֶיךָ וּנְעָלֶיךָ תָּשִׂים בְּרַגְלֶיךָ וְלֹא תַעְטֶה עַל־שָׂפָם וְלֶחֶם אֲנָשִׁים לֹא תֹאכֵֽל׃
1a181200bd	וָאֲדַבֵּר אֶל־הָעָם בַּבֹּקֶר וַתָּמׇת אִשְׁתִּי בָּעָרֶב וָאַעַשׂ בַּבֹּקֶר כַּאֲשֶׁר צֻוֵּֽיתִי׃
1a1813009d	וַיֹּאמְרוּ אֵלַי הָעָם הֲלֹֽא־תַגִּיד לָנוּ מָה־אֵלֶּה לָּנוּ כִּי אַתָּה עֹשֶֽׂה׃
1a18140063	וָאֹמַר אֲלֵיהֶם דְּבַר־יְהֹוָה הָיָה אֵלַי לֵאמֹֽר׃
1a18150183	אֱמֹר ׀ לְבֵית יִשְׂרָאֵל כֹּה־אָמַר אֲדֹנָי יֱהֹוִה הִנְנִי מְחַלֵּל אֶת־מִקְדָּשִׁי גְּאוֹן עֻזְּכֶם מַחְמַד עֵינֵיכֶם וּמַחְמַל נַפְשְׁכֶם וּבְנֵיכֶם וּבְנוֹתֵיכֶם אֲשֶׁר עֲזַבְתֶּם בַּחֶרֶב יִפֹּֽלוּ׃
1a181600a5	וַעֲשִׂיתֶם כַּאֲשֶׁר עָשִׂיתִי עַל־שָׂפָם לֹא תַעְטוּ וְלֶחֶם אֲנָשִׁים לֹא תֹאכֵֽלוּ׃
1a18170116	וּפְאֵרֵכֶם עַל־רָאשֵׁיכֶם וְנַֽעֲלֵיכֶם בְּרַגְלֵיכֶם לֹא תִסְפְּדוּ וְלֹא תִבְכּוּ וּנְמַקֹּתֶם בַּעֲוֺנֹתֵיכֶם וּנְהַמְתֶּם אִישׁ אֶל־אָחִֽיו׃
1a181800dc	וְהָיָה יְחֶזְקֵאל לָכֶם לְמוֹפֵת כְּכֹל אֲשֶׁר־עָשָׂה תַּעֲשׂוּ בְּבוֹאָהּ וִידַעְתֶּם כִּי אֲנִי אֲדֹנָי יֱהֹוִֽה׃
1a1819012a	וְאַתָּה בֶן־אָדָם הֲלוֹא בְּיוֹם קַחְתִּי מֵהֶם אֶת־מָעוּזָּם מְשׂוֹשׂ תִּפְאַרְתָּם אֶת־מַחְמַד עֵינֵיהֶם וְאֶת־מַשָּׂא נַפְשָׁם בְּנֵיהֶם וּבְנוֹתֵיהֶֽם׃
1a181a007e	בַּיּוֹם הַהוּא יָבוֹא הַפָּלִיט אֵלֶיךָ לְהַשְׁמָעוּת אׇזְנָֽיִם׃
1a181b00f8	בַּיּוֹם הַהוּא יִפָּתַח פִּיךָ אֶת־הַפָּלִיט וּתְדַבֵּר וְלֹא תֵאָלֵם עוֹד וְהָיִיתָ לָהֶם לְמוֹפֵת וְיָדְעוּ כִּי־אֲנִי יְהֹוָֽה׃
1a19010045	וַיְהִי דְבַר־יְהֹוָה אֵלַי לֵאמֹֽר׃
1a1902007e	בֶּן־אָדָם שִׂים פָּנֶיךָ אֶל־בְּנֵי עַמּוֹן וְהִנָּבֵא עֲלֵיהֶֽם׃
1a190301a4	וְאָֽמַרְתָּ לִבְנֵי עַמּוֹן שִׁמְעוּ דְּבַר־אֲדֹנָי יֱהֹוִה כֹּה־אָמַר אֲדֹנָי יֱהֹוִה יַעַן אׇמְרֵךְ הֶאָח אֶל־מִקְדָּשִׁי כִי־נִחָל וְאֶל־אַדְמַת יִשְׂרָאֵל כִּי נָשַׁמָּה וְאֶל־בֵּית יְהוּדָה כִּי הָלְכוּ בַּגּוֹלָֽה׃
1a1904013a	לָכֵן הִנְנִי נֹתְנָךְ לִבְנֵי־קֶדֶם לְמוֹרָשָׁה וְיִשְּׁבוּ טִירֽוֹתֵיהֶם בָּךְ וְנָתְנוּ בָךְ מִשְׁכְּנֵיהֶם הֵמָּה יֹאכְלוּ פִרְיֵךְ וְהֵמָּה יִשְׁתּוּ חֲלָבֵֽךְ׃
1a190500d1	וְנָתַתִּי אֶת־רַבָּה לִנְוֵה גְמַלִּים וְאֶת־בְּנֵי עַמּוֹן לְמִרְבַּץ־צֹאן וִידַעְתֶּם כִּי־אֲנִי יְהֹוָֽה׃
1a190600fc	כִּי כֹה אָמַר אֲדֹנָי יֱהֹוִה יַעַן מַחְאֲךָ יָד וְרַקְעֲךָ בְּרָגֶל וַתִּשְׂמַח בְּכׇל־שָֽׁאטְךָ בְּנֶפֶשׁ אֶל־אַדְמַת יִשְׂרָאֵֽל׃
1a19070160	לָכֵן הִנְנִי נָטִיתִי אֶת־יָדִי עָלֶיךָ וּנְתַתִּיךָֽ (לבג) [לְבַז] לַגּוֹיִם וְהִכְרַתִּיךָ מִן־הָעַמִּים וְהַאֲבַדְתִּיךָ מִן־הָאֲרָצוֹת אַשְׁמִידְךָ וְיָדַעְתָּ כִּֽי־אֲנִי יְהֹוָֽה׃
1a190800b7	כֹּה אָמַר אֲדֹנָי יֱהֹוִה יַעַן אֲמֹר מוֹאָב וְשֵׂעִיר הִנֵּה כְּכׇֽל־הַגּוֹיִם בֵּית יְהוּדָֽה׃
1a1909010b	לָכֵן הִנְנִי פֹתֵחַ אֶת־כֶּתֶף מוֹאָב מֵהֶעָרִים מֵעָרָיו מִקָּצֵהוּ צְבִי אֶרֶץ בֵּית הַיְשִׁימֹת בַּעַל מְעוֹן (וקריתמה) [וְקִרְיָתָֽיְמָה]׃
1a190a00ce	לִבְנֵי־קֶדֶם עַל־בְּנֵי עַמּוֹן וּנְתַתִּיהָ לְמוֹרָשָׁה לְמַעַן לֹא־תִזָּכֵר בְּנֵֽי־עַמּוֹן בַּגּוֹיִֽם׃
1a190b0073	וּבְמוֹאָב אֶעֱשֶׂה שְׁפָטִים וְיָדְעוּ כִּי־אֲנִי יְהֹוָֽה׃
1a190c00e0	כֹּה אָמַר אֲדֹנָי יֱהֹוִה יַעַן עֲשׂוֹת אֱדוֹם בִּנְקֹם נָקָם לְבֵית יְהוּדָה וַיֶּאְשְׁמוּ אָשׁוֹם וְנִקְּמוּ בָהֶֽם׃
1a190d012f	לָכֵן כֹּה אָמַר אֲדֹנָי יֱהֹוִה וְנָטִתִי יָדִי עַל־אֱדוֹם וְהִכְרַתִּי מִמֶּנָּה אָדָם וּבְהֵמָה וּנְתַתִּיהָ חׇרְבָּה מִתֵּימָן וּדְדָנֶה בַּחֶרֶב יִפֹּֽלוּ׃
1a190e011a	וְנָתַתִּי אֶת־נִקְמָתִי בֶּאֱדוֹם בְּיַד עַמִּי יִשְׂרָאֵל וְעָשׂוּ בֶאֱדוֹם כְּאַפִּי וְכַחֲמָתִי וְיָֽדְעוּ אֶת־נִקְמָתִי נְאֻם אֲדֹנָי יֱהֹוִֽה׃
1a190f00fc	כֹּה אָמַר אֲדֹנָי יֱהֹוִה יַעַן עֲשׂוֹת פְּלִשְׁתִּים בִּנְקָמָה וַיִּנָּקְמוּ נָקָם בִּשְׁאָט בְּנֶפֶשׁ לְמַשְׁחִית אֵיבַת עוֹלָֽם׃
1a1910010c	לָכֵן כֹּה אָמַר אֲדֹנָי יֱהֹוִה הִנְנִי נוֹטֶה יָדִי עַל־פְּלִשְׁתִּים וְהִכְרַתִּי אֶת־כְּרֵתִים וְהַאֲבַדְתִּי אֶת־שְׁאֵרִית חוֹף הַיָּֽם׃
1a191100db	וְעָשִׂיתִי בָם נְקָמוֹת גְּדֹלוֹת בְּתוֹכְחוֹת חֵמָה וְיָֽדְעוּ כִּֽי־אֲנִי יְהֹוָה בְּתִתִּי אֶת־נִקְמָתִי בָּֽם׃
1a1a0100ac	וַיְהִי בְּעַשְׁתֵּֽי־עֶשְׂרֵה שָׁנָה בְּאֶחָד לַחֹדֶשׁ הָיָה דְבַר־יְהֹוָה אֵלַי לֵאמֹֽר׃
1a1a0200f8	בֶּן־אָדָם יַעַן אֲשֶׁר־אָמְרָה צֹּר עַל־יְרוּשָׁלַ͏ִם הֶאָח נִשְׁבְּרָה דַּלְתוֹת הָעַמִּים נָסֵבָּה אֵלָי אִמָּלְאָה הָחֳרָֽבָה׃
