2800000008	mathiḥ
42110f007d	aparaṁ sa mām avadat sā vēśyā yatrōpaviśati tāni tōyāni lōkā janatā jātayō nānābhāṣāvādinaśca santi|
42111000c4	tvayā dr̥ṣṭāni daśa śr̥ṅgāṇi paśuścēmē tāṁ vēśyām r̥tīyiṣyantē dīnāṁ nagnāñca kariṣyanti tasyā māṁsāni bhōkṣyantē vahninā tāṁ dāhayiṣyanti ca|
42111100ec	yata īśvarasya vākyāni yāvat siddhiṁ na gamiṣyanti tāvad īśvarasya manōgataṁ sādhayitum ēkāṁ mantraṇāṁ kr̥tvā tasmai paśavē svēṣāṁ rājyaṁ dātuñca tēṣāṁ manāṁsīśvarēṇa pravarttitāni|
421112006b	aparaṁ tvayā dr̥ṣṭā yōṣit sā mahānagarī yā pr̥thivyā rājñām upari rājatvaṁ kurutē|
421201008e	tadanantaraṁ svargād avarōhan apara ēkō dūtō mayā dr̥ṣṭaḥ sa mahāparākramaviśiṣṭastasya tējasā ca pr̥thivī dīptā|
42120200e4	sa balavatā svarēṇa vācamimām aghōṣayat patitā patitā mahābābil, sā bhūtānāṁ vasatiḥ sarvvēṣām aśucyātmanāṁ kārā sarvvēṣām aśucīnāṁ ghr̥ṇyānāñca pakṣiṇāṁ piñjaraścābhavat|
42120300ed	yataḥ sarvvajātīyāstasyā vyabhicārajātāṁ kōpamadirāṁ pītavantaḥ pr̥thivyā rājānaśca tayā saha vyabhicāraṁ kr̥tavantaḥ pr̥thivyā vaṇijaśca tasyāḥ sukhabhōgabāhulyād dhanāḍhyatāṁ gatavantaḥ|
42120400d8	tataḥ paraṁ svargāt mayāpara ēṣa ravaḥ śrutaḥ, hē mama prajāḥ, yūyaṁ yat tasyāḥ pāpānām aṁśinō na bhavata tasyā daṇḍaiśca daṇḍayuktā na bhavata tadarthaṁ tatō nirgacchata|
4212050067	yatastasyāḥ pāpāni gaganasparśānyabhavan tasyā adharmmakriyāścēśvarēṇa saṁsmr̥tāḥ|
42120600eb	parān prati tayā yadvad vyavahr̥taṁ tadvat tāṁ prati vyavaharata, tasyāḥ karmmaṇāṁ dviguṇaphalāni tasyai datta, yasmin kaṁsē sā parān madyam apāyayat tamēva tasyāḥ pānārthaṁ dviguṇamadyēna pūrayata|
42120700ca	tayā yātmaślāghā yaśca sukhabhōgaḥ kr̥tastayō rdviguṇau yātanāśōkau tasyai datta, yataḥ sā svakīyāntaḥkaraṇē vadati, rājñīvad upaviṣṭāhaṁ nānāthā na ca śōkavit|
42120800a8	tasmād divasa ēkasmin mārīdurbhikṣaśōcanaiḥ, sā samāplōṣyatē nārī dhyakṣyatē vahninā ca sā; yad vicārādhipastasyā balavān prabhurīśvaraḥ,
42120900ae	vyabhicārastayā sārddhaṁ sukhabhōgaśca yaiḥ kr̥taḥ, tē sarvva ēva rājānastaddāhadhūmadarśanāt, prarōdiṣyanti vakṣāṁsi cāhaniṣyanti bāhubhiḥ|
42120a00a5	tasyāstai ryātanābhītē rdūrē sthitvēdamucyatē, hā hā bābil mahāsthāna hā prabhāvānvitē puri, ēkasmin āgatā daṇḍē vicārājñā tvadīyakā|
42120b0079	mēdinyā vaṇijaśca tasyāḥ kr̥tē rudanti śōcanti ca yatastēṣāṁ paṇyadravyāṇi kēnāpi na krīyantē|
42120c011d	phalataḥ suvarṇaraupyamaṇimuktāḥ sūkṣmavastrāṇi kr̥ṣṇalōhitavāsāṁsi paṭṭavastrāṇi sindūravarṇavāsāṁsi candanādikāṣṭhāni gajadantēna mahārghakāṣṭhēna pittalalauhābhyāṁ marmmaraprastarēṇa vā nirmmitāni sarvvavidhapātrāṇi
42120d00d6	tvagēlā dhūpaḥ sugandhidravyaṁ gandharasō drākṣārasastailaṁ śasyacūrṇaṁ gōdhūmō gāvō mēṣā aśvā rathā dāsēyā manuṣyaprāṇāścaitāni paṇyadravyāṇi kēnāpi na krīyantē|
42120e00aa	tava manō'bhilāṣasya phalānāṁ samayō gataḥ, tvattō dūrīkr̥taṁ yadyat śōbhanaṁ bhūṣaṇaṁ tava, kadācana taduddēśō na puna rlapsyatē tvayā|
42120f0097	tadvikrētārō yē vaṇijastayā dhaninō jātāstē tasyā yātanāyā bhayād dūrē tiṣṭhanatō rōdiṣyanti śōcantaścēdaṁ gadiṣyanti
42121000a3	hā hā mahāpuri, tvaṁ sūkṣmavastraiḥ kr̥ṣṇalōhitavastraiḥ sindūravarṇavāsōbhiścācchāditā svarṇamaṇimuktābhiralaṅkr̥tā cāsīḥ,
4212110092	kintvēkasmin daṇḍē sā mahāsampad luptā| aparaṁ pōtānāṁ karṇadhārāḥ samūhalōkā nāvikāḥ samudravyavasāyinaśca sarvvē
4212120085	dūrē tiṣṭhantastasyā dāhasya dhūmaṁ nirīkṣamāṇā uccaiḥsvarēṇa vadanti tasyā mahānagaryyāḥ kiṁ tulyaṁ?
421213011b	aparaṁ svaśiraḥsu mr̥ttikāṁ nikṣipya tē rudantaḥ śōcantaścōccaiḥsvarēṇēdaṁ vadanti hā hā yasyā mahāpuryyā bāhulyadhanakāraṇāt, sampattiḥ sañcitā sarvvaiḥ sāmudrapōtanāyakaiḥ, ēkasminnēva daṇḍē sā sampūrṇōcchinnatāṁ gatā|
42121400f3	hē svargavāsinaḥ sarvvē pavitrāḥ prēritāśca hē| hē bhāvivādinō yūyaṁ kr̥tē tasyāḥ praharṣata| yuṣmākaṁ yat tayā sārddhaṁ yō vivādaḥ purābhavat| daṇḍaṁ samucitaṁ tasya tasyai vyataradīśvaraḥ||
42121500ef	anantaram ēkō balavān dūtō br̥hatpēṣaṇīprastaratulyaṁ pāṣāṇamēkaṁ gr̥hītvā samudrē nikṣipya kathitavān, īdr̥gbalaprakāśēna bābil mahānagarī nipātayiṣyatē tatastasyā uddēśaḥ puna rna lapsyatē|
42121600ef	vallakīvādināṁ śabdaṁ puna rna śrōṣyatē tvayi| gāthākānāñca śabdō vā vaṁśītūryyādivādināṁ| śilpakarmmakaraḥ kō 'pi puna rna drakṣyatē tvayi| pēṣaṇīprastaradhvānaḥ puna rna śrōṣyatē tvayi|
42121700e8	dīpasyāpi prabhā tadvat puna rna drakṣyatē tvayi| na kanyāvarayōḥ śabdaḥ punaḥ saṁśrōṣyatē tvayi| yasmānmukhyāḥ pr̥thivyā yē vaṇijastē'bhavan tava| yasmācca jātayaḥ sarvvā mōhitāstava māyayā|
4212180082	bhāvivādipavitrāṇāṁ yāvantaśca hatā bhuvi| sarvvēṣāṁ śōṇitaṁ tēṣāṁ prāptaṁ sarvvaṁ tavāntarē||
42130100cb	tataḥ paraṁ svargasthānāṁ mahājanatāyā mahāśabdō 'yaṁ mayā śrūtaḥ, brūta parēśvaraṁ dhanyam asmadīyō ya īśvaraḥ| tasyābhavat paritrāṇāṁ prabhāvaśca parākramaḥ|
42130200f4	vicārājñāśca tasyaiva satyā nyāyyā bhavanti ca| yā svavēśyākriyābhiśca vyakarōt kr̥tsnamēdinīṁ| tāṁ sa daṇḍitavān vēśyāṁ tasyāśca karatastathā| śōṇitasya svadāsānāṁ saṁśōdhaṁ sa gr̥hītavān||
4213030095	punarapi tairidamuktaṁ yathā, brūta parēśvaraṁ dhanyaṁ yannityaṁ nityamēva ca| tasyā dāhasya dhūmō 'sau diśamūrddhvamudēṣyati||
42130400c3	tataḥ paraṁ caturvviṁśatiprācīnāścatvāraḥ prāṇinaśca praṇipatya siṁhāsanōpaviṣṭam īśvaraṁ praṇamyāvadan, tathāstu paramēśaśca sarvvairēva praśasyatāṁ||
42130500b8	anantaraṁ siṁhāsanamadhyād ēṣa ravō nirgatō, yathā, hē īśvarasya dāsēyāstadbhaktāḥ sakalā narāḥ| yūyaṁ kṣudrā mahāntaśca praśaṁsata va īśvaraṁ||
421306010f	tataḥ paraṁ mahājanatāyāḥ śabda iva bahutōyānāñca śabda iva gr̥rutarastanitānāñca śabda iva śabdō 'yaṁ mayā śrutaḥ, brūta parēśvaraṁ dhanyaṁ rājatvaṁ prāptavān yataḥ| sa paramēśvarō 'smākaṁ yaḥ sarvvaśaktimān prabhuḥ|
42130700aa	kīrttayāmaḥ stavaṁ tasya hr̥ṣṭāścōllāsitā vayaṁ| yanmēṣaśāvakasyaiva vivāhasamayō 'bhavat| vāgdattā cābhavat tasmai yā kanyā sā susajjitā|
421308003a	paridhānāya tasyai ca dattaḥ śubhraḥ sucēlakaḥ||
42130900da	sa sucēlakaḥ pavitralōkānāṁ puṇyāni| tataḥ sa mām uktavān tvamidaṁ likha mēṣaśāvakasya vivāhabhōjyāya yē nimantritāstē dhanyā iti| punarapi mām avadat, imānīśvarasya satyāni vākyāni|
42130a0135	anantaraṁ ahaṁ tasya caraṇayōrantikē nipatya taṁ praṇantumudyataḥ|tataḥ sa mām uktavān sāvadhānastiṣṭha maivaṁ kuru yīśōḥ sākṣyaviśiṣṭaistava bhrātr̥bhistvayā ca sahadāsō 'haṁ| īśvaramēva praṇama yasmād yīśōḥ sākṣyaṁ bhaviṣyadvākyasya sāraṁ|
42130b00da	anantaraṁ mayā muktaḥ svargō dr̥ṣṭaḥ, ēkaḥ śvētavarṇō 'śvō 'pi dr̥ṣṭastadārūḍhō janō viśvāsyaḥ satyamayaścēti nāmnā khyātaḥ sa yāthārthyēna vicāraṁ yuddhañca karōti|
42130c0098	tasya nētrē 'gniśikhātulyē śirasi ca bahukirīṭāni vidyantē tatra tasya nāma likhitamasti tamēva vinā nāparaḥ kō 'pi tannāma jānāti|
42130d0054	sa rudhiramagnēna paricchadēnācchādita īśvaravāda iti nāmnābhidhīyatē ca|
42130e007e	aparaṁ svargasthasainyāni śvētāśvārūḍhāni parihitanirmmalaśvētasūkṣmavastrāṇi ca bhūtvā tamanugacchanti|
42130f0132	tasya vaktrād ēkastīkṣaṇaḥ khaṅgō nirgacchati tēna khaṅgēna sarvvajātīyāstēnāghātitavyāḥ sa ca lauhadaṇḍēna tān cārayiṣyati sarvvaśaktimata īśvarasya pracaṇḍakōparasōtpādakadrākṣākuṇḍē yadyat tiṣṭhati tat sarvvaṁ sa ēva padābhyāṁ pinaṣṭi|
4213100065	aparaṁ tasya paricchada urasi ca rājñāṁ rājā prabhūnāṁ prabhuścēti nāma nikhitamasti|
42131100bc	anantaraṁ sūryyē tiṣṭhan ēkō dūtō mayā dr̥ṣṭaḥ, ākāśamadhya uḍḍīyamānān sarvvān pakṣiṇaḥ prati sa uccaiḥsvarēṇēdaṁ ghōṣayati, atrāgacchata|
4213120105	īśvarasya mahābhōjyē milata, rājñāṁ kravyāṇi sēnāpatīnāṁ kravyāṇi vīrāṇāṁ kravyāṇyaśvānāṁ tadārūḍhānāñca kravyāṇi dāsamuktānāṁ kṣudramahatāṁ sarvvēṣāmēva kravyāṇi ca yuṣmābhi rbhakṣitavyāni|
42131300bf	tataḥ paraṁ tēnāśvārūḍhajanēna tadīyasainyaiśca sārddhaṁ yuddhaṁ karttuṁ sa paśuḥ pr̥thivyā rājānastēṣāṁ sainyāni ca samāgacchantīti mayā dr̥ṣṭaṁ|
4213140106	tataḥ sa paśu rdhr̥tō yaśca mithyābhaviṣyadvaktā tasyāntikē citrakarmmāṇi kurvvan tairēva paśvaṅkadhāriṇastatpratimāpūjakāṁśca bhramitavān sō 'pi tēna sārddhaṁ dhr̥taḥ| tau ca vahnigandhakajvalitahradē jīvantau nikṣiptau|
4213150090	avaśiṣṭāśca tasyāśvārūḍhasya vaktranirgatakhaṅgēna hatāḥ, tēṣāṁ kravyaiśca pakṣiṇaḥ sarvvē tr̥ptiṁ gatāḥ|
4214010092	tataḥ paraṁ svargād avarōhan ēkō dūtō mayā dr̥ṣṭastasya karē ramātalasya kuñjikā mahāśr̥ṅkhalañcaikaṁ tiṣṭhataḥ|
4214020089	aparaṁ nāgō 'rthataḥ yō vr̥ddhaḥ sarpō 'pavādakaḥ śayatānaścāsti tamēva dhr̥tvā varṣasahasraṁ yāvad baddhavān|
4214030108	aparaṁ rasātalē taṁ nikṣipya tadupari dvāraṁ ruddhvā mudrāṅkitavān yasmāt tad varṣasahasraṁ yāvat sampūrṇaṁ na bhavēt tāvad bhinnajātīyāstēna puna rna bhramitavyāḥ| tataḥ param alpakālārthaṁ tasya mōcanēna bhavitavyaṁ|
42140401d5	anantaraṁ mayā siṁhāsanāni dr̥ṣṭāni tatra yē janā upāviśan tēbhyō vicārabhārō 'dīyata; anantaraṁ yīśōḥ sākṣyasya kāraṇād īśvaravākyasya kāraṇācca yēṣāṁ śiraśchēdanaṁ kr̥taṁ paśōstadīyapratimāyā vā pūjā yai rna kr̥tā bhālē karē vā kalaṅkō 'pi na dhr̥tastēṣām ātmānō 'pi mayā dr̥ṣṭāḥ, tē prāptajīvanāstadvarṣasahasraṁ yāvat khrīṣṭēna sārddhaṁ rājatvamakurvvan|
4214050066	kintvavaśiṣṭā mr̥tajanāstasya varṣasahasrasya samāptēḥ pūrvvaṁ jīvanaṁ na prāpan|
4214060111	ēṣā prathamōtthitiḥ| yaḥ kaścit prathamāyā utthitēraṁśī sa dhanyaḥ pavitraśca| tēṣu dvitīyamr̥tyōḥ kō 'pyadhikārō nāsti ta īśvarasya khrīṣṭasya ca yājakā bhaviṣyanti varṣasahasraṁ yāvat tēna saha rājatvaṁ kariṣyanti ca|
4214070042	varṣasahasrē samāptē śayatānaḥ svakārātō mōkṣyatē|
42140800d8	tataḥ sa pr̥thivyāścaturdikṣu sthitān sarvvajātīyān viśēṣatō jūjākhyān mājūjākhyāṁśca sāmudrasikatāvad bahusaṁkhyakān janān bhramayitvā yuddhārthaṁ saṁgrahītuṁ nirgamiṣyati|
42140900bd	tatastē mēdinyāḥ prasthēnāgatya pavitralōkānāṁ durgaṁ priyatamāṁ nagarīñca vēṣṭitavantaḥ kintvīśvarēṇa nikṣiptō 'gnirākāśāt patitvā tān khāditavān|
42140a00e1	tēṣāṁ bhramayitā ca śayatānō vahnigandhakayō rhradē 'rthataḥ paśu rmithyābhaviṣyadvādī ca yatra tiṣṭhatastatraiva nikṣiptaḥ, tatrānantakālaṁ yāvat tē divāniśaṁ yātanāṁ bhōkṣyantē|
42140b00c7	tataḥ śuklam ēkaṁ mahāsiṁhāsanaṁ mayā dr̥ṣṭaṁ tadupaviṣṭō 'pi dr̥ṣṭastasya vadanāntikād bhūnabhōmaṇḍalē palāyētāṁ punastābhyāṁ sthānaṁ na labdhaṁ|
42140c0136	aparaṁ kṣudrā mahāntaśca sarvvē mr̥tā mayā dr̥ṣṭāḥ, tē siṁhāsanasyāntikē 'tiṣṭhan granthāśca vyastīryyanta jīvanapustakākhyam aparam ēkaṁ pustakamapi vistīrṇaṁ| tatra granthēṣu yadyat likhitaṁ tasmāt mr̥tānām ēkaikasya svakriyānuyāyī vicāraḥ kr̥taḥ|
42140d00cb	tadānīṁ samudrēṇa svāntarasthā mr̥tajanāḥ samarpitāḥ, mr̥tyuparalōkābhyāmapi svāntarasthā mr̥tajanāḥ sarmipatāḥ, tēṣāñcaikaikasya svakriyānuyāyī vicāraḥ kr̥taḥ|
42140e0055	aparaṁ mr̥tyuparalōkau vahnihradē nikṣiptau, ēṣa ēva dvitīyō mr̥tyuḥ|
42140f0064	yasya kasyacit nāma jīvanapustakē likhitaṁ nāvidyata sa ēva tasmin vahnihradē nyakṣipyata|
42150100cf	anantaraṁ navīnam ākāśamaṇḍalaṁ navīnā pr̥thivī ca mayā dr̥ṣṭē yataḥ prathamam ākāśamaṇḍalaṁ prathamā pr̥thivī ca lōpaṁ gatē samudrō 'pi tataḥ paraṁ na vidyatē|
421502009c	aparaṁ svargād avarōhantī pavitrā nagarī, arthatō navīnā yirūśālamapurī mayā dr̥ṣṭā, sā varāya vibhūṣitā kanyēva susajjitāsīt|
4215030103	anantaraṁ svargād ēṣa mahāravō mayā śrutaḥ paśyāyaṁ mānavaiḥ sārddham īśvarasyāvāsaḥ, sa taiḥ sārddhaṁ vatsyati tē ca tasya prajā bhaviṣyanti, īśvaraśca svayaṁ tēṣām īśvarō bhūtvā taiḥ sārddhaṁ sthāsyati|
42150400cf	tēṣāṁ nētrēbhyaścāśrūṇi sarvvāṇīśvarēṇa pramārkṣyantē mr̥tyurapi puna rna bhaviṣyati śōkavilāpaklēśā api puna rna bhaviṣyanti, yataḥ prathamāni sarvvāṇi vyatītini|
42150500a1	aparaṁ siṁhāsanōpaviṣṭō janō'vadat paśyāhaṁ sarvvāṇi nūtanīkarōmi| punaravadat likha yata imāni vākyāni satyāni viśvāsyāni ca santi|
42150600a6	pana rmām avadat samāptaṁ, ahaṁ kaḥ kṣaśca, aham ādirantaśca yaḥ pipāsati tasmā ahaṁ jīvanadāyiprasravaṇasya tōyaṁ vināmūlyaṁ dāsyāmi|
4215070078	yō jayati sa sarvvēṣām adhikārī bhaviṣyati, ahañca tasyēśvarō bhaviṣyāmi sa ca mama putrō bhaviṣyati|
42150800f4	kintu bhītānām aviśvāsināṁ ghr̥ṇyānāṁ narahantr̥ṇāṁ vēśyāgāmināṁ mōhakānāṁ dēvapūjakānāṁ sarvvēṣām anr̥tavādināñcāṁśō vahnigandhakajvalitahradē bhaviṣyati, ēṣa ēva dvitīyō mr̥tyuḥ|
4215090106	anantaraṁ śēṣasaptadaṇḍaiḥ paripūrṇāḥ sapta kaṁsā yēṣāṁ saptadūtānāṁ karēṣvāsan tēṣāmēka āgatya māṁ sambhāṣyāvadat, āgacchāhaṁ tāṁ kanyām arthatō mēṣaśāvakasya bhāvibhāryyāṁ tvāṁ darśayāmi|
42150a00b7	tataḥ sa ātmāviṣṭaṁ mām atyuccaṁ mahāparvvatamēṁka nītvēśvarasya sannidhitaḥ svargād avarōhantīṁ yirūśālamākhyāṁ pavitrāṁ nagarīṁ darśitavān|
42150b0072	sā īśvarīyapratāpaviśiṣṭā tasyāstējō mahārgharatnavad arthataḥ sūryyakāntamaṇitējastulyaṁ|
42150c00e1	tasyāḥ prācīraṁ br̥had uccañca tatra dvādaśa gōpurāṇi santi tadgōpurōpari dvādaśa svargadūtā vidyantē tatra ca dvādaśa nāmānyarthata isrāyēlīyānāṁ dvādaśavaṁśānāṁ nāmāni likhitāni|
42150d009b	pūrvvadiśi trīṇi gōpurāṇi uttaradiśi trīṇi gōpurāṇi dakṣiṇadiṣi trīṇi gōpurāṇi paścīmadiśi ca trīṇi gōpurāṇi santi|
42150e0085	nagaryyāḥ prācīrasya dvādaśa mūlāni santi tatra mēṣāśāvākasya dvādaśaprēritānāṁ dvādaśa nāmāni likhitāni|
42150f00aa	anaraṁ nagaryyāstadīyagōpurāṇāṁ tatprācīrasya ca māpanārthaṁ mayā sambhāṣamāṇasya dūtasya karē svarṇamaya ēkaḥ parimāṇadaṇḍa āsīt|
42151000f5	nagaryyā ākr̥tiścaturasrā tasyā dairghyaprasthē samē| tataḥ paraṁ sa tēga parimāṇadaṇḍēna tāṁ nagarīṁ parimitavān tasyāḥ parimāṇaṁ dvādaśasahasranalvāḥ| tasyā dairghyaṁ prastham uccatvañca samānāni|
42151100a0	aparaṁ sa tasyāḥ prācīraṁ parimitavān tasya mānavāsyārthatō dūtasya parimāṇānusāratastat catuścatvāriṁśadadhikāśatahastaparimitaṁ |
4215120076	tasya prācīrasya nirmmitiḥ sūryyakāntamaṇibhi rnagarī ca nirmmalakācatulyēna śuddhasuvarṇēna nirmmitā|
42151300da	nagaryyāḥ prācīrasya mūlāni ca sarvvavidhamahārghamaṇibhi rbhūṣitāni| tēṣāṁ prathamaṁ bhittimūlaṁ sūryyakāntasya, dvitīyaṁ nīlasya, tr̥tīyaṁ tāmramaṇēḥ, caturthaṁ marakatasya,
42151400ed	pañcamaṁ vaidūryyasya, ṣaṣṭhaṁ śōṇaratnasya, saptamaṁ candrakāntasya, aṣṭamaṁ gōmēdasya, navamaṁ padmarāgasya, daśamaṁ laśūnīyasya, ēkādaśaṁ ṣērōjasya, dvādaśaṁ marṭīṣmaṇēścāsti|
42151500b1	dvādaśagōpurāṇi dvādaśamuktābhi rnirmmitāni, ēkaikaṁ gōpuram ēkaikayā muktayā kr̥taṁ nagaryyā mahāmārgaścācchakācavat nirmmalasuvarṇēna nirmmitaṁ|
421516009a	tasyā antara ēkamapi mandiraṁ mayā na dr̥ṣṭaṁ sataḥ sarvvaśaktimān prabhuḥ paramēśvarō mēṣaśāvakaśca svayaṁ tasya mandiraṁ|
42151700a3	tasyai nagaryyai dīptidānārthaṁ sūryyācandramasōḥ prayōjanaṁ nāsti yata īśvarasya pratāpastāṁ dīpayati mēṣaśāvakaśca tasyā jyōtirasti|
421518009f	paritrāṇaprāptalōkanivahāśca tasyā ālōkē gamanāgamanē kurvvanti pr̥thivyā rājānaśca svakīyaṁ pratāpaṁ gauravañca tanmadhyam ānayanti|
421519004f	tasyā dvārāṇi divā kadāpi na rōtsyantē niśāpi tatra na bhaviṣyati|
42151a003e	sarvvajātīnāṁ gauravapratāpau tanmadhyam ānēṣyētē|
42151b00c0	parantvapavitraṁ ghr̥ṇyakr̥d anr̥takr̥d vā kimapi tanmadhyaṁ na pravēkṣyati mēṣaśāvakasya jīvanapustakē yēṣāṁ nāmāni likhitāni kēvalaṁ ta ēva pravēkṣyanti|
4216010091	anantaraṁ sa sphaṭikavat nirmmalam amr̥tatōyasya srōtō mām a̮urśayat tad īśvarasya mēṣaśāvakasya ca siṁhāsanāt nirgacchati|
42160200ee	nagaryyā mārgamadhyē tasyā nadyāḥ pārśvayōramr̥tavr̥kṣā vidyantē tēṣāṁ dvādaśaphalāni bhavanti, ēkaikō vr̥kṣaḥ pratimāsaṁ svaphalaṁ phalati tadvr̥kṣapatrāṇi cānyajātīyānām ārōgyajanakāni|
42160300a7	aparaṁ kimapi śāpagrastaṁ puna rna bhaviṣyati tasyā madhya īśvarasya mēṣaśāvakasya ca siṁhāsanaṁ sthāsyati tasya dāsāśca taṁ sēviṣyantē|
4216040057	tasya vadanadarśanaṁ prāpsyanti bhālēṣu ca tasya nāma likhitaṁ bhaviṣyati|
4216050096	tadānīṁ rātriḥ puna rna bhaviṣyati yataḥ prabhuḥ paramēśvarastān dīpayiṣyati tē cānantakālaṁ yāvad rājatvaṁ kariṣyantē|
42160600d6	anantaraṁ sa mām avadat, vākyānīmāni viśvāsyāni satyāni ca, acirād yai rbhavitavyaṁ tāni svadāsān jñāpayituṁ pavitrabhaviṣyadvādināṁ prabhuḥ paramēśvaraḥ svadūtaṁ prēṣitavān|
421607006b	paśyāhaṁ tūrṇam āgacchāmi, ētadgranthasya bhaviṣyadvākyāni yaḥ pālayati sa ēva dhanyaḥ|
4216080099	yōhanaham ētāni śrutavān dr̥ṣṭavāṁścāsmi śrutvā dr̥ṣṭvā ca taddarśakadūtasya praṇāmārthaṁ taccaraṇayōrantikē 'pataṁ|
42160900c1	tataḥ sa mām avadat sāvadhānō bhava maivaṁ kr̥ru, tvayā tava bhrātr̥bhi rbhaviṣyadvādibhirētadgranthasthavākyapālanakāribhiśca sahadāsō 'haṁ| tvam īśvaraṁ praṇama|
42160a007b	sa puna rmām avadat, ētadgranthasthabhaviṣyadvākyāni tvayā na mudrāṅkayitavyāni yataḥ samayō nikaṭavarttī|
42160b00c6	adharmmācāra itaḥ paramapyadharmmam ācaratu, amēdhyācāra itaḥ paramapyamēdhyam ācaratu dharmmācāra itaḥ paramapi dharmmam ācaratu pavitrācāraścētaḥ paramapi pavitram ācaratu|
42160c0077	paśyāhaṁ tūrṇam āgacchāmi, ēkaikasmai svakriyānuyāyiphaladānārthaṁ maddātavyaphalaṁ mama samavartti|
42160d003c	ahaṁ kaḥ kṣaśca prathamaḥ śēṣaścādirantaśca|
42160e007d	amutavr̥kṣasyādhikāraprāptyarthaṁ dvārai rnagarapravēśārthañca yē tasyājñāḥ pālayanti ta ēva dhanyāḥ|
42160f0094	kukkurai rmāyāvibhiḥ puṅgāmibhi rnarahantr̥bhi rdēvārccakaiḥ sarvvairanr̥tē prīyamāṇairanr̥tācāribhiśca bahiḥ sthātavyaṁ|
42161000c5	maṇḍalīṣu yuṣmabhyamētēṣāṁ sākṣyadānārthaṁ yīśurahaṁ svadūtaṁ prēṣitavān, ahamēva dāyūdō mūlaṁ vaṁśaśca, ahaṁ tējōmayaprabhātīyatārāsvarūpaḥ|
42161100bc	ātmā kanyā ca kathayataḥ, tvayāgamyatāṁ| śrōtāpi vadatu, āgamyatāmiti| yaśca tr̥ṣārttaḥ sa āgacchatu yaścēcchati sa vinā mūlyaṁ jīvanadāyi jalaṁ gr̥hlātu|
42161200e3	yaḥ kaścid ētadgranthasthabhaviṣyadvākyāni śr̥ṇōti tasmā ahaṁ sākṣyamidaṁ dadāmi, kaścid yadyaparaṁ kimapyētēṣu yōjayati tarhīśvarōgranthē'smin likhitān daṇḍān tasminnēva yōjayiṣyati|
42161300b2	yadi ca kaścid ētadgranthasthabhaviṣyadvākyēbhyaḥ kimapyapaharati tarhīśvarō granthē 'smin likhitāt jīvanavr̥kṣāt pavitranagarācca tasyāṁśamapahariṣyati|
