0100000007	Jenesis
1a102c008b	Hagi ko, maka vahe'mo'za kema hanafina kagrikura amanage hu'za hutere hugahaze, mofa'amo'a nererama nehia avu'ava nevaririe hu'za hugahaze.
1a102d016e	Kagra negrera mofa mani'nanankino, negrera'a nevenku'ene mofavre'araminkura zamagote'zmanteno avresra huzmante'nea a'mofo mofa mani'nane. Hagi kagra kanunknahe'mofo nezmaganaga mani'nanankinka, zamavenenehe'ine mofavre'zmigura zamagote'zmante'za zamavaresra hunezmantaza a'nemokizmi nezmaganaga mani'nane. Hagi negrera'a Hiti a' manigeno negafa'a, Amori ne' mani'ne.
1a102e0083	Hagi nunakamofo agi'a Sameriakino, mofane'aramine noti kaziga manigeno, negagna'a Sodomukino sauti kaziga mofa'ne naga'ane mani'ne.
1a102f00ac	Hagi kagra kefo avu'avazazmia nezmavaririnka, hi'mnage huno kasri avu'ava'ma nehazankna avu'ava zankera osu'nananki, zamagrira zamagaterenka maka kefo avu'ava zana hu'nane.
1a103000b1	Kasefa hu'na mani'noa Ra Anumzamo'na tamage hu'na huanki, Sodomu'ene mofane'aramimo'za osu'nazankna avu'ava hu'nane huno, Anumzana miko'zama kegavama hu'nea Ra Anumzamo'a hu'ne.
1a103100c9	Hagi nunakamo Sodomu'a amanahu kumi hu'ne, agrane mofane'amozanena zamavufaga ra nehu'za, rama'a ne'za nene'za mago zankura atupara nosazanagi, zamunte omnege'za atupama hu'naza vahera zamaza osu'naze.
1a10320089	Zamagra zamavufaga ra nehu'za hi'mnage zamavu'zmava Nagri navufina hu'naze. E'ina hu'nazagu mika vahera Nagra nezamage'na zamahe fri'noe.
1a10330116	Hagi Sameria'a kumira hu'neanagi, kagrira kagatereno rama'a kumira osu'ne. Na'ankure hi'mnage kumira kagra Sameriana agaterenka rama'a kumi hu'nane. Hagi tare nunaka'amokea kumira hu'na'anagi, osi'a knare hu'ne. Hianagi zanagrira zanagaterenka hi'mnage'ma hu'nea kumira hu'nane.
1a10340092	Hagi kagra tusi kagazegu huo, na'ankure kumi ka'amo'a kagateretfaza hu'ne. Hagi ana kumi'mo higeno nunaka'amokea kumi'zani'a omne vahekna hu'na'e.
1a103500f5	Hianagi Sodomune mofane'aramimofo fenonema rohure'za eri'za vu'nazana, ete eri avite'nezmante'na, Sameriane mofane'aramimofo fenozmima rohu'ma re'zama eri'za vu'nazana ete erivite nezmante'na, kagri fenonena ana zanke hu'na eri avite'gantegahue.
1a10360096	Ana hanugenka tamage hunka kagra maka zama hu'nana zankura kagazegu hugahane. Nagrama kazeri havizama hanua zama nunakamokema negesukea muse hugaha'e.
1a103700cb	Hagi Sodomu'ene mofane'aramimo'zane, Sameria'ene mofane'aramimo'zanena, ete ko'ma mani'nazankna hu'za knare hu'za manisagenka, kagrane mofanekanena ana huta koma mani'nazankna huta knare huta manigahaze.
1a1038006c	Hagi ko'ma knare hunka mani'nenka kavufga rama hana knafina, Sodomuna kefenkami atrenka mago kea huomi'nane.
1a103900d7	Hianangi e'i ana kefo avu'ava zankamo'a eama hige'za maka vahe'mo'za ke'naze. Hagi menina Siria mofa'nemozane, agri tava'ontema manigagi'naza kumapi mofa'nemofozane, Filistia mofa'nemo'zanena hunte'za kagiza neraze.
1a103a007e	Hagi monko avu'ava'ma hunka kasrino hi'mnagema hu'nea avu'ava'ma hu'nana zantera, mizama'a erigahane huno Ra Anumzamo'a hu'ne.
1a103b00c4	E'ina hu'negu Ra Anumzana miko zama kegava hu'nea Anumzamo'a huno, kagrama hu'nana kavukva zante kazeri havi'zana hugahue. Na'ankure huvempama hunka Nagri'enema huhagerafi'nana kea ruhantagi'nane.
1a103c00af	Hianagi ko'ma osi'ma mani'nanke'nama kagranema huhagerafi'noa huvempa kegu nagesa nentahi'na, ana huhagerafi huvempagea eri hankaveti'nena mevava huhagerafi huvempage megahie.
1a103d010a	Hagi nunaka'amo'ene negagana'enema kagrite'ma ne-esakenka kagrama hu'nana avu'ava zanku kagesa nentahinka kagazegu hugahane. Hagi nunaka'amofone negagananena mofaka'ararenkna hu'na kamigahuanagi, huhagerafi huvempa kema hu'noa zantera onkamigahuanki, amne kamigahue.
1a103e007d	Hagi huhagerafi huvempa kea kagri'ene eri kasefa hu'na hanugenka, Nagrikura Ra Anumza mani'ne hunka kenka antahinka hugahane.
1a103f00c6	Hagi maka kumi'ma hu'nana kumika'ama atregantesugenka ana zanku'ma kagesama nentahisunka, kagazegu nehunka mago kea osu akohenka manigahane huno Anumzana miko zama kegava hu'nea Ra Anumzamo'a hu'ne.
1a11010024	Ra Anumzamo'a amanage huno nasmi'ne,
1a1102004d	Vahe'mofo mofavremoka, fronka kema kasamisua nanekea Israeli vahera zamasmio.
1a11030122	Amanage hunka zamasamio, Mikozama Kegava Hu'nea Ra Anumzamo'a amanage hie hunka zamasamio, mago ra tumpamofona ra agekonarare hunte'negeno, azokamo'a za'za huno ruzahu ruzahu avonkrenakre huno konarari'amo'a agatere'nea tumpamo hareno Lebanoni zafafi vuno sida zafamofo amumpa ome nekafrie.
1a1104008d	Hagi ana sida zafa amumpama akafriteno'a erino keonke'zama zagore'ma netraza vahe'mokizmi mopafi vuno, ana vahe'mokizmi rankumapi ome kri'ne.
1a110500d1	Hagi ana'ma huteno'a ana tumpamo'a mago'a avimzana Israeli mopafintira erino vuno, knare huno tima'ane mopafi ome hankre'ne. Hagi anama hankre'neana, rama'a ti me'nefi wilo zafa hankreankna huno ome hankre'ne.
1a110600c4	Ana avimzamo'a hageno waini zafa sampreno, mopafi rafu'nare'ne. Hagi ana azankunamo'za eri arufagagi'za ana tumpama mani'nerega zamavugosa hunente'za, agata hage'za azankunara omere emere hu'naze.
1a11070109	Hagi ete mago ra tumpamofona anahukna huno ra agekona hunte'negeno, rama'a azoka me'ne. Hagi ana waini zafamofo arafu'naramine azankunatmimo'za ana tumpamo'a ti erino egahie hu'za zamagesa nentahi'za, rukrahe hu'za ana tumpama mani'nea kaziga zamavugosa hunte'naze.
1a11080094	Hianagi ana waini zafama hankre'neana rama'a azankuna reno rama'a ragarami renenteno, knare waini zafa fore hinogu knare mopafi tinkenare hankre'ne.
1a11090180	Hanki Ra Anumzana miko'zama kegavama hu'nea Anumzamo'a amanage hie hunka zamasamio, ana wainimo'a knare huno hageno marerino raga reontegahianki, Nagra rafuna'a eri vatitrenugeno raga reontenigeno a'ninamo'a hariri hanigeno osaparegahie. Nagra amuhoa osu'na fru hu'na eri vati tregahuankino, mago hankave vahe'mo'a eme vati otresigeno rama'a sondia vahe'mo'zanena eme vati otregahaze.
1a110a00ce	Hagi ana wainima ete vatinoma krisiana, knare huno hagegahifi ko? Ifi zage hanati kazigati'ma esia zaho'mo eme eri hagage hugahio? I'o, anama knare'ma huno hageno mareri'nea mopafi mani'neno hagage hugahie.
1a110b0029	Hagi Ra Anumzamo'a amanage huno nasmi'ne,
1a110c00f4	Keontahi Israeli vahera amanage hunka zamasmio, Tamagra tumpamofo fronka kemofo agafa'a antahi ani' hu'nazafi? Babiloni kumate kini ne'mo'a Jerusalemi kumate eno, kini ne'ene ugagota kva vahe'araminena zamavareno Babiloni vu'ne hunka zamasamio.
1a110d0107	Hagi Juda kva vahe'mofo mofavre'ramimpinti mago ne' avreno ana ne'ene huhagerafi huvempage nehuno, agri agoragama mani'neno maka kema haniama antahimisigura huvempage hu'ne. Ana nehuno ana mopafima ugagotama hu'naza kva vahetmina zamavareno Babiloni kumate vu'ne.
1a110e009a	Hagi e'inama hu'neana Israeli vahe'mo'za hanaveti'za hara huonte'za, agri agorga mani'neza agri kema nevaririza mopazmire'ma manisagu huvempa kea hu'naze.
1a110f01a4	Hianagi Juda kini ne'mo'a Babiloni kini nera ha' arenenteno, ha'ma eme aza huza hanagu rama'a sondia vahetamine hosi afutaminena Isipi kumateti ome zamavarenka eno huno agri agi'ma erino Isipima unemania eri'za ne'a hunte'ne. Hagi ana antahintahi'amo'a ome knare hugahifi? E'i ana'ma hania zamo'a Babiloni kini ne'mofo azampintira rugraru vazigahifi? Nanekema huvempa huke huhagerafina'a kea ruhantgino atreno fregahifi?
1a111000d5	Kasefa hu'na mani'noa Ra Anumzana Nagra hankavenentake Anumzamo'na huankino, tamage huno Juda kini ne'mo'a kinima azeri otigekema kema anakike huhagerafi huvempa kema hu'na'a kini ne'mofo kumapi Babiloni frigahie.
1a11110118	Hagi Babiloni sondia vahe'mo'ma Juda vahe kuma'ma avazagi kagiza mani'neza ha'ma hanaza zama kuma keginamofo megi'ama mopama ante hihi hu'za mani'neza rama'a vahe'ma zamahe fri'zama nehanageno'a, Isipi kini ne' Fero'a hankave sondia vahe'a zamavareno egahianagi, zamaza osugahaze.
1a111200e9	Hagi Juda kini ne'mo'a kema ananekino huvempama hu'nea kea ruha'nentagino Babiloni kini ne'enema huhagerafi'nea kea ovariri'ne. Na'ankure agra azana ante nagamuteno huvempa huteno, ana kea ovariri'neankino ana knazana agate'oregahie.
1a111300b1	E'ina hu'negu miko'zama kegava hu'noa Ra Anumzamo'na huankino, Nagri nagifima huhagerafi huvempa kema hu'neana ruhanentagino ovariri'neankina, Nagra ana nona'a knazana amigahue.
1a111400b4	Nagra kukoni'a eri atranenkeno ana kukomo azerinige'na avre'na Babiloni kumate knazana ome amigahue. Na'ankure huvempama hu'nea kea rutagreno, Nagritera mani fatgo hunora omani'ne.
1a111500d6	Hagi hankave sondia vahe'aramina bainati kazinteti zamahe hana hanige'za, manisaza sondia vahe'mo'za maka kaziga atre'za panani hu'za fresagenka, Ra Anumzamo hu'nea kante amanara hie hunka kenka antahinka hugahane.
1a111600ab	Hagi Mika'zama Kegava Hu'nea Ra Anumzamo'a amanage hu'ne, Nagra zaza sida zafamofo amumpa'a akafri'na, Israeli mopafima za'za huno mareri agatere'nea agonafi ome krigahue.
1a11170102	Hianagi Israeli mopafima za'za huno mareri agatere'nesia agonafi ome krisugeno, hageno ome rahuno azankunatamina vuno eno huno ragaramina renenteno marerisa zafa fore hanigeno, agigu agigu namaramimo'za e'za ana sida zafa tonapinka nona eme ki'za manigahaze.
1a11180134	Hagi zaza zafaramina eri atupa nehu'na, atupa zafaramina eri za'za nehu'na, kasefa zafaramina eri hagage nehu'na, hagage zafaramina eri kasefa hanenkeno kasefa huno hageno marerinke'za, Nagrikura Ra Anumza mani'ne hu'za zafaramimo'za ke'za antahi'za hugahaze. Nagra Ra Anumzamo'na huanki'na ana zana hugahue.
1a12010024	Ra Anumzamo'a amanage huno nasmi'ne,
1a12020096	Zamafahe'moza aka krepi raga nazageno mofavre'zmimofo zamagitera akahune hutama Israeli vahe'motama nehaza fronka nanekemofo agafa'amo'a nankna hu'ne?
1a12030078	Nagra kasefa hu'na mani'noa Ra Anumzamo'na huankino, mago'mo'e huno Israeli mopafina ama fronka nanekea osutfa hugahaze.
1a12040084	Na'ankure mika vahera Nagri vaheke mani'naze. Hagi nefa'ene nemofo'enena Nagri vahe mani'na'ankino, iza'o kumi'ma hanimoke frigahie.
1a12050051	Hagi mago fatgo avu'ava'ma nehania vahe'mo'ma knare huno fatgo avu'ava'ma nehuno,
1a120600bf	havi anumzamofonte'ma Kresramanama vuntesaza ne'zama onege, Israeli vahe'mofo kaza osu havi anumzante mono huontege, ru vahe'mofo a'nene savri nosuno, ika kri eri'nesia a'ene monko'za nosuno,
1a120700c4	mago vahe'mofo havige huno keonke'zama'a eri havia nosuno, amigahue huno'ma eri'nesia zana ete ami fatgo nehuno, musufa noseno, amunte omne vahe ne'za nemino, kukena'a omane vahe kukena hunenteno,
1a120800a3	zagoma nofi'ma huno eri'nea vahera agofetu huno zago agia ahenteno e'norino, havi avu'ava'ma huzankura koro nehuno, tare vahe'mofo kea fatgo kazigati refko nehuno,
1a120900a9	kasegeni'ane tra ke'ni'anema kegava huno amage'ma antesuno'a, agra fatgo vahe manigahiankino tamage huno ofri manigahie huno Miko'zama Kegava Hu'nea Ra Anumzamo'a hu'ne.
1a120a0093	Hianagi e'inahu huno'ma fatgo avu'ava'ma nehania vahe'mofo mofavremo'ma vahe'ma aheno korama'a eri neragino, nefuma knare osu avu'ava'ma hunenteno,
1a120b007d	nefa'a anara osugahianagi, agra havi anumzamofonte'ma kresramnama vuntesaza ne'zana neneno, ru vahe'mofo a'nene savri nehuno,
1a120c00e8	zamunte omne vahe'ene miko zankuma atupama nehaza vahera zamazeri savri huno fenozmia enerino, vahe'za musufa enerino, kamigahue huno'ma huvempa huno eri'nea zana nomino, havi anumzamofonte monora hunenteno, hi'mnage avu'ava nehuno,
1a120d0105	zagoma nofi'ma hu'nea vahera rama'a agofetu huno zago agia ahenteno e'neria vahe'mo'a agra ofri amne manigahio? I'o. Agra amnea omanigahianki, frigahie. Na'ankure kasrino hi'mnage avu'ava zantmi hu'neankino, tamage huno kumi'amofo knazana agra'a erino frigahie.
1a120e0090	Hagi e'inahu kefo avu'ava'ene ne'mofo mofavremo'ma nefa'ma hu'nea kumi avu'avazama negeno, avaririno ana avu'avara osu mani koro huno mani'neno,
1a120f0090	havi anumzante'ma Kresramanama vuntesaza ne'zama onege, Israeli vahe'mofo kaza osu anumzante'ma mono huontege, ru vahe'mofo a'nene savri nosuno,
1a121000cd	mago vahera havige hunteno keonke'zama'a eri havia nosuno, amigahue huno'ma eri'nesia zana ete nemino, musufa noseno, amunte omne vahera ne'zana nezamino, kukenagu atupa hu'naza vahera kukena hunezmanteno,
1a1211010a	zamunte omane vahera zamazeri haviza nosuno, zagoma nofi'ma hu vahera agofetu huno zago agia ahenteno e'norino, kasegeni'ane tra ke'ni'anema kegava huno amage'ma antesuno'a, agra nefa'ma hu'nea kumi avu'avazamofo nona hunora ofrigahianki, tamage huno amne manigahie.
1a121200c4	Hagi nefa'a frigahie. Na'ankure agra havige huno vahe'mofo zantamina eri savri nehuno, musufa neseno, vahe'amofona knare avu'avara huozmante'neankino, ana kefo avu'va'zama hu'nea zantera frigahie.
1a121300f4	Hagi mofavre'amo'ma knare huno fatgo avu'ava'ma nehuno, kasege'nine tra ke'ni'anema kegava huno amage'ma nenteno, ofrino amnema manisigeta, amanage huta nantahigegahaze, nahigeno nefa'ma hu'nea kumi'mofo mizama'a nemofo'a e'orie? huta hugahaze.
1a1214014d	Hagi kumi'ma hania vahe'moke frigahie. Hagi mofavremo'a nefa'ma hu'nenia kumimofo nona'a knazana e'orisigeno, mago ne'mo'a mofavre'amo'ma hu'nesia kumimofo nona'a knazana e'origahie. Hagi fatgo avu'ava'ma nehania vahera agri fatgo avu'avate mizana nemino, kefo avu'ava'ma hania vahera, agri'a kefo avu'ava zante azeri haviza hugahie.
1a121500c0	Hianagi kefo avu'ava zama nehania vahe'mo'ma kefo avu'ava zama netreno agu'a rukrahe huno tra keni'a amage nenteno, knare avu'ava'ene fatgo avu'ava'enema hanuno'a, ofrigahianki amne manigahie.
1a12160071	Hagi magore hu'na mago kumi'agura nagesa ontahigosue. Na'ankure fatgo avu'avaza hugahiankino ofri amne manigahie.
1a121700e3	Miko'zama Kegava Hu'nea Anumzamo'a huno, kefo avu'ava'ma nehia vahe'ma nefrigeta, tamagesama antahi'zana Nagrikura musena nehie huta nehazo? I'o. Nagra musena nosue. Hagi kefo avu'ava zama'a atreno amnema mani'zanku nave'nesie.
1a1218015e	Hianagi fatgo avu'ama nehania ne'mo'ma atreno'ma kefo avu'ava ome nehuno, kasrino hi'mnage avu'avazama ome haniana, agra manigahio? I'o. Agra omanigahianki frisigeno maka fatgo avu'ava'ma hu'nea zamo'a amnezankna hanige'na, Nagra ana zankura nagesa ontahigahue. Na'ankure kefo avu'ava huno kumi hu'neankino ana kumimofo nona'a omanigahianki frigahie.
1a121900c3	Hianagi amanage huta hugahaze, Ra Anumzamo'ma hia avu'ava zamo'a fatgo osie huta hugahaze. Hagi Israeli vahe'mota antahiho, Nagri navu'navamo fatgoa hunefi, tamagri tamavu tamava'mo fatgoa hu'ne?
1a121a00ae	Hagi Fatgo avu'ava'ene vahe'mo'ma ana fatgo avu'ava'ama atreno kumi'ma haniana, agra kumi hugahiankino frigahie. Na'ankure fatgo osu avu'azama hania zanku huno agra frigahie.
1a121b008c	Hagi kefo avu'ava'ma nehania vahe'mo'ma ana kefo avu'ava'ma atreno agu'ama rukrahe huno'ma fatgo avu'ava zama haniana, agra'a agu'vazigahie.
1a121c009b	Na'ankure agra maka kefo avu'ava'ma hu'nea zana keno antahino nehuno, ana avu'ava zana atreno agu'a rukrahe hu'neankino, tamage huno agra ofrino manigahie.
1a121d00b6	Hianagi Israeli vahe'mota huta, Ra Anumzamofo avu'avamo'a fatgo osu'ne huta nehaze. Hagi tamage huno Nagri navu'navamo'a fatgoa osu'nefi? I'o. Tamagri tamavu tamava'mo fatgoa osu'ne.
1a121e010d	E'ina hu'negu Israeli vahera, magoke magoke'mota tamagrama hu'nesaza avu'ava zante ante'na Nagra refko huramantegahue huno Mikozama Kegava Hu'nea Anumzamo'a hu'ne. Hagi aru tamagri kumi avu'ava zamo tamazeri haviza hanigi kefo avu'ava zana atreta tamagu'a rukrahe hiho.
1a121f00a7	Hagi kefo avu'avazama nehaza zana netreta tamagu'a rukrahe huta kasefa tamagu tamagesa enerita kasefa avamu eriho. Hagi Israeli vahe'mota nahanigeta tamagra frigahaze?
1a1220008d	Na'ankure vahe'ma nefrizage'na Nagra musena nosuanki, tamagu'a rukrahe huta ofri amne maniho hu'na Miko'zama Kegava Hu'noa Anumzamo'na nehue.
1a13010071	Ra Anumzamo'a amanage huno Izikieli'na nasami'ne, Israeli ugagota kva vaheku'ma zagamema hunka zavi'ma atesanana,
1a1302009b	amanage hunka zavira tegahane, negrera'a kore osu laioni mani'neankino, kasefa laioniramimofo amu'nompina mani'neno anenta'aramina knare huno kegava hu'ne.
1a130300a0	Hagi anampintira mago ve laioni anentara knare huno kegava higeno, hankavenentake Laioni efore huteno zagagafane vahe'enema ahenoma nesia avu'avara rempi hu'ne.
1a130400bc	Hagi ana zamofo agenkema miko mopafi vahe'mo'zama nentahi'za, kerise'za krifu anaginte nazageno ana kerifi ana laionimo'a tamige'za azeri'za nofi rente'za avazu hu'za Isipi mopafi vu'naze.
1a130500db	Hagi nerera'a nontegama esigu aveganteno maniana, ana laioni anentamo'a ometfa hu'ne. Hagi ana anenta'mo'ma ufanene higeno'a, anenta'aramimpinti mago avreno kegava nehigeno ome ra huno hankavenentake laioni efore hu'ne.
1a13060075	Hagi laioniramine vano nehuno rama huno hankavema netino'a, zagagafama aheno ne'zana rempi huteno vahera aheno ne'ne.
1a130700a7	Hagi agra hankave vihuramina tapage hunetreno, rankumatamina eri haviza nehuno, ranke huno agerura runo vano nehuno, ana mopafima mani'naza vahera zamazeri koro hu'ne.
1a13080073	Ana hige'za mika mopafi vahe'mo'za eza keri eme kafinte'nazafi uramige'za kukozmia agofetu rutarente'za azeri'naze.
1a130900a8	Hagi ana kerifintira azeri'za vogisifi antete'za avre'za Babiloni kini nete vute'za kina ome huntazageno, Israeli agonaramimpina mago'enena ra agerura runo vano osu'ne.
1a130a00a8	Hagi negrera'a tinkenare'ma me'nea waini hozaka'afima me'nea waini zafamo'ma rama'a tima e'nerino, rama'a azankunatami omere emere nehuno rama'a rgama renteankna hu'ne.
1a130b00ca	Hagi ana zafamofo azankunatmimo'za ome hankaveti'za kini vahe'mo'zama zamazampima eneriza azota fore hu'naze. Hagi ana waini zafamo'a za'za huno mika zafa agatereno marerigeno rama'a azankunatami me'ne.
1a130c00e0	Hianagi tusi Narimpa ahente'na ana waini zafa tasagihu mopafi atrogeno zage hanati kazigati zaho'mo'a maka raga'a eri harari hutregeno, azankunatamimo'za hantagiramiza hagege hutazage'za tevefi krazageno teno eri hana hu'ne.
1a130d0045	Hagi menina hagage huno ti omne kokampi ana wainia vatino ome kri'ne.
1a130e0107	Hagi ana waini zafamofo azankunaramimpinti tevea arukru agata'ane raga'anena teno eri hana higeno, azankunamo'zama kini vahe azompama fore'ma huga azankuna tamina anampina magore huno omnetfa hu'ne. Hagi ama zavi zagamekino, zagamema huno zavimate zagame megahie.
1a140100b2	Hagi Babilonima kinama huta mani'nonkeno 7nima hia kafumofo, namba 5fu ikamofona 10ni knazupa Israeli ranra vahe'mo'za Ra Anumzamofontegati antahintahi erinaku navuga emani'naze.
1a14020031	Ana hazageno Ra Anumzamo'a amanage huno nasmi'ne,
1a14030110	Vahe'mofo mofavremoka, Israeli ranra vahetamina amanage hunka zamasamio, Mikozama Kegava Hu'nea Ra Anumzamo'a huno, tamagra Nagri nagenoka huta antahintahi erinaku e'nazo? Nagra kasefa hu'na mani'noa Ra Anumzamo'na huankita, tamagra nagenoka huta antahintahia e'origahaze.
1a140400b3	Hagi kagra keaga huzmantenka refko huzmanto, vahe'mofo mofavremoka, keaga huzmantenka zamafahe'mofo hi'mnage avu'ava zama zamavariri zama nehaza zana eri ama' huge'za negenagenka,
1a1405010a	amanage hunka zamasamio, Mikozama Kegava Hu'nea Anumzamo'a amanage huno hie, Israeli vahe'ma Nagri vahe manigahaze hu'nama huhampri'noa kna zupa, Isipi mopafi Jekopu mofavreramina huvempa huzmante'na Nagra Ra Anumzanamo'na tamagri Anumza mani'noe hu'na huama hu'noe.
1a14060103	Hagi ana knarera Nagra Isipi mopafintira zamavare atirami'na kasefa mopama zamigahuema hu'na huhampri'noa mopafi zamavare'na vugahue. Ana mopafina ami rine tume rimo'enena avitegeno maka mopa agatere'nea mopagino knare'zantfa huno hentofaza hu'nea mopa me'ne.
1a140700f8	Hagi nagra amanage hu'na zamasami'noe, hi'mnage zama ante'nazana mago mago'mota eri netreta, Isipi vahe'mofo kaza osu havi anumzana monora hunteta tamagra'a tamazeri pehena osiho hu'noe. Nagra Ra Anumzana tamagri Anumza mani'noe hu'na zamasami'noe.
1a14080121	Hianagi zamagra ha'renante'za ke'ni'a ontahi'naze. Ana nehu'za ana hi'mnage zama zamavugama ante'nazana zamefira huomi, Isipi vahe'mofo havi anumzantera monora hunte'za vu'naze. Ana nehazageno Nagrira tusi narimpa ahege'na, narimpa ahezmante'na Isipi mopafi zamazeri haviza hugahue hu'noe.
1a140900cc	Hianagi umani'naza kumate vahe'mofo zamavufima huvempama hu'na, Isipiti'ma zamavare'na egahue hu'nama hu'noa zanku nagesa nentahi'na, Nagima eri haviza nehu'za nagazema erinami zanku'ene ana zana osu'noe.
