2800000009	ማቶሳ
3a0d0a009b	ኑስ ያርሾ አቆ የዛ፥ ማቅኮካ ዱንካነ ጋንጨ ኦꬅዛ ቄስታይ ያርሾ አቆ ካꬃ ኤኪ ማዳይስ ዳንዳኦያ።
3a0d0b00af	አይሁደ ቄስታይ ሀላቃይ ናጋራ ባራንቾዳይስ መሄ ሱꬅ ኤኪ ጾስ ካራ ቆልአ ገልዛ፥ አሻና ሄራፕ ጋጻ ከሲ ጹግዛ።
3a0d0c007b	የሱሳ የይ ጋርክ ፋ ጋዛ ሱꬃይር አሳ ጌሾዳይስ ካታማይፕ ጋጻ ከዚ መቶ ኤኬዛ።
3a0d0d0063	ኑካ ሄራፕ ከዚ ዎላ ኤኮ Ꮊማዳ፥ ኤ ካዉሻትꬃካ ዎላ ሻግንቶዳ።
3a0d0e0085	ኑኒ ሀጋ የኦዳይስ የዝ ካታምቶ ናግነፕ አትን ሚንጊ የዝዝ ካታማ Ꮊ ሳአል ኑስ ባያ።
3a0d0f00cf	ይኬ የሱስ ክርስቶሳ ባጋር ጋላታ ያርሾ ኡባ ዎደ ጾስስ ዎላ ሺሾዳ፥ የይካ ኤ ሱንꬃይስ ማርካትዝ መተርሽታይፕ ሺቅዛ ጋላታ ያርሾ።
3a0d100081	ሎኦ ባዝ ኦꬆኔ የዛ ባዛፕ ሀራስ ሻጎ ዶግፓተ፥ ጾስ ኡፋይስዛይ የይ ጋርክ ያርሾ።
3a0d11016c	ይንታን አቅስዝታይስ ኪትንቶይታ፥ ኡ ማዉታይፐካ ኦሞር የዞይታ፥ ኡንቲ ኦይጭንትዝ ማዉተ የዛ ግሾ ይ ሸምፓይስ ዋይዛ፥ ይ ኡንትስ ኪትንትኮ ኡ ፋ ኦሳ ኡፋይሳር ኦꬆዳ፥ የይፕ አትኮ አዛንታር ኦꬅዛ፥ የይ ይንታን ማድዛ ባዝ ባያ።
3a0d120083	ኑስ ዎሶይታ፥ ኡባ ባዛር ኑ ሎኦር የዞዳይ ጋርክ ኑስ ሎኦ ካሃ ኑስ የዛና ኑ ኤሬዛ።
3a0d130058	ኡባራካ ታ ይንትኮ ኤልሲ ማቃዳይ ጋርክ ሚንጊ ዎሶይታ።
3a0d140094	መꬍና ጫቆ ሱꬃር ባይራ ዱርታይስ ሄንꬃንቾ ማቄዝ ኑ ጎዳ የሱሳና Ꮊይቆፕ ደንꬄዝ ሳሮትꬅ ጎዳ
3a0d15010b	ኤ ሸና ፖሎድ ጋርክ ሎኦ ኦሶ ኡባር ይንታን ዳንጭሾ፥ ኤዛ ኡፋይስዛ ባዝ የሱስ ክርስቶሳ ባጋር ኑል ኦꬆ፥ የሱስ ክርስቶሳስ መꬊናፕ መꬍና ሄሎዳይስ ቦንቾ ማቆ አምንኤ።
3a0d1600ab	ታ እሹንꬆ Ꮊና ታ ጻፌዛና ሃታ ኪታ ማቄዝ ግሾስ ታ ዞረ ቃላቶ ዳንዳአር ናጎድ ጋርክ ሚንꬂ ታ ይንታን ዎስዛ።
3a0d1700a5	ኑ እሻ ጽማቶሳ አቻፕ ብልእንቴዛና ኤሮይታ። ኤ ኤልሲ Ꮊና ይእኮ ታ ኤዛር ዎላ ይንታን በአዳይስ Ꮊማዳ።
3a0d1800be	ይንታን አቅስዛ አሳይስኔ ጌሽ አስ ኡባይስ ሳሮꬃ ሺሾይታ፥ ጻላነፕ ይኢ Ꮊይዳ የዝ አማኔዝ አሳይ ሳሮꬆ ይንትስ ሺሽዛ።
3a0d19003e	ኣꬎ ኬሄትꬂ ኑር ኡባይር ማቆ አምንኤ።
3b0000000c	ያይቆባ
3b010100c4	ጾሳ ጎዳ የሱስ ክርስቶሳ አይላይ፥ ያይቆባ፥ አላመ ኡባይል ላልንቴዝ ታጶ ናምኢ ሼሽታይስ ኪቴዝ ኪታ። ሳሮ፥ ይንትስ ማቆ።
3b0102009c	ታ እሹንꬆ፥ ይንታን ዱማ ዱማ ፓጨ ሄልኮ ይ ሎኦ ባዝ ደንጌዛይ ጋርክ ኡዲ ኩንꬅ ኡፋይሳር ኤኮይታ።
3b01030058	ይ አማናይ ፓጭንታይ ይንትስ ጋርዦ እንግዛና ይ ኤርዛ።
3b0104007c	ይ ዉርስꬅ ሄሎዳይስ ይባታር ዳንዳእኮ አብካ ፓጨካ ይንታን ፖሎኔ ኩንꬅ ማሆ።
3b010500b7	ይንታፕ ኦስካ ኤጨትꬂ ꬋብኮ ጾስ ዎሶ። ኤ ይንትስ እንጎዳ። ጾሳይ ኦናካ ቦረካዛር ኡባይስ ኬሃትꬃር እንግዛ ጾስ።
3b01060097	ዝን ዎስታር አማኖር ሰኤካዛር ጾሳ ዎሶ። ሰእዛ ኦንካ ጫርኮ ኤንእስን ኤንእዛ አባ ዙሎ ጋርከ።
3b01070070	ናምኢ ቆፋ የዛይነ ፋ ኦጋይል ኤቆያ ኦንካ ጎዳይፕ አብካ ደማዳ ኣዝፐ።
3b01090062	አማንዛ ማንቆ አሳይ፥ ጾሳይ ኡንታን ꬎቅ ኡዶድ ግሾ ኡፋይቶ።
3b010a008e	አስ ዱረትꬂ ፉ ጋርክ ꬋብዛ ግሾስ አማንዛ ዱረ አሳይ ጾሳይ ኡንታን ዝቂ ኡድኮካ ኡፋይቶ።
3b010b00c3	አዋይ ፋ ምሻር ከዚ ማታ መልስዛ፥ ፉꬋ ጉፍስዛ፤ ኤ ሎኦትꬃይካ ꬋብዛ። የይ ጋርከካ፥ ዱረ አሳይ ፋ ኦሶር ዳቡርታር ꬋቦዳ።
3b010c00cd	መቶ ጋሚ ኣꬌዛይፕ ጉየ፥ ጾሳይ ፋና ቃꬊዝታይስ እማድ ግ ቃላ ጫቆ ገሌዝ ደኦ ዛዉደ ኤኮድ ግሾስ መቶር ጋርዥዛ አስ አንጅንቴዛያ።
3b010d0089	ኦንካ ፓጭንትዛ ዎደ «ታና ጾሳይ ፓጬዛ» ጊፐ። ጾሳይ ኢታር ፋጮያ፤ ማ ኤ ኦናካ ፋጮያ።
3b010e0072	ዝን ፐቲ ፐቲ አስ ፋ ኢታ አሞትꬃር ጎሽንትታራነ ዶሽንትታር ፓጭንትዛ።
3b010f006d	የይፐ ጉየ፥ አሞትꬅ ዎደጺ ናጋራ የልዛ፤ ማ ናጋራ ድጪ Ꮊይቆ የልዛ።
3b01100030	ታ ሲቆ እሹንꬆ፥ ዶሽንትፓተ።
3b011100c3	ሎኦ እሞኔ ኩንꬅ አንጆ ኡቢታይ ሳሎፕ ይእዛ። የይካ ኩያ ጋርክ ኡባ ዎደ ዉቶዋ ዎይ ላምንቶዋ ፖእታይ አዳይ ጾሳይፕ ይእዛ።
3b0112006c	ኑኒ፥ ኤ መ ትꬅስ ባይራ ማቃድ ጋርክ ኑና ቱማ ቃላር ፋ ሸነር የሌዛ።
3b011300a5	ታ ሲቆ እሹንꬆ፥ Ꮊያ ዶግፓተ። አስ ኡባይ ስኦዳይስ ኤልሶ፥ ዝን ኦድንቶዳይስኔ ካጭንቶዳይስ ኤልስፐ።
3b01140031	አስ ካቺ ጾሳይ ጽሎትꬃ ኮኦያ።
3b011500c6	የይ ግሾስ፥ ቱና ሀኖኔ ኢታትꬅ ኡባ ꬋብሲ፥ ጾሳይ ይ ዎዝና ጋንጨ ቱኬዝ ይ ሸምፖ አሾዳይስ ዳንዳእዛ ቃላ ሃዮትꬃር ኤኮይታ።
3b01160069	ዝን ጾስ ቃላ ኦሶል ፔሾይታፕ አትን ስእꬅ ኣዳር ይንታን ዶሽፓተ።
3b0117005a	ቃላ ስኢ ኦꬆዋ አሲ፥ ኤ ፋና ማስቶተር ብእዝ አስ ጋርከ።
3b0118005b	ኤ ፋና ብኢ ማቂ ቅትዛ፥ ዝን ኤ አብ ኣዝዛኮ ኤልሲ ዶግዛ።
3b011900c3	ዝን ኦንካ ዋሎ ከስዛ ፎሎ ህገ አካካር ብኢ፥ ካሊ ናግዛይ፥ ስኤዛና ዶገካ ኦሶል ፔሽዛ አꬃይ፥ ፋ ኦሶ ኡባይር አንጅንቶዳ።
3b011a006d	ፋ እራንꬃ ናገካዛር ጎይንዛ ግዝ አꬃይ ፋና ዶሽዛ፤ ኤ ጎይናይ ጨረ።
3b011b00a1	ጾስ አዳይ ቲና ቦሮ ባ ጌሽ ጎይናይ Ꮊያ፦ ዥኦ ናእታኔ አምእታ ኡ መታይድ ማደኔ አላመ ቱናፕ ፋና ናጎ።
3b0201008f	ታ እሹንꬆ፥ ይ ኑ ቦንቾ ጎዳ የሱስ ክርስቶሳ አማንዛ ማቅኮ፥ አስ ኣፈ ብኢ አስ ቦንችፓተ።
3b020200b7	ኣዝሶስ፥ ዎርቀ ምግዶ ኣꬂ፥ ሎኦ አፍላ ማኤዝ ዱረ አስ ይ ሺቃይድ የኤዛ። ማ ጩርቃ አፍላ ማኤዝ ማንቆ አስካ የኤዛ።
3b020300f2	ሎኦ አፍላ ማኤዝ አꬃ ይ ኣꬂ ቦንቺ፥ «ነ Ꮊኔ ሎእዛ ኦይዳትል በቶባ» ግ፥ ማ ማንቆ አꬃ፥ «ነ ኤዛይድ ኤቆባ ዎይ Ꮊኔ ታ ቶኬ ላንቃተ ሳአ በቶባ» ይ ዬግዛ።
3b0204007b	የዝን፥ ይንቲ፥ ይ ጋንጨ ሻኮ መꬌዝታኔ ኢታ ቆፋር የዝ ዳይንታይ ጋርክ ባሳኔ?
3b020500e2	ታ ሲቆ እሹንꬆ፥ ስኦይታ። አማኖር ዱረ ማቃድ ጋርክ ፋና ቃꬍዝታይስ እማድ ጌዝ ሳሎ ካተትꬂ ላቶድ ጋርክ Ꮊ ሳአል ዬዚ ማንቅታ ጾሳይ ዶረካሳኔ?
3b020600c3	ዝን ይ ማንቅታ ቶችዛ። ይንታን ጪጵችዝታይኔ ፕርደ ኬꬅ ጎችዝታይ ዱርታ ባሳኔ? ይንታን ዳይና ቲና ጎችዝታይ ኡንታን ባሳኔ?
3b0207004f	ይ ጼግንቴዝ ቦንቾ ሱንꬃ ጫዥዝታይ ኡንታን ባሳኔ?
3b020800c2	ዝን ጌሻ ማጻፋይድ፥ «አስ ኡባ ነና ነ ቃꬍዛይ ጋርክ ቃꬎባ» ግንትንቲ ጻፍንቴዝ ጾስ ካተትꬅ ህጋ ይ ፖልኮ ሎኦ ባዝ ኦꬅዛ።
3b02090096	ዝን ይ አስ ኣፈ ብኢ ቦንችኮ፥ ናጋራ ኦꬅዛ፥ ማ ህጋይ ይንታን ህገ መንꬄዝ አስ ጋርክ ፕርዶዳ።
3b020a008a	ኦንካ ጾስ ህገ ኡባፕ ፐታ አሺ፥ አቴዝታ ኡባ ናግኮ ኡባና መንꬄዛይ ጋርክ ታይብንትዛ።
3b020b008a	«ላምፐ» ጌዝ ጎዳይ፥ ማ «ዎꬍፐ» ጌዛ። ዝን ኔኒ ላመካ አቲ ዎꬌዝ ማቅኮ፥ ህገ መንꬄዛ።
3b020c0076	ዋሎ ከስዛ ህገ ቲና ፕርደ ኤኮዳይስ የዝ አስ ጋርክ ኦድንቶይታነ ኦꬆይታ።
3b020d0086	አስ ማሮዋ ኦናካ ጾሲ ፕርዶዳ ማሮትꬅ ባይꬅ ፕርዶዳ። ማቆዝን ማሮትꬅ ፕርዳ ጋምዛ።
3b020e00cb	ታ እሹንꬆ፥ ይንትፕ ፐቲ አሲ ታስ አማኖ የዛ ግ፥ ፋ አማኖ ኦሶር ቤዘካ አትኮ ኤዛ አብ ማዶዴ? ኤ አማናይ ኤዛ አሾዳይስ ዳንዳእኔ?
3b020f006c	ኣዝሶስ ፐቲ እሻይ ዎይ ፐቲ ምሽታ ካሎትኮኔ ኡንትስ ሚዝባዝ ꬋብኮ፥
3b021000c5	ይንትፕ ፐቲ አሲ ኡንትኮ፥ «ሳሮ Ꮊንጎይታ! ይንታን ሆኦ! ም ምዦይታ!» ግ፥ ኮሽዛ ባዝ ኡንትስ እንገካ አትኮ ኡንታን አብ ማዴ?
3b02110043	የይ ግሾስ፥ ኦሶ ባ አማኖ ፋ ኣዳስ Ꮊይቆ።
3b021200d1	ዝን ፐቲ አሲ፥ «ኔስ አማኖ የዛ፤ ማ ታስ ኦሶ የዛ። ነ ነ አማና ነ ኦሳይፕ ሻኪ ታና ቤዞባ፤ ታካ ታ አማና ታ ኦሶር ነና ቤዞዳ» ዬግዛ።
3b02130086	ኔኒ፥ ፐቲ ጾሲ የዛና አማንዛ፤ የይ የሰ። ቱና አያንታይካ አማንዛ፤ ያሻር ኩኩርዛ።
3b02140064	ነኖ ቦዛዮ! አማኖ ኦሶፕ ሻክንቲ Ꮊይቆ ማቄዛና ኤሮዳይስ ኮይኔ?
3b02150081	ኑ አዳይ አፍራመ፥ ፋ ናአ እሳቃ ያርሾ አቆል አፋ ጋዴዝ ዎደ ጽሌዛይ ፋ ኦሶር ባሳ?
3b0216006b	ኤ አማናኔ ኤ ኦሳይ ዎላ ኦꬄዛኔ ኤ አማናይ ኦሶር ፖልንቴዛና ቦኦሳ?
3b021700d0	ጌሻ ማጻፋይ፥ «አፍራመ ጾስ አማኔዛ። ጾሳይ የያ ኤዝስ ጽሎትꬅ ኡዲ ታይቤዛ» ጌዛይ ፖልንቴዛ። ማ ኤ ጾስ ዳቦ ግንትንቲ ጼግንቴዛ።
3b0218004c	አሲ አማኖ ኣዳር ባዝን ኦሶር ጽልዛና ነ ብእኔ።
3b021900a8	የይ ጋርከ፥ ዉሹምዛና ራአባ እስራኤለፕ ኪትንቴዝታ ሞኪ ሀራ ኦገር ኡንታን ሞይዜዝ ዎደ ፋ ኦሶር ጽለካሳ?
3b021a008a	ሸምፖፕ ሻክንቴዝ አሻይ Ꮊይቆ ማቄዛይ ጋርክ፥ ኦሶፕ ሻክንቴዝ አማናይካ Ꮊይቄዝባዝ።
3b030100ac	ታ እሹንꬆ፥ ይንታፕ ጋምታይ አስታማረ ማቅፐ። ኑ፥ አስታማርታይ Ꮊንክታይፕ ኣꬊዝ ፕርዳ ኤኮዳና ይ ኤርዛ።
3b0302009c	ኑ ኡቢታይ ጋመባዛር ባልንትዛ። ፋ ኦዳይር ባልንቶዋ ኦንካ ፋናትꬃ ናጎዳይስ ዳንዳእዛ ፎሎ አስ።
3b0303006d	ፓርታይ ኑስ ኪትንቶድ ጋርክ ብጻላ ባርሲ ኑ ኮይዝ አቆ ኡባ ካንግዛ።
3b030400c8	ማርካበ አብ ጋርክ ግታ ማቅኮካ ዎልቃማ ጫርኮር ኡርቅንትኮካ፥ ላግዛይ ፋ ኮይዝ አቆል ማሂ ላግዛ ጽቃ ምꬃር ላግንቲ Ꮊንግዛ።
3b030500a1	የይ ጋርክ እራንꬅ አሰትꬅ ክፕለፕ ጽቃት ማቅኮካ ጋመ ዳማባዛል ጬቅንትዛ። ጽቃ ታማ ዳማ ዎራ ጹግዛ።
3b030600f6	እራንꬂ ታማ ጋርከ። እራንꬅ ኑ አሰትꬅ ጋንጨ የዝ ኢታ አላመ፤ አሰትꬅ ኡባ ቱንስዛ። ጋናመፕ ከዝዝ ታማ ጋርክ ኑ ደኦ ላሶ ኡባ ጹግዛ። ፋ ኦማስካ ጹግንቶዳ
3b0307009a	ቢታ ዶእታኔ ካፍታ፥ ኡሎር ጎሽንትዝታኔ አባ የዝ መ ትꬅታካ ኡባ አሲ ሞድዛ፤ ኡንትካ ሞድንቴዛ።
3b03080093	ዝን ኦንካ እራንꬅ ሞዶዳይስ ዳንዳኤካያ። እራንꬂ ዎꬍዛ ማርዘ ኩሜዝ ሞድንቶዋ ኢታ መ ትꬂ።
3b03090083	ኑ እራንꬃር ኑ ጎዳነ ኑ ኣዳ ጾሳ ጋላትዛ። ማ ኤዛር ጾስ ኣዚ መꬍንቴዝ አስ ባድዛ።
3b030a0076	ፐቲ ዶናፐ ጋላታኔ ባድꬂ ከዝዛ። ታ እሹንꬆ፥ Ꮊይ ጋርክ ሀኖዳይስ ቤዞያ።
3b030b005f	ፐቲ ኦላፕ ማልእዛ ሃꬅኔ ጫንግዛ ሃꬂ ፑልቶዳይስ ዳንዳእኔ?
3b030c00eb	ታ እሹንꬆ፥ ባላሰ ምꬂ ዎይራ ኣፎዳይስ ዳንዳእኔ? ዎይ ዎይነ ምꬂ ባላሰ ምꬅ ኣፈ ኣፎዳይስ ዳንዳእኔ? ጫሞ ሃꬃፕ ማልእዛ ሃꬂ በንቶዳይስ ዳንዳእኔ።
3b030d0086	ይ ጋንጨ ኤጫኔ አካክዛይ ኦኖ? ፋ ሎኦ የሳር፥ ሃዮትꬃር ኤጨትꬃር ፋ ኦꬄዝ ኦሳ ቤዞ።
3b030e009c	ዝን ይ ዎዝናይድ ጫንግዛ ቅናተኔ ፋና ቃꬍዝ ኤጨትꬂ የዝኮ ጋይርንትፓተ፤ ቱማል አፋ ዎርዶትፓተ።
3b030f007c	የይ ጋርክ ኤጨትꬃይ ሳሎፕ የኤዝ ባዝ ባዝን የይ አሾፐ፥ አላመፐኔ፥ ጻላሄፐ።
3b03100057	ቅናተኔ ፋና ዶሶ የዝ አቆ ካችኔ ኢታ ኦሶ ኡቢታይ የዛ።
3b031100f9	የያ ማቆዝን ኣፋፕ ይእዝ ኤጨትꬃይ ኡባይፕ ቲና ጌሺ። ማ የይፐ ሳሮትꬅ፥ ሎኦትꬅ፥ ስኢ ኤክዛ፥ ቃꬊንትዛ፥ ሎኦ ኣፈ ኩሜዛኔ፥ አስ ሻጎዝታኔ ጩቦተꬅ ባዛያ።
3b0312004a	ሳሮትꬅ ዶስዝታይ ሳሮትꬅ ዘሪ ጽሎትꬅ ማጽዛ።
3b04010094	ካችኔ ኦላ ይ ጋንጨ አናፕ የኤኔ? የይትታይ ይ አሰትꬅታይ ጋንጨ ኦልንትዛ ይ አሾ እናፕ ባሳኔ?
3b04020109	ይንቲ አሞትዛ፥ ዝን ደንጋሚ፤ የይ ግሾስ ዎꬍዛ። ሚንꬂ ኮይዛ፥ ዝን ደንጎዳይስ ዳንዳኦያ፤ የይ ግሾስ ካጭንትዛኔ ኦልንትዛ። ይ ጾሳ ዎሶዋ ግሾስ ኮይዝ ባዝ ደንጋም።
3b0403007e	ይ ዎስዛ፥ ዝን ደንጋሚ። ይ አሾ አሞ ፖሎዳይስ ዡጫ ኦገር ዎስዛ ግሾስ ደንጋሚ።
3b040400bd	ይንታኖ፥ ካድዝታዮ! Ꮊ አላመ ዶስዛይ ጾሳር ሞርከ ማቅዛና ይ ኤሮሳ? Ꮊ አላማይር ዳቦቶዳይስ ኮይዝ ኦንካ ጾሳር ሞርከ።
3b040500c8	ጌሻ ማጻፋይ፥ «ጾሳይ ኑር የዞድ ጋርክ ኦꬄዝ አያናይ፥ ኑኒ ኤዝስ ቡዞ ማቃድ ጋርክ ሎእꬂ አሞትዛ» ጌዛይ ጨረ ኦድዝባዝ ኣዝኔ?
3b040600d6	ዝን ጌሻ ማጻፋይ፥ «ጾሳይ ኡትርትዛ አስታ እጽዛ፥ ዝን ሀይታይስ ኣꬎ ኬሄትꬅ እንግዛ» ዬግዝ ግሾስ ጾሳይ ኣꬎ ኬሄትꬅ ጋንꬂ እንግዛ።
3b04070077	የይ ግሾስ፥ ጾስስ ሞድንቶይታ፤ ዳቡሎሳር ኤቅንቶይታ፤ ኤ ይንታፕ ሃኮዳ።
3b040800bd	ጾስኮ ሺቆይታ፤ ኤ ይንትኮ ሺቆዳ። ይንታኖ፥ ናጋራንችታዮ፥ ይ ኩሻ ሜጮይታ፤ ናምኢ ቆፋር የዝታዮ፥ ይ ዎዝና ጌሾይታ።
3b04090081	ካያቶይታ፥ ዬኮይታኔ አፉጾይታ። ይ ሚቻይ ዬፎር፥ ይ ኡፋይሳይ አዛኖር ላምንቶ።
3b040a005e	ጎዳይ ቲና ይ ኡባ ዝቃ ኡዶይታ፤ ኤ ይንታን ꬎቅ ꬎቅ ኡዶዳ።
3b040b0131	ታ እሹንꬆ፥ ፐታይ ፐታ ዝግርፓተ። ፋ እሻ ዝግርዛይኔ ኤዛል አፋ ፕርድዛይ ህገ ዝግርዛኔ ህገል አፋ ፕርድዛ። ኔኒ ህገል አፋ ፕርድኮ ህገል አፋ ፕርድዛ ማቅዛፕ አትን ህገ ፖልዛ አስ ነ ማቆያ።
3b040c00b7	ህገ እንግዛይኔ ፕርድዛይ ጾስ ኣዳ። አሾዳይስኔ ꬋብሶዳይስ ዳንዳእዛይ ኤዛ። የዝን፥ አሳል አፋ ፕርድዛይ ነ ኦኖ?
3b040d00ba	ይ፥ «ኑኒ Ꮊይኖ ዎይ ዎንታ የ ካታማ ዎይ Ꮊ ካታማ Ꮊማዳ፤ ኤዛይድ ላይꬅ በቶዳ፤ ዛልእ ዎꬍሶዳ» ዬግዝታዮ፥ ስኦይታ።
3b040e00a4	ዎንታ አቢ ሀኖዳዛኮ ይ ኤሮያ። ይ የሳይ ዋያዳዛኮ ኤርዛይ ኦኖ? ይንቲ ጽቃ ዎደ በንቲ ꬋብዛ ሻራ ጋርከ።
3b040f0075	የያ አሺ፥ «ጎዳይ ጊኮ ኑኒ የዞዳ፤ Ꮊያ ዎይ የያ ኦꬆዳ» ዬጎዳይስ ቤዝዛ።
3b04100069	ዝን ይ Ꮊተ ኡትርትዛኔ ጬቅንትዛ። የይ ጋርክ ጬቅንታ ኡባይ ኢታ።
3b04110069	የይ ግሾስ፥ ሎኦ ባዝ ኦꬆዳይስ ኤርታር ኦꬆዋ አꬃይስ የይ ናጋራ።
3b0501007e	Ꮊተካ ይንታኖ፥ ዱርታዮ፥ ይንታል አፋ ኢታ መታይ ይእዛ ግሾስ ዎ ዎ ግ ዬኮይታ።
3b0502004e	ይ ሻላይ ቡቄዛ፤ ይ አፍላይካ ብላር ሚንትንቴዛ።
3b050300df	ይ ዎርቃይኔ ይ ብራይ ባልቴዛ። የ ባልትꬃይ ይንትስ ማርካ ማቃዳ። የይካ ይ አሻ ታማ ጋርክ ማዳ። ይ Ꮊ ዉሬዝ ቃምታይድ ይንትስ ሻሎ ጋንꬄዛ።
3b050400c1	ይንቲ ጋደ ኦꬂ ፔዤዝ አሳይ ከራ ሚሸ ይ ጭግበኤካያ። የይ ይንታል አፋ ኡክዛ። የ አሳይ ኡፋይ ዎልቃማ ጎዳይ ሀየ ስንቴዛ።
3b050500a0	Ꮊ ሳአል ይንትስ ጊግን ኡፋይሳር የሳዳይስ ቆፒ፥ ሹኮስ ጊግንቴዝ መሄ ጋርክ ይንታን ꬊክ ኦርድሴዛ።
3b05060054	ይንታር ኤቅንቶዋዝን ጽላያ ይ ፕርዴዛ፤ ኤዛ ዎꬌዛ።
3b050700f9	ታ እሹንꬆ፥ ጎዳይ ይእꬃ ጋርዢ ናጎይታ። ዎታር አቅዝ አꬃይ ቶርቼል ቲና እራኔ ጉየ እራ የኦድ ጋꬆ ጋርዢ አልኦ ካꬃ ቢታፕ ዋይዚ ናጊ ሄልꬂ ኤክዛኮ ቆፖይታ።
3b05080067	ይንትካ ጋርዦይታ። ጎዳ ይእꬃይ ኡኬዝ ግሾስ ኡፋይሳር ናጎይታ።
3b050900a3	ታ እሹንꬆ፥ ጾሳይ ይንታል አፋ ፕርዳም ጋርክ ፐታይ ፐታይል አፋ ዝግርፓተ። ፕርድዛይ ፐንገል ኤቄዛ።
3b050a0079	ታ እሹንꬆ፥ ዋዬር ጋርዤዝ፥ ጎዳይ ሱንꬃር ኦዴዝ ናብታ ኣዝሶ ኡዲ ኤኮይታ።
3b050b0115	ዳንዳአር ጋርዤዝታ ኑኒ አንጅንቴዝታ ግዛ። ኢዮባ ዋይዚ ጋርዤዛኮ ይ ስኤዛ። ጎዳይ ዉርስꬃል ኤዛ ዋይዚ ማዴዛኮ ይ በኤዛ። ኤ ማሮትꬅኔ ቃ ኩሜዝ ጎዳ ማቄዝ ግሾስ የያ ኦꬄዛ።
3b050c0113	ዝን ኡባፕ ቲና፥ ታ እሹንꬆ፥ ሳሎር ማቅን ዎይ ሳአር ማቅን ዎይ ሀራ አባራካ ጫቂፓተ። ጾስ ፕርዳ ይ ገላማይጋርከ ይ ኦዳይ ኤ ማቅኮ፥ «ኤ» ጎይታ፤ ዋኣ ማቅኮ፥ «ዋኣ» ጎይታ።
3b050d007e	ይ ጋንጨ መቶ ኤክዛ ኦንካ የዝኮ ጾሳ ዎሶ። ኡፋይትዛ ኦንካ የዝኮ ጋላታር የጾ።
3b050e00a6	ይንትፕ ሀርግንቴዝ ኦንካ የዝኮ ዎሳ ኬꬅ ጭምታ ጼጎ። ኡ ጎዳይ ሱንꬃር ዎይራ ዛይተ ትዢ ኤዝስ ጾሳ ዎሶ።
3b050f00bf	አማኖር ዎሴዝ ዎሳይ ሀርገር የዛና ፓꬅዛ። ጎዳይ ኤዛ፥ ሀርገፕ ደንꬅዛ፤ ኤ ናጋራ ኦꬄዝ ባዝ ማቅኮካ ጎዳይ ኤዛ ማርዛ።
3b051000c0	የይ ግሾስ፥ ይ ፓጾድ ጋርክ ይ ናጋራ ፐታይ ፐታይስ ፓጾይታኔ ፐታይ ፐታይስ ዎሶይታ። ጽሎ አስ ዎሳይ ዎልቃማ ኦሶ ኦꬅዛ።
3b051100b7	ኤላሳ ኑ ጋርክ አስ ዝን እራ ሳአል ቡካማይ ጋርክ ሚንꬂ ጾስ ዎስን ሀይꬒ ላይꬅኔ ኡሱፑን አግና ሳአል እራ ቡከካያ።
3b0512005d	ማቂ ኤ ጾሳ ዎስን ሳሎፕ እራ ቡኬዛ፤ ሳአይካ ካꬃ ዶልሴዛ።
3b05130070	ታ እሹንꬆ፥ ይንታፕ ኦንካ ቱማ ኦገፐ ቡትኮ፥ ሀራይ ኤዛ ቱማኮ ማህኮ፥
3b051400ac	ናጋራ ኦꬅዛና የ ቡታ ኦገፐ ማህዝ ኦንካ፥ ኤ ሸምፖ Ꮊይቆፕ አሽዛኔ ኤ ጋመ ናጋራይስ ማሮትꬅ እንግዛና ኤሮ።
3c0000000d	1ጵጽሮሳ
3c010100f6	ታኒ፥ የሱስ ክርስቶሳ ሀዋራይ ጵጽሮሳ፤ ጳንጾሳ፥ ጋላትያ፥ ቃጳዶቃ፥ ኢሳኔ ብታና ጋደ በተ አስ ጋርክ ላልንቲ የዝ ጾሲ ዶሬዝ፥ አሳይስ Ꮊ ዳብዳባ ጻፌዛ።
3c01020100	የሱስ ክርስቶሳስ ይ ኪትንቶድ ጋርከኔ ኤ ሱꬃይር ጌዦዳይ ጋርከ፥ ጾስ አዳይ ፋ ቲና ኤራር ዶሬዝታይስኔ ጌሻ አያናር ጌዤዝ፥ ይንትስ ኣꬎ ኬሃትꬅኔ ሳሮትꬅ ማቆ።
3c010300e7	የሱስ ክርስቶሳና Ꮊይቆፕ ደንꬂ ፋ ግታ ማሮትꬃይር ናምአንꬆ የልንታይር ꬋቦዋ ኡፋይስ እንጌዝ ኑ ጎዳ የሱስ ክርስቶሳ አዳይ፥ ጾሳይ ጋላትንቶ።
3c01040059	ማ ጾሲ ይንትስ ꬋቦዋ፥ ኢቶዛኔ ቡቆዋ ጋደ ሳሎ ጊግሴዛ።
3c01050090	የ ላታይ ዎደ ዉርስꬃ ቆንጮዳይስ የዝ አቶትꬅስ ጾስ ዎልቃር አማኖር ይንትስ ናግንቲ የዛ።
3c01060069	Ꮊት ጽቃ ዎደስ ይ ዱማ ዱማ ፓጨር ኡንእንትኮካ የይድ ኡፋይቶይታ።
3c01070112	የ ፓጫይ ይንታን ሄሌዛይ፥ ታማ ኦልን ꬋብዛ ዎርቀፕ ይ አማናይ ኣꬎኔ ቱማ ማቄዛና ቤዝዛ። የ ፓጭንቴዝ አማናይድ የሱስ ክርስቶሳ ማቂ የኦዳር ጋላታ፥ ቦንቾኔ ሳባ ይ ኤኮዳ።
