2800000005	Matei
320410004c	Hati panatamayi ku Tesalonike mwaniletilii vindu vya kunitangatila pamahele.
3204110063	Mbwitu kujova kuvya nilonda kupokela njombi, nambu nigana mota iyonjokeseka mumitima yinu ya bwina.
32041200f5	Hinu, nimali kupokela vindu vyoha vyemnipeli, kavili ndi neju kuliku chenaganili. Ndi nivii na kila chindu muni hinu Epafloditi amali kuniletela njombi zinu, njombi zenizi ndi ngati luteta lwelunungalila bwina yeyidakiliwi na kumganisa Chapanga.
320413007d	Hinu Chapanga wangu, kuhuma muvindu vyamahele vyeavilinavyo, yati akuvapela kila chindu chemwigana mu njila ya Yesu Kilisitu.
3204140049	Ukulu uvya kwa Chapanga mweavi Dadi witu magono goha gangali mwishu! Ena.
3204150078	Nikuvajambusa vandu voha va Chapanga vevavi vandu va Kilisitu Yesu. Valongo vevavi pamonga na nene bahapa vakuvajambusa.
3204160060	Vandu voha va Chapanga apa, neju vala vevitama munyumba ya Nkosi wa ku Loma, mewa vakuvajambusa.
3204170044	Nikuvayupila ubwina wa Bambu witu Yesu Kilisitu uvya na mwavoha Ena.
3300000009	Vakolosai
330101004a	Nene Pauli mtumi wa Kilisitu Yesu kwa uganu wa Chapanga pamonga na Timoti,
33010200b3	Tikuvayandikila nyenye vandu va Chapanga mwemwitama pamuji wa Kolosai, valongo vitu vasadikika mukuwungana na Kilisitu. Tikuvaganila ubwina na uteke kuhuma kwa Chapanga Dadi witu.
330103005e	Magono goha lukumbi lwa tukuvayupila, tikumsengusa Chapanga, Dadi wa Bambu witu Yesu Kilisitu.
3301040055	Muni tiyuwini sadika yinu kwa Kilisitu Yesu na uganu winu kwa vandu voha va Chapanga.
3301050098	Sadika na uganu vihuma muhuvalila lemuvikiwi kunani kwa Chapanga. Mwayuwini hoti ndava ya sadika yeniyo pemwakokosiwi Lilovi la Bwina mala ya kutumbula.
33010600d9	Lilovi la Bwina liyonjokesa yikuvakita vandu vahenga mambu gabwina na kudandasika pamulima woha ngati chayakitili kwinu nyenye kuhumila ligono lila pamwayuwini kuvala ubwina wa Chapanga na kuyimanya chayivili chakaka.
3301070072	Mwajiwulili ubwina wa Chapanga kuhuma kwa Epafla, muhenga lihengu muyitu mganu msadikiwa kwa Kilisitu pahali pitu.
3301080042	Mwene akutijovela malovi ga uganu wempewili na Mpungu wa Chapanga.
33010900ef	Ndava yeniyo tavili tikuvayupila magono goha kwa kuhumila lukumbi lwatapatili malovi ginu. Tikumuyupa Chapanga avatangatila kumanya cheigana nyenye mukihengayi pamonga na uhotola wa luhala lwoha lwa kumanya mambu gegihuma kwa Mpungu Msopi.
33010a00c4	Penapo yati mwitama ngati cheigana Bambu na kuyendelela kukita gegakumganisa mwene magono goha. Wumi winu yati wileta mahengu gabwina ndalindali nyenye yati mwiyedelela kukula mukummanya Chapanga.
33010b0073	Chapanga avapela makakala kwa uhotola waki woha na ukulu waki muni muhotola kukangamala kila chindu kwa usindimala.
33010c0087	Na kwa luheku msengusa Dadi, mwavahotwisi nyenye kupata lilundu linu mu mambu gala geavavikili vandu vaki vevitama mulumuli lwa unkosi.
33010d008b	Mwene Chapanga atisangwili mumakakala ga chitita, akatileta muunkosi, mwene ndi Mwana mganu wa Chapanga avili kwakona vindu vyoha kuwumbwa.
33010e004d	Kwaki mwene tigombolewa, mana yaki ndi kumbudila kwitu Chapanga kulekekesewa.
33010f006f	Kilisitu ndi luhumu lwa Chapanga mweangalolekana, ndi Mwana wa Chapanga na avili kwakona vindu vyoha kuwumbika.
33011000f8	Muni kupitila mwene Chapanga awumbili vindu vyoha kila chindu pamulima na kunani kwa Chapanga, vindu vyeviloleka na vyangaloleka, vana makakala gakulu, vachilongosi vakulu na vana vigoda vya magono goha. Chapanga awumbili vindu vyoha na ndava yaki.
3301110076	Mwene avili kwakona vindu vyoha, Vindu vyoha viyendelela kuvya na mukuwungana nayu vindu vyoha viyendelela pandu paki.
33011200c1	Mwene ndi mutu wa higa yaki, ndi vandu vevakumsadika Kilisitu, mwene ndi Chinyepa cha wumi. Mwene ndi wa mtumbula, kutumbula kuyukiswa mulifwa, muni avya na fwasi ya kutumbula wa muvindu vyoha.
3301130047	Muni Chapanga aganili uchapanga waki woha uvya mukuwungana na Kilisitu.
33011400b0	Kupitila mwene Chapanga ahamwili vindu vyoha vyeviwumbiwi vimuwuyila mwene, na kwa ngasi yaki yeyayitiki pamsalaba akitili uteke na vindu vyoha pamulima na kunani kwa Chapanga.
330115006d	Penapo nyenye mwavili kutali na Chapanga na mwavili makoko vaki ndava ya maholo ginu na matendu ginu gahakau.
33011600d7	Nambu hinu Chapanga avakitili nyenye mvya vankozi vaki kupitila higa ya Mwana waki mweabweli kwitu akavya mundu na kangi afwili, muni avapeleka nyenye palongolo yaki mkavya vandu vaki vabwina changali kuhoka kokoha.
33011700fc	Muyendelela kusadika uchakaka wenuwo na kuyima chakusindimala, mkoto kuyidakila kunyuguswa huvalila musadika yemwapatili lukumbi pemwayuwini Lilovi la Bwina. Nene Pauli mwenivili namtumisi wa Lilovi la Bwina lenilo lelikokosiwi kwa vandu voha pamulima.
33011800dd	Na hinu niheka kung'ahika ndava ya nyenye, muni kwa mang'ahiso gangu pamulima apa, nitangatila kumalakisila gala gegakona kuhengeka mu mang'ahiso ga Kilisitu ndava ya higa yaki, ndi msambi wa vandu vevakumsadika Kilisitu.
33011900a7	Na nene nikitiwi kuvya namtumisi wa msambi wa vandu vevakumsadika Kilisitu Chapanga anipeli lihengu lenilo ndava yinu. Mpangu wene ndi kukokosa kwa ubwina ujumbi waki,
33011a0075	malovi ago gafiyiki kwa vandu voha kutumbula kadeni, chiveleku hati chiveleku nambu hinu gagubukuliwi kwa vandu vaki.
33011b00ef	Chapanga mwene aganili kuvamanyisa vandu vaki mfiyu wenuwo wewuvili ukulu na ubwina wewayenili kwa vandu voha vevangava Vayawudi na yene ndi iyi, kuvya Kilisitu avi mugati yinu, na nyenye mewa yati mwipata lilundu linu muukulu wa Chapanga.
33011c00c9	Ndava yeniyo tikumkokosa Kilisitu kwa vandu voha, tikuvabesa na kuvawula vandu voha kwa luhala lwoha, muni tihotola kumleta kila mmonga witu palongolo ya Chapanga kuni akangili mukuwungana na Kilisitu.
33011d0069	Muni nihenga genago na nikangamala na kutumila likakala likulu la Kilisitu mweikita lihengu mugati yangu.
3302010088	Nigana mmanyai chanihenga lihengu chakukangamala ndava yinu, ndava ya vandu va Laodikea na ndava ya vandu voha vevangakonganeka na nene.
33020200c8	Nikita chenichi muni kwa kuvakangamalisa mitima kangi kuletwa pamonga muuganu muni mumemeswa mota za kumanya uchakaka. Muni muhotola kumanya mambu gegafiyiki na Chapanga, mambu ago ndi Kilisitu mwene.
330203004b	Mugati yaki mwene vifiyiki vindu vyamahele na luhala na umanya wa Chapanga.
330204006b	Hinu, nikuvajovela, mkoto kuyidikila kukongwa na mundu yoyoha kwa malovi ga udese hati ngati ga kuchenjela.
33020500c5	Muni, pamonga na nene kuvya patali na nyenye kwa higa, nambu nivili pamonga na nyenye mumtima, ukuvaholalela neju, na niheka kulola mambu ginu chegihamba bwina na kuyima musadika yinu kwa Kilisitu.
330206005a	Muni nyenye mumyidikili Yesu Kilisitu mweavili Bambu, muyendelela kutama mukuwungana nayu.
330207009e	Muyendelela kumsadika ngati kusopa mikiga mugati yaki na kuujenga wumi waki na kuvya kuyima mukukangamala musadika ngati chamwawuliwi. Mvya vandu vakusengusa.
33020800b8	Mlola, hinu, mundu akotoka kuvayagisa kwa kuvakonga muluhala lwa chimundu wewihuma mumawuliwu ga vandu vevapewili na vagogo vavi na mizuka yeyilongosa pamulima, na lepi Kilisitu mwene!
3302090045	Muni, mugati ya Kilisitu umundu waki, uvi utimilifu woha wa Chapanga,
33020a0074	na nyenye mpewili wumi weudandasiki mukuwungana Kilisitu. Mwene avi na uhotola panani ya mizuka yoha na vakulu voha.
33020b00dd	Mukuwungana na Kilisitu nyenye mwadumwili jandu, nambu lepi yeyikitiwa na vandu, ndi yeyikitiwa na Kilisitu mwene. Na yeniyo ndi lihengu la kuvagombola vandu kuhuma mnogo wavi uhakau wewavelikwi nawu mukumbudila Chapanga.
33020c008c	Muni pemwabatizwi mwazikiwi pamonga na Kilisitu na mukubatiziwa kwenuko mweayukiswi kwa kusadika makakala ga Chapanga gegamuyukisi Kilisitu.
33020d012a	Lukumbi lumonga mwavili ngati vandu mwemwafwili ndava ya kumbudila Chapanga, na kubela kudumuliwa jandu muhiga zinu, ndava ya mnogo winu uhakau wemwavelekiwi nawu wavili wakona kuwusiwa. Nambu hinu Chapanga avapelili nyenye wumi pamonga na Kilisitu. Chapanga atilekekekisi kumbudila chapanga kwoha.
33020e00a4	Awusili kutali balua yeyayandiki uhakau witu. Hati yeniyo ya malagizu gaki ndi Chapanga ngalihengili mukutihamula ndi ayiwusili chakaka kwa kuyigongomela pamsalaba.
33020f00d1	Penapo pamsalaba Kilisitu avanyagili makakala gavi mizuka yeyitalalila na vakulu, avakitili kuvya chindu cha kuvapela soni palongolo ya vandu kuvalundusa ngati vandu vevakamuliwi kungondo kulangisa avahotwili.
33021000ca	Hinu ndi, mkoto kuyidakila kupewa malagizu na mundu yoyoha kuvala vyakulya na mnyweso, ligono la mselebuko, amala kukamulila mvelu wa ligono la mselebuko, kuvandama kwa mwehi amala Ligono la Kupumulila.
330211005b	Mambu ngati ago ndi chimuwili cha gala gegibwela, uchakaka wene wa mambu goha ndi Kilisitu.
330212010d	Mkoto kuyidakila kuhamuliwa na mundu yoyoha mwakujikita kuvya wabwina kwa gala geakugawona na kugahololela ngamwene na kukangamala ungolongondi wa udese na kumuyupa mtumu wa kunani kwa Chapanga. Mundu mwenuyo muyimu ndava ya mahalo gaki gegakumkonga gegihuma kwa vandu,
33021300d0	na alekili kujiwunga na Kilisitu mweavili mutu wa higa yeniyo. Kupitila Kilisitu higa yoha yisopewa makakala na yikamulini pamonga kwa viiwungu vyaki na misekete yaki, na vyene vikula ngati cheigana Chapanga.
33021400ba	Nyenye mfwili pamonga na Kilisitu na kugombolewa mumakakala ga mizuka yeyilongosa mulima. Ndava kyani mwakona mwitama ngati vandu va mulima uwu? Ndava kyani myidakila malagizu ngati aga?
3302150054	“Mkoto kukamula ichi,” “Mkoto kumihyanga chila,” “Mkoto kupamisa chila!”
3302160070	Mambu genago goha ndi ndava ya vindu vyavihalabika pevitumika ndu, genago ndi malagizu na mawuliwu ga vandu ndu.
33021700d5	Chakaka, malagizu genago gilolekana kuvya ngati yina luhala munjila ya kumuyupa Chapanga yemukujikitila mwavene. Kukangamalisa ungolongondi na kuyilongosa higa kwa ukali, nambu yangali mana mukubesa mnogo wa higa.
3303010080	Hinu, yikavyai muyukiswi pamonga na Kilisitu, mlondayi gegavi kunani kweavili Kilisitu, atamili upandi wa kulyelela wa Chapanga.
3303020039	Mholalela mambu ga kunani, na lepi mambu ga pamulima apa.
330303004f	Muni nyenye mfwili na wumi winu ufiyiki pamonga na Kilisitu mugati ya Chapanga.
330304006e	Wumi winu wa chakaka ndi Kilisitu, na lukumbi lwaki peihumila na nyenye mewa yati mwivya pamonga nayu muukulu.
3303050082	Hinu, mkoma mnogo uhakau wa pamulima zemuvelekiwi nazu ngati, ukemi, uhakau, mnogo uhakau uhutulu ngati kufugamila vimong'omong'o.
3303060053	Ndava ya mambu genago ligoga laki Chapanga likuvabwelela voha vangamyidakila mwene.
330307005a	Lukumbi lumonga nyenye mweatamili kulandana na mnogo wa mambu ago gahakau gemvelikwi nagu.
330308007d	Nambu hinu yikuvagana kuleka mambu ago goha, ligoga na mnogo na uhakau, kuvevesa amala maligu gakotoka kuhuma mu milomo yinu.
330309006c	Mkoto kujovelana udese, muni nyenye mmali kuwula mnogo uhakau wemuvelikwi nawu pamonga na matendu gaki goha,
33030a007b	muwala wumi wa mupya, wiwiyendelela wihengewa upya na Chapanga muwumba. Muni avakitayi kummanya bwina na kuvya ngati mwene.
33030b00c3	Chenichi ndi, kawaka kangi kulekengana Myawudi na anga Myawudi, mweadumwili jandu na mwangadumula jandu, mweasomili na mweangasoma mvanda na mwealekekisiwi. Nambu Kilisitu ndi vyoha, avi muvyoha.
33030c0093	Nyenye ndi vandu vaki Chapanga, mwene avaganili na kuvahagula. Hinu ndi, muvya na mtima wa lipyana, ubwina na unngolongondi, uhiluka na ukangamala.
33030d008e	Msindimalinanayi na kulekekesana mmonga winu peivya na lijambu loloha kwa muyaki. Mganikiwa kulekekesana ngati Bambu winu cheavalekisi nyenye.
33030e0068	Mukuyonjokesa genago, muyendelela kukamulila uganu, muni uganu wikunga kila chindu muumonga wa uchakaka.
33030f0091	Na uteke wa Kilisitu ulongosa mumitima yinu, muni ndava Chapanga avakemili nyenye mvya na uteke mwakemeliwi kuvya higa yimonga. Kavili kusengusa!
33031000e1	Ujumbi wa Kilisitu utama kwa umahele mugati yinu. Muwulanayi na kuhakalilana kwa luhala lwoha. Muyimba nyimbu za zabuli na nyimbu za kumsengusa Chapanga na nyimbu za kumuyupa Chapanga, mumyimbila Chapanga nyimbu za kusengusa.
3303110082	Na kila chindu chemwikita kwa malovi amala litendu, mkita goha kwa kumtopesa Bambu Yesu na kumsengusa Chapanga Dadi mu njila yaki.
3303120044	Nyenye vadala, muvayuwanila vagosi vinu, muni ndi cheigana Chapanga.
330313003e	Na vagosi nyenye, muvagana vadala vinu, na mkoto kuvaywangila.
3303140058	Vana nyenye, mvakitila gabwina vadadi na vanyina vinu magono goha ndi yikumganisa Bambu.
3303150059	Vadadi na vanyina nyenye, mkoto kuvakitila luhonda vana vinu, nambu yati videnyeka mtima.
330316009d	Vavanda nyenye muvayuwanila vakulu vinu mugoha, lepi pevakuvalola ndu mwigana mulolekanayi vabwina nambu mkita genago kwa mtima woha ndava ya kumlumba Bambu.
3303170069	Kila chemwihenga muhenga kwa mtima winu woha, ndava ya kumuhengela Bambu lepi ndava ya kumuhengela mundu.
3303180075	Mukumbuka kuvya Bambu yati akuvapela njombi yila yeavavikili vandu vaki. Ndava munu mwemukuhegela ndi Kilisitu Bambu!
330319004e	Mweikita gahakau yati ipokela kulandana na uhakau waki, Chapanga ibagula lepi.
330401008b	Vakulu nyenye, mvakitila vavanda vinu kwa ubwina na gala geigana Chapanga, kuni mkumbuka kuvya na nyenye muvi wa Bambu kunani kwa Chapanga.
3304020060	Msindimala mkotoka kuleka kumuyupa Chapanga, na pemwiyupa mujiyangalila, na kumsengusa Chapanga.
3304030098	Mewawa, mutiyupila tete mewa muni Chapanga atidindulila mlyangu kukokosa ujumbi waki kuvala mfiyu wa Kilisitu. Ndava yeniyo nene nivili hinu muchifungu.
330404005f	Hinu, ndi muniyupila muni nihotola kukokosa ujumbi wenuwo uvya hotohoto na ngati cheyiganikiwa.
330405006f	Muvya na luhala chemwitama na vandu vangamsadika Kilisitu muhengela lihengu bwina lukumbi ulo lwemumivili nawu.
330406006b	Malongesi ginu giganikiwa kuvya gabwina na gakutangatila vandu, na mganikiwa kumanya kumyangula kila mundu.
330407008a	Nikumtuma mlongo witu Tukiko mganu kwinu, muhenga lihengu mchakaka na mtumisi muyitu mulihengu la Bambu, yati akuvapela malovi gangu goha.
3304080057	Ndi ndava ya kumutuma kwinu muni avakangamalisa mitima yinu kwa kuvajovela malovi gitu.
3304090087	Ibwela pamonga na Onesimo, mlongo witu mganu na mchakaka, ndi mkolonjinji muyinu. Yati vakuvapela malovi ga mambu goha gegihengeka apa.
33040a0094	Alistako, mweavi muchifungu, pamonga na nene, akuvajambusa, mewawa Maluko mlamu waki Banaba, mmali kulagaziwa ndava yaki akabwela kwinu mumkalibisa.
33040b00c0	Na Yoshua mweikemiwa Yusto, akuvajambusa. Pagati ya Vayawudi mwapokili sadika, venava ndu, ndi vevihenga lihengu pamonga na nene ndava ya unkosi wa Chapanga, venavo ndi vevakunitangatila neju.
33040c00d0	Epafla, mkolonjinji muyinu mtumisi wa Kilisitu Yesu, akuvajambusa. Magono goha akuvayupila nyenye kwa makakala muni muhotola kuyima chakukangamala, mkangala msadika hotohoto na mu mambu goha geigana Chapanga.
33040d007c	Nihotola kujova malovi ndava yaki kuvya ihenga lihengu kwa kukangamala ndava yinu na ndava ya vandu va Laodikea na Hilapoli.
33040e0042	Nkozi witu mganu Luka yula mlamisa pamonga na Dema, vakuvajambusa.
33040f00a5	Jambusa yitu kwa valongo va Laodikea. Mumjambusa mlumbu Nimfa pamonga na vandu voha vevikonganeka kunyumba yaki, msambi wa vandu vevakumsadika Kilisitu vakumjambusa.
330410009a	Mkamala kusoma balua yeniyo muvapela na vayinu msambi wa vandu vevakumsadika Kilisitu va Laodikea, na balua yenivayandikili vene vavapela nyenye muyisoma.
3304110043	Mumjovela Alikipo lihengu leapewili na Bambu kuyihenga ayikamalisa.
33041200a1	Niyandika aga kwa chiwoko changu namwene, jambusa kuhuma kwangu nene Pauli. Mkumbuka kuvya nivili muchifungu! Nikuvaganila ubwina wa Chapanga uvya na nyenye Ena.
340000000e	1 Vatesolonike
34010100da	Nene Pauli na Siliwano na Timoti, tikuvayandikila msambi wa vandu vevakumsadika Kilisitu va ku Tesalonike. Ndi vandu voha vevakumuyupa Chapanga Dadi, na va BAMBU Yesu Kilisitu. Tikuvaganila ubwina wa Chapanga na uteke.
3401020068	Tikumsengusa Chapanga magono goha ndava yinu mwavoha na kuvakumbuka magono goha mukuyupa kwitu Chapanga.
34010300c6	Muni, palongolo ya Chapanga Dadi witu, tikumbuka ndi chemwilasa sadika yinu kwa matendu, na uganu winu cheukuvakita muhenga lihengu neju, na chila sadika yitu kwa BAMBU Yesu Kilisitu yanganyugusika.
340104004a	Valongo timanyili kuvya Chapanga avaganili na avahagwili muvya vandu vaki,
34010500e7	muni lukumbi lwetavakokosili Lilovi la Bwina gavili lepi malovi gene, ndi kwa makakala na kwa Mpungu Msopi, na chakaka kuvya ujumbi wenuwo wavili wachakaka. Mmanyili chatatamili pamonga na nyenye, tatamili kwa kuvatangatila nyenye.
340106008b	Nyenye mwalandili luhumu lwitu, mwamyigili BAMBU. Pamonga na mwaviniswi neju, mwapokili ujumbi wenuwo kwa luheku wewihuma kwa Mpungu Msopi.
3401070058	Hinu nyenye ndi luhumu lwabwina neju kwa vandu voha vevakumsadika va Makedonia na Akaya.
34010800a8	Muni, ndava ya ukangamala winu ujumbi wa BAMBU uyuwaniki lepi ku Makedonia na ku Akaya kwene, ndi sadika ya Chapanga yidandasiki kwoha. Kangi niganili lepi kujova neju,
34010900b1	Vandu venavo vevitama patali na nyenye vilongela kuvala lugendu lwitu kwinu na chemwatipokili, ndi chemwalekili chimong'omong'o, na kumhengela Chapanga mweavimumi na wa chakaka,
34010a00b2	Hinu mkumlindila Mwana waki ahelela kuhuma kunani kwa Chapanga, ndi Yesu, na mwene ndi Chapanga amyukisi kuhuma mu lifwa na mweakutisangula kuhuma muligoga la Chapanga lelibwela.
340201004e	Valongo vitu mwavene mmanyili kuvya lugendu lwitu kwinu lwavili lepi lwa waka.
34020200c1	Mmanyili chatakitiwi mambu gahakau na kuligiwa ku Filipi kwakona hati kuhika kwinu Tesalonike. Pamonga na kuvya na unonopo wamahele, Chapanga witu atipelili ukekesi wa kukokosa Lilovi la Bwina.
340203009e	Lukumbi petavakohakisi muusadika ujumbi woha wa Chapanga, wetavakokosili huvalili lepi lijambu la udese ndi amala uhakau, mewa nakugana kumkonga mundu yoyoha.
3402040109	Nambu magono goha tete tilongela ngati cheigana Chapanga muni mwene patiweni tihotola, atigotolili lihengu la kuvakokosela vandu Lilovi la Bwina. Tete tigana lepi kuvaganisa vandu hati padebe, nambu tigana kumganisa Chapanga ndi mwamanyili mitima yitu mbaka mugati.
34020500ab	Chapanga ndi mweilola na mweamanyili getijova, na nyenye mmanyili katu tete talingili lepi kuvakulukisa mewa tatumili lepi malovi ga kufiya muni tipewa vindu kuhuma kwinu.
3402060051	Tangalonda kulumbiwa na vandu, amala kuhuma kwinu, amala kuhuma kwa mundu yoyoha,
34020700b2	pamonga na tete kuvya tavamitumi va Kilisitu, ngatihotwili kujova kwa makakala tipewa chindu chochoha kuhuma kwinu. Nambu tete tavapoli pagati yinu ngati mau mpoli kwa vana vaki.
34020800bd	Tavaganili neju nyenye ndi hati tavaletili Lilovi la Bwina la Chapanga. Na lepi Lilovi la Bwina nambu mewawa hati kuwusa wumi witu muni kuvatangatila, ndava nyenye vandu mwetivaganili neju!
34020900c7	Valongo mkumbuka chetahengili lihengu kwa kung'ahika. Patavaletili Lilovi la Bwina la Chapanga tahengili lihengu kilu na muhi muni tikotoka kumpela mundu lihengu la kutipela mambu gegiganikiwa kwitu.
34020a0090	Nyenye mugawene na Chapanga agawene kuvya ndi kuvya, chetatamili pagati yinu nyenye mwemsadika wavi wabwina, na wakumtopesa Chapanga changabuda.
34020b005a	Mmanyili kuvya tete tamhengili kila mmonga winu ngati dadi chakuvahengela vana vaki mwene.
34020c0085	Tavakangamalisi mtima, tavasangalwisi na kuvakulukisa wumi weukumganisa Chapanga. Mwakuvakemela muyingila munkosi waki na ukulu waki.
