2800000005	Matei
310116007d	Sapanga jubei hindu yoti pai ja magolu gaki na ambeka jubia nkolongu wa kila sindu mu likundi la bandu ba bunhobale Kilisitu.
3101170070	Bandu ba bunhobale Kilisitu ndi Yega jaka Kilisitu, nu utimilifu waki Kilisitu jojutimisa hindu yoti kila pandu.
310201003a	Mwanganya mwabiya nkuwiki ndaba ja makosa na mahakau ginu.
31020200db	Kipindi sela mkubika ntama kukupwata majambu giliya ngati eahenga bandu bupundema pani, mwabiya munzetake nkolongu ji ilombu yana makili jojubii kunani kunhwai, ilombu yeyuye sajenu ilongo bandu banga kunzetake Sapanga.
31020300db	Na hata twepani twaboti twabii ngati bombi, twatama kulengana na ndokule itu yu pundema nukuhenga pe majambu agalaga gagalengane nhyega na malangu gitu. Na twepani kabee twabii ngati bombi, twapalika azabu jaka Sapanga.
310204003f	Lakini Sapanga ndi jwana ikia ingi. Jutupala ku upali nkolongu,
3102050088	hata ana twabiya tukuwiki mu loho ndaba ja mahakau, jutuhengiki tutama pamu ni Kilisitu Yesu. Kwa uamboni waka Sapanga mwanganya muokwi.
3102060062	Su kujongana ni Kilisitu Yesu, Sapanga jutuyoa pamu, tukalongua pamu najombi kunani kwaka Sapanga.
31020700b4	Jahenga hela ili kulangi uamboni waki nkolongu wanga kuba ni kipemu kwa bandu boti, babihika ipindi ya masoba ya mwenikatai kwi indela ju upali waki, su kujongana na Kilisitu Yesu.
31020800a9	Ndaba, kwa uamboni waka Sapanga nkombuliwi kwi indela ju kuhobaleka. Lijambu le heli ngaselihikiki ndaba ju kuhenga lihengu ngani ila je nhupi pena kuhuma kwaka Sapanga.
3102090044	Ndaba ngaseihengiki kwa mahengu ginu henu jiikuba mundu ju kukipuna.
31020a008a	Twepani ndi iumbi yaka Sapanga, na ku kujongana ni Kilisitu Yesu, Sapanga jutubomba ili tutama nu kuhenga gaamboni gajutuandali tugahenga.
31020b00da	Mwanganya nkombuka emwabii mwandi mwabandu banga Ayaudi sukubelekwa na nkemwa na Ayaudi, “Bandu banga kusekuliwa jandu,” Ayaudi bilikema, “Asekwi jandu,” ndaba ja sela sebikihengiki beni nhyega yabu kwa maboku.
31020c00e8	Kipindi se sela mwanganya mwabii ngasemumanyi Kilisitu, mwabii kunza ja bandu buku Izilaeli, mwabii mwaageni ndaba mwabii kunza ja malaganu gajalagila Sapanga bandu baki. Mwatama pani punndema bila kuhobale na bila kummanya Sapanga.
31020d007c	Lakini henu su kujongana ni Kilisitu Yesu, mwanganya bamwabii kutali na Sapanga, bunzopiki kwi indela ja mwai waka Kilisitu.
31020e00d0	Ndaba Kilisitu mweni jutuletii lukwali sukuhenga Ayaudi na bandu banndema yoti kuba sindu simu. Kupete indela jukujipia yega jaki mweni ngati litambiku, jugupia ubaja gogwabaganisa ngati ukuta pikilanda jabu.
31020f00a5	Jaboa Malagalaki pamu ni mihilu jaki nu kuyobale kwaki, ili kupete kubaganika kwa Ayaudi na banga Ayaudi, jaahenga kuba sindu simu nu ku kuhenga hela jaleta lukwali.
3102100090	Kwi indela jukupia nhyega jaki, Kilisitu juguboa ubaja wabu, ku nsalaba waki jaalombanisa na bandu be haba kuba bamwa nu kujonganisa na Sapanga.
31021100c0	Ndienu, Kilisitu jahika kulandi Lijambu la Amboni laka Sapanga lu lukwali kwinu mwanganya mwabandu banga Ayaudi momwabii kutali na Sapanga, na kabee kwa Ayaudi babube babii pambipi na Sapanga.
310212007b	Henu, kwi indela jaki, twepani twaboa, Ayaudi na bandu banga Ayaudi, tuwesa kwaajendee Atati kwa kwi indela jaka Loho jumu.
31021300b4	Ndienu, mwabandu banga Ayaudi nga mwaagene kabee, wala nga mwabandu baapeta. Henu mwanganya ndi mwaakola ndema pamu na bandu baka Sapanga, mwanganya mwabandu bikikaja saka Sapanga.
310214008c	Bunsengiki panani ju nsingi gobugubei mitumi na Alota baka Sapanga najombi Yesu Kilisitu mweni ndi lilibu lunsingi heli lelikamulaki nyumba.
310215007c	Jombi ndi jojilombanisi linyumba loti nu kulihenga libiya likolongu mbaka kuba Nyumba ja Sapi jaka Sapanga ndaba jaka Bambu.
3102160070	Mukujongana ni Kilisitu, mwanganya kabee na boti bangi, nsegwa mu nyumba jaka Sapanga kwi indela jaka Loho waki.
3103010063	Kulengana na haga, nepani Pauli, mpungwa waka Kilisitu Yesu ndaba jinu mwanganya, nunndobe Sapanga.
3103020047	Ku sakaka nzoini lihengu lela la waamboni Sapanga, lenapata ndaba jinu,
3103030062	Sapanga juyekuli nu kumanyisa sili jenze jejihihiki. Nanepani nunhandaki lijambu le heli su ujipi,
3103040051	nanamu anansomiki malobi gangu mwiwesa kumanya enihelewa sili jaka Kilisitu heji.
310305008e	Pamwandi bandu ngase baamanyisi sili je heji; lakini henu Sapanga jaamanyisi mitumi na alota baka Sapanga na bandu ba Sapi kwi indela ja Loho.
31030600e6	Sili jeni ndi jenze: Kwi indela ji Lijambu la Amboni Sapanga jaapeke mbengalelu bandu banga Ayaudi yeilengana na Ayaudi. Bandu be haba ndi ihungu ya nhyega jimu, nabombi ajopa pandu pa hindu yejaalagi Sapanga kupete Kilisitu Yesu.
310307007f	Nepani anhengiki kuba nu ntumisi wa Lijambu la Amboni kwa uamboni wakajika gojumbeki Sapanga kwi indela ju uwesu waki nkolongu.
31030800a4	Nepani namundu nu nsoku kupeta bandu boti baka Sapanga. Lakini jumbeki nepani uamboni waka Kilisitu wakaalandi bandu banga Ayaudi Lijambu la Amboni langa ni kipemu,
31030900ad	nahaguliwa ili nundangiya bandu boti ili awesa kumanya sili jaka Sapanga hejihenga lihengu. Sapanga jambombiki hindu yoti jahiya sili jeheji kwa ibeleku yoka tumbuka mwandi.
31030a009d	Henu ndaba, kwi indela ja bandu ba bunhobali Kilisitu, aka kilongosi na baabi na makili bu kunani kwaka Sapanga amanya malangu gaka Sapanga mu majambu gingi.
31030b005a	Sapanga jahenga heli kwi indela jaka Bambu witu Yesu Kilisitu ngati ejapala yaka petapeta.
31030c0069	Ndienu, sukujongana ni Kilisitu nu kukunhobale jombi, twepani tunzendee Sapanga sukuhobale bila kujogopa.
31030d006a	Henu, nundoba mwihola ndaba ja mang'aliku gambata ndaba jinu, ndaba henga haga kwinu ndaba ju ulumbi winu.
31030e0023	Kwa ndaba heji, naagungamali Atati,
31030f0040	baabii utumbuli wa kaja yoti yu pundema nu kunani kwaka Sapanga,
310310007d	Nundoba Sapanga, jojubii nu ulumbi nkolongu, jungangamalisa mwanganya mioju jinu kwa makili ga gaki, kwi indela ja loho waki,
3103110071	najombi Kilisitu jutama mioju jinu su kuhobale. Noba ili mmbiya mikega nukujema nganganganga mu misingi ju upali,
310312008b	ili nhwesa kumanya pamu na bandu boti baka Sapanga kulengana nu upali waka Kilisitu egubii nndasu na egupanwiki na egukoliki na egunyoliki.
3103130085	Heloo, mpata kumanya upali waka Kilisitu gogupeta umanyi gwoti, ili nhwesa kutwelakewa ngani nu kuhiki kipemu saka Sapanga sekitweli.
3103140091	Julumbalika Sapanga jojuwesa kuhenga mahengu makolongu kupeta gatugaloba na gatugawasali. Kwi indela ja makili gaki gagahenga lihengu nkati jito,
310315007d	julumbalika Sapanga kupete bandu ba bunhobali Kilisitu na kupete Kilisitu Yesu ipindi yoti, yaka petapeta na petapeta, Amina.
310401007d	Ndienu nepani ne angongiki ndaba nuntumaki Bambu, nundoba ntama ngati ejupala Sapanga kulengana ni lihengu lejunkemi Sapanga.
310402003f	Mmbiya muda woti mo nngungamali, apoli na banhinakali su upali.
3104030058	Nkasana kutunza ujonganu winu goguletwa na Loho kupete indela ju lukwali jejundombanesa.
3104040042	Jibii nhyega jimu na loho jimu na kuhobale kumu kojunkemi Sapanga.
3104050030	Jubii Bambu jumu, kuhobale kumu nu ubatisu gumu,
310406007c	Jubii Sapanga jumu baabi Atati ba boti, jojuwe jubii panani ja boti, juhenga lihengu kwa bandu boti na jubii kwa bandu boti.
310407004f	Kila jumu witu jupatiki uamboni kulengana ni kipemu sa nhupi seampeki Kilisitu.
3104080083	Ngati egapwaga Maandiku gaka Sapanga: “Pajajenda kunani kwaka Sapanga ngani, jaajukua bandu bajaakamwi; jaapekiya bandu nhupi.”
3104090088	Henu pajupwaga, “Jagoluka kunani kwaka Sanga,” kubii na mana bole? Maana jaki ndi ana, jatumbuliya kuhuluka hoti pai ngani punndema.
31040a007c	Ndienu, hoju jojahuluka pani punndema ndi jojagoluka kunani ngani kupeta kunani kwaka Sapanga ili jugutwelakiya nndema woti.
31040b00a7	Ndi jojapekiya bandu nhupi: Bangi jaapekiya abiya mitumi, bangi alota baka Sapanga, bangi aenisa Lijambu la Amboni, bangi babaalongosa bandu baka Sapanga na aka abola.
31040c0078	Jahenga hela ili juwesa kwaahandaa bandu boti baka Sapanga kwa ndaba ji lihengu laka Kilisitu ili kujisenga nhyega jaki,
31040d009b	twepani twaboa tuwesa kuba sindu simu mu kuhobale nu kummanya Mwana waka Sapanga, tubiya twabandu baakoi mukuhobale nu kuhiki kutimii kwaka Kilisitu mweni.
31040e00a7	Ndienu ngatukubi kabee ngati bana asoku, babutuleke nu kutupongalo koni na koni kwa kila namuna ju unhwai wa mabole gaapia bandu bini isoli ili baahoa bandu kwi isoli.
31040f0078	Ana tulonge usakaka kwa mwoju wo upali twiendaliya kukola mu majambu goti mbaki kulengana ni Kilisitu jojuwe ndi kimutu,
31041000e6	Pai ju ulongosi waki, ihungu yoti ya nhyega ikamulana pamu na nhyega kwi mitanda, na nhyega joti jihobaleka ku kujangatiwa ni ihungu yaki. Ndienu kila kiungu ana kihenga lihengu laki sapi, nhyega joti jikola nu kujisenga mu upali.
3104110072	Ndienu, nunhingamaki ana: Mwiiendale kabee kutama ngati bandu banga kummanya Sapanga, baapwata mawasu gabu giliya,
3104120078	na malangu gabu gabii kulwii. Abii kutali na womi waka Sapanga kwa ndaba ju ung'ang'a gogubi nkati jabu ni ing'omu yabu.
3104130095	Ahobiki na ngaseabii ni iyoni, aamwi kujingi mu majambu giliya, nukupala kuhenga majambu gi iyoni sanga kukotoka na atokule kuba na mali gingi ngani.
3104140033	Lakini mwanganya gasemummyi Kilisitu kwandela heji.
3104150081	Kulangi hotuhotu mwajoa sapi majambu gaka Kilisitu, na mwabii mwa abole baki na mwabolwa najombi usakaka gogubii nkati jaka Yesu.
3104160084	Ndienu, nkotuka majambu giliya gamwabiya nhenga mwandi, gagabiya gumpeleka ku kuwa, sukupwata ndokule yaki yeyabiya itenda kunkonga.
3104170039	Mioju jinu na malangu ginu gapalika kulenganake su unyai.
3104180094	Nhwata umundu unyai goguwe gubombiki kwa malenganu gaka Sapanga na goguwe gulilangi mu maisha gu usakaka nu gukujetakewa na Sapanga nukuba nu usapi.
3104190078	Henu nkotuka isoli. Kila jumu jupalika kumpwagi nnzaku usakaka, maana kila jumu witu ndi kiungu sa nhyega jaka Kilisitu.
31041a0060	Ana nhyomiki, mwijetake inyela inu yunhenga nhenga mahakau, na wala mwiitama ni inyela pipipipi.
31041b001a	Mwalipeke lijobi mbekenyu.
31041c008f	Jojabii mwii jwiijiba kabee, ila jutumbuliya kuhenga lihengu la amboni kwa maboku gaki, juwesa kuba na sindu su kunzangati mundu jojubii nhagu.
31041d00af	Malobi ganga na mana giipita hata kidogu mu milomu ji; masoba goa malobi ginu gabiya ga sapi gaguge gagangamalisa mioju na kwaajangati bangi, ili gaasenga bandu binu baajoane.
31041e00c6	Mwampeke usungu Loho jaka Sapanga, ndaba Loho we hoju jubii ngati poni jaka Sapanga kwinu mwanganya mwa bandu baki, najombi julangi lisoba limu liitenda kuhika lelule Sapanga jwaakombula bandu baki.
31041f006c	Ndienu nkotuka usungu ni inyela ngolongu na mwiiyoma na mwiikuba na keleli na matondu na nkotuka kila uliya!
31042000ac	Mmbiya na mwoju wamboni na gogubii gukuboniana ikia, kila jumu andekakiya nnzaki makosa ngati najombi Sapanga ejunndekakiya mwanganya mahakau ginu kwi indela jaka Kilisitu.
3105010041	Henu mu nnziga Sapanga ndaba mwanganya ndi mwabana baki mojumpai.
310502009e	Upali gulongosa maisha ginu ngati Kilisitu ejutupai, na ndaba jitu julipia mweni ngati litambiku lelibii nu ulumba wa sapi ni litambiku lelunndengane Sapanga.
310503009c	Henu ndaba mwanganya mwa bandu baka Sapanga, ndienu uselati nu usapu wokapi gola au soju wilongaleka kabee kati jinu ngati ekupalika kwa bandu baka Sapanga.
310504007f	Kabee malobi gi iyoni na giking'ang'a au malobi galiya goti haga mwanganya mwilonge, malobi gu kunsengu Sapanga ndi gagapalika.
31050500d5	Mmanya hotuhotu, nselati jokapi au jojuhenga majambu giiyoni au nsoju bandu ngati haba alengana na bandu baagungamali imong'umong'u, au mundu jokapi ngati haba ngajijingi mu ukolongu waka Kilisitu na waka Sapanga.
3105060090	Mwijetake kukongwa na mundu kwa malobi ganga na mana; ndaba kwa majambu ngati haga inyela yaka Sapanga yahikila bandu ngati haba banga kunzoane.
3105070038	Ndienu, mwiijongana na bandu bahenga majambu ngati haga.
3105080084	Pamwandi mwanganya mwabii palwii, lakini henu mwanganya mmbii mu unang'anu su kujongana na Bambu. Ntamannya ngati bana bu unang'anu,
310509005f	ndaba gagapiti kupete kutama mu unang'anu ndi uamboni, kujetakewa na Sapanga nu kulonge sakaka.
31050a002b	Nndenga kugamanya gala gagunndengani Bambu.
31050b0059	Mwiijongana kuhenga mahengu gangakupalika gagabii ga lwii, ila mwagalangia goti pagwendu.
31050c004c	Ndaba majambu gagahengwa kwa sili galeta iyoni ngasegapalika hata kugapwaga.
31050d004e	Lakini kila sindu anakiyekuliwi nu unang'anu, usakaka waki gutenda kubonikana,
31050e00ad	na kila sekibonikana ndi unang'anu. Ndi mana Maandiku gapwaga: “Jumuka wehapa wegugoni, yooka kuhuma kwa bandu baawii, najombi Kilisitu jang'alasiya ili guwesa kuelewa.”
31050f004f	Ndienu, mulilingaliya entama. Mwiitama ngati ang'ang'a, ila ngati bana malangu.
3105100050	Nkasana kutumi kila mbekenyu sapi ngati ekuwesikana ndaba masoba ge haga giliya.
3105110040	Henu, mwiikuba mwaang'ang'a, ila nndenga kumanya gajupala Bambu.
3105120058	Mwiilobe uwembi ndaba gwanhenga ntenda majambu giliya, ila ntwelaliya Loho jaka Sapanga.
3105130088	Nndongalannya kwa malobi ga Zabuli, miyambu yukulumbali na miambu ji kiloho; munzembila Bambu miyambu na Zabuli sukusengu mu mioju jinu.
3105140064	Munsengula Sapanga Atati masoba goti ndaba ja majambu goti, kwi liina laka Bambu witu Yesu Kilisitu.
3105150042	Kila jumu antunzila nnzaki isima ndaba jukuntendee isima Kilisitu.
3105160042	Mwakambomba mwaatendila isima akanalomi bii ngati emunzoane Bambu.
31051700b2	Ndaba mwanalomi andongoo nhwanamundu, ngati Kilisitu ejalongoo bandu ba bunhobale, najombi Kilisitu mweni ndi jojaakombula bandu ba bunhobali Kilisitu bandu haba ndi nhyega jaki.
3105180078	Ngati bandu ba bunhobali Kilisitu hebunzoane Kilisitu, ndi ahelahela, aka mbomba bajoannya akalomi babu mu majambu goti.
3105190080	Nanamu mwakanalomi, mwaapala aka mbomba binu ngati Kilisitu ejaapala bandu ba bunhobale jombi, sukupia womi waki kwa ndaba jabu.
31051a009b	Jahenga hela ili kulinyambisa likundi la bandu ba bunhobale Kilisitu palongi jaka Sapanga baada jakaasapisa kwi lilobi laki ngati mundu ejusapisa kwa masi,
31051b00bb	ili julipatila likundi la bandu ba bunhobale jombi la sapi ngani, bandu ba bunhobale jombi banga ni kihakau, na kasolu au sokapi sekilengana na hesi ila abia bandu baasapi banga ni lidoa.
31051c007a	Ahelahe, akanalomi apalika kwaapala aka mbomba babu ngati hebiipala nhyega yabu beni. Joampala nhwanamundu jilipala mweni.
31051d007a	Ngamundu jokapi jojijisuki nhyega jaki; ila jujilea nukujitunza. Ndi ahelahe Kilisitu hejaatunza bandu ba bunhobali jombi,
31051e0027	maana twepani ndi iungu ya nhyega jaki.
31051f00a7	Ngati maandiku gaka Sapanga egapwaga “Kwa ndaba heji, mwanalomi jaaleka atati baki na amabu baki, jijongana nu nhanu waki, nabombi abeli haba biibiya nhyega jimu.”
310520006e	Gubii usakaka goguhihiki mu malobi haga, nanepani mona gunhusu Kilisitu ni likundi labandu ba bunhobale jombi.
3105210085	Lakini gunhusu kabee mwanganya: Kila mwanalomi ampala nhwanu waki ngati ejulipala mweni, najombi mmbomba antendila isima nndomi waki.
310601005d	Mwabana mwenga, mwajoannya atati binu na amabu binu mu Bambu ndaba heli ndi lijambu laamboni.
3106020082	Ngati Maandiku gaka Sapanga egapwaga, “Mwaatendila isima atati na amabu binu,” goniogu ndi nhilu gogubii guutumbuli mu lilagi,
310603003a	“Ili gupata mbengalelu nu kutama yaka hingi punndema.”
3106040061	Nanamu mwaka tati mwaasukisa bana binu ila mwaajangatiya akola kwi isima na mabole gi Kikilisitu.
3106050085	Mwa atumwa, mwajoannya aka bambu binu bupu ndema pani ku kiholu nu kubagaja, nhenga hela ku usapi wa mwoju ngati emuntumaki Kilisitu.
3106060095	Nhenga hela nga pa akuba aka bambu bii pena ili mmbonikana baamboni kwabu, ila nhenga su upali waka Sapanga ndaba mwanganya mwaatumisi baka Kilisitu.
3106070053	Nhenga lihengu linu sukutogule ngati muntumaki Bambu na nga ngati mwaatumaki bandu.
310608007b	Nkombuka ana kila mundu jojihenga ga amboni jubiya ntumisi au mundu jojulekakiwi, jiijopa seketule jaki kuhuma kwaka Bambu.
31060900da	Nanamu mwaka bambu bupundema pani, mwaatendila ahelahela atumisi binu, na nkotuka kwaajogo. Nkombuka ndee mwanganya mmbii ngati bombi mmbii na Bambu ajolajola kunani kwaka Sapanga, najombi ngasejahenge bandu suku bagu.
31060a0066	Mwisu weni, nundoba mbiya nganganganga mukujongana na Bambu na kukujangatiwa na makili gaki makolongu.
31060b005b	Nhwata hindu yukukomane ngondu yejumpeke Sapanga mpata kuipenga mipangu jiliya jaka Lijobi.
31060c00b1	Ndaba ngondu jitu nga kati jitu na bandu, ila tukomana na makili gi ilombu mu nndema wi kiloho, tukomana na baalongosa, akolongu na bana makili, baalongosa nndema gongo wa lwii.
31060d00b7	Kwa ndaba heji, nhwata hindu yu kukomane ngondu yejumpeki Sapanga ili lisoba lela elihika nhwesa kugapenga makili ga bandu abaja, na nkomini mbaka mwisu, mwibiya mwakona nganganganga.
31060e0089	Ndienu, ntama mihu. Usakaka gubiya ngati nkanda mukibunu sinu, kujetakewa na Sapanga kubiya ngati lingobu la somasoma lukuenga pikigamba,
31060f0057	na kuba tayali kulandi Lijambu la Amboni lu lukwali jibiya ngati ilatu mwa magolu ginu.
310610007a	Kupeta haga goti, kuhobale kubiya muda woti ngati ngau mu maboku ginu, junhwesisa kujisusu mikoa ja mwotu jaka Mbaja jola.
310611006b	Nnzopa wokovu ngati kopia jinu ja somasoma ni Lilobi laka Sapanga ngati upanga yejumpeki Loho jaka Sapanga.
31061200a0	Nndoba kila lisoba, koni mwakaloba kujangatiwa na Sapanga. Nndoba sukulongoswa na Loho wa Sapi. Nkelukiya bila kusoka koni mwakaalobila bandu boti baka Sapanga.
3106130081	Nnobila nanepani kabee ili Sapanga jumbekiya malobi gukulonge, nhwesa kwaamanyisa bandu sili ji Lijambu la Amboni sanga kujogopa.
310614008c	Nepani ndi nu ntumi wi Lijambu la Amboni hata ngati henu mii mukipungu. Henu nndoba, ili nhwesa kuba nganganganga mukulandi ngati ekupalika.
3106150095	Tukiko, nndongu witu jotumpai nu ntumisi jojunhobaleka mu kujongana na Bambu, jampekiya majambu gangu goti ili mmanya gagambatiki na enhenga lihengu.
3106160039	Nuntuma kwinu jumpekiya majambu gitu ili jumpolisa mwoju.
310617007b	Nunndobe mwa alongu bangu lukwali nu upali nu kuhobale kuhuma kwaka Sapanga Atati nu kuhuma kwaka Bambu witu Yesu Kilisitu.
310618005d	Nunndobe uamboni waka Sapanga boti babumpai Bambu witu Yesu Kilisitu ku upali wanga na mwisu.
3200000007	Apilipi
32010100d2	Nepani Pauli na Timoti, twaatumisi baka Yesu Kilisitu. Tunhandakii mwanganya mwabandu baka Sapanga ku Pilipi babube bajonganisi ni Kilisitu Yesu, pamu naka kilongosi na babaajangati bandu ba bunhobale Kilisitu.
3201020067	Bambu Sapanga jumpekia waamboni waki nu lukwali kabee nzopa haga kuhuma kwaka Bambu witu Yesu Kilisitu.
3201030029	Nunsengu Sapanga wangu kila panunkomboka,
3201040030	na kila pa nunndobee mwaboa, nundoba sukutogule,
3201050068	ndaba nndei kunyangati mu mahengu gukulandi Lijambu la Amboni, tumbuka lisoba lu utumbulii mbaka lelenu.
3201060088	Ndienu, mi nu usakaka Sapanga jojatumbuliya lihengu linyai nkati jinu, jajiendelesa mbaka palitimia Lisoba lukuhika kwaki Kilisitu Yesu.
32010700f9	Hela ndi embalika kunhwasali, ndaba nunkomboka masoba goti mmwoju jangu. Ndaba mwanganya mwaboti nnyangati mu waamboni gojumbeki Sapanga gukukengale nukulangi pangwendu Lijambu la Amboni, sajenu pa mi mukipungu na hata panabi nga nukumeka mukipungu.
320108005c	Sapanga jumanya mbwaga sakaka, hembwaga ndokule ngamaa kummbona mu upali waka Yesu Kilisitu.
3201090068	Kuloba kwangu ndi kongo, upali wii uendaliya kujonzukeka ngani pamu nu umanyi wa sakaka na malangu goti,
32010a006f	ili nhwesa kuhagu lijambu lelibi la moju wa sapi, ndi pamwibia nga nilikosa lokapi mu lisoba lukuhika Kilisitu.
32010b0096	Womi winu witweelila majambu goa gagabii gasakaka na gaamboni. Gagugeni Yesu Kilisitu mweni juwesa kumpeke, ndaba ju ulumbi nu ulumbalii waka Sapanga.
32010c0060	Mwaalongu bangu, mbala mmnya majambu gala gagambataa gajangati ngamaa kuenesa Lijambu la Amboni.
