2a00000004	Luke
2c161b0072	Tuomet tribūnas priėjo prie Pauliaus ir paklausė: „Pasakyk man, ar tu Romos pilietis?“ „Taip, žinoma.“
2c161c0084	„Ir aš esu, – suniurnėjo tribūnas. – Aš šitą pilietybę įsigijau už didelius pinigus!“ „O aš turiu nuo gimimo!“
2c161d00c0	Bematant pranyko kareiviai, kurie stovėjo pasiruošę jį nučaižyti, kai tik išgirdo, kad Paulius – Romos pilietis. Nusigando ir tribūnas, nes buvo įsakęs jį surišti ir nuplakdinti.
2c161e00ae	Rytojaus dieną tribūnas nuėmė jam grandines ir įsakė sušaukti aukštuosius kunigus ir žydų tarybą. Pastatęs prieš juos Paulių, stengėsi sužinoti, kas atsitiko.
2c1701008e	Atidžiai ir įdėmiai stebėdamas tarybą, Paulius prabilo: „Broliai, aš visuomet gyvenau visiškai švaria sąžine Dievo akivaizdoje!“
2c1702005d	Tuojau vyriausias kunigas Ananijas įsakė šalia Pauliaus stovintiems smogti jam per burną.
2c17030088	Paulius jam tarė: „Tave Dievas muš, tu, netašytas stuobry! Koks tu teisėjas, kad pats laužai įstatymą liepdamas mane mušti?“
2c17040059	Stovėję šalia Pauliaus jį įspėjo: „Tu taip kalbi su vyriausiuoju Dievo kunigu?“
2c17050085	„Aš nežinojau, kad jis – vyriausiasis kunigas, Rašte pasakyta: „Niekada blogai nekalbėk apie bet kurį iš savo vadovų.“
2c170600ef	Po to Paulius kažką sugalvojo. Viena tarybos dalis buvo sadukiejai, kita dalis – fariziejai. Todėl jis sušuko: „Broliai, aš fariziejus kaip ir visi mano protėviai. Ir jūs mane teisiate, kadangi tikiu mirusiųjų prisikėlimu!“
2c17070053	Tada taryba pasidalijo į dvi grupes: fariziejai buvo nusiteikę prieš sadukiejus,
2c17080076	kadangi sadukiejai neigė prisikėlimą, angelus, net amžiną dvasios buvimą, o fariziejai visus dalykus pripažino.
2c170900cd	Kilo didelis klegesys. Keli žydų vadovai pašoko ginčytis, kad Paulius teisus. „Mes nerandame nieko blogo jame, – jie šaukė. – Greičiausiai jam kalbėjo dvasia ar angelas kelyje į Damaską.“
2c170a00c1	Ginčams stiprėjant, Paulių tampė iš visų pusių, stumdydami į priekį ir atgal. Pagaliau tribūnas, bijodamas, kad jie nesudraskytų Pauliaus, įsakė nuvesti jį į kareivių stovyklą.
2c170b00ab	Kitą naktį Pauliui pasirodė Viešpats ir tarė jam: „Nesijaudink, Pauliau! Kaip liudijai apie Mane žmonėms čia, Jeruzalėje, taip reikės tau liudyti ir Romoje.“
2c170c0071	Kitą rytą susirinko per keturiasdešimt žydų ir prisiekė, kad nei valgys, nei gers, kol nenužudys Pauliaus.
2c170e005e	Paskui nuėjo pas aukštuosius kunigus bei seniūnus ir papasakojo jiems, ką buvo nusprendę.
2c170f00b3	„Paprašykite tribūno, kad vėl atvestų Paulių į tarybą, – jie reikalavo. – Apsimeskite, kad dar norėtumėte duoti jam keletą klausimų. Mes užmušime jį kelyje.“
2c1710005c	Bet Pauliaus sūnėnas sužinojo apie jų planą, atėjo į kareivines ir pranešė Pauliui.
2c17110088	Paulius, pasivadinęs vieną šimtininką, paprašė: „Nuvesk šį jaunuolį pas tribūną. Jis turi kai ką svarbaus jam pasakyti.“
2c171200a4	Taip šimtininkas ir padarė, paaiškindamas: „Kalinys Paulius pasikvietė mane ir paprašė atvesti pas tave šį jaunuolį, kuris nori tau kai ką pranešti.“
2c17130074	Tribūnas, paėmęs jį už rankos, pasivedėjo į šalį ir paklausė: „Apie ką turi man pranešti, jaunuoli?“
2c17140092	„Rytoj žydai susitarė prašyti tave, kad nuvestum Paulių į teismo tarybą, neva norėdami gauti daugiau informacijos, – pranešė jis. –
2c171500e4	Nedarykite to! Kelyje tykos daugiau kaip keturiasdešimt vyrų, pasiruošę užpulti ir užmušti jį. Jie prisiekė nei valgyti, nei gerti, kol jį nužudys. Dabar jie jau čia, tikėdamiesi, kad tu išpildysi jų prašymą.“
2c17160064	„Tegu nė vienas nežino, kad tu man tai pasakei“, – tribūnas įspėjo išeinantį jaunuolį.
2c1717012a	Pasišaukęs du šimtininkus, tribūnas įsakė: „Pasiimkite du šimtus kareivių, kad dar šį vakarą devintą valandą galėtumėte vykti į Cezarėją. Paimkite du šimtus ietininkų ir septyniasdešimt raitelių. Parūpinkite Pauliui arklį ir sveiką pristatykite ji valdytojui Feliksui.“
2c1719002e	Paskui jis valdytojui parašė tokį laišką:
2c171a004c	„Klaudijas Lisijas kilniausiajam valdytojui Feliksui siunčia sveikinimą.
2c171b0086	Šį žmogų žydai sugavo ir norėjo nužudyti, bet aš pasiunčiau kareivius išvaduoti jį, nes sužinojau, kad jis Romos pilietis.
2c171c0057	Tada nuvežiau jį į jų teismo tarybą, norėdamas sužinoti, už ką jis kaltinamas.
2c171d0097	Greitai supratau, jog žydai ginčijosi dėl savo įsitikinimų, tačiau jis nebuvo apkaltintas, todėl negalėjo būti nubaustas kalėjimu ar mirtimi.
2c171e0099	Kai man buvo pranešta apie šį sąmokslą, aš nusprendžiau pasiųsti jį pas tave, o jo kaltintojams pasakysiu, kad savo kaltinimus pateiktų tau.“
2c171f0046	Kaip buvo įsakyta, kareiviai nakčia nuvedė Paulių į Antipatridę.
2c17200067	Rytojaus dieną jie grįžo į kareivines, palikę jį su raiteliais, kad nugabentų jį į Cezarėją,
2c1721004d	Atvykę į Cezarėją, jie pristatė valdytojui Paulių ir atidavė laišką.
2c1722006c	Perskaitęs jį, valdytojas paklausė Pauliaus, iš kur jis esąs. „Iš Kilikijos“, – atsakė Paulius.
2c172300a5	„Aš išsamiai susipažinsiu su tavo byla, kai atvyks tavo kaltintojai“, – jam pasakė valdytojas ir įsakė laikyti jį kalėjime karaliaus Erodo pretorijuje.
2c18010077	Po penkių dienų atvyko vyriausiasis kunigas Ananijas su keliais žydų vadovais ir advokatu Tertulu kaltinti Paulių.
2c180200c0	Į priekį iškviestas Tertulas, kreipdamasis į valdytoją, išdėstė kaltinimus, skirtus Pauliui: „Ekscelencija, mums, žydams, tu suteikei ramybę ir taiką ir neleidai mūsų skriausti.
2c18030021	Dėl to mes esame labai dėkingi.
2c1804008b	Kad neįkyrėčiau tau, labai prašau atkreipti dėmesį tik į vieną dalyką. Aš trumpai išdėstysiu kaltinimus, skirtus šiam žmogui.
2c180500a6	Mes nustatėme, kad šis žmogus yra ramybės drumstėjas. Šis žmogus nuolat kelia maištus prieš romėnų vyriausybę. Jis yra žinomas nazariečių sektos vadas.
2c18060072	Be to, jis mėgino išniekinti šventovę, kai mes jį suėmėme. Mes būtume teisę jį pagal tai, ko nusipelnė,
2c1807003e	bet įgulos tribūnas Lisijas užėjęs prievarta atėmė jį,
2c1808008e	reikalaudamas, kad jį teistų pagal romėnų įstatymą. Jūs nesunkiai suprasite, kad mūsų kaltinimas teisingas, apklausdamas jį pats.“
2c18090067	Tada visi žydai įsijungė į bendrą pokalbį, pareikšdami, kad visa, ką Tertulas sakė, yra tiesa.
2c180a00ce	Dabar atėjo Pauliaus eilė. Valdytojas mostu parodė, kad atsistotų ir kalbėtų. Paulius pradėjo: „Žinau, kad tu jau daug metų teisėjauji žydams. Tai suteiks pasitikėjimo, kai man reikės gintis.
2c180b0060	Greitai paaiškės, kad aš atvykau į Jeruzalę tik prieš dvylika dienų melstis šventykloje.
2c180c005e	Galėsite pamatyti, kad niekada neskatinau sąmyšio sinagogose ar kurio nors miesto gatvėse.
2c180d0047	Šie vyrai, žinoma, negali įrodyti dalykų, kuriais jie mane kaltina.
2c180e00d1	Vieną dalyką aš pripažįstu: tikiu sielos išganymu, kurį jie laiko sekta. Aš laikausi savo protėvių tarnavimo Dievui kelio. Tvirtai tikiu žydų įstatymu ir visu tuo, kas parašyta Pranašų knygose.
2c180f0050	Kartu su šiais vyrais tikime, jog bus teisiųjų ir neteisiųjų prisikėlimas.
2c18100062	Todėl stengsiuosi iš visų jėgų išlaikyti švarią sąžinę prieš Dievą ir prieš žmones.
2c1811005e	Aš po daugelio metų grįžau į Jeruzalę duoti žydams išmaldą ir aukoti Dievui atnašų.
2c181200db	Mano kaltintojai pamatė mane šventykloje, kai atnašavau padėkos auką. Aš buvau nusiskutęs galvą, kaip jų įstatymas reikalauja, o aplink mane nebuvo minios ir jokio triukšmo! Ten buvo keli žydai iš Turkijos.
2c18130031	Jie privalo būti čia, jei ką turi prieš mane,
2c1814004a	bet štai! Tegul dabar šie vyrai pasako, kokį nusikaltimą aš padariau.
2c181500a0	Nebent tai, kad pasakiau vieną dalyką, kurio neturėjau sakyti: „Aš esu čia, teismo taryboje, kad apginčiau tikėjimo tiesą, jog mirusieji prisikels.“
2c181600a8	Feliksas, gerai žinodamas, kad krikščionys nepradės riaušių, liepė žydams palaukti, kol atvyks įgulos tribūnas Lisijas. Tuomet jis svarstysiąs jų klausimą.
2c181700c6	Jis liepė Paulių įmesti į kalėjimą, bet sargybiniui davė nurodymus švelniai su juo elgtis, nedrausti jo draugams jį lankyti ir leisti nešti jam dovanas, kad šis galėtų gyventi patogiau.
2c18180094	Po kelių dienų atėjo Feliksas su savo žyde žmona Druzile. Pasišaukę Paulių, jie išklausė jo pasakojimą apie tikėjimą į Jėzų Kristų.
2c181900cb	Pauliui besikalbant su jais apie teisingumą, savitvardą ir apie būsimą teismą, Feliksas nusigando. „Šiam kartui užtenka. Kai bus tinkamesnis laikas, aš tave vėl pasišauksiu“, – tarė jis.
2c181a006a	Be to jis tikėjosi, kad Paulius duos jam pinigų, todėl dažnokai ji kviesdavosi ir su juo kalbėdavosi.
2c181b0099	Taip prabėgo dveji metai, Feliksą pakeitė Porcijus Festas. Kadangi Feliksas norėjo įsiteikti žydams, jis paliko Paulių, supančiotą grandinėmis.
2c1901005a	Po trijų dienų, perėmęs savo naujas pareigas Cezarėjoje, Festas išvyko į Jeruzalę.
2c1902005f	Ten jį pasičiupo vyriausieji kunigai bei kiti žydų vadovai ir daug papasakojo apie Paulių.
2c19030058	Jie prašė atvesti Paulių į Jeruzalę, tikėdamiesi patykoti jį kelyje ir nužudyti.
2c1904007e	Bet Festas atsakė, jog kol Paulius Cezarėjoje, įgaliotiniai turi grįžti į teismą, kadangi jis pats netrukus ten vyksta.
2c19060069	Po aštuonių ar dešimties dienų jie sugrįžo į Cezarėją. Kitą dieną prasidėjo Pauliaus teismas.
2c19070079	Pauliui atvykus į teismą, susirinkę Jeruzalės žydai iškėlė jam daug rimtų kaltinimų, kurių negalėjo įrodyti.
2c190800ba	Paulius paneigė kaltinimus: „Aš esu nekaltas, – pareiškė jis. – Aš niekuo nenusikaltau žydų įstatymams, šventyklos neišniekinau, prieš Romos vyriausybę nemaištavau.“
2c19090097	Paskui Festas, norėdamas parodyti savo palankumą žydams, paklausė jį: „Ar nori keliauti į Jeruzalę ir būti ten teisiamas mano akivaizdoje?“
2c190a008d	Paulius atsakė: „Ne! Aš reikalauju ypatingos teisės būti išklausytas paties imperatoriaus. Jūs labai gerai žinote, kad aš nekaltas.
2c190b00c6	Jeigu padariau tai, kas verta mirties bausmės, aš neatsisakau mirti! Bet jeigu aš nekaltas, nei tau, nei kam kitam nevalia manęs išduoti šitiems, kad nužudytų. Aš kreipsiuosi į Cezarį!“
2c190c0064	Festas, pasitaręs su savo patarėjais, atsakė: „Labai gerai! Šaukeisi – vyksi pas Cezarį.“
2c190d004c	Po kelių dienų karalius Agripa ir Berenikė atvyko paviešėti pas Festą.
2c190e0099	Jiems tenai užtrukus keletą dienų, Festas aptarė Pauliaus bylą su karaliumi. Jis papasakojo jam: „Turiu vieną kalinį, kurį man paliko Feliksas.
2c190f008b	Kai buvau Jeruzalėje, aukštieji kunigai ir kiti žydų seniūnai savaip žiūrėjo į šį reikalą ir prašė, kad pasmerkčiau Paulių.
2c191000b7	Žinoma, aš nedelsdamas paaiškinau jiems, kad romėnų įstatymas nepasmerkia žmogaus, kol jis nenuteisiamas. Jam suteikiama galimybė stoti savo kaltintojų akivaizdoje ir gintis.
2c1911004f	Kai jie susirinko, kitą dieną sušaukiau teismą ir įsakiau atvesti Paulių.
2c19120039	Jam iškelti kaltinimai buvo visai ne tokie, kaip maniau.
2c19130056	Ten buvo kalbama apie religiją ir mirusį Jėzų, kurį Paulius tvirtina esant gyvą!
2c19140079	Dvejodamas, kaip išspręsti tokią bylą, aš paklausiau, ar jis nenorėtų vykti į Jeruzalę ir tenai būti teisiamas.
2c1915006e	Paulius šaukėsi Cezario. Todėl aš įsakiau kalinti jį toliau, kol galėsiu išsiųsti jį pas Cezarį.“
2c1916007a	„Aš ir pats norėčiau pasiklausyti to žmogaus“, – tarė Agripa. Festas atsakė: „Galėsi rytoj pasiklausyti.“
2c1917008e	Rytojaus dieną Agripa ir Berenikė iškilmingai atvyko, lydimi tribūnų bei kitų žymių miesto žmonių, ir Festas liepė įvesti Paulių.
2c1918009e	Tada Festas kreipėsi į klausytojus: „Karaliau Agripa ir visi susirinkusieji. Jūs matote žmogų, kurio mirties reikalauja vietiniai ir Jeruzalės žydai!
2c191900b5	Bet mano nuomone, jis nėra padaręs nieko, kas būtų verta mirties. Tačiau jis nori kreiptis dėl savo bylos į Cezarį. Neturėdamas ką daryti, nusprendžiau jį ten pasiųsti.
2c191a00c7	Bet ką turėčiau parašyti valdovui? Nes nėra jokios tikros kaltės! Štai aš ir atvedžiau jį visų, o ypač jūsų, karaliau Agripa, teismui, kad jį apklausęs, patartumei, ką man parašyti.
2c191b004b	Nes nėra teisinga siųsti kalinį pas imperatorių neturint įkalčių!“
2c1a010080	Tuomet Agripa tarė Pauliui: „Išeik į priekį ir viską paaiškink.“ Tokiu būdu Paulius, pamojęs ranka, pradėjo gintis:
2c1a02003f	„Aš esu laimingas, karaliau Agripa, galėdamas tau atsakyti,
2c1a03006b	nes žinau, kad tu esi žydų įstatymo ir papročių žinovas. Dabar prašau, kantriai išklausykite mane.
2c1a04008a	Žydai gerai žino, kad nuo ankstyvos jaunystės, o vėliau Jeruzalėje buvau auklėjamas žydų tarpe ir gyvenau to auklėjimo veikiamas.
2c1a050083	Jei jie manimi patikėtų, tai žinotų, kad gyvenau kaip fariziejus, griežčiausiai laikydamasis žydų įstatymų ir papročių.
2c1a06008d	Bet jų kaltinimų tikroji priežastis yra visai kita, kadangi aš viliuosi, jog išsipildys Viešpaties pažadas, duotas mūsų protėviams.
2c1a070096	Jo išsipildymo tikisi sulaukti mūsų dvylikos giminių tauta, stropiai tarnaudama dieną ir naktį. Dėl šios vilties jie kaltina mane, o karaliau!
2c1a08006c	Negi nusikaltimas – laukti mirusiųjų prisikėlimo? Negi neįtikėtina, kad Dievas gali prikelti žmones?
2c1a090055	Aš tikėjau, kad Jėzaus Nazariečio pasekėjus turiu persekioti iki paskutiniųjų.
2c1a0a008b	Aukštųjų kunigų įgaliotas aš įmečiau daug šventųjų į kalėjimą Jeruzalėje, o kai jie būdavo pasmerkti mirti – pritardavau.
2c1a0b00b2	Juos kankindamas, stengiausi priversti krikščionis piktžodžiauti prieš Kristų. Be galo priešiškai nusiteikęs persekiodavau juos net tolimuose svetimų šalių miestuose.
2c1a0c0074	Vieną dieną apie vidurdienį, karaliau, tuo pačiu tikslu einant į Damaską su aukštųjų kunigų įgaliojimais,
2c1a0d0037	mane nušvietė dangaus šviesa, ryškesnė už saulę.
2c1a0e008a	Mes visi parpuolėme ant žemės, o aš išgirdau hebrajiškai sakant: „Sauliau, Sauliau, kam Mane persekioji? Tu tik pats sau kenki!“
2c1a0f006b	„Kas esi, Viešpatie?“ – paklausiau aš. O Viešpats atsakė: „Aš esu Jėzus, Kurį tu persekioji.
2c1a1000a7	Dabar kelkis! Nes Aš tau apsireiškiau, kad paskirčiau tave Savo tarnu bei liudytoju. Tu turi papasakoti pasauliui apie šį ir daugelį kitų būsimų apreiškimų.
2c1a11005b	Aš apsaugosiu tave nuo tautiečių ir pagonių. Taip, Aš ketinu siųsti tave pas pagonis,
2c1a1200fe	kad atvertumei jų akis ir jie matytų savo tikrą padėtį, kad jie atgailautų ir gyventų Dievo šviesoje, o ne šėtono tamsoje, kad gautų nuodėmių atleidimą bei vietą ir dalį tarp tų, kurių nuodėmės buvo nuplautos per tikėjimą Manimi.“
2c1a130057	Todėl, karaliau Agripa, aš negalėjau nepaklusti, nes mačiau regėjimą iš dangaus.
2c1a1400ce	Iš pradžių skelbiau Damaske, Jeruzalėje ir visoje Judėjoje. Pagonių krašte taip pat ėmiau tvirtinti, kad visi turi atsisakyti nuodėmių, atsigręžti į Dievą ir kaip atgailą daryti gerus darbus.
2c1a150051	Žydai sugriebė mane šventykloje, kai kalbėjau apie tai, ir mėgino nužudyti,
2c1a160072	bet Viešpaties saugomas aš ir šiandien gyvas, pasakoju visiems, mažiems ir dideliems, tuos nuostabius dalykus.
2c1a1700bb	Sakau tai, ką yra skelbę pranašai ir Mozė apie Mesiją, kentėjusį ir tapusį pirmuoju prisikėlusiuoju iš numirusių, kad iš dangaus atneštų šviesą ir žydams, ir pagonims.“
2c1a180062	Staiga Festas sušuko: „Pauliau, tau galvoj negerai! Iš didelio rašto išėjai iš krašto!“
2c1a190071	Bet Paulius atsiliepė: „Ne, aš nesikraustau iš proto, prakilnusis Festai. Aš kalbu rimtus tiesos žodžius.
2c1a1a0090	Karalius Agripa žino šiuos dalykus. Aš atvirai kalbu, nes esu tikras, kad visi šitie dalykai yra jam žinomi, nes ne slapta jie buvo daromi!
2c1a1b0039	Karaliau Agripa, ar tiki pranašais? Žinau, kad tiki.“
2c1a1c0055	Agripa jį pertraukė: „Tokie menki įrodymai manęs neprivers tikėti Kristumi!“
2c1a1d00c6	Paulius atsakė: „Nepriklausomai nuo to, ar mano argumentai menki, ar stiprūs, aš prašau Dievą, kad ne tik tu, bet ir kiekvienas galėtų tapti tokiu pat kaip aš, tik be šitų grandinių.“
2c1a1e0046	Tuomet karalius, valdytojas, Berenikė ir visi kiti pakilo ir išėjo.
2c1a1f008e	Kiek vėliau kalbėdamiesi jie priėjo vienos nuomonės: „Šitas žmogus nepadarė nieko blogo, kas būtų baustina mirtimi ar kalėjimu.“
2c1a200063	Agripa Festui pareiškė: „Jis galėjo būti išlaisvintas, jeigu nebūtų šaukęsis Cezario.“
2c1b0100ae	Pagaliau buvo susitarta leistis kelionėn į Romą laivu, todėl Paulius ir keli kiti kaliniai buvo uždaryti į šimtininko Julijaus, imperatoriaus kuopos nario, kalėjimą.
2c1b0200a4	Mes įlipome į laivą, kuris pagal grafiką turėjo aplankyti keletą Turkijos uostų. Turėčiau pridurti, kad su mumis buvo Aristarchas, graikas iš Tesalonikos.
2c1b0300a1	Rytojaus dieną, kai mes atplaukėme į Sidoną, Julijus draugiškai elgėsi su Pauliumi ir leido jam išlipti į krantą aplankyti bičiulius ir pasisvečiuoti.
2c1b040093	Iš ten išplaukę į jūrą, mes grūmėmės su vėjais ir turėjome keisti kursą, todėl plaukėme į šiaurę nuo Kipro, tarp salos ir žemyno,
2c1b050055	Kilikijos ir Pamfilijos provincijų pakrante. Atvykome į Myrą Likijos provincijoje.
2c1b060060	Šimtininkas surado aleksandriečių laivą, kuris plaukė į Italiją, ir persodino mus į jį.
2c1b070099	Daug dienų plaukėme audringa jūra, kol pagaliau pasiekėme Knidą. Tačiau labai sustiprėjus vėjams, mes plaukėme Kretos link pro Salmonės uostą.
2c1b08008a	Sunkiai plaukdami prieš vėją ir pamažu judėdami pietine pakrante, mes atvykome į Dailiąją Prieplauką, netoli nuo Lasėjos miesto.
2c1b090098	Ten prabėgo kelios dienos. Leistis ilgon kelionėn pasidarė pavojinga, nes buvo vėlyvas metų laikas. Paulius kalbėjo apie tai su laivo karininkais:
