0100000006	1 Mose
3c010600a3	worin [O. in welcher [d. i. Zeit]] ihr frohlocket, die ihr jetzt eine kleine Zeit, wenn es nötig ist, betrübt seid durch mancherlei Versuchungen; [O. Prüfungen]
3c010700d8	auf daß die Bewährung [O. Erprobung] eures Glaubens, viel köstlicher als die des Goldes, das vergeht, aber durch Feuer erprobt wird, erfunden werde zu Lob und Herrlichkeit und Ehre in der Offenbarung Jesu Christi;
3c010800b2	welchen ihr, obgleich ihr ihn nicht gesehen habt, liebet; an welchen glaubend, obgleich ihr ihn jetzt nicht sehet, ihr mit unaussprechlicher und verherrlichter Freude frohlocket,
3c01090098	indem ihr das Ende eures Glaubens, die Errettung der Seelen, [Eig. Seelen-Errettung, im Gegensatz zu leiblichen und zeitlichen Befreiungen] davontraget;
3c010a006e	über welche Errettung Propheten nachsuchten und nachforschten, die von der Gnade gegen euch geweissagt haben,
3c010b00c3	forschend, auf welche oder welcherlei Zeit der Geist Christi, der in ihnen war, hindeutete, als er von den Leiden, die auf Christum kommen sollten, und von den Herrlichkeiten danach zuvor zeugte;
3c010c0141	welchen es geoffenbart wurde, daß sie nicht für sich selbst, sondern für euch die Dinge bedienten, die euch jetzt verkündigt worden sind durch die, welche euch das Evangelium gepredigt haben durch [W. in, d. h. in der Kraft des] den vom Himmel gesandten Heiligen Geist, in welche Dinge Engel hineinzuschauen begehren.
3c010d00d4	Deshalb umgürtet die Lenden eurer Gesinnung, seid nüchtern und hoffet [Eig. Die Lenden umgürtet habend, nüchtern seiend, hoffet] völlig auf die Gnade, die euch gebracht wird bei der Offenbarung Jesu Christi;
3c010e007f	als Kinder des Gehorsams bildet euch nicht [O. die ihr als nicht gebildet seid] nach den vorigen Lüsten in eurer Unwissenheit,
3c010f005c	sondern wie der, welcher euch berufen hat, heilig ist, seid auch ihr heilig in allem Wandel;
3c0110004e	denn es steht geschrieben: "Seid heilig, denn ich bin heilig". [3. Mose 11,45]
3c01110093	Und wenn ihr den als Vater anrufet, der ohne Ansehen der Person richtet nach eines jeden Werk, so wandelt die Zeit eurer Fremdlingschaft in Furcht,
3c0112009c	indem ihr wisset, daß ihr nicht mit verweslichen Dingen, mit Silber oder Gold, erlöst worden seid von eurem eitlen, von den Vätern überlieferten Wandel,
3c01130055	sondern mit dem kostbaren Blute Christi, als eines Lammes ohne Fehl und ohne Flecken;
3c01140072	welcher zwar zuvorerkannt ist vor Grundlegung der Welt, aber geoffenbart worden am Ende der Zeiten um euretwillen,
3c011500ce	die ihr durch ihn glaubet [O. nach and. Les.: gläubig seid] an Gott, der ihn aus den Toten auferweckt und ihm Herrlichkeit gegeben hat, auf daß euer Glaube und eure Hoffnung auf Gott sei. [O. so daß ist]
3c011600b5	Da ihr eure Seelen gereinigt habt durch den Gehorsam gegen die Wahrheit zur ungeheuchelten Bruderliebe, so liebet einander mit Inbrunst [O. anhaltend, beharrlich] aus reinem Herzen,
3c01170096	die ihr nicht wiedergeboren [O. wiedergezeugt] seid aus verweslichem Samen, sondern aus unverweslichem, durch das lebendige und bleibende Wort Gottes;
3c0118008a	denn "alles Fleisch ist wie Gras, und alle seine Herrlichkeit wie des Grases Blume. Das Gras ist verdorrt, und seine Blume ist abgefallen;
3c0119008a	aber das Wort des Herrn bleibt in Ewigkeit." [Jes. 40,6-8] Dies aber ist das Wort, welches euch verkündigt [W. evangelisiert] worden ist.
3c0201007c	Leget nun ab alle Bosheit und allen Trug und Heuchelei und Neid [Eig. Heucheleien und Neidereien] und alles üble Nachreden,
3c020201a1	und wie [O. als] neugeborene Kindlein seid begierig [Eig. abgelegt habend, seid begierig] nach der vernünftigen, [Da der griechische Ausdruck von logos[= Wort] abgeleitet ist, so üb. and.: vom Worte herstammend, wortgemäß; oder um die wahrscheinliche Anspielung auf das Wort "logos" anzudeuten: vernünftige unverfälschte Mich des Wortes] unverfälschten Milch, auf daß ihr durch dieselbe wachset zur Errettung,
3c0203003a	wenn ihr anders geschmeckt habt, daß der Herr gütig ist.
3c02040073	Zu welchem kommend, als zu einem lebendigen Stein, von Menschen zwar verworfen, bei Gott aber auserwählt, kostbar,
3c020500c2	seid [werdet] auch ihr selbst als lebendige Steine, aufgebaut, ein geistliches Haus, ein heiliges Priestertum, um darzubringen geistliche Schlachtopfer, Gott wohlannehmlich durch Jesum Christum.
3c020600c8	Denn es ist in der Schrift enthalten: "Siehe, ich lege in Zion einen Eckstein, einen auserwählten, kostbaren; und wer an ihn glaubt, [O. auf ihn vertraut] wird nicht zu Schanden werden." [Jes. 28,16]
3c020700c9	Euch nun, die ihr glaubet, ist die Kostbarkeit; den Ungehorsamen [O. Ungläubigen] aber: "Der Stein, den die Bauleute verworfen haben, dieser ist zum Eckstein [W. Haupt der Ecke; Ps. 118,22] geworden",
3c020800e0	und "ein Stein des Anstoßes und ein Fels des Ärgernisses", [Jes. 8,14] die sich, da sie nicht gehorsam sind, an dem Worte stoßen, [O. die sich, da sie dem Worte nicht gehorchen, stoßen] wozu sie auch gesetzt worden sind.
3c02090118	Ihr aber seid ein auserwähltes Geschlecht, ein königliches Priestertum, eine heilige Nation, ein Volk zum Besitztum, [Vergl. 2. Mose 19,5. 6.] damit ihr die Tugenden [O. Vortrefflichkeiten] dessen verkündigt, der euch berufen hat aus der Finsternis zu seinem wunderbaren Licht;
3c020a00b9	die ihr einst "nicht ein Volk" waret, jetzt aber ein Volk Gottes seid; die ihr "nicht Barmherzigkeit empfangen hattet", jetzt aber Barmherzigkeit empfangen habt. [Vergl. Hos. 1,10;2,23]
3c020b00c0	Geliebte, ich ermahne euch als Fremdlinge und als die ihr ohne Bürgerrecht seid, [O. und als Beisassen] daß ihr euch enthaltet von den fleischlichen Lüsten, welche wider die Seele streiten,
3c020c00c8	indem ihr euren Wandel unter den Nationen ehrbar führet, auf daß sie, worin sie wider euch als Übeltäter reden, aus den guten Werken, die sie anschauen, Gott verherrlichen am Tage der Heimsuchung.
3c020d006a	Unterwerfet euch nun aller menschlichen Einrichtung um des Herrn willen: es sei dem Könige als Oberherrn,
3c020e007f	oder den Statthaltern als denen, die von ihm gesandt werden zur Bestrafung der Übeltäter, aber zum Lobe derer, die Gutes tun.
3c020f007f	Denn also ist es der Wille Gottes, daß ihr durch Gutestun die Unwissenheit der unverständigen Menschen zum Schweigen bringet:
3c02100070	als Freie, und die nicht die Freiheit zum Deckmantel der Bosheit haben, sondern als Knechte [O. Sklaven] Gottes.
3c02110050	Erweiset allen Ehre; liebet die Brüderschaft; fürchtet Gott; ehret den König.
3c02120091	Ihr Hausknechte, seid den Herren [Eig. Gebietern] unterwürfig in aller Furcht, nicht allein den guten und gelinden, sondern auch den verkehrten.
3c0213008f	Denn dies ist wohlgefällig, wenn jemand um des Gewissens vor Gott [O. Gott gegenüber] willen Beschwerden erträgt, indem er ungerecht leidet.
3c021400b6	Denn was für ein Ruhm ist es, wenn ihr ausharret, indem ihr sündiget und geschlagen werdet? Wenn ihr aber ausharret, indem ihr Gutes tut und leidet, das ist wohlgefällig bei Gott.
3c021500a9	Denn hierzu seid ihr berufen worden; denn auch Christus hat für euch gelitten, euch ein Beispiel [O. Vorbild] hinterlassend, auf daß ihr seinen Fußstapfen nachfolget;
3c02160056	welcher keine Sünde tat, noch wurde Trug in seinem Munde erfunden, [Vergl. Jes. 53,9]
3c02170071	der, gescholten, nicht wiederschalt, leidend, nicht drohte, sondern sich [O. es] dem übergab, der recht richtet;
3c021800e1	welcher selbst unsere Sünden an seinem Leibe auf dem Holze [O. auf das Holz] getragen hat, auf daß wir, den Sünden abgestorben, der Gerechtigkeit leben, durch dessen Striemen [O. Wunden] ihr heil geworden seid. [Jes. 53,5]
3c02190073	Denn ihr ginget in der Irre wie Schafe, aber ihr seid jetzt zurückgekehrt zu dem Hirten und Aufseher eurer Seelen.
3c030100dd	Gleicherweise ihr Weiber, seid euren eigenen Männern unterwürfig, auf daß, wenn auch etliche dem Worte nicht gehorchen, sie durch den Wandel [O. das Verhalten; so auch v 16] der Weiber ohne Wort mögen gewonnen werden,
3c0302003b	indem sie euren in Furcht keuschen Wandel angeschaut haben;
3c03030072	deren Schmuck sei nicht der auswendige durch Flechten der Haare und Umhängen von Gold oder Anziehen von Kleidern,
3c0304008d	sondern der verborgene Mensch des Herzens in dem unverweslichen Schmuck des sanften und stillen Geistes, welcher vor Gott sehr köstlich ist.
3c03050093	Denn also schmückten sich auch einst die heiligen Weiber, die ihre Hoffnung auf Gott setzten, indem sie ihren eigenen Männern unterwürfig waren:
3c03060095	wie Sarah dem Abraham gehorchte und ihn Herr nannte, deren Kinder ihr geworden seid, wenn [O. indem] ihr Gutes tut und keinerlei Schrecken fürchtet.
3c030700f5	Ihr Männer gleicherweise, wohnet bei ihnen nach Erkenntnis, [O. mit Einsicht] als bei einem schwächeren Gefäße, dem weiblichen, ihnen Ehre gebend, als die auch Miterben der Gnade des Lebens sind, auf daß eure Gebete nicht verhindert werden.
3c03080074	Endlich aber seid alle gleichgesinnt, mitleidig, voll brüderlicher Liebe, barmherzig, demütig, [O. niedriggesinnt]
3c0309009e	und vergeltet nicht Böses mit Bösem, oder Scheltwort mit Scheltwort, sondern im Gegenteil segnet, weil ihr dazu berufen worden seid, daß ihr Segen ererbet.
3c030a0086	"Denn wer das Leben lieben und gute Tage sehen will, der enthalte seine Zunge vom Bösen, und seine Lippen, daß sie nicht Trug reden;
3c030b004e	er wende sich ab vom Bösen und tue Gutes; er suche Frieden und jage ihm nach;
3c030c00a9	denn die Augen des Herrn sind gerichtet auf die Gerechten, und seine Ohren auf ihr Flehen; das Angesicht des Herrn aber ist wider die, welche Böses tun." [Ps. 34,12-16]
3c030d0052	Und wer ist, der euch Böses tun wird, wenn ihr Nachahmer des Guten geworden seid?
3c030e008b	Aber wenn ihr auch leiden solltet um der Gerechtigkeit willen, glückselig seid ihr! Fürchtet aber nicht ihre Furcht, noch seid bestürzt,
3c030f010c	sondern heiliget Christus, den Herrn, [Eig. den Herrn, den Christus] in euren Herzen. [Vergl. Jes. 8,12. 13.] Seid aber jederzeit bereit zur Verantwortung gegen jeden, der Rechenschaft von euch fordert über die Hoffnung, die in euch ist, aber mit Sanftmut und Furcht;
3c031000a1	indem ihr ein gutes Gewissen habt, auf daß, worin sie wider euch als Übeltäter reden, die zu Schanden werden, welche euren guten Wandel in Christo verleumden.
3c03110074	Denn es ist besser, wenn der Wille Gottes es will, [Eig. wollen sollte] für Gutestun zu leiden, als für Bösestun.
3c031200cd	Denn es hat ja [W. auch] Christus einmal für Sünden gelitten, der Gerechte für die Ungerechten, auf daß er uns zu Gott führe, getötet nach [O. in] dem Fleische, aber lebendig gemacht nach dem Geiste,
3c0313004d	in welchem er auch hinging und predigte den Geistern, die im Gefängnis sind,
3c03140104	welche einst ungehorsam waren, [O. nicht glaubten] als die Langmut Gottes harrte in den Tagen Noahs, während die Arche zugerichtet wurde, in welche [O. in welche eingehend] wenige, daß ist acht Seelen, durch Wasser [O. durch Wasser hindurch] gerettet wurden,
3c031500f9	welches Gegenbild auch euch jetzt errettet, das ist die Taufe [nicht ein Ablegen der Unreinigkeit des Fleisches, sondern das Begehren [O. die Forderung, das Zeugnis] eines guten Gewissens vor [Eig. zu, an] Gott], durch die Auferstehung Jesu Christi,
3c03160073	welcher, in den Himmel gegangen, zur Rechten Gottes ist, indem Engel und Gewalten und Mächte ihm unterworfen sind.
3c040100e4	Da nun Christus für uns im Fleische gelitten hat, so waffnet auch ihr euch mit demselben Sinne; denn wer [O. Sinne: daß wer usw.] im Fleische gelitten hat, ruht von der Sünde [O. hat abgeschlossen, ist fertig mit der Sünde,]
3c0402006d	um die im Fleische noch übrige Zeit nicht mehr den Lüsten der Menschen, sondern dem Willen Gottes zu leben.
3c040300d0	Denn die vergangene Zeit ist uns genug, den Willen der Nationen vollbracht zu haben, indem wir wandelten in Ausschweifungen, Lüsten, Trunkenheit, Festgelagen, Trinkgelagen und frevelhaften Götzendienereien;
3c0404007e	wobei es sie befremdet, daß ihr nicht mitlaufet zu demselben Treiben [O. Überströmen] der Ausschweifung, und lästern euch,
3c04050054	welche dem Rechenschaft geben werden, der bereit ist, Lebendige und Tote zu richten.
3c040600d0	Denn dazu ist auch den Toten gute Botschaft verkündigt worden, auf daß sie gerichtet werden möchten dem Menschen gemäß nach [O. in] dem Fleische, aber leben möchten Gott gemäß nach [O. in] dem Geiste.
3c04070075	Es ist aber nahe gekommen das Ende aller Dinge. Seid nun besonnen und seid nüchtern zum Gebet. [Eig. zu den Gebeten]
3c04080070	Vor allen Dingen aber habt untereinander eine inbrünstige Liebe, denn die Liebe bedeckt eine Menge von Sünden.
3c04090028	Seid gastfrei gegeneinander ohne Murren;
3c040a0079	je nachdem ein jeder eine Gnadengabe empfangen hat, dienet einander damit als gute Verwalter der mancherlei Gnade Gottes.
3c040b013b	Wenn jemand redet, so rede er als Aussprüche Gottes; wenn jemand dient, so sei es als aus der Kraft, die Gott darreicht, auf daß in allem Gott verherrlicht werde durch Jesum Christum, welchem die Herrlichkeit ist und die Macht von Ewigkeit zu Ewigkeit. [W. in die Zeitalter der Zeitalter; so auch Kap. 5,11] Amen.
3c040c009b	Geliebte, laßt euch das Feuer der Verfolgung unter euch, das euch zur Versuchung [O. Prüfung] geschieht, nicht befremden, als begegne euch etwas Fremdes;
3c040d009f	sondern insoweit ihr der Leiden des Christus teilhaftig seid, freuet euch, auf daß ihr auch in der Offenbarung seiner Herrlichkeit mit Frohlocken euch freuet.
3c040e00fd	Wenn ihr im Namen Christi geschmäht werdet, glückselig seid ihr! denn der Geist der Herrlichkeit und der Geist Gottes [O. der Geist der Herrlichkeit und Gottes] ruht auf euch. Bei ihnen freilich wird er verlästert, bei euch aber wird er verherrlicht.
3c040f007a	Daß doch niemand von euch leide als Mörder oder Dieb oder Übeltäter, oder als einer, der sich in fremde Sachen mischt;
3c0410005a	wenn aber als Christ, so schäme er sich nicht, sondern verherrliche Gott in diesem Namen.
3c041100d2	Denn die Zeit ist gekommen, daß das Gericht anfange bei [W. von an] dem Hause Gottes; wenn aber zuerst bei [W. von an] uns, was wird das Ende derer sein, die dem Evangelium Gottes nicht gehorchen! [O. glauben]
3c04120059	Und wenn der Gerechte mit Not errettet wird, wo will der Gottlose und Sünder erscheinen?
3c04130075	Daher sollen auch die, welche nach dem Willen Gottes leiden, einem treuen Schöpfer ihre Seelen befehlen im Gutestun.
3c050100d1	Die Ältesten, die unter euch sind, ermahne ich, der Mitälteste und Zeuge der Leiden des Christus und auch Teilhaber der Herrlichkeit, die geoffenbart werden soll: [O. im Begriff steht, geoffenbart zu werden]
3c050200c1	Hütet die Herde Gottes, die bei euch [O. unter euch, wie v 1] ist, indem ihr die Aufsicht nicht aus Zwang führet, sondern freiwillig, auch nicht um schändlichen Gewinn, sondern bereitwillig,
3c0503009a	nicht als die da herrschen über ihre [W. die] Besitztümer, [O. ihr Erbteil; eig. das durchs Los Zugefallene] sondern indem ihr Vorbilder der Herde seid.
3c0504006f	Und wenn der Erzhirte offenbar geworden ist, so werdet ihr die unverwelkliche Krone der Herrlichkeit empfangen.
3c050500c7	Gleicherweise ihr Jüngeren, seid den Ältesten untertan. Alle aber seid gegeneinander mit Demut fest umhüllt; denn "Gott widersteht den Hochmütigen, den Demütigen aber gibt er Gnade". [Spr. 3,34]
3c05060062	So demütiget euch nun unter die mächtige Hand Gottes, auf daß er euch erhöhe zur rechten Zeit,
3c05070074	indem ihr alle eure Sorge auf ihn werfet; [Eig. geworfen habt] denn er ist besorgt für euch. [O. ihm liegt an euch]
3c05080079	Seid nüchtern, wachet; euer Widersacher, der Teufel, geht umher wie ein brüllender Löwe und sucht, wen er verschlinge.
3c05090092	Dem widerstehet standhaft im [O. durch] Glauben, da ihr wisset, daß dieselben Leiden sich vollziehen an eurer Brüderschaft, die in der Welt ist.
3c050a00fc	Der Gott aller Gnade aber, der euch berufen hat zu seiner ewigen Herrlichkeit in Christo Jesu, nachdem ihr eine kleine Zeit gelitten habt, er selbst wird euch vollkommen machen, [O. vollenden, alles Mangelnde ersetzen] befestigen, kräftigen, gründen.
3c050b0046	Ihm sei die Herrlichkeit und die Macht von Ewigkeit zu Ewigkeit! Amen.
3c050c010a	Durch Silvanus, [d. i. Silas] den treuen Bruder, wie ich dafür halte, habe ich euch mit wenigem [O. den euch treuen Bruder, habe ich mit wenigem] geschrieben, euch ermahnend [O. ermunternd] und bezeugend, daß dies die wahre Gnade Gottes ist, in welcher ihr stehet.
3c050d0042	Es grüßt euch die Miterwählte in Babylon und Markus, mein Sohn.
3c050e0055	Grüßet einander mit dem Kuß der Liebe. Friede euch allen, die ihr in Christo seid!
3d00000008	2 Petrus
3d010100c1	Simon Petrus, Knecht [O. Sklave] und Apostel Jesu Christi, denen, die einen gleich kostbaren Glauben mit uns empfangen haben durch die Gerechtigkeit unseres Gottes und Heilandes Jesus Christus:
3d01020081	Gnade und Friede sei euch vermehrt [S. die Anm. zu 1. Petr. 1,2] in der [O. durch die] Erkenntnis Gottes und Jesu, unseres Herrn!
