2a00000004	Luke
3302150061	“Ne kakixanau teu, ne kakixanau kireu xoye neu, ne nu wetau mupuniro erarawoxete,” xirounuku.
33021600a8	Panumu tuxotapae kakina kunawotaia siko saina tikiri sapauni xoxirouneri sapire kunawotai. Paiya apimi nikoini pa tuxotapa yararineri nini tainikepure taitaisiketeneai.
330217019c	Suau, panumu tuxotapa paie Xoiteue xouwewotai kapia sarepinaxi ninie nanuneri, pani nanuneri sini sikou mupusiki ororinuku ou puropu xineri. Pa xati, kireu apimie nanuneri mua tuxotapae asinaku nanunanu xeika sipa xeika taineri xineri. Pa xati kireu apimie nanuneri mua tuxotapae asinaku nanunanu xeika sipa xeika taineri xineri. Pana pa tuxotapae sini tianisikineri xipiki xosikikemupo kapia xiri ororepuworixe.
33030100aa	Xoiteue tini Kristusu xeika saitikeretai xati, tini xouropu sapi tepureni kutu saina ta. Pa xouro wese xosa, Kristusue nukou kokemu sai xosa Xoiteupo xupo meruira misina.
3303020059	Tini xouropu sapireni kutu sipesi nanunanuwa. Tini ouropu sapire kakixanari nanunanuwaku.
3303030062	Tini xumuweikiriaina, tinipo ekitikioma Kristusu xeika ximiaki purati tini Xoiteu xeika etokinuku.
330304008e	Kristusu nukoe tinipo ekitikioma xotapa. Nu yara putawatia, tini rania nuko xeika Xoiteupo kokaipa memeremu xeika nekei xeika xosa putawakuai.
3303050193	Pa xati mua ouropu xokupa kapia tinipo xotikiro puroteneaia xiri ounikiari xumuwepineri. Ye muanumu muanumu kapiaure kunaune, xuimi apimie ayaka xepi kapia xeika xunu kapia xeika, xosikikemu saroati xoxixoxi kapia kakepi kapia xeika xoirai kapia xeika kireu apimi nikau sapire ekisikie nepi kapia xeikaure kunauna. Mua ekisikie nepi kapia xeika xoirai kapia paiya xorei xoiteu xosa muris tepi kapia sie.
330306006d	Apimie pa xoxixoxi kapia kakineri Xoiteupo kuna xosa xasese marouneri paiya, nini Xoiteue xarotinikepuwatixe.
3303070047	Ekime tinie rania pa apimi xeika texinuku, pa xokupa kapia kakirounuku.
33030800c8	Pana muaia tinie pa xokupa xoxixoxi kapia xiri xesauweya, paiya makaunuku kisamairaxinuku xosikikemu xoxixoxixepi kapia, pa xeika kireu ninianikepi kapia xeika xoxixoxi xunu kuna kunawopi kapia xeika.
3303090093	Tini kirenikirenie kakixanari kireu apimi nini Yesusure xonikisurouneri xoreinikaku, pa amure, tinie xipiki xotikikemupo xokupa kapia xesauweinuku,
33030a008b	tini oma saiyeikiriai. Xoiteue kakati tini oma apimi saiyari, sipesi tini xokupa asinaku sipa tikati, tini oma saiyeinuku nuko sienixinuku.
33030b018d	Sini apu oma sasaikiriai paiya, sini xokupa panumu sieni panumu sieni purinuku. Sini pani nanunuku sini Kriki kinipo xepuxe sini Yuta kinipo xepuxe, sini mari takikirai xepuxe mari takepu xuwe xepuxe, sini xetauxetau kunapu xepuxe xetauxetau sanawapu xepuxe, sini aipu saina apu purinuku xepuxe sini somo purinuku xepuxe, pa amure, Kristusu kireni purina, Kristusu nukoini siko xokupa xosa purina.
33030c012e	Xoiteuetini tumutikerati, tini nukou xuiapu purari, tini xiri xouwetikirouna. Pa xati tini muanumu kapiani kutu ta. Tini kireu apimire xiri eiyoxinari asinaku kapia nini xosa kaka. Tini takipo kapia ororinari apimi xosa yoro kapia kakinari, apimie tini xosa kapia xoreiyereri sapauni kisamairatikexete.
33030d00eb	Kire apu tini xopuropu nu kire apue nu xosa kapia xoreiyeretai xati nu xeika kuna tuku xatia, xeuxana nukoini pa xu xemena xataupo xunu weteruwopina. Kokaipae tinipo xunu weteritiketai xati, tinie rania kireu nikau xunu weterinikakuai.
33030e00ac	Tinipo xotikikemu kireu xuimiapimi xosa tinika. Pa kapiae xokupa kireu kapia emeserinikina, paie kakati kireu asinaku kapiae xirini kununu saina tineri sokisoki sairouneri.
33030f0101	Kristusue xosikikemu yorowopi kapia sikirouna xati sini kireni xosikikemue purikiriai, pa kapiae tinipo xotikikemuni kutu yakuwopina. Tini kirenini xotikikemu sainari kireni xotikikemu kutu purakuaire Xoiteue yaitikeyai. Pa xati tini sipesi Xoiteu eiyasewa.
330310016e	TiniKristusupo kuna wetari tinipo xotikiro sokisoki puropina. Tini kireni kirenie Yesusure xonikisuwoteneai kireu xuiapu taitainikinari asinaku nanunanu xeika sipa xeika tinikari, asinaku kapia kireni kakepineri. Tini tinipo xotikirei Xoiteu eiyaseunari, Siri Nakaupo xeika kireu siri muris xosaupo xeika Xoiteupo Supo Youyae xotikiro iyaretai xeika sipesi worakuai.
33031100a8	Tinipo kuna xosa xeika saina xosa xeika xokupa sapi xeika kakikiriaia, tini Kokaipa Yesusu wenumurei kakakuai. Kakinari nupo wenumurei tini Emisiki Xoiteu eiyasewakuai.
330312005d	Tini xuimi, tini takipo xamutikimana irue pura. Kokaipapu ekero pa kapia xiri asinakuni kutu.
3303130058	Tini apimi, tini takipo inetikimana xiri xotikienikinari, peuni ati yakunepu kapia kaka.
3303140073	Tini nonomi, tini xokupa sapire takipo emitikimana anitikimana nikau kuna taiwa. Kokaipae panumu kapia xouweurouna.
3303150075	Tini eminikimana, tinipo nonomie makawopineri kapia kakaku, panumua xonikemu xoxixoxixati kuna iyesepu xuweuwopineri.
33031600fc	Tiniaipu saina apimi paiya tinipo yayakutikepi nikau xokupa kuna taiwakuai. Ninie tini nutietiki purori ai niraniranikepure nanuworinari asinaku saina taku. Xuwe. Tini Kokaipaureni kutu xiri ximikinari, tini asinaku saina takuaire kireni sipesi nanuwa.
3303170085	Xokupa sapi kakinaria, tini sokisokinari saina takuai. Tini apu nikau saina kireni tinarixe. Xuwe. Tini Kokaipapu saina xeika tinuku.
33031800ae	Tini sipa, Kokaipae sewai tini isayatikepina, paiya asinaku asinaku sapi nukou xuiapu nikau akituworiniketai tinikepina. Nanuwa. Tini Kokaipa Kristusupo saina apimi purinuku.
330319007c	Apue kapia xoreiyerina paiya, nu xoreiyeretaipo xu xapa tepina. Xoiteue xokupa xuiapu nikau kapia kireni imereini uteirouna.
33040100ad	Tini aipu saina apimi nikau yayakunikepi, tinipo aipu saina apimi xosa tini asinaku kapiani kutu kakakuai. Tini sipa, taki rania tini yayakutikepi tuku nu mena xouro purina.
3304020077	Tini kunikuniwopi kapia sokisoki takuai. Tini kunikuniwakuai yause paiya, tini ati nanunanu tinari Xoiteu eiyasewakuai.
3304030112	Tini kunikuninaria Xoiteue sini rania tianisikepinaure kunikuniwakuai. Sini Kristusupo kuna uteiwopinukure tinie kotowari ime taiyerisikepina. Mua kuna paiya ekime ximiaki puroyaie, ximine yarani putawotai. Pana apimie pa kuna iyesepu xirarineri kakauya xosa iyaiyereteneai.
3304040052	Yei mua kuna ati uteiwopineure Xoiteue xouweyetai xati, tini paire kunikuniwakuai.
33040500c3	Tini Yesusure xonikisuwopu xuweuwoteneai xuimiapimi xeika purinaria tini asinaku nanunanu tainari asinaku kapiani kutu taiwakuai. Nini xokupa yause Kristusupo kapia atarinikepure tini ireiwakuai.
33040600be	Tini sipesi kunaunari paiya, apimie iyesineri xonikieurouneri kuna kireni kunawakuai. Tini atinari nanunanu tinari xokupa apimi nikau kuna xaute atinari xonikemu tepina kuna xapa kanikakuai.
33040700a1	Yei xokupa saina kakitiaire paiya Tikikusuetini katikepina. Tikikusu nu sikou xatasikini kutu nu sikou saina emesiki, nu Kokaipapu asinaku aipu saina apuni kutu.
330408008d	Ye pa xotapaure kireni xesauti tini xosa utuna, paiya sini amaki purikiriai sipawakuaire, pa xeika tinipo xotikikemu sokisokiwopinaure utuna.
33040900c5	Ye Onesimusino Tikikusuno xeika xesanikiti utunexeri. Onesimusi nu sikou xatasikini kutu, nu sikou saina emisiki, pa xeika nu takipo kuna emetiki. Ninie xokupa kapia muoro yaraxetaire katikepineri.
33040a00e1	Aristakusi, nu ye xeika kakauya xosa purina, nue tini kusotikina. Maki paiya, nu Parnapasipo xepeu, nue rania tini kusotikina. Ye kuna xesaritikine katikiyaia nure katikiyaina, nu tini xosa utatia, tinie nimaririrei sowakuai.
33040b00e4	Kire Yesusu, wenuneri Yastusu xeteneai, nue rania tini kusotikina. Yuta kini xosaupo apimi nini pa apimi kirenie ye xiri atineri taineri Xoiteue xuiapu yakunikirouna yause sarepure saina tirouneri. Ninie ye atineri tianirouneri.
33040c0110	Epaprasi nue tini kusotikina. Nu takipo xatatiki, nu Kristusu Yesusupo saina apu. Tinie Xoiteupo kapia tieinuku xouropu Xoiteupo xokupa nanunanu atinuku xiri sipauwekiriai xati, tini sokisoki tumuwakuaire nue sipesi sokisoki kunikunina Xoiteue tianitikepinaure kotourouna.
33040d00be	Ye nure tini katikepurexine, nue tini xeika Yesusure xonikisuwoteneai xuimiapimi Laotisia erewesepu xeika Ieropolis erewesepu xeika puroteneai xosa tianitikepure xiri irereina saina tirouna.
33040e0052	Apu Luku, pa sipetuaure sini xiri xosikieurounuku, nue Temasino tini kusotikineri.
33040f00b1	Tinie yeu kuso Laotisia erewese puroteneai xatasikimana tinikakuaire ye xoieune. Pani Nimpa xeika Yesusure xonikisurouneri xuiapue nupo atoro kununurouneri rania yeu kusotinika.
33041000bb	Tinie mua nakau ninaiyeinaria, Yesusure xonikisuwoteneai xuiapu Laotisia puroteneai xosa xesarinikari, ninie rania ninaxepineri. Tinie rania, ye Laotisia xesauti xowotai nakau ninaxakuai.
330411007a	Tinie Arkipusi ipaki kaunaria, “Ne Kokaipa xosaupo tiyai saina ati yakunau, pa saina atinauni kutu kake,” xi kawakuai.
33041200a1	Ye Polu, ye ikoini mua kuso kuna tini xosa xayaune. Tini yeureni nanunanuwa, ye kakauyaroni purine. Xoiteue xouwesikina xoukemu sikirouna kapia tini xosa purina.
340000000f	1 Thessalonians
3401010113	Sini Polu xuno Sailasi xuno Timoti xunoe, mua nakau tini Tesalonaika erewesepu xuiapu xosa xayaritikinuku. Paiya tinie Emisiki xeika Kokaipa Yesusu Kristusu xeikaure xotikisinuku etokipurikiriai xosa. Xoiteue tinire xousuaxina xouwetikatia, tinipo xotikikemu yoroni purakuai.
3401020074	Xokupa yause sinie tinire nanunanunuku Xoiteu eiyaseurounuku. Sinipo xokupa kunikuni xosa tinipo wenitiki tirounuku.
34010300df	Tinipo xotikisue saitikerati asinaku kapia kakakuaire, kireu xotikikemu tinikinuku asinaku saina tinuku, xotikikemu sokisoki xinuku sikou Kokaipa Yesusu Kristusu yakukiriaire, sinie sikou Xoiteu Emisiki xosa eiyaseurounuku.
3401040072	Tini xatasikimana, Xoiteue tini xiri xouwetikina, tini nukouni kutu tumutikeretai xati, sini paire sipauweikiriai.
3401050127	Mua asinaku kuna sinie tini xosa tikoukiniai paiya, aipu kuna sie tini xosa putawoyaixe. Xuwe. Nue sokisoki xeika Xoiteupo Supo Youya xeika putawati tinie atinuku sinipo sokisoki xosikisu xekeukiniai. Sinie tini xopu purinuku tini tianitikepure, asinaku kapia kakikiriai paiya tini takieni sipa.
34010600b1	Tinie Xoiteupo kuna tari, xokupa xu tini xosa putawotai sorena, tinie sinipo kapia xeika Kokaipapu kapia xeika taiwari, Xoiteupo Supo Youyae tini saitikerati tinie nimaririnuku.
340107008b	Pa xati Mesetonia propinsi xeika Akaia propinsi xeika xosa xokupa xuiapue Kristusure xonikisuwori tinie asinaku kapia nini atarinikikiniai.
3401080102	Tinie Kokaipapu kuna uteikiniai paie kiroma miria sie xouna xounawotai. Paiya Mesetonia xeika Akaia xeika masaira kireni xosa xowotaixe. Xuwe. Tinie Xoiteure xotikisuwari xokupa wesewesei tinire kuna iyesieteneai xati, sini pani nini kanikepinuku saina xuwe.
34010900e5	Sinie tini xosa putaukiniai yause xosa kapia akipaxeyaire nikoini asiwarouneri. Tinie xoreixorei xoiteu teu wetinuku, nu sipesi purotai Xoiteuni kutu xosa xotikipirixikiriaire asiworoteneai. Tinie Xoiteupo aipu saina apu sainuku,
34010a00c2	nupo Nono xumati Xoiteue xiyeri saretaie mena xouro wetina koati tinie yakuari ninie asiworoteneai. Nu Yesusu, nue sini xiyeri sosikatia Xoiteupo kisamaira kopina yause xosa sini atinuku puropu.
340201005d	Yewapu xura, takieni sipa, sinie tini xopu purinuku saina tikiniai paiya, aini xuwexepu xuwe.
3402020133	Tini sipa, sini tini xosa kopu xuweu yauseni, sini Pilipai erewese purikiri sinipo mupusiki xoxixoxiwori, tatau tikiniai. Pana sinie tini xosa koukiria, sikou Xoiteue sinipo xosikikemu sokisokiwati pa xiwayasikimanaure ximikinikikirixe. Xuwe. Sini sokisoki tumunuku tini xosa Xoiteupo asinaku kuna uteinuku.
340203007c	Tinie Yesusure xotikisuwakuaire, tini yaitikinukua, sini kuna xoreiyerinuku, sini xunu kapiare e xorei kapia kakekixe. Xuwe.
3402040102	Pana Xoiteue sini uteisikieina nukou xouweni sini asinaku kuna uteiwopi saina siketai. Pa xati xuiapue sinipo sainaure xonikiewopineri xinuku nanuwori kuna uteikirixe. Xuwe. Xoiteueni sinipo xosikikemu uteirouna xati, nukoini sinipo saina xouwewopina xinuku.
34020500bb	Tini sipauweikiriai xati Xoiteue rania panumu kunani kunawopina, sinie tini niraniratikepi sie kuna kunawopu xuwe, pa xeika sinie tinipo sapire ekisikie ninuku asinaku kuna katikepu xuwe.
3402060050	Sinie tini xosare kireu xuimiapimi xosa kokaipa wenisiki tepure saina tepu xuwe.
3402070105	Suau, sini Kristusupo tianuwopi purikiriai. Pa xati sini sapi xosikieukiriai xakua sini tianisikakuaire tini katikiku. Pana sini tini xeika purikiniai yausepa, sini nono misiarara sie peuni purikiniai. Sini xuie nupo nonomi apuri tiniki purotai siei purikiriai.
34020800c4	Sini tinire xiri xosikieunuku, pa xati sini Xoiteupo asinaku kuna tini tikepure xinuku. Pa xeika sinipo ekisikioma tini tikepure rania sini ireinuku, pa amure, tinie sinipo marouni kutu saikiriai.
34020900e6	Yewapu xura, sinie tini xeika purinuku Xoiteupo asinaku kuna uteinuku irereikiniaia tini sipauweikiriai. Tinie sini xoyeara sikakuai paiya tini xu tikepi xirarinuku, sini asau xeika ukumu xeika xosa sokisoki sainani kutu tikiriai.
34020a00ba	Tini sipa xati, Xoiteu rania sinie tini Kristusure xotikisukiriai xuiapu xosa kakikiriai kapia nu sipa. Sinie Xoiteu ekero asinaku asinaku kapia kakikiniaina sini xoxi kapia kakepu xuwe.
34020b0062	Tini sipa, eminikie nupo nonomi xosa kakirouna kapia sieni, sinie tini xosa panumu kapia kakinuku,
34020c0101	tinipo nanunanu sarinuku xotikikemu sokisokiwopure sinie kunaukiriai. Tini Xoiteupo kapiarei itouni texakuaire kakinuku kunaukiriai, tinie Xoiteue xuiapu yakunikirouna yause minika manari mena xouro asinaku misepini kutu takuaire nu Xoiteue tini yaitikeyai.
34020d010b	Pa sapire rania sipesi sinie Xoiteu eiyaseurounuku. Tinie Xoiteupo kuna sinipo supusikiropu tikiriaia, tini apupo kuna sie tekixe. Xuwe. Tini Xoiteupo kunani kutu sie tikiniai. Kakari pa kuna paie tini Kristusu xosa xotikisukiriai xuiapu xotikiro sokisoki saina tina.
34020e0109	Yewapu xura, tinie Xoiteupo Yesusure xonikisuwoteneai xuiapu, Yutia puroteneai sie saikiriai, nini Yesusu Kristusu xeika etoketeneai xuiapu. Tinie emetikimana nikau xupunikiro kokaipa xuni kutu tikiriai sieni, Yutiapu Xoiteupo xuiapue Yuta xupunikiropu xu teteneai.
34020f00a5	Yuta apimie Kokaipa Yesusu ouweineri kunatureture rania ounikieineri, sini xesasiketeneai. Xoiteue xouwewotai kapia nikiniki tuneri, xokupa apimi xiwaixiwainikineri.
3402100109	Sinie xetau xeteneai xuimiapimi xosa kuna uteiwopinuku paiya, ninie sinipo saina ime parauneri, pa amure, Xoiteue pa xuiapu xiyeri tinikepi nini xiraxineri. Pa xati ninie sipesi kakirouwori ninipo xunue pani kokaipa xati, Xoiteupo kisamairae nini xosa kotai purina.
340211012f	Yewapu xura, Yuta apimie kakeri tini xayaka xayaka weitikiteri nanukiria, eminikie nupo nonomi weinikiteri xetauro purieuna. Sini tinipo moatikikemu xekeukiri xana xuwena pana, sinipo xosikikemu paiya tini xeikani purina. Pa xati tini xiyeri kounuku xeketikepure ime xirekepi saina pani sokisoki tinuku.
3402120070	Sinie tini kounuku xeketikepure xikiriai, ye Polu, ye kopure xokupa yause eruruyai. Pana Satanie taiyerisiketai.
34021300cb	Sikou Kokaipa Yesusue xiyeri koati yause paiya, amu sapie sini sokisokisikati nu ekero tumunuku nimaririwopinukuna? Sini amu tikou atarunuku sinie sinipo saina ati tikiniai xepinukuna? Paiya tini kireni.
3402140052	Iyo, sini tinire nimaririroukiri, takieni kakari sini xosikikemu asinaku purinuku.
340301007c	Sinie tinire xiri eiyorinuku, xurise sini ere xenenewopuxexi nanukiriai. Pa xati kuna ouwori kunaunuku sio Atensi puraxauna,
34030200cc	Timoti xesauyati tini xosa utopinaxi kuna oukiriai. Timoti nu sikou xatasikina nu Kristusupo asinaku kuna uteiwopina Xoiteupo saina apu. Nue tinipo xotikisu tianitikina sokisokiwopinaure xesauyati utotai,
3403030093	pa xu xeika tatau xeika tini xemekiriaie kakatia tini kireue xokupa nanunanu taku. Takieni sipa, sinie muanumu xu xemeropure Xoiteue tumusikereyai.
3403040091	Sini tini xeika purikiriai yauseni ipaki katikinuku, xu xana xu siko xosa kopina xikiriai. Pa xati itou takieni sipaunuku, pa xu xoxi itou motai.
34030500c9	Pa xotapaure sore ye pani xenenewopu xuwe. Ye tinipo xotikisu sipawopure, pani Timoti xesauti tini xosa utotai. Tinipo xotikisu eruruwopina apue xakuxakutikiati, sinipo saina aini xuwexinaxi ye nanune.
340306014c	Paina Timotie tini weitikiterina mukatie sini xosa kouna putauna. Nue asinaku kunani kutu sini kasikina. Tinie sokisoki xotikisunuku kireu xiri xonikieurounukure kunawotai. Sipesi tinie sinire nanunanuku asinaku xotiki tuku xirounukure, nu kunauna. Kakinuku tinie sini xekesikepure eiyoxari sinie rania tini xeketikepure eiyoxinuku.
340307007b	Yewapu xura, tinie xotikisuwopi sokisoki purari sinie iyeserinuku, paie xokupa xu xemekiriaia sinipo xosikikemu sokisokina.
340308006e	Tinie Kokaipa xosa sokisoki purari sini sipaukiriai xati, ximine sinipo ekisikiomae xiri asinakuni kutu saina.
34030900a5	Sinie tinire nanunanuworinuku sikou Xoiteu ekero xiri nimaririnuku xekeukiria, sinie Xoiteu eiyasewopi kapia paiya nue sini sikeyai nimariri xiri itouwati xana xuwe.
34030a00c3	Xoiteue sini weisikitati utunuku tini xeketikepinukure asau xeika ukumu xeika xosa sini kunikuniwoki kunikuniwokinuku. Pa xati tinipo xotikisu xayaxayaka xatia, sinie xemu sokisokiworitikepinuku.
34030b0062	Sikou Emisiki Xoiteu xeika, Yesusu, sikou Kokaipa xeikae tini xosa sosikiutopinerire xosikieunuku.
34030c00ec	Kokaipae tini xosa kireu xonikiewopi kapia xiri korepinaure sini xosikieunuku, kakatia tini kirenikirenie Xoiteupo xuiapu xosa xeika xokupa xuiapu xosa xeika xiri xotikikemu tinika, paiya sinie tini xosa xosikikemu tikirounuku sie kaka.
34030d00ca	Pa kakaria Kokaipa Yesusue nukou xokupa xuiapu xeika xiyeri kopina yause xosa paiya, tini muputiki xokumo purari xeketikepina. Tinie asinakuni kutu xu xuweu sikou Emisiki Xoiteu ekero purakuai. Pa suau.
3404010149	Nini Tesalonaika ninipo asinaku kapia sokiteria ninipo ekinikoma sokisokixepina 4—5 Yewapu xura, tinie Xoiteupo nanunanu tainari texakuaire sinie tini xokupa kapia ataritikikiri, tinie pa kapia tairounuku. Pana muaia tinipo xotikikemu xiri sokisokinuku Kokaipa Yesusu wenumurei mua kapia pani kakakuaire tini katikepure xinuku.
3404020047	Xokupa kuna Kokaipa Yesusupo wenumurei sinie tini tikikiriai tini sipa.
3404030085	Xoiteupo xoukemu paiya muanumu. Tinipo ekitikiomani kutu xiri tuworinari muputiki xokumo saya. Kakinari xokupa ayaka kapia emeseruwa.
340404009b	Tini kirenikirenie xotikiropu xoxixoxi kapiapu nanunanu kourouna atinari yakuwakuai, kakinari Xoiteue xouwewotai kapia xeika asinaku kapia xeika taiwakuai.
3404050080	Pa xotikiropu xoxixoxi kapiapu nanunanue purutikati, xukumie Xoiteu sipawopu xuweue xoxixoxi ayaka kapia kakirouneri sie kakaku.
34040600fd	Tini kakixanari Yesusure xonikisurouneri xatatikimana xosa xu kakerinari, pa xoxi kapia kakinari ekinikiworaku. Muanumu kuna ekime sinie tini sokisoki katikinuku, muanumu kapia xokupa apimie kaketeneai paiya, Kokaipae nini xaro tinikepuwatixe, xikiriai.
340407006c	Sini xoxi kapia kakepure Xoiteue yaisikepu xuwe. Xuweni kutu. Xoiteue sini xokumo kapia taiwopure yaisikina.
3404080096	Pa xati apue mua kuna supo wana paiya nu apupo kuna kireni supo woratixe. Xuwe. Nu Xoiteupo kuna supo wana, nu nukou Supo Youya tini tikirouna Xoiteu.
340409008b	Tinipo xotikikemu Xoiteupo xuiapu tinikepi kapiaure yei tini xosa kireu kuna xayawopixe, pa amure, pa kapiaure Xoiteue tini taitaitikietai.
34040a00da	Kakati Yesusure xonikisuwoteneai xuiapue Mesetonia propinsipo xokupa sanawayau puroteneai tinipo xotikikemu tinikirounuku. Pana yewapu xura, tinie pa kapia pani pani kakakuaire, tinipo xotikikemu sokisokiwopure xinuku.
34040b00b3	Tini peuni misepi kapia sokisoki xinari takipo sainani ta. Sinie ekime tini katikikiniai sie tini takipo xuputikieni sokisoki saina tinari paiya, tini takieni sokisoki tumuwakuai.
