0100000006	1 Mose
281a4700ab	Als er dann in die Torhalle hinausgegangen war, bemerkte ihn eine andere Magd und sagte zu den Leuten dort: »Dieser ist auch mit Jesus, dem Nazoräer, zusammen gewesen!«
281a480051	Da leugnete er wieder, (diesmal) mit einem Eid: »ich kenne den Menschen nicht!«
281a4900aa	Nach einer kleinen Weile aber traten die Leute, die dort standen, hinzu und sagten zu Petrus: »Wahrhaftig, du gehörst auch zu ihnen: schon deine Sprache verrät dich!«
281a4a007c	Da fing er an, sich zu verfluchen und zu schwören: »Ich kenne den Menschen nicht!«, und sogleich darauf krähte der Hahn.
281a4b00a2	Da dachte Petrus an das Wort Jesu, der ihm gesagt hatte: »Noch ehe der Hahn kräht, wirst du mich dreimal verleugnen.« Und er ging hinaus und weinte bitterlich.
281b010098	Als es hierauf Tag geworden war, faßten alle Hohenpriester und die Ältesten des Volkes einen Beschluß gegen Jesus, um seine Hinrichtung zu erreichen.
281b02005e	Sie ließen ihn dann fesseln und abführen und übergaben ihn dem Statthalter Pontius Pilatus.
281b0300ba	Als jetzt Judas, sein Verräter, erkannte, daß er (Jesus) verurteilt worden war, bereute er seine Tat. Und er brachte die dreißig Silberstücke den Hohenpriestern und Ältesten zurück
281b04009f	mit den Worten: »Ich habe unrecht getan, daß ich unschuldiges Blut überantwortet habe!« Sie aber erwiderten: »Was geht das uns an? Da sich du selber zu!«
281b050059	Da warf er das Geld in das Tempelhaus und machte sich davon, ging hin und erhängte sich.
281b060083	Die Hohenpriester aber nahmen das Geld und sagten: »Es geht nicht an, daß wir es in den Tempelschatz tun, denn es ist Blutgeld.«
281b070087	Nachdem sie dann einen Beschluß gefaßt hatten, kauften sie für das Geld den ›Töpferacker‹ zum Begräbnisplatz für die Fremden;
281b080063	daher führt jener Acker den Namen ›Blutacker‹ (hebräisch Hakeldama) bis auf den heutigen Tag.
281b0900d1	Damals erfüllte sich das Wort des Propheten Jeremia: »Sie nahmen die dreißig Silberstücke, den Geldbetrag für den so Gewerteten, auf den man von seiten der Israeliten einen solchen Preis ausgesetzt hatte,
281b0a0049	und gaben sie für den Töpferacker, wie der Herr es mir geboten hatte.«
281b0b009d	Jesus aber wurde dem Statthalter vorgeführt, und dieser befragte ihn mit den Worten: »Bist du der König der Juden?« Jesus antwortete: »Ja, ich bin es.«
281b0c005c	Während er dann von den Hohenpriestern und Ältesten angeklagt wurde, gab er keine Antwort.
281b0d004e	Da fragte ihn Pilatus: »Hörst du nicht, was sie alles gegen dich aussagen?«
281b0e005e	Doch er antwortete ihm auf keine einzige Frage, so daß der Statthalter sich sehr verwunderte.
281b0f006c	An jedem (Passah-) Fest aber pflegte der Statthalter dem Volke einen Gefangenen nach ihrer Wahl freizugeben.
281b10004f	Man hatte aber damals einen berüchtigten Gefangenen namens Barabbas (in Haft).
281b110083	Als die Menge nun versammelt war, fragte Pilatus sie: »Wen soll ich euch freigeben, Barabbas oder Jesus, den man Christus nennt?«
281b120045	Er wußte nämlich wohl, daß sie ihn aus Neid überantwortet hatten.
281b1300d6	Während er aber auf dem Richterstuhl saß, schickte seine Frau zu ihm und ließ ihm sagen: »Habe du mit diesem Gerechten nichts zu schaffen! Denn ich habe heute nacht im Traum viel um seinetwillen ausgestanden.«
281b140088	Die Hohenpriester und Ältesten aber redeten auf das Volk ein, sie möchten sich den Barabbas erbitten, Jesus dagegen hinrichten lassen.
281b150082	Da richtete der Statthalter (nochmals) die Frage an sie: »Wen von den beiden soll ich euch freigeben?« Sie riefen: »Barabbas!«
281b160082	Pilatus fragte sie weiter: »Was soll ich denn mit Jesus machen, den man Christus nennt?« Sie riefen alle: »Ans Kreuz mit ihm!«
281b170077	Der Statthalter entgegnete ihnen: »Was hat er denn Böses getan?« Sie schrien nur noch lauter: »Ans Kreuz mit ihm!«
281b1800e4	Als nun Pilatus einsah, daß er nichts erreichte, der Lärm vielmehr immer größer wurde, ließ er sich Wasser reichen, wusch sich vor dem Volk die Hände und sagte: »Ich bin am Blut dieses Gerechten unschuldig; seht ihr zu!«
281b190064	Da antwortete das gesamte Volk mit dem Ruf: »Sein Blut (komme) über uns und über unsere Kinder!«
281b1a007c	Daraufhin gab er ihnen den Barabbas frei, Jesus aber ließ er geißeln und überwies ihn dann (den Soldaten) zur Kreuzigung.
281b1b0086	Hierauf nahmen die Soldaten des Statthalters Jesus mit sich in die Statthalterei und riefen dort die ganze Kohorte gegen ihn zusammen.
281b1c0048	Dann entkleideten sie ihn und legten ihm einen scharlachroten Mantel um,
281b1d00e3	flochten aus Dornen eine Krone, die sie ihm aufs Haupt setzten, und (gaben) ihm ein Rohr in die rechte Hand; darauf warfen sie sich vor ihm auf die Knie nieder und verhöhnten ihn mit den Worten: »Sei gegrüßt, Judenkönig!«
281b1e0049	Auch spien sie ihn an, nahmen das Rohr und schlugen ihn damit aufs Haupt.
281b1f009b	Nachdem sie ihn so verspottet hatten, nahmen sie ihm den Mantel wieder ab und legten ihm seine eigenen Kleider an; dann führten sie ihn zur Kreuzigung ab.
281b200089	Während sie aber (zur Stadt) hinauszogen, trafen sie einen Mann aus Cyrene namens Simon an; diesen zwangen sie, ihm das Kreuz zu tragen.
281b21005d	Als sie dann auf einem Platz namens Golgatha, das bedeutet Schädelstätte, angekommen waren,
281b220078	gaben sie ihm Wein zu trinken, der mit Galle vermischt war; doch als er ihn gekostet hatte, wollte er ihn nicht trinken.
281b23007a	Nachdem sie ihn dann gekreuzigt hatten, verteilten sie seine Kleidungsstücke unter sich, indem sie das Los um sie warfen,
281b240033	setzten sich hierauf nieder und bewachten ihn dort.
281b250092	Über seinem Haupt hatten sie eine Inschrift angebracht, die seine Schuld angeben sollte; sie lautete: »Dieser ist Jesus, der König der Juden.«
281b260067	Sodann wurden zwei Räuber mit ihm gekreuzigt, der eine zu seiner Rechten, der andere zu seiner Linken.
281b270049	Die Vorübergehenden aber schmähten ihn, wobei sie den Kopf schüttelten
281b2800a8	und ausriefen: »Du wolltest ja den Tempel abbrechen und ihn in drei Tagen wieder aufbauen! Hilf dir nun selbst, wenn du Gottes Sohn bist, und steige vom Kreuz herab!«
281b290065	Ebenso verhöhnten ihn auch die Hohenpriester samt den Schriftgelehrten und Ältesten mit den Worten:
281b2a009e	»Anderen hat er geholfen, sich selber kann er nicht helfen! Er ist der König von Israel: so steige er jetzt vom Kreuz herab, dann wollen wir an ihn glauben!
281b2b007b	Er hat auf Gott vertraut: der rette ihn jetzt, wenn er ihm wohlwill! Er hat ja doch behauptet: ›Ich bin Gottes Sohn.‹«
281b2c0054	In der gleichen Weise schmähten ihn auch die Räuber, die mit ihm gekreuzigt waren.
281b2d0065	Aber von der sechsten Stunde an trat eine Finsternis über das ganze Land ein bis zur neunten Stunde.
281b2e00a1	Um die neunte Stunde aber rief Jesus mit lauter Stimme aus: »Eli, Eli, lema sabachthani?«, das heißt: »Mein Gott, mein Gott, warum hast du mich verlassen?«.
281b2f0052	Als einige von den dort Stehenden dies hörten, sagten sie: »Der ruft den Elia!«
281b30008b	Und sogleich lief einer von ihnen hin, nahm einen Schwamm, tränkte ihn mit Essig, steckte ihn an ein Rohr und wollte Jesus trinken lassen.
281b310067	Die anderen aber sagten: »Laß das! Wir wollen doch sehen, ob Elia wirklich kommt, um ihm zu helfen.«
281b320054	Jesus aber stieß noch einmal einen lauten Schrei aus und gab dann seinen Geist auf.
281b330071	Da zerriß der Vorhang im Tempel von oben bis unten in zwei Stücke, die Erde erbebte und die Felsen zersprangen,
281b34005a	die Gräber taten sich auf, und viele Leiber der entschlafenen Heiligen wurden auferweckt,
281b350073	kamen nach seiner Auferstehung aus ihren Gräbern hervor, gingen in die heilige Stadt hinein und erschienen vielen.
281b3600ce	Als aber der Hauptmann und seine Leute, die Jesus zu bewachen hatten, das Erdbeben und was (sonst noch) geschah, sahen, gerieten sie in große Furcht und sagten: »Dieser ist wirklich Gottes Sohn gewesen!«
281b370093	Es waren dort aber auch viele Frauen zugegen, die von weitem zuschauten; sie waren Jesus aus Galiläa nachgefolgt und hatten ihm Dienste geleistet.
281b380086	Unter ihnen befanden sich Maria von Magdala und Maria, die Mutter des Jakobus und des Joseph, und die Mutter der Söhne des Zebedäus.
281b39008b	Als es dann Spätnachmittag geworden war, kam ein reicher Mann von Arimathäa namens Joseph, der gleichfalls ein Jünger Jesu geworden war;
281b3a0080	dieser begab sich zu Pilatus und bat ihn um den Leichnam Jesu. Da gab Pilatus den Befehl, man solle ihm den Leichnam übergeben.
281b3b003c	Joseph nahm nun den Leichnam, wickelte ihn in reine Leinwand
281b3c00ab	und legte ihn in das neue Grab, das er für sich selbst im Felsen hatte aushauen lassen; dann wälzte er einen großen Stein vor den Eingang des Grabes und entfernte sich.
281b3d0067	Es waren aber dort Maria von Magdala und die andere Maria zugegen; die saßen dem Grabe gegenüber. –
281b3e0073	Am nächsten Tage aber, der auf den Rüsttag folgte, versammelten sich die Hohenpriester und Pharisäer bei Pilatus
281b3f0093	und sagten: »Herr, es ist uns eingefallen, daß jener Betrüger bei seinen Lebzeiten angekündigt hat: ›Nach drei Tagen werde ich auferweckt.‹
281b40010c	Gib also Befehl, daß das Grab bis zum dritten Tag sicher bewacht wird; sonst könnten seine Jünger kommen, könnten ihn stehlen und dann zum Volke sagen: ›Er ist von den Toten auferweckt worden‹; dann würde der letzte Betrug noch schlimmer sein als der erste.«
281b41007e	Pilatus antwortete ihnen: »Ihr sollt eine Wachmannschaft haben; geht hin und verwahrt (das Grab) sicher, so gut ihr könnt!«
281b420078	Da gingen sie hin und sicherten das Grab unter Hinzuziehung der Wachmannschaft, nachdem sie den Stein versiegelt hatten.
281c0100a0	Nach Ablauf des Sabbats aber, als der erste Tag nach dem Sabbat anbrechen wollte, gingen Maria von Magdala und die andere Maria hin, um nach dem Grabe zu sehen.
281c0200ad	Da entstand plötzlich ein starkes Erdbeben; denn ein Engel des Herrn, der vom Himmel herabgekommen und herangetreten war, wälzte den Stein weg und setzte sich oben darauf.
281c030051	Sein Aussehen war (leuchtend) wie der Blitz und sein Gewand weiß wie der Schnee.
281c04003d	Aus Furcht vor ihm zitterten die Wächter und wurden wie tot.
281c05008d	Der Engel aber wandte sich an die Frauen mit den Worten: »Fürchtet ihr euch nicht! Denn ich weiß, daß ihr Jesus, den Gekreuzigten, sucht.
281c06008b	Er ist nicht (mehr) hier, denn er ist auferweckt worden, wie er es vorausgesagt hat. Kommt her, seht euch die Stelle an, wo er gelegen hat.
281c0700c6	Geht nun eilends hin und sagt seinen Jüngern: »Er ist von den Toten auferweckt worden und geht euch voran nach Galiläa; dort werdet ihr ihn wiedersehen; beachtet wohl, was ich euch gesagt habe!«
281c080093	Da gingen sie eilends vom Grabe weg voller Furcht und (zugleich) voll großer Freude und eilten davon, um seinen Jüngern die Botschaft zu bringen.
281c0900a1	Und siehe! Jesus kam ihnen entgegen mit den Worten: »Seid gegrüßt!« Da gingen sie auf ihn zu, umfaßten seine Füße und warfen sich anbetend vor ihm nieder.
281c0a00a8	Hierauf sagte Jesus zu ihnen: »Fürchtet euch nicht! Geht hin und verkündigt meinen Brüdern, daß sie nach Galiläa gehen sollen: dort werden sie mich wiedersehen.«
281c0b00a2	Während sie nun hingingen, begaben sich einige von der Wachmannschaft (des Grabes) in die Stadt und meldeten den Hohenpriestern alles, was sich zugetragen hatte.
281c0c006e	Nachdem diese sich mit den Ältesten versammelt und sich beraten hatten, gaben sie den Soldaten reichlich Geld
281c0d0083	und sagten: »Macht folgende Aussagen: ›Seine Jünger sind bei Nacht gekommen und haben ihn gestohlen, während wir schliefen.‹
281c0e0095	Und wenn dies dem Statthalter zu Ohren kommen sollte, wollen wir ihn schon beschwichtigen und dafür sorgen, daß ihr keine Angst zu haben braucht.«
281c0f00a1	Da nahmen sie (die Soldaten) das Geld und verfuhren nach der empfangenen Weisung; und so ist dieses Gerede bei den Juden in Umlauf gekommen bis zum heutigen Tag.
281c10005f	Die elf Jünger aber begaben sich nach Galiläa auf den Berg, wohin Jesus sie beschieden hatte;
281c110057	und als sie ihn erblickten, warfen sie sich vor ihm nieder; einige aber hegten Zweifel.
281c12006e	Da trat Jesus herzu und redete sie mit den Worten an: »Mir ist alle Gewalt im Himmel und auf Erden verliehen.
281c130084	Darum gehet hin und macht alle Völker zu (meinen) Jüngern: tauft sie auf den Namen des Vaters, des Sohnes und des heiligen Geistes
281c14007f	und lehrt sie alles halten, was ich euch geboten habe. Und wisset wohl: Ich bin bei euch alle Tage bis ans Ende der Weltzeit!«
2900000006	Markus
290101004e	Die Heilsbotschaft von Jesus Christus, dem Sohne Gottes, hat folgenden Anfang:
290102007c	Wie beim Propheten Jesaja geschrieben steht: »Siehe, ich sende meinen Boten vor dir her, der dir den Weg herrichten soll«;
2901030064	»eine Stimme ruft in der Wüste: ›Bereitet den Weg des Herrn, macht gerade seine Pfade!‹« –:
2901040071	so trat Johannes der Täufer in der Wüste auf, indem er eine Taufe der Buße predigte zur Vergebung der Sünden.
29010500a2	Da zog das ganze jüdische Land und auch alle Einwohner Jerusalems zu ihm hinaus und ließen sich von ihm im Jordanfluß taufen, indem sie ihre Sünden bekannten.
2901060088	Johannes trug aber ein Fell von Kamelhaaren und einen ledernen Gurt um seine Hüften; er nährte sich von Heuschrecken und wildem Honig,
290107009c	und seine Predigt lautete: »Nach mir kommt der, welcher stärker ist als ich, für den ich nicht gut genug bin, ihm gebückt seine Schuhriemen aufzulösen.
2901080057	Ich habe euch (nur) mit Wasser getauft, er aber wird euch mit heiligem Geiste taufen.«
290109007c	In jenen Tagen begab es sich nun auch, daß Jesus aus Nazareth in Galiläa kam und sich von Johannes im Jordan taufen ließ.
29010a0096	Da, als er gerade aus dem Wasser heraufstieg, sah er (Johannes oder Jesus) den Himmel sich spalten und den Geist wie eine Taube auf ihn herabschweben;
29010b0075	und eine Stimme erscholl aus den Himmeln: »Du bist mein geliebter Sohn; an dir habe ich Wohlgefallen gefunden!« –
29010c0036	Und sogleich trieb der Geist ihn in die Wüste hinaus;
29010d0093	und er war vierzig Tage lang in der Wüste und wurde vom Satan versucht; er weilte dort bei den wilden Tieren, und die Engel leisteten ihm Dienste.
29010e007f	Nachdem dann Johannes ins Gefängnis gesetzt war, begab Jesus sich nach Galiläa und verkündete dort die Heilsbotschaft Gottes
29010f007f	mit den Worten: »Die Zeit ist erfüllt und das Reich Gottes nahe herbeigekommen; tut Buße und glaubt an die Heilsbotschaft!«
29011000a8	Als Jesus nun (eines Tages) am Ufer des Galiläischen Sees hinging, sah er Simon und Andreas, den Bruder Simons, die Netze im See auswerfen; sie waren nämlich Fischer.
290111005d	Da sagte Jesus zu ihnen: »Kommt, folgt mir nach, ich will euch zu Menschenfischern machen!«
290112003c	Sogleich ließen sie ihre Netze liegen und folgten ihm nach.
29011300a1	Als er dann ein wenig weitergegangen war, sah er Jakobus, den Sohn des Zebedäus, und seinen Bruder Johannes, die, ebenfalls im Boot, ihre Netze instand setzten.
290114006f	Sogleich berief er sie; da ließen sie ihren Vater Zebedäus mit den Lohnknechten im Boot und folgten ihm nach.
2901150073	Sie begaben sich dann nach Kapernaum hinein; und sogleich am (nächsten) Sabbat ging er in die Synagoge und lehrte.
2901160080	Da waren sie über seine Lehre betroffen; denn er lehrte sie wie einer, der Vollmacht hat, ganz anders als die Schriftgelehrten.
290117005e	Nun war da gerade in ihrer Synagoge ein Mann mit einem unreinen Geist behaftet; der schrie auf
2901180093	und rief: »Was willst du von uns, Jesus von Nazareth? Du bist gekommen, um uns zu verderben! Ich weiß von dir, wer du bist: der Heilige Gottes!«
2901190047	Jesus bedrohte ihn mit den Worten: »Verstumme und fahre aus von ihm!«
29011a0070	Da riß der unreine Geist den Mann (in Krämpfen) hin und her und fuhr dann mit einem lauten Schrei von ihm aus.
29011b00de	Da gerieten sie allesamt in Staunen, so daß sie sich miteinander besprachen und sich befragten: »Was ist dies? Eine neue Lehre mit (göttlicher) Vollmacht! Auch den unreinen Geistern gebietet er, und sie gehorchen ihm!«
