2800000005	Mateo
30040f00a9	Je kꞌu riꞌ ¿jas kꞌu xkꞌulmatajik rukꞌ ri kiꞌkotemal ri xinaꞌo? Qas tzij wi, xinwilo chi we ta xixkwinik, xiwesaj ta riꞌ ri ibꞌoqꞌoch rech xiya chwe.
300410004b	¿La xa kꞌu xibꞌan ikꞌulel chwe rumal xinbꞌij ri qas tzij chiꞌwe?
300411009b	Ri e winaq ri kakibꞌij chi kel kikꞌuꞌx chiꞌwe, man tzij taq chi qas are kakaj ri utzilal chiꞌwe. Are kakaj kixkiqꞌat chaqe rech kixeꞌ kukꞌ.
3004120058	Utz riꞌ we amaqꞌel kel ukꞌuꞌx jun che jun chik, man xwi ta are in kꞌo iwukꞌ.
300413009c	Alaj taq walkꞌwaꞌl, kinnaꞌ chi junmul qꞌoxom iwumal iwe jetaq ri jun nan ri kakꞌojiꞌ ral, kꞌa jampaꞌ katzꞌaqat na ri Cristo pa iwanimaꞌ.
300414007d	Are kawaj we ta in kꞌo apanoq iwukꞌ rech qas ko kixinchꞌabꞌej, jeriꞌ rumal qas kinmayijanik rumal ri kixnoꞌjinik.
3004150075	Chibꞌijmpe ix chwe, ri kiwaj kixkꞌojiꞌk chuxeꞌ ri taqanik: ¿La man kꞌu itatabꞌem ri kubꞌij ri taqanik?
3004160089	Ri Tzꞌibꞌatalik kubꞌij chi ri Abraham xekꞌojiꞌ e kebꞌ ukꞌojol, jun rukꞌ ri patanijel xuqujeꞌ jun rukꞌ ri qas rixoqil.
3004170079	Ri ral ri patanijel xalaxik xaq pa ri tyoꞌjal, are kꞌu ri ral ri qas ixoqilom, xalaxik rumal jeriꞌ bꞌiꞌtal loq.
30041800eb	We xtzijox loq riꞌ, jun kꞌutbꞌal, jeriꞌ rumal we kebꞌ ixoqibꞌ riꞌ are ri kebꞌ chꞌekom tzij: jun kape je laꞌ puꞌwiꞌ ri juyubꞌ Sinaí, e kꞌo ral rech kuꞌx patanijelabꞌ, ri ubꞌiꞌ ri ixoq riꞌ are Agar.
30041900a8	Jeriꞌ rumal ri Agar are karetwachij ri juyubꞌ ri kꞌo pa Arabia, are ri Jerusalén rech kamik. Jeriꞌ rumal areꞌ xuqujeꞌ ri e ral e kꞌo chuxeꞌ ri taqanik.
30041a00a1	Are kꞌu ri Sara are karetwachij ri kꞌakꞌ chꞌekom tzij, ri karetwachij ri Jerusalén ri kꞌo chikaj, are wa ri qatinimit uj ri man uj jatꞌital ta chik.
30041b0122	Jeriꞌ rumal ri Tzꞌibꞌatalik kubꞌij: Chatkiꞌkotoq at ixoq ri man e kꞌolinaq taj awal pa ri uwachulew, at ri man xanaꞌ ta wi ri qꞌoxom jetaq ri kunaꞌ jun ixoq are kakꞌojiꞌ jun ral; Jeriꞌ rumal sibꞌalaj e kꞌi na ri awal kekꞌojiꞌ cho ri e ral ri kꞌulanik ixoq.
30041c0049	Xaq jeriꞌ Qachalal, uj uj ralkꞌwaꞌl ri tzujtal loq, jetaq ri Isaac.
30041d0092	Are kꞌu ri alkꞌwaꞌlaxel ri xkꞌiy pa ri tyoꞌjal, kubꞌan kꞌax che ri xkꞌiy pa ri Uxlabꞌal, xaq jeꞌ kakꞌulmataj we riꞌ kamik.
30041e00b6	¿Jas kꞌu kubꞌij ri Tzꞌibꞌatalik? Chawesaj bꞌik ri patanijel rachiꞌl ri ral, jeriꞌ rumal man junam ta ri kechabꞌal, ri ral ri patanijel rukꞌ ri ral ri qas ixoqilom.
30041f0052	Xaq jeriꞌ Qachalal, man uj ral ta ri ixoq patanijel xane uj ral ri qas ixoqilom.
30050100a2	Ri Cristo xujukiro rech jeriꞌ kujkꞌojiꞌk pa ri kiritajik. Xaq jeriꞌ ko chixkꞌoloq rech makinim ta chi iwibꞌ chuxeꞌ ri jatꞌibꞌal rech ri taqanik.
3005020061	Ri in, in Pablo kinbꞌij chiꞌwe chi man kꞌo ta kutayij che ri Cristo, we kisakꞌij iwibꞌ.
300503006e	Junmul chik kinbꞌij chi ri karaj kusakꞌij ribꞌ choqꞌaqꞌ wi kubꞌano ronojel ri kubꞌij ri taqanik.
3005040099	Ri ix ri kiwaj kabꞌantaj sukꞌ chiꞌwe rumal ri taqanik, man jeqel ta ikꞌuꞌx riꞌ chirij ri Cristo man xikꞌamawaꞌj ta riꞌ ri utoqꞌobꞌ.
300505005e	Are kꞌu ri uj qayeꞌm pa ri Uxlabꞌixel chi kabꞌantaj sukꞌ chaqe, rumal ri kojobꞌal.
30050600a1	Jeriꞌ rumal pa Cristo Jesús man kꞌo ta kutayij we jun sakꞌitalik o man sakꞌital taj, are kꞌo kutayij ri kojobꞌal ri chakunik xa rumal ri loqꞌanik.
3005070060	Sibꞌalaj utz ya ibꞌanik nabꞌe. ¿Jachin xixqꞌilowik rech man kinimaj ta chi ri qas tzij?
3005080060	Man are taj ri Dios kixqꞌatenik, jeriꞌ rumal are ri Dios xixsikꞌin apanoq pa ri kiritajik.
3005090044	Iwetaꞌm chi jubꞌiqꞌ chꞌam kuchꞌamirisaj ronojel ri qꞌor.
30050a00c3	Ri in kꞌut qas jeqel na kꞌuꞌx chirij ri Ajawxel, wetaꞌm chi ix kijunamaj ri ichomabꞌal wukꞌ, are kꞌu ri xaq kixumenkꞌetij, kaqꞌat na tzij puꞌwiꞌ, xapachin na kꞌu ri kuxik.
30050b010b	Qachalal, we ta are kintzijoj chi konojel rajawaxik kakisakꞌij kibꞌ rech kuꞌx sukꞌ, kꞌa te riꞌ riꞌ ketaniꞌ ri na kꞌulel chinutzukuxik rech kakibꞌan kꞌax chwe xuqujeꞌ ri kꞌax ri xuriq ri Cristo cho ri ripbꞌal man kuyak ta chi riꞌ koyawal.
30050c008c	Kꞌo ta bꞌanom wi chi riꞌ ri xaq kixkimenkꞌetij man xwi ta kakisakꞌij kibꞌ, xane chi kakesaj bꞌik ronojel ri kityoꞌjal riꞌ.
30050d00c2	Jeriꞌ qachalal, pa kiritajem xixsikꞌix wi apanoq ix. Xwi che ri man kikoj ta ri kiritajem chubꞌanik ronojel ri karaj ri ityoꞌjal, xane chipatanij iwibꞌ chiꞌjujunal rukꞌ loqꞌanik.
30050e0092	Jeriꞌ rumal cher ri taqanik kamulitajik xa pa jun tzij ri kubꞌij: Chaloqꞌaj ri awajil atzꞌaqat jetaq ri kabꞌan chuloqꞌaxik awibꞌ at.
30050f0086	Are kꞌu we xaq jeꞌ kitiꞌ iwibꞌ xuqujeꞌ kitij iwibꞌ, qas chichajij bꞌa iwibꞌ rech man kitukij ta iwibꞌ chiꞌjujunal.
3005100074	Rumal riꞌ kinbꞌij chiꞌwe: Chinimaj ri Uxlabꞌixel rech ri Dios, man are ta kiwilij ri karaj ri ityoꞌjal ix.
30051100a8	Jeriꞌ rumal ri kurayij ri Uxlabꞌal man junam ta rukꞌ ri kurayij ri tyoꞌjal, we kebꞌ chuqꞌabꞌ riꞌ kakiqꞌatela taq kibꞌ rech man kibꞌan ix ri kiwaj.
300512005c	We kꞌu are ri Uxlabꞌal kakꞌamow ibꞌe, man ix kꞌo ta chi riꞌ chuxeꞌ ri taqanik.
30051300db	Sibꞌalaj etaꞌmatal uwach ri uchak ri tyoꞌjal: Are ri kꞌulanem kukꞌ taq kakabꞌ ixoqibꞌ xuqujeꞌ kakabꞌ achyabꞌ, mak kukꞌ taq achyabꞌ xuqujeꞌ ixoqibꞌ, chꞌulujil, rayin makaj pa taq animaꞌaj.
30051400c0	Qꞌijilaꞌn jastaq ri man are ta e dios, qꞌijinik, kꞌax pa taq kanimaꞌ chikij nikꞌaj chik, tzukun chꞌoꞌj, oyawal, paꞌin taj ibꞌ, oyawal rumal cher ronojel ri kakꞌulmatajik,
3005150115	kꞌax naꞌoj chike nikꞌaj chik, qꞌabꞌarik, nimaqꞌij jawjeꞌ kabꞌan wi etzelal xuqujeꞌ nikꞌaj taq jastaq chik. Qas kinbꞌij kꞌu chiꞌwe chanim, jetaq ri nubꞌim loq chiꞌwe, ri winaq ri kakibꞌan we jastaq riꞌ man koꞌk ta pa ri ajawarem rech ri Dios.
3005160081	Are kꞌu ri uwachinik ri Uxlabꞌixel are ri loqꞌanik, kiꞌkotemal, jaꞌmaril, ayeꞌnik, utz laj noꞌjibꞌal, kojobꞌal,
30051700a1	mochꞌochꞌem ibꞌ, xuqujeꞌ man kaqaya ta bꞌe che ri etzelal areꞌ kabꞌan rech pa qawiꞌ. Man kꞌo ta qꞌatoj tzij puꞌwiꞌ waꞌ we jastaq riꞌ.
3005180054	Are kꞌu ri e rech chi ri Cristo, xriptaj kanoq ri kityoꞌjal rukꞌ ri kirayinik.
3005190054	We are ri Uxlabꞌal yoꞌwinaq qakꞌaslemal, qaya bꞌe che rech kukꞌam qabꞌe.
30051a0074	Maqanaꞌ nimal, xuqujeꞌ maqayak koyawal nikꞌaj chik rech jeriꞌ man kaqabꞌan ta kꞌax chibꞌil taq qibꞌ.
30060100ed	Qachalal, we kꞌo ne jun kariqitaj pa mak, ri ix ri kꞌamtal ibꞌe rumal ri Uxlabꞌixel, chitoꞌ apanoq rukꞌ mochꞌochꞌem rech jeriꞌ kasukꞌiꞌk. Chichajij xuqujeꞌ iwibꞌ, rech man kixtaqchiꞌtaj ta xuqujeꞌ ix pa mak.
300602006c	Chitoꞌla taq iwibꞌ are kixikꞌow pa kꞌax taq jastaq. Are riꞌ ri qas unimaxik ri utaqanik ri Cristo.
300603007a	We kꞌo jun kunaꞌo chi nim uqꞌij chikiwach nikꞌaj chik, man nim ta kꞌut uqꞌij, xaq tajin kusubꞌ ribꞌ riꞌ.
3006040079	Qas chunaꞌ na jun ri kanoꞌjinik; we kꞌo jun jastaq ri karaj kunaꞌ nimal rukꞌ, mujunamaj ribꞌ rukꞌ jun chik.
3006050035	Chiꞌjujunal chibꞌana ri taqal chiꞌwe kibꞌano.
3006060064	Ri winaq ri tajin kakꞌut utzij Dios choch, chuya rech ri rajtij ri utz taq jastaq ri kꞌo rukꞌ.
3006070064	¡Misubꞌ iwibꞌ! Man kꞌo ta jun kakwinik kusubꞌ ri Dios. Ri kutik jun are kukꞌamawaꞌj na.
30060800d6	We are karilij jun ubꞌanik ri karaj ri utyoꞌjal, kukꞌamawaꞌj na kamikal, are kꞌu ri are karilij ubꞌanik ri kubꞌan ri karaj ri Uxlabꞌixel, kukꞌamawaꞌj na che ri Uxlabꞌixel jun alik kꞌaslemal.
3006090073	Mujqꞌitaj bꞌa chubꞌanik ri utzilal rech jeriꞌ kaqakꞌamawaꞌj na ri utojbꞌalil we man kujqꞌiꞌtajik.
30060a0073	Xaq jeriꞌ, we kujkwinik, qabꞌana ri utzilal kukꞌ konojel, nabꞌe na kukꞌ ri e qachalal pa ri qakojobꞌal.
30060b0064	Qas chiwilampeꞌ, qas in kintzꞌibꞌan bꞌik we tzij riꞌ chiꞌwe rukꞌ nimaq taq tzꞌibꞌ.
30060c00ac	Konojel ri kakaj kixkitaqchiꞌj chusakꞌixik iwibꞌ, jewaꞌ kakibꞌano rech man kakiriq ta kꞌax chutzijoxik chi xaq xwi rukꞌ ri ukamikal ri Cristo kꞌo kolotajem.
30060d00f2	Ri jewaꞌ kakibꞌij chiꞌwe, man ne kakinimaj ta ri taqanik rech ri Moisés, pune kikojom ri retal ri ojer chꞌekom tzij chibꞌil kibꞌ, kakaj kꞌut jeꞌ kibꞌan ix, rech kinaꞌ nimal pa ri ityoꞌjal rumal tajin kinimaj ri taqanik.
30060e00dc	Najtin bꞌa chwe ri nimal, xwi chinnaꞌ nimal pa ri ukamikal ri Cristo cho ri ripbꞌal. Tyox che ri ukamikal, man kꞌo ta chi kutayij ri kuchomaj ri uwachulew chwij in, je ta ne in kaminaq chik pa we uwachulew riꞌ.
30060f008e	Man kꞌo ta kutayij we ukojom jun ri retal ri chꞌekom tzij pa ri utyoꞌjal o man ukojom taj. Are kꞌo kutayij we kꞌakꞌ winaq chi jun.
3006100095	Kikꞌamawaꞌj jaꞌmaril che ri Dios konojel ri kakinimaj we noꞌjibꞌal xuqujeꞌ ri utinimit ri Dios. Israel are waꞌ ri qas utinimit ri Dios.
3006110080	Man kꞌo ta chi bꞌa jun kukꞌam loq kꞌax pa ri nutyoꞌjal, jeriꞌ rumal pa ri nutyoꞌjal kꞌo ri usokotajik ri Cristo.
3006120060	Qachalal, are bꞌa ri utoqꞌobꞌ ri Ajawxel Jesucristo kanaj kanoq pa ri iwanimaꞌ. Jeriꞌ.
3100000007	Efesios
31010100b7	Ri Pablo, taqoꞌn rech ri Cristo Jesús rumal ri urayibꞌal ukꞌuꞌx ri Dios, chike ri e tyoxalaj taq winaq ri jeqel kikꞌuꞌx pa Cristo Jesús, ri e kꞌo pa ri tinimit Éfeso.
3101020066	Chikꞌamawaꞌj toqꞌobꞌ xuqujeꞌ jaꞌmaril che ri Tataxel Dios xuqujeꞌ ri Ajawxel Jesucristo.
31010300b6	Tewchiꞌtal ri ubꞌiꞌ ri Dios, Tataxel rech ri Ajawxel Jesucristo, ri ujutewechiꞌm rukꞌ ronojel tewechibꞌal pa ri uxlabꞌal pa Cristo Jesús, pa ri chikajil kꞌolibꞌal.
310104009b	Rumal cher ri Areꞌ xujuchaꞌo are majaꞌ katiktaj loq ri uwachulew, rech kujux tyoxalaj taq winaq xuqujeꞌ chꞌajchꞌoj cho Areꞌ. Pa ri loqꞌanik
3101050077	xujuchꞌa loq, rech kujok che ralkꞌwaꞌl xa rumal ri Jesucristo, rumal ri sibꞌalaj utz laj rayibꞌal ukꞌuꞌx,
3101060063	rech kaqaqꞌijilaꞌj ri juluwem rech ri utoqꞌobꞌ ri xuya chaqe rumal ri loqꞌalaj Ukꞌojol.
3101070062	Pa Areꞌ xujtortaj wi rumal ri ukikꞌel, xkuyutaj ri qamak rumal ri uqꞌinomal ri utoqꞌobꞌ.
3101080052	Ri xutixtobꞌisaj la pa qawiꞌ, rukꞌ ronojel noꞌjibꞌal xuqujeꞌ chomanik.
3101090084	Xuqujeꞌ xukꞌut chiqawach ri awatal loq najtir ojer, pa ri rutzilal, uchomam loq ubꞌanik qukꞌ we rayibꞌal ukꞌuꞌx riꞌ.
31010a0067	Xuchomaj loq unukꞌikꞌ pa areꞌ ronojel ri jastaq rech uwachulew xuqujeꞌ ri jastaq rech chikajil.
31010b00b4	Pa Cristo xuqujeꞌ xqakꞌamawaꞌj ri echabꞌal, rumal cher ojer xujchaꞌ loq, jacha ri uchomanik ri kakwin chubꞌanik ronojel ri jastaq, jeꞌ jas ri kurayibꞌej ukꞌuꞌx.
31010c0079	Rech ri uj ri uj nabꞌe chuyaꞌik ri qakuꞌlibꞌal kꞌuꞌx chirij ri Cristo kaqaya qꞌijilaꞌnem che ri ujuluwem.
31010d009a	Ri ix xuqujeꞌ, are xita ri utz laj tzij rech ri qas tzij, ri utz laj tzij re koltajem, xkoj iwetal rumal ri Tyoxalaj Uxlabꞌixel, ri bꞌiꞌtal kanoq,
31010e0083	are waꞌ ri naꞌtabꞌal re ri qechabꞌal, kꞌa jampaꞌ kuꞌriqa qꞌij rech ri kolotajem rech kaqꞌijilaꞌtaj ri ujuluwem.
31010f0078	Rumal kꞌu ri, are xinta ri ikojobꞌal pa Cristo Jesús, xuqujeꞌ ri kibꞌan chi kiloqꞌaxik ri tyoxalaj taq winaq,
310110005b	man intanalinaq ta che utyoxixik che ri Ajawxel piꞌwiꞌ pa ri nuchꞌawem ri kinbꞌano,
31011100b9	kinta che ri Dios, Tataxel rech ri Ajawxel Jesucristo, Tataxel rech juluwem chuya iwetaꞌmabꞌal pa ri uxlabꞌixel xuqujeꞌ chuqꞌalajisaj chiꞌwach pa jun jeꞌlalaj etaꞌmanik.
31011200e2	Xuqujeꞌ kinbꞌan chꞌawem piꞌwiꞌ rech kajaqataj ri ibꞌoqꞌoch rech kiwetaꞌmaj jas ri kuꞌlibꞌal kuꞌx rech ri sikꞌinik, xuqujeꞌ jas ri qꞌinomal rech ri echabꞌal ri yaꞌtal chike ri tyoxalaj taq winaq.
3101130073	Xuqujeꞌ ri sibꞌalaj nim utoqꞌobꞌ qukꞌ uj ri kujkojon che. Are riꞌ nimalaj chuqꞌabꞌ rech ri ukwinem.
3101140099	Ri xubꞌan chak are xuwaꞌjilisaj ri Cristo chikixoꞌl ri kaminaqibꞌ, xuqujeꞌ xutꞌuyubꞌaꞌ pa ri uwiqiqꞌabꞌ pa ri chikajil kꞌolibꞌal.
31011500f1	Xuqujeꞌ xya taqanik pa uqꞌabꞌ pa kiwiꞌ konojel ri e taqanelabꞌ cho ri uwachulew, pa kiwiꞌ ronojel kwinem, xuqujeꞌ ronojel taqanik pa kiwiꞌ ronojel bꞌiꞌaj, man xaq xwi ta pa we qꞌotaj re kamik, xane xuqujeꞌ ri kape na.
3101160077	Ri Dios xuya ronojel ri jastaq chuxeꞌ raqan uqꞌabꞌ ri Cristo, xuqujeꞌ xubꞌan che chi xux ujolom ri komontyox.
3101170089	Rumal cher ri komontyox are utyoꞌjal ri Cristo, xuqujeꞌ are ri Cristo kayoꞌw ronojel ri jastaq ri kajawatajik, pa ronojel qꞌotaj.
3102010057	Areꞌ xyoꞌw ikꞌaslemal are ix kaminaq kanoq pa taq ri iwetzelal xuqujeꞌ ri imak.
31020200c4	Che riꞌ are je xixnoꞌjinik jetaq ri karaj ri uwachulew are xibꞌan rech ri kataqan pa ri qꞌequꞌmal, jeꞌ jas ri uxlabꞌal ri kataqan pa kanimaꞌ ri winaq ri man keniman ta che ri Dios.
31020300b8	Qonojel je xujnoꞌjin kan nabꞌe, are xqabꞌan ri karaj ri qatyoꞌjal are xqabꞌan ri itzel taq qarayinik. Uj ralkꞌwaꞌl oyawal jetaq ri nikꞌaj winaq chik ri maj Dios kukꞌ.
3102040057	Ri Dios kꞌut rumal ri jeꞌlalaj utoqꞌobꞌsan wach xuqujeꞌ ri uloqꞌanik chaqe,
3102050078	pune uj kaminaq pa ri qamak xuya qakꞌaslemal are kaminaq junam rukꞌ ri Cristo, xa rumal ri toqꞌobꞌ xixkolotajik.
3102060079	Xujukꞌastajisaj xuqujeꞌ rukꞌ Areꞌ, kꞌa te riꞌ xujutꞌuyubꞌa pa ri chikajil kꞌolibꞌal pa Cristo Jesús,
310207007b	rech pa ri qꞌotaj ri petinaq kukꞌut na ri ujeꞌlal ri unimal ri utoqꞌobꞌ ri xutixixej pa qawiꞌ pa Cristo Jesús.
310208006e	Xaq pa toqꞌobꞌ xixkolotajik, rumal ri ikojobꞌal, man rukꞌ ta ichuqꞌabꞌ, xane xaq usipanik ri Dios.
310209002d	Man rumal ta chak rech maj jun kunaꞌ nimal.
31020a006f	Rumal cher are ri Dios xujtikowik pa Cristo Jesús, rech kaqabꞌan utza taq chak, ri rajawam loq ri Dios ojer.
31020b00b8	Xaq jeriꞌ naꞌtaj chiꞌwe chi ri ix man ix aꞌj Israel taj, man kojtal ta iwetal, jeriꞌ kakibꞌij chiꞌwe ri winaq ri kojtal ketal are wa ri bꞌantal rukꞌ uqꞌabꞌ winaq.
31020c00b9	Che ri qꞌotaj riꞌ naj ix kꞌo wi che ri Cristo, man ix aꞌj Israel taj, naj ix kꞌo wi che ri bꞌiꞌtal kanoq, maj ikuꞌlibꞌal kuꞌx xuqujeꞌ man kꞌo ta ri Dios iwukꞌ.
31020d0061	Kamik kꞌut pa Cristo ix ri naj ix kꞌo wi kanoq xixkꞌam apanoq rumal ri ukikꞌel ri Cristo.
31020e0095	Rumal cher are qajaꞌmaril ri Cristo, rumal xa jun xubꞌan chike ri e kebꞌ tinimit, xuwulij ri qꞌatebꞌal ri xaq kukoj chꞌoꞌj chikixoꞌl.
31020f00bd	Xuchup ri qꞌatoj tzij ri kubꞌan ri taqanik xubꞌan jaꞌmaril chikixoꞌl ri kebꞌ tinimit, rumal xraj xubꞌan xa jun kꞌakꞌ tinimit chike, rech jeriꞌ xujeqebꞌa ri jaꞌmaril.
3102100085	Rech kuꞌtzir rukꞌ ri Dios kikobꞌchal tinimit, pa jun tyoꞌjal cho ri ripbꞌal, jawjeꞌ ri xukamisaj wi ri bꞌanoj kꞌulel.
310211005e	Xpetik xulutzijoj jaꞌmaril chiꞌwe ri naj ix kꞌo wi, xuqujeꞌ chike ri naqaj e kꞌo wi.
310212006e	Rumal cher rumal ri Cristo yaꞌtal bꞌe chaqe kujok rukꞌ ri Tataxel rukꞌ ri utobꞌanik ri Uxlabꞌixel.
31021300b3	Rumal riꞌ etaꞌmatal chi iwach, man naj ta chik kixpe wi, xane xa ix jun chi kukꞌ ri winaq ri e chaꞌtal rumal ri Dios, ix tyoxalaj taq winaq ix kachiꞌl ri uwinaq ri Dios.
3102140099	Chixkꞌol puꞌwiꞌ ri takꞌalibꞌal ri xkikoj ri e taqoꞌn xuqujeꞌ ri qꞌalajisal taq utzij ri Dios. We abꞌaj ri qas kꞌo kutayij are Jesús.
310215008b	Ri ja ri takꞌal pa Cristo sibꞌalaj utz bꞌantal che uyakik, tajin kawaꞌjilik rech kux jun templo qꞌijilaꞌbꞌal rech ri Ajawxel.
310216004e	Ix xuqujeꞌ kixyak pa Cristo rech kixux rachoch ri Uxlabꞌixel rech ri Dios.
3103010063	Rumal kꞌu waꞌ, in in Pablo, in kꞌo pa cheꞌ rumal iloqꞌaxik ix ri man ix aꞌj Israel taj.
3103020069	Iwetaꞌm waꞌ chi ri Dios xroqxaꞌnij chwe utzijoxik ri uchomanik ri Dios chiꞌwe pa ri utoqꞌobꞌ.
3103030054	Ri Dios are xkꞌutuw chinuwach ri awatal loq, jetaq ri nutzꞌibꞌam kan chiꞌwe.
310304008d	Are kisikꞌij uwach ri xintzꞌibꞌaj chiꞌwe, kiwetaꞌmaj na jas ri uchomanik ri Dios chrij ri Cristo ri man etaꞌmatal ta kan nabꞌe.
31030500c3	Are waꞌ, ri xawax loq chikiwach ri winaq ojer, kamik kꞌut tajin kakꞌut chikiwach ri e tyoxalaj taq taqoꞌn rech ri Dios. Xuqujeꞌ ri e qꞌalajisal taq utzij ri Dios rumal ri Uxlabꞌixel
31030600f6	kel kubꞌij chi ri winaq ri man aj Israel taj xuqujeꞌ ri winaq aj Israel kayaꞌtaj junam ri echabꞌal chiꞌwe, rumal cher qonojel uj tyoꞌjal rech ri Cristo, xuqujeꞌ iwech junam ri utzujum ri Cristo Jesús chiꞌwe rumal ri utz laj tzij.
3103070092	In xinux patanil rech we utz laj tzij riꞌ. Are waꞌ ri usipanik ri Dios ri xuya chwe xaq pa ri utoqꞌobꞌ, rumal ri uchuqꞌabꞌ ri ukwinem.
31030800cb	Pune in riꞌ ri sibꞌalaj nitzꞌ nuqꞌij chkiwach ri uꞌwinaq ri Dios, xinkꞌamawaꞌj kꞌu we toqꞌobꞌ rech kintzijoj chike konojel ri winaq rech ri uwachulew ri nimalaj uqꞌinomal ri Cristo.
3103090079	Xuqujeꞌ kinya uchꞌobꞌik ri urayibꞌal ri Dios, ri awatal loq pa Dios ri tikol rech ronojel ri jastaq, najtir ojer.
31030a006c	Rech katzijox rumal ri komontyox chike ri e chikajil taq chuqꞌabꞌ, ri unimal ri retaꞌmabꞌal ri Dios.
31030b0044	Jetaq ri uchomanik loq, ri xkꞌulmataj pa Cristo Jesús ri Ajawxel.
31030c008b	Rumal ri qakojobꞌal pa Cristo, kujkiꞌkotik rumal xujkiritajik xuqujeꞌ kꞌo kuꞌlibꞌal kuꞌx chaqe rech kujqebꞌ rukꞌ ri Dios.
31030d0087	Rumal riꞌ kinta chiꞌwe chi man kakꞌis taj ta ikꞌuꞌx rumal ri kꞌax ri tajin kinriq rumal iwe, jun utzilal waꞌ chiꞌwe ix.
31030e0026	Rumal waꞌ kinxukiꞌ cho ri Tataxel,
31030f004c	ri tikowinaq ronojel ri kꞌo cho ri uwachulew xuqujeꞌ ri kꞌo pa ri kaj.
3103100074	Xuqujeꞌ kinta che chi kuya ichuqꞌabꞌ ri Uxlabꞌixel, xuqujeꞌ kwinem ri kape pa ri ujeꞌlal ri uqꞌinomal,
3103110062	rech kakꞌojiꞌ ri Cristo pa taq iwanimaꞌ kinta xuqujeꞌ che chi kixjeqiꞌ pa ri loqꞌanik,
3103120093	rech kichꞌobꞌ rij junam kukꞌ ri tyoxalaj taq winaq ri raqan, ri uwach, ri unimal xuqujeꞌ janipa qajinaq ri uloqꞌabꞌal kuꞌx ri Cristo.
3103130091	Ri kawaj are qas kichomaj ri loqꞌabꞌal kuꞌx riꞌ, ri sibꞌalaj nim cho ri qachomanik, rech kixnoj rukꞌ ronojel ri kꞌo rukꞌ ri Dios.
3103140093	Areꞌ kakwinik kubꞌan sibꞌalaj nimaq taq jastaq qukꞌ uj, rumal ri uchuqꞌabꞌ ri kꞌo pa qanimaꞌ ri man kujkwin taj kaqachꞌobꞌ rij,
31031500a0	¡che areꞌ yaꞌtal wi kaya juluwem kumal ri winaq rech we qꞌij junabꞌ riꞌ pa taq ri komontyox xuqujeꞌ pa Cristo Jesús, chibꞌe qꞌij saq! Jeriꞌ.
31040100af	Rumal kꞌu waꞌ in kꞌo pa cheꞌ rumal utzijoxik ri Ajawxel, xa kꞌu kinta chiꞌwe: Chikꞌaslebꞌej jun utz laj kꞌaslemal taqal che ri sikꞌinik ri xikꞌamawaꞌj.
310402008e	Chimochꞌo iwibꞌ xuqujeꞌ utz chixnoꞌjinoq, man kayakataj ta iwoyawal aninaq, chiꞌkꞌamawaꞌj nikꞌaj winaq chik rukꞌ loqꞌanik.
310403006f	Chikojo ichuqꞌabꞌ rech xa ix jun, jetaq ri karaj ri Uxlabꞌixel, rumal ri jaꞌmaril ri kꞌo chi ixoꞌl.
3104040071	Xa jun tyoꞌjal, xa jun Uxlabꞌixel, xa jun kuꞌlibꞌal kuꞌx, are riꞌ ri sikꞌinik ri ubꞌanom ri Dios.
3104050034	Xa jun Ajawxel, xa jun kojobꞌal, xa jun qasanaꞌ.
310406009a	Xa jun Dios xuqujeꞌ xa jun Tataxel kech konojel ri winaq, ri kꞌo pa kiwiꞌ konojel, xuqujeꞌ chikixoꞌl konojel, je xuqujeꞌ pa kanimaꞌ konojel.
3104070064	Yaꞌtal kꞌu chaqe chqajujunal ri toqꞌobꞌ jetaq ri retabꞌal ri Cristo are xujach ri sipanik.
31040800a2	Rumal waꞌ kubꞌij ri tzꞌibꞌatalik: Are xpaqiꞌ chikaj xuꞌkaꞌm bꞌik konojel ri e chaptal bꞌik xuqujeꞌ xuya jaljoj taq sipanik chike ri achyabꞌ.
3104090074	¿Jas kel kubꞌij waꞌ chi xpaqiꞌ chikaj? Kel kubꞌij chi nabꞌe xqaj bꞌik xuqujeꞌ kꞌa chuxeꞌ ri ulew.
31040a0068	Ri xqaj bꞌik chuxeꞌ ri ulew, are waꞌ ri xpaqiꞌ xuqujeꞌ bꞌik pa ri kaj, chunojisaxik ronojel.
31040b00eb	Areꞌ na xyoꞌw bꞌe chike ri winaq rech kꞌo kuꞌx e taqoꞌn, e nikꞌaj chik e qꞌalajisal taq utzij ri Dios, e nikꞌaj chik e tzijol taq utzij ri Dios, e nikꞌaj chik aꞌjyuqꞌabꞌ, xuqujeꞌ nikꞌaj chik aꞌjtijabꞌ.
31040c0063	Rech keꞌkitijoj ri utinimit ri Dios chubꞌanik ri patanijem, rech kawok ri utyoꞌjal ri Cristo.
31040d00c4	Xaq jeriꞌ kujux xa jun pa ri qakojobꞌal xuqujeꞌ pa ri etaꞌmanik rech ri Ukꞌojol ri Dios, rech kujux ko pa ri qakojobꞌal xuqujeꞌ rech kujopan pa ri tzꞌaqat etabꞌal rech ri Cristo.
31040e00cc	Rech man je ta kujuxik jas ri akꞌalabꞌ ri man xaq ta jun kekꞌojiꞌ wi, kebꞌe jewaꞌ jeriꞌ, rumal ri kꞌutuꞌn ri kaya chike kumal ri e qꞌolonelabꞌ xuqujeꞌ ri winaq ri xaq kesubꞌunik.
